,Unnamed: 0,year,age_gr,quintil_oecd,pli0094_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
598,598,2005,46-65 y.,1st Quintile,Seldom,0.26347,214,20451,0.23632,0.28795
599,599,2005,46-65 y.,1st Quintile,Never,0.05576,47,20451,0.04701,0.06338
600,600,2005,46-65 y.,2nd Quintile,At least once per week,0.28603,274,20451,0.25952,0.31127
601,601,2005,46-65 y.,2nd Quintile,At least once per month,0.353,340,20451,0.32805,0.3779
602,602,2005,46-65 y.,2nd Quintile,Seldom,0.30181,309,20451,0.27679,0.32903
603,603,2005,46-65 y.,2nd Quintile,Never,0.05915,49,20451,0.04509,0.07486
604,604,2005,46-65 y.,3rd Quintile,At least once per week,0.31301,328,20451,0.2909,0.33637
605,605,2005,46-65 y.,3rd Quintile,At least once per month,0.41569,481,20451,0.38821,0.43689
606,606,2005,46-65 y.,3rd Quintile,Seldom,0.24111,263,20451,0.21817,0.26204
607,607,2005,46-65 y.,3rd Quintile,Never,0.03019,34,20451,0.02363,0.0375
608,608,2005,46-65 y.,4th Quintile,At least once per week,0.30359,425,20451,0.27838,0.32986
609,609,2005,46-65 y.,4th Quintile,At least once per month,0.41864,612,20451,0.38604,0.45002
610,610,2005,46-65 y.,4th Quintile,Seldom,0.27777,380,20451,0.25426,0.29945
611,611,2005,46-65 y.,5th Quintile,At least once per week,0.36755,944,20451,0.34344,0.3916
612,612,2005,46-65 y.,5th Quintile,At least once per month,0.44861,1216,20451,0.41964,0.47408
613,613,2005,46-65 y.,5th Quintile,Seldom,0.18383,515,20451,0.16722,0.20174
614,614,2005,66 and older,1st Quintile,At least once per week,0.30687,178,20451,0.28169,0.33108
615,615,2005,66 and older,1st Quintile,At least once per month,0.32168,198,20451,0.30122,0.34616
616,616,2005,66 and older,1st Quintile,Seldom,0.26791,153,20451,0.24397,0.29252
617,617,2005,66 and older,1st Quintile,Never,0.10354,57,20451,0.0875,0.12056
618,618,2005,66 and older,2nd Quintile,At least once per week,0.33687,288,20451,0.31867,0.35944
619,619,2005,66 and older,2nd Quintile,At least once per month,0.34359,329,20451,0.32721,0.3668
620,620,2005,66 and older,2nd Quintile,Seldom,0.25617,254,20451,0.2374,0.27552
621,621,2005,66 and older,2nd Quintile,Never,0.06337,65,20451,0.05542,0.07198
622,622,2005,66 and older,3rd Quintile,At least once per week,0.35826,262,20451,0.33461,0.38224
623,623,2005,66 and older,3rd Quintile,At least once per month,0.28192,226,20451,0.26527,0.30478
624,624,2005,66 and older,3rd Quintile,Seldom,0.29148,221,20451,0.26816,0.30989
625,625,2005,66 and older,3rd Quintile,Never,0.06834,44,20451,0.0585,0.07802
626,626,2005,66 and older,4th Quintile,At least once per week,0.34664,228,20451,0.32096,0.37687
627,627,2005,66 and older,4th Quintile,At least once per month,0.36908,260,20451,0.34528,0.39941
628,628,2005,66 and older,4th Quintile,Seldom,0.23819,160,20451,0.21491,0.25858
629,629,2005,66 and older,4th Quintile,Never,0.04609,36,20451,0.04022,0.0521
630,630,2005,66 and older,5th Quintile,At least once per week,0.39512,320,20451,0.35157,0.44566
631,631,2005,66 and older,5th Quintile,At least once per month,0.38866,289,20451,0.35747,0.42378
632,632,2005,66 and older,5th Quintile,Seldom,0.21622,149,20451,0.18819,0.23661
633,633,2007,17-29 y.,1st Quintile,At least once per week,0.71867,586,20175,0.67503,0.77554
634,634,2007,17-29 y.,1st Quintile,At least once per month,0.21796,184,20175,0.19237,0.24452
635,635,2007,17-29 y.,1st Quintile,Seldom,0.06337,50,20175,0.04905,0.08411
636,636,2007,17-29 y.,2nd Quintile,At least once per week,0.7024,471,20175,0.65756,0.75381
637,637,2007,17-29 y.,2nd Quintile,At least once per month,0.21764,132,20175,0.18572,0.25487
638,638,2007,17-29 y.,2nd Quintile,Seldom,0.07996,46,20175,0.05953,0.1043
639,639,2007,17-29 y.,3rd Quintile,At least once per week,0.78999,469,20175,0.71718,0.84736
640,640,2007,17-29 y.,3rd Quintile,At least once per month,0.21001,132,20175,0.1801,0.24491
641,641,2007,17-29 y.,4th Quintile,At least once per week,0.78088,506,20175,0.71592,0.86061
642,642,2007,17-29 y.,4th Quintile,At least once per month,0.21912,121,20175,0.17939,0.25656
643,643,2007,17-29 y.,5th Quintile,At least once per week,0.83492,484,20175,0.75448,0.9127
644,644,2007,17-29 y.,5th Quintile,At least once per month,0.16508,94,20175,0.13061,0.20153
645,645,2007,30-45 y.,1st Quintile,At least once per week,0.4058,317,20175,0.36965,0.44609
646,646,2007,30-45 y.,1st Quintile,At least once per month,0.30507,244,20175,0.27362,0.33506
647,647,2007,30-45 y.,1st Quintile,Seldom,0.246,176,20175,0.2188,0.26998
648,648,2007,30-45 y.,1st Quintile,Never,0.04312,32,20175,0.03196,0.05467
649,649,2007,30-45 y.,2nd Quintile,At least once per week,0.40263,434,20175,0.37142,0.4345
650,650,2007,30-45 y.,2nd Quintile,At least once per month,0.40646,391,20175,0.37455,0.43864
651,651,2007,30-45 y.,2nd Quintile,Seldom,0.19091,183,20175,0.16997,0.2184
652,652,2007,30-45 y.,3rd Quintile,At least once per week,0.43766,466,20175,0.40222,0.46935
653,653,2007,30-45 y.,3rd Quintile,At least once per month,0.4087,473,20175,0.37472,0.44188
654,654,2007,30-45 y.,3rd Quintile,Seldom,0.15364,171,20175,0.13358,0.17279
655,655,2007,30-45 y.,4th Quintile,At least once per week,0.43113,564,20175,0.39523,0.46148
656,656,2007,30-45 y.,4th Quintile,At least once per month,0.41877,555,20175,0.38809,0.44596
657,657,2007,30-45 y.,4th Quintile,Seldom,0.1501,176,20175,0.13401,0.16732
658,658,2007,30-45 y.,5th Quintile,At least once per week,0.50079,710,20175,0.46925,0.52795
659,659,2007,30-45 y.,5th Quintile,At least once per month,0.38516,575,20175,0.35365,0.4235
660,660,2007,30-45 y.,5th Quintile,Seldom,0.11406,175,20175,0.09907,0.12839
661,661,2007,46-65 y.,1st Quintile,At least once per week,0.32494,263,20175,0.29665,0.35165
662,662,2007,46-65 y.,1st Quintile,At least once per month,0.30639,272,20175,0.27836,0.33167
663,663,2007,46-65 y.,1st Quintile,Seldom,0.29089,244,20175,0.2691,0.31261
664,664,2007,46-65 y.,1st Quintile,Never,0.07778,66,20175,0.06669,0.09003
665,665,2007,46-65 y.,2nd Quintile,At least once per week,0.29383,254,20175,0.26844,0.32059
666,666,2007,46-65 y.,2nd Quintile,At least once per month,0.42403,356,20175,0.38962,0.46395
667,667,2007,46-65 y.,2nd Quintile,Seldom,0.24344,225,20175,0.22099,0.27274
668,668,2007,46-65 y.,2nd Quintile,Never,0.03871,35,20175,0.03226,0.04587
669,669,2007,46-65 y.,3rd Quintile,At least once per week,0.30902,343,20175,0.2852,0.33747
670,670,2007,46-65 y.,3rd Quintile,At least once per month,0.41228,462,20175,0.38606,0.44084
671,671,2007,46-65 y.,3rd Quintile,Seldom,0.27871,300,20175,0.25441,0.3015
672,672,2007,46-65 y.,4th Quintile,At least once per week,0.34634,516,20175,0.3203,0.37355
673,673,2007,46-65 y.,4th Quintile,At least once per month,0.45565,703,20175,0.42725,0.48403
674,674,2007,46-65 y.,4th Quintile,Seldom,0.19801,302,20175,0.17835,0.22377
675,675,2007,46-65 y.,5th Quintile,At least once per week,0.35672,963,20175,0.33439,0.37692
676,676,2007,46-65 y.,5th Quintile,At least once per month,0.4304,1142,20175,0.4057,0.4568
677,677,2007,46-65 y.,5th Quintile,Seldom,0.19422,500,20175,0.17424,0.20938
678,678,2007,46-65 y.,5th Quintile,Never,0.01865,39,20175,0.01347,0.02508
679,679,2007,66 and older,1st Quintile,At least once per week,0.32405,224,20175,0.29927,0.34799
680,680,2007,66 and older,1st Quintile,At least once per month,0.33435,229,20175,0.30687,0.36118
681,681,2007,66 and older,1st Quintile,Seldom,0.23444,180,20175,0.21569,0.2506
682,682,2007,66 and older,1st Quintile,Never,0.10715,75,20175,0.08943,0.12497
683,683,2007,66 and older,2nd Quintile,At least once per week,0.28663,263,20175,0.26219,0.31318
684,684,2007,66 and older,2nd Quintile,At least once per month,0.37283,392,20175,0.35037,0.39462
685,685,2007,66 and older,2nd Quintile,Seldom,0.2717,260,20175,0.25508,0.29229
686,686,2007,66 and older,2nd Quintile,Never,0.06884,66,20175,0.05941,0.07845
687,687,2007,66 and older,3rd Quintile,At least once per week,0.34337,314,20175,0.32695,0.36601
688,688,2007,66 and older,3rd Quintile,At least once per month,0.3659,355,20175,0.3441,0.39265
689,689,2007,66 and older,3rd Quintile,Seldom,0.23842,231,20175,0.21955,0.25563
690,690,2007,66 and older,3rd Quintile,Never,0.05232,43,20175,0.04581,0.06016
691,691,2007,66 and older,4th Quintile,At least once per week,0.35642,272,20175,0.33239,0.38363
692,692,2007,66 and older,4th Quintile,At least once per month,0.40457,340,20175,0.37621,0.43039
693,693,2007,66 and older,4th Quintile,Seldom,0.19893,156,20175,0.17882,0.22298
694,694,2007,66 and older,4th Quintile,Never,0.04008,35,20175,0.03399,0.04817
695,695,2007,66 and older,5th Quintile,At least once per week,0.42269,348,20175,0.38121,0.46568
696,696,2007,66 and older,5th Quintile,At least once per month,0.39087,353,20175,0.34843,0.43241
697,697,2007,66 and older,5th Quintile,Seldom,0.18644,137,20175,0.16184,0.20995
698,698,2009,17-29 y.,1st Quintile,At least once per week,0.69796,474,17619,0.64562,0.75555
699,699,2009,17-29 y.,1st Quintile,At least once per month,0.2294,172,17619,0.19749,0.25823
700,700,2009,17-29 y.,1st Quintile,Seldom,0.07263,55,17619,0.05379,0.0922
701,701,2009,17-29 y.,2nd Quintile,At least once per week,0.71002,354,17619,0.64859,0.79113
702,702,2009,17-29 y.,2nd Quintile,At least once per month,0.28998,100,17619,0.23435,0.35471
703,703,2009,17-29 y.,3rd Quintile,At least once per week,0.73644,407,17619,0.66447,0.81957
704,704,2009,17-29 y.,3rd Quintile,At least once per month,0.26356,113,17619,0.21142,0.31555
705,705,2009,17-29 y.,4th Quintile,At least once per week,0.7783,430,17619,0.71061,0.86409
706,706,2009,17-29 y.,4th Quintile,At least once per month,0.2217,129,17619,0.17366,0.27123
707,707,2009,17-29 y.,5th Quintile,At least once per week,0.86212,399,17619,0.76116,0.9543
708,708,2009,17-29 y.,5th Quintile,At least once per month,0.13788,88,17619,0.10707,0.17031
709,709,2009,30-45 y.,1st Quintile,At least once per week,0.43372,267,17619,0.39158,0.48343
710,710,2009,30-45 y.,1st Quintile,At least once per month,0.35751,247,17619,0.32379,0.39927
711,711,2009,30-45 y.,1st Quintile,Seldom,0.20877,114,17619,0.1825,0.2374
712,712,2009,30-45 y.,2nd Quintile,At least once per week,0.475,374,17619,0.42064,0.53346
713,713,2009,30-45 y.,2nd Quintile,At least once per month,0.36461,306,17619,0.32224,0.40565
714,714,2009,30-45 y.,2nd Quintile,Seldom,0.16039,151,17619,0.13525,0.18389
715,715,2009,30-45 y.,3rd Quintile,At least once per week,0.41109,367,17619,0.37077,0.46379
716,716,2009,30-45 y.,3rd Quintile,At least once per month,0.4222,421,17619,0.38762,0.47406
717,717,2009,30-45 y.,3rd Quintile,Seldom,0.16671,166,17619,0.13902,0.1978
718,718,2009,30-45 y.,4th Quintile,At least once per week,0.48428,483,17619,0.44288,0.52972
719,719,2009,30-45 y.,4th Quintile,At least once per month,0.39977,433,17619,0.36593,0.43312
720,720,2009,30-45 y.,4th Quintile,Seldom,0.11595,122,17619,0.09885,0.13102
721,721,2009,30-45 y.,5th Quintile,At least once per week,0.4484,529,17619,0.41296,0.48454
722,722,2009,30-45 y.,5th Quintile,At least once per month,0.43335,486,17619,0.39116,0.4786
723,723,2009,30-45 y.,5th Quintile,Seldom,0.11825,140,17619,0.10031,0.14039
724,724,2009,46-65 y.,1st Quintile,At least once per week,0.35358,237,17619,0.32087,0.39006
725,725,2009,46-65 y.,1st Quintile,At least once per month,0.30647,251,17619,0.28022,0.33216
726,726,2009,46-65 y.,1st Quintile,Seldom,0.27376,244,17619,0.2451,0.30201
727,727,2009,46-65 y.,1st Quintile,Never,0.06619,50,17619,0.05503,0.07914
728,728,2009,46-65 y.,2nd Quintile,At least once per week,0.27228,214,17619,0.24729,0.30247
729,729,2009,46-65 y.,2nd Quintile,At least once per month,0.43297,333,17619,0.39081,0.47136
730,730,2009,46-65 y.,2nd Quintile,Seldom,0.29475,208,17619,0.25518,0.32856
731,731,2009,46-65 y.,3rd Quintile,At least once per week,0.27657,275,17619,0.24637,0.30976
732,732,2009,46-65 y.,3rd Quintile,At least once per month,0.43919,467,17619,0.40193,0.47641
733,733,2009,46-65 y.,3rd Quintile,Seldom,0.28423,286,17619,0.24635,0.31852
734,734,2009,46-65 y.,4th Quintile,At least once per week,0.31763,431,17619,0.29046,0.34776
735,735,2009,46-65 y.,4th Quintile,At least once per month,0.45777,637,17619,0.42734,0.49004
736,736,2009,46-65 y.,4th Quintile,Seldom,0.2246,305,17619,0.19839,0.25067
737,737,2009,46-65 y.,5th Quintile,At least once per week,0.3371,750,17619,0.30994,0.36228
738,738,2009,46-65 y.,5th Quintile,At least once per month,0.45723,1059,17619,0.43024,0.48857
739,739,2009,46-65 y.,5th Quintile,Seldom,0.20567,450,17619,0.18471,0.2276
740,740,2009,66 and older,1st Quintile,At least once per week,0.32155,212,17619,0.29661,0.35071
741,741,2009,66 and older,1st Quintile,At least once per month,0.29498,235,17619,0.27506,0.31757
742,742,2009,66 and older,1st Quintile,Seldom,0.29774,210,17619,0.27104,0.32267
743,743,2009,66 and older,1st Quintile,Never,0.08573,57,17619,0.07243,0.10009
744,744,2009,66 and older,2nd Quintile,At least once per week,0.29657,297,17619,0.27221,0.31956
745,745,2009,66 and older,2nd Quintile,At least once per month,0.35157,391,17619,0.32796,0.37661
746,746,2009,66 and older,2nd Quintile,Seldom,0.3022,302,17619,0.28033,0.32546
747,747,2009,66 and older,2nd Quintile,Never,0.04966,52,17619,0.04158,0.05931
748,748,2009,66 and older,3rd Quintile,At least once per week,0.28344,225,17619,0.26052,0.30656
749,749,2009,66 and older,3rd Quintile,At least once per month,0.42904,366,17619,0.39905,0.46795
750,750,2009,66 and older,3rd Quintile,Seldom,0.28752,238,17619,0.26265,0.31619
751,751,2009,66 and older,4th Quintile,At least once per week,0.32398,213,17619,0.29393,0.35405
752,752,2009,66 and older,4th Quintile,At least once per month,0.40292,288,17619,0.37247,0.43735
753,753,2009,66 and older,4th Quintile,Seldom,0.21878,159,17619,0.1922,0.24575
754,754,2009,66 and older,4th Quintile,Never,0.05433,31,17619,0.04311,0.06612
755,755,2009,66 and older,5th Quintile,At least once per week,0.37605,321,17619,0.34089,0.4184
756,756,2009,66 and older,5th Quintile,At least once per month,0.38162,338,17619,0.34852,0.42313
757,757,2009,66 and older,5th Quintile,Seldom,0.24233,160,17619,0.20461,0.28326
758,758,2011,17-29 y.,1st Quintile,At least once per week,0.67617,691,21588,0.60298,0.76679
759,759,2011,17-29 y.,1st Quintile,At least once per month,0.22774,257,21588,0.19487,0.26187
760,760,2011,17-29 y.,1st Quintile,Seldom,0.09609,100,21588,0.07021,0.12575
761,761,2011,17-29 y.,2nd Quintile,At least once per week,0.69741,502,21588,0.63464,0.78273
762,762,2011,17-29 y.,2nd Quintile,At least once per month,0.2131,176,21588,0.17659,0.25834
763,763,2011,17-29 y.,2nd Quintile,Seldom,0.08948,53,21588,0.05624,0.12688
764,764,2011,17-29 y.,3rd Quintile,At least once per week,0.71791,443,21588,0.64059,0.79873
765,765,2011,17-29 y.,3rd Quintile,At least once per month,0.2275,119,21588,0.17933,0.28251
766,766,2011,17-29 y.,3rd Quintile,Seldom,0.0546,32,21588,0.03441,0.08827
767,767,2011,17-29 y.,4th Quintile,At least once per week,0.72582,389,21588,0.63426,0.8124
768,768,2011,17-29 y.,4th Quintile,At least once per month,0.27418,107,21588,0.21363,0.33208
769,769,2011,17-29 y.,5th Quintile,At least once per week,0.81256,328,21588,0.70927,0.92297
770,770,2011,17-29 y.,5th Quintile,At least once per month,0.18744,83,21588,0.14207,0.23815
771,771,2011,30-45 y.,1st Quintile,At least once per week,0.42054,700,21588,0.37129,0.46871
772,772,2011,30-45 y.,1st Quintile,At least once per month,0.30774,535,21588,0.27452,0.34446
773,773,2011,30-45 y.,1st Quintile,Seldom,0.23117,349,21588,0.19963,0.26974
774,774,2011,30-45 y.,1st Quintile,Never,0.04055,87,21588,0.02981,0.05341
775,775,2011,30-45 y.,2nd Quintile,At least once per week,0.40371,747,21588,0.35967,0.45411
776,776,2011,30-45 y.,2nd Quintile,At least once per month,0.41274,686,21588,0.36842,0.46425
777,777,2011,30-45 y.,2nd Quintile,Seldom,0.18354,294,21588,0.15317,0.21609
778,778,2011,30-45 y.,3rd Quintile,At least once per week,0.43228,667,21588,0.3816,0.49771
779,779,2011,30-45 y.,3rd Quintile,At least once per month,0.39532,593,21588,0.35444,0.44541
780,780,2011,30-45 y.,3rd Quintile,Seldom,0.1724,227,21588,0.13638,0.20928
781,781,2011,30-45 y.,4th Quintile,At least once per week,0.4548,679,21588,0.39878,0.51173
782,782,2011,30-45 y.,4th Quintile,At least once per month,0.40408,604,21588,0.36578,0.45036
783,783,2011,30-45 y.,4th Quintile,Seldom,0.14112,173,21588,0.11611,0.1703
784,784,2011,30-45 y.,5th Quintile,At least once per week,0.50489,755,21588,0.45058,0.56062
785,785,2011,30-45 y.,5th Quintile,At least once per month,0.38241,533,21588,0.3341,0.43104
786,786,2011,30-45 y.,5th Quintile,Seldom,0.1127,132,21588,0.08705,0.14108
787,787,2011,46-65 y.,1st Quintile,At least once per week,0.29534,325,21588,0.26216,0.33338
788,788,2011,46-65 y.,1st Quintile,At least once per month,0.29749,346,21588,0.27098,0.32823
789,789,2011,46-65 y.,1st Quintile,Seldom,0.32814,322,21588,0.28453,0.36168
790,790,2011,46-65 y.,1st Quintile,Never,0.07902,94,21588,0.06324,0.09829
791,791,2011,46-65 y.,2nd Quintile,At least once per week,0.29345,294,21588,0.2591,0.33748
792,792,2011,46-65 y.,2nd Quintile,At least once per month,0.36281,394,21588,0.32085,0.40536
793,793,2011,46-65 y.,2nd Quintile,Seldom,0.3097,280,21588,0.27638,0.35415
794,794,2011,46-65 y.,2nd Quintile,Never,0.03405,33,21588,0.02338,0.04719
795,795,2011,46-65 y.,3rd Quintile,At least once per week,0.30145,375,21588,0.2696,0.33436
796,796,2011,46-65 y.,3rd Quintile,At least once per month,0.42697,513,21588,0.39177,0.46255
797,797,2011,46-65 y.,3rd Quintile,Seldom,0.27158,287,21588,0.24147,0.29959
798,798,2011,46-65 y.,4th Quintile,At least once per week,0.31299,460,21588,0.28286,0.34464
799,799,2011,46-65 y.,4th Quintile,At least once per month,0.45909,635,21588,0.42041,0.49006
800,800,2011,46-65 y.,4th Quintile,Seldom,0.22792,315,21588,0.20278,0.25367
801,801,2011,46-65 y.,5th Quintile,At least once per week,0.36117,764,21588,0.3354,0.39025
802,802,2011,46-65 y.,5th Quintile,At least once per month,0.43491,951,21588,0.40393,0.46634
803,803,2011,46-65 y.,5th Quintile,Seldom,0.20392,410,21588,0.18023,0.23081
804,804,2011,66 and older,1st Quintile,At least once per week,0.26953,185,21588,0.24287,0.29334
805,805,2011,66 and older,1st Quintile,At least once per month,0.29392,217,21588,0.26463,0.32337
806,806,2011,66 and older,1st Quintile,Seldom,0.35552,222,21588,0.32165,0.3865
807,807,2011,66 and older,1st Quintile,Never,0.08104,60,21588,0.0685,0.09674
808,808,2011,66 and older,2nd Quintile,At least once per week,0.26301,247,21588,0.24127,0.2837
809,809,2011,66 and older,2nd Quintile,At least once per month,0.36487,358,21588,0.33491,0.392
810,810,2011,66 and older,2nd Quintile,Seldom,0.29624,273,21588,0.26813,0.32276
811,811,2011,66 and older,2nd Quintile,Never,0.07589,57,21588,0.06385,0.08715
812,812,2011,66 and older,3rd Quintile,At least once per week,0.28256,217,21588,0.25883,0.31178
813,813,2011,66 and older,3rd Quintile,At least once per month,0.39624,328,21588,0.36052,0.42698
814,814,2011,66 and older,3rd Quintile,Seldom,0.25723,193,21588,0.2323,0.2826
815,815,2011,66 and older,3rd Quintile,Never,0.06397,43,21588,0.05251,0.07886
816,816,2011,66 and older,4th Quintile,At least once per week,0.33951,202,21588,0.30611,0.38293
817,817,2011,66 and older,4th Quintile,At least once per month,0.38537,239,21588,0.34865,0.4205
818,818,2011,66 and older,4th Quintile,Seldom,0.27513,148,21588,0.23834,0.30866
819,819,2011,66 and older,5th Quintile,At least once per week,0.43002,332,21588,0.39333,0.47404
820,820,2011,66 and older,5th Quintile,At least once per month,0.36174,292,21588,0.31956,0.40365
821,821,2011,66 and older,5th Quintile,Seldom,0.20824,136,21588,0.17582,0.24119
822,822,2015,17-29 y.,1st Quintile,At least once per week,0.75594,922,24938,0.68308,0.82521
823,823,2015,17-29 y.,1st Quintile,At least once per month,0.15195,197,24938,0.12491,0.18377
824,824,2015,17-29 y.,1st Quintile,Seldom,0.07127,106,24938,0.05688,0.08959
825,825,2015,17-29 y.,1st Quintile,Never,0.02083,31,24938,0.01465,0.02788
826,826,2015,17-29 y.,2nd Quintile,At least once per week,0.69761,620,24938,0.62971,0.77518
827,827,2015,17-29 y.,2nd Quintile,At least once per month,0.23498,184,24938,0.19341,0.284
828,828,2015,17-29 y.,2nd Quintile,Seldom,0.06741,59,24938,0.04803,0.08936
829,829,2015,17-29 y.,3rd Quintile,At least once per week,0.73585,557,24938,0.65382,0.82668
830,830,2015,17-29 y.,3rd Quintile,At least once per month,0.20581,153,24938,0.16848,0.24854
831,831,2015,17-29 y.,3rd Quintile,Seldom,0.05834,37,24938,0.03951,0.07845
832,832,2015,17-29 y.,4th Quintile,At least once per week,0.77533,464,24938,0.69262,0.85452
833,833,2015,17-29 y.,4th Quintile,At least once per month,0.22467,135,24938,0.18601,0.2715
834,834,2015,17-29 y.,5th Quintile,At least once per week,0.86653,345,24938,0.76779,0.97123
835,835,2015,17-29 y.,5th Quintile,At least once per month,0.13347,86,24938,0.11103,0.16566
836,836,2015,30-45 y.,1st Quintile,At least once per week,0.46914,714,24938,0.41924,0.52251
837,837,2015,30-45 y.,1st Quintile,At least once per month,0.33345,521,24938,0.29113,0.37355
838,838,2015,30-45 y.,1st Quintile,Seldom,0.16005,263,24938,0.13165,0.19156
839,839,2015,30-45 y.,1st Quintile,Never,0.03736,77,24938,0.02981,0.04584
840,840,2015,30-45 y.,2nd Quintile,At least once per week,0.4441,730,24938,0.39509,0.48207
841,841,2015,30-45 y.,2nd Quintile,At least once per month,0.35929,606,24938,0.31793,0.41334
842,842,2015,30-45 y.,2nd Quintile,Seldom,0.16283,276,24938,0.14227,0.18537
843,843,2015,30-45 y.,2nd Quintile,Never,0.03378,43,24938,0.02117,0.05102
844,844,2015,30-45 y.,3rd Quintile,At least once per week,0.49668,693,24938,0.44852,0.55014
845,845,2015,30-45 y.,3rd Quintile,At least once per month,0.36908,604,24938,0.32718,0.41851
846,846,2015,30-45 y.,3rd Quintile,Seldom,0.13424,217,24938,0.1092,0.15302
847,847,2015,30-45 y.,4th Quintile,At least once per week,0.47818,628,24938,0.43533,0.52431
848,848,2015,30-45 y.,4th Quintile,At least once per month,0.41189,545,24938,0.37298,0.45394
849,849,2015,30-45 y.,4th Quintile,Seldom,0.10993,186,24938,0.08761,0.13387
850,850,2015,30-45 y.,5th Quintile,At least once per week,0.51071,641,24938,0.45428,0.57396
851,851,2015,30-45 y.,5th Quintile,At least once per month,0.38322,480,24938,0.3389,0.4317
852,852,2015,30-45 y.,5th Quintile,Seldom,0.10607,117,24938,0.08269,0.13697
853,853,2015,46-65 y.,1st Quintile,At least once per week,0.33279,498,24938,0.30212,0.3686
854,854,2015,46-65 y.,1st Quintile,At least once per month,0.2849,464,24938,0.25222,0.3168
855,855,2015,46-65 y.,1st Quintile,Seldom,0.30289,409,24938,0.26501,0.34029
856,856,2015,46-65 y.,1st Quintile,Never,0.07942,109,24938,0.06715,0.09451
857,857,2015,46-65 y.,2nd Quintile,At least once per week,0.29061,459,24938,0.2632,0.32659
858,858,2015,46-65 y.,2nd Quintile,At least once per month,0.38522,595,24938,0.3472,0.42324
859,859,2015,46-65 y.,2nd Quintile,Seldom,0.26504,337,24938,0.23504,0.2968
860,860,2015,46-65 y.,2nd Quintile,Never,0.05913,84,24938,0.04851,0.07058
861,861,2015,46-65 y.,3rd Quintile,At least once per week,0.34838,542,24938,0.31616,0.38447
862,862,2015,46-65 y.,3rd Quintile,At least once per month,0.40293,637,24938,0.37215,0.44045
863,863,2015,46-65 y.,3rd Quintile,Seldom,0.22923,340,24938,0.20033,0.25732
864,864,2015,46-65 y.,3rd Quintile,Never,0.01945,34,24938,0.01316,0.0269
865,865,2015,46-65 y.,4th Quintile,At least once per week,0.35953,676,24938,0.33172,0.38442
866,866,2015,46-65 y.,4th Quintile,At least once per month,0.44316,845,24938,0.41434,0.47846
867,867,2015,46-65 y.,4th Quintile,Seldom,0.17494,341,24938,0.15702,0.19414
868,868,2015,46-65 y.,4th Quintile,Never,0.02237,33,24938,0.01412,0.03056
869,869,2015,46-65 y.,5th Quintile,At least once per week,0.36409,916,24938,0.34231,0.38914
870,870,2015,46-65 y.,5th Quintile,At least once per month,0.45787,1119,24938,0.42926,0.48598
871,871,2015,46-65 y.,5th Quintile,Seldom,0.17804,423,24938,0.16083,0.19771
872,872,2015,66 and older,1st Quintile,At least once per week,0.27214,201,24938,0.24264,0.30335
873,873,2015,66 and older,1st Quintile,At least once per month,0.32299,234,24938,0.29367,0.35698
874,874,2015,66 and older,1st Quintile,Seldom,0.30791,220,24938,0.27756,0.33813
875,875,2015,66 and older,1st Quintile,Never,0.09696,72,24938,0.08044,0.1148
876,876,2015,66 and older,2nd Quintile,At least once per week,0.28062,343,24938,0.26162,0.2967
877,877,2015,66 and older,2nd Quintile,At least once per month,0.38798,502,24938,0.36239,0.41528
878,878,2015,66 and older,2nd Quintile,Seldom,0.27172,360,24938,0.25304,0.29469
879,879,2015,66 and older,2nd Quintile,Never,0.05968,76,24938,0.05011,0.07077
880,880,2015,66 and older,3rd Quintile,At least once per week,0.2794,304,24938,0.26143,0.30716
881,881,2015,66 and older,3rd Quintile,At least once per month,0.38573,414,24938,0.35877,0.41712
882,882,2015,66 and older,3rd Quintile,Seldom,0.28078,269,24938,0.25383,0.31518
883,883,2015,66 and older,3rd Quintile,Never,0.05408,54,24938,0.04465,0.06487
884,884,2015,66 and older,4th Quintile,At least once per week,0.33784,276,24938,0.30663,0.36809
885,885,2015,66 and older,4th Quintile,At least once per month,0.4074,371,24938,0.37104,0.44332
886,886,2015,66 and older,4th Quintile,Seldom,0.25476,215,24938,0.22687,0.28289
887,887,2015,66 and older,5th Quintile,At least once per week,0.39315,357,24938,0.36027,0.43208
888,888,2015,66 and older,5th Quintile,At least once per month,0.39224,370,24938,0.35164,0.43633
889,889,2015,66 and older,5th Quintile,Seldom,0.17118,171,24938,0.14986,0.19693
890,890,2015,66 and older,5th Quintile,Never,0.04342,31,24938,0.02788,0.05898
891,891,2017,17-29 y.,1st Quintile,At least once per week,0.71416,840,22591,0.64971,0.77223
892,892,2017,17-29 y.,1st Quintile,At least once per month,0.20094,232,22591,0.16797,0.2354
893,893,2017,17-29 y.,1st Quintile,Seldom,0.0849,104,22591,0.07037,0.10351
894,894,2017,17-29 y.,2nd Quintile,At least once per week,0.68861,532,22591,0.62954,0.76884
895,895,2017,17-29 y.,2nd Quintile,At least once per month,0.22985,167,22591,0.19192,0.26776
896,896,2017,17-29 y.,2nd Quintile,Seldom,0.08154,72,22591,0.06232,0.10291
897,897,2017,17-29 y.,3rd Quintile,At least once per week,0.71657,472,22591,0.63069,0.79243
898,898,2017,17-29 y.,3rd Quintile,At least once per month,0.23933,159,22591,0.19537,0.27547
