year,migback,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,No migration background,Pre-primary Level,At least once per month,0.17318,46,276,0.12846,0.21791
2017,No migration background,Primary Level,At least once per week,0.43148,69,151,0.35222,0.51074
2017,No migration background,Primary Level,At least once per month,0.19754,43,151,0.13383,0.26126
2017,No migration background,Primary Level,Seldom,0.24771,39,151,0.17863,0.31679
2017,No migration background,Lower Secondary Level,At least once per week,0.43330,756,1682,0.40961,0.45699
2017,No migration background,Lower Secondary Level,At least once per month,0.31101,500,1682,0.28888,0.33314
2017,No migration background,Lower Secondary Level,Seldom,0.20948,350,1682,0.19003,0.22894
2017,No migration background,Lower Secondary Level,Never,0.04620,76,1682,0.03617,0.05624
2017,No migration background,Upper Secondary Level,At least once per week,0.40436,3896,9742,0.39461,0.41410
2017,No migration background,Upper Secondary Level,At least once per month,0.36325,3641,9742,0.35370,0.37280
2017,No migration background,Upper Secondary Level,Seldom,0.20103,1918,9742,0.19307,0.20899
2017,No migration background,Upper Secondary Level,Never,0.03136,287,9742,0.02790,0.03482
2017,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.51779,719,1417,0.49177,0.54382
2017,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35274,509,1417,0.32785,0.37763
2017,No migration background,Post-secondary Non-tertiary Level,Seldom,0.11477,189,1417,0.09816,0.13137
2017,No migration background,First Stage of Tertiary Education,At least once per week,0.39822,513,1345,0.37205,0.42440
2017,No migration background,First Stage of Tertiary Education,At least once per month,0.40791,575,1345,0.38163,0.43418
2017,No migration background,First Stage of Tertiary Education,Seldom,0.17566,257,1345,0.15532,0.19600
2017,No migration background,Second Stage of Tertiary Education,At least once per week,0.48484,2265,5030,0.47103,0.49866
2017,No migration background,Second Stage of Tertiary Education,At least once per month,0.36042,1990,5030,0.34715,0.37369
2017,No migration background,Second Stage of Tertiary Education,Seldom,0.14160,725,5030,0.13197,0.15124
2017,No migration background,Second Stage of Tertiary Education,Never,0.01314,50,5030,0.00999,0.01628
2017,Direct migration background,No answer / don't know,At least once per week,0.56123,77,77,0.44966,0.67279
2017,Direct migration background,Primary Level,At least once per week,0.45116,120,234,0.38726,0.51505
2017,Direct migration background,Primary Level,At least once per month,0.30539,75,234,0.24625,0.36453
2017,Direct migration background,Primary Level,Seldom,0.16164,39,234,0.11437,0.20891
2017,Direct migration background,Lower Secondary Level,At least once per week,0.45019,355,785,0.41536,0.48501
2017,Direct migration background,Lower Secondary Level,At least once per month,0.34631,260,785,0.31300,0.37961
2017,Direct migration background,Lower Secondary Level,Seldom,0.17479,138,785,0.14821,0.20138
2017,Direct migration background,Lower Secondary Level,Never,0.02872,32,785,0.01702,0.04041
2017,Direct migration background,Upper Secondary Level,At least once per week,0.45232,722,1622,0.42810,0.47655
2017,Direct migration background,Upper Secondary Level,At least once per month,0.32444,557,1622,0.30165,0.34723
2017,Direct migration background,Upper Secondary Level,Seldom,0.19992,302,1622,0.18045,0.21939
2017,Direct migration background,Upper Secondary Level,Never,0.02331,41,1622,0.01596,0.03065
2017,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.45914,294,635,0.42035,0.49793
2017,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.29389,230,635,0.25843,0.32935
2017,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.20331,111,635,0.17198,0.23464
2017,Direct migration background,First Stage of Tertiary Education,At least once per week,0.28267,40,85,0.18637,0.37897
2017,Direct migration background,First Stage of Tertiary Education,At least once per month,0.48387,45,85,0.37700,0.59074
2017,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.48141,560,1193,0.45304,0.50977
2017,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.37394,434,1193,0.34648,0.40141
2017,Direct migration background,Second Stage of Tertiary Education,Seldom,0.12908,199,1193,0.11004,0.14811
2017,Indirect migration background,No answer / don't know,At least once per week,0.70733,76,76,0.60436,0.81031
2017,Indirect migration background,Pre-primary Level,At least once per week,0.97452,82,82,0.94021,1.00884
2017,Indirect migration background,Lower Secondary Level,At least once per week,0.57701,155,266,0.51752,0.63649
2017,Indirect migration background,Lower Secondary Level,At least once per month,0.26326,73,266,0.21023,0.31628
2017,Indirect migration background,Lower Secondary Level,Seldom,0.11001,38,266,0.07234,0.14768
2017,Indirect migration background,Upper Secondary Level,At least once per week,0.61601,434,677,0.57935,0.65267
2017,Indirect migration background,Upper Secondary Level,At least once per month,0.28117,178,677,0.24728,0.31506
2017,Indirect migration background,Upper Secondary Level,Seldom,0.08101,65,677,0.06044,0.10158
2017,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.71393,73,73,0.60954,0.81832
2017,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.67380,143,227,0.61268,0.73493
2017,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.24837,84,227,0.19204,0.30470
