"corigin","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Moldawien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Moldawien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Moldawien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kasachstan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","2004","direkter Migrationshintergrund","Westdeutschland","158","0.0724621843681628","0.0621224103592531","0.0828019583770725"
"Kasachstan","2004","direkter Migrationshintergrund","Ostdeutschland","6","","",""
"Kasachstan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kasachstan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kasachstan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kasachstan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Albanien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Albanien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","2004","direkter Migrationshintergrund","Westdeutschland","7","","",""
"Albanien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Albanien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Albanien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Albanien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Libanon","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Libanon","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Libanon","2004","direkter Migrationshintergrund","Westdeutschland","7","","",""
"Libanon","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Libanon","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Libanon","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Libanon","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Libanon","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kirgistan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kirgistan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kirgistan","2004","direkter Migrationshintergrund","Westdeutschland","14","","",""
"Kirgistan","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kirgistan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kirgistan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kirgistan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kirgistan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ukraine","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Ukraine","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ukraine","2004","direkter Migrationshintergrund","Westdeutschland","46","0.0218843972148072","0.0160492487373153","0.0277195456922991"
"Ukraine","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ukraine","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ukraine","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ukraine","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ukraine","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Algerien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Algerien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Algerien","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Algerien","2004","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Algerien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Algerien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Algerien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Algerien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Mocambique","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Mocambique","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Mocambique","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Mocambique","2004","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Mocambique","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Mocambique","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Mocambique","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Mocambique","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Aegypten","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Aegypten","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Aegypten","2004","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Aegypten","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Aegypten","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Aegypten","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Aegypten","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Aegypten","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Tadschikistan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Tadschikistan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Tadschikistan","2004","direkter Migrationshintergrund","Westdeutschland","14","","",""
"Tadschikistan","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Tadschikistan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Tadschikistan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Tadschikistan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Tadschikistan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Vietnam","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Vietnam","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Vietnam","2004","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Vietnam","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Vietnam","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Vietnam","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Vietnam","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Vietnam","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Somalia","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Somalia","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Somalia","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Somalia","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Somalia","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Somalia","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Somalia","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Somalia","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Pakistan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Pakistan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Pakistan","2004","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Pakistan","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Pakistan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Pakistan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Pakistan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Pakistan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Südafrika","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Südafrika","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Südafrika","2004","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Südafrika","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Südafrika","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Südafrika","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Südafrika","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Südafrika","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Vereinigte Arabische Emirate","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Vereinigte Arabische Emirate","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"El Salvador","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"El Salvador","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"El Salvador","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"El Salvador","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"El Salvador","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"El Salvador","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"El Salvador","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"El Salvador","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Eritrea","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Eritrea","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Eritrea","2004","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Eritrea","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Eritrea","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Eritrea","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Eritrea","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Eritrea","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Jordanien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Jordanien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Jordanien","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Jordanien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Jordanien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Jordanien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Jordanien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Jordanien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Costa Rica","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Costa Rica","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Costa Rica","2004","direkter Migrationshintergrund","Westdeutschland","2","","",""
"Costa Rica","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Costa Rica","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Costa Rica","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Costa Rica","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Costa Rica","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Singapur","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Singapur","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Singapur","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Singapur","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Singapur","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Singapur","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Singapur","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Singapur","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Burkina Faso","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Burkina Faso","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Burkina Faso","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Burkina Faso","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Burkina Faso","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Burkina Faso","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Burkina Faso","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Burkina Faso","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Sambia","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Sambia","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Sambia","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Sambia","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Sambia","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Sambia","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Sambia","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Sambia","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ecuador","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Ecuador","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ecuador","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ecuador","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ecuador","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ecuador","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ecuador","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ecuador","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Usbekistan","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Usbekistan","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Usbekistan","2004","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Usbekistan","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Usbekistan","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Usbekistan","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Usbekistan","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Usbekistan","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Staatenlos","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Staatenlos","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Staatenlos","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Staatenlos","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Staatenlos","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Staatenlos","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Staatenlos","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Staatenlos","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Laos","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Laos","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Laos","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Laos","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Laos","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Laos","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Laos","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Laos","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Estland","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Estland","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Estland","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Estland","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Estland","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Estland","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Estland","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Estland","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Angola","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Angola","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Angola","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Angola","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Angola","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Angola","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Angola","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Angola","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Lettland","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Lettland","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Lettland","2004","direkter Migrationshintergrund","Westdeutschland","6","","",""
"Lettland","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Lettland","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Lettland","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Lettland","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Lettland","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Namibia","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Namibia","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Namibia","2004","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Namibia","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Namibia","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Namibia","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Namibia","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Namibia","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Dominikanische Republik","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Dominikanische Republik","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Dominikanische Republik","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Dominikanische Republik","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Dominikanische Republik","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Dominikanische Republik","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Dominikanische Republik","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Dominikanische Republik","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nicaragua","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Nicaragua","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nicaragua","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nicaragua","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nicaragua","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nicaragua","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nicaragua","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nicaragua","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kenia","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kenia","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kenia","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Kenia","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kenia","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kenia","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kenia","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kenia","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Libyen","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Libyen","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Libyen","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Libyen","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Libyen","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Libyen","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Libyen","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Libyen","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Botswana","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Botswana","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Botswana","2004","direkter Migrationshintergrund","Westdeutschland","1","","",""
"Botswana","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Botswana","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Botswana","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Botswana","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Botswana","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Haiti","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Haiti","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Haiti","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Haiti","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Haiti","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Haiti","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Haiti","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Haiti","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Luxemburg","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Luxemburg","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Luxemburg","2004","direkter Migrationshintergrund","Westdeutschland","5","","",""
"Luxemburg","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Luxemburg","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Luxemburg","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Luxemburg","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Luxemburg","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Belgien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Belgien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Belgien","2004","direkter Migrationshintergrund","Westdeutschland","12","","",""
"Belgien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Belgien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Belgien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Belgien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Belgien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Niederlande","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Niederlande","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Niederlande","2004","direkter Migrationshintergrund","Westdeutschland","23","","",""
"Niederlande","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Niederlande","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Niederlande","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Niederlande","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Niederlande","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Kroatien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Kroatien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Kroatien","2004","direkter Migrationshintergrund","Westdeutschland","76","0.0314733093275587","0.0245099865758812","0.0384366320792361"
"Kroatien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Kroatien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Kroatien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Kroatien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Kroatien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Bosnien/Herzegowina","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Bosnien/Herzegowina","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Bosnien/Herzegowina","2004","direkter Migrationshintergrund","Westdeutschland","72","0.0360564888647672","0.0286210427215105","0.043491935008024"
"Bosnien/Herzegowina","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Bosnien/Herzegowina","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Bosnien/Herzegowina","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Bosnien/Herzegowina","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Bosnien/Herzegowina","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Makedonien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Makedonien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Makedonien","2004","direkter Migrationshintergrund","Westdeutschland","19","","",""
"Makedonien","2004","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Makedonien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Makedonien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Makedonien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Makedonien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Slowenien","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Slowenien","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Slowenien","2004","direkter Migrationshintergrund","Westdeutschland","11","","",""
"Slowenien","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Slowenien","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Slowenien","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Slowenien","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Slowenien","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Slowakei","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Slowakei","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Slowakei","2004","direkter Migrationshintergrund","Westdeutschland","3","","",""
"Slowakei","2004","direkter Migrationshintergrund","Ostdeutschland","1","","",""
"Slowakei","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Slowakei","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Slowakei","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Slowakei","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Paraguay","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Paraguay","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Paraguay","2004","direkter Migrationshintergrund","Westdeutschland","4","","",""
"Paraguay","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Paraguay","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Paraguay","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Paraguay","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Paraguay","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Guinea","2004","kein Migrationshintergrund","Westdeutschland","","","",""
