"corigin","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Uganda","2004","Hauptschule","","","",""
"Uganda","2004","Realschule","","","",""
"Uganda","2004","(Fach-)Abitur","","","",""
"Uganda","2004","AkademikerIn","","","",""
"Mali","2004","(noch) kein Abschluss","","","",""
"Mali","2004","Hauptschule","","","",""
"Mali","2004","Realschule","","","",""
"Mali","2004","(Fach-)Abitur","","","",""
"Mali","2004","AkademikerIn","","","",""
"Kamerun","2004","(noch) kein Abschluss","","","",""
"Kamerun","2004","Hauptschule","","","",""
"Kamerun","2004","Realschule","","","",""
"Kamerun","2004","(Fach-)Abitur","","","",""
"Kamerun","2004","AkademikerIn","1","","",""
"Kosovo-Albaner","2004","(noch) kein Abschluss","3","","",""
"Kosovo-Albaner","2004","Hauptschule","18","","",""
"Kosovo-Albaner","2004","Realschule","","","",""
"Kosovo-Albaner","2004","(Fach-)Abitur","9","","",""
"Kosovo-Albaner","2004","AkademikerIn","2","","",""
"Georgien","2004","(noch) kein Abschluss","","","",""
"Georgien","2004","Hauptschule","","","",""
"Georgien","2004","Realschule","","","",""
"Georgien","2004","(Fach-)Abitur","","","",""
"Georgien","2004","AkademikerIn","","","",""
"Sudan","2004","(noch) kein Abschluss","","","",""
"Sudan","2004","Hauptschule","","","",""
"Sudan","2004","Realschule","","","",""
"Sudan","2004","(Fach-)Abitur","","","",""
"Sudan","2004","AkademikerIn","","","",""
"Kongo","2004","(noch) kein Abschluss","","","",""
"Kongo","2004","Hauptschule","","","",""
"Kongo","2004","Realschule","","","",""
"Kongo","2004","(Fach-)Abitur","","","",""
"Kongo","2004","AkademikerIn","","","",""
"Togo","2004","(noch) kein Abschluss","","","",""
"Togo","2004","Hauptschule","","","",""
"Togo","2004","Realschule","","","",""
"Togo","2004","(Fach-)Abitur","","","",""
"Togo","2004","AkademikerIn","","","",""
"Mongolei","2004","(noch) kein Abschluss","","","",""
"Mongolei","2004","Hauptschule","","","",""
"Mongolei","2004","Realschule","","","",""
"Mongolei","2004","(Fach-)Abitur","","","",""
"Mongolei","2004","AkademikerIn","","","",""
"Litauen","2004","(noch) kein Abschluss","","","",""
"Litauen","2004","Hauptschule","2","","",""
"Litauen","2004","Realschule","1","","",""
"Litauen","2004","(Fach-)Abitur","","","",""
"Litauen","2004","AkademikerIn","","","",""
"Tschad","2004","(noch) kein Abschluss","","","",""
"Tschad","2004","Hauptschule","","","",""
"Tschad","2004","Realschule","","","",""
"Tschad","2004","(Fach-)Abitur","","","",""
"Tschad","2004","AkademikerIn","1","","",""
"Armenien","2004","(noch) kein Abschluss","","","",""
"Armenien","2004","Hauptschule","","","",""
"Armenien","2004","Realschule","","","",""
"Armenien","2004","(Fach-)Abitur","","","",""
"Armenien","2004","AkademikerIn","1","","",""
"Liberia","2004","(noch) kein Abschluss","","","",""
"Liberia","2004","Hauptschule","","","",""
"Liberia","2004","Realschule","","","",""
"Liberia","2004","(Fach-)Abitur","","","",""
"Liberia","2004","AkademikerIn","1","","",""
"Jemen","2004","(noch) kein Abschluss","","","",""
"Jemen","2004","Hauptschule","","","",""
"Jemen","2004","Realschule","","","",""
"Jemen","2004","(Fach-)Abitur","","","",""
"Jemen","2004","AkademikerIn","","","",""
"Palaestina","2004","(noch) kein Abschluss","","","",""
"Palaestina","2004","Hauptschule","","","",""
"Palaestina","2004","Realschule","","","",""
"Palaestina","2004","(Fach-)Abitur","","","",""
"Palaestina","2004","AkademikerIn","","","",""
"Taiwan","2004","(noch) kein Abschluss","","","",""
"Taiwan","2004","Hauptschule","","","",""
"Taiwan","2004","Realschule","","","",""
"Taiwan","2004","(Fach-)Abitur","","","",""
"Taiwan","2004","AkademikerIn","","","",""
"Turkmenistan","2004","(noch) kein Abschluss","","","",""
"Turkmenistan","2004","Hauptschule","","","",""
"Turkmenistan","2004","Realschule","","","",""
"Turkmenistan","2004","(Fach-)Abitur","","","",""
"Turkmenistan","2004","AkademikerIn","","","",""
"Afrika","2004","(noch) kein Abschluss","","","",""
"Afrika","2004","Hauptschule","","","",""
"Afrika","2004","Realschule","","","",""
"Afrika","2004","(Fach-)Abitur","","","",""
"Afrika","2004","AkademikerIn","","","",""
"Sierra Leone(Westafrika)","2004","(noch) kein Abschluss","","","",""
"Sierra Leone(Westafrika)","2004","Hauptschule","","","",""
"Sierra Leone(Westafrika)","2004","Realschule","","","",""
"Sierra Leone(Westafrika)","2004","(Fach-)Abitur","","","",""
"Sierra Leone(Westafrika)","2004","AkademikerIn","","","",""
"Senegal","2004","(noch) kein Abschluss","","","",""
"Senegal","2004","Hauptschule","","","",""
"Senegal","2004","Realschule","","","",""
"Senegal","2004","(Fach-)Abitur","","","",""
"Senegal","2004","AkademikerIn","","","",""
"Malediven","2004","(noch) kein Abschluss","","","",""
"Malediven","2004","Hauptschule","","","",""
"Malediven","2004","Realschule","","","",""
"Malediven","2004","(Fach-)Abitur","","","",""
"Malediven","2004","AkademikerIn","","","",""
"Serbien","2004","(noch) kein Abschluss","3","","",""
"Serbien","2004","Hauptschule","15","","",""
"Serbien","2004","Realschule","2","","",""
"Serbien","2004","(Fach-)Abitur","5","","",""
"Serbien","2004","AkademikerIn","3","","",""
"Gambia","2004","(noch) kein Abschluss","","","",""
"Gambia","2004","Hauptschule","","","",""
"Gambia","2004","Realschule","","","",""
"Gambia","2004","(Fach-)Abitur","","","",""
"Gambia","2004","AkademikerIn","","","",""
"Honduras","2004","(noch) kein Abschluss","","","",""
"Honduras","2004","Hauptschule","","","",""
"Honduras","2004","Realschule","","","",""
"Honduras","2004","(Fach-)Abitur","","","",""
"Honduras","2004","AkademikerIn","","","",""
"Montenegro_(168)","2004","(noch) kein Abschluss","2","","",""
"Montenegro_(168)","2004","Hauptschule","2","","",""
"Montenegro_(168)","2004","Realschule","","","",""
"Montenegro_(168)","2004","(Fach-)Abitur","","","",""
"Montenegro_(168)","2004","AkademikerIn","","","",""
"Kambodscha","2004","(noch) kein Abschluss","","","",""
"Kambodscha","2004","Hauptschule","","","",""
"Kambodscha","2004","Realschule","","","",""
"Kambodscha","2004","(Fach-)Abitur","","","",""
"Kambodscha","2004","AkademikerIn","","","",""
"Surinam","2004","(noch) kein Abschluss","","","",""
"Surinam","2004","Hauptschule","","","",""
"Surinam","2004","Realschule","","","",""
"Surinam","2004","(Fach-)Abitur","","","",""
"Surinam","2004","AkademikerIn","","","",""
"Guyana","2004","(noch) kein Abschluss","","","",""
"Guyana","2004","Hauptschule","","","",""
"Guyana","2004","Realschule","","","",""
"Guyana","2004","(Fach-)Abitur","","","",""
"Guyana","2004","AkademikerIn","","","",""
"Simbabwe","2004","(noch) kein Abschluss","","","",""
"Simbabwe","2004","Hauptschule","","","",""
"Simbabwe","2004","Realschule","","","",""
"Simbabwe","2004","(Fach-)Abitur","","","",""
"Simbabwe","2004","AkademikerIn","","","",""
"Madagaskar","2004","(noch) kein Abschluss","","","",""
"Madagaskar","2004","Hauptschule","","","",""
"Madagaskar","2004","Realschule","","","",""
"Madagaskar","2004","(Fach-)Abitur","","","",""
"Madagaskar","2004","AkademikerIn","","","",""
"Lesotho","2004","(noch) kein Abschluss","","","",""
"Lesotho","2004","Hauptschule","","","",""
"Lesotho","2004","Realschule","","","",""
"Lesotho","2004","(Fach-)Abitur","","","",""
"Lesotho","2004","AkademikerIn","","","",""
"Ruanda","2004","(noch) kein Abschluss","","","",""
"Ruanda","2004","Hauptschule","","","",""
"Ruanda","2004","Realschule","","","",""
"Ruanda","2004","(Fach-)Abitur","","","",""
"Ruanda","2004","AkademikerIn","","","",""
"Myanmar","2004","(noch) kein Abschluss","","","",""
"Myanmar","2004","Hauptschule","","","",""
"Myanmar","2004","Realschule","","","",""
"Myanmar","2004","(Fach-)Abitur","","","",""
"Myanmar","2004","AkademikerIn","","","",""
"Niger","2004","(noch) kein Abschluss","","","",""
"Niger","2004","Hauptschule","","","",""
"Niger","2004","Realschule","","","",""
"Niger","2004","(Fach-)Abitur","","","",""
"Niger","2004","AkademikerIn","","","",""
"Dschibuti","2004","(noch) kein Abschluss","","","",""
"Dschibuti","2004","Hauptschule","","","",""
"Dschibuti","2004","Realschule","","","",""
"Dschibuti","2004","(Fach-)Abitur","","","",""
"Dschibuti","2004","AkademikerIn","","","",""
"Katar","2004","(noch) kein Abschluss","","","",""
"Katar","2004","Hauptschule","","","",""
"Katar","2004","Realschule","","","",""
"Katar","2004","(Fach-)Abitur","","","",""
"Katar","2004","AkademikerIn","","","",""
"Kosovo","2004","(noch) kein Abschluss","","","",""
"Kosovo","2004","Hauptschule","","","",""
"Kosovo","2004","Realschule","","","",""
"Kosovo","2004","(Fach-)Abitur","","","",""
"Kosovo","2004","AkademikerIn","","","",""
"Eastern Europe","2004","(noch) kein Abschluss","","","",""
"Eastern Europe","2004","Hauptschule","33","0.00464683314531621","0.00316247065246281","0.0061311956381696"
"Eastern Europe","2004","Realschule","11","","",""
"Eastern Europe","2004","(Fach-)Abitur","2","","",""
"Eastern Europe","2004","AkademikerIn","8","","",""
"Ethnische Minderheiten","2004","(noch) kein Abschluss","","","",""
"Ethnische Minderheiten","2004","Hauptschule","","","",""
"Ethnische Minderheiten","2004","Realschule","","","",""
"Ethnische Minderheiten","2004","(Fach-)Abitur","","","",""
"Ethnische Minderheiten","2004","AkademikerIn","","","",""
"Deutschland","2005","(noch) kein Abschluss","685","0.709553341429302","0.67997665489944","0.739130027959165"
"Deutschland","2005","Hauptschule","6382","0.852043291621666","0.844040750477421","0.860045832765912"
"Deutschland","2005","Realschule","5189","0.953566402823459","0.947945222254015","0.959187583392902"
"Deutschland","2005","(Fach-)Abitur","1924","0.800781280174049","0.784429583853318","0.81713297649478"
"Deutschland","2005","AkademikerIn","3827","0.880017064567025","0.870146314081066","0.889887815052985"
"Türkei","2005","(noch) kein Abschluss","85","0.110554770892198","0.0901245928751515","0.130984948909244"
"Türkei","2005","Hauptschule","302","0.0319157171291737","0.0279539527508847","0.0358774815074627"
"Türkei","2005","Realschule","23","","",""
"Türkei","2005","(Fach-)Abitur","54","0.0242708022359289","0.0179707013989625","0.0305709030728953"
"Türkei","2005","AkademikerIn","25","","",""
"Ex-Jugoslawien","2005","(noch) kein Abschluss","3","","",""
"Ex-Jugoslawien","2005","Hauptschule","35","0.00374820821172116","0.00237091576373438","0.00512550065970793"
"Ex-Jugoslawien","2005","Realschule","2","","",""
"Ex-Jugoslawien","2005","(Fach-)Abitur","7","","",""
"Ex-Jugoslawien","2005","AkademikerIn","3","","",""
"Griechenland","2005","(noch) kein Abschluss","6","","",""
"Griechenland","2005","Hauptschule","69","0.00440922024818414","0.00291590642921659","0.00590253406715169"
"Griechenland","2005","Realschule","4","","",""
"Griechenland","2005","(Fach-)Abitur","10","","",""
"Griechenland","2005","AkademikerIn","9","","",""
"Italien","2005","(noch) kein Abschluss","24","","",""
"Italien","2005","Hauptschule","120","0.0131364986334284","0.0105702536668645","0.0157027435999923"
"Italien","2005","Realschule","9","","",""
"Italien","2005","(Fach-)Abitur","18","","",""
"Italien","2005","AkademikerIn","5","","",""
"Spanien","2005","(noch) kein Abschluss","9","","",""
"Spanien","2005","Hauptschule","23","","",""
"Spanien","2005","Realschule","1","","",""
"Spanien","2005","(Fach-)Abitur","4","","",""
"Spanien","2005","AkademikerIn","4","","",""
"österreich","2005","(noch) kein Abschluss","2","","",""
"österreich","2005","Hauptschule","23","","",""
"österreich","2005","Realschule","6","","",""
"österreich","2005","(Fach-)Abitur","8","","",""
"österreich","2005","AkademikerIn","13","","",""
"Frankreich","2005","(noch) kein Abschluss","","","",""
"Frankreich","2005","Hauptschule","5","","",""
"Frankreich","2005","Realschule","1","","",""
"Frankreich","2005","(Fach-)Abitur","5","","",""
"Frankreich","2005","AkademikerIn","9","","",""
"Benelux","2005","(noch) kein Abschluss","","","",""
"Benelux","2005","Hauptschule","","","",""
"Benelux","2005","Realschule","","","",""
"Benelux","2005","(Fach-)Abitur","1","","",""
"Benelux","2005","AkademikerIn","","","",""
"Dänemark","2005","(noch) kein Abschluss","","","",""
"Dänemark","2005","Hauptschule","1","","",""
"Dänemark","2005","Realschule","1","","",""
"Dänemark","2005","(Fach-)Abitur","2","","",""
"Dänemark","2005","AkademikerIn","2","","",""
"Grossbritannien","2005","(noch) kein Abschluss","","","",""
"Grossbritannien","2005","Hauptschule","5","","",""
"Grossbritannien","2005","Realschule","1","","",""
"Grossbritannien","2005","(Fach-)Abitur","3","","",""
"Grossbritannien","2005","AkademikerIn","9","","",""
"Schweden","2005","(noch) kein Abschluss","","","",""
"Schweden","2005","Hauptschule","","","",""
"Schweden","2005","Realschule","","","",""
"Schweden","2005","(Fach-)Abitur","","","",""
"Schweden","2005","AkademikerIn","2","","",""
"Norwegen","2005","(noch) kein Abschluss","","","",""
"Norwegen","2005","Hauptschule","","","",""
"Norwegen","2005","Realschule","","","",""
"Norwegen","2005","(Fach-)Abitur","","","",""
"Norwegen","2005","AkademikerIn","","","",""
"Finnland","2005","(noch) kein Abschluss","","","",""
"Finnland","2005","Hauptschule","1","","",""
"Finnland","2005","Realschule","1","","",""
"Finnland","2005","(Fach-)Abitur","1","","",""
"Finnland","2005","AkademikerIn","2","","",""
"USA","2005","(noch) kein Abschluss","1","","",""
"USA","2005","Hauptschule","5","","",""
"USA","2005","Realschule","5","","",""
"USA","2005","(Fach-)Abitur","5","","",""
"USA","2005","AkademikerIn","9","","",""
"Schweiz","2005","(noch) kein Abschluss","2","","",""
"Schweiz","2005","Hauptschule","2","","",""
"Schweiz","2005","Realschule","1","","",""
"Schweiz","2005","(Fach-)Abitur","3","","",""
"Schweiz","2005","AkademikerIn","6","","",""
"Chile","2005","(noch) kein Abschluss","","","",""
"Chile","2005","Hauptschule","2","","",""
"Chile","2005","Realschule","","","",""
"Chile","2005","(Fach-)Abitur","1","","",""
"Chile","2005","AkademikerIn","1","","",""
"Rumaenien","2005","(noch) kein Abschluss","4","","",""
"Rumaenien","2005","Hauptschule","35","0.00448150697265051","0.00297605654720414","0.00598695739809687"
"Rumaenien","2005","Realschule","7","","",""
"Rumaenien","2005","(Fach-)Abitur","27","","",""
"Rumaenien","2005","AkademikerIn","19","","",""
"Polen","2005","(noch) kein Abschluss","10","","",""
"Polen","2005","Hauptschule","106","0.0116670677323874","0.00924680648274077","0.0140873289820341"
"Polen","2005","Realschule","34","0.00729382342033603","0.00502069545120558","0.00956695138946649"
"Polen","2005","(Fach-)Abitur","69","0.0314007220764881","0.0242609775470414","0.0385404666059349"
"Polen","2005","AkademikerIn","42","0.013903415309025","0.0103465668623229","0.0174602637557271"
"Korea","2005","(noch) kein Abschluss","","","",""
"Korea","2005","Hauptschule","","","",""
"Korea","2005","Realschule","1","","",""
"Korea","2005","(Fach-)Abitur","","","",""
"Korea","2005","AkademikerIn","1","","",""
"Iran","2005","(noch) kein Abschluss","2","","",""
"Iran","2005","Hauptschule","2","","",""
"Iran","2005","Realschule","","","",""
"Iran","2005","(Fach-)Abitur","8","","",""
"Iran","2005","AkademikerIn","4","","",""
"Indonesien","2005","(noch) kein Abschluss","","","",""
"Indonesien","2005","Hauptschule","1","","",""
"Indonesien","2005","Realschule","","","",""
"Indonesien","2005","(Fach-)Abitur","","","",""
"Indonesien","2005","AkademikerIn","","","",""
"Ungarn","2005","(noch) kein Abschluss","1","","",""
"Ungarn","2005","Hauptschule","11","","",""
"Ungarn","2005","Realschule","2","","",""
"Ungarn","2005","(Fach-)Abitur","8","","",""
"Ungarn","2005","AkademikerIn","11","","",""
"Bolivien","2005","(noch) kein Abschluss","","","",""
"Bolivien","2005","Hauptschule","","","",""
"Bolivien","2005","Realschule","","","",""
"Bolivien","2005","(Fach-)Abitur","","","",""
"Bolivien","2005","AkademikerIn","","","",""
"Portugal","2005","(noch) kein Abschluss","1","","",""
"Portugal","2005","Hauptschule","9","","",""
"Portugal","2005","Realschule","","","",""
"Portugal","2005","(Fach-)Abitur","1","","",""
"Portugal","2005","AkademikerIn","","","",""
"Bulgarien","2005","(noch) kein Abschluss","","","",""
"Bulgarien","2005","Hauptschule","2","","",""
"Bulgarien","2005","Realschule","","","",""
"Bulgarien","2005","(Fach-)Abitur","1","","",""
"Bulgarien","2005","AkademikerIn","2","","",""
"Syrien","2005","(noch) kein Abschluss","","","",""
"Syrien","2005","Hauptschule","","","",""
"Syrien","2005","Realschule","","","",""
"Syrien","2005","(Fach-)Abitur","","","",""
"Syrien","2005","AkademikerIn","","","",""
"Tschechien","2005","(noch) kein Abschluss","1","","",""
"Tschechien","2005","Hauptschule","32","0.00524008211319277","0.00361281840156775","0.00686734582481778"
"Tschechien","2005","Realschule","14","","",""
"Tschechien","2005","(Fach-)Abitur","4","","",""
"Tschechien","2005","AkademikerIn","17","","",""
"Russland","2005","(noch) kein Abschluss","18","","",""
"Russland","2005","Hauptschule","80","0.0107379565111292","0.0084149723537028","0.0130609406685555"
"Russland","2005","Realschule","16","","",""
"Russland","2005","(Fach-)Abitur","19","","",""
"Russland","2005","AkademikerIn","32","0.0140315663558577","0.0104585955451135","0.0176045371666019"
"Mexiko","2005","(noch) kein Abschluss","","","",""
"Mexiko","2005","Hauptschule","","","",""
"Mexiko","2005","Realschule","","","",""
"Mexiko","2005","(Fach-)Abitur","","","",""
"Mexiko","2005","AkademikerIn","1","","",""
"Argentinien","2005","(noch) kein Abschluss","","","",""
"Argentinien","2005","Hauptschule","","","",""
"Argentinien","2005","Realschule","","","",""
"Argentinien","2005","(Fach-)Abitur","1","","",""
"Argentinien","2005","AkademikerIn","2","","",""
"Cap Verden","2005","(noch) kein Abschluss","","","",""
"Cap Verden","2005","Hauptschule","","","",""
"Cap Verden","2005","Realschule","","","",""
"Cap Verden","2005","(Fach-)Abitur","","","",""
"Cap Verden","2005","AkademikerIn","","","",""
"Benin","2005","(noch) kein Abschluss","","","",""
"Benin","2005","Hauptschule","","","",""
"Benin","2005","Realschule","","","",""
"Benin","2005","(Fach-)Abitur","","","",""
"Benin","2005","AkademikerIn","","","",""
"Philippinen","2005","(noch) kein Abschluss","","","",""
"Philippinen","2005","Hauptschule","2","","",""
"Philippinen","2005","Realschule","1","","",""
"Philippinen","2005","(Fach-)Abitur","4","","",""
"Philippinen","2005","AkademikerIn","4","","",""
"Israel","2005","(noch) kein Abschluss","","","",""
"Israel","2005","Hauptschule","","","",""
"Israel","2005","Realschule","","","",""
"Israel","2005","(Fach-)Abitur","","","",""
"Israel","2005","AkademikerIn","1","","",""
"Japan","2005","(noch) kein Abschluss","","","",""
"Japan","2005","Hauptschule","","","",""
"Japan","2005","Realschule","","","",""
"Japan","2005","(Fach-)Abitur","","","",""
"Japan","2005","AkademikerIn","1","","",""
"Australien","2005","(noch) kein Abschluss","","","",""
"Australien","2005","Hauptschule","1","","",""
"Australien","2005","Realschule","","","",""
"Australien","2005","(Fach-)Abitur","","","",""
"Australien","2005","AkademikerIn","","","",""
"Indien","2005","(noch) kein Abschluss","","","",""
"Indien","2005","Hauptschule","1","","",""
"Indien","2005","Realschule","","","",""
"Indien","2005","(Fach-)Abitur","","","",""
"Indien","2005","AkademikerIn","","","",""
"Afghanistan","2005","(noch) kein Abschluss","","","",""
"Afghanistan","2005","Hauptschule","","","",""
"Afghanistan","2005","Realschule","","","",""
"Afghanistan","2005","(Fach-)Abitur","","","",""
"Afghanistan","2005","AkademikerIn","1","","",""
"Thailand","2005","(noch) kein Abschluss","","","",""
"Thailand","2005","Hauptschule","2","","",""
"Thailand","2005","Realschule","","","",""
"Thailand","2005","(Fach-)Abitur","","","",""
"Thailand","2005","AkademikerIn","1","","",""
"Jamaika","2005","(noch) kein Abschluss","","","",""
"Jamaika","2005","Hauptschule","","","",""
"Jamaika","2005","Realschule","1","","",""
"Jamaika","2005","(Fach-)Abitur","","","",""
"Jamaika","2005","AkademikerIn","","","",""
"Saudi-Arabien","2005","(noch) kein Abschluss","","","",""
"Saudi-Arabien","2005","Hauptschule","","","",""
"Saudi-Arabien","2005","Realschule","","","",""
"Saudi-Arabien","2005","(Fach-)Abitur","","","",""
"Saudi-Arabien","2005","AkademikerIn","","","",""
"Aethiopien","2005","(noch) kein Abschluss","","","",""
"Aethiopien","2005","Hauptschule","","","",""
"Aethiopien","2005","Realschule","","","",""
"Aethiopien","2005","(Fach-)Abitur","","","",""
"Aethiopien","2005","AkademikerIn","1","","",""
"Kolumbien","2005","(noch) kein Abschluss","","","",""
"Kolumbien","2005","Hauptschule","","","",""
"Kolumbien","2005","Realschule","1","","",""
"Kolumbien","2005","(Fach-)Abitur","","","",""
"Kolumbien","2005","AkademikerIn","","","",""
"Ghana","2005","(noch) kein Abschluss","","","",""
"Ghana","2005","Hauptschule","","","",""
"Ghana","2005","Realschule","","","",""
"Ghana","2005","(Fach-)Abitur","1","","",""
"Ghana","2005","AkademikerIn","1","","",""
"Bangla Desh","2005","(noch) kein Abschluss","","","",""
"Bangla Desh","2005","Hauptschule","","","",""
"Bangla Desh","2005","Realschule","","","",""
"Bangla Desh","2005","(Fach-)Abitur","1","","",""
"Bangla Desh","2005","AkademikerIn","","","",""
"Venezuela","2005","(noch) kein Abschluss","","","",""
"Venezuela","2005","Hauptschule","","","",""
"Venezuela","2005","Realschule","","","",""
"Venezuela","2005","(Fach-)Abitur","","","",""
"Venezuela","2005","AkademikerIn","1","","",""
"Tunesien","2005","(noch) kein Abschluss","","","",""
"Tunesien","2005","Hauptschule","1","","",""
"Tunesien","2005","Realschule","1","","",""
"Tunesien","2005","(Fach-)Abitur","","","",""
"Tunesien","2005","AkademikerIn","","","",""
"Mauritius","2005","(noch) kein Abschluss","","","",""
"Mauritius","2005","Hauptschule","","","",""
"Mauritius","2005","Realschule","","","",""
"Mauritius","2005","(Fach-)Abitur","","","",""
"Mauritius","2005","AkademikerIn","1","","",""
"Nigeria","2005","(noch) kein Abschluss","","","",""
"Nigeria","2005","Hauptschule","","","",""
"Nigeria","2005","Realschule","","","",""
"Nigeria","2005","(Fach-)Abitur","","","",""
"Nigeria","2005","AkademikerIn","","","",""
"Kanada","2005","(noch) kein Abschluss","","","",""
"Kanada","2005","Hauptschule","2","","",""
"Kanada","2005","Realschule","","","",""
"Kanada","2005","(Fach-)Abitur","","","",""
"Kanada","2005","AkademikerIn","3","","",""
"Neuseeland","2005","(noch) kein Abschluss","","","",""
"Neuseeland","2005","Hauptschule","","","",""
"Neuseeland","2005","Realschule","","","",""
"Neuseeland","2005","(Fach-)Abitur","","","",""
"Neuseeland","2005","AkademikerIn","","","",""
"Tansania","2005","(noch) kein Abschluss","","","",""
"Tansania","2005","Hauptschule","","","",""
"Tansania","2005","Realschule","","","",""
"Tansania","2005","(Fach-)Abitur","1","","",""
"Tansania","2005","AkademikerIn","","","",""
"Zypern","2005","(noch) kein Abschluss","","","",""
"Zypern","2005","Hauptschule","","","",""
"Zypern","2005","Realschule","","","",""
"Zypern","2005","(Fach-)Abitur","","","",""
"Zypern","2005","AkademikerIn","","","",""
"Kuba","2005","(noch) kein Abschluss","","","",""
"Kuba","2005","Hauptschule","1","","",""
"Kuba","2005","Realschule","","","",""
"Kuba","2005","(Fach-)Abitur","","","",""
"Kuba","2005","AkademikerIn","1","","",""
"Irak","2005","(noch) kein Abschluss","","","",""
"Irak","2005","Hauptschule","1","","",""
"Irak","2005","Realschule","","","",""
"Irak","2005","(Fach-)Abitur","","","",""
"Irak","2005","AkademikerIn","1","","",""
"Brasilien","2005","(noch) kein Abschluss","","","",""
"Brasilien","2005","Hauptschule","","","",""
"Brasilien","2005","Realschule","","","",""
"Brasilien","2005","(Fach-)Abitur","4","","",""
"Brasilien","2005","AkademikerIn","","","",""
"Hongkong","2005","(noch) kein Abschluss","","","",""
"Hongkong","2005","Hauptschule","","","",""
"Hongkong","2005","Realschule","","","",""
"Hongkong","2005","(Fach-)Abitur","","","",""
"Hongkong","2005","AkademikerIn","","","",""
"Peru","2005","(noch) kein Abschluss","","","",""
"Peru","2005","Hauptschule","","","",""
"Peru","2005","Realschule","","","",""
"Peru","2005","(Fach-)Abitur","","","",""
"Peru","2005","AkademikerIn","","","",""
"Sri Lanka","2005","(noch) kein Abschluss","","","",""
"Sri Lanka","2005","Hauptschule","1","","",""
"Sri Lanka","2005","Realschule","","","",""
"Sri Lanka","2005","(Fach-)Abitur","1","","",""
"Sri Lanka","2005","AkademikerIn","","","",""
"Nepal","2005","(noch) kein Abschluss","","","",""
"Nepal","2005","Hauptschule","","","",""
"Nepal","2005","Realschule","","","",""
"Nepal","2005","(Fach-)Abitur","","","",""
"Nepal","2005","AkademikerIn","","","",""
"Marokko","2005","(noch) kein Abschluss","","","",""
"Marokko","2005","Hauptschule","","","",""
"Marokko","2005","Realschule","","","",""
"Marokko","2005","(Fach-)Abitur","1","","",""
"Marokko","2005","AkademikerIn","","","",""
"China","2005","(noch) kein Abschluss","","","",""
"China","2005","Hauptschule","","","",""
"China","2005","Realschule","","","",""
"China","2005","(Fach-)Abitur","1","","",""
"China","2005","AkademikerIn","2","","",""
"Irland","2005","(noch) kein Abschluss","","","",""
"Irland","2005","Hauptschule","2","","",""
"Irland","2005","Realschule","","","",""
"Irland","2005","(Fach-)Abitur","","","",""
"Irland","2005","AkademikerIn","","","",""
"Moldawien","2005","(noch) kein Abschluss","1","","",""
"Moldawien","2005","Hauptschule","","","",""
"Moldawien","2005","Realschule","","","",""
"Moldawien","2005","(Fach-)Abitur","","","",""
"Moldawien","2005","AkademikerIn","1","","",""
"Kasachstan","2005","(noch) kein Abschluss","14","","",""
"Kasachstan","2005","Hauptschule","67","0.0104859193552509","0.00819006676206671","0.012781771948435"
"Kasachstan","2005","Realschule","21","","",""
"Kasachstan","2005","(Fach-)Abitur","30","0.0166382938007111","0.0114016645792799","0.0218749230221422"
"Kasachstan","2005","AkademikerIn","19","","",""
"Albanien","2005","(noch) kein Abschluss","","","",""
"Albanien","2005","Hauptschule","4","","",""
"Albanien","2005","Realschule","","","",""
"Albanien","2005","(Fach-)Abitur","1","","",""
"Albanien","2005","AkademikerIn","2","","",""
"Libanon","2005","(noch) kein Abschluss","","","",""
"Libanon","2005","Hauptschule","1","","",""
"Libanon","2005","Realschule","1","","",""
"Libanon","2005","(Fach-)Abitur","1","","",""
"Libanon","2005","AkademikerIn","","","",""
"Kirgistan","2005","(noch) kein Abschluss","1","","",""
"Kirgistan","2005","Hauptschule","8","","",""
"Kirgistan","2005","Realschule","1","","",""
"Kirgistan","2005","(Fach-)Abitur","","","",""
"Kirgistan","2005","AkademikerIn","","","",""
"Ukraine","2005","(noch) kein Abschluss","7","","",""
"Ukraine","2005","Hauptschule","21","","",""
"Ukraine","2005","Realschule","1","","",""
"Ukraine","2005","(Fach-)Abitur","3","","",""
"Ukraine","2005","AkademikerIn","9","","",""
"Algerien","2005","(noch) kein Abschluss","","","",""
"Algerien","2005","Hauptschule","","","",""
"Algerien","2005","Realschule","","","",""
"Algerien","2005","(Fach-)Abitur","","","",""
"Algerien","2005","AkademikerIn","","","",""
"Mocambique","2005","(noch) kein Abschluss","1","","",""
"Mocambique","2005","Hauptschule","","","",""
"Mocambique","2005","Realschule","","","",""
"Mocambique","2005","(Fach-)Abitur","","","",""
"Mocambique","2005","AkademikerIn","","","",""
"Aegypten","2005","(noch) kein Abschluss","","","",""
"Aegypten","2005","Hauptschule","1","","",""
"Aegypten","2005","Realschule","1","","",""
"Aegypten","2005","(Fach-)Abitur","","","",""
"Aegypten","2005","AkademikerIn","1","","",""
"Tadschikistan","2005","(noch) kein Abschluss","1","","",""
"Tadschikistan","2005","Hauptschule","5","","",""
"Tadschikistan","2005","Realschule","2","","",""
"Tadschikistan","2005","(Fach-)Abitur","3","","",""
"Tadschikistan","2005","AkademikerIn","2","","",""
"Vietnam","2005","(noch) kein Abschluss","","","",""
"Vietnam","2005","Hauptschule","4","","",""
