"corigin","year","regtyp","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Neuseeland","1998","Städtischer Raum","weiblich","","","",""
"Neuseeland","1998","Ländlicher Raum","männlich","","","",""
"Neuseeland","1998","Ländlicher Raum","weiblich","","","",""
"Tansania","1998","Städtischer Raum","männlich","","","",""
"Tansania","1998","Städtischer Raum","weiblich","","","",""
"Tansania","1998","Ländlicher Raum","männlich","","","",""
"Tansania","1998","Ländlicher Raum","weiblich","","","",""
"Zypern","1998","Städtischer Raum","männlich","","","",""
"Zypern","1998","Städtischer Raum","weiblich","","","",""
"Zypern","1998","Ländlicher Raum","männlich","","","",""
"Zypern","1998","Ländlicher Raum","weiblich","","","",""
"Kuba","1998","Städtischer Raum","männlich","","","",""
"Kuba","1998","Städtischer Raum","weiblich","","","",""
"Kuba","1998","Ländlicher Raum","männlich","","","",""
"Kuba","1998","Ländlicher Raum","weiblich","","","",""
"Irak","1998","Städtischer Raum","männlich","","","",""
"Irak","1998","Städtischer Raum","weiblich","","","",""
"Irak","1998","Ländlicher Raum","männlich","","","",""
"Irak","1998","Ländlicher Raum","weiblich","","","",""
"Brasilien","1998","Städtischer Raum","männlich","1","","",""
"Brasilien","1998","Städtischer Raum","weiblich","3","","",""
"Brasilien","1998","Ländlicher Raum","männlich","","","",""
"Brasilien","1998","Ländlicher Raum","weiblich","","","",""
"Hongkong","1998","Städtischer Raum","männlich","","","",""
"Hongkong","1998","Städtischer Raum","weiblich","","","",""
"Hongkong","1998","Ländlicher Raum","männlich","","","",""
"Hongkong","1998","Ländlicher Raum","weiblich","","","",""
"Peru","1998","Städtischer Raum","männlich","","","",""
"Peru","1998","Städtischer Raum","weiblich","","","",""
"Peru","1998","Ländlicher Raum","männlich","","","",""
"Peru","1998","Ländlicher Raum","weiblich","","","",""
"Sri Lanka","1998","Städtischer Raum","männlich","1","","",""
"Sri Lanka","1998","Städtischer Raum","weiblich","1","","",""
"Sri Lanka","1998","Ländlicher Raum","männlich","","","",""
"Sri Lanka","1998","Ländlicher Raum","weiblich","","","",""
"Nepal","1998","Städtischer Raum","männlich","","","",""
"Nepal","1998","Städtischer Raum","weiblich","","","",""
"Nepal","1998","Ländlicher Raum","männlich","","","",""
"Nepal","1998","Ländlicher Raum","weiblich","","","",""
"Marokko","1998","Städtischer Raum","männlich","1","","",""
"Marokko","1998","Städtischer Raum","weiblich","1","","",""
"Marokko","1998","Ländlicher Raum","männlich","","","",""
"Marokko","1998","Ländlicher Raum","weiblich","","","",""
"China","1998","Städtischer Raum","männlich","","","",""
"China","1998","Städtischer Raum","weiblich","","","",""
"China","1998","Ländlicher Raum","männlich","","","",""
"China","1998","Ländlicher Raum","weiblich","","","",""
"Irland","1998","Städtischer Raum","männlich","","","",""
"Irland","1998","Städtischer Raum","weiblich","","","",""
"Irland","1998","Ländlicher Raum","männlich","","","",""
"Irland","1998","Ländlicher Raum","weiblich","","","",""
"Moldawien","1998","Städtischer Raum","männlich","","","",""
"Moldawien","1998","Städtischer Raum","weiblich","1","","",""
"Moldawien","1998","Ländlicher Raum","männlich","","","",""
"Moldawien","1998","Ländlicher Raum","weiblich","","","",""
"Kasachstan","1998","Städtischer Raum","männlich","32","0.00587782472589951","0.00362886002707992","0.0081267894247191"
"Kasachstan","1998","Städtischer Raum","weiblich","31","0.00537303342615455","0.00329932940535579","0.0074467374469533"
"Kasachstan","1998","Ländlicher Raum","männlich","17","","",""
"Kasachstan","1998","Ländlicher Raum","weiblich","10","","",""
"Albanien","1998","Städtischer Raum","männlich","2","","",""
"Albanien","1998","Städtischer Raum","weiblich","1","","",""
"Albanien","1998","Ländlicher Raum","männlich","","","",""
"Albanien","1998","Ländlicher Raum","weiblich","","","",""
"Libanon","1998","Städtischer Raum","männlich","","","",""
"Libanon","1998","Städtischer Raum","weiblich","","","",""
"Libanon","1998","Ländlicher Raum","männlich","","","",""
"Libanon","1998","Ländlicher Raum","weiblich","","","",""
"Kirgistan","1998","Städtischer Raum","männlich","1","","",""
"Kirgistan","1998","Städtischer Raum","weiblich","4","","",""
"Kirgistan","1998","Ländlicher Raum","männlich","","","",""
"Kirgistan","1998","Ländlicher Raum","weiblich","","","",""
"Ukraine","1998","Städtischer Raum","männlich","8","","",""
"Ukraine","1998","Städtischer Raum","weiblich","9","","",""
"Ukraine","1998","Ländlicher Raum","männlich","3","","",""
"Ukraine","1998","Ländlicher Raum","weiblich","2","","",""
"Algerien","1998","Städtischer Raum","männlich","1","","",""
"Algerien","1998","Städtischer Raum","weiblich","","","",""
"Algerien","1998","Ländlicher Raum","männlich","1","","",""
"Algerien","1998","Ländlicher Raum","weiblich","","","",""
"Mocambique","1998","Städtischer Raum","männlich","","","",""
"Mocambique","1998","Städtischer Raum","weiblich","","","",""
"Mocambique","1998","Ländlicher Raum","männlich","","","",""
"Mocambique","1998","Ländlicher Raum","weiblich","","","",""
"Aegypten","1998","Städtischer Raum","männlich","","","",""
"Aegypten","1998","Städtischer Raum","weiblich","","","",""
"Aegypten","1998","Ländlicher Raum","männlich","","","",""
"Aegypten","1998","Ländlicher Raum","weiblich","","","",""
"Tadschikistan","1998","Städtischer Raum","männlich","4","","",""
"Tadschikistan","1998","Städtischer Raum","weiblich","5","","",""
"Tadschikistan","1998","Ländlicher Raum","männlich","","","",""
"Tadschikistan","1998","Ländlicher Raum","weiblich","","","",""
"Vietnam","1998","Städtischer Raum","männlich","2","","",""
"Vietnam","1998","Städtischer Raum","weiblich","2","","",""
"Vietnam","1998","Ländlicher Raum","männlich","","","",""
"Vietnam","1998","Ländlicher Raum","weiblich","","","",""
"Somalia","1998","Städtischer Raum","männlich","","","",""
"Somalia","1998","Städtischer Raum","weiblich","","","",""
"Somalia","1998","Ländlicher Raum","männlich","","","",""
"Somalia","1998","Ländlicher Raum","weiblich","","","",""
"Pakistan","1998","Städtischer Raum","männlich","1","","",""
"Pakistan","1998","Städtischer Raum","weiblich","1","","",""
"Pakistan","1998","Ländlicher Raum","männlich","","","",""
"Pakistan","1998","Ländlicher Raum","weiblich","","","",""
"Südafrika","1998","Städtischer Raum","männlich","","","",""
"Südafrika","1998","Städtischer Raum","weiblich","","","",""
"Südafrika","1998","Ländlicher Raum","männlich","","","",""
"Südafrika","1998","Ländlicher Raum","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","Städtischer Raum","männlich","","","",""
"Vereinigte Arabische Emirate","1998","Städtischer Raum","weiblich","","","",""
"Vereinigte Arabische Emirate","1998","Ländlicher Raum","männlich","","","",""
"Vereinigte Arabische Emirate","1998","Ländlicher Raum","weiblich","","","",""
"El Salvador","1998","Städtischer Raum","männlich","","","",""
"El Salvador","1998","Städtischer Raum","weiblich","","","",""
"El Salvador","1998","Ländlicher Raum","männlich","","","",""
"El Salvador","1998","Ländlicher Raum","weiblich","","","",""
"Eritrea","1998","Städtischer Raum","männlich","2","","",""
"Eritrea","1998","Städtischer Raum","weiblich","1","","",""
"Eritrea","1998","Ländlicher Raum","männlich","","","",""
"Eritrea","1998","Ländlicher Raum","weiblich","","","",""
"Jordanien","1998","Städtischer Raum","männlich","","","",""
"Jordanien","1998","Städtischer Raum","weiblich","","","",""
"Jordanien","1998","Ländlicher Raum","männlich","","","",""
"Jordanien","1998","Ländlicher Raum","weiblich","","","",""
"Costa Rica","1998","Städtischer Raum","männlich","","","",""
"Costa Rica","1998","Städtischer Raum","weiblich","","","",""
"Costa Rica","1998","Ländlicher Raum","männlich","","","",""
"Costa Rica","1998","Ländlicher Raum","weiblich","","","",""
"Singapur","1998","Städtischer Raum","männlich","","","",""
"Singapur","1998","Städtischer Raum","weiblich","","","",""
"Singapur","1998","Ländlicher Raum","männlich","","","",""
"Singapur","1998","Ländlicher Raum","weiblich","","","",""
"Burkina Faso","1998","Städtischer Raum","männlich","","","",""
"Burkina Faso","1998","Städtischer Raum","weiblich","","","",""
"Burkina Faso","1998","Ländlicher Raum","männlich","","","",""
"Burkina Faso","1998","Ländlicher Raum","weiblich","","","",""
"Sambia","1998","Städtischer Raum","männlich","","","",""
"Sambia","1998","Städtischer Raum","weiblich","","","",""
"Sambia","1998","Ländlicher Raum","männlich","","","",""
"Sambia","1998","Ländlicher Raum","weiblich","","","",""
"Ecuador","1998","Städtischer Raum","männlich","","","",""
"Ecuador","1998","Städtischer Raum","weiblich","","","",""
"Ecuador","1998","Ländlicher Raum","männlich","","","",""
"Ecuador","1998","Ländlicher Raum","weiblich","","","",""
"Usbekistan","1998","Städtischer Raum","männlich","5","","",""
"Usbekistan","1998","Städtischer Raum","weiblich","5","","",""
"Usbekistan","1998","Ländlicher Raum","männlich","","","",""
"Usbekistan","1998","Ländlicher Raum","weiblich","","","",""
"Staatenlos","1998","Städtischer Raum","männlich","","","",""
"Staatenlos","1998","Städtischer Raum","weiblich","","","",""
"Staatenlos","1998","Ländlicher Raum","männlich","","","",""
"Staatenlos","1998","Ländlicher Raum","weiblich","","","",""
"Laos","1998","Städtischer Raum","männlich","","","",""
"Laos","1998","Städtischer Raum","weiblich","","","",""
"Laos","1998","Ländlicher Raum","männlich","","","",""
"Laos","1998","Ländlicher Raum","weiblich","","","",""
"Estland","1998","Städtischer Raum","männlich","","","",""
"Estland","1998","Städtischer Raum","weiblich","","","",""
"Estland","1998","Ländlicher Raum","männlich","","","",""
"Estland","1998","Ländlicher Raum","weiblich","","","",""
"Angola","1998","Städtischer Raum","männlich","","","",""
"Angola","1998","Städtischer Raum","weiblich","","","",""
"Angola","1998","Ländlicher Raum","männlich","","","",""
"Angola","1998","Ländlicher Raum","weiblich","","","",""
"Lettland","1998","Städtischer Raum","männlich","1","","",""
"Lettland","1998","Städtischer Raum","weiblich","1","","",""
"Lettland","1998","Ländlicher Raum","männlich","","","",""
"Lettland","1998","Ländlicher Raum","weiblich","","","",""
"Namibia","1998","Städtischer Raum","männlich","1","","",""
"Namibia","1998","Städtischer Raum","weiblich","1","","",""
"Namibia","1998","Ländlicher Raum","männlich","","","",""
"Namibia","1998","Ländlicher Raum","weiblich","","","",""
"Dominikanische Republik","1998","Städtischer Raum","männlich","","","",""
"Dominikanische Republik","1998","Städtischer Raum","weiblich","","","",""
"Dominikanische Republik","1998","Ländlicher Raum","männlich","","","",""
"Dominikanische Republik","1998","Ländlicher Raum","weiblich","","","",""
"Nicaragua","1998","Städtischer Raum","männlich","","","",""
"Nicaragua","1998","Städtischer Raum","weiblich","","","",""
"Nicaragua","1998","Ländlicher Raum","männlich","","","",""
"Nicaragua","1998","Ländlicher Raum","weiblich","","","",""
"Kenia","1998","Städtischer Raum","männlich","","","",""
"Kenia","1998","Städtischer Raum","weiblich","","","",""
"Kenia","1998","Ländlicher Raum","männlich","","","",""
"Kenia","1998","Ländlicher Raum","weiblich","","","",""
"Libyen","1998","Städtischer Raum","männlich","","","",""
"Libyen","1998","Städtischer Raum","weiblich","","","",""
"Libyen","1998","Ländlicher Raum","männlich","","","",""
"Libyen","1998","Ländlicher Raum","weiblich","","","",""
"Botswana","1998","Städtischer Raum","männlich","","","",""
"Botswana","1998","Städtischer Raum","weiblich","","","",""
"Botswana","1998","Ländlicher Raum","männlich","1","","",""
"Botswana","1998","Ländlicher Raum","weiblich","","","",""
"Haiti","1998","Städtischer Raum","männlich","","","",""
"Haiti","1998","Städtischer Raum","weiblich","","","",""
"Haiti","1998","Ländlicher Raum","männlich","","","",""
"Haiti","1998","Ländlicher Raum","weiblich","","","",""
"Luxemburg","1998","Städtischer Raum","männlich","2","","",""
"Luxemburg","1998","Städtischer Raum","weiblich","1","","",""
"Luxemburg","1998","Ländlicher Raum","männlich","","","",""
"Luxemburg","1998","Ländlicher Raum","weiblich","1","","",""
"Belgien","1998","Städtischer Raum","männlich","3","","",""
"Belgien","1998","Städtischer Raum","weiblich","2","","",""
"Belgien","1998","Ländlicher Raum","männlich","","","",""
"Belgien","1998","Ländlicher Raum","weiblich","","","",""
"Niederlande","1998","Städtischer Raum","männlich","6","","",""
"Niederlande","1998","Städtischer Raum","weiblich","8","","",""
"Niederlande","1998","Ländlicher Raum","männlich","","","",""
"Niederlande","1998","Ländlicher Raum","weiblich","","","",""
"Kroatien","1998","Städtischer Raum","männlich","46","0.00750018433437637","0.0049618102327745","0.0100385584359782"
"Kroatien","1998","Städtischer Raum","weiblich","44","0.00605196196832274","0.00385189034673469","0.0082520335899108"
"Kroatien","1998","Ländlicher Raum","männlich","4","","",""
"Kroatien","1998","Ländlicher Raum","weiblich","6","","",""
"Bosnien/Herzegowina","1998","Städtischer Raum","männlich","34","0.00603797147449359","0.00375875871552622","0.00831718423346096"
"Bosnien/Herzegowina","1998","Städtischer Raum","weiblich","43","0.0059687151444418","0.00378373579576443","0.00815369449311917"
"Bosnien/Herzegowina","1998","Ländlicher Raum","männlich","7","","",""
"Bosnien/Herzegowina","1998","Ländlicher Raum","weiblich","6","","",""
"Makedonien","1998","Städtischer Raum","männlich","6","","",""
"Makedonien","1998","Städtischer Raum","weiblich","6","","",""
"Makedonien","1998","Ländlicher Raum","männlich","2","","",""
"Makedonien","1998","Ländlicher Raum","weiblich","2","","",""
"Slowenien","1998","Städtischer Raum","männlich","9","","",""
"Slowenien","1998","Städtischer Raum","weiblich","6","","",""
"Slowenien","1998","Ländlicher Raum","männlich","","","",""
"Slowenien","1998","Ländlicher Raum","weiblich","","","",""
"Slowakei","1998","Städtischer Raum","männlich","1","","",""
"Slowakei","1998","Städtischer Raum","weiblich","1","","",""
"Slowakei","1998","Ländlicher Raum","männlich","","","",""
"Slowakei","1998","Ländlicher Raum","weiblich","1","","",""
"Paraguay","1998","Städtischer Raum","männlich","2","","",""
"Paraguay","1998","Städtischer Raum","weiblich","1","","",""
"Paraguay","1998","Ländlicher Raum","männlich","","","",""
"Paraguay","1998","Ländlicher Raum","weiblich","","","",""
"Guinea","1998","Städtischer Raum","männlich","","","",""
"Guinea","1998","Städtischer Raum","weiblich","","","",""
"Guinea","1998","Ländlicher Raum","männlich","","","",""
"Guinea","1998","Ländlicher Raum","weiblich","","","",""
"Kuwait","1998","Städtischer Raum","männlich","","","",""
"Kuwait","1998","Städtischer Raum","weiblich","","","",""
"Kuwait","1998","Ländlicher Raum","männlich","","","",""
"Kuwait","1998","Ländlicher Raum","weiblich","","","",""
"Elfenbeinkueste","1998","Städtischer Raum","männlich","","","",""
"Elfenbeinkueste","1998","Städtischer Raum","weiblich","","","",""
"Elfenbeinkueste","1998","Ländlicher Raum","männlich","","","",""
"Elfenbeinkueste","1998","Ländlicher Raum","weiblich","","","",""
"Malaysia_(128)","1998","Städtischer Raum","männlich","","","",""
"Malaysia_(128)","1998","Städtischer Raum","weiblich","","","",""
"Malaysia_(128)","1998","Ländlicher Raum","männlich","","","",""
"Malaysia_(128)","1998","Ländlicher Raum","weiblich","","","",""
"Samoa","1998","Städtischer Raum","männlich","","","",""
"Samoa","1998","Städtischer Raum","weiblich","","","",""
"Samoa","1998","Ländlicher Raum","männlich","","","",""
"Samoa","1998","Ländlicher Raum","weiblich","","","",""
"Aserbaidschan","1998","Städtischer Raum","männlich","","","",""
"Aserbaidschan","1998","Städtischer Raum","weiblich","","","",""
"Aserbaidschan","1998","Ländlicher Raum","männlich","","","",""
"Aserbaidschan","1998","Ländlicher Raum","weiblich","","","",""
"Weissrussland","1998","Städtischer Raum","männlich","","","",""
"Weissrussland","1998","Städtischer Raum","weiblich","","","",""
"Weissrussland","1998","Ländlicher Raum","männlich","","","",""
"Weissrussland","1998","Ländlicher Raum","weiblich","1","","",""
"Uruguay","1998","Städtischer Raum","männlich","","","",""
"Uruguay","1998","Städtischer Raum","weiblich","","","",""
"Uruguay","1998","Ländlicher Raum","männlich","","","",""
"Uruguay","1998","Ländlicher Raum","weiblich","","","",""
"Uganda","1998","Städtischer Raum","männlich","","","",""
"Uganda","1998","Städtischer Raum","weiblich","1","","",""
"Uganda","1998","Ländlicher Raum","männlich","","","",""
"Uganda","1998","Ländlicher Raum","weiblich","","","",""
"Mali","1998","Städtischer Raum","männlich","","","",""
"Mali","1998","Städtischer Raum","weiblich","","","",""
"Mali","1998","Ländlicher Raum","männlich","","","",""
"Mali","1998","Ländlicher Raum","weiblich","","","",""
"Kamerun","1998","Städtischer Raum","männlich","","","",""
"Kamerun","1998","Städtischer Raum","weiblich","","","",""
"Kamerun","1998","Ländlicher Raum","männlich","","","",""
"Kamerun","1998","Ländlicher Raum","weiblich","","","",""
"Kosovo-Albaner","1998","Städtischer Raum","männlich","11","","",""
"Kosovo-Albaner","1998","Städtischer Raum","weiblich","8","","",""
"Kosovo-Albaner","1998","Ländlicher Raum","männlich","2","","",""
"Kosovo-Albaner","1998","Ländlicher Raum","weiblich","1","","",""
"Georgien","1998","Städtischer Raum","männlich","","","",""
"Georgien","1998","Städtischer Raum","weiblich","","","",""
"Georgien","1998","Ländlicher Raum","männlich","","","",""
"Georgien","1998","Ländlicher Raum","weiblich","","","",""
"Sudan","1998","Städtischer Raum","männlich","1","","",""
"Sudan","1998","Städtischer Raum","weiblich","","","",""
"Sudan","1998","Ländlicher Raum","männlich","","","",""
"Sudan","1998","Ländlicher Raum","weiblich","","","",""
"Kongo","1998","Städtischer Raum","männlich","","","",""
"Kongo","1998","Städtischer Raum","weiblich","","","",""
"Kongo","1998","Ländlicher Raum","männlich","","","",""
"Kongo","1998","Ländlicher Raum","weiblich","","","",""
"Togo","1998","Städtischer Raum","männlich","","","",""
"Togo","1998","Städtischer Raum","weiblich","","","",""
"Togo","1998","Ländlicher Raum","männlich","","","",""
"Togo","1998","Ländlicher Raum","weiblich","","","",""
"Mongolei","1998","Städtischer Raum","männlich","","","",""
"Mongolei","1998","Städtischer Raum","weiblich","","","",""
"Mongolei","1998","Ländlicher Raum","männlich","","","",""
"Mongolei","1998","Ländlicher Raum","weiblich","","","",""
"Litauen","1998","Städtischer Raum","männlich","1","","",""
"Litauen","1998","Städtischer Raum","weiblich","1","","",""
"Litauen","1998","Ländlicher Raum","männlich","","","",""
"Litauen","1998","Ländlicher Raum","weiblich","1","","",""
"Tschad","1998","Städtischer Raum","männlich","","","",""
"Tschad","1998","Städtischer Raum","weiblich","","","",""
"Tschad","1998","Ländlicher Raum","männlich","","","",""
"Tschad","1998","Ländlicher Raum","weiblich","","","",""
"Armenien","1998","Städtischer Raum","männlich","","","",""
"Armenien","1998","Städtischer Raum","weiblich","","","",""
"Armenien","1998","Ländlicher Raum","männlich","","","",""
"Armenien","1998","Ländlicher Raum","weiblich","","","",""
"Kurdistan_(149)","1998","Städtischer Raum","männlich","","","",""
"Kurdistan_(149)","1998","Städtischer Raum","weiblich","","","",""
"Kurdistan_(149)","1998","Ländlicher Raum","männlich","","","",""
"Kurdistan_(149)","1998","Ländlicher Raum","weiblich","","","",""
"Liberia","1998","Städtischer Raum","männlich","","","",""
"Liberia","1998","Städtischer Raum","weiblich","","","",""
"Liberia","1998","Ländlicher Raum","männlich","","","",""
"Liberia","1998","Ländlicher Raum","weiblich","","","",""
"Jemen","1998","Städtischer Raum","männlich","","","",""
"Jemen","1998","Städtischer Raum","weiblich","","","",""
"Jemen","1998","Ländlicher Raum","männlich","","","",""
"Jemen","1998","Ländlicher Raum","weiblich","","","",""
"Palaestina","1998","Städtischer Raum","männlich","","","",""
"Palaestina","1998","Städtischer Raum","weiblich","","","",""
"Palaestina","1998","Ländlicher Raum","männlich","","","",""
"Palaestina","1998","Ländlicher Raum","weiblich","","","",""
"Taiwan","1998","Städtischer Raum","männlich","","","",""
"Taiwan","1998","Städtischer Raum","weiblich","","","",""
"Taiwan","1998","Ländlicher Raum","männlich","","","",""
"Taiwan","1998","Ländlicher Raum","weiblich","","","",""
"Turkmenistan","1998","Städtischer Raum","männlich","","","",""
"Turkmenistan","1998","Städtischer Raum","weiblich","","","",""
"Turkmenistan","1998","Ländlicher Raum","männlich","","","",""
"Turkmenistan","1998","Ländlicher Raum","weiblich","","","",""
"Afrika","1998","Städtischer Raum","männlich","","","",""
"Afrika","1998","Städtischer Raum","weiblich","","","",""
"Afrika","1998","Ländlicher Raum","männlich","","","",""
"Afrika","1998","Ländlicher Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","1998","Städtischer Raum","männlich","","","",""
"Sierra Leone(Westafrika)","1998","Städtischer Raum","weiblich","","","",""
"Sierra Leone(Westafrika)","1998","Ländlicher Raum","männlich","","","",""
"Sierra Leone(Westafrika)","1998","Ländlicher Raum","weiblich","","","",""
"Senegal","1998","Städtischer Raum","männlich","","","",""
"Senegal","1998","Städtischer Raum","weiblich","","","",""
"Senegal","1998","Ländlicher Raum","männlich","","","",""
"Senegal","1998","Ländlicher Raum","weiblich","","","",""
"Malediven","1998","Städtischer Raum","männlich","","","",""
"Malediven","1998","Städtischer Raum","weiblich","","","",""
"Malediven","1998","Ländlicher Raum","männlich","","","",""
"Malediven","1998","Ländlicher Raum","weiblich","","","",""
"Serbien","1998","Städtischer Raum","männlich","9","","",""
"Serbien","1998","Städtischer Raum","weiblich","8","","",""
"Serbien","1998","Ländlicher Raum","männlich","3","","",""
"Serbien","1998","Ländlicher Raum","weiblich","3","","",""
"Gambia","1998","Städtischer Raum","männlich","","","",""
"Gambia","1998","Städtischer Raum","weiblich","","","",""
"Gambia","1998","Ländlicher Raum","männlich","","","",""
"Gambia","1998","Ländlicher Raum","weiblich","","","",""
"Honduras","1998","Städtischer Raum","männlich","","","",""
"Honduras","1998","Städtischer Raum","weiblich","","","",""
"Honduras","1998","Ländlicher Raum","männlich","","","",""
"Honduras","1998","Ländlicher Raum","weiblich","","","",""
"Montenegro_(168)","1998","Städtischer Raum","männlich","","","",""
"Montenegro_(168)","1998","Städtischer Raum","weiblich","","","",""
"Montenegro_(168)","1998","Ländlicher Raum","männlich","","","",""
"Montenegro_(168)","1998","Ländlicher Raum","weiblich","","","",""
"Kambodscha","1998","Städtischer Raum","männlich","","","",""
"Kambodscha","1998","Städtischer Raum","weiblich","","","",""
"Kambodscha","1998","Ländlicher Raum","männlich","","","",""
"Kambodscha","1998","Ländlicher Raum","weiblich","","","",""
"Surinam","1998","Städtischer Raum","männlich","","","",""
"Surinam","1998","Städtischer Raum","weiblich","","","",""
"Surinam","1998","Ländlicher Raum","männlich","","","",""
"Surinam","1998","Ländlicher Raum","weiblich","","","",""
"Guyana","1998","Städtischer Raum","männlich","","","",""
"Guyana","1998","Städtischer Raum","weiblich","","","",""
"Guyana","1998","Ländlicher Raum","männlich","","","",""
"Guyana","1998","Ländlicher Raum","weiblich","","","",""
"Simbabwe","1998","Städtischer Raum","männlich","","","",""
"Simbabwe","1998","Städtischer Raum","weiblich","","","",""
"Simbabwe","1998","Ländlicher Raum","männlich","","","",""
"Simbabwe","1998","Ländlicher Raum","weiblich","","","",""
"Madagaskar","1998","Städtischer Raum","männlich","","","",""
"Madagaskar","1998","Städtischer Raum","weiblich","","","",""
"Madagaskar","1998","Ländlicher Raum","männlich","","","",""
"Madagaskar","1998","Ländlicher Raum","weiblich","","","",""
"Lesotho","1998","Städtischer Raum","männlich","","","",""
"Lesotho","1998","Städtischer Raum","weiblich","","","",""
"Lesotho","1998","Ländlicher Raum","männlich","","","",""
"Lesotho","1998","Ländlicher Raum","weiblich","","","",""
"Ruanda","1998","Städtischer Raum","männlich","","","",""
"Ruanda","1998","Städtischer Raum","weiblich","","","",""
"Ruanda","1998","Ländlicher Raum","männlich","","","",""
"Ruanda","1998","Ländlicher Raum","weiblich","","","",""
"Myanmar","1998","Städtischer Raum","männlich","","","",""
"Myanmar","1998","Städtischer Raum","weiblich","","","",""
"Myanmar","1998","Ländlicher Raum","männlich","","","",""
"Myanmar","1998","Ländlicher Raum","weiblich","","","",""
"Niger","1998","Städtischer Raum","männlich","","","",""
"Niger","1998","Städtischer Raum","weiblich","","","",""
"Niger","1998","Ländlicher Raum","männlich","","","",""
"Niger","1998","Ländlicher Raum","weiblich","","","",""
"Dschibuti","1998","Städtischer Raum","männlich","","","",""
"Dschibuti","1998","Städtischer Raum","weiblich","","","",""
"Dschibuti","1998","Ländlicher Raum","männlich","","","",""
"Dschibuti","1998","Ländlicher Raum","weiblich","","","",""
"Katar","1998","Städtischer Raum","männlich","","","",""
"Katar","1998","Städtischer Raum","weiblich","","","",""
"Katar","1998","Ländlicher Raum","männlich","","","",""
"Katar","1998","Ländlicher Raum","weiblich","","","",""
"Kosovo","1998","Städtischer Raum","männlich","","","",""
"Kosovo","1998","Städtischer Raum","weiblich","","","",""
"Kosovo","1998","Ländlicher Raum","männlich","","","",""
"Kosovo","1998","Ländlicher Raum","weiblich","","","",""
"Eastern Europe","1998","Städtischer Raum","männlich","32","0.0102529158660809","0.00728917482373828","0.0132166569084235"
"Eastern Europe","1998","Städtischer Raum","weiblich","36","0.0102760339348269","0.00741530510998828","0.0131367627596655"
"Eastern Europe","1998","Ländlicher Raum","männlich","24","","",""
"Eastern Europe","1998","Ländlicher Raum","weiblich","28","","",""
"Ethnische Minderheiten","1998","Städtischer Raum","männlich","","","",""
"Ethnische Minderheiten","1998","Städtischer Raum","weiblich","","","",""
"Ethnische Minderheiten","1998","Ländlicher Raum","männlich","","","",""
"Ethnische Minderheiten","1998","Ländlicher Raum","weiblich","","","",""
"Deutschland","1999","Städtischer Raum","männlich","3343","0.837182654184895","0.826102417960672","0.848262890409118"
"Deutschland","1999","Städtischer Raum","weiblich","3679","0.851504625519384","0.841201830678607","0.86180742036016"
"Deutschland","1999","Ländlicher Raum","männlich","2158","0.933349954051497","0.923213974689209","0.943485933413785"
"Deutschland","1999","Ländlicher Raum","weiblich","2290","0.925921479055578","0.915601436834727","0.936241521276429"
"Türkei","1999","Städtischer Raum","männlich","267","0.0370993166760766","0.0314269763963517","0.0427716569558014"
"Türkei","1999","Städtischer Raum","weiblich","252","0.0297893737876216","0.024863664419982","0.0347150831552612"
"Türkei","1999","Ländlicher Raum","männlich","21","","",""
"Türkei","1999","Ländlicher Raum","weiblich","21","","",""
"Ex-Jugoslawien","1999","Städtischer Raum","männlich","25","","",""
"Ex-Jugoslawien","1999","Städtischer Raum","weiblich","26","","",""
"Ex-Jugoslawien","1999","Ländlicher Raum","männlich","2","","",""
"Ex-Jugoslawien","1999","Ländlicher Raum","weiblich","2","","",""
"Griechenland","1999","Städtischer Raum","männlich","74","0.00787632989743441","0.00522335324543493","0.0105293065494339"
"Griechenland","1999","Städtischer Raum","weiblich","59","0.00453738487049669","0.00259014089109777","0.00648462884989561"
"Griechenland","1999","Ländlicher Raum","männlich","12","","",""
"Griechenland","1999","Ländlicher Raum","weiblich","11","","",""
"Italien","1999","Städtischer Raum","männlich","112","0.0146701414884519","0.0110618921037908","0.018278390873113"
"Italien","1999","Städtischer Raum","weiblich","78","0.00861333443442178","0.00593594050227181","0.0112907283665718"
"Italien","1999","Ländlicher Raum","männlich","23","","",""
"Italien","1999","Ländlicher Raum","weiblich","16","","",""
"Spanien","1999","Städtischer Raum","männlich","38","0.00344974269490117","0.001690071487687","0.00520941390211534"
"Spanien","1999","Städtischer Raum","weiblich","23","","",""
"Spanien","1999","Ländlicher Raum","männlich","1","","",""
"Spanien","1999","Ländlicher Raum","weiblich","1","","",""
"österreich","1999","Städtischer Raum","männlich","5","","",""
"österreich","1999","Städtischer Raum","weiblich","10","","",""
"österreich","1999","Ländlicher Raum","männlich","2","","",""
"österreich","1999","Ländlicher Raum","weiblich","5","","",""
"Frankreich","1999","Städtischer Raum","männlich","4","","",""
"Frankreich","1999","Städtischer Raum","weiblich","5","","",""
"Frankreich","1999","Ländlicher Raum","männlich","","","",""
"Frankreich","1999","Ländlicher Raum","weiblich","1","","",""
"Benelux","1999","Städtischer Raum","männlich","","","",""
"Benelux","1999","Städtischer Raum","weiblich","1","","",""
"Benelux","1999","Ländlicher Raum","männlich","","","",""
"Benelux","1999","Ländlicher Raum","weiblich","","","",""
