"corigin","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Norwegen","1998","(Fach-)Abitur","männlich","","","",""
"Norwegen","1998","(Fach-)Abitur","weiblich","","","",""
"Norwegen","1998","AkademikerIn","männlich","","","",""
"Norwegen","1998","AkademikerIn","weiblich","","","",""
"Finnland","1998","(noch) kein Abschluss","männlich","","","",""
"Finnland","1998","(noch) kein Abschluss","weiblich","","","",""
"Finnland","1998","Hauptschule","männlich","","","",""
"Finnland","1998","Hauptschule","weiblich","","","",""
"Finnland","1998","Realschule","männlich","","","",""
"Finnland","1998","Realschule","weiblich","","","",""
"Finnland","1998","(Fach-)Abitur","männlich","","","",""
"Finnland","1998","(Fach-)Abitur","weiblich","","","",""
"Finnland","1998","AkademikerIn","männlich","","","",""
"Finnland","1998","AkademikerIn","weiblich","","","",""
"USA","1998","(noch) kein Abschluss","männlich","","","",""
"USA","1998","(noch) kein Abschluss","weiblich","","","",""
"USA","1998","Hauptschule","männlich","1","","",""
"USA","1998","Hauptschule","weiblich","","","",""
"USA","1998","Realschule","männlich","","","",""
"USA","1998","Realschule","weiblich","3","","",""
"USA","1998","(Fach-)Abitur","männlich","1","","",""
"USA","1998","(Fach-)Abitur","weiblich","","","",""
"USA","1998","AkademikerIn","männlich","3","","",""
"USA","1998","AkademikerIn","weiblich","","","",""
"Schweiz","1998","(noch) kein Abschluss","männlich","","","",""
"Schweiz","1998","(noch) kein Abschluss","weiblich","","","",""
"Schweiz","1998","Hauptschule","männlich","1","","",""
"Schweiz","1998","Hauptschule","weiblich","1","","",""
"Schweiz","1998","Realschule","männlich","1","","",""
"Schweiz","1998","Realschule","weiblich","1","","",""
"Schweiz","1998","(Fach-)Abitur","männlich","","","",""
"Schweiz","1998","(Fach-)Abitur","weiblich","","","",""
"Schweiz","1998","AkademikerIn","männlich","1","","",""
"Schweiz","1998","AkademikerIn","weiblich","1","","",""
"Chile","1998","(noch) kein Abschluss","männlich","","","",""
"Chile","1998","(noch) kein Abschluss","weiblich","","","",""
"Chile","1998","Hauptschule","männlich","1","","",""
"Chile","1998","Hauptschule","weiblich","1","","",""
"Chile","1998","Realschule","männlich","","","",""
"Chile","1998","Realschule","weiblich","","","",""
"Chile","1998","(Fach-)Abitur","männlich","1","","",""
"Chile","1998","(Fach-)Abitur","weiblich","","","",""
"Chile","1998","AkademikerIn","männlich","","","",""
"Chile","1998","AkademikerIn","weiblich","","","",""
"Rumaenien","1998","(noch) kein Abschluss","männlich","2","","",""
"Rumaenien","1998","(noch) kein Abschluss","weiblich","3","","",""
"Rumaenien","1998","Hauptschule","männlich","18","","",""
"Rumaenien","1998","Hauptschule","weiblich","21","","",""
"Rumaenien","1998","Realschule","männlich","1","","",""
"Rumaenien","1998","Realschule","weiblich","2","","",""
"Rumaenien","1998","(Fach-)Abitur","männlich","12","","",""
"Rumaenien","1998","(Fach-)Abitur","weiblich","12","","",""
"Rumaenien","1998","AkademikerIn","männlich","3","","",""
"Rumaenien","1998","AkademikerIn","weiblich","7","","",""
"Polen","1998","(noch) kein Abschluss","männlich","5","","",""
"Polen","1998","(noch) kein Abschluss","weiblich","8","","",""
"Polen","1998","Hauptschule","männlich","53","0.0157406229628646","0.0112954737278711","0.0201857721978581"
"Polen","1998","Hauptschule","weiblich","52","0.0141412126524803","0.0100244556566096","0.018257969648351"
"Polen","1998","Realschule","männlich","7","","",""
"Polen","1998","Realschule","weiblich","14","","",""
"Polen","1998","(Fach-)Abitur","männlich","19","","",""
"Polen","1998","(Fach-)Abitur","weiblich","29","","",""
"Polen","1998","AkademikerIn","männlich","9","","",""
"Polen","1998","AkademikerIn","weiblich","14","","",""
"Korea","1998","(noch) kein Abschluss","männlich","","","",""
"Korea","1998","(noch) kein Abschluss","weiblich","","","",""
"Korea","1998","Hauptschule","männlich","","","",""
"Korea","1998","Hauptschule","weiblich","","","",""
"Korea","1998","Realschule","männlich","","","",""
"Korea","1998","Realschule","weiblich","","","",""
"Korea","1998","(Fach-)Abitur","männlich","1","","",""
"Korea","1998","(Fach-)Abitur","weiblich","","","",""
"Korea","1998","AkademikerIn","männlich","","","",""
"Korea","1998","AkademikerIn","weiblich","2","","",""
"Iran","1998","(noch) kein Abschluss","männlich","","","",""
"Iran","1998","(noch) kein Abschluss","weiblich","1","","",""
"Iran","1998","Hauptschule","männlich","","","",""
"Iran","1998","Hauptschule","weiblich","","","",""
"Iran","1998","Realschule","männlich","","","",""
"Iran","1998","Realschule","weiblich","","","",""
"Iran","1998","(Fach-)Abitur","männlich","","","",""
"Iran","1998","(Fach-)Abitur","weiblich","1","","",""
"Iran","1998","AkademikerIn","männlich","1","","",""
"Iran","1998","AkademikerIn","weiblich","","","",""
"Indonesien","1998","(noch) kein Abschluss","männlich","","","",""
"Indonesien","1998","(noch) kein Abschluss","weiblich","","","",""
"Indonesien","1998","Hauptschule","männlich","","","",""
"Indonesien","1998","Hauptschule","weiblich","","","",""
"Indonesien","1998","Realschule","männlich","","","",""
"Indonesien","1998","Realschule","weiblich","","","",""
"Indonesien","1998","(Fach-)Abitur","männlich","","","",""
"Indonesien","1998","(Fach-)Abitur","weiblich","","","",""
"Indonesien","1998","AkademikerIn","männlich","","","",""
"Indonesien","1998","AkademikerIn","weiblich","","","",""
"Ungarn","1998","(noch) kein Abschluss","männlich","","","",""
"Ungarn","1998","(noch) kein Abschluss","weiblich","","","",""
"Ungarn","1998","Hauptschule","männlich","4","","",""
"Ungarn","1998","Hauptschule","weiblich","8","","",""
"Ungarn","1998","Realschule","männlich","","","",""
"Ungarn","1998","Realschule","weiblich","2","","",""
"Ungarn","1998","(Fach-)Abitur","männlich","1","","",""
"Ungarn","1998","(Fach-)Abitur","weiblich","2","","",""
"Ungarn","1998","AkademikerIn","männlich","3","","",""
"Ungarn","1998","AkademikerIn","weiblich","2","","",""
"Bolivien","1998","(noch) kein Abschluss","männlich","","","",""
"Bolivien","1998","(noch) kein Abschluss","weiblich","","","",""
"Bolivien","1998","Hauptschule","männlich","","","",""
"Bolivien","1998","Hauptschule","weiblich","","","",""
"Bolivien","1998","Realschule","männlich","","","",""
"Bolivien","1998","Realschule","weiblich","","","",""
"Bolivien","1998","(Fach-)Abitur","männlich","","","",""
"Bolivien","1998","(Fach-)Abitur","weiblich","","","",""
"Bolivien","1998","AkademikerIn","männlich","","","",""
"Bolivien","1998","AkademikerIn","weiblich","","","",""
"Portugal","1998","(noch) kein Abschluss","männlich","","","",""
"Portugal","1998","(noch) kein Abschluss","weiblich","1","","",""
"Portugal","1998","Hauptschule","männlich","3","","",""
"Portugal","1998","Hauptschule","weiblich","2","","",""
"Portugal","1998","Realschule","männlich","","","",""
"Portugal","1998","Realschule","weiblich","","","",""
"Portugal","1998","(Fach-)Abitur","männlich","","","",""
"Portugal","1998","(Fach-)Abitur","weiblich","","","",""
"Portugal","1998","AkademikerIn","männlich","","","",""
"Portugal","1998","AkademikerIn","weiblich","","","",""
"Bulgarien","1998","(noch) kein Abschluss","männlich","","","",""
"Bulgarien","1998","(noch) kein Abschluss","weiblich","2","","",""
"Bulgarien","1998","Hauptschule","männlich","2","","",""
"Bulgarien","1998","Hauptschule","weiblich","2","","",""
"Bulgarien","1998","Realschule","männlich","","","",""
"Bulgarien","1998","Realschule","weiblich","","","",""
"Bulgarien","1998","(Fach-)Abitur","männlich","","","",""
"Bulgarien","1998","(Fach-)Abitur","weiblich","2","","",""
"Bulgarien","1998","AkademikerIn","männlich","","","",""
"Bulgarien","1998","AkademikerIn","weiblich","2","","",""
"Syrien","1998","(noch) kein Abschluss","männlich","","","",""
"Syrien","1998","(noch) kein Abschluss","weiblich","","","",""
"Syrien","1998","Hauptschule","männlich","","","",""
"Syrien","1998","Hauptschule","weiblich","","","",""
"Syrien","1998","Realschule","männlich","","","",""
"Syrien","1998","Realschule","weiblich","","","",""
"Syrien","1998","(Fach-)Abitur","männlich","","","",""
"Syrien","1998","(Fach-)Abitur","weiblich","","","",""
"Syrien","1998","AkademikerIn","männlich","","","",""
"Syrien","1998","AkademikerIn","weiblich","","","",""
"Tschechien","1998","(noch) kein Abschluss","männlich","","","",""
"Tschechien","1998","(noch) kein Abschluss","weiblich","1","","",""
"Tschechien","1998","Hauptschule","männlich","10","","",""
"Tschechien","1998","Hauptschule","weiblich","24","","",""
"Tschechien","1998","Realschule","männlich","5","","",""
"Tschechien","1998","Realschule","weiblich","6","","",""
"Tschechien","1998","(Fach-)Abitur","männlich","","","",""
"Tschechien","1998","(Fach-)Abitur","weiblich","2","","",""
"Tschechien","1998","AkademikerIn","männlich","11","","",""
"Tschechien","1998","AkademikerIn","weiblich","3","","",""
"Russland","1998","(noch) kein Abschluss","männlich","2","","",""
"Russland","1998","(noch) kein Abschluss","weiblich","6","","",""
"Russland","1998","Hauptschule","männlich","30","0.00851778308088415","0.00523587540405548","0.0117996907577128"
"Russland","1998","Hauptschule","weiblich","21","","",""
"Russland","1998","Realschule","männlich","3","","",""
"Russland","1998","Realschule","weiblich","4","","",""
"Russland","1998","(Fach-)Abitur","männlich","3","","",""
"Russland","1998","(Fach-)Abitur","weiblich","3","","",""
"Russland","1998","AkademikerIn","männlich","8","","",""
"Russland","1998","AkademikerIn","weiblich","10","","",""
"Mexiko","1998","(noch) kein Abschluss","männlich","","","",""
"Mexiko","1998","(noch) kein Abschluss","weiblich","","","",""
"Mexiko","1998","Hauptschule","männlich","","","",""
"Mexiko","1998","Hauptschule","weiblich","","","",""
"Mexiko","1998","Realschule","männlich","","","",""
"Mexiko","1998","Realschule","weiblich","1","","",""
"Mexiko","1998","(Fach-)Abitur","männlich","","","",""
"Mexiko","1998","(Fach-)Abitur","weiblich","","","",""
"Mexiko","1998","AkademikerIn","männlich","","","",""
"Mexiko","1998","AkademikerIn","weiblich","","","",""
"Argentinien","1998","(noch) kein Abschluss","männlich","","","",""
"Argentinien","1998","(noch) kein Abschluss","weiblich","","","",""
"Argentinien","1998","Hauptschule","männlich","","","",""
"Argentinien","1998","Hauptschule","weiblich","","","",""
"Argentinien","1998","Realschule","männlich","","","",""
"Argentinien","1998","Realschule","weiblich","","","",""
"Argentinien","1998","(Fach-)Abitur","männlich","","","",""
"Argentinien","1998","(Fach-)Abitur","weiblich","","","",""
"Argentinien","1998","AkademikerIn","männlich","1","","",""
"Argentinien","1998","AkademikerIn","weiblich","","","",""
"Cap Verden","1998","(noch) kein Abschluss","männlich","","","",""
"Cap Verden","1998","(noch) kein Abschluss","weiblich","","","",""
"Cap Verden","1998","Hauptschule","männlich","","","",""
"Cap Verden","1998","Hauptschule","weiblich","","","",""
"Cap Verden","1998","Realschule","männlich","","","",""
"Cap Verden","1998","Realschule","weiblich","","","",""
"Cap Verden","1998","(Fach-)Abitur","männlich","","","",""
"Cap Verden","1998","(Fach-)Abitur","weiblich","","","",""
"Cap Verden","1998","AkademikerIn","männlich","","","",""
"Cap Verden","1998","AkademikerIn","weiblich","","","",""
"Benin","1998","(noch) kein Abschluss","männlich","","","",""
"Benin","1998","(noch) kein Abschluss","weiblich","","","",""
"Benin","1998","Hauptschule","männlich","","","",""
"Benin","1998","Hauptschule","weiblich","","","",""
"Benin","1998","Realschule","männlich","","","",""
"Benin","1998","Realschule","weiblich","","","",""
"Benin","1998","(Fach-)Abitur","männlich","","","",""
"Benin","1998","(Fach-)Abitur","weiblich","","","",""
"Benin","1998","AkademikerIn","männlich","","","",""
"Benin","1998","AkademikerIn","weiblich","","","",""
"Philippinen","1998","(noch) kein Abschluss","männlich","","","",""
"Philippinen","1998","(noch) kein Abschluss","weiblich","1","","",""
"Philippinen","1998","Hauptschule","männlich","","","",""
"Philippinen","1998","Hauptschule","weiblich","2","","",""
"Philippinen","1998","Realschule","männlich","","","",""
"Philippinen","1998","Realschule","weiblich","","","",""
"Philippinen","1998","(Fach-)Abitur","männlich","","","",""
"Philippinen","1998","(Fach-)Abitur","weiblich","2","","",""
"Philippinen","1998","AkademikerIn","männlich","","","",""
"Philippinen","1998","AkademikerIn","weiblich","","","",""
"Israel","1998","(noch) kein Abschluss","männlich","","","",""
"Israel","1998","(noch) kein Abschluss","weiblich","","","",""
"Israel","1998","Hauptschule","männlich","","","",""
"Israel","1998","Hauptschule","weiblich","","","",""
"Israel","1998","Realschule","männlich","","","",""
"Israel","1998","Realschule","weiblich","","","",""
"Israel","1998","(Fach-)Abitur","männlich","","","",""
"Israel","1998","(Fach-)Abitur","weiblich","","","",""
"Israel","1998","AkademikerIn","männlich","","","",""
"Israel","1998","AkademikerIn","weiblich","","","",""
"Japan","1998","(noch) kein Abschluss","männlich","","","",""
"Japan","1998","(noch) kein Abschluss","weiblich","","","",""
"Japan","1998","Hauptschule","männlich","","","",""
"Japan","1998","Hauptschule","weiblich","","","",""
"Japan","1998","Realschule","männlich","","","",""
"Japan","1998","Realschule","weiblich","","","",""
"Japan","1998","(Fach-)Abitur","männlich","","","",""
"Japan","1998","(Fach-)Abitur","weiblich","","","",""
"Japan","1998","AkademikerIn","männlich","","","",""
"Japan","1998","AkademikerIn","weiblich","1","","",""
"Australien","1998","(noch) kein Abschluss","männlich","","","",""
"Australien","1998","(noch) kein Abschluss","weiblich","","","",""
"Australien","1998","Hauptschule","männlich","","","",""
"Australien","1998","Hauptschule","weiblich","2","","",""
"Australien","1998","Realschule","männlich","","","",""
"Australien","1998","Realschule","weiblich","","","",""
"Australien","1998","(Fach-)Abitur","männlich","","","",""
"Australien","1998","(Fach-)Abitur","weiblich","","","",""
"Australien","1998","AkademikerIn","männlich","","","",""
"Australien","1998","AkademikerIn","weiblich","","","",""
"Indien","1998","(noch) kein Abschluss","männlich","","","",""
"Indien","1998","(noch) kein Abschluss","weiblich","","","",""
"Indien","1998","Hauptschule","männlich","","","",""
"Indien","1998","Hauptschule","weiblich","","","",""
"Indien","1998","Realschule","männlich","","","",""
"Indien","1998","Realschule","weiblich","","","",""
"Indien","1998","(Fach-)Abitur","männlich","1","","",""
"Indien","1998","(Fach-)Abitur","weiblich","","","",""
"Indien","1998","AkademikerIn","männlich","","","",""
"Indien","1998","AkademikerIn","weiblich","","","",""
"Afghanistan","1998","(noch) kein Abschluss","männlich","","","",""
"Afghanistan","1998","(noch) kein Abschluss","weiblich","","","",""
"Afghanistan","1998","Hauptschule","männlich","","","",""
"Afghanistan","1998","Hauptschule","weiblich","","","",""
"Afghanistan","1998","Realschule","männlich","","","",""
"Afghanistan","1998","Realschule","weiblich","","","",""
"Afghanistan","1998","(Fach-)Abitur","männlich","","","",""
"Afghanistan","1998","(Fach-)Abitur","weiblich","","","",""
"Afghanistan","1998","AkademikerIn","männlich","","","",""
"Afghanistan","1998","AkademikerIn","weiblich","","","",""
"Thailand","1998","(noch) kein Abschluss","männlich","","","",""
"Thailand","1998","(noch) kein Abschluss","weiblich","","","",""
"Thailand","1998","Hauptschule","männlich","","","",""
"Thailand","1998","Hauptschule","weiblich","","","",""
"Thailand","1998","Realschule","männlich","","","",""
"Thailand","1998","Realschule","weiblich","1","","",""
"Thailand","1998","(Fach-)Abitur","männlich","","","",""
"Thailand","1998","(Fach-)Abitur","weiblich","","","",""
"Thailand","1998","AkademikerIn","männlich","","","",""
"Thailand","1998","AkademikerIn","weiblich","","","",""
"Jamaika","1998","(noch) kein Abschluss","männlich","","","",""
"Jamaika","1998","(noch) kein Abschluss","weiblich","","","",""
"Jamaika","1998","Hauptschule","männlich","","","",""
"Jamaika","1998","Hauptschule","weiblich","","","",""
"Jamaika","1998","Realschule","männlich","1","","",""
"Jamaika","1998","Realschule","weiblich","","","",""
"Jamaika","1998","(Fach-)Abitur","männlich","","","",""
"Jamaika","1998","(Fach-)Abitur","weiblich","","","",""
"Jamaika","1998","AkademikerIn","männlich","","","",""
"Jamaika","1998","AkademikerIn","weiblich","","","",""
"Saudi-Arabien","1998","(noch) kein Abschluss","männlich","","","",""
"Saudi-Arabien","1998","(noch) kein Abschluss","weiblich","","","",""
"Saudi-Arabien","1998","Hauptschule","männlich","","","",""
"Saudi-Arabien","1998","Hauptschule","weiblich","","","",""
"Saudi-Arabien","1998","Realschule","männlich","","","",""
"Saudi-Arabien","1998","Realschule","weiblich","","","",""
"Saudi-Arabien","1998","(Fach-)Abitur","männlich","","","",""
"Saudi-Arabien","1998","(Fach-)Abitur","weiblich","","","",""
"Saudi-Arabien","1998","AkademikerIn","männlich","","","",""
"Saudi-Arabien","1998","AkademikerIn","weiblich","","","",""
"Aethiopien","1998","(noch) kein Abschluss","männlich","","","",""
"Aethiopien","1998","(noch) kein Abschluss","weiblich","","","",""
"Aethiopien","1998","Hauptschule","männlich","","","",""
"Aethiopien","1998","Hauptschule","weiblich","","","",""
"Aethiopien","1998","Realschule","männlich","","","",""
"Aethiopien","1998","Realschule","weiblich","","","",""
"Aethiopien","1998","(Fach-)Abitur","männlich","","","",""
"Aethiopien","1998","(Fach-)Abitur","weiblich","","","",""
"Aethiopien","1998","AkademikerIn","männlich","1","","",""
"Aethiopien","1998","AkademikerIn","weiblich","","","",""
"Kolumbien","1998","(noch) kein Abschluss","männlich","","","",""
"Kolumbien","1998","(noch) kein Abschluss","weiblich","","","",""
"Kolumbien","1998","Hauptschule","männlich","","","",""
"Kolumbien","1998","Hauptschule","weiblich","","","",""
"Kolumbien","1998","Realschule","männlich","","","",""
"Kolumbien","1998","Realschule","weiblich","","","",""
"Kolumbien","1998","(Fach-)Abitur","männlich","","","",""
"Kolumbien","1998","(Fach-)Abitur","weiblich","","","",""
"Kolumbien","1998","AkademikerIn","männlich","","","",""
"Kolumbien","1998","AkademikerIn","weiblich","","","",""
"Ghana","1998","(noch) kein Abschluss","männlich","","","",""
"Ghana","1998","(noch) kein Abschluss","weiblich","","","",""
"Ghana","1998","Hauptschule","männlich","","","",""
"Ghana","1998","Hauptschule","weiblich","","","",""
"Ghana","1998","Realschule","männlich","","","",""
"Ghana","1998","Realschule","weiblich","","","",""
"Ghana","1998","(Fach-)Abitur","männlich","","","",""
"Ghana","1998","(Fach-)Abitur","weiblich","","","",""
"Ghana","1998","AkademikerIn","männlich","","","",""
"Ghana","1998","AkademikerIn","weiblich","","","",""
"Bangla Desh","1998","(noch) kein Abschluss","männlich","","","",""
"Bangla Desh","1998","(noch) kein Abschluss","weiblich","","","",""
"Bangla Desh","1998","Hauptschule","männlich","","","",""
"Bangla Desh","1998","Hauptschule","weiblich","","","",""
"Bangla Desh","1998","Realschule","männlich","","","",""
"Bangla Desh","1998","Realschule","weiblich","","","",""
"Bangla Desh","1998","(Fach-)Abitur","männlich","","","",""
"Bangla Desh","1998","(Fach-)Abitur","weiblich","","","",""
"Bangla Desh","1998","AkademikerIn","männlich","","","",""
"Bangla Desh","1998","AkademikerIn","weiblich","","","",""
"Venezuela","1998","(noch) kein Abschluss","männlich","","","",""
"Venezuela","1998","(noch) kein Abschluss","weiblich","","","",""
"Venezuela","1998","Hauptschule","männlich","","","",""
"Venezuela","1998","Hauptschule","weiblich","","","",""
"Venezuela","1998","Realschule","männlich","","","",""
"Venezuela","1998","Realschule","weiblich","","","",""
"Venezuela","1998","(Fach-)Abitur","männlich","","","",""
"Venezuela","1998","(Fach-)Abitur","weiblich","","","",""
"Venezuela","1998","AkademikerIn","männlich","1","","",""
"Venezuela","1998","AkademikerIn","weiblich","","","",""
"Tunesien","1998","(noch) kein Abschluss","männlich","","","",""
"Tunesien","1998","(noch) kein Abschluss","weiblich","","","",""
"Tunesien","1998","Hauptschule","männlich","1","","",""
"Tunesien","1998","Hauptschule","weiblich","","","",""
"Tunesien","1998","Realschule","männlich","","","",""
"Tunesien","1998","Realschule","weiblich","1","","",""
"Tunesien","1998","(Fach-)Abitur","männlich","","","",""
"Tunesien","1998","(Fach-)Abitur","weiblich","","","",""
"Tunesien","1998","AkademikerIn","männlich","","","",""
"Tunesien","1998","AkademikerIn","weiblich","","","",""
"Mauritius","1998","(noch) kein Abschluss","männlich","","","",""
"Mauritius","1998","(noch) kein Abschluss","weiblich","","","",""
"Mauritius","1998","Hauptschule","männlich","","","",""
"Mauritius","1998","Hauptschule","weiblich","","","",""
"Mauritius","1998","Realschule","männlich","","","",""
"Mauritius","1998","Realschule","weiblich","","","",""
"Mauritius","1998","(Fach-)Abitur","männlich","","","",""
"Mauritius","1998","(Fach-)Abitur","weiblich","","","",""
"Mauritius","1998","AkademikerIn","männlich","1","","",""
"Mauritius","1998","AkademikerIn","weiblich","","","",""
"Nigeria","1998","(noch) kein Abschluss","männlich","","","",""
"Nigeria","1998","(noch) kein Abschluss","weiblich","","","",""
"Nigeria","1998","Hauptschule","männlich","","","",""
"Nigeria","1998","Hauptschule","weiblich","","","",""
"Nigeria","1998","Realschule","männlich","","","",""
"Nigeria","1998","Realschule","weiblich","","","",""
"Nigeria","1998","(Fach-)Abitur","männlich","","","",""
"Nigeria","1998","(Fach-)Abitur","weiblich","","","",""
"Nigeria","1998","AkademikerIn","männlich","","","",""
"Nigeria","1998","AkademikerIn","weiblich","","","",""
"Kanada","1998","(noch) kein Abschluss","männlich","","","",""
"Kanada","1998","(noch) kein Abschluss","weiblich","","","",""
"Kanada","1998","Hauptschule","männlich","1","","",""
"Kanada","1998","Hauptschule","weiblich","","","",""
"Kanada","1998","Realschule","männlich","","","",""
"Kanada","1998","Realschule","weiblich","","","",""
"Kanada","1998","(Fach-)Abitur","männlich","","","",""
"Kanada","1998","(Fach-)Abitur","weiblich","1","","",""
"Kanada","1998","AkademikerIn","männlich","1","","",""
"Kanada","1998","AkademikerIn","weiblich","","","",""
"Neuseeland","1998","(noch) kein Abschluss","männlich","","","",""
"Neuseeland","1998","(noch) kein Abschluss","weiblich","","","",""
"Neuseeland","1998","Hauptschule","männlich","","","",""
"Neuseeland","1998","Hauptschule","weiblich","","","",""
"Neuseeland","1998","Realschule","männlich","","","",""
"Neuseeland","1998","Realschule","weiblich","","","",""
"Neuseeland","1998","(Fach-)Abitur","männlich","","","",""
"Neuseeland","1998","(Fach-)Abitur","weiblich","","","",""
"Neuseeland","1998","AkademikerIn","männlich","","","",""
"Neuseeland","1998","AkademikerIn","weiblich","","","",""
"Tansania","1998","(noch) kein Abschluss","männlich","","","",""
"Tansania","1998","(noch) kein Abschluss","weiblich","","","",""
"Tansania","1998","Hauptschule","männlich","","","",""
"Tansania","1998","Hauptschule","weiblich","","","",""
"Tansania","1998","Realschule","männlich","","","",""
"Tansania","1998","Realschule","weiblich","","","",""
"Tansania","1998","(Fach-)Abitur","männlich","","","",""
"Tansania","1998","(Fach-)Abitur","weiblich","","","",""
"Tansania","1998","AkademikerIn","männlich","","","",""
"Tansania","1998","AkademikerIn","weiblich","","","",""
"Zypern","1998","(noch) kein Abschluss","männlich","","","",""
"Zypern","1998","(noch) kein Abschluss","weiblich","","","",""
"Zypern","1998","Hauptschule","männlich","","","",""
"Zypern","1998","Hauptschule","weiblich","","","",""
"Zypern","1998","Realschule","männlich","","","",""
"Zypern","1998","Realschule","weiblich","","","",""
"Zypern","1998","(Fach-)Abitur","männlich","","","",""
"Zypern","1998","(Fach-)Abitur","weiblich","","","",""
"Zypern","1998","AkademikerIn","männlich","","","",""
"Zypern","1998","AkademikerIn","weiblich","","","",""
"Kuba","1998","(noch) kein Abschluss","männlich","","","",""
"Kuba","1998","(noch) kein Abschluss","weiblich","","","",""
"Kuba","1998","Hauptschule","männlich","","","",""
"Kuba","1998","Hauptschule","weiblich","","","",""
"Kuba","1998","Realschule","männlich","","","",""
"Kuba","1998","Realschule","weiblich","","","",""
"Kuba","1998","(Fach-)Abitur","männlich","","","",""
"Kuba","1998","(Fach-)Abitur","weiblich","","","",""
"Kuba","1998","AkademikerIn","männlich","","","",""
"Kuba","1998","AkademikerIn","weiblich","","","",""
"Irak","1998","(noch) kein Abschluss","männlich","","","",""
"Irak","1998","(noch) kein Abschluss","weiblich","","","",""
"Irak","1998","Hauptschule","männlich","","","",""
"Irak","1998","Hauptschule","weiblich","","","",""
"Irak","1998","Realschule","männlich","","","",""
"Irak","1998","Realschule","weiblich","","","",""
"Irak","1998","(Fach-)Abitur","männlich","","","",""
"Irak","1998","(Fach-)Abitur","weiblich","","","",""
"Irak","1998","AkademikerIn","männlich","","","",""
"Irak","1998","AkademikerIn","weiblich","","","",""
"Brasilien","1998","(noch) kein Abschluss","männlich","","","",""
"Brasilien","1998","(noch) kein Abschluss","weiblich","","","",""
"Brasilien","1998","Hauptschule","männlich","1","","",""
"Brasilien","1998","Hauptschule","weiblich","1","","",""
"Brasilien","1998","Realschule","männlich","","","",""
"Brasilien","1998","Realschule","weiblich","","","",""
"Brasilien","1998","(Fach-)Abitur","männlich","","","",""
"Brasilien","1998","(Fach-)Abitur","weiblich","2","","",""
"Brasilien","1998","AkademikerIn","männlich","","","",""
"Brasilien","1998","AkademikerIn","weiblich","","","",""
"Hongkong","1998","(noch) kein Abschluss","männlich","","","",""
"Hongkong","1998","(noch) kein Abschluss","weiblich","","","",""
"Hongkong","1998","Hauptschule","männlich","","","",""
"Hongkong","1998","Hauptschule","weiblich","","","",""
"Hongkong","1998","Realschule","männlich","","","",""
"Hongkong","1998","Realschule","weiblich","","","",""
"Hongkong","1998","(Fach-)Abitur","männlich","","","",""
"Hongkong","1998","(Fach-)Abitur","weiblich","","","",""
"Hongkong","1998","AkademikerIn","männlich","","","",""
"Hongkong","1998","AkademikerIn","weiblich","","","",""
"Peru","1998","(noch) kein Abschluss","männlich","","","",""
"Peru","1998","(noch) kein Abschluss","weiblich","","","",""
"Peru","1998","Hauptschule","männlich","","","",""
"Peru","1998","Hauptschule","weiblich","","","",""
"Peru","1998","Realschule","männlich","","","",""
"Peru","1998","Realschule","weiblich","","","",""
"Peru","1998","(Fach-)Abitur","männlich","","","",""
"Peru","1998","(Fach-)Abitur","weiblich","","","",""
"Peru","1998","AkademikerIn","männlich","","","",""
"Peru","1998","AkademikerIn","weiblich","","","",""
"Sri Lanka","1998","(noch) kein Abschluss","männlich","","","",""
"Sri Lanka","1998","(noch) kein Abschluss","weiblich","","","",""
"Sri Lanka","1998","Hauptschule","männlich","","","",""
"Sri Lanka","1998","Hauptschule","weiblich","1","","",""
"Sri Lanka","1998","Realschule","männlich","","","",""
"Sri Lanka","1998","Realschule","weiblich","","","",""
"Sri Lanka","1998","(Fach-)Abitur","männlich","1","","",""
"Sri Lanka","1998","(Fach-)Abitur","weiblich","","","",""
"Sri Lanka","1998","AkademikerIn","männlich","","","",""
"Sri Lanka","1998","AkademikerIn","weiblich","","","",""
"Nepal","1998","(noch) kein Abschluss","männlich","","","",""
"Nepal","1998","(noch) kein Abschluss","weiblich","","","",""
"Nepal","1998","Hauptschule","männlich","","","",""
"Nepal","1998","Hauptschule","weiblich","","","",""
"Nepal","1998","Realschule","männlich","","","",""
"Nepal","1998","Realschule","weiblich","","","",""
"Nepal","1998","(Fach-)Abitur","männlich","","","",""
"Nepal","1998","(Fach-)Abitur","weiblich","","","",""
"Nepal","1998","AkademikerIn","männlich","","","",""
"Nepal","1998","AkademikerIn","weiblich","","","",""
"Marokko","1998","(noch) kein Abschluss","männlich","","","",""
"Marokko","1998","(noch) kein Abschluss","weiblich","1","","",""
"Marokko","1998","Hauptschule","männlich","","","",""
"Marokko","1998","Hauptschule","weiblich","","","",""
"Marokko","1998","Realschule","männlich","","","",""
"Marokko","1998","Realschule","weiblich","","","",""
"Marokko","1998","(Fach-)Abitur","männlich","","","",""
"Marokko","1998","(Fach-)Abitur","weiblich","","","",""
"Marokko","1998","AkademikerIn","männlich","","","",""
"Marokko","1998","AkademikerIn","weiblich","","","",""
"China","1998","(noch) kein Abschluss","männlich","","","",""
"China","1998","(noch) kein Abschluss","weiblich","","","",""
"China","1998","Hauptschule","männlich","","","",""
"China","1998","Hauptschule","weiblich","","","",""
"China","1998","Realschule","männlich","","","",""
