"corigin","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Bosnien/Herzegowina","1999","AkademikerIn","Städtischer Raum","5","","",""
"Bosnien/Herzegowina","1999","AkademikerIn","Ländlicher Raum","","","",""
"Makedonien","1999","(noch) kein Abschluss","Städtischer Raum","3","","",""
"Makedonien","1999","(noch) kein Abschluss","Ländlicher Raum","2","","",""
"Makedonien","1999","Hauptschule","Städtischer Raum","6","","",""
"Makedonien","1999","Hauptschule","Ländlicher Raum","","","",""
"Makedonien","1999","Realschule","Städtischer Raum","","","",""
"Makedonien","1999","Realschule","Ländlicher Raum","1","","",""
"Makedonien","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Makedonien","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Makedonien","1999","AkademikerIn","Städtischer Raum","1","","",""
"Makedonien","1999","AkademikerIn","Ländlicher Raum","","","",""
"Slowenien","1999","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Slowenien","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Slowenien","1999","Hauptschule","Städtischer Raum","8","","",""
"Slowenien","1999","Hauptschule","Ländlicher Raum","","","",""
"Slowenien","1999","Realschule","Städtischer Raum","1","","",""
"Slowenien","1999","Realschule","Ländlicher Raum","","","",""
"Slowenien","1999","(Fach-)Abitur","Städtischer Raum","2","","",""
"Slowenien","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Slowenien","1999","AkademikerIn","Städtischer Raum","1","","",""
"Slowenien","1999","AkademikerIn","Ländlicher Raum","","","",""
"Slowakei","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Slowakei","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Slowakei","1999","Hauptschule","Städtischer Raum","2","","",""
"Slowakei","1999","Hauptschule","Ländlicher Raum","","","",""
"Slowakei","1999","Realschule","Städtischer Raum","","","",""
"Slowakei","1999","Realschule","Ländlicher Raum","","","",""
"Slowakei","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Slowakei","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Slowakei","1999","AkademikerIn","Städtischer Raum","1","","",""
"Slowakei","1999","AkademikerIn","Ländlicher Raum","1","","",""
"Paraguay","1999","(noch) kein Abschluss","Städtischer Raum","1","","",""
"Paraguay","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Paraguay","1999","Hauptschule","Städtischer Raum","2","","",""
"Paraguay","1999","Hauptschule","Ländlicher Raum","","","",""
"Paraguay","1999","Realschule","Städtischer Raum","","","",""
"Paraguay","1999","Realschule","Ländlicher Raum","","","",""
"Paraguay","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Paraguay","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Paraguay","1999","AkademikerIn","Städtischer Raum","1","","",""
"Paraguay","1999","AkademikerIn","Ländlicher Raum","","","",""
"Guinea","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Guinea","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Guinea","1999","Hauptschule","Städtischer Raum","","","",""
"Guinea","1999","Hauptschule","Ländlicher Raum","","","",""
"Guinea","1999","Realschule","Städtischer Raum","","","",""
"Guinea","1999","Realschule","Ländlicher Raum","","","",""
"Guinea","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Guinea","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Guinea","1999","AkademikerIn","Städtischer Raum","","","",""
"Guinea","1999","AkademikerIn","Ländlicher Raum","","","",""
"Kuwait","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kuwait","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kuwait","1999","Hauptschule","Städtischer Raum","","","",""
"Kuwait","1999","Hauptschule","Ländlicher Raum","","","",""
"Kuwait","1999","Realschule","Städtischer Raum","","","",""
"Kuwait","1999","Realschule","Ländlicher Raum","","","",""
"Kuwait","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Kuwait","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kuwait","1999","AkademikerIn","Städtischer Raum","","","",""
"Kuwait","1999","AkademikerIn","Ländlicher Raum","","","",""
"Elfenbeinkueste","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Elfenbeinkueste","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Elfenbeinkueste","1999","Hauptschule","Städtischer Raum","","","",""
"Elfenbeinkueste","1999","Hauptschule","Ländlicher Raum","","","",""
"Elfenbeinkueste","1999","Realschule","Städtischer Raum","","","",""
"Elfenbeinkueste","1999","Realschule","Ländlicher Raum","","","",""
"Elfenbeinkueste","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Elfenbeinkueste","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Elfenbeinkueste","1999","AkademikerIn","Städtischer Raum","","","",""
"Elfenbeinkueste","1999","AkademikerIn","Ländlicher Raum","","","",""
"Malaysia_(128)","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Malaysia_(128)","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Malaysia_(128)","1999","Hauptschule","Städtischer Raum","","","",""
"Malaysia_(128)","1999","Hauptschule","Ländlicher Raum","","","",""
"Malaysia_(128)","1999","Realschule","Städtischer Raum","","","",""
"Malaysia_(128)","1999","Realschule","Ländlicher Raum","","","",""
"Malaysia_(128)","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Malaysia_(128)","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Malaysia_(128)","1999","AkademikerIn","Städtischer Raum","","","",""
"Malaysia_(128)","1999","AkademikerIn","Ländlicher Raum","","","",""
"Samoa","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Samoa","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Samoa","1999","Hauptschule","Städtischer Raum","","","",""
"Samoa","1999","Hauptschule","Ländlicher Raum","","","",""
"Samoa","1999","Realschule","Städtischer Raum","","","",""
"Samoa","1999","Realschule","Ländlicher Raum","","","",""
"Samoa","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Samoa","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Samoa","1999","AkademikerIn","Städtischer Raum","","","",""
"Samoa","1999","AkademikerIn","Ländlicher Raum","","","",""
"Aserbaidschan","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Aserbaidschan","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Aserbaidschan","1999","Hauptschule","Städtischer Raum","","","",""
"Aserbaidschan","1999","Hauptschule","Ländlicher Raum","","","",""
"Aserbaidschan","1999","Realschule","Städtischer Raum","","","",""
"Aserbaidschan","1999","Realschule","Ländlicher Raum","","","",""
"Aserbaidschan","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Aserbaidschan","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Aserbaidschan","1999","AkademikerIn","Städtischer Raum","","","",""
"Aserbaidschan","1999","AkademikerIn","Ländlicher Raum","","","",""
"Weissrussland","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Weissrussland","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Weissrussland","1999","Hauptschule","Städtischer Raum","","","",""
"Weissrussland","1999","Hauptschule","Ländlicher Raum","1","","",""
"Weissrussland","1999","Realschule","Städtischer Raum","","","",""
"Weissrussland","1999","Realschule","Ländlicher Raum","","","",""
"Weissrussland","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Weissrussland","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Weissrussland","1999","AkademikerIn","Städtischer Raum","","","",""
"Weissrussland","1999","AkademikerIn","Ländlicher Raum","","","",""
"Uruguay","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Uruguay","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Uruguay","1999","Hauptschule","Städtischer Raum","","","",""
"Uruguay","1999","Hauptschule","Ländlicher Raum","","","",""
"Uruguay","1999","Realschule","Städtischer Raum","","","",""
"Uruguay","1999","Realschule","Ländlicher Raum","","","",""
"Uruguay","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Uruguay","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Uruguay","1999","AkademikerIn","Städtischer Raum","","","",""
"Uruguay","1999","AkademikerIn","Ländlicher Raum","","","",""
"Uganda","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Uganda","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Uganda","1999","Hauptschule","Städtischer Raum","","","",""
"Uganda","1999","Hauptschule","Ländlicher Raum","","","",""
"Uganda","1999","Realschule","Städtischer Raum","","","",""
"Uganda","1999","Realschule","Ländlicher Raum","","","",""
"Uganda","1999","(Fach-)Abitur","Städtischer Raum","1","","",""
"Uganda","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Uganda","1999","AkademikerIn","Städtischer Raum","","","",""
"Uganda","1999","AkademikerIn","Ländlicher Raum","","","",""
"Mali","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mali","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mali","1999","Hauptschule","Städtischer Raum","","","",""
"Mali","1999","Hauptschule","Ländlicher Raum","","","",""
"Mali","1999","Realschule","Städtischer Raum","","","",""
"Mali","1999","Realschule","Ländlicher Raum","","","",""
"Mali","1999","(Fach-)Abitur","Städtischer Raum","1","","",""
"Mali","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mali","1999","AkademikerIn","Städtischer Raum","","","",""
"Mali","1999","AkademikerIn","Ländlicher Raum","","","",""
"Kamerun","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kamerun","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kamerun","1999","Hauptschule","Städtischer Raum","","","",""
"Kamerun","1999","Hauptschule","Ländlicher Raum","","","",""
"Kamerun","1999","Realschule","Städtischer Raum","","","",""
"Kamerun","1999","Realschule","Ländlicher Raum","","","",""
"Kamerun","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Kamerun","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kamerun","1999","AkademikerIn","Städtischer Raum","","","",""
"Kamerun","1999","AkademikerIn","Ländlicher Raum","","","",""
"Kosovo-Albaner","1999","(noch) kein Abschluss","Städtischer Raum","5","","",""
"Kosovo-Albaner","1999","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Kosovo-Albaner","1999","Hauptschule","Städtischer Raum","11","","",""
"Kosovo-Albaner","1999","Hauptschule","Ländlicher Raum","4","","",""
"Kosovo-Albaner","1999","Realschule","Städtischer Raum","","","",""
"Kosovo-Albaner","1999","Realschule","Ländlicher Raum","","","",""
"Kosovo-Albaner","1999","(Fach-)Abitur","Städtischer Raum","1","","",""
"Kosovo-Albaner","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kosovo-Albaner","1999","AkademikerIn","Städtischer Raum","","","",""
"Kosovo-Albaner","1999","AkademikerIn","Ländlicher Raum","","","",""
"Georgien","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Georgien","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Georgien","1999","Hauptschule","Städtischer Raum","","","",""
"Georgien","1999","Hauptschule","Ländlicher Raum","","","",""
"Georgien","1999","Realschule","Städtischer Raum","","","",""
"Georgien","1999","Realschule","Ländlicher Raum","","","",""
"Georgien","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Georgien","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Georgien","1999","AkademikerIn","Städtischer Raum","","","",""
"Georgien","1999","AkademikerIn","Ländlicher Raum","","","",""
"Sudan","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sudan","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sudan","1999","Hauptschule","Städtischer Raum","","","",""
"Sudan","1999","Hauptschule","Ländlicher Raum","","","",""
"Sudan","1999","Realschule","Städtischer Raum","","","",""
"Sudan","1999","Realschule","Ländlicher Raum","","","",""
"Sudan","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Sudan","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sudan","1999","AkademikerIn","Städtischer Raum","","","",""
"Sudan","1999","AkademikerIn","Ländlicher Raum","","","",""
"Kongo","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kongo","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kongo","1999","Hauptschule","Städtischer Raum","","","",""
"Kongo","1999","Hauptschule","Ländlicher Raum","","","",""
"Kongo","1999","Realschule","Städtischer Raum","","","",""
"Kongo","1999","Realschule","Ländlicher Raum","","","",""
"Kongo","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Kongo","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kongo","1999","AkademikerIn","Städtischer Raum","","","",""
"Kongo","1999","AkademikerIn","Ländlicher Raum","","","",""
"Togo","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Togo","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Togo","1999","Hauptschule","Städtischer Raum","","","",""
"Togo","1999","Hauptschule","Ländlicher Raum","","","",""
"Togo","1999","Realschule","Städtischer Raum","","","",""
"Togo","1999","Realschule","Ländlicher Raum","","","",""
"Togo","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Togo","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Togo","1999","AkademikerIn","Städtischer Raum","","","",""
"Togo","1999","AkademikerIn","Ländlicher Raum","","","",""
"Mongolei","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Mongolei","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Mongolei","1999","Hauptschule","Städtischer Raum","","","",""
"Mongolei","1999","Hauptschule","Ländlicher Raum","","","",""
"Mongolei","1999","Realschule","Städtischer Raum","","","",""
"Mongolei","1999","Realschule","Ländlicher Raum","","","",""
"Mongolei","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Mongolei","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Mongolei","1999","AkademikerIn","Städtischer Raum","","","",""
"Mongolei","1999","AkademikerIn","Ländlicher Raum","","","",""
"Litauen","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Litauen","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Litauen","1999","Hauptschule","Städtischer Raum","","","",""
"Litauen","1999","Hauptschule","Ländlicher Raum","1","","",""
"Litauen","1999","Realschule","Städtischer Raum","1","","",""
"Litauen","1999","Realschule","Ländlicher Raum","","","",""
"Litauen","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Litauen","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Litauen","1999","AkademikerIn","Städtischer Raum","1","","",""
"Litauen","1999","AkademikerIn","Ländlicher Raum","","","",""
"Tschad","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Tschad","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Tschad","1999","Hauptschule","Städtischer Raum","","","",""
"Tschad","1999","Hauptschule","Ländlicher Raum","","","",""
"Tschad","1999","Realschule","Städtischer Raum","","","",""
"Tschad","1999","Realschule","Ländlicher Raum","","","",""
"Tschad","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Tschad","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Tschad","1999","AkademikerIn","Städtischer Raum","","","",""
"Tschad","1999","AkademikerIn","Ländlicher Raum","","","",""
"Armenien","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Armenien","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Armenien","1999","Hauptschule","Städtischer Raum","","","",""
"Armenien","1999","Hauptschule","Ländlicher Raum","","","",""
"Armenien","1999","Realschule","Städtischer Raum","","","",""
"Armenien","1999","Realschule","Ländlicher Raum","","","",""
"Armenien","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Armenien","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Armenien","1999","AkademikerIn","Städtischer Raum","","","",""
"Armenien","1999","AkademikerIn","Ländlicher Raum","","","",""
"Liberia","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Liberia","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Liberia","1999","Hauptschule","Städtischer Raum","","","",""
"Liberia","1999","Hauptschule","Ländlicher Raum","","","",""
"Liberia","1999","Realschule","Städtischer Raum","","","",""
"Liberia","1999","Realschule","Ländlicher Raum","","","",""
"Liberia","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Liberia","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Liberia","1999","AkademikerIn","Städtischer Raum","","","",""
"Liberia","1999","AkademikerIn","Ländlicher Raum","","","",""
"Jemen","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Jemen","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Jemen","1999","Hauptschule","Städtischer Raum","","","",""
"Jemen","1999","Hauptschule","Ländlicher Raum","","","",""
"Jemen","1999","Realschule","Städtischer Raum","","","",""
"Jemen","1999","Realschule","Ländlicher Raum","","","",""
"Jemen","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Jemen","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Jemen","1999","AkademikerIn","Städtischer Raum","","","",""
"Jemen","1999","AkademikerIn","Ländlicher Raum","","","",""
"Palaestina","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Palaestina","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Palaestina","1999","Hauptschule","Städtischer Raum","","","",""
"Palaestina","1999","Hauptschule","Ländlicher Raum","","","",""
"Palaestina","1999","Realschule","Städtischer Raum","","","",""
"Palaestina","1999","Realschule","Ländlicher Raum","","","",""
"Palaestina","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Palaestina","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Palaestina","1999","AkademikerIn","Städtischer Raum","","","",""
"Palaestina","1999","AkademikerIn","Ländlicher Raum","","","",""
"Taiwan","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Taiwan","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Taiwan","1999","Hauptschule","Städtischer Raum","","","",""
"Taiwan","1999","Hauptschule","Ländlicher Raum","","","",""
"Taiwan","1999","Realschule","Städtischer Raum","","","",""
"Taiwan","1999","Realschule","Ländlicher Raum","","","",""
"Taiwan","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Taiwan","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Taiwan","1999","AkademikerIn","Städtischer Raum","","","",""
"Taiwan","1999","AkademikerIn","Ländlicher Raum","","","",""
"Turkmenistan","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Turkmenistan","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Turkmenistan","1999","Hauptschule","Städtischer Raum","","","",""
"Turkmenistan","1999","Hauptschule","Ländlicher Raum","","","",""
"Turkmenistan","1999","Realschule","Städtischer Raum","","","",""
"Turkmenistan","1999","Realschule","Ländlicher Raum","","","",""
"Turkmenistan","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Turkmenistan","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Turkmenistan","1999","AkademikerIn","Städtischer Raum","","","",""
"Turkmenistan","1999","AkademikerIn","Ländlicher Raum","","","",""
"Afrika","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Afrika","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Afrika","1999","Hauptschule","Städtischer Raum","","","",""
"Afrika","1999","Hauptschule","Ländlicher Raum","","","",""
"Afrika","1999","Realschule","Städtischer Raum","","","",""
"Afrika","1999","Realschule","Ländlicher Raum","","","",""
"Afrika","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Afrika","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Afrika","1999","AkademikerIn","Städtischer Raum","","","",""
"Afrika","1999","AkademikerIn","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1999","Hauptschule","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1999","Hauptschule","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1999","Realschule","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1999","Realschule","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Sierra Leone(Westafrika)","1999","AkademikerIn","Städtischer Raum","","","",""
"Sierra Leone(Westafrika)","1999","AkademikerIn","Ländlicher Raum","","","",""
"Senegal","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Senegal","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Senegal","1999","Hauptschule","Städtischer Raum","","","",""
"Senegal","1999","Hauptschule","Ländlicher Raum","","","",""
"Senegal","1999","Realschule","Städtischer Raum","","","",""
"Senegal","1999","Realschule","Ländlicher Raum","","","",""
"Senegal","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Senegal","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Senegal","1999","AkademikerIn","Städtischer Raum","","","",""
"Senegal","1999","AkademikerIn","Ländlicher Raum","","","",""
"Malediven","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Malediven","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Malediven","1999","Hauptschule","Städtischer Raum","","","",""
"Malediven","1999","Hauptschule","Ländlicher Raum","","","",""
"Malediven","1999","Realschule","Städtischer Raum","","","",""
"Malediven","1999","Realschule","Ländlicher Raum","","","",""
"Malediven","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Malediven","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Malediven","1999","AkademikerIn","Städtischer Raum","","","",""
"Malediven","1999","AkademikerIn","Ländlicher Raum","","","",""
"Serbien","1999","(noch) kein Abschluss","Städtischer Raum","5","","",""
"Serbien","1999","(noch) kein Abschluss","Ländlicher Raum","1","","",""
"Serbien","1999","Hauptschule","Städtischer Raum","6","","",""
"Serbien","1999","Hauptschule","Ländlicher Raum","5","","",""
"Serbien","1999","Realschule","Städtischer Raum","1","","",""
"Serbien","1999","Realschule","Ländlicher Raum","","","",""
"Serbien","1999","(Fach-)Abitur","Städtischer Raum","3","","",""
"Serbien","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Serbien","1999","AkademikerIn","Städtischer Raum","","","",""
"Serbien","1999","AkademikerIn","Ländlicher Raum","1","","",""
"Gambia","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Gambia","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Gambia","1999","Hauptschule","Städtischer Raum","","","",""
"Gambia","1999","Hauptschule","Ländlicher Raum","","","",""
"Gambia","1999","Realschule","Städtischer Raum","","","",""
"Gambia","1999","Realschule","Ländlicher Raum","","","",""
"Gambia","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Gambia","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Gambia","1999","AkademikerIn","Städtischer Raum","","","",""
"Gambia","1999","AkademikerIn","Ländlicher Raum","","","",""
"Honduras","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Honduras","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Honduras","1999","Hauptschule","Städtischer Raum","","","",""
"Honduras","1999","Hauptschule","Ländlicher Raum","","","",""
"Honduras","1999","Realschule","Städtischer Raum","","","",""
"Honduras","1999","Realschule","Ländlicher Raum","","","",""
"Honduras","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Honduras","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Honduras","1999","AkademikerIn","Städtischer Raum","","","",""
"Honduras","1999","AkademikerIn","Ländlicher Raum","","","",""
"Montenegro_(168)","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Montenegro_(168)","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Montenegro_(168)","1999","Hauptschule","Städtischer Raum","","","",""
"Montenegro_(168)","1999","Hauptschule","Ländlicher Raum","","","",""
"Montenegro_(168)","1999","Realschule","Städtischer Raum","","","",""
"Montenegro_(168)","1999","Realschule","Ländlicher Raum","","","",""
"Montenegro_(168)","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Montenegro_(168)","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Montenegro_(168)","1999","AkademikerIn","Städtischer Raum","","","",""
"Montenegro_(168)","1999","AkademikerIn","Ländlicher Raum","","","",""
"Kambodscha","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Kambodscha","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Kambodscha","1999","Hauptschule","Städtischer Raum","","","",""
"Kambodscha","1999","Hauptschule","Ländlicher Raum","","","",""
"Kambodscha","1999","Realschule","Städtischer Raum","","","",""
"Kambodscha","1999","Realschule","Ländlicher Raum","","","",""
"Kambodscha","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Kambodscha","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Kambodscha","1999","AkademikerIn","Städtischer Raum","","","",""
"Kambodscha","1999","AkademikerIn","Ländlicher Raum","","","",""
"Surinam","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Surinam","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Surinam","1999","Hauptschule","Städtischer Raum","","","",""
"Surinam","1999","Hauptschule","Ländlicher Raum","","","",""
"Surinam","1999","Realschule","Städtischer Raum","","","",""
"Surinam","1999","Realschule","Ländlicher Raum","","","",""
"Surinam","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Surinam","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Surinam","1999","AkademikerIn","Städtischer Raum","","","",""
"Surinam","1999","AkademikerIn","Ländlicher Raum","","","",""
"Guyana","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Guyana","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Guyana","1999","Hauptschule","Städtischer Raum","","","",""
"Guyana","1999","Hauptschule","Ländlicher Raum","","","",""
"Guyana","1999","Realschule","Städtischer Raum","","","",""
"Guyana","1999","Realschule","Ländlicher Raum","","","",""
"Guyana","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Guyana","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Guyana","1999","AkademikerIn","Städtischer Raum","","","",""
"Guyana","1999","AkademikerIn","Ländlicher Raum","","","",""
"Simbabwe","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Simbabwe","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Simbabwe","1999","Hauptschule","Städtischer Raum","","","",""
"Simbabwe","1999","Hauptschule","Ländlicher Raum","","","",""
"Simbabwe","1999","Realschule","Städtischer Raum","","","",""
"Simbabwe","1999","Realschule","Ländlicher Raum","","","",""
"Simbabwe","1999","(Fach-)Abitur","Städtischer Raum","","","",""
"Simbabwe","1999","(Fach-)Abitur","Ländlicher Raum","","","",""
"Simbabwe","1999","AkademikerIn","Städtischer Raum","","","",""
"Simbabwe","1999","AkademikerIn","Ländlicher Raum","","","",""
"Madagaskar","1999","(noch) kein Abschluss","Städtischer Raum","","","",""
"Madagaskar","1999","(noch) kein Abschluss","Ländlicher Raum","","","",""
"Madagaskar","1999","Hauptschule","Städtischer Raum","","","",""
"Madagaskar","1999","Hauptschule","Ländlicher Raum","","","",""
