"corigin","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Laos","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Laos","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Laos","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Laos","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Laos","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Estland","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Estland","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Estland","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Estland","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Estland","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Estland","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Estland","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Estland","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Angola","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Angola","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Angola","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Angola","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Angola","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Angola","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Angola","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Angola","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Lettland","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Lettland","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Lettland","1998","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Lettland","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Lettland","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Lettland","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Lettland","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Lettland","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Namibia","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Namibia","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Namibia","1998","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Namibia","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Namibia","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Namibia","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Namibia","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Namibia","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Dominikanische Republik","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Dominikanische Republik","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Dominikanische Republik","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Dominikanische Republik","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Dominikanische Republik","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Dominikanische Republik","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Dominikanische Republik","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Dominikanische Republik","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nicaragua","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Nicaragua","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Nicaragua","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Nicaragua","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Nicaragua","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Nicaragua","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Nicaragua","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nicaragua","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kenia","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kenia","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kenia","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kenia","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kenia","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kenia","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kenia","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kenia","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Libyen","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Libyen","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Libyen","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Libyen","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Libyen","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Libyen","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Libyen","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Libyen","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Botswana","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Botswana","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Botswana","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Botswana","1998","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Botswana","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Botswana","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Botswana","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Botswana","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Haiti","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Haiti","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Haiti","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Haiti","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Haiti","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Haiti","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Haiti","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Haiti","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Luxemburg","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Luxemburg","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Luxemburg","1998","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Luxemburg","1998","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Luxemburg","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Luxemburg","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Luxemburg","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Luxemburg","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Belgien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Belgien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Belgien","1998","direkter Migrationshintergrund","Städtischer Raum","5","","",""
"Belgien","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Belgien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Belgien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Belgien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Belgien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Niederlande","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Niederlande","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Niederlande","1998","direkter Migrationshintergrund","Städtischer Raum","14","","",""
"Niederlande","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Niederlande","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Niederlande","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Niederlande","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Niederlande","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kroatien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kroatien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kroatien","1998","direkter Migrationshintergrund","Städtischer Raum","90","0.0438424690518363","0.0347222001850804","0.0529627379185922"
"Kroatien","1998","direkter Migrationshintergrund","Ländlicher Raum","10","","",""
"Kroatien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kroatien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kroatien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kroatien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Bosnien/Herzegowina","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","1998","direkter Migrationshintergrund","Städtischer Raum","77","0.0389833115636606","0.0303614659148918","0.0476051572124294"
"Bosnien/Herzegowina","1998","direkter Migrationshintergrund","Ländlicher Raum","13","","",""
"Bosnien/Herzegowina","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Bosnien/Herzegowina","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Bosnien/Herzegowina","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Bosnien/Herzegowina","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Makedonien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Makedonien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Makedonien","1998","direkter Migrationshintergrund","Städtischer Raum","12","","",""
"Makedonien","1998","direkter Migrationshintergrund","Ländlicher Raum","4","","",""
"Makedonien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Makedonien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Makedonien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Makedonien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Slowenien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Slowenien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Slowenien","1998","direkter Migrationshintergrund","Städtischer Raum","15","","",""
"Slowenien","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Slowenien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Slowenien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Slowenien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Slowenien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Slowakei","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Slowakei","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Slowakei","1998","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Slowakei","1998","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Slowakei","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Slowakei","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Slowakei","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Slowakei","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Paraguay","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Paraguay","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Paraguay","1998","direkter Migrationshintergrund","Städtischer Raum","3","","",""
"Paraguay","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Paraguay","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Paraguay","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Paraguay","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Paraguay","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Guinea","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Guinea","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Guinea","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Guinea","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Guinea","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Guinea","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Guinea","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Guinea","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kuwait","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kuwait","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kuwait","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kuwait","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuwait","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kuwait","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kuwait","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kuwait","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Elfenbeinkueste","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Elfenbeinkueste","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Elfenbeinkueste","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Elfenbeinkueste","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Elfenbeinkueste","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Elfenbeinkueste","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Elfenbeinkueste","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Elfenbeinkueste","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Malaysia_(128)","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Malaysia_(128)","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Malaysia_(128)","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Malaysia_(128)","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Malaysia_(128)","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Malaysia_(128)","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Malaysia_(128)","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Malaysia_(128)","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Samoa","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Samoa","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Samoa","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Samoa","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Samoa","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Samoa","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Samoa","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Samoa","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Aserbaidschan","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Aserbaidschan","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Aserbaidschan","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Aserbaidschan","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Aserbaidschan","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Aserbaidschan","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Aserbaidschan","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Aserbaidschan","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Weissrussland","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Weissrussland","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Weissrussland","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Weissrussland","1998","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Weissrussland","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Weissrussland","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Weissrussland","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Weissrussland","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Uruguay","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Uruguay","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Uruguay","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Uruguay","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Uruguay","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Uruguay","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Uruguay","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Uruguay","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Uganda","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Uganda","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Uganda","1998","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Uganda","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Uganda","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Uganda","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Uganda","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Uganda","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Mali","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Mali","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Mali","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Mali","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Mali","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Mali","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Mali","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Mali","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kamerun","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kamerun","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kamerun","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kamerun","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kamerun","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kamerun","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kamerun","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kamerun","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kosovo-Albaner","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kosovo-Albaner","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kosovo-Albaner","1998","direkter Migrationshintergrund","Städtischer Raum","19","","",""
"Kosovo-Albaner","1998","direkter Migrationshintergrund","Ländlicher Raum","3","","",""
"Kosovo-Albaner","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kosovo-Albaner","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kosovo-Albaner","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kosovo-Albaner","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Georgien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Georgien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Georgien","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Georgien","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Georgien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Georgien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Georgien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Georgien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Sudan","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Sudan","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Sudan","1998","direkter Migrationshintergrund","Städtischer Raum","1","","",""
"Sudan","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Sudan","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Sudan","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Sudan","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Sudan","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kongo","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kongo","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kongo","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kongo","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kongo","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kongo","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kongo","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kongo","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Togo","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Togo","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Togo","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Togo","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Togo","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Togo","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Togo","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Togo","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Mongolei","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Mongolei","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Mongolei","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Mongolei","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Mongolei","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Mongolei","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Mongolei","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Mongolei","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Litauen","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Litauen","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Litauen","1998","direkter Migrationshintergrund","Städtischer Raum","2","","",""
"Litauen","1998","direkter Migrationshintergrund","Ländlicher Raum","1","","",""
"Litauen","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Litauen","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Litauen","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Litauen","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Tschad","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Tschad","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Tschad","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Tschad","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Tschad","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Tschad","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Tschad","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Tschad","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Armenien","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Armenien","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Armenien","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Armenien","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Armenien","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Armenien","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Armenien","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Armenien","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Kurdistan_(149)","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Kurdistan_(149)","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Kurdistan_(149)","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Kurdistan_(149)","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Kurdistan_(149)","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Kurdistan_(149)","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Kurdistan_(149)","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Kurdistan_(149)","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Liberia","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Liberia","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Liberia","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Liberia","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Liberia","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Liberia","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Liberia","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Liberia","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Jemen","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Jemen","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Jemen","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Jemen","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Jemen","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Jemen","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Jemen","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Jemen","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Palaestina","1998","kein Migrationshintergrund","Städtischer Raum","","","",""
"Palaestina","1998","kein Migrationshintergrund","Ländlicher Raum","","","",""
"Palaestina","1998","direkter Migrationshintergrund","Städtischer Raum","","","",""
"Palaestina","1998","direkter Migrationshintergrund","Ländlicher Raum","","","",""
"Palaestina","1998","indirekter Migrationshintergrund","Städtischer Raum","","","",""
"Palaestina","1998","indirekter Migrationshintergrund","Ländlicher Raum","","","",""
"Palaestina","1998","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Palaestina","1998","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
