year,age_gr,migback,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,17-29 y.,No migration background,Probably,0.14454,115,695,0.11838,0.17071
2022,17-29 y.,No migration background,"Yes, definitely",0.82580,580,695,0.79758,0.85402
2022,17-29 y.,Direct migration background,Probably,0.28883,122,430,0.24594,0.33172
2022,17-29 y.,Direct migration background,"Yes, definitely",0.57725,308,430,0.53050,0.62400
2022,17-29 y.,Indirect migration background,"Yes, definitely",0.63525,129,129,0.55186,0.71864
2022,30-45 y.,No migration background,"No, definitely not",0.09214,42,516,0.06716,0.11712
2022,30-45 y.,No migration background,Probably not,0.08195,42,516,0.05826,0.10564
2022,30-45 y.,No migration background,Probably,0.16994,95,516,0.13750,0.20238
2022,30-45 y.,No migration background,"Yes, definitely",0.65597,337,516,0.61494,0.69700
2022,30-45 y.,Direct migration background,"No, definitely not",0.10932,41,860,0.08846,0.13019
2022,30-45 y.,Direct migration background,Probably not,0.05554,39,860,0.04023,0.07086
2022,30-45 y.,Direct migration background,Probably,0.21842,225,860,0.19079,0.24605
2022,30-45 y.,Direct migration background,"Yes, definitely",0.61671,555,860,0.58419,0.64922
2022,30-45 y.,Indirect migration background,"Yes, definitely",0.71852,50,50,0.59259,0.84444
2022,46-65 y.,No migration background,"No, definitely not",0.71976,787,1157,0.69387,0.74565
2022,46-65 y.,No migration background,Probably not,0.13785,174,1157,0.11797,0.15772
2022,46-65 y.,No migration background,Probably,0.06347,89,1157,0.04942,0.07753
2022,46-65 y.,No migration background,"Yes, definitely",0.07892,107,1157,0.06337,0.09446
2022,46-65 y.,Direct migration background,"No, definitely not",0.47047,164,530,0.42793,0.51300
2022,46-65 y.,Direct migration background,Probably not,0.14260,47,530,0.11280,0.17240
2022,46-65 y.,Direct migration background,Probably,0.13835,150,530,0.10893,0.16777
2022,46-65 y.,Direct migration background,"Yes, definitely",0.24859,169,530,0.21176,0.28542
2022,46-65 y.,Indirect migration background,"No, definitely not",0.60886,47,47,0.46784,0.74989
2022,66 and older,No migration background,"No, definitely not",0.96787,3003,3096,0.96166,0.97408
2022,66 and older,No migration background,Probably not,0.02334,93,3096,0.01802,0.02866
2022,66 and older,Direct migration background,"No, definitely not",0.93407,292,292,0.90556,0.96259
2022,66 and older,Indirect migration background,"No, definitely not",0.88747,50,50,0.79899,0.97596
