year,migback,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Indirect migration background,3rd Quintile,"Yes, definitely",0.78771,53,53,0.67656,0.89886
2014,Indirect migration background,4th Quintile,"Yes, definitely",0.56334,37,37,0.40132,0.72535
2014,Indirect migration background,5th Quintile,"Yes, definitely",0.81777,31,31,0.67963,0.95591
2015,No migration background,1st Quintile,"No, definitely not",0.60488,821,1660,0.58135,0.62840
2015,No migration background,1st Quintile,Probably not,0.06397,140,1660,0.05220,0.07575
2015,No migration background,1st Quintile,Probably,0.07637,186,1660,0.06359,0.08915
2015,No migration background,1st Quintile,"Yes, definitely",0.25478,513,1660,0.23381,0.27575
2015,No migration background,2nd Quintile,"No, definitely not",0.83005,1314,1759,0.81249,0.84760
2015,No migration background,2nd Quintile,Probably not,0.03174,69,1759,0.02355,0.03994
2015,No migration background,2nd Quintile,Probably,0.03519,82,1759,0.02658,0.04381
2015,No migration background,2nd Quintile,"Yes, definitely",0.10302,294,1759,0.08881,0.11723
2015,No migration background,3rd Quintile,"No, definitely not",0.83331,1121,1442,0.81406,0.85255
2015,No migration background,3rd Quintile,Probably not,0.02363,51,1442,0.01578,0.03147
2015,No migration background,3rd Quintile,Probably,0.02513,47,1442,0.01705,0.03322
2015,No migration background,3rd Quintile,"Yes, definitely",0.11793,223,1442,0.10128,0.13458
2015,No migration background,4th Quintile,"No, definitely not",0.81595,941,1212,0.79413,0.83778
2015,No migration background,4th Quintile,Probably not,0.01833,31,1212,0.01077,0.02588
2015,No migration background,4th Quintile,Probably,0.01661,41,1212,0.00941,0.02381
2015,No migration background,4th Quintile,"Yes, definitely",0.14911,199,1212,0.12905,0.16917
2015,No migration background,5th Quintile,"No, definitely not",0.79081,966,1237,0.76813,0.81348
2015,No migration background,5th Quintile,Probably not,0.03715,44,1237,0.02660,0.04769
2015,No migration background,5th Quintile,Probably,0.04651,55,1237,0.03477,0.05825
2015,No migration background,5th Quintile,"Yes, definitely",0.12554,172,1237,0.10706,0.14401
2015,Direct migration background,1st Quintile,"No, definitely not",0.54276,332,878,0.50979,0.57573
2015,Direct migration background,1st Quintile,Probably not,0.05142,66,878,0.03680,0.06603
2015,Direct migration background,1st Quintile,Probably,0.08862,134,878,0.06981,0.10743
2015,Direct migration background,1st Quintile,"Yes, definitely",0.31720,346,878,0.28640,0.34800
2015,Direct migration background,2nd Quintile,"No, definitely not",0.66459,174,328,0.61342,0.71577
2015,Direct migration background,2nd Quintile,Probably,0.11361,50,328,0.07921,0.14800
2015,Direct migration background,2nd Quintile,"Yes, definitely",0.18572,104,328,0.14357,0.22787
2015,Direct migration background,3rd Quintile,"No, definitely not",0.57915,95,171,0.50494,0.65337
2015,Direct migration background,3rd Quintile,"Yes, definitely",0.30453,76,171,0.23535,0.37371
2015,Direct migration background,4th Quintile,"No, definitely not",0.71408,57,92,0.62125,0.80692
2015,Direct migration background,4th Quintile,"Yes, definitely",0.21138,35,92,0.12749,0.29527
2015,Direct migration background,5th Quintile,"No, definitely not",0.72075,47,47,0.59110,0.85040
2015,Indirect migration background,1st Quintile,"Yes, definitely",0.83832,195,195,0.78651,0.89012
2015,Indirect migration background,2nd Quintile,"Yes, definitely",0.64546,79,79,0.53929,0.75162
2015,Indirect migration background,3rd Quintile,"Yes, definitely",0.76812,56,56,0.65658,0.87965
2015,Indirect migration background,4th Quintile,"Yes, definitely",0.87183,40,40,0.76692,0.97675
2016,No migration background,1st Quintile,"No, definitely not",0.56300,752,1514,0.53800,0.58799
2016,No migration background,1st Quintile,Probably not,0.06486,93,1514,0.05245,0.07726
2016,No migration background,1st Quintile,Probably,0.10758,187,1514,0.09196,0.12319
2016,No migration background,1st Quintile,"Yes, definitely",0.26457,482,1514,0.24235,0.28680
2016,No migration background,2nd Quintile,"No, definitely not",0.83077,1242,1610,0.81245,0.84909
2016,No migration background,2nd Quintile,Probably not,0.02462,60,1610,0.01705,0.03219
2016,No migration background,2nd Quintile,Probably,0.02748,64,1610,0.01950,0.03547
2016,No migration background,2nd Quintile,"Yes, definitely",0.11713,244,1610,0.10141,0.13284
2016,No migration background,3rd Quintile,"No, definitely not",0.82612,1052,1323,0.80569,0.84655
2016,No migration background,3rd Quintile,Probably not,0.01269,33,1323,0.00666,0.01872
2016,No migration background,3rd Quintile,Probably,0.02141,40,1323,0.01361,0.02922
2016,No migration background,3rd Quintile,"Yes, definitely",0.13978,198,1323,0.12108,0.15847
2016,No migration background,4th Quintile,"No, definitely not",0.83408,877,1115,0.81223,0.85593
2016,No migration background,4th Quintile,Probably not,0.02256,32,1115,0.01384,0.03128
2016,No migration background,4th Quintile,Probably,0.02211,36,1115,0.01347,0.03074
2016,No migration background,4th Quintile,"Yes, definitely",0.12125,170,1115,0.10208,0.14042
2016,No migration background,5th Quintile,"No, definitely not",0.81526,987,1229,0.79356,0.83697
2016,No migration background,5th Quintile,Probably not,0.02995,40,1229,0.02041,0.03948
2016,No migration background,5th Quintile,Probably,0.03624,41,1229,0.02579,0.04669
2016,No migration background,5th Quintile,"Yes, definitely",0.11855,161,1229,0.10047,0.13663
2016,Direct migration background,1st Quintile,"No, definitely not",0.52129,328,960,0.48968,0.55291
2016,Direct migration background,1st Quintile,Probably not,0.08556,73,960,0.06786,0.10326
2016,Direct migration background,1st Quintile,Probably,0.10321,169,960,0.08396,0.12247
2016,Direct migration background,1st Quintile,"Yes, definitely",0.28993,390,960,0.26122,0.31865
2016,Direct migration background,2nd Quintile,"No, definitely not",0.62950,162,342,0.57824,0.68076
2016,Direct migration background,2nd Quintile,Probably,0.08124,48,342,0.05225,0.11024
2016,Direct migration background,2nd Quintile,"Yes, definitely",0.24154,132,342,0.19611,0.28697
2016,Direct migration background,3rd Quintile,"No, definitely not",0.67356,99,176,0.60409,0.74304
2016,Direct migration background,3rd Quintile,"Yes, definitely",0.21326,77,176,0.15257,0.27395
2016,Direct migration background,4th Quintile,"No, definitely not",0.55652,48,94,0.45555,0.65749
2016,Direct migration background,4th Quintile,"Yes, definitely",0.33385,46,94,0.23800,0.42970
2016,Direct migration background,5th Quintile,"No, definitely not",0.49457,45,45,0.34684,0.64230
2016,Indirect migration background,1st Quintile,Probably,0.15998,37,197,0.10866,0.21130
2016,Indirect migration background,1st Quintile,"Yes, definitely",0.68606,160,197,0.62109,0.75103
2016,Indirect migration background,2nd Quintile,"Yes, definitely",0.75463,85,85,0.66260,0.84665
2016,Indirect migration background,4th Quintile,"Yes, definitely",0.81939,34,34,0.68813,0.95064
2017,No migration background,1st Quintile,"No, definitely not",0.60271,729,1424,0.57728,0.62813
2017,No migration background,1st Quintile,Probably not,0.05022,96,1424,0.03887,0.06156
2017,No migration background,1st Quintile,Probably,0.09782,143,1424,0.08239,0.11326
2017,No migration background,1st Quintile,"Yes, definitely",0.24926,456,1424,0.22678,0.27173
2017,No migration background,2nd Quintile,"No, definitely not",0.86145,1166,1492,0.84391,0.87899
2017,No migration background,2nd Quintile,Probably not,0.02523,46,1492,0.01727,0.03319
2017,No migration background,2nd Quintile,Probably,0.02008,54,1492,0.01296,0.02720
2017,No migration background,2nd Quintile,"Yes, definitely",0.09324,226,1492,0.07848,0.10800
2017,No migration background,3rd Quintile,"No, definitely not",0.85265,1041,1309,0.83344,0.87186
2017,No migration background,3rd Quintile,Probably not,0.02516,34,1309,0.01667,0.03365
2017,No migration background,3rd Quintile,Probably,0.01466,42,1309,0.00815,0.02118
2017,No migration background,3rd Quintile,"Yes, definitely",0.10753,192,1309,0.09074,0.12432
2017,No migration background,4th Quintile,"No, definitely not",0.82110,843,1067,0.79809,0.84411
2017,No migration background,4th Quintile,Probably,0.02413,48,1067,0.01492,0.03334
2017,No migration background,4th Quintile,"Yes, definitely",0.13283,176,1067,0.11245,0.15320
2017,No migration background,5th Quintile,"No, definitely not",0.81800,896,1065,0.79482,0.84119
2017,No migration background,5th Quintile,Probably not,0.04573,41,1065,0.03318,0.05829
2017,No migration background,5th Quintile,"Yes, definitely",0.10759,128,1065,0.08897,0.12621
2017,Direct migration background,1st Quintile,"No, definitely not",0.49237,356,2004,0.47048,0.51427
2017,Direct migration background,1st Quintile,Probably not,0.05250,91,2004,0.04274,0.06227
2017,Direct migration background,1st Quintile,Probably,0.09737,345,2004,0.08439,0.11036
2017,Direct migration background,1st Quintile,"Yes, definitely",0.35775,1212,2004,0.33676,0.37874
2017,Direct migration background,2nd Quintile,"No, definitely not",0.60486,154,390,0.55627,0.65344
2017,Direct migration background,2nd Quintile,Probably,0.08887,67,390,0.06059,0.11715
2017,Direct migration background,2nd Quintile,"Yes, definitely",0.23480,169,390,0.19268,0.27693
2017,Direct migration background,3rd Quintile,"No, definitely not",0.59223,78,151,0.51358,0.67087
2017,Direct migration background,3rd Quintile,"Yes, definitely",0.25660,73,151,0.18670,0.32649
2017,Direct migration background,4th Quintile,"No, definitely not",0.61233,53,94,0.51330,0.71135
2017,Direct migration background,4th Quintile,"Yes, definitely",0.29543,41,94,0.20270,0.38815
2017,Direct migration background,5th Quintile,"No, definitely not",0.55722,36,68,0.43828,0.67615
2017,Direct migration background,5th Quintile,"Yes, definitely",0.38817,32,68,0.27147,0.50486
2017,Indirect migration background,1st Quintile,"Yes, definitely",0.66662,150,150,0.59093,0.74232
2017,Indirect migration background,2nd Quintile,"Yes, definitely",0.77364,72,72,0.67630,0.87098
2017,Indirect migration background,3rd Quintile,"Yes, definitely",0.70227,36,36,0.55078,0.85376
2018,No migration background,1st Quintile,"No, definitely not",0.62416,792,1502,0.59966,0.64866
2018,No migration background,1st Quintile,Probably not,0.04859,95,1502,0.03771,0.05947
2018,No migration background,1st Quintile,Probably,0.07331,147,1502,0.06012,0.08649
2018,No migration background,1st Quintile,"Yes, definitely",0.25394,468,1502,0.23192,0.27596
2018,No migration background,2nd Quintile,"No, definitely not",0.84025,1226,1590,0.82223,0.85826
2018,No migration background,2nd Quintile,Probably not,0.01999,48,1590,0.01310,0.02687
2018,No migration background,2nd Quintile,Probably,0.03480,70,1590,0.02579,0.04381
2018,No migration background,2nd Quintile,"Yes, definitely",0.10497,246,1590,0.08990,0.12004
2018,No migration background,3rd Quintile,"No, definitely not",0.85231,1057,1339,0.83330,0.87132
2018,No migration background,3rd Quintile,Probably not,0.01936,45,1339,0.01198,0.02675
2018,No migration background,3rd Quintile,Probably,0.02774,40,1339,0.01894,0.03654
2018,No migration background,3rd Quintile,"Yes, definitely",0.10059,197,1339,0.08447,0.11671
2018,No migration background,4th Quintile,"No, definitely not",0.80122,870,1139,0.77803,0.82441
2018,No migration background,4th Quintile,Probably not,0.02778,34,1139,0.01823,0.03733
2018,No migration background,4th Quintile,Probably,0.02087,38,1139,0.01256,0.02917
2018,No migration background,4th Quintile,"Yes, definitely",0.15013,197,1139,0.12938,0.17089
2018,No migration background,5th Quintile,"No, definitely not",0.81400,935,1158,0.79158,0.83642
2018,No migration background,5th Quintile,Probably not,0.03289,35,1158,0.02262,0.04317
2018,No migration background,5th Quintile,Probably,0.02390,31,1158,0.01510,0.03270
2018,No migration background,5th Quintile,"Yes, definitely",0.12921,157,1158,0.10988,0.14854
2018,Direct migration background,1st Quintile,"No, definitely not",0.45112,361,2487,0.43156,0.47068
2018,Direct migration background,1st Quintile,Probably not,0.06577,102,2487,0.05603,0.07552
2018,Direct migration background,1st Quintile,Probably,0.09574,453,2487,0.08417,0.10730
2018,Direct migration background,1st Quintile,"Yes, definitely",0.38737,1571,2487,0.36822,0.40652
2018,Direct migration background,2nd Quintile,"No, definitely not",0.65076,155,413,0.60472,0.69679
2018,Direct migration background,2nd Quintile,Probably,0.09683,55,413,0.06827,0.12539
2018,Direct migration background,2nd Quintile,"Yes, definitely",0.17682,203,413,0.13998,0.21366
2018,Direct migration background,3rd Quintile,"No, definitely not",0.68877,98,191,0.62294,0.75461
2018,Direct migration background,3rd Quintile,"Yes, definitely",0.24505,93,191,0.18389,0.30621
2018,Direct migration background,4th Quintile,"No, definitely not",0.59324,49,100,0.49647,0.69000
2018,Direct migration background,4th Quintile,"Yes, definitely",0.31835,51,100,0.22659,0.41011
2018,Direct migration background,5th Quintile,"No, definitely not",0.59562,44,75,0.48380,0.70744
2018,Direct migration background,5th Quintile,"Yes, definitely",0.27306,31,75,0.17155,0.37457
2018,Indirect migration background,1st Quintile,"Yes, definitely",0.78369,155,155,0.71867,0.84872
2018,Indirect migration background,2nd Quintile,"Yes, definitely",0.68714,79,79,0.58424,0.79004
2018,Indirect migration background,3rd Quintile,"Yes, definitely",0.62555,41,41,0.47556,0.77554
2019,No migration background,1st Quintile,"No, definitely not",0.65889,818,1491,0.63482,0.68296
2019,No migration background,1st Quintile,Probably not,0.04555,99,1491,0.03496,0.05613
2019,No migration background,1st Quintile,Probably,0.08182,168,1491,0.06790,0.09573
2019,No migration background,1st Quintile,"Yes, definitely",0.21375,406,1491,0.19293,0.23457
2019,No migration background,2nd Quintile,"No, definitely not",0.85993,1230,1547,0.84263,0.87723
2019,No migration background,2nd Quintile,Probably not,0.01901,48,1547,0.01220,0.02582
2019,No migration background,2nd Quintile,Probably,0.02070,51,1547,0.01360,0.02779
2019,No migration background,2nd Quintile,"Yes, definitely",0.10036,218,1547,0.08538,0.11534
2019,No migration background,3rd Quintile,"No, definitely not",0.84555,988,1191,0.82501,0.86608
2019,No migration background,3rd Quintile,Probably,0.03394,39,1191,0.02365,0.04422
2019,No migration background,3rd Quintile,"Yes, definitely",0.09723,164,1191,0.08040,0.11406
2019,No migration background,4th Quintile,"No, definitely not",0.78273,843,1078,0.75810,0.80736
2019,No migration background,4th Quintile,Probably not,0.03883,34,1078,0.02729,0.05036
2019,No migration background,4th Quintile,Probably,0.03879,36,1078,0.02726,0.05032
2019,No migration background,4th Quintile,"Yes, definitely",0.13965,165,1078,0.11895,0.16036
2019,No migration background,5th Quintile,"No, definitely not",0.82876,879,1059,0.80606,0.85146
2019,No migration background,5th Quintile,Probably,0.02225,31,1059,0.01336,0.03114
2019,No migration background,5th Quintile,"Yes, definitely",0.11545,149,1059,0.09619,0.13470
2019,Direct migration background,1st Quintile,"No, definitely not",0.47701,443,2440,0.45719,0.49683
2019,Direct migration background,1st Quintile,Probably not,0.06364,90,2440,0.05395,0.07333
2019,Direct migration background,1st Quintile,Probably,0.13270,422,2440,0.11924,0.14616
2019,Direct migration background,1st Quintile,"Yes, definitely",0.32665,1485,2440,0.30804,0.34526
2019,Direct migration background,2nd Quintile,"No, definitely not",0.58856,142,339,0.53610,0.64103
2019,Direct migration background,2nd Quintile,Probably,0.05092,50,339,0.02749,0.07436
2019,Direct migration background,2nd Quintile,"Yes, definitely",0.29074,147,339,0.24232,0.33915
2019,Direct migration background,3rd Quintile,"No, definitely not",0.77384,93,148,0.70621,0.84147
2019,Direct migration background,3rd Quintile,"Yes, definitely",0.16240,55,148,0.10278,0.22202
2019,Direct migration background,4th Quintile,"No, definitely not",0.49425,44,76,0.38109,0.60740
2019,Direct migration background,4th Quintile,"Yes, definitely",0.39939,32,76,0.28854,0.51023
2019,Direct migration background,5th Quintile,"No, definitely not",0.77171,46,46,0.64907,0.89434
2019,Indirect migration background,1st Quintile,Probably,0.11050,32,177,0.06418,0.15682
2019,Indirect migration background,1st Quintile,"Yes, definitely",0.71353,145,177,0.64674,0.78033
2019,Indirect migration background,2nd Quintile,"Yes, definitely",0.66433,64,64,0.54772,0.78094
2019,Indirect migration background,3rd Quintile,"Yes, definitely",0.62309,41,41,0.47290,0.77327
2020,No migration background,1st Quintile,"No, definitely not",0.65784,833,1463,0.63352,0.68216
2020,No migration background,1st Quintile,Probably not,0.04007,92,1463,0.03002,0.05013
2020,No migration background,1st Quintile,Probably,0.09397,159,1463,0.07901,0.10893
2020,No migration background,1st Quintile,"Yes, definitely",0.20812,379,1463,0.18731,0.22893
2020,No migration background,2nd Quintile,"No, definitely not",0.82574,1191,1529,0.80672,0.84476
2020,No migration background,2nd Quintile,Probably not,0.03149,47,1529,0.02273,0.04024
2020,No migration background,2nd Quintile,Probably,0.03358,61,1529,0.02455,0.04262
2020,No migration background,2nd Quintile,"Yes, definitely",0.10918,230,1529,0.09355,0.12482
2020,No migration background,3rd Quintile,"No, definitely not",0.80628,927,1194,0.78385,0.82870
2020,No migration background,3rd Quintile,Probably not,0.03846,45,1194,0.02755,0.04937
2020,No migration background,3rd Quintile,Probably,0.01779,36,1194,0.01029,0.02529
2020,No migration background,3rd Quintile,"Yes, definitely",0.13747,186,1194,0.11793,0.15701
2020,No migration background,4th Quintile,"No, definitely not",0.82015,849,1095,0.79739,0.84291
2020,No migration background,4th Quintile,Probably not,0.04020,39,1095,0.02856,0.05184
2020,No migration background,4th Quintile,Probably,0.02481,39,1095,0.01560,0.03403
2020,No migration background,4th Quintile,"Yes, definitely",0.11484,168,1095,0.09595,0.13373
2020,No migration background,5th Quintile,"No, definitely not",0.79543,927,1168,0.77229,0.81857
2020,No migration background,5th Quintile,Probably not,0.04269,47,1168,0.03109,0.05429
2020,No migration background,5th Quintile,Probably,0.02760,36,1168,0.01820,0.03700
2020,No migration background,5th Quintile,"Yes, definitely",0.13428,158,1168,0.11472,0.15384
2020,Direct migration background,1st Quintile,"No, definitely not",0.47576,416,2153,0.45466,0.49687
2020,Direct migration background,1st Quintile,Probably not,0.05805,101,2153,0.04817,0.06793
2020,Direct migration background,1st Quintile,Probably,0.15722,392,2153,0.14184,0.17260
2020,Direct migration background,1st Quintile,"Yes, definitely",0.30897,1244,2153,0.28945,0.32849
2020,Direct migration background,2nd Quintile,"No, definitely not",0.67486,146,317,0.62321,0.72651
2020,Direct migration background,2nd Quintile,Probably,0.02717,33,317,0.00924,0.04509
2020,Direct migration background,2nd Quintile,"Yes, definitely",0.24062,138,317,0.19349,0.28775
2020,Direct migration background,3rd Quintile,"No, definitely not",0.71311,77,120,0.63185,0.79438
2020,Direct migration background,3rd Quintile,"Yes, definitely",0.22948,43,120,0.15393,0.30503
2020,Direct migration background,4th Quintile,"No, definitely not",0.67517,37,37,0.52218,0.82815
2020,Direct migration background,5th Quintile,"No, definitely not",0.58507,54,54,0.45242,0.71772
2020,Indirect migration background,1st Quintile,Probably,0.17807,36,169,0.12022,0.23592
2020,Indirect migration background,1st Quintile,"Yes, definitely",0.60196,133,169,0.52794,0.67598
2020,Indirect migration background,2nd Quintile,"Yes, definitely",0.62069,59,59,0.49582,0.74557
2021,No migration background,1st Quintile,"No, definitely not",0.66054,608,1063,0.63206,0.68902
2021,No migration background,1st Quintile,Probably not,0.06021,80,1063,0.04590,0.07451
2021,No migration background,1st Quintile,Probably,0.07292,100,1063,0.05728,0.08855
2021,No migration background,1st Quintile,"Yes, definitely",0.20633,275,1063,0.18199,0.23067
2021,No migration background,2nd Quintile,"No, definitely not",0.76915,818,1076,0.74396,0.79434
2021,No migration background,2nd Quintile,Probably not,0.03875,42,1076,0.02721,0.05029
2021,No migration background,2nd Quintile,Probably,0.03838,49,1076,0.02690,0.04987
2021,No migration background,2nd Quintile,"Yes, definitely",0.15372,167,1076,0.13215,0.17528
2021,No migration background,3rd Quintile,"No, definitely not",0.79654,606,760,0.76790,0.82518
2021,No migration background,3rd Quintile,Probably not,0.03538,34,760,0.02223,0.04852
2021,No migration background,3rd Quintile,"Yes, definitely",0.13198,120,760,0.10790,0.15606
2021,No migration background,4th Quintile,"No, definitely not",0.83730,626,765,0.81113,0.86348
2021,No migration background,4th Quintile,Probably,0.04255,37,765,0.02824,0.05686
2021,No migration background,4th Quintile,"Yes, definitely",0.09597,102,765,0.07508,0.11686
2021,No migration background,5th Quintile,"No, definitely not",0.79630,707,905,0.77004,0.82255
2021,No migration background,5th Quintile,Probably not,0.02902,33,905,0.01808,0.03997
2021,No migration background,5th Quintile,Probably,0.04928,41,905,0.03517,0.06339
2021,No migration background,5th Quintile,"Yes, definitely",0.12540,124,905,0.10381,0.14698
2021,Direct migration background,1st Quintile,"No, definitely not",0.43815,264,1348,0.41166,0.46465
2021,Direct migration background,1st Quintile,Probably not,0.06682,56,1348,0.05349,0.08016
2021,Direct migration background,1st Quintile,Probably,0.21864,320,1348,0.19656,0.24071
2021,Direct migration background,1st Quintile,"Yes, definitely",0.27639,708,1348,0.25250,0.30027
2021,Direct migration background,2nd Quintile,"No, definitely not",0.53146,84,297,0.47462,0.58831
2021,Direct migration background,2nd Quintile,Probably,0.09752,60,297,0.06372,0.13132
2021,Direct migration background,2nd Quintile,"Yes, definitely",0.28330,153,297,0.23197,0.33464
2021,Direct migration background,3rd Quintile,"No, definitely not",0.69854,47,93,0.60477,0.79231
2021,Direct migration background,3rd Quintile,"Yes, definitely",0.24344,46,93,0.15575,0.33114
2021,Direct migration background,4th Quintile,"No, definitely not",0.55362,33,33,0.38138,0.72586
2021,Direct migration background,5th Quintile,"No, definitely not",0.79834,48,48,0.68363,0.91306
2021,Indirect migration background,1st Quintile,"Yes, definitely",0.53294,64,64,0.40974,0.65614
2021,Indirect migration background,2nd Quintile,"Yes, definitely",0.71419,39,39,0.57054,0.85784
2022,No migration background,1st Quintile,"No, definitely not",0.73784,565,917,0.70936,0.76632
2022,No migration background,1st Quintile,Probably not,0.05715,76,917,0.04212,0.07218
2022,No migration background,1st Quintile,Probably,0.06239,81,917,0.04673,0.07805
2022,No migration background,1st Quintile,"Yes, definitely",0.14262,195,917,0.11998,0.16527
2022,No migration background,2nd Quintile,"No, definitely not",0.88631,754,951,0.86613,0.90650
2022,No migration background,2nd Quintile,Probably not,0.02886,39,951,0.01822,0.03951
2022,No migration background,2nd Quintile,Probably,0.01921,37,951,0.01048,0.02794
2022,No migration background,2nd Quintile,"Yes, definitely",0.06562,121,951,0.04987,0.08136
2022,No migration background,3rd Quintile,"No, definitely not",0.89566,663,747,0.87372,0.91760
2022,No migration background,3rd Quintile,"Yes, definitely",0.06433,84,747,0.04673,0.08194
2022,No migration background,4th Quintile,"No, definitely not",0.87793,596,722,0.85403,0.90183
2022,No migration background,4th Quintile,Probably not,0.03629,37,722,0.02264,0.04994
2022,No migration background,4th Quintile,"Yes, definitely",0.07511,89,722,0.05587,0.09435
2022,No migration background,5th Quintile,"No, definitely not",0.79248,644,829,0.76486,0.82010
2022,No migration background,5th Quintile,Probably not,0.05353,44,829,0.03820,0.06887
2022,No migration background,5th Quintile,Probably,0.03419,35,829,0.02181,0.04657
2022,No migration background,5th Quintile,"Yes, definitely",0.11980,106,829,0.09768,0.14192
2022,Direct migration background,1st Quintile,"No, definitely not",0.49136,218,1195,0.46300,0.51971
2022,Direct migration background,1st Quintile,Probably not,0.09134,67,1195,0.07500,0.10768
2022,Direct migration background,1st Quintile,Probably,0.14832,325,1195,0.12816,0.16848
2022,Direct migration background,1st Quintile,"Yes, definitely",0.26899,585,1195,0.24383,0.29414
2022,Direct migration background,2nd Quintile,"No, definitely not",0.63794,83,238,0.57675,0.69913
2022,Direct migration background,2nd Quintile,Probably,0.09237,59,238,0.05551,0.12923
2022,Direct migration background,2nd Quintile,"Yes, definitely",0.24011,96,238,0.18573,0.29450
2022,Direct migration background,3rd Quintile,"No, definitely not",0.85545,62,62,0.76721,0.94370
2022,Direct migration background,4th Quintile,"No, definitely not",0.62276,35,35,0.45983,0.78568
2022,Direct migration background,5th Quintile,"No, definitely not",0.62473,36,36,0.46432,0.78515
2022,Indirect migration background,1st Quintile,"Yes, definitely",0.60899,60,60,0.48448,0.73351
2022,Indirect migration background,2nd Quintile,"Yes, definitely",0.53536,31,31,0.35689,0.71384
