year,pgisced97,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Upper Secondary Level,1st Quintile,"No, definitely not",0.33789,583,1072,0.30956,0.36621
2007,Upper Secondary Level,1st Quintile,Probably not,0.02608,46,1072,0.01654,0.03563
2007,Upper Secondary Level,1st Quintile,Probably,0.04887,84,1072,0.03595,0.06178
2007,Upper Secondary Level,1st Quintile,"Yes, definitely",0.20100,359,1072,0.17700,0.22500
2007,Upper Secondary Level,2nd Quintile,"No, definitely not",0.37765,753,1014,0.34779,0.40750
2007,Upper Secondary Level,2nd Quintile,Probably not,0.01655,36,1014,0.00869,0.02441
2007,Upper Secondary Level,2nd Quintile,Probably,0.02887,48,1014,0.01856,0.03918
2007,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.07761,177,1014,0.06114,0.09409
2007,Upper Secondary Level,3rd Quintile,"No, definitely not",0.31408,714,900,0.28374,0.34442
2007,Upper Secondary Level,3rd Quintile,Probably not,0.01477,31,900,0.00688,0.02265
2007,Upper Secondary Level,3rd Quintile,Probably,0.02082,49,900,0.01149,0.03016
2007,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.03980,106,900,0.02702,0.05258
2007,Upper Secondary Level,4th Quintile,"No, definitely not",0.27069,595,739,0.23863,0.30274
2007,Upper Secondary Level,4th Quintile,Probably,0.00928,31,739,0.00236,0.01620
2007,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03873,113,739,0.02481,0.05265
2007,Upper Secondary Level,5th Quintile,"No, definitely not",0.24776,532,668,0.21500,0.28053
2007,Upper Secondary Level,5th Quintile,Probably,0.01083,31,668,0.00298,0.01869
2007,Upper Secondary Level,5th Quintile,"Yes, definitely",0.03910,105,668,0.02439,0.05381
2007,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.18522,32,32,0.04846,0.32197
2007,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.22939,67,67,0.12795,0.33082
2007,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.44793,51,51,0.31009,0.58577
2007,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.36988,90,90,0.26958,0.47018
2007,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.36890,107,107,0.27705,0.46076
2007,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.21776,89,89,0.13153,0.30399
2007,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.16911,80,80,0.08645,0.25177
2007,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.20356,41,80,0.11477,0.29235
2007,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.20517,39,80,0.11612,0.29423
2007,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.30290,96,128,0.22298,0.38282
2007,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.09144,32,128,0.04131,0.14157
2007,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.32891,184,184,0.26084,0.39699
2007,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.22297,212,243,0.17053,0.27541
2007,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.02824,31,243,0.00737,0.04912
2007,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18409,448,485,0.14957,0.21862
2007,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01619,37,485,0.00495,0.02743
2008,Pre-primary Level,1st Quintile,"Yes, definitely",0.32877,40,40,0.18133,0.47621
2008,Pre-primary Level,2nd Quintile,"Yes, definitely",0.32624,33,33,0.16380,0.48868
2008,Pre-primary Level,3rd Quintile,"Yes, definitely",0.46541,55,55,0.33237,0.59845
2008,Pre-primary Level,4th Quintile,"Yes, definitely",0.33669,50,50,0.20437,0.46902
2008,Pre-primary Level,5th Quintile,"Yes, definitely",0.55170,69,69,0.43349,0.66990
2008,Primary Level,1st Quintile,"No, definitely not",0.39089,41,41,0.23967,0.54211
2008,Lower Secondary Level,1st Quintile,"No, definitely not",0.46401,294,438,0.41725,0.51077
2008,Lower Secondary Level,1st Quintile,Probably,0.05497,37,438,0.03360,0.07634
2008,Lower Secondary Level,1st Quintile,"Yes, definitely",0.15614,107,438,0.12211,0.19018
2008,Lower Secondary Level,2nd Quintile,"No, definitely not",0.48809,263,309,0.43226,0.54391
2008,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.08351,46,309,0.05261,0.11441
2008,Lower Secondary Level,3rd Quintile,"No, definitely not",0.38699,177,211,0.32111,0.45286
2008,Lower Secondary Level,3rd Quintile,"Yes, definitely",0.06683,34,211,0.03306,0.10061
2008,Lower Secondary Level,4th Quintile,"No, definitely not",0.42335,117,117,0.33343,0.51326
2008,Lower Secondary Level,5th Quintile,"No, definitely not",0.36752,58,58,0.24236,0.49269
2008,Upper Secondary Level,1st Quintile,"No, definitely not",0.34089,537,968,0.31102,0.37077
2008,Upper Secondary Level,1st Quintile,Probably not,0.03009,56,968,0.01932,0.04085
2008,Upper Secondary Level,1st Quintile,Probably,0.04047,62,968,0.02805,0.05289
2008,Upper Secondary Level,1st Quintile,"Yes, definitely",0.17974,313,968,0.15554,0.20394
2008,Upper Secondary Level,2nd Quintile,"No, definitely not",0.37310,753,931,0.34202,0.40419
2008,Upper Secondary Level,2nd Quintile,Probably,0.02209,42,931,0.01264,0.03153
2008,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.05673,136,931,0.04186,0.07160
2008,Upper Secondary Level,3rd Quintile,"No, definitely not",0.32218,687,805,0.28988,0.35448
2008,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04504,118,805,0.03070,0.05937
2008,Upper Secondary Level,4th Quintile,"No, definitely not",0.25798,546,685,0.22519,0.29077
2008,Upper Secondary Level,4th Quintile,Probably,0.01294,33,685,0.00447,0.02141
2008,Upper Secondary Level,4th Quintile,"Yes, definitely",0.04897,106,685,0.03279,0.06514
2008,Upper Secondary Level,5th Quintile,"No, definitely not",0.23161,496,586,0.19743,0.26580
2008,Upper Secondary Level,5th Quintile,"Yes, definitely",0.03471,90,586,0.01988,0.04954
2008,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.14657,34,34,0.02590,0.26724
2008,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.19331,56,56,0.08895,0.29768
2008,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.40577,45,45,0.26067,0.55086
2008,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.46703,91,91,0.36395,0.57010
2008,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.28975,96,96,0.19853,0.38098
2008,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.23371,86,86,0.14374,0.32367
2008,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18679,79,79,0.10030,0.27329
2008,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.21689,45,83,0.12769,0.30609
2008,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.20971,38,83,0.12160,0.29783
2008,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.36061,125,125,0.27609,0.44512
2008,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.31751,182,182,0.24970,0.38533
2008,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.22805,169,169,0.16461,0.29150
2008,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18418,480,480,0.14947,0.21889
2009,Pre-primary Level,1st Quintile,"Yes, definitely",0.37962,37,37,0.22109,0.53815
2009,Pre-primary Level,3rd Quintile,"Yes, definitely",0.34186,33,33,0.17751,0.50621
2009,Pre-primary Level,4th Quintile,"Yes, definitely",0.52105,57,57,0.39020,0.65189
2009,Pre-primary Level,5th Quintile,"Yes, definitely",0.48439,49,49,0.34301,0.62577
2009,Primary Level,1st Quintile,"No, definitely not",0.39252,36,36,0.23074,0.55430
2009,Lower Secondary Level,1st Quintile,"No, definitely not",0.47087,289,422,0.42319,0.51855
2009,Lower Secondary Level,1st Quintile,Probably,0.08093,46,422,0.05488,0.10698
2009,Lower Secondary Level,1st Quintile,"Yes, definitely",0.14566,87,422,0.11196,0.17936
2009,Lower Secondary Level,2nd Quintile,"No, definitely not",0.49375,229,276,0.43466,0.55284
2009,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.09360,47,276,0.05917,0.12803
2009,Lower Secondary Level,3rd Quintile,"No, definitely not",0.37205,145,145,0.29310,0.45100
2009,Lower Secondary Level,4th Quintile,"No, definitely not",0.46208,110,110,0.36848,0.55568
2009,Lower Secondary Level,5th Quintile,"No, definitely not",0.30024,38,38,0.15254,0.44793
2009,Upper Secondary Level,1st Quintile,"No, definitely not",0.33956,540,932,0.30914,0.36998
2009,Upper Secondary Level,1st Quintile,Probably not,0.02627,41,932,0.01599,0.03654
2009,Upper Secondary Level,1st Quintile,Probably,0.05875,78,932,0.04364,0.07385
2009,Upper Secondary Level,1st Quintile,"Yes, definitely",0.15808,273,932,0.13464,0.18151
2009,Upper Secondary Level,2nd Quintile,"No, definitely not",0.41234,789,968,0.38131,0.44337
2009,Upper Secondary Level,2nd Quintile,Probably,0.03089,43,968,0.01998,0.04179
2009,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.05822,136,968,0.04346,0.07298
2009,Upper Secondary Level,3rd Quintile,"No, definitely not",0.28949,555,670,0.25512,0.32386
2009,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.05719,115,670,0.03960,0.07479
2009,Upper Secondary Level,4th Quintile,"No, definitely not",0.25455,526,626,0.22040,0.28870
2009,Upper Secondary Level,4th Quintile,"Yes, definitely",0.04183,100,626,0.02614,0.05753
2009,Upper Secondary Level,5th Quintile,"No, definitely not",0.22369,433,507,0.18738,0.26000
2009,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04060,74,507,0.02341,0.05780
2009,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.14243,41,41,0.03413,0.25074
2009,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.46806,54,54,0.33372,0.60240
2009,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.39230,91,91,0.29142,0.49317
2009,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.32785,92,92,0.23140,0.42430
2009,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.22575,75,75,0.13049,0.32100
2009,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.16868,68,68,0.07901,0.25835
2009,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.21355,48,80,0.12318,0.30392
2009,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.15974,32,80,0.07895,0.24053
2009,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.29922,106,106,0.21163,0.38681
2009,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.28882,174,174,0.22128,0.35635
2009,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.21621,176,176,0.15522,0.27720
2009,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.17552,446,492,0.14187,0.20917
2009,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01652,46,492,0.00525,0.02780
2010,Pre-primary Level,3rd Quintile,"Yes, definitely",0.50399,43,43,0.35278,0.65521
2010,Pre-primary Level,4th Quintile,"Yes, definitely",0.51734,45,45,0.36969,0.66499
2010,Pre-primary Level,5th Quintile,"Yes, definitely",0.42282,47,47,0.28006,0.56558
2010,Primary Level,1st Quintile,"No, definitely not",0.58900,41,41,0.43652,0.74148
2010,Lower Secondary Level,1st Quintile,"No, definitely not",0.52925,249,337,0.47588,0.58263
2010,Lower Secondary Level,1st Quintile,"Yes, definitely",0.12217,88,337,0.08715,0.15718
2010,Lower Secondary Level,2nd Quintile,"No, definitely not",0.47165,221,264,0.41132,0.53198
2010,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.11050,43,264,0.07261,0.14839
2010,Lower Secondary Level,3rd Quintile,"No, definitely not",0.41065,134,134,0.32704,0.49425
2010,Lower Secondary Level,4th Quintile,"No, definitely not",0.42626,96,96,0.32682,0.52571
2010,Lower Secondary Level,5th Quintile,"No, definitely not",0.28375,32,32,0.12505,0.44245
2010,Upper Secondary Level,1st Quintile,"No, definitely not",0.38131,497,856,0.34875,0.41387
2010,Upper Secondary Level,1st Quintile,Probably not,0.02246,35,856,0.01253,0.03239
2010,Upper Secondary Level,1st Quintile,Probably,0.05151,62,856,0.03669,0.06633
2010,Upper Secondary Level,1st Quintile,"Yes, definitely",0.15904,262,856,0.13453,0.18356
2010,Upper Secondary Level,2nd Quintile,"No, definitely not",0.42344,706,867,0.39053,0.45635
2010,Upper Secondary Level,2nd Quintile,Probably,0.01573,36,867,0.00744,0.02401
2010,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.06420,125,867,0.04787,0.08052
2010,Upper Secondary Level,3rd Quintile,"No, definitely not",0.33074,584,677,0.29527,0.36620
2010,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04472,93,677,0.02914,0.06030
2010,Upper Secondary Level,4th Quintile,"No, definitely not",0.28032,469,554,0.24288,0.31775
2010,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03884,85,554,0.02273,0.05494
2010,Upper Secondary Level,5th Quintile,"No, definitely not",0.20555,370,447,0.16805,0.24305
2010,Upper Secondary Level,5th Quintile,"Yes, definitely",0.03716,77,447,0.01960,0.05472
2010,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.19522,49,49,0.08309,0.30736
2010,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.51543,41,41,0.36055,0.67031
2010,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.43491,92,92,0.33305,0.53676
2010,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.39789,93,93,0.29787,0.49790
2010,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.24832,78,78,0.15182,0.34482
2010,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.13963,59,59,0.05043,0.22883
2010,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.24519,48,48,0.12220,0.36819
2010,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.39021,125,125,0.30435,0.47607
2010,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.28695,154,154,0.21528,0.35863
2010,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.26228,191,191,0.19974,0.32483
2010,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18824,431,475,0.15304,0.22343
2010,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01358,44,475,0.00316,0.02399
2011,Pre-primary Level,1st Quintile,"Yes, definitely",0.34035,56,56,0.21513,0.46558
2011,Pre-primary Level,2nd Quintile,"Yes, definitely",0.28727,39,39,0.14340,0.43115
2011,Pre-primary Level,3rd Quintile,"Yes, definitely",0.35284,40,40,0.20287,0.50282
2011,Pre-primary Level,4th Quintile,"Yes, definitely",0.30360,46,46,0.16925,0.43795
2011,Pre-primary Level,5th Quintile,"Yes, definitely",0.36390,40,40,0.21290,0.51490
2011,Primary Level,1st Quintile,"No, definitely not",0.41899,44,86,0.31410,0.52388
2011,Primary Level,1st Quintile,"Yes, definitely",0.09542,42,86,0.03296,0.15788
2011,Lower Secondary Level,1st Quintile,"No, definitely not",0.50434,265,573,0.46336,0.54531
2011,Lower Secondary Level,1st Quintile,Probably not,0.02247,36,573,0.01032,0.03462
2011,Lower Secondary Level,1st Quintile,Probably,0.06812,88,573,0.04747,0.08877
2011,Lower Secondary Level,1st Quintile,"Yes, definitely",0.12084,184,573,0.09413,0.14755
2011,Lower Secondary Level,2nd Quintile,"No, definitely not",0.46368,192,259,0.40283,0.52453
2011,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.07788,67,259,0.04518,0.11059
2011,Lower Secondary Level,3rd Quintile,"No, definitely not",0.41146,133,133,0.32751,0.49541
2011,Lower Secondary Level,4th Quintile,"No, definitely not",0.38987,79,79,0.28163,0.49811
2011,Lower Secondary Level,5th Quintile,"No, definitely not",0.32359,38,38,0.17284,0.47434
2011,Upper Secondary Level,1st Quintile,"No, definitely not",0.39469,605,1331,0.36842,0.42096
2011,Upper Secondary Level,1st Quintile,Probably not,0.02937,85,1331,0.02029,0.03844
2011,Upper Secondary Level,1st Quintile,Probably,0.04905,164,1331,0.03744,0.06066
2011,Upper Secondary Level,1st Quintile,"Yes, definitely",0.13441,477,1331,0.11608,0.15274
2011,Upper Secondary Level,2nd Quintile,"No, definitely not",0.38847,660,998,0.35821,0.41872
2011,Upper Secondary Level,2nd Quintile,Probably not,0.01542,44,998,0.00777,0.02307
2011,Upper Secondary Level,2nd Quintile,Probably,0.02353,72,998,0.01412,0.03294
2011,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.07145,222,998,0.05546,0.08744
2011,Upper Secondary Level,3rd Quintile,"No, definitely not",0.30096,552,741,0.26791,0.33401
2011,Upper Secondary Level,3rd Quintile,Probably,0.01406,40,741,0.00558,0.02255
2011,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04582,149,741,0.03075,0.06088
2011,Upper Secondary Level,4th Quintile,"No, definitely not",0.24783,420,553,0.21181,0.28385
2011,Upper Secondary Level,4th Quintile,Probably,0.01556,41,553,0.00524,0.02588
2011,Upper Secondary Level,4th Quintile,"Yes, definitely",0.03048,92,553,0.01614,0.04482
2011,Upper Secondary Level,5th Quintile,"No, definitely not",0.23303,376,450,0.19393,0.27214
2011,Upper Secondary Level,5th Quintile,"Yes, definitely",0.03285,74,450,0.01637,0.04934
2011,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.25498,70,70,0.15214,0.35782
2011,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.06734,38,38,-0.01341,0.14809
2011,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.17001,36,36,0.04556,0.29446
2011,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.15253,42,42,0.04248,0.26259
2011,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.51655,54,54,0.38201,0.65109
2011,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.37655,90,90,0.27589,0.47722
2011,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.38143,78,78,0.27294,0.48993
2011,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20468,70,70,0.10948,0.29988
2011,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.15760,59,59,0.06383,0.25137
2011,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.20033,50,118,0.12780,0.27285
2011,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.18011,68,118,0.11048,0.24974
2011,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.35335,135,178,0.28292,0.42377
2011,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.04917,43,178,0.01731,0.08102
2011,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.33334,189,230,0.27228,0.39440
2011,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.04607,41,230,0.01892,0.07322
2011,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.19087,162,215,0.13822,0.24353
2011,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.02837,53,215,0.00613,0.05062
2011,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.18662,410,471,0.15139,0.22184
2011,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01424,61,471,0.00353,0.02495
2012,Pre-primary Level,1st Quintile,"Yes, definitely",0.39858,72,72,0.28469,0.51247
2012,Pre-primary Level,2nd Quintile,"Yes, definitely",0.38221,73,73,0.26996,0.49445
2012,Pre-primary Level,3rd Quintile,"Yes, definitely",0.24897,48,48,0.12534,0.37259
2012,Pre-primary Level,4th Quintile,"Yes, definitely",0.24941,43,43,0.11856,0.38027
2012,Pre-primary Level,5th Quintile,"Yes, definitely",0.37967,52,52,0.24647,0.51286
2012,Primary Level,1st Quintile,"No, definitely not",0.37822,56,116,0.28959,0.46685
2012,Primary Level,1st Quintile,"Yes, definitely",0.24007,60,116,0.16201,0.31814
2012,Lower Secondary Level,1st Quintile,"No, definitely not",0.43917,305,697,0.40230,0.47604
2012,Lower Secondary Level,1st Quintile,Probably not,0.01775,42,697,0.00794,0.02757
2012,Lower Secondary Level,1st Quintile,Probably,0.06786,110,697,0.04917,0.08654
2012,Lower Secondary Level,1st Quintile,"Yes, definitely",0.16095,240,697,0.13365,0.18825
2012,Lower Secondary Level,2nd Quintile,"No, definitely not",0.47176,246,303,0.41546,0.52806
2012,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.05733,57,303,0.03111,0.08355
2012,Lower Secondary Level,3rd Quintile,"No, definitely not",0.39974,170,203,0.33219,0.46729
2012,Lower Secondary Level,3rd Quintile,"Yes, definitely",0.06464,33,203,0.03073,0.09855
2012,Lower Secondary Level,4th Quintile,"No, definitely not",0.43147,109,109,0.33806,0.52488
2012,Lower Secondary Level,5th Quintile,"No, definitely not",0.29375,43,43,0.15600,0.43150
2012,Upper Secondary Level,1st Quintile,"No, definitely not",0.35752,657,1468,0.33299,0.38204
2012,Upper Secondary Level,1st Quintile,Probably not,0.03581,111,1468,0.02630,0.04531
2012,Upper Secondary Level,1st Quintile,Probably,0.04556,171,1468,0.03488,0.05623
2012,Upper Secondary Level,1st Quintile,"Yes, definitely",0.16640,529,1468,0.14734,0.18545
2012,Upper Secondary Level,2nd Quintile,"No, definitely not",0.38447,840,1200,0.35694,0.41201
2012,Upper Secondary Level,2nd Quintile,Probably not,0.01673,40,1200,0.00947,0.02399
2012,Upper Secondary Level,2nd Quintile,Probably,0.03010,89,1200,0.02043,0.03977
2012,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.07259,231,1200,0.05790,0.08728
2012,Upper Secondary Level,3rd Quintile,"No, definitely not",0.29636,622,872,0.26604,0.32669
2012,Upper Secondary Level,3rd Quintile,Probably not,0.01050,31,872,0.00373,0.01727
2012,Upper Secondary Level,3rd Quintile,Probably,0.01804,62,872,0.00920,0.02688
2012,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.05372,157,872,0.03874,0.06869
2012,Upper Secondary Level,4th Quintile,"No, definitely not",0.27454,577,702,0.24151,0.30758
2012,Upper Secondary Level,4th Quintile,Probably,0.00873,34,702,0.00184,0.01562
2012,Upper Secondary Level,4th Quintile,"Yes, definitely",0.02867,91,702,0.01631,0.04102
2012,Upper Secondary Level,5th Quintile,"No, definitely not",0.20447,390,511,0.16947,0.23947
2012,Upper Secondary Level,5th Quintile,Probably,0.01419,32,511,0.00393,0.02446
2012,Upper Secondary Level,5th Quintile,"Yes, definitely",0.04056,89,511,0.02344,0.05768
2012,Post-secondary Non-tertiary Level,1st Quintile,Probably,0.08511,32,91,0.02746,0.14276
2012,Post-secondary Non-tertiary Level,1st Quintile,"Yes, definitely",0.17487,59,91,0.09639,0.25335
2012,Post-secondary Non-tertiary Level,2nd Quintile,"Yes, definitely",0.12101,32,32,0.00620,0.23582
2012,Post-secondary Non-tertiary Level,3rd Quintile,"Yes, definitely",0.05536,36,36,-0.02040,0.13112
2012,Post-secondary Non-tertiary Level,4th Quintile,"No, definitely not",0.16158,33,33,0.03405,0.28910
2012,Post-secondary Non-tertiary Level,5th Quintile,"No, definitely not",0.14018,43,43,0.03518,0.24518
2012,First Stage of Tertiary Education,1st Quintile,"No, definitely not",0.50232,55,55,0.36896,0.63568
2012,First Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.47998,98,98,0.38056,0.57941
2012,First Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.29672,106,106,0.20934,0.38409
2012,First Stage of Tertiary Education,4th Quintile,"No, definitely not",0.20974,76,76,0.11760,0.30188
2012,First Stage of Tertiary Education,5th Quintile,"No, definitely not",0.12624,64,64,0.04423,0.20825
2012,Second Stage of Tertiary Education,1st Quintile,"No, definitely not",0.24780,63,150,0.17848,0.31712
2012,Second Stage of Tertiary Education,1st Quintile,"Yes, definitely",0.19727,87,150,0.13337,0.26116
2012,Second Stage of Tertiary Education,2nd Quintile,"No, definitely not",0.31609,155,198,0.25116,0.38101
2012,Second Stage of Tertiary Education,2nd Quintile,"Yes, definitely",0.07133,43,198,0.03539,0.10727
2012,Second Stage of Tertiary Education,3rd Quintile,"No, definitely not",0.30549,195,254,0.24873,0.36225
2012,Second Stage of Tertiary Education,3rd Quintile,"Yes, definitely",0.05074,59,254,0.02369,0.07778
2012,Second Stage of Tertiary Education,4th Quintile,"No, definitely not",0.24382,245,309,0.19587,0.29178
2012,Second Stage of Tertiary Education,4th Quintile,"Yes, definitely",0.04279,64,309,0.02019,0.06539
2012,Second Stage of Tertiary Education,5th Quintile,"No, definitely not",0.19354,484,544,0.16031,0.22677
2012,Second Stage of Tertiary Education,5th Quintile,"Yes, definitely",0.01994,60,544,0.00818,0.03170
2013,Pre-primary Level,1st Quintile,"Yes, definitely",0.31927,82,82,0.21774,0.42079
2013,Pre-primary Level,2nd Quintile,"Yes, definitely",0.27099,65,65,0.16209,0.37989
2013,Pre-primary Level,3rd Quintile,"Yes, definitely",0.36649,51,51,0.23293,0.50005
2013,Pre-primary Level,4th Quintile,"Yes, definitely",0.42709,48,48,0.28567,0.56851
2013,Pre-primary Level,5th Quintile,"Yes, definitely",0.34741,52,52,0.21673,0.47809
2013,Primary Level,1st Quintile,"No, definitely not",0.36629,53,111,0.27625,0.45633
2013,Primary Level,1st Quintile,"Yes, definitely",0.18942,58,111,0.11619,0.26264
2013,Lower Secondary Level,1st Quintile,"No, definitely not",0.44595,293,665,0.40814,0.48376
2013,Lower Secondary Level,1st Quintile,Probably not,0.02759,47,665,0.01513,0.04005
2013,Lower Secondary Level,1st Quintile,Probably,0.06491,90,665,0.04617,0.08365
2013,Lower Secondary Level,1st Quintile,"Yes, definitely",0.17453,235,665,0.14566,0.20340
2013,Lower Secondary Level,2nd Quintile,"No, definitely not",0.51871,277,340,0.46553,0.57190
2013,Lower Secondary Level,2nd Quintile,"Yes, definitely",0.04779,63,340,0.02508,0.07049
2013,Lower Secondary Level,3rd Quintile,"No, definitely not",0.50401,185,222,0.43809,0.56993
2013,Lower Secondary Level,3rd Quintile,"Yes, definitely",0.06514,37,222,0.03261,0.09768
2013,Lower Secondary Level,4th Quintile,"No, definitely not",0.43710,103,103,0.34084,0.53336
2013,Lower Secondary Level,5th Quintile,"No, definitely not",0.31129,49,49,0.18030,0.44228
2013,Upper Secondary Level,1st Quintile,"No, definitely not",0.39718,700,1406,0.37159,0.42277
2013,Upper Secondary Level,1st Quintile,Probably not,0.03658,99,1406,0.02676,0.04639
2013,Upper Secondary Level,1st Quintile,Probably,0.04567,162,1406,0.03476,0.05659
2013,Upper Secondary Level,1st Quintile,"Yes, definitely",0.12556,445,1406,0.10823,0.14288
2013,Upper Secondary Level,2nd Quintile,"No, definitely not",0.40453,864,1215,0.37693,0.43214
2013,Upper Secondary Level,2nd Quintile,Probably not,0.01532,43,1215,0.00841,0.02222
2013,Upper Secondary Level,2nd Quintile,Probably,0.02023,87,1215,0.01231,0.02815
2013,Upper Secondary Level,2nd Quintile,"Yes, definitely",0.06993,221,1215,0.05559,0.08428
2013,Upper Secondary Level,3rd Quintile,"No, definitely not",0.32572,725,975,0.29629,0.35515
2013,Upper Secondary Level,3rd Quintile,Probably not,0.01419,44,975,0.00677,0.02162
2013,Upper Secondary Level,3rd Quintile,Probably,0.02012,46,975,0.01130,0.02894
2013,Upper Secondary Level,3rd Quintile,"Yes, definitely",0.04561,160,975,0.03251,0.05872
2013,Upper Secondary Level,4th Quintile,"No, definitely not",0.28425,594,731,0.25153,0.31697
