year,bula_h,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Hamburg,Urban regions,"Yes, definitely",0.21358,33,120,0.13994,0.28722
2007,Lower Saxony,Urban regions,"No, definitely not",0.78017,274,341,0.73615,0.82419
2007,Lower Saxony,Urban regions,"Yes, definitely",0.14150,67,341,0.10446,0.17855
2007,Lower Saxony,Rural regions,"No, definitely not",0.73678,277,346,0.69031,0.78325
2007,Lower Saxony,Rural regions,"Yes, definitely",0.15362,69,346,0.11557,0.19167
2007,Bremen,Urban regions,"No, definitely not",0.79276,47,47,0.67563,0.90990
2007,North Rhine-Westphalia,Urban regions,"No, definitely not",0.71184,1224,1725,0.69047,0.73322
2007,North Rhine-Westphalia,Urban regions,Probably not,0.03638,63,1725,0.02754,0.04521
2007,North Rhine-Westphalia,Urban regions,Probably,0.06746,109,1725,0.05562,0.07930
2007,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.18432,329,1725,0.16602,0.20262
2007,North Rhine-Westphalia,Rural regions,"No, definitely not",0.45275,31,31,0.27462,0.63087
2007,Hesse,Urban regions,"No, definitely not",0.65824,288,417,0.61267,0.70382
2007,Hesse,Urban regions,Probably,0.08709,33,417,0.05999,0.11418
2007,Hesse,Urban regions,"Yes, definitely",0.22602,96,417,0.18582,0.26621
2007,Hesse,Rural regions,"No, definitely not",0.74812,75,75,0.64922,0.84703
2007,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.68260,269,352,0.63390,0.73129
2007,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.22324,83,352,0.17968,0.26680
2007,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.68590,74,74,0.57942,0.79238
2007,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71216,635,918,0.68286,0.74147
2007,Baden-Wuerttemberg,Urban regions,Probably not,0.04106,39,918,0.02822,0.05390
2007,Baden-Wuerttemberg,Urban regions,Probably,0.06286,48,918,0.04715,0.07857
2007,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18391,196,918,0.15884,0.20899
2007,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.76186,58,58,0.65128,0.87244
2007,Bavaria,Urban regions,"No, definitely not",0.71290,392,541,0.67474,0.75106
2007,Bavaria,Urban regions,Probably,0.06185,40,541,0.04153,0.08217
2007,Bavaria,Urban regions,"Yes, definitely",0.19549,109,541,0.16204,0.22894
2007,Bavaria,Rural regions,"No, definitely not",0.74450,404,531,0.70737,0.78163
2007,Bavaria,Rural regions,Probably,0.06749,35,531,0.04613,0.08885
2007,Bavaria,Rural regions,"Yes, definitely",0.15198,92,531,0.12142,0.18255
2007,Berlin,Urban regions,"No, definitely not",0.56919,179,257,0.50853,0.62985
2007,Berlin,Urban regions,"Yes, definitely",0.28431,78,257,0.22905,0.33957
2007,Brandenburg,Rural regions,"No, definitely not",0.63069,247,339,0.57924,0.68214
2007,Brandenburg,Rural regions,"Yes, definitely",0.27507,92,339,0.22746,0.32268
2007,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.63426,126,182,0.56409,0.70443
2007,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.27970,56,182,0.21431,0.34509
2007,Saxony,Urban regions,"No, definitely not",0.68020,232,313,0.62844,0.73195
2007,Saxony,Urban regions,"Yes, definitely",0.24981,81,313,0.20178,0.29785
2007,Saxony,Rural regions,"No, definitely not",0.65018,212,287,0.59491,0.70545
2007,Saxony,Rural regions,"Yes, definitely",0.24873,75,287,0.19863,0.29883
2007,Saxony-Anhalt,Urban regions,"No, definitely not",0.73804,56,56,0.62183,0.85424
2007,Saxony-Anhalt,Rural regions,"No, definitely not",0.70411,202,290,0.65148,0.75673
2007,Saxony-Anhalt,Rural regions,"Yes, definitely",0.22678,88,290,0.17850,0.27506
2007,Thuringa,Urban regions,"No, definitely not",0.60993,75,75,0.49879,0.72106
2007,Thuringa,Rural regions,"No, definitely not",0.71275,203,264,0.65806,0.76743
2007,Thuringa,Rural regions,"Yes, definitely",0.17659,61,264,0.13051,0.22268
2008,Schleswig-Holstein,Urban regions,"No, definitely not",0.72876,76,76,0.62814,0.82938
2008,Schleswig-Holstein,Rural regions,"No, definitely not",0.77522,106,139,0.70557,0.84487
2008,Schleswig-Holstein,Rural regions,"Yes, definitely",0.18520,33,139,0.12038,0.25001
2008,Hamburg,Urban regions,"No, definitely not",0.77594,88,88,0.68832,0.86356
2008,Lower Saxony,Urban regions,"No, definitely not",0.73730,259,321,0.68908,0.78552
2008,Lower Saxony,Urban regions,"Yes, definitely",0.19196,62,321,0.14881,0.23511
2008,Lower Saxony,Rural regions,"No, definitely not",0.74830,266,330,0.70140,0.79519
2008,Lower Saxony,Rural regions,"Yes, definitely",0.15269,64,330,0.11382,0.19156
2008,Bremen,Urban regions,"No, definitely not",0.76311,43,43,0.63453,0.89170
2008,North Rhine-Westphalia,Urban regions,"No, definitely not",0.72791,1144,1582,0.70597,0.74985
2008,North Rhine-Westphalia,Urban regions,Probably not,0.03284,58,1582,0.02405,0.04162
2008,North Rhine-Westphalia,Urban regions,Probably,0.05298,88,1582,0.04194,0.06402
2008,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.18627,292,1582,0.16708,0.20546
2008,North Rhine-Westphalia,Rural regions,"No, definitely not",0.51798,32,32,0.34208,0.69388
2008,Hesse,Urban regions,"No, definitely not",0.70657,277,353,0.65900,0.75413
2008,Hesse,Urban regions,"Yes, definitely",0.19808,76,353,0.15644,0.23971
2008,Hesse,Rural regions,"No, definitely not",0.65137,71,71,0.53974,0.76301
2008,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.70533,257,321,0.65538,0.75528
2008,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.19188,64,321,0.14873,0.23502
2008,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.76368,84,84,0.67228,0.85507
2008,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.76403,590,800,0.73459,0.79347
2008,Baden-Wuerttemberg,Urban regions,Probably,0.05367,49,800,0.03804,0.06930
2008,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.14782,161,800,0.12321,0.17242
2008,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.77288,57,57,0.66315,0.88262
2008,Bavaria,Urban regions,"No, definitely not",0.76358,372,464,0.72488,0.80228
2008,Bavaria,Urban regions,"Yes, definitely",0.16556,92,464,0.13170,0.19941
2008,Bavaria,Rural regions,"No, definitely not",0.74203,378,465,0.70222,0.78184
2008,Bavaria,Rural regions,"Yes, definitely",0.15859,87,465,0.12535,0.19183
2008,Berlin,Urban regions,"No, definitely not",0.58717,171,247,0.52564,0.64869
2008,Berlin,Urban regions,"Yes, definitely",0.28192,76,247,0.22570,0.33815
2008,Brandenburg,Rural regions,"No, definitely not",0.64470,247,348,0.59434,0.69506
2008,Brandenburg,Rural regions,"Yes, definitely",0.28149,101,348,0.23417,0.32881
2008,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.66239,135,188,0.59461,0.73017
2008,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.25373,53,188,0.19136,0.31610
2008,Saxony,Urban regions,"No, definitely not",0.71525,228,301,0.66418,0.76631
2008,Saxony,Urban regions,"Yes, definitely",0.21341,73,301,0.16705,0.25978
2008,Saxony,Rural regions,"No, definitely not",0.66572,191,255,0.60770,0.72373
2008,Saxony,Rural regions,"Yes, definitely",0.22967,64,255,0.17794,0.28140
2008,Saxony-Anhalt,Urban regions,"No, definitely not",0.67867,53,53,0.55174,0.80560
2008,Saxony-Anhalt,Rural regions,"No, definitely not",0.72941,186,252,0.67445,0.78437
2008,Saxony-Anhalt,Rural regions,"Yes, definitely",0.17423,66,252,0.12730,0.22115
2008,Thuringa,Urban regions,"No, definitely not",0.50572,76,114,0.41353,0.59790
2008,Thuringa,Urban regions,"Yes, definitely",0.35697,38,114,0.26863,0.44530
2008,Thuringa,Rural regions,"No, definitely not",0.71930,194,255,0.66404,0.77456
2008,Thuringa,Rural regions,"Yes, definitely",0.20162,61,255,0.15228,0.25096
2009,Schleswig-Holstein,Urban regions,"No, definitely not",0.84469,74,74,0.76160,0.92778
2009,Schleswig-Holstein,Rural regions,"No, definitely not",0.73129,100,100,0.64397,0.81861
2009,Hamburg,Urban regions,"No, definitely not",0.82353,79,79,0.73893,0.90813
2009,Lower Saxony,Urban regions,"No, definitely not",0.75278,250,305,0.70428,0.80127
2009,Lower Saxony,Urban regions,"Yes, definitely",0.19409,55,305,0.14963,0.23855
2009,Lower Saxony,Rural regions,"No, definitely not",0.74287,264,324,0.69521,0.79053
2009,Lower Saxony,Rural regions,"Yes, definitely",0.18531,60,324,0.14294,0.22769
2009,Bremen,Urban regions,"No, definitely not",0.66587,41,41,0.51969,0.81205
2009,North Rhine-Westphalia,Urban regions,"No, definitely not",0.71350,1050,1449,0.69021,0.73679
2009,North Rhine-Westphalia,Urban regions,Probably not,0.02166,35,1449,0.01416,0.02915
2009,North Rhine-Westphalia,Urban regions,Probably,0.06715,81,1449,0.05426,0.08004
2009,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.19769,283,1449,0.17718,0.21820
2009,Hesse,Urban regions,"No, definitely not",0.70637,235,311,0.65568,0.75707
2009,Hesse,Urban regions,"Yes, definitely",0.19425,76,311,0.15021,0.23829
2009,Hesse,Rural regions,"No, definitely not",0.72930,74,74,0.62737,0.83123
2009,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.65922,231,298,0.60532,0.71313
2009,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.19552,67,298,0.15041,0.24062
2009,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.75124,71,71,0.64997,0.85251
2009,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71847,516,713,0.68543,0.75150
2009,Baden-Wuerttemberg,Urban regions,Probably,0.04923,45,713,0.03334,0.06512
2009,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.20439,152,713,0.17477,0.23401
2009,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.71817,46,46,0.58672,0.84962
2009,Bavaria,Urban regions,"No, definitely not",0.76676,357,443,0.72733,0.80618
2009,Bavaria,Urban regions,"Yes, definitely",0.16364,86,443,0.12915,0.19813
2009,Bavaria,Rural regions,"No, definitely not",0.76577,365,481,0.72788,0.80366
2009,Bavaria,Rural regions,Probably,0.07587,37,481,0.05218,0.09955
2009,Bavaria,Rural regions,"Yes, definitely",0.13388,79,481,0.10341,0.16434
2009,Berlin,Urban regions,"No, definitely not",0.63004,170,230,0.56750,0.69257
2009,Berlin,Urban regions,"Yes, definitely",0.22598,60,230,0.17181,0.28014
2009,Brandenburg,Rural regions,"No, definitely not",0.69685,246,323,0.64665,0.74706
2009,Brandenburg,Rural regions,"Yes, definitely",0.23242,77,323,0.18628,0.27855
2009,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.64894,128,162,0.57521,0.72267
2009,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.21197,34,162,0.14884,0.27510
2009,Saxony,Urban regions,"No, definitely not",0.69382,217,283,0.64002,0.74761
2009,Saxony,Urban regions,"Yes, definitely",0.20165,66,283,0.15482,0.24848
2009,Saxony,Rural regions,"No, definitely not",0.67311,178,242,0.61389,0.73234
2009,Saxony,Rural regions,"Yes, definitely",0.22439,64,242,0.17171,0.27706
2009,Saxony-Anhalt,Urban regions,"No, definitely not",0.81696,56,56,0.71476,0.91916
2009,Saxony-Anhalt,Rural regions,"No, definitely not",0.69025,177,242,0.63187,0.74863
2009,Saxony-Anhalt,Rural regions,"Yes, definitely",0.22971,65,242,0.17660,0.28281
2009,Thuringa,Urban regions,"No, definitely not",0.63303,75,75,0.52321,0.74284
2009,Thuringa,Rural regions,"No, definitely not",0.67980,186,240,0.62065,0.73895
2009,Thuringa,Rural regions,"Yes, definitely",0.20179,54,240,0.15091,0.25268
2010,Schleswig-Holstein,Urban regions,"No, definitely not",0.70884,66,105,0.62153,0.79615
2010,Schleswig-Holstein,Urban regions,"Yes, definitely",0.21550,39,105,0.13647,0.29452
2010,Schleswig-Holstein,Rural regions,"No, definitely not",0.80189,93,170,0.74179,0.86198
2010,Schleswig-Holstein,Rural regions,"Yes, definitely",0.12804,77,170,0.07766,0.17842
2010,Hamburg,Urban regions,"No, definitely not",0.69854,78,134,0.62055,0.77653
2010,Hamburg,Urban regions,"Yes, definitely",0.19978,56,134,0.13183,0.26773
2010,Lower Saxony,Urban regions,"No, definitely not",0.73285,232,341,0.68582,0.77988
2010,Lower Saxony,Urban regions,"Yes, definitely",0.21706,109,341,0.17324,0.26088
2010,Lower Saxony,Rural regions,"No, definitely not",0.72863,272,465,0.68817,0.76910
2010,Lower Saxony,Rural regions,Probably,0.05658,62,465,0.03556,0.07760
2010,Lower Saxony,Rural regions,"Yes, definitely",0.18918,131,465,0.15354,0.22481
2010,Bremen,Urban regions,"No, definitely not",0.58824,38,71,0.47295,0.70354
2010,Bremen,Urban regions,"Yes, definitely",0.35936,33,71,0.24695,0.47176
2010,North Rhine-Westphalia,Urban regions,"No, definitely not",0.67623,1027,2014,0.65579,0.69668
2010,North Rhine-Westphalia,Urban regions,Probably not,0.03617,90,2014,0.02801,0.04433
2010,North Rhine-Westphalia,Urban regions,Probably,0.05582,214,2014,0.04579,0.06585
2010,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.23177,683,2014,0.21334,0.25021
2010,North Rhine-Westphalia,Rural regions,"No, definitely not",0.69861,34,34,0.54206,0.85517
2010,Hesse,Urban regions,"No, definitely not",0.69399,241,456,0.65165,0.73634
2010,Hesse,Urban regions,Probably,0.08290,58,456,0.05756,0.10824
2010,Hesse,Urban regions,"Yes, definitely",0.19641,157,456,0.15991,0.23292
2010,Hesse,Rural regions,"No, definitely not",0.68079,71,122,0.59773,0.76386
2010,Hesse,Rural regions,"Yes, definitely",0.19473,51,122,0.12417,0.26529
2010,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.70366,240,404,0.65908,0.74825
2010,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.06745,51,404,0.04296,0.09193
2010,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.21555,113,404,0.17540,0.25570
2010,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.74656,67,67,0.64162,0.85150
2010,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.70205,501,979,0.67339,0.73072
2010,Baden-Wuerttemberg,Urban regions,Probably not,0.02848,36,979,0.01805,0.03890
2010,Baden-Wuerttemberg,Urban regions,Probably,0.04182,97,979,0.02927,0.05436
2010,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.22765,345,979,0.20137,0.25393
2010,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.80846,43,80,0.72169,0.89524
2010,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.11780,37,80,0.04671,0.18889
2010,Bavaria,Urban regions,"No, definitely not",0.74333,357,589,0.70802,0.77864
2010,Bavaria,Urban regions,Probably,0.05492,50,589,0.03650,0.07333
2010,Bavaria,Urban regions,"Yes, definitely",0.17771,182,589,0.14681,0.20861
2010,Bavaria,Rural regions,"No, definitely not",0.74374,361,706,0.71151,0.77596
2010,Bavaria,Rural regions,Probably not,0.03224,39,706,0.01920,0.04528
2010,Bavaria,Rural regions,Probably,0.05968,99,706,0.04219,0.07717
2010,Bavaria,Rural regions,"Yes, definitely",0.16434,207,706,0.13699,0.19170
2010,Berlin,Urban regions,"No, definitely not",0.61622,185,362,0.56605,0.66638
2010,Berlin,Urban regions,Probably,0.09781,42,362,0.06717,0.12845
2010,Berlin,Urban regions,"Yes, definitely",0.22582,135,362,0.18269,0.26895
2010,Brandenburg,Rural regions,"No, definitely not",0.68248,248,369,0.63492,0.73004
2010,Brandenburg,Rural regions,"Yes, definitely",0.24088,121,369,0.19719,0.28457
2010,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.76931,122,182,0.70793,0.83068
2010,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.16009,60,182,0.10667,0.21351
2010,Saxony,Urban regions,"No, definitely not",0.64070,191,337,0.58940,0.69201
2010,Saxony,Urban regions,"Yes, definitely",0.26615,146,337,0.21889,0.31340
2010,Saxony,Rural regions,"No, definitely not",0.61712,156,264,0.55837,0.67587
2010,Saxony,Rural regions,"Yes, definitely",0.29053,108,264,0.23566,0.34540
2010,Saxony-Anhalt,Urban regions,"No, definitely not",0.71623,56,56,0.59708,0.83537
2010,Saxony-Anhalt,Rural regions,"No, definitely not",0.68262,160,259,0.62582,0.73942
2010,Saxony-Anhalt,Rural regions,"Yes, definitely",0.20982,99,259,0.16014,0.25951
2010,Thuringa,Urban regions,"No, definitely not",0.59559,75,113,0.50470,0.68648
2010,Thuringa,Urban regions,"Yes, definitely",0.22903,38,113,0.15121,0.30685
2010,Thuringa,Rural regions,"No, definitely not",0.72689,175,246,0.67110,0.78268
2010,Thuringa,Rural regions,"Yes, definitely",0.18641,71,246,0.13765,0.23518
2011,Schleswig-Holstein,Urban regions,"No, definitely not",0.75846,68,102,0.67499,0.84194
2011,Schleswig-Holstein,Urban regions,"Yes, definitely",0.18831,34,102,0.11206,0.26455
2011,Schleswig-Holstein,Rural regions,"No, definitely not",0.67140,142,249,0.61294,0.72985
2011,Schleswig-Holstein,Rural regions,"Yes, definitely",0.25184,107,249,0.19782,0.30587
2011,Hamburg,Urban regions,"No, definitely not",0.78556,99,156,0.72095,0.85018
2011,Hamburg,Urban regions,"Yes, definitely",0.19609,57,156,0.13358,0.25860
2011,Lower Saxony,Urban regions,"No, definitely not",0.76268,310,428,0.72233,0.80304
2011,Lower Saxony,Urban regions,"Yes, definitely",0.19033,118,428,0.15310,0.22757
2011,Lower Saxony,Rural regions,"No, definitely not",0.75909,353,575,0.72411,0.79408
2011,Lower Saxony,Rural regions,Probably not,0.04079,33,575,0.02461,0.05697
2011,Lower Saxony,Rural regions,Probably,0.03194,56,575,0.01755,0.04632
2011,Lower Saxony,Rural regions,"Yes, definitely",0.16818,133,575,0.13758,0.19877
2011,Bremen,Urban regions,"No, definitely not",0.69354,44,76,0.58920,0.79788
2011,Bremen,Urban regions,"Yes, definitely",0.28439,32,76,0.18229,0.38649
2011,North Rhine-Westphalia,Urban regions,"No, definitely not",0.71503,1325,2229,0.69628,0.73377
2011,North Rhine-Westphalia,Urban regions,Probably not,0.03241,90,2229,0.02505,0.03976
2011,North Rhine-Westphalia,Urban regions,Probably,0.05557,207,2229,0.04606,0.06509
2011,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.19699,607,2229,0.18048,0.21351
2011,North Rhine-Westphalia,Rural regions,"No, definitely not",0.66809,45,45,0.52895,0.80723
2011,Hesse,Urban regions,"No, definitely not",0.65053,311,535,0.61008,0.69097
2011,Hesse,Urban regions,Probably,0.09490,77,535,0.07005,0.11976
2011,Hesse,Urban regions,"Yes, definitely",0.21571,147,535,0.18082,0.25060
2011,Hesse,Rural regions,"No, definitely not",0.68161,78,131,0.60153,0.76169
2011,Hesse,Rural regions,"Yes, definitely",0.28775,53,131,0.20993,0.36558
2011,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.65581,290,448,0.61177,0.69985
2011,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.08767,53,448,0.06145,0.11389
2011,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.22010,105,448,0.18169,0.25851
2011,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.81804,108,108,0.74494,0.89114
2011,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.71518,674,1150,0.68908,0.74128
2011,Baden-Wuerttemberg,Urban regions,Probably not,0.02685,45,1150,0.01751,0.03620
2011,Baden-Wuerttemberg,Urban regions,Probably,0.05350,94,1150,0.04048,0.06651
2011,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.20447,337,1150,0.18115,0.22779
2011,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.76460,72,105,0.68306,0.84614
2011,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.17888,33,105,0.10522,0.25254
2011,Bavaria,Urban regions,"No, definitely not",0.78070,487,730,0.75066,0.81073
2011,Bavaria,Urban regions,Probably not,0.03411,32,730,0.02094,0.04729
2011,Bavaria,Urban regions,Probably,0.03960,49,730,0.02544,0.05376
2011,Bavaria,Urban regions,"Yes, definitely",0.14559,162,730,0.11999,0.17119
2011,Bavaria,Rural regions,"No, definitely not",0.78785,536,861,0.76053,0.81518
2011,Bavaria,Rural regions,Probably not,0.03701,53,861,0.02439,0.04963
2011,Bavaria,Rural regions,Probably,0.04936,76,861,0.03488,0.06384
2011,Bavaria,Rural regions,"Yes, definitely",0.12578,196,861,0.10362,0.14794
2011,Berlin,Urban regions,"No, definitely not",0.66264,241,411,0.61687,0.70840
2011,Berlin,Urban regions,Probably,0.07995,40,411,0.05370,0.10621
2011,Berlin,Urban regions,"Yes, definitely",0.23464,130,411,0.19362,0.27566
2011,Brandenburg,Rural regions,"No, definitely not",0.69855,298,446,0.65592,0.74119
2011,Brandenburg,Rural regions,Probably,0.06228,34,446,0.03983,0.08474
2011,Brandenburg,Rural regions,"Yes, definitely",0.17773,114,446,0.14221,0.21325
2011,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.71715,162,231,0.65894,0.77536
2011,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.20170,69,231,0.14984,0.25356
2011,Saxony,Urban regions,"No, definitely not",0.66919,229,391,0.62250,0.71589
2011,Saxony,Urban regions,Probably,0.06677,31,391,0.04199,0.09154
2011,Saxony,Urban regions,"Yes, definitely",0.22814,131,391,0.18649,0.26979
2011,Saxony,Rural regions,"No, definitely not",0.67409,196,294,0.62042,0.72776
2011,Saxony,Rural regions,"Yes, definitely",0.26173,98,294,0.21140,0.31206
2011,Saxony-Anhalt,Urban regions,"No, definitely not",0.81345,82,82,0.72861,0.89829
2011,Saxony-Anhalt,Rural regions,"No, definitely not",0.75043,207,342,0.70450,0.79637
2011,Saxony-Anhalt,Rural regions,Probably,0.07496,36,342,0.04701,0.10291
2011,Saxony-Anhalt,Rural regions,"Yes, definitely",0.15085,99,342,0.11286,0.18884
2011,Thuringa,Urban regions,"No, definitely not",0.57384,75,116,0.48345,0.66422
2011,Thuringa,Urban regions,"Yes, definitely",0.26369,41,116,0.18315,0.34422
2011,Thuringa,Rural regions,"No, definitely not",0.76867,223,288,0.71989,0.81746
2011,Thuringa,Rural regions,"Yes, definitely",0.17403,65,288,0.13017,0.21790
2012,Schleswig-Holstein,Urban regions,"No, definitely not",0.69407,61,92,0.59939,0.78875
2012,Schleswig-Holstein,Urban regions,"Yes, definitely",0.24245,31,92,0.15439,0.33050
2012,Schleswig-Holstein,Rural regions,"No, definitely not",0.71028,157,242,0.65301,0.76755
2012,Schleswig-Holstein,Rural regions,"Yes, definitely",0.18248,85,242,0.13372,0.23124
2012,Hamburg,Urban regions,"No, definitely not",0.74028,110,157,0.67147,0.80909
2012,Hamburg,Urban regions,"Yes, definitely",0.19066,47,157,0.12902,0.25231
2012,Lower Saxony,Urban regions,"No, definitely not",0.76524,281,376,0.72234,0.80814
2012,Lower Saxony,Urban regions,"Yes, definitely",0.16531,95,376,0.12772,0.20291
2012,Lower Saxony,Rural regions,"No, definitely not",0.74491,375,557,0.70868,0.78115
2012,Lower Saxony,Rural regions,Probably,0.05394,51,557,0.03516,0.07271
2012,Lower Saxony,Rural regions,"Yes, definitely",0.17316,131,557,0.14171,0.20462
2012,Bremen,Urban regions,"No, definitely not",0.55115,43,76,0.43859,0.66372
2012,Bremen,Urban regions,"Yes, definitely",0.38407,33,76,0.27399,0.49415
2012,North Rhine-Westphalia,Urban regions,"No, definitely not",0.70283,1243,2088,0.68322,0.72244
2012,North Rhine-Westphalia,Urban regions,Probably not,0.02981,100,2088,0.02252,0.03711
2012,North Rhine-Westphalia,Urban regions,Probably,0.06276,183,2088,0.05235,0.07316
2012,North Rhine-Westphalia,Urban regions,"Yes, definitely",0.20460,562,2088,0.18729,0.22191
2012,North Rhine-Westphalia,Rural regions,"No, definitely not",0.67675,41,41,0.53180,0.82169
2012,Hesse,Urban regions,"No, definitely not",0.67976,316,516,0.63946,0.72005
2012,Hesse,Urban regions,Probably,0.09424,73,516,0.06901,0.11947
2012,Hesse,Urban regions,"Yes, definitely",0.16723,127,516,0.13500,0.19946
2012,Hesse,Rural regions,"No, definitely not",0.74816,90,142,0.67651,0.81981
2012,Hesse,Rural regions,"Yes, definitely",0.22050,52,142,0.15207,0.28893
2012,"Rhineland-Palatinate, Saarland",Urban regions,"No, definitely not",0.68923,294,453,0.64657,0.73190
2012,"Rhineland-Palatinate, Saarland",Urban regions,Probably,0.08535,52,453,0.05960,0.11111
2012,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, definitely",0.20122,107,453,0.16426,0.23818
2012,"Rhineland-Palatinate, Saarland",Rural regions,"No, definitely not",0.76695,103,103,0.68491,0.84900
2012,Baden-Wuerttemberg,Urban regions,"No, definitely not",0.73288,662,1044,0.70603,0.75974
2012,Baden-Wuerttemberg,Urban regions,Probably not,0.02723,34,1044,0.01735,0.03711
2012,Baden-Wuerttemberg,Urban regions,Probably,0.05328,84,1044,0.03965,0.06691
2012,Baden-Wuerttemberg,Urban regions,"Yes, definitely",0.18661,264,1044,0.16297,0.21025
2012,Baden-Wuerttemberg,Rural regions,"No, definitely not",0.66436,79,119,0.57916,0.74957
2012,Baden-Wuerttemberg,Rural regions,"Yes, definitely",0.28940,40,119,0.20758,0.37122
2012,Bavaria,Urban regions,"No, definitely not",0.76383,457,656,0.73130,0.79636
2012,Bavaria,Urban regions,Probably,0.05863,60,656,0.04063,0.07662
2012,Bavaria,Urban regions,"Yes, definitely",0.14039,139,656,0.11378,0.16699
2012,Bavaria,Rural regions,"No, definitely not",0.75969,546,846,0.73088,0.78850
2012,Bavaria,Rural regions,Probably not,0.05135,50,846,0.03647,0.06624
2012,Bavaria,Rural regions,Probably,0.05128,71,846,0.03641,0.06615
2012,Bavaria,Rural regions,"Yes, definitely",0.13767,179,846,0.11444,0.16091
2012,Berlin,Urban regions,"No, definitely not",0.62849,246,411,0.58172,0.67526
2012,Berlin,Urban regions,Probably,0.07330,32,411,0.04808,0.09853
2012,Berlin,Urban regions,"Yes, definitely",0.24523,133,411,0.20358,0.28687
2012,Brandenburg,Rural regions,"No, definitely not",0.68819,294,407,0.64313,0.73325
2012,Brandenburg,Rural regions,"Yes, definitely",0.22182,113,407,0.18140,0.26223
2012,Mecklenburg-Western Pomerania,Rural regions,"No, definitely not",0.71721,155,210,0.65615,0.77827
2012,Mecklenburg-Western Pomerania,Rural regions,"Yes, definitely",0.16425,55,210,0.11402,0.21449
2012,Saxony,Urban regions,"No, definitely not",0.70730,245,353,0.65977,0.75484
2012,Saxony,Urban regions,"Yes, definitely",0.22235,108,353,0.17891,0.26579
2012,Saxony,Rural regions,"No, definitely not",0.64415,211,308,0.59059,0.69770
2012,Saxony,Rural regions,"Yes, definitely",0.25549,97,308,0.20670,0.30427
2012,Saxony-Anhalt,Urban regions,"No, definitely not",0.71411,66,66,0.60427,0.82396
2012,Saxony-Anhalt,Rural regions,"No, definitely not",0.71738,204,294,0.66582,0.76894
2012,Saxony-Anhalt,Rural regions,"Yes, definitely",0.18225,90,294,0.13805,0.22645
2012,Thuringa,Urban regions,"No, definitely not",0.49954,69,116,0.40815,0.59092
2012,Thuringa,Urban regions,"Yes, definitely",0.40413,47,116,0.31444,0.49382
