,Unnamed: 0,year,pgisced97,sex,plb0417_v2,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
584,584,2013,First Stage of Tertiary Education,male,"No, definitely not",1.0,274,10841,0.90202,1.12032
585,585,2013,First Stage of Tertiary Education,female,"No, definitely not",0.83287,147,10841,0.71967,0.95465
586,586,2013,First Stage of Tertiary Education,female,"Yes, definitely",0.16713,43,10841,0.10778,0.24953
587,587,2013,Second Stage of Tertiary Education,male,"No, definitely not",0.89592,766,10841,0.83521,0.95335
588,588,2013,Second Stage of Tertiary Education,male,"Yes, definitely",0.10408,98,10841,0.08121,0.12276
589,589,2013,Second Stage of Tertiary Education,female,"No, definitely not",0.6822,491,10841,0.63826,0.7484
590,590,2013,Second Stage of Tertiary Education,female,Probably not,0.02304,32,10841,0.01542,0.03335
591,591,2013,Second Stage of Tertiary Education,female,Probably,0.05727,103,10841,0.04339,0.07168
592,592,2013,Second Stage of Tertiary Education,female,"Yes, definitely",0.23749,314,10841,0.20627,0.27564
593,593,2014,Pre-primary Level,male,"Yes, definitely",1.0,148,9532,0.84012,1.15467
594,594,2014,Pre-primary Level,female,"Yes, definitely",1.0,145,9532,0.83395,1.16211
595,595,2014,Primary Level,male,"No, definitely not",0.53554,38,9532,0.41434,0.67658
596,596,2014,Primary Level,male,"Yes, definitely",0.46446,48,9532,0.27506,0.69336
597,597,2014,Primary Level,female,"No, definitely not",0.6307,85,9532,0.49635,0.78841
598,598,2014,Primary Level,female,Probably,0.15017,41,9532,0.10615,0.19487
599,599,2014,Primary Level,female,"Yes, definitely",0.21913,59,9532,0.17817,0.26806
600,600,2014,Lower Secondary Level,male,"No, definitely not",0.52047,188,9532,0.45732,0.59811
601,601,2014,Lower Secondary Level,male,Probably,0.06304,33,9532,0.04077,0.08888
602,602,2014,Lower Secondary Level,male,"Yes, definitely",0.41649,207,9532,0.34274,0.499
603,603,2014,Lower Secondary Level,female,"No, definitely not",0.79424,697,9532,0.74844,0.83694
604,604,2014,Lower Secondary Level,female,Probably not,0.02394,48,9532,0.01698,0.03374
605,605,2014,Lower Secondary Level,female,Probably,0.05534,128,9532,0.04518,0.06566
606,606,2014,Lower Secondary Level,female,"Yes, definitely",0.12648,274,9532,0.10669,0.14789
607,607,2014,Upper Secondary Level,male,"No, definitely not",0.7292,1368,9532,0.69891,0.76335
608,608,2014,Upper Secondary Level,male,Probably not,0.04073,75,9532,0.03299,0.04933
609,609,2014,Upper Secondary Level,male,Probably,0.04519,82,9532,0.03478,0.0556
610,610,2014,Upper Secondary Level,male,"Yes, definitely",0.18489,410,9532,0.16651,0.2023
611,611,2014,Upper Secondary Level,female,"No, definitely not",0.74263,1816,9532,0.71309,0.76824
612,612,2014,Upper Secondary Level,female,Probably not,0.04333,149,9532,0.03495,0.05169
613,613,2014,Upper Secondary Level,female,Probably,0.05707,272,9532,0.0495,0.06517
614,614,2014,Upper Secondary Level,female,"Yes, definitely",0.15698,652,9532,0.14394,0.17199
615,615,2014,Post-secondary Non-tertiary Level,male,"No, definitely not",0.60216,67,9532,0.46027,0.74157
616,616,2014,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.39784,51,9532,0.30271,0.50016
617,617,2014,Post-secondary Non-tertiary Level,female,"No, definitely not",0.60835,115,9532,0.50431,0.7207
618,618,2014,Post-secondary Non-tertiary Level,female,Probably,0.10836,51,9532,0.07291,0.14488
619,619,2014,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.28329,134,9532,0.23633,0.32761
620,620,2014,First Stage of Tertiary Education,male,"No, definitely not",1.0,271,9532,0.88642,1.09548
621,621,2014,First Stage of Tertiary Education,female,"No, definitely not",0.85729,132,9532,0.72557,1.02583
622,622,2014,First Stage of Tertiary Education,female,"Yes, definitely",0.14271,34,9532,0.07144,0.25404
623,623,2014,Second Stage of Tertiary Education,male,"No, definitely not",0.91393,747,9532,0.85912,0.96544
624,624,2014,Second Stage of Tertiary Education,male,"Yes, definitely",0.08607,76,9532,0.06978,0.10725
625,625,2014,Second Stage of Tertiary Education,female,"No, definitely not",0.62822,475,9532,0.57221,0.69658
626,626,2014,Second Stage of Tertiary Education,female,Probably not,0.03081,41,9532,0.0198,0.04317
627,627,2014,Second Stage of Tertiary Education,female,Probably,0.06615,81,9532,0.0502,0.08565
628,628,2014,Second Stage of Tertiary Education,female,"Yes, definitely",0.27482,294,9532,0.241,0.30871
629,629,2015,Pre-primary Level,male,"Yes, definitely",1.0,119,9527,0.82287,1.23188
630,630,2015,Pre-primary Level,female,"Yes, definitely",1.0,135,9527,0.83328,1.17801
631,631,2015,Primary Level,male,"Yes, definitely",1.0,50,9527,0.62865,1.57922
632,632,2015,Primary Level,female,"No, definitely not",0.61799,88,9527,0.4823,0.7651
633,633,2015,Primary Level,female,Probably,0.17762,49,9527,0.12477,0.23989
634,634,2015,Primary Level,female,"Yes, definitely",0.2044,64,9527,0.15164,0.26375
635,635,2015,Lower Secondary Level,male,"No, definitely not",0.56387,176,9527,0.48948,0.63915
636,636,2015,Lower Secondary Level,male,Probably,0.08318,42,9527,0.05043,0.13976
637,637,2015,Lower Secondary Level,male,"Yes, definitely",0.35296,191,9527,0.28407,0.43213
638,638,2015,Lower Secondary Level,female,"No, definitely not",0.7851,649,9527,0.73846,0.83927
639,639,2015,Lower Secondary Level,female,Probably not,0.03088,62,9527,0.02084,0.04254
640,640,2015,Lower Secondary Level,female,Probably,0.07048,132,9527,0.05374,0.08578
641,641,2015,Lower Secondary Level,female,"Yes, definitely",0.11354,253,9527,0.0948,0.13087
642,642,2015,Upper Secondary Level,male,"No, definitely not",0.7299,1340,9527,0.70442,0.76659
643,643,2015,Upper Secondary Level,male,Probably not,0.03765,75,9527,0.02728,0.04891
644,644,2015,Upper Secondary Level,male,Probably,0.03431,69,9527,0.02467,0.04329
645,645,2015,Upper Secondary Level,male,"Yes, definitely",0.19814,424,9527,0.1759,0.22563
646,646,2015,Upper Secondary Level,female,"No, definitely not",0.76642,1795,9527,0.74223,0.79311
647,647,2015,Upper Secondary Level,female,Probably not,0.04023,162,9527,0.03326,0.04706
648,648,2015,Upper Secondary Level,female,Probably,0.04797,240,9527,0.0394,0.05731
649,649,2015,Upper Secondary Level,female,"Yes, definitely",0.14537,681,9527,0.13116,0.15778
650,650,2015,Post-secondary Non-tertiary Level,male,"No, definitely not",0.5442,67,9527,0.4018,0.67367
651,651,2015,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.4558,69,9527,0.3381,0.59089
652,652,2015,Post-secondary Non-tertiary Level,female,"No, definitely not",0.51547,116,9527,0.40811,0.61935
653,653,2015,Post-secondary Non-tertiary Level,female,Probably not,0.05338,32,9527,0.03703,0.06797
654,654,2015,Post-secondary Non-tertiary Level,female,Probably,0.08387,51,9527,0.05742,0.10959
655,655,2015,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.34728,167,9527,0.27951,0.43135
656,656,2015,First Stage of Tertiary Education,male,"No, definitely not",1.0,263,9527,0.89845,1.1273
657,657,2015,First Stage of Tertiary Education,female,"No, definitely not",1.0,139,9527,0.83731,1.1736
658,658,2015,Second Stage of Tertiary Education,male,"No, definitely not",0.82477,739,9527,0.76754,0.87997
659,659,2015,Second Stage of Tertiary Education,male,Probably not,0.04774,39,9527,0.03548,0.06762
660,660,2015,Second Stage of Tertiary Education,male,"Yes, definitely",0.12749,116,9527,0.10148,0.15799
661,661,2015,Second Stage of Tertiary Education,female,"No, definitely not",0.66458,494,9527,0.60918,0.72622
662,662,2015,Second Stage of Tertiary Education,female,Probably not,0.04064,47,9527,0.02645,0.0551
663,663,2015,Second Stage of Tertiary Education,female,Probably,0.05737,80,9527,0.04173,0.07712
664,664,2015,Second Stage of Tertiary Education,female,"Yes, definitely",0.2374,312,9527,0.20439,0.27113
665,665,2016,Pre-primary Level,male,"Yes, definitely",1.0,112,10955,0.76376,1.28755
666,666,2016,Pre-primary Level,female,"Yes, definitely",1.0,134,10955,0.81928,1.22566
667,667,2016,Primary Level,male,"No, definitely not",0.4529,42,10955,0.29947,0.62661
668,668,2016,Primary Level,male,Probably,0.11411,79,10955,0.05783,0.18837
669,669,2016,Primary Level,male,"Yes, definitely",0.43298,415,10955,0.33004,0.57218
670,670,2016,Primary Level,female,"No, definitely not",0.57089,148,10955,0.41605,0.77991
671,671,2016,Primary Level,female,Probably not,0.06113,65,10955,0.02698,0.10872
672,672,2016,Primary Level,female,Probably,0.20458,195,10955,0.12141,0.29355
673,673,2016,Primary Level,female,"Yes, definitely",0.16341,212,10955,0.11038,0.23066
674,674,2016,Lower Secondary Level,male,"No, definitely not",0.54304,176,10955,0.46439,0.61456
675,675,2016,Lower Secondary Level,male,Probably,0.08056,68,10955,0.04362,0.13933
676,676,2016,Lower Secondary Level,male,"Yes, definitely",0.3764,398,10955,0.30184,0.44764
677,677,2016,Lower Secondary Level,female,"No, definitely not",0.76921,612,10955,0.71929,0.82239
678,678,2016,Lower Secondary Level,female,Probably not,0.02774,72,10955,0.02043,0.0365
679,679,2016,Lower Secondary Level,female,Probably,0.06641,178,10955,0.05191,0.08023
680,680,2016,Lower Secondary Level,female,"Yes, definitely",0.13664,304,10955,0.1055,0.16843
681,681,2016,Upper Secondary Level,male,"No, definitely not",0.74538,1295,10955,0.70839,0.7886
682,682,2016,Upper Secondary Level,male,Probably not,0.04408,74,10955,0.03258,0.06228
683,683,2016,Upper Secondary Level,male,Probably,0.04052,92,10955,0.02848,0.05337
684,684,2016,Upper Secondary Level,male,"Yes, definitely",0.17001,564,10955,0.14615,0.19749
685,685,2016,Upper Secondary Level,female,"No, definitely not",0.76199,1655,10955,0.73076,0.79345
686,686,2016,Upper Secondary Level,female,Probably not,0.03724,130,10955,0.03057,0.0439
687,687,2016,Upper Secondary Level,female,Probably,0.04767,255,10955,0.0385,0.0598
688,688,2016,Upper Secondary Level,female,"Yes, definitely",0.1531,655,10955,0.13163,0.17131
689,689,2016,Post-secondary Non-tertiary Level,male,"No, definitely not",0.50481,57,10955,0.38649,0.65287
690,690,2016,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.49519,84,10955,0.33766,0.67366
691,691,2016,Post-secondary Non-tertiary Level,female,"No, definitely not",0.59351,118,10955,0.4978,0.70392
692,692,2016,Post-secondary Non-tertiary Level,female,Probably,0.12173,59,10955,0.08032,0.18149
693,693,2016,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.28477,129,10955,0.2169,0.34783
694,694,2016,First Stage of Tertiary Education,male,"No, definitely not",1.0,246,10955,0.87914,1.09781
695,695,2016,First Stage of Tertiary Education,female,"No, definitely not",1.0,136,10955,0.82891,1.17716
696,696,2016,Second Stage of Tertiary Education,male,"No, definitely not",0.83888,738,10955,0.76609,0.89635
697,697,2016,Second Stage of Tertiary Education,male,Probably,0.02216,47,10955,0.01358,0.03173
698,698,2016,Second Stage of Tertiary Education,male,"Yes, definitely",0.13896,346,10955,0.10462,0.18207
699,699,2016,Second Stage of Tertiary Education,female,"No, definitely not",0.63338,486,10955,0.5854,0.6972
700,700,2016,Second Stage of Tertiary Education,female,Probably not,0.03835,43,10955,0.026,0.05332
701,701,2016,Second Stage of Tertiary Education,female,Probably,0.05814,124,10955,0.0409,0.07732
702,702,2016,Second Stage of Tertiary Education,female,"Yes, definitely",0.27013,412,10955,0.22489,0.31632
703,703,2017,Pre-primary Level,male,"Yes, definitely",1.0,146,12038,0.81129,1.21788
704,704,2017,Pre-primary Level,female,"Yes, definitely",1.0,130,12038,0.84063,1.20835
705,705,2017,Primary Level,male,"No, definitely not",0.44969,54,12038,0.29768,0.59489
706,706,2017,Primary Level,male,Probably,0.14207,74,12038,0.04502,0.25065
707,707,2017,Primary Level,male,"Yes, definitely",0.40824,520,12038,0.31369,0.52956
708,708,2017,Primary Level,female,"No, definitely not",0.51524,160,12038,0.39743,0.64656
709,709,2017,Primary Level,female,Probably not,0.07757,87,12038,0.0416,0.11946
710,710,2017,Primary Level,female,Probably,0.14377,221,12038,0.08785,0.20658
711,711,2017,Primary Level,female,"Yes, definitely",0.26342,357,12038,0.18355,0.35099
712,712,2017,Lower Secondary Level,male,"No, definitely not",0.54831,179,12038,0.48055,0.63587
713,713,2017,Lower Secondary Level,male,Probably,0.10686,75,12038,0.06127,0.16235
714,714,2017,Lower Secondary Level,male,"Yes, definitely",0.34483,477,12038,0.28319,0.42272
715,715,2017,Lower Secondary Level,female,"No, definitely not",0.76265,603,12038,0.70566,0.81965
716,716,2017,Lower Secondary Level,female,Probably not,0.02981,61,12038,0.01942,0.0413
717,717,2017,Lower Secondary Level,female,Probably,0.05904,205,12038,0.04521,0.07297
718,718,2017,Lower Secondary Level,female,"Yes, definitely",0.1485,399,12038,0.12314,0.17297
719,719,2017,Upper Secondary Level,male,"No, definitely not",0.74231,1352,12038,0.71426,0.77678
720,720,2017,Upper Secondary Level,male,Probably not,0.03733,59,12038,0.02555,0.04794
721,721,2017,Upper Secondary Level,male,Probably,0.03174,87,12038,0.02319,0.04439
722,722,2017,Upper Secondary Level,male,"Yes, definitely",0.18863,616,12038,0.16065,0.21885
723,723,2017,Upper Secondary Level,female,"No, definitely not",0.7767,1752,12038,0.74905,0.80885
724,724,2017,Upper Secondary Level,female,Probably not,0.04014,137,12038,0.03309,0.0476
725,725,2017,Upper Secondary Level,female,Probably,0.0413,257,12038,0.03506,0.04868
726,726,2017,Upper Secondary Level,female,"Yes, definitely",0.14187,738,12038,0.12753,0.15665
727,727,2017,Post-secondary Non-tertiary Level,male,"No, definitely not",0.48828,69,12038,0.36064,0.62741
728,728,2017,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.51172,93,12038,0.37181,0.6716
729,729,2017,Post-secondary Non-tertiary Level,female,"No, definitely not",0.54322,128,12038,0.43491,0.63816
730,730,2017,Post-secondary Non-tertiary Level,female,Probably not,0.10261,36,12038,0.05919,0.14673
731,731,2017,Post-secondary Non-tertiary Level,female,Probably,0.10127,59,12038,0.0705,0.13884
732,732,2017,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.2529,145,12038,0.20103,0.31735
733,733,2017,First Stage of Tertiary Education,male,"No, definitely not",1.0,250,12038,0.88189,1.10739
734,734,2017,First Stage of Tertiary Education,female,"No, definitely not",1.0,146,12038,0.85921,1.18598
735,735,2017,Second Stage of Tertiary Education,male,"No, definitely not",0.83204,769,12038,0.78379,0.88924
736,736,2017,Second Stage of Tertiary Education,male,Probably not,0.03542,31,12038,0.02306,0.04785
737,737,2017,Second Stage of Tertiary Education,male,Probably,0.01611,40,12038,0.00625,0.03012
738,738,2017,Second Stage of Tertiary Education,male,"Yes, definitely",0.11643,405,12038,0.09387,0.14104
739,739,2017,Second Stage of Tertiary Education,female,"No, definitely not",0.63339,514,12038,0.57737,0.68992
740,740,2017,Second Stage of Tertiary Education,female,Probably not,0.04051,46,12038,0.02789,0.05465
741,741,2017,Second Stage of Tertiary Education,female,Probably,0.06323,122,12038,0.04332,0.08218
742,742,2017,Second Stage of Tertiary Education,female,"Yes, definitely",0.26287,439,12038,0.21641,0.31607
743,743,2018,Pre-primary Level,male,"Yes, definitely",1.0,116,11119,0.7886,1.22547
744,744,2018,Pre-primary Level,female,"Yes, definitely",1.0,126,11119,0.81618,1.23389
745,745,2018,Primary Level,male,"No, definitely not",0.47029,50,11119,0.32324,0.64915
746,746,2018,Primary Level,male,Probably,0.1699,74,11119,0.07575,0.31284
747,747,2018,Primary Level,male,"Yes, definitely",0.35981,423,11119,0.29294,0.43106
748,748,2018,Primary Level,female,"No, definitely not",0.48109,128,11119,0.36775,0.62533
749,749,2018,Primary Level,female,Probably not,0.09571,58,11119,0.04614,0.15101
750,750,2018,Primary Level,female,Probably,0.17078,211,11119,0.09961,0.2626
751,751,2018,Primary Level,female,"Yes, definitely",0.25243,356,11119,0.17788,0.34471
752,752,2018,Lower Secondary Level,male,"No, definitely not",0.57958,188,11119,0.49781,0.65518
753,753,2018,Lower Secondary Level,male,Probably,0.09124,64,11119,0.05761,0.12452
754,754,2018,Lower Secondary Level,male,"Yes, definitely",0.32918,372,11119,0.27106,0.41485
755,755,2018,Lower Secondary Level,female,"No, definitely not",0.77623,585,11119,0.70786,0.82632
756,756,2018,Lower Secondary Level,female,Probably not,0.03133,54,11119,0.02105,0.04161
757,757,2018,Lower Secondary Level,female,Probably,0.04472,157,11119,0.03552,0.05411
758,758,2018,Lower Secondary Level,female,"Yes, definitely",0.14771,395,11119,0.12292,0.17434
759,759,2018,Upper Secondary Level,male,"No, definitely not",0.77542,1344,11119,0.73791,0.81312
760,760,2018,Upper Secondary Level,male,Probably not,0.02976,65,11119,0.02214,0.03905
761,761,2018,Upper Secondary Level,male,Probably,0.03605,99,11119,0.0263,0.04731
762,762,2018,Upper Secondary Level,male,"Yes, definitely",0.15877,505,11119,0.13742,0.18103
763,763,2018,Upper Secondary Level,female,"No, definitely not",0.77528,1737,11119,0.74182,0.8077
764,764,2018,Upper Secondary Level,female,Probably not,0.03492,125,11119,0.02925,0.04183
765,765,2018,Upper Secondary Level,female,Probably,0.04201,227,11119,0.03405,0.05051
766,766,2018,Upper Secondary Level,female,"Yes, definitely",0.14778,653,11119,0.13346,0.16306
767,767,2018,Post-secondary Non-tertiary Level,male,"No, definitely not",0.51641,68,11119,0.39892,0.6548
768,768,2018,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.48359,77,11119,0.33193,0.63392
769,769,2018,Post-secondary Non-tertiary Level,female,"No, definitely not",0.613,142,11119,0.49801,0.72854
770,770,2018,Post-secondary Non-tertiary Level,female,Probably,0.1051,51,11119,0.06459,0.16191
771,771,2018,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.28189,135,11119,0.20681,0.3681
772,772,2018,First Stage of Tertiary Education,male,"No, definitely not",1.0,240,11119,0.87116,1.12521
773,773,2018,First Stage of Tertiary Education,female,"No, definitely not",1.0,140,11119,0.81005,1.21721
774,774,2018,Second Stage of Tertiary Education,male,"No, definitely not",0.84692,752,11119,0.7947,0.91144
775,775,2018,Second Stage of Tertiary Education,male,Probably,0.02712,49,11119,0.01723,0.04052
776,776,2018,Second Stage of Tertiary Education,male,"Yes, definitely",0.12596,283,11119,0.09515,0.16072
777,777,2018,Second Stage of Tertiary Education,female,"No, definitely not",0.66041,535,11119,0.60057,0.7267
778,778,2018,Second Stage of Tertiary Education,female,Probably not,0.04053,41,11119,0.02645,0.06121
779,779,2018,Second Stage of Tertiary Education,female,Probably,0.04431,97,11119,0.02973,0.06389
780,780,2018,Second Stage of Tertiary Education,female,"Yes, definitely",0.25476,397,11119,0.22214,0.28946
781,781,2019,Pre-primary Level,male,"Yes, definitely",1.0,103,10229,0.73123,1.3069
782,782,2019,Pre-primary Level,female,"Yes, definitely",1.0,102,10229,0.80552,1.21751
783,783,2019,Primary Level,male,"No, definitely not",0.52096,67,10229,0.3347,0.76966
784,784,2019,Primary Level,male,Probably,0.15044,59,10229,0.06346,0.25069
785,785,2019,Primary Level,male,"Yes, definitely",0.32861,335,10229,0.24853,0.40662
786,786,2019,Primary Level,female,"No, definitely not",0.43958,125,10229,0.30829,0.58362
787,787,2019,Primary Level,female,Probably not,0.13991,34,10229,0.05533,0.25865
788,788,2019,Primary Level,female,Probably,0.17292,160,10229,0.09388,0.27573
789,789,2019,Primary Level,female,"Yes, definitely",0.24759,337,10229,0.15606,0.34176
790,790,2019,Lower Secondary Level,male,"No, definitely not",0.56836,192,10229,0.4956,0.65359
791,791,2019,Lower Secondary Level,male,Probably,0.12523,57,10229,0.08101,0.18346
792,792,2019,Lower Secondary Level,male,"Yes, definitely",0.30641,304,10229,0.22789,0.38376
793,793,2019,Lower Secondary Level,female,"No, definitely not",0.77004,513,10229,0.70899,0.83432
794,794,2019,Lower Secondary Level,female,Probably not,0.03909,50,10229,0.02659,0.05241
795,795,2019,Lower Secondary Level,female,Probably,0.06012,125,10229,0.04094,0.07533
796,796,2019,Lower Secondary Level,female,"Yes, definitely",0.13074,326,10229,0.10474,0.15667
797,797,2019,Upper Secondary Level,male,"No, definitely not",0.78907,1327,10229,0.74888,0.83308
798,798,2019,Upper Secondary Level,male,Probably not,0.03259,70,10229,0.02363,0.04262
799,799,2019,Upper Secondary Level,male,Probably,0.02946,76,10229,0.02105,0.03695
800,800,2019,Upper Secondary Level,male,"Yes, definitely",0.14888,403,10229,0.12059,0.17887
801,801,2019,Upper Secondary Level,female,"No, definitely not",0.79086,1673,10229,0.76021,0.83155
802,802,2019,Upper Secondary Level,female,Probably not,0.03423,108,10229,0.02581,0.04313
803,803,2019,Upper Secondary Level,female,Probably,0.04347,212,10229,0.03535,0.05199
804,804,2019,Upper Secondary Level,female,"Yes, definitely",0.13144,546,10229,0.11537,0.14921
805,805,2019,Post-secondary Non-tertiary Level,male,"No, definitely not",0.60159,71,10229,0.44215,0.79259
806,806,2019,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.39841,65,10229,0.27637,0.55503
807,807,2019,Post-secondary Non-tertiary Level,female,"No, definitely not",0.55138,134,10229,0.45987,0.66774
808,808,2019,Post-secondary Non-tertiary Level,female,Probably,0.12428,46,10229,0.08083,0.18156
809,809,2019,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.32435,130,10229,0.26818,0.40005
810,810,2019,First Stage of Tertiary Education,male,"No, definitely not",1.0,247,10229,0.86584,1.13464
811,811,2019,First Stage of Tertiary Education,female,"No, definitely not",1.0,144,10229,0.80879,1.19736
812,812,2019,Second Stage of Tertiary Education,male,"No, definitely not",0.8099,780,10229,0.75099,0.87098
813,813,2019,Second Stage of Tertiary Education,male,Probably not,0.03219,37,10229,0.0216,0.04463
814,814,2019,Second Stage of Tertiary Education,male,Probably,0.02234,38,10229,0.01266,0.035
815,815,2019,Second Stage of Tertiary Education,male,"Yes, definitely",0.13557,216,10229,0.09789,0.17235
816,816,2019,Second Stage of Tertiary Education,female,"No, definitely not",0.66813,558,10229,0.61433,0.74062
817,817,2019,Second Stage of Tertiary Education,female,Probably not,0.02188,32,10229,0.0136,0.03071
818,818,2019,Second Stage of Tertiary Education,female,Probably,0.05374,95,10229,0.03543,0.07977
819,819,2019,Second Stage of Tertiary Education,female,"Yes, definitely",0.25626,332,10229,0.21314,0.29732
820,820,2020,Pre-primary Level,male,"Yes, definitely",1.0,110,10099,0.76807,1.24922
821,821,2020,Pre-primary Level,female,"Yes, definitely",1.0,112,10099,0.77521,1.26519
822,822,2020,Primary Level,male,"No, definitely not",0.52337,62,10099,0.34673,0.75768
823,823,2020,Primary Level,male,Probably,0.06556,46,10099,0.03109,0.12418
824,824,2020,Primary Level,male,"Yes, definitely",0.41107,372,10099,0.32134,0.51977
825,825,2020,Primary Level,female,"No, definitely not",0.52002,111,10099,0.35012,0.6828
826,826,2020,Primary Level,female,Probably not,0.04472,32,10099,0.01003,0.08613
827,827,2020,Primary Level,female,Probably,0.21458,180,10099,0.13141,0.33342
828,828,2020,Primary Level,female,"Yes, definitely",0.22067,329,10099,0.16995,0.27844
829,829,2020,Lower Secondary Level,male,"No, definitely not",0.54308,167,10099,0.47218,0.63323
830,830,2020,Lower Secondary Level,male,Probably,0.12808,56,10099,0.0789,0.18346
831,831,2020,Lower Secondary Level,male,"Yes, definitely",0.32884,327,10099,0.25611,0.41513
832,832,2020,Lower Secondary Level,female,"No, definitely not",0.7724,494,10099,0.72037,0.84488
833,833,2020,Lower Secondary Level,female,Probably not,0.04252,68,10099,0.02763,0.05968
834,834,2020,Lower Secondary Level,female,Probably,0.06688,160,10099,0.04836,0.08361
835,835,2020,Lower Secondary Level,female,"Yes, definitely",0.1182,337,10099,0.09703,0.14385
836,836,2020,Upper Secondary Level,male,"No, definitely not",0.76617,1220,10099,0.72583,0.80698
837,837,2020,Upper Secondary Level,male,Probably not,0.03789,71,10099,0.03008,0.04966
838,838,2020,Upper Secondary Level,male,Probably,0.03867,73,10099,0.02803,0.05033
839,839,2020,Upper Secondary Level,male,"Yes, definitely",0.15728,440,10099,0.12969,0.18432
840,840,2020,Upper Secondary Level,female,"No, definitely not",0.78011,1593,10099,0.74109,0.81369
841,841,2020,Upper Secondary Level,female,Probably not,0.03802,106,10099,0.02889,0.04866
842,842,2020,Upper Secondary Level,female,Probably,0.04357,221,10099,0.03428,0.05218
843,843,2020,Upper Secondary Level,female,"Yes, definitely",0.1383,569,10099,0.1212,0.15459
844,844,2020,Post-secondary Non-tertiary Level,male,"No, definitely not",0.62595,83,10099,0.47955,0.79488
845,845,2020,Post-secondary Non-tertiary Level,male,"Yes, definitely",0.37405,68,10099,0.24176,0.50814
846,846,2020,Post-secondary Non-tertiary Level,female,"No, definitely not",0.50358,128,10099,0.40352,0.58955
847,847,2020,Post-secondary Non-tertiary Level,female,Probably,0.16969,52,10099,0.10063,0.23976
848,848,2020,Post-secondary Non-tertiary Level,female,"Yes, definitely",0.32672,123,10099,0.25093,0.41897
849,849,2020,First Stage of Tertiary Education,male,"No, definitely not",1.0,231,10099,0.86897,1.16445
850,850,2020,First Stage of Tertiary Education,female,"No, definitely not",1.0,131,10099,0.79132,1.21675
851,851,2020,Second Stage of Tertiary Education,male,"No, definitely not",0.83603,748,10099,0.78095,0.91313
852,852,2020,Second Stage of Tertiary Education,male,Probably not,0.0261,39,10099,0.01827,0.03497
853,853,2020,Second Stage of Tertiary Education,male,"Yes, definitely",0.13787,236,10099,0.10037,0.18632
854,854,2020,Second Stage of Tertiary Education,female,"No, definitely not",0.67753,551,10099,0.62135,0.74119
855,855,2020,Second Stage of Tertiary Education,female,Probably not,0.03876,48,10099,0.02218,0.05967
856,856,2020,Second Stage of Tertiary Education,female,Probably,0.06301,80,10099,0.03766,0.10063
857,857,2020,Second Stage of Tertiary Education,female,"Yes, definitely",0.2207,325,10099,0.18151,0.26095
858,858,2021,Pre-primary Level,male,"Yes, definitely",1.0,56,6560,0.68497,1.32396
859,859,2021,Pre-primary Level,female,"Yes, definitely",1.0,46,6560,0.52268,1.58194
860,860,2021,Primary Level,male,"No, definitely not",0.43307,34,6560,0.13296,0.9103
861,861,2021,Primary Level,male,Probably,0.30171,53,6560,0.09403,0.56228
862,862,2021,Primary Level,male,"Yes, definitely",0.26522,140,6560,0.18998,0.33577
863,863,2021,Primary Level,female,"No, definitely not",0.53693,58,6560,0.28858,0.83789
864,864,2021,Primary Level,female,Probably,0.16829,126,6560,0.11601,0.23019
865,865,2021,Primary Level,female,"Yes, definitely",0.29478,176,6560,0.19581,0.43092
866,866,2021,Lower Secondary Level,male,"No, definitely not",0.51658,104,6560,0.39668,0.62389
867,867,2021,Lower Secondary Level,male,Probably,0.2021,52,6560,0.07698,0.37151
868,868,2021,Lower Secondary Level,male,"Yes, definitely",0.28132,144,6560,0.2024,0.37306
869,869,2021,Lower Secondary Level,female,"No, definitely not",0.70035,278,6560,0.61366,0.78553
870,870,2021,Lower Secondary Level,female,Probably not,0.06465,37,6560,0.04051,0.09453
871,871,2021,Lower Secondary Level,female,Probably,0.09424,113,6560,0.06022,0.13239
872,872,2021,Lower Secondary Level,female,"Yes, definitely",0.14075,197,6560,0.10994,0.18324
873,873,2021,Upper Secondary Level,male,"No, definitely not",0.76118,820,6560,0.71026,0.81897
874,874,2021,Upper Secondary Level,male,Probably not,0.03072,50,6560,0.02358,0.04099
875,875,2021,Upper Secondary Level,male,Probably,0.04225,58,6560,0.02755,0.06285
876,876,2021,Upper Secondary Level,male,"Yes, definitely",0.16585,275,6560,0.14212,0.20238
877,877,2021,Upper Secondary Level,female,"No, definitely not",0.76433,1084,6560,0.71991,0.80729
878,878,2021,Upper Secondary Level,female,Probably not,0.04516,78,6560,0.03359,0.05886
879,879,2021,Upper Secondary Level,female,Probably,0.04368,154,6560,0.03365,0.05304
880,880,2021,Upper Secondary Level,female,"Yes, definitely",0.14682,402,6560,0.12147,0.17167
