year,age_gr,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Rural regions,"No, definitely not",0.02841,31,294,0.00939,0.04744
2021,30-45 y.,Rural regions,Probably,0.03897,75,294,0.01681,0.06113
2021,30-45 y.,Rural regions,"Yes, definitely",0.06187,188,294,0.03429,0.08946
2021,46-65 y.,Urban regions,"No, definitely not",0.11944,490,1030,0.09963,0.13926
2021,46-65 y.,Urban regions,Probably not,0.02434,101,1030,0.01493,0.03376
2021,46-65 y.,Urban regions,Probably,0.02264,189,1030,0.01355,0.03173
2021,46-65 y.,Urban regions,"Yes, definitely",0.02705,250,1030,0.01714,0.03696
2021,46-65 y.,Rural regions,"No, definitely not",0.13588,294,513,0.10620,0.16556
2021,46-65 y.,Rural regions,Probably not,0.03055,66,513,0.01564,0.04546
2021,46-65 y.,Rural regions,Probably,0.01982,69,513,0.00775,0.03190
2021,46-65 y.,Rural regions,"Yes, definitely",0.02357,84,513,0.01043,0.03672
2021,66 and older,Urban regions,"No, definitely not",0.86379,1869,1910,0.84840,0.87918
2021,66 and older,Urban regions,Probably not,0.00921,41,1910,0.00492,0.01349
2021,66 and older,Rural regions,"No, definitely not",0.83262,1126,1126,0.81081,0.85444
2022,17-29 y.,Urban regions,"No, definitely not",0.00857,31,988,0.00282,0.01431
2022,17-29 y.,Urban regions,Probably not,0.01009,31,988,0.00386,0.01633
2022,17-29 y.,Urban regions,Probably,0.04560,187,988,0.03259,0.05862
2022,17-29 y.,Urban regions,"Yes, definitely",0.18035,739,988,0.15636,0.20433
2022,17-29 y.,Rural regions,Probably,0.03460,73,351,0.01545,0.05375
2022,17-29 y.,Rural regions,"Yes, definitely",0.16083,278,351,0.12234,0.19931
2022,30-45 y.,Urban regions,"No, definitely not",0.01053,56,1048,0.00434,0.01671
2022,30-45 y.,Urban regions,Probably not,0.00598,50,1048,0.00131,0.01065
2022,30-45 y.,Urban regions,Probably,0.02574,241,1048,0.01615,0.03533
2022,30-45 y.,Urban regions,"Yes, definitely",0.08989,701,1048,0.07256,0.10721
2022,30-45 y.,Rural regions,"No, definitely not",0.01610,31,397,0.00371,0.02850
2022,30-45 y.,Rural regions,Probably not,0.01530,33,397,0.00321,0.02739
2022,30-45 y.,Rural regions,Probably,0.02340,92,397,0.00851,0.03829
2022,30-45 y.,Rural regions,"Yes, definitely",0.06951,241,397,0.04446,0.09456
2022,46-65 y.,Urban regions,"No, definitely not",0.11640,591,1125,0.09765,0.13515
2022,46-65 y.,Urban regions,Probably not,0.02881,155,1125,0.01903,0.03859
2022,46-65 y.,Urban regions,Probably,0.01482,177,1125,0.00776,0.02189
2022,46-65 y.,Urban regions,"Yes, definitely",0.02335,202,1125,0.01452,0.03218
2022,46-65 y.,Rural regions,"No, definitely not",0.14483,407,632,0.11737,0.17229
2022,46-65 y.,Rural regions,Probably not,0.02507,78,632,0.01287,0.03727
2022,46-65 y.,Rural regions,Probably,0.01695,69,632,0.00688,0.02702
2022,46-65 y.,Rural regions,"Yes, definitely",0.02035,78,632,0.00933,0.03136
2022,66 and older,Urban regions,"No, definitely not",0.85209,2057,2132,0.83702,0.86717
2022,66 and older,Urban regions,Probably not,0.02297,75,2132,0.01661,0.02933
2022,66 and older,Rural regions,"No, definitely not",0.84325,1288,1322,0.82365,0.86286
2022,66 and older,Rural regions,Probably not,0.02111,34,1322,0.01336,0.02886
