year,hhtyp,quintil_oecd_hh,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Couple without children,3rd Quintile,No,0.93859,779,816,0.92211,0.95507
2019,Couple without children,4th Quintile,"Yes, Regularly",0.03335,36,974,0.02206,0.04463
2019,Couple without children,4th Quintile,No,0.94346,938,974,0.92894,0.95797
2019,Couple without children,5th Quintile,"Yes, Regularly",0.12968,337,1994,0.11493,0.14443
2019,Couple without children,5th Quintile,"Yes, Occasionally",0.04012,87,1994,0.03150,0.04874
2019,Couple without children,5th Quintile,No,0.82639,1570,1994,0.80976,0.84302
2019,Single parent,1st Quintile,No,0.91554,512,512,0.89143,0.93965
2019,Single parent,2nd Quintile,No,0.97544,361,361,0.95946,0.99143
2019,Single parent,3rd Quintile,No,0.90815,218,218,0.86972,0.94657
2019,Single parent,4th Quintile,No,0.91846,146,146,0.87391,0.96300
2019,Single parent,5th Quintile,"Yes, Regularly",0.16377,33,116,0.09614,0.23141
2019,Single parent,5th Quintile,No,0.80732,83,116,0.73523,0.87940
2019,Couple with children,1st Quintile,No,0.86849,651,651,0.84250,0.89447
2019,Couple with children,2nd Quintile,No,0.97397,968,968,0.96394,0.98401
2019,Couple with children,3rd Quintile,"Yes, Regularly",0.02891,40,1022,0.01864,0.03919
2019,Couple with children,3rd Quintile,No,0.95865,982,1022,0.94644,0.97087
2019,Couple with children,4th Quintile,"Yes, Regularly",0.10897,99,1016,0.08980,0.12814
2019,Couple with children,4th Quintile,No,0.88021,917,1016,0.86024,0.90019
2019,Couple with children,5th Quintile,"Yes, Regularly",0.19701,360,1427,0.17637,0.21766
2019,Couple with children,5th Quintile,"Yes, Occasionally",0.03400,58,1427,0.02459,0.04340
2019,Couple with children,5th Quintile,No,0.76731,1009,1427,0.74538,0.78925
2019,Multi-generational household,1st Quintile,No,0.95670,37,37,0.89022,1.02319
2019,Other Combinations,1st Quintile,No,0.83711,41,41,0.72268,0.95155
2019,Other Combinations,2nd Quintile,No,0.96451,43,43,0.90855,1.02046
2019,Other Combinations,3rd Quintile,No,0.99209,49,49,0.96702,1.01715
2019,Other Combinations,4th Quintile,No,0.92389,45,45,0.84554,1.00224
2020,Single-person household,1st Quintile,"Yes, Regularly",0.03999,35,1470,0.02997,0.05001
2020,Single-person household,1st Quintile,No,0.90479,1435,1470,0.88978,0.91980
2020,Single-person household,2nd Quintile,"Yes, Regularly",0.05176,35,977,0.03786,0.06566
2020,Single-person household,2nd Quintile,No,0.91354,942,977,0.89591,0.93117
2020,Single-person household,3rd Quintile,"Yes, Regularly",0.07693,42,701,0.05719,0.09667
2020,Single-person household,3rd Quintile,No,0.89165,659,701,0.86862,0.91468
2020,Single-person household,4th Quintile,"Yes, Regularly",0.08201,48,652,0.06093,0.10308
2020,Single-person household,4th Quintile,No,0.90270,604,652,0.87993,0.92547
2020,Single-person household,5th Quintile,"Yes, Regularly",0.22243,143,671,0.19094,0.25392
2020,Single-person household,5th Quintile,No,0.72041,528,671,0.68642,0.75439
2020,Couple without children,1st Quintile,No,0.91527,514,514,0.89117,0.93936
2020,Couple without children,2nd Quintile,No,0.95021,841,841,0.93550,0.96492
2020,Couple without children,3rd Quintile,No,0.93409,833,833,0.91723,0.95095
2020,Couple without children,4th Quintile,"Yes, Regularly",0.05672,44,1001,0.04239,0.07106
2020,Couple without children,4th Quintile,No,0.91937,957,1001,0.90250,0.93625
2020,Couple without children,5th Quintile,"Yes, Regularly",0.12672,261,1730,0.11104,0.14240
2020,Couple without children,5th Quintile,"Yes, Occasionally",0.03771,68,1730,0.02873,0.04669
2020,Couple without children,5th Quintile,No,0.83062,1401,1730,0.81294,0.84830
2020,Single parent,1st Quintile,No,0.93468,459,459,0.91205,0.95731
2020,Single parent,2nd Quintile,No,0.98908,369,369,0.97846,0.99970
2020,Single parent,3rd Quintile,No,0.94430,220,220,0.91393,0.97468
2020,Single parent,4th Quintile,No,0.81575,129,129,0.74859,0.88291
2020,Single parent,5th Quintile,No,0.79842,83,83,0.71159,0.88525
2020,Couple with children,1st Quintile,No,0.83816,806,806,0.81272,0.86361
2020,Couple with children,2nd Quintile,No,0.96915,979,979,0.95831,0.97999
2020,Couple with children,3rd Quintile,"Yes, Regularly",0.03262,36,960,0.02138,0.04387
2020,Couple with children,3rd Quintile,No,0.95576,924,960,0.94274,0.96877
2020,Couple with children,4th Quintile,"Yes, Regularly",0.08106,70,943,0.06363,0.09849
2020,Couple with children,4th Quintile,No,0.89751,873,943,0.87814,0.91687
2020,Couple with children,5th Quintile,"Yes, Regularly",0.19488,267,1124,0.17172,0.21805
2020,Couple with children,5th Quintile,"Yes, Occasionally",0.03391,60,1124,0.02332,0.04450
2020,Couple with children,5th Quintile,No,0.76500,797,1124,0.74020,0.78980
2020,Multi-generational household,1st Quintile,No,0.96281,42,42,0.90489,1.02073
2020,Other Combinations,1st Quintile,No,0.80684,87,87,0.72341,0.89028
2020,Other Combinations,2nd Quintile,No,0.98078,66,66,0.94740,1.01416
2020,Other Combinations,3rd Quintile,No,0.97826,53,53,0.93862,1.01790
2020,Other Combinations,4th Quintile,No,0.97404,45,45,0.92705,1.02103
2020,Other Combinations,5th Quintile,No,0.87835,34,34,0.76682,0.98988
2021,Single-person household,1st Quintile,No,0.91329,894,894,0.89483,0.93174
2021,Single-person household,2nd Quintile,No,0.91352,592,592,0.89086,0.93618
2021,Single-person household,3rd Quintile,"Yes, Regularly",0.10110,39,547,0.07581,0.12638
2021,Single-person household,3rd Quintile,No,0.85540,508,547,0.82590,0.88490
2021,Single-person household,4th Quintile,"Yes, Regularly",0.11777,48,495,0.08934,0.14619
2021,Single-person household,4th Quintile,No,0.84352,447,495,0.81148,0.87556
2021,Single-person household,5th Quintile,"Yes, Regularly",0.21177,97,512,0.17634,0.24719
2021,Single-person household,5th Quintile,No,0.72183,415,512,0.68297,0.76068
2021,Couple without children,1st Quintile,No,0.93732,325,325,0.91093,0.96371
2021,Couple without children,2nd Quintile,No,0.94798,536,536,0.92917,0.96680
2021,Couple without children,3rd Quintile,No,0.92406,528,528,0.90145,0.94668
2021,Couple without children,4th Quintile,"Yes, Regularly",0.07565,44,688,0.05587,0.09542
2021,Couple without children,4th Quintile,No,0.89897,644,688,0.87643,0.92150
2021,Couple without children,5th Quintile,"Yes, Regularly",0.11639,181,1251,0.09861,0.13417
2021,Couple without children,5th Quintile,"Yes, Occasionally",0.03514,55,1251,0.02493,0.04534
2021,Couple without children,5th Quintile,No,0.84848,1015,1251,0.82860,0.86835
2021,Single parent,1st Quintile,No,0.94955,271,271,0.92344,0.97566
2021,Single parent,2nd Quintile,No,0.97012,273,273,0.94989,0.99035
2021,Single parent,3rd Quintile,No,0.88538,135,135,0.83144,0.93932
2021,Single parent,4th Quintile,No,0.89172,109,109,0.83311,0.95032
2021,Single parent,5th Quintile,No,0.83783,52,52,0.73667,0.93900
2021,Couple with children,1st Quintile,No,0.83562,401,401,0.79930,0.87194
2021,Couple with children,2nd Quintile,No,0.96913,611,611,0.95541,0.98286
2021,Couple with children,3rd Quintile,"Yes, Regularly",0.04293,35,688,0.02778,0.05809
2021,Couple with children,3rd Quintile,No,0.95259,653,688,0.93670,0.96848
2021,Couple with children,4th Quintile,"Yes, Regularly",0.11883,60,659,0.09410,0.14355
2021,Couple with children,4th Quintile,No,0.86145,599,659,0.83505,0.88784
2021,Couple with children,5th Quintile,"Yes, Regularly",0.16435,163,773,0.13821,0.19049
2021,Couple with children,5th Quintile,"Yes, Occasionally",0.03005,32,773,0.01801,0.04209
2021,Couple with children,5th Quintile,No,0.80473,578,773,0.77677,0.83269
2021,Other Combinations,1st Quintile,No,0.74162,51,51,0.62028,0.86295
2021,Other Combinations,2nd Quintile,No,0.97440,53,53,0.93148,1.01733
2021,Other Combinations,3rd Quintile,No,0.96874,48,48,0.91899,1.01849
2021,Other Combinations,4th Quintile,No,0.96777,49,49,0.91781,1.01773
2021,Other Combinations,5th Quintile,No,0.83953,43,43,0.72853,0.95054
2022,Single-person household,1st Quintile,No,0.95314,1332,1332,0.94178,0.96449
2022,Single-person household,2nd Quintile,"Yes, Regularly",0.05743,38,1081,0.04355,0.07130
2022,Single-person household,2nd Quintile,No,0.89373,1043,1081,0.87535,0.91211
2022,Single-person household,3rd Quintile,"Yes, Regularly",0.07604,44,1006,0.05965,0.09243
2022,Single-person household,3rd Quintile,No,0.89991,962,1006,0.88135,0.91846
2022,Single-person household,4th Quintile,"Yes, Regularly",0.12713,68,963,0.10608,0.14819
2022,Single-person household,4th Quintile,No,0.84087,895,963,0.81776,0.86399
2022,Single-person household,5th Quintile,"Yes, Regularly",0.17364,138,986,0.14999,0.19730
2022,Single-person household,5th Quintile,"Yes, Occasionally",0.06715,48,986,0.05152,0.08278
2022,Single-person household,5th Quintile,No,0.75397,800,986,0.72707,0.78087
2022,Couple without children,1st Quintile,No,0.94100,867,867,0.92530,0.95669
2022,Couple without children,2nd Quintile,No,0.94061,1012,1012,0.92604,0.95517
2022,Couple without children,3rd Quintile,"Yes, Regularly",0.04043,35,1011,0.02828,0.05258
2022,Couple without children,3rd Quintile,No,0.93533,976,1011,0.92017,0.95050
2022,Couple without children,4th Quintile,"Yes, Regularly",0.06325,52,1073,0.04867,0.07782
2022,Couple without children,4th Quintile,No,0.89827,1021,1073,0.88017,0.91636
2022,Couple without children,5th Quintile,"Yes, Regularly",0.10556,201,1604,0.09052,0.12060
2022,Couple without children,5th Quintile,"Yes, Occasionally",0.05850,71,1604,0.04701,0.06998
2022,Couple without children,5th Quintile,No,0.83204,1332,1604,0.81374,0.85034
2022,Single parent,1st Quintile,No,0.90951,312,312,0.87762,0.94139
2022,Single parent,2nd Quintile,No,0.98594,330,330,0.97322,0.99866
2022,Single parent,3rd Quintile,No,0.96651,208,208,0.94200,0.99102
2022,Single parent,4th Quintile,No,0.90890,139,139,0.86088,0.95691
2022,Single parent,5th Quintile,No,0.78378,85,85,0.69574,0.87181
2022,Couple with children,1st Quintile,No,0.90612,1068,1068,0.88862,0.92362
2022,Couple with children,2nd Quintile,No,0.93872,1030,1030,0.92407,0.95338
2022,Couple with children,3rd Quintile,"Yes, Regularly",0.02984,41,932,0.01891,0.04077
2022,Couple with children,3rd Quintile,No,0.95474,891,932,0.94139,0.96809
2022,Couple with children,4th Quintile,"Yes, Regularly",0.06618,76,1012,0.05085,0.08150
2022,Couple with children,4th Quintile,No,0.90335,936,1012,0.88514,0.92157
2022,Couple with children,5th Quintile,"Yes, Regularly",0.14474,193,997,0.12289,0.16659
2022,Couple with children,5th Quintile,"Yes, Occasionally",0.03646,51,997,0.02482,0.04810
2022,Couple with children,5th Quintile,No,0.81558,753,997,0.79149,0.83966
2022,Other Combinations,1st Quintile,No,0.93358,572,572,0.91315,0.95401
2022,Other Combinations,2nd Quintile,No,0.93251,179,179,0.89565,0.96936
2022,Other Combinations,3rd Quintile,No,0.92380,100,100,0.87153,0.97606
2022,Other Combinations,4th Quintile,No,0.97610,80,80,0.94241,1.00978
2022,Other Combinations,5th Quintile,No,0.77301,68,68,0.67271,0.87331
