year,migback,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,Lower Secondary Level,Seldom,0.13788,206,1558,0.12076,0.15501
2007,No migration background,Lower Secondary Level,Never,0.62755,944,1558,0.60354,0.65157
2007,No migration background,Upper Secondary Level,At least once per week,0.31262,2904,9138,0.30312,0.32213
2007,No migration background,Upper Secondary Level,At least once per month,0.06517,611,9138,0.06011,0.07023
2007,No migration background,Upper Secondary Level,Seldom,0.17741,1641,9138,0.16958,0.18525
2007,No migration background,Upper Secondary Level,Never,0.44480,3982,9138,0.43461,0.45499
2007,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.45623,412,910,0.42385,0.48861
2007,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.11048,96,910,0.09010,0.13086
2007,No migration background,Post-secondary Non-tertiary Level,Seldom,0.20362,187,910,0.17744,0.22980
2007,No migration background,Post-secondary Non-tertiary Level,Never,0.22967,215,910,0.20233,0.25701
2007,No migration background,First Stage of Tertiary Education,At least once per week,0.38104,514,1361,0.35523,0.40685
2007,No migration background,First Stage of Tertiary Education,At least once per month,0.07402,91,1361,0.06010,0.08793
2007,No migration background,First Stage of Tertiary Education,Seldom,0.21211,283,1361,0.19039,0.23384
2007,No migration background,First Stage of Tertiary Education,Never,0.33283,473,1361,0.30778,0.35787
2007,No migration background,Second Stage of Tertiary Education,At least once per week,0.49320,1923,3944,0.47760,0.50881
2007,No migration background,Second Stage of Tertiary Education,At least once per month,0.08768,361,3944,0.07885,0.09651
2007,No migration background,Second Stage of Tertiary Education,Seldom,0.17738,720,3944,0.16546,0.18931
2007,No migration background,Second Stage of Tertiary Education,Never,0.24174,940,3944,0.22837,0.25510
2007,Direct migration background,Primary Level,Never,0.81652,96,96,0.73869,0.89435
2007,Direct migration background,Lower Secondary Level,At least once per week,0.09995,45,454,0.07233,0.12757
2007,Direct migration background,Lower Secondary Level,Seldom,0.11565,47,454,0.08620,0.14510
2007,Direct migration background,Lower Secondary Level,Never,0.74908,362,454,0.70916,0.78901
2007,Direct migration background,Upper Secondary Level,At least once per week,0.21038,163,792,0.18198,0.23879
2007,Direct migration background,Upper Secondary Level,At least once per month,0.06940,48,792,0.05169,0.08711
2007,Direct migration background,Upper Secondary Level,Seldom,0.16228,121,792,0.13658,0.18797
2007,Direct migration background,Upper Secondary Level,Never,0.55794,460,792,0.52333,0.59255
2007,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.21624,44,192,0.15786,0.27463
2007,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.21883,41,192,0.16019,0.27746
2007,Direct migration background,Post-secondary Non-tertiary Level,Never,0.49735,107,192,0.42644,0.56826
2007,Direct migration background,First Stage of Tertiary Education,At least once per week,0.34273,39,98,0.24828,0.43719
2007,Direct migration background,First Stage of Tertiary Education,Never,0.42329,59,98,0.32496,0.52161
2007,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.38838,131,313,0.33430,0.44246
2007,Direct migration background,Second Stage of Tertiary Education,Seldom,0.23940,78,313,0.19205,0.28675
2007,Direct migration background,Second Stage of Tertiary Education,Never,0.28854,104,313,0.23826,0.33881
2007,Indirect migration background,Lower Secondary Level,At least once per week,0.27806,46,113,0.19508,0.36104
2007,Indirect migration background,Lower Secondary Level,Never,0.37246,67,113,0.28293,0.46200
2007,Indirect migration background,Upper Secondary Level,At least once per week,0.34705,117,327,0.29537,0.39872
2007,Indirect migration background,Upper Secondary Level,At least once per month,0.14498,43,327,0.10676,0.18320
2007,Indirect migration background,Upper Secondary Level,Seldom,0.24287,77,327,0.19632,0.28942
2007,Indirect migration background,Upper Secondary Level,Never,0.26510,90,327,0.21719,0.31302
2007,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.50910,44,44,0.35968,0.65853
2008,No migration background,No answer / don't know,At least once per week,0.40026,103,216,0.33477,0.46575
2008,No migration background,No answer / don't know,Seldom,0.25924,57,216,0.20066,0.31782
2008,No migration background,No answer / don't know,Never,0.27323,56,216,0.21367,0.33280
2008,No migration background,Pre-primary Level,At least once per week,0.77853,211,249,0.72685,0.83021
2008,No migration background,Pre-primary Level,Seldom,0.11298,38,249,0.07358,0.15238
2008,No migration background,Primary Level,Never,0.60600,51,51,0.47055,0.74144
2008,No migration background,Lower Secondary Level,At least once per week,0.25219,390,1414,0.22954,0.27483
2008,No migration background,Lower Secondary Level,At least once per month,0.04948,71,1414,0.03817,0.06079
2008,No migration background,Lower Secondary Level,Seldom,0.14748,190,1414,0.12899,0.16597
2008,No migration background,Lower Secondary Level,Never,0.55086,763,1414,0.52492,0.57679
2008,No migration background,Upper Secondary Level,At least once per week,0.35936,3176,8655,0.34925,0.36947
2008,No migration background,Upper Secondary Level,At least once per month,0.06956,608,8655,0.06420,0.07492
2008,No migration background,Upper Secondary Level,Seldom,0.20553,1725,8655,0.19702,0.21404
2008,No migration background,Upper Secondary Level,Never,0.36555,3146,8655,0.35540,0.37570
2008,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.51592,435,849,0.48228,0.54956
2008,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.08932,79,849,0.07012,0.10852
2008,No migration background,Post-secondary Non-tertiary Level,Seldom,0.21175,181,849,0.18425,0.23925
2008,No migration background,Post-secondary Non-tertiary Level,Never,0.18301,154,849,0.15699,0.20904
2008,No migration background,First Stage of Tertiary Education,At least once per week,0.45497,552,1260,0.42747,0.48248
2008,No migration background,First Stage of Tertiary Education,At least once per month,0.08521,101,1260,0.06979,0.10064
2008,No migration background,First Stage of Tertiary Education,Seldom,0.20830,282,1260,0.18587,0.23073
2008,No migration background,First Stage of Tertiary Education,Never,0.25151,325,1260,0.22755,0.27548
2008,No migration background,Second Stage of Tertiary Education,At least once per week,0.55326,2074,3784,0.53742,0.56910
2008,No migration background,Second Stage of Tertiary Education,At least once per month,0.10238,361,3784,0.09272,0.11204
2008,No migration background,Second Stage of Tertiary Education,Seldom,0.17769,718,3784,0.16551,0.18987
2008,No migration background,Second Stage of Tertiary Education,Never,0.16667,631,3784,0.15480,0.17855
2008,Direct migration background,Primary Level,Never,0.85558,85,85,0.78041,0.93075
2008,Direct migration background,Lower Secondary Level,At least once per week,0.15630,62,410,0.12111,0.19150
2008,Direct migration background,Lower Secondary Level,Seldom,0.13572,55,410,0.10253,0.16891
2008,Direct migration background,Lower Secondary Level,Never,0.66330,293,410,0.61750,0.70910
2008,Direct migration background,Upper Secondary Level,At least once per week,0.26387,174,706,0.23134,0.29640
2008,Direct migration background,Upper Secondary Level,At least once per month,0.06571,48,706,0.04742,0.08401
2008,Direct migration background,Upper Secondary Level,Seldom,0.17053,120,706,0.14277,0.19830
2008,Direct migration background,Upper Secondary Level,Never,0.49988,364,706,0.46297,0.53679
2008,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.20570,46,179,0.14632,0.26508
2008,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.22422,36,179,0.16295,0.28549
2008,Direct migration background,Post-secondary Non-tertiary Level,Never,0.51031,97,179,0.43687,0.58374
2008,Direct migration background,First Stage of Tertiary Education,At least once per week,0.34139,35,82,0.23813,0.44466
2008,Direct migration background,First Stage of Tertiary Education,Never,0.40248,47,82,0.29568,0.50927
2008,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.46130,150,283,0.40311,0.51948
2008,Direct migration background,Second Stage of Tertiary Education,Seldom,0.17197,50,283,0.12793,0.21602
2008,Direct migration background,Second Stage of Tertiary Education,Never,0.27743,83,283,0.22517,0.32968
2008,Indirect migration background,Pre-primary Level,At least once per week,0.50779,31,31,0.32889,0.68670
2008,Indirect migration background,Lower Secondary Level,At least once per week,0.36456,53,140,0.28454,0.44457
2008,Indirect migration background,Lower Secondary Level,Seldom,0.20614,31,140,0.13888,0.27339
2008,Indirect migration background,Lower Secondary Level,Never,0.32225,56,140,0.24456,0.39995
2008,Indirect migration background,Upper Secondary Level,At least once per week,0.43351,133,317,0.37887,0.48815
2008,Indirect migration background,Upper Secondary Level,At least once per month,0.17304,39,317,0.13133,0.21475
2008,Indirect migration background,Upper Secondary Level,Seldom,0.18895,70,317,0.14578,0.23211
2008,Indirect migration background,Upper Secondary Level,Never,0.20450,75,317,0.16003,0.24897
2008,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.64800,48,48,0.51146,0.78454
2009,No migration background,No answer / don't know,At least once per week,0.36105,96,211,0.29609,0.42602
2009,No migration background,No answer / don't know,Seldom,0.26881,57,211,0.20885,0.32878
2009,No migration background,No answer / don't know,Never,0.30730,58,211,0.24490,0.36970
2009,No migration background,Pre-primary Level,At least once per week,0.71984,167,206,0.65836,0.78131
2009,No migration background,Pre-primary Level,Seldom,0.11944,39,206,0.07505,0.16384
2009,No migration background,Primary Level,Never,0.65608,47,47,0.51880,0.79335
2009,No migration background,Lower Secondary Level,At least once per week,0.21924,284,1270,0.19648,0.24200
2009,No migration background,Lower Secondary Level,At least once per month,0.04604,74,1270,0.03451,0.05757
2009,No migration background,Lower Secondary Level,Seldom,0.13927,172,1270,0.12022,0.15832
2009,No migration background,Lower Secondary Level,Never,0.59545,740,1270,0.56844,0.62245
2009,No migration background,Upper Secondary Level,At least once per week,0.32395,2602,8112,0.31376,0.33413
2009,No migration background,Upper Secondary Level,At least once per month,0.06649,532,8112,0.06107,0.07192
2009,No migration background,Upper Secondary Level,Seldom,0.17825,1465,8112,0.16992,0.18658
2009,No migration background,Upper Secondary Level,Never,0.43131,3513,8112,0.42053,0.44209
2009,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.47489,364,789,0.44002,0.50975
2009,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.08982,82,789,0.06986,0.10979
2009,No migration background,Post-secondary Non-tertiary Level,Seldom,0.21734,171,789,0.18854,0.24614
2009,No migration background,Post-secondary Non-tertiary Level,Never,0.21795,172,789,0.18912,0.24678
2009,No migration background,First Stage of Tertiary Education,At least once per week,0.36069,441,1199,0.33349,0.38788
2009,No migration background,First Stage of Tertiary Education,At least once per month,0.08242,73,1199,0.06685,0.09800
2009,No migration background,First Stage of Tertiary Education,Seldom,0.23217,264,1199,0.20826,0.25607
2009,No migration background,First Stage of Tertiary Education,Never,0.32472,421,1199,0.29821,0.35124
2009,No migration background,Second Stage of Tertiary Education,At least once per week,0.51692,1877,3640,0.50068,0.53316
2009,No migration background,Second Stage of Tertiary Education,At least once per month,0.10014,315,3640,0.09039,0.10990
2009,No migration background,Second Stage of Tertiary Education,Seldom,0.15828,612,3640,0.14642,0.17014
2009,No migration background,Second Stage of Tertiary Education,Never,0.22465,836,3640,0.21109,0.23821
2009,Direct migration background,Primary Level,Never,0.67245,68,68,0.56007,0.78483
2009,Direct migration background,Lower Secondary Level,At least once per week,0.16184,54,346,0.12298,0.20071
2009,Direct migration background,Lower Secondary Level,Seldom,0.10838,38,346,0.07557,0.14118
2009,Direct migration background,Lower Secondary Level,Never,0.68073,254,346,0.63153,0.72992
2009,Direct migration background,Upper Secondary Level,At least once per week,0.23655,124,613,0.20288,0.27022
2009,Direct migration background,Upper Secondary Level,At least once per month,0.07009,43,613,0.04986,0.09032
2009,Direct migration background,Upper Secondary Level,Seldom,0.18859,112,613,0.15760,0.21959
2009,Direct migration background,Upper Secondary Level,Never,0.50476,334,613,0.46515,0.54438
2009,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.24242,42,118,0.16477,0.32007
2009,Direct migration background,Post-secondary Non-tertiary Level,Never,0.47060,76,118,0.38015,0.56104
2009,Direct migration background,First Stage of Tertiary Education,Never,0.54517,53,53,0.40982,0.68052
2009,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.41266,125,261,0.35282,0.47250
2009,Direct migration background,Second Stage of Tertiary Education,Seldom,0.21283,51,261,0.16308,0.26259
2009,Direct migration background,Second Stage of Tertiary Education,Never,0.29800,85,261,0.24241,0.35360
2009,Indirect migration background,Pre-primary Level,At least once per week,0.61957,31,31,0.44584,0.79331
2009,Indirect migration background,Lower Secondary Level,At least once per week,0.27648,41,128,0.19870,0.35427
2009,Indirect migration background,Lower Secondary Level,Seldom,0.22306,33,128,0.15065,0.29546
2009,Indirect migration background,Lower Secondary Level,Never,0.42669,54,128,0.34067,0.51272
2009,Indirect migration background,Upper Secondary Level,At least once per week,0.38239,111,287,0.32607,0.43872
2009,Indirect migration background,Upper Secondary Level,At least once per month,0.19275,38,287,0.14703,0.23846
2009,Indirect migration background,Upper Secondary Level,Seldom,0.24037,64,287,0.19085,0.28989
2009,Indirect migration background,Upper Secondary Level,Never,0.18449,74,287,0.13953,0.22944
2009,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.71867,51,51,0.59404,0.84331
2011,No migration background,No answer / don't know,At least once per week,0.37640,140,351,0.32564,0.42716
2011,No migration background,No answer / don't know,Seldom,0.15416,70,351,0.11633,0.19199
2011,No migration background,No answer / don't know,Never,0.38551,141,351,0.33452,0.43650
2011,No migration background,Pre-primary Level,At least once per week,0.65215,248,333,0.60091,0.70338
2011,No migration background,Pre-primary Level,Seldom,0.12087,38,333,0.08581,0.15594
2011,No migration background,Pre-primary Level,Never,0.15957,47,333,0.12017,0.19896
2011,No migration background,Primary Level,Never,0.78899,153,153,0.72412,0.85386
2011,No migration background,Lower Secondary Level,At least once per week,0.23446,466,2066,0.21619,0.25274
2011,No migration background,Lower Secondary Level,At least once per month,0.03240,73,2066,0.02477,0.04004
2011,No migration background,Lower Secondary Level,Seldom,0.13102,265,2066,0.11646,0.14557
2011,No migration background,Lower Secondary Level,Never,0.60211,1262,2066,0.58100,0.62323
2011,No migration background,Upper Secondary Level,At least once per week,0.32919,3916,12098,0.32081,0.33756
2011,No migration background,Upper Secondary Level,At least once per month,0.05899,713,12098,0.05479,0.06319
2011,No migration background,Upper Secondary Level,Seldom,0.16868,2007,12098,0.16201,0.17536
2011,No migration background,Upper Secondary Level,Never,0.44314,5462,12098,0.43429,0.45200
2011,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.48227,701,1541,0.45731,0.50723
2011,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.09863,130,1541,0.08374,0.11352
2011,No migration background,Post-secondary Non-tertiary Level,Seldom,0.17755,292,1541,0.15847,0.19664
2011,No migration background,Post-secondary Non-tertiary Level,Never,0.24155,418,1541,0.22017,0.26293
2011,No migration background,First Stage of Tertiary Education,At least once per week,0.38989,647,1660,0.36642,0.41336
2011,No migration background,First Stage of Tertiary Education,At least once per month,0.08895,118,1660,0.07525,0.10264
2011,No migration background,First Stage of Tertiary Education,Seldom,0.16209,283,1660,0.14436,0.17983
2011,No migration background,First Stage of Tertiary Education,Never,0.35908,612,1660,0.33599,0.38216
2011,No migration background,Second Stage of Tertiary Education,At least once per week,0.54809,2856,5381,0.53480,0.56139
2011,No migration background,Second Stage of Tertiary Education,At least once per month,0.08956,456,5381,0.08193,0.09719
2011,No migration background,Second Stage of Tertiary Education,Seldom,0.14655,864,5381,0.13710,0.15600
2011,No migration background,Second Stage of Tertiary Education,Never,0.21580,1205,5381,0.20481,0.22679
2011,Direct migration background,No answer / don't know,Never,0.51147,59,59,0.38282,0.64011
2011,Direct migration background,Primary Level,Never,0.72254,141,141,0.64838,0.79671
2011,Direct migration background,Lower Secondary Level,At least once per week,0.15962,97,639,0.13120,0.18804
2011,Direct migration background,Lower Secondary Level,Seldom,0.12351,73,639,0.09798,0.14904
2011,Direct migration background,Lower Secondary Level,Never,0.67866,469,639,0.64242,0.71490
2011,Direct migration background,Upper Secondary Level,At least once per week,0.23560,278,1231,0.21188,0.25932
2011,Direct migration background,Upper Secondary Level,At least once per month,0.03297,43,1231,0.02299,0.04295
2011,Direct migration background,Upper Secondary Level,Seldom,0.17987,215,1231,0.15841,0.20134
2011,Direct migration background,Upper Secondary Level,Never,0.55156,695,1231,0.52376,0.57935
2011,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.26264,97,350,0.21647,0.30881
2011,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.18896,65,350,0.14788,0.23003
2011,Direct migration background,Post-secondary Non-tertiary Level,Never,0.49709,188,350,0.44463,0.54954
2011,Direct migration background,First Stage of Tertiary Education,At least once per week,0.31069,42,103,0.22088,0.40050
2011,Direct migration background,First Stage of Tertiary Education,Never,0.53355,61,103,0.43674,0.63037
2011,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.46212,291,641,0.42350,0.50075
2011,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.07079,48,641,0.05092,0.09066
2011,Direct migration background,Second Stage of Tertiary Education,Seldom,0.15691,99,641,0.12873,0.18509
2011,Direct migration background,Second Stage of Tertiary Education,Never,0.31018,203,641,0.27434,0.34601
2011,Indirect migration background,No answer / don't know,At least once per week,0.34011,34,34,0.17847,0.50175
2011,Indirect migration background,Pre-primary Level,At least once per week,0.70651,60,60,0.59032,0.82271
2011,Indirect migration background,Lower Secondary Level,At least once per week,0.32837,62,194,0.26211,0.39462
2011,Indirect migration background,Lower Secondary Level,Seldom,0.17319,33,194,0.11980,0.22657
2011,Indirect migration background,Lower Secondary Level,Never,0.46750,99,194,0.39711,0.53789
2011,Indirect migration background,Upper Secondary Level,At least once per week,0.33775,169,510,0.29666,0.37883
2011,Indirect migration background,Upper Secondary Level,At least once per month,0.10852,52,510,0.08150,0.13554
2011,Indirect migration background,Upper Secondary Level,Seldom,0.26785,102,510,0.22938,0.30632
2011,Indirect migration background,Upper Secondary Level,Never,0.28588,187,510,0.24663,0.32514
2011,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.50485,41,41,0.34991,0.65980
2011,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.58775,93,137,0.50502,0.67048
2011,Indirect migration background,Second Stage of Tertiary Education,Seldom,0.19879,44,137,0.13172,0.26587
2013,No migration background,No answer / don't know,At least once per week,0.47406,185,315,0.41883,0.52929
2013,No migration background,No answer / don't know,Seldom,0.11090,36,315,0.07617,0.14563
2013,No migration background,No answer / don't know,Never,0.34534,94,315,0.29275,0.39793
2013,No migration background,Pre-primary Level,At least once per week,0.87700,255,286,0.83886,0.91513
2013,No migration background,Pre-primary Level,Never,0.05054,31,286,0.02511,0.07597
2013,No migration background,Primary Level,At least once per week,0.28146,39,145,0.20801,0.35491
2013,No migration background,Primary Level,Never,0.56798,106,145,0.48707,0.64889
2013,No migration background,Lower Secondary Level,At least once per week,0.36604,654,1845,0.34405,0.38803
2013,No migration background,Lower Secondary Level,At least once per month,0.02804,64,1845,0.02051,0.03558
2013,No migration background,Lower Secondary Level,Seldom,0.11721,214,1845,0.10253,0.13189
2013,No migration background,Lower Secondary Level,Never,0.48870,913,1845,0.46589,0.51152
2013,No migration background,Upper Secondary Level,At least once per week,0.44036,4632,10856,0.43102,0.44970
2013,No migration background,Upper Secondary Level,At least once per month,0.04473,465,10856,0.04085,0.04862
2013,No migration background,Upper Secondary Level,Seldom,0.15407,1684,10856,0.14727,0.16086
2013,No migration background,Upper Secondary Level,Never,0.36084,4075,10856,0.35181,0.36988
2013,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.55538,766,1381,0.52916,0.58160
2013,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.07853,75,1381,0.06434,0.09273
2013,No migration background,Post-secondary Non-tertiary Level,Seldom,0.13609,213,1381,0.11800,0.15418
2013,No migration background,Post-secondary Non-tertiary Level,Never,0.23000,327,1381,0.20779,0.25220
2013,No migration background,First Stage of Tertiary Education,At least once per week,0.49880,754,1509,0.47357,0.52404
2013,No migration background,First Stage of Tertiary Education,At least once per month,0.07274,90,1509,0.05963,0.08585
2013,No migration background,First Stage of Tertiary Education,Seldom,0.18124,265,1509,0.16179,0.20068
2013,No migration background,First Stage of Tertiary Education,Never,0.24722,400,1509,0.22544,0.26899
2013,No migration background,Second Stage of Tertiary Education,At least once per week,0.65456,3232,5049,0.64145,0.66768
2013,No migration background,Second Stage of Tertiary Education,At least once per month,0.06122,322,5049,0.05461,0.06783
2013,No migration background,Second Stage of Tertiary Education,Seldom,0.12539,656,5049,0.11625,0.13453
2013,No migration background,Second Stage of Tertiary Education,Never,0.15883,839,5049,0.14874,0.16891
2013,Direct migration background,No answer / don't know,Never,0.46941,33,33,0.29649,0.64233
2013,Direct migration background,Primary Level,Never,0.68629,96,96,0.59299,0.77960
2013,Direct migration background,Lower Secondary Level,At least once per week,0.20454,114,520,0.16984,0.23925
2013,Direct migration background,Lower Secondary Level,Seldom,0.11974,62,520,0.09181,0.14767
2013,Direct migration background,Lower Secondary Level,Never,0.64586,344,520,0.60472,0.68701
2013,Direct migration background,Upper Secondary Level,At least once per week,0.33441,323,1041,0.30574,0.36309
2013,Direct migration background,Upper Secondary Level,At least once per month,0.05552,48,1041,0.04160,0.06943
2013,Direct migration background,Upper Secondary Level,Seldom,0.17636,148,1041,0.15319,0.19952
2013,Direct migration background,Upper Secondary Level,Never,0.43372,522,1041,0.40360,0.46384
2013,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.43205,123,308,0.37663,0.48746
2013,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.10838,43,308,0.07360,0.14315
2013,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38329,142,308,0.32890,0.43767
2013,Direct migration background,First Stage of Tertiary Education,At least once per week,0.38544,45,86,0.28197,0.48890
2013,Direct migration background,First Stage of Tertiary Education,Never,0.40118,41,86,0.29698,0.50538
2013,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.54277,310,570,0.50183,0.58370
2013,Direct migration background,Second Stage of Tertiary Education,Seldom,0.14706,91,570,0.11796,0.17616
2013,Direct migration background,Second Stage of Tertiary Education,Never,0.25664,169,570,0.22075,0.29252
2013,Indirect migration background,No answer / don't know,At least once per week,0.52541,37,37,0.36228,0.68853
2013,Indirect migration background,Pre-primary Level,At least once per week,0.81629,75,75,0.72806,0.90453
2013,Indirect migration background,Lower Secondary Level,At least once per week,0.37548,81,157,0.29949,0.45147
2013,Indirect migration background,Lower Secondary Level,Never,0.43702,76,157,0.35918,0.51486
2013,Indirect migration background,Upper Secondary Level,At least once per week,0.47311,216,417,0.42513,0.52109
2013,Indirect migration background,Upper Secondary Level,Seldom,0.17424,86,417,0.13779,0.21070
2013,Indirect migration background,Upper Secondary Level,Never,0.25161,115,417,0.20991,0.29331
2013,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.63919,40,40,0.48847,0.78991
2013,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.67617,100,100,0.58399,0.76835
2015,No migration background,No answer / don't know,At least once per week,0.51143,195,368,0.46029,0.56257
2015,No migration background,No answer / don't know,Seldom,0.13818,62,368,0.10287,0.17349
2015,No migration background,No answer / don't know,Never,0.30750,111,368,0.26029,0.35472
2015,No migration background,Pre-primary Level,At least once per week,0.70699,150,150,0.63391,0.78007
2015,No migration background,Primary Level,Never,0.65150,114,114,0.56364,0.73935
2015,No migration background,Lower Secondary Level,At least once per week,0.31132,486,1590,0.28855,0.33409
2015,No migration background,Lower Secondary Level,At least once per month,0.02799,49,1590,0.01988,0.03609
2015,No migration background,Lower Secondary Level,Seldom,0.09964,169,1590,0.08492,0.11437
2015,No migration background,Lower Secondary Level,Never,0.56105,886,1590,0.53665,0.58545
2015,No migration background,Upper Secondary Level,At least once per week,0.38004,3566,9446,0.37025,0.38983
2015,No migration background,Upper Secondary Level,At least once per month,0.05259,492,9446,0.04809,0.05709
2015,No migration background,Upper Secondary Level,Seldom,0.14061,1327,9446,0.13360,0.14762
2015,No migration background,Upper Secondary Level,Never,0.42677,4061,9446,0.41679,0.43674
2015,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.53323,660,1230,0.50534,0.56112
2015,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.06966,85,1230,0.05543,0.08390
2015,No migration background,Post-secondary Non-tertiary Level,Seldom,0.15450,181,1230,0.13429,0.17470
2015,No migration background,Post-secondary Non-tertiary Level,Never,0.24261,304,1230,0.21864,0.26657
2015,No migration background,First Stage of Tertiary Education,At least once per week,0.42482,589,1359,0.39853,0.45111
2015,No migration background,First Stage of Tertiary Education,At least once per month,0.07208,84,1359,0.05832,0.08583
2015,No migration background,First Stage of Tertiary Education,Seldom,0.18396,234,1359,0.16335,0.20456
2015,No migration background,First Stage of Tertiary Education,Never,0.31914,452,1359,0.29435,0.34394
2015,No migration background,Second Stage of Tertiary Education,At least once per week,0.60881,2772,4662,0.59480,0.62282
2015,No migration background,Second Stage of Tertiary Education,At least once per month,0.07093,322,4662,0.06356,0.07830
2015,No migration background,Second Stage of Tertiary Education,Seldom,0.12353,600,4662,0.11408,0.13298
2015,No migration background,Second Stage of Tertiary Education,Never,0.19673,968,4662,0.18532,0.20814
2015,Direct migration background,No answer / don't know,At least once per week,0.28883,44,128,0.21000,0.36765
2015,Direct migration background,No answer / don't know,Never,0.58953,84,128,0.50397,0.67508
2015,Direct migration background,Pre-primary Level,At least once per week,0.70078,39,39,0.55518,0.84638
2015,Direct migration background,Primary Level,At least once per week,0.22215,64,326,0.17695,0.26734
2015,Direct migration background,Primary Level,Seldom,0.16266,37,326,0.12254,0.20279
2015,Direct migration background,Primary Level,Never,0.59933,225,326,0.54605,0.65261
2015,Direct migration background,Lower Secondary Level,At least once per week,0.22813,238,1024,0.20242,0.25385
2015,Direct migration background,Lower Secondary Level,Seldom,0.13086,125,1024,0.11020,0.15153
2015,Direct migration background,Lower Secondary Level,Never,0.61460,661,1024,0.58477,0.64442
2015,Direct migration background,Upper Secondary Level,At least once per week,0.31907,603,2018,0.29873,0.33941
2015,Direct migration background,Upper Secondary Level,At least once per month,0.06157,85,2018,0.05108,0.07206
2015,Direct migration background,Upper Secondary Level,Seldom,0.12833,276,2018,0.11374,0.14293
2015,Direct migration background,Upper Secondary Level,Never,0.49102,1054,2018,0.46921,0.51284
2015,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.33594,258,812,0.30343,0.36844
2015,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.05819,50,812,0.04208,0.07430
2015,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.11195,104,812,0.09025,0.13365
2015,Direct migration background,Post-secondary Non-tertiary Level,Never,0.49392,400,812,0.45951,0.52833
2015,Direct migration background,First Stage of Tertiary Education,At least once per week,0.38304,36,88,0.28089,0.48519
2015,Direct migration background,First Stage of Tertiary Education,Never,0.49337,52,88,0.38832,0.59843
2015,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.52764,722,1508,0.50243,0.55284
2015,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.06458,77,1508,0.05217,0.07699
2015,Direct migration background,Second Stage of Tertiary Education,Seldom,0.11092,228,1508,0.09506,0.12677
2015,Direct migration background,Second Stage of Tertiary Education,Never,0.29686,481,1508,0.27380,0.31993
2015,Indirect migration background,No answer / don't know,At least once per week,0.59207,55,55,0.46099,0.72315
2015,Indirect migration background,Pre-primary Level,At least once per week,0.62699,68,68,0.51118,0.74279
2015,Indirect migration background,Lower Secondary Level,At least once per week,0.43873,130,292,0.38172,0.49575
2015,Indirect migration background,Lower Secondary Level,Seldom,0.13115,46,292,0.09237,0.16994
2015,Indirect migration background,Lower Secondary Level,Never,0.34126,116,292,0.28679,0.39574
2015,Indirect migration background,Upper Secondary Level,At least once per week,0.48738,292,649,0.44890,0.52587
2015,Indirect migration background,Upper Secondary Level,At least once per month,0.04796,31,649,0.03151,0.06442
2015,Indirect migration background,Upper Secondary Level,Seldom,0.15152,114,649,0.12392,0.17913
2015,Indirect migration background,Upper Secondary Level,Never,0.31313,212,649,0.27742,0.34884
2015,Indirect migration background,Post-secondary Non-tertiary Level,At least once per week,0.64206,53,89,0.54190,0.74223
