"pli0092_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","164","0.0831525670249004","0.0710455621787176","0.0952595718710833"
"Min 1x pro Monat","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","189","0.0942767895548926","0.081648890944612","0.106904688165173"
"Min 1x pro Monat","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","44","0.117597558522439","0.0849067111254768","0.150288405919402"
"Min 1x pro Monat","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","307","0.106017954405159","0.095106479479708","0.11692942933061"
"Min 1x pro Monat","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","127","0.095236334890603","0.0792053918192429","0.111267277961963"
"Seltener","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","56","0.0928618516166992","0.0714828782049544","0.114240825028444"
"Seltener","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","35","0.220001049906813","0.1601463076133","0.279855792200326"
"Seltener","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1186","0.166526460318834","0.157804630772882","0.175248289864787"
"Seltener","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","196","0.114961809459567","0.0985324129436081","0.131391205975527"
"Seltener","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","854","0.228925120969946","0.215515551695821","0.242334690244071"
"Seltener","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","566","0.277807209379021","0.258166883955687","0.297447534802355"
"Seltener","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","389","0.1922055836794","0.175177555170169","0.209233612188631"
"Seltener","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","86","0.196178441565954","0.15587898960929","0.236477893522618"
"Seltener","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","537","0.176006492129107","0.162508922107241","0.189504062150973"
"Seltener","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","322","0.242388576365253","0.218985686396339","0.265791466334168"
"Nie","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","256","0.404871142063254","0.368713893197061","0.441028390929446"
"Nie","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","41","0.24303212639174","0.181058095126308","0.305006157657172"
"Nie","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3763","0.545731024808606","0.534074585099994","0.557387464517217"
"Nie","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1008","0.719391497258826","0.696249711240193","0.742533283277459"
"Nie","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","944","0.263400725017415","0.249342064258411","0.277459385776419"
"Nie","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","720","0.344907313065095","0.324064663525737","0.365749962604453"
"Nie","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","473","0.250777004693958","0.232045168566765","0.269508840821151"
"Nie","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","62","0.19848432625872","0.158006909012024","0.238961743505417"
"Nie","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","618","0.229948459237049","0.215034103435871","0.244862815038227"
"Nie","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","312","0.273630936173483","0.249283601401039","0.297978270945927"
"Nie, sehr selten (1984)","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2003","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","354","0.425579926461425","0.389883912828304","0.461275940094546"
"Min 1x pro Woche","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","85","0.42890538736532","0.353616855346276","0.504193919384364"
"Min 1x pro Woche","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1388","0.214791116896869","0.204632415485205","0.224949818308533"
"Min 1x pro Woche","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","157","0.120478015411619","0.102741912293218","0.13821411853002"
"Min 1x pro Woche","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","1413","0.385968657336318","0.369886361425447","0.40205095324719"
"Min 1x pro Woche","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","396","0.208487226411701","0.189915852786004","0.227058600037399"
"Min 1x pro Woche","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","847","0.413343958711577","0.391254112225402","0.435433805197752"
"Min 1x pro Woche","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","149","0.3519859786283","0.305006551030801","0.398965406225799"
"Min 1x pro Woche","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","1415","0.456128859327915","0.438023074372644","0.474234644283186"
"Min 1x pro Woche","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","443","0.334165485952099","0.308037262935385","0.360293708968814"
"Min 1x pro Monat","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","53","0.058378328041646","0.0414513903274888","0.0753052657558033"
"Min 1x pro Monat","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","362","0.0612223060047485","0.0552920470474355","0.0671525649620616"
"Min 1x pro Monat","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","57","0.0398389092616667","0.0291826022545311","0.0504952162688023"
"Min 1x pro Monat","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","311","0.0908651423520617","0.0813702603972329","0.10036002430689"
"Min 1x pro Monat","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","129","0.0700261132904619","0.0583596095269088","0.081692617054015"
"Min 1x pro Monat","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","216","0.115259826038378","0.100934913444829","0.129584738631927"
"Min 1x pro Monat","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","45","0.121438026427766","0.089307607438078","0.153568445417454"
"Min 1x pro Monat","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","285","0.107576980798016","0.0963135516151194","0.118840409980913"
"Min 1x pro Monat","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","117","0.0918404359726091","0.075843235938332","0.107837636006886"
"Seltener","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","94","0.143461442135986","0.11815358336959","0.168769300902382"
"Seltener","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","971","0.153702711791713","0.144781174916074","0.162624248667352"
"Seltener","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","156","0.127686584460601","0.109502565997153","0.145870602924049"
"Seltener","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","750","0.211097388627951","0.197616147192024","0.224578630063879"
"Seltener","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","506","0.263222461503004","0.243089623490389","0.283355299515619"
"Seltener","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","375","0.202837322589956","0.184799149912848","0.220875495267064"
"Seltener","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","108","0.268271200583652","0.224688419655397","0.311853981511907"
"Seltener","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","526","0.186749862663213","0.172583192147249","0.200916533179176"
"Seltener","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","279","0.214214769000425","0.191488792018065","0.236940745982785"
"Nie","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","236","0.372580303360943","0.337674039496862","0.407486567225024"
"Nie","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","41","0.29855974223318","0.228944391677181","0.368175092789179"
"Nie","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3557","0.57028386530667","0.55803844185221","0.58252928876113"
"Nie","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","924","0.711996490866113","0.687323672072108","0.736669309660118"
"Nie","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","1046","0.312068811683669","0.29676236290502","0.327375260462317"
"Nie","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","807","0.458264198794833","0.435485596547194","0.481042801042472"
"Nie","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","471","0.268558892660089","0.248677144070778","0.2884406412494"
"Nie","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","95","0.258304794360282","0.215248980084817","0.301360608635747"
"Nie","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","681","0.249544297210856","0.233813094369827","0.265275500051885"
"Nie","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","413","0.359779309074866","0.333194786142239","0.386363832007494"
"Nie, sehr selten (1984)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","2005","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","2006","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","2006","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2006","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2006","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2006","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2006","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2006","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2006","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","2006","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie","2006","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
