year,quintil_oecd,regtyp,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,2nd Quintile,Urban regions,At least once per month,0.05457,156,2521,0.04570,0.06344
2011,2nd Quintile,Urban regions,Seldom,0.18825,463,2521,0.17298,0.20351
2011,2nd Quintile,Urban regions,Never,0.47289,1153,2521,0.45340,0.49238
2011,2nd Quintile,Rural regions,At least once per week,0.25040,449,1780,0.23026,0.27053
2011,2nd Quintile,Rural regions,At least once per month,0.04914,101,1780,0.03909,0.05918
2011,2nd Quintile,Rural regions,Seldom,0.17305,338,1780,0.15547,0.19063
2011,2nd Quintile,Rural regions,Never,0.52742,892,1780,0.50422,0.55062
2011,3rd Quintile,Urban regions,At least once per week,0.38394,977,2495,0.36485,0.40303
2011,3rd Quintile,Urban regions,At least once per month,0.06455,158,2495,0.05491,0.07420
2011,3rd Quintile,Urban regions,Seldom,0.17065,438,2495,0.15588,0.18541
2011,3rd Quintile,Urban regions,Never,0.38086,922,2495,0.36180,0.39992
2011,3rd Quintile,Rural regions,At least once per week,0.32724,519,1607,0.30429,0.35019
2011,3rd Quintile,Rural regions,At least once per month,0.07903,108,1607,0.06584,0.09223
2011,3rd Quintile,Rural regions,Seldom,0.20737,330,1607,0.18755,0.22720
2011,3rd Quintile,Rural regions,Never,0.38635,650,1607,0.36254,0.41017
2011,4th Quintile,Urban regions,At least once per week,0.42876,1222,2782,0.41036,0.44715
2011,4th Quintile,Urban regions,At least once per month,0.08098,238,2782,0.07084,0.09111
2011,4th Quintile,Urban regions,Seldom,0.19102,535,2782,0.17641,0.20563
2011,4th Quintile,Urban regions,Never,0.29925,787,2782,0.28223,0.31627
2011,4th Quintile,Rural regions,At least once per week,0.42252,542,1338,0.39604,0.44900
2011,4th Quintile,Rural regions,At least once per month,0.06600,104,1338,0.05269,0.07931
2011,4th Quintile,Rural regions,Seldom,0.18770,258,1338,0.16677,0.20863
2011,4th Quintile,Rural regions,Never,0.32378,434,1338,0.29870,0.34887
2011,5th Quintile,Urban regions,At least once per week,0.51051,1886,3513,0.49398,0.52704
2011,5th Quintile,Urban regions,At least once per month,0.10244,333,3513,0.09241,0.11247
2011,5th Quintile,Urban regions,Seldom,0.17417,579,3513,0.16163,0.18671
2011,5th Quintile,Urban regions,Never,0.21288,715,3513,0.19934,0.22642
2011,5th Quintile,Rural regions,At least once per week,0.49509,592,1185,0.46661,0.52357
2011,5th Quintile,Rural regions,At least once per month,0.07956,92,1185,0.06415,0.09497
2011,5th Quintile,Rural regions,Seldom,0.19891,225,1185,0.17617,0.22165
2011,5th Quintile,Rural regions,Never,0.22644,276,1185,0.20260,0.25028
2013,1st Quintile,Urban regions,At least once per week,0.36251,1057,3050,0.34544,0.37957
2013,1st Quintile,Urban regions,At least once per month,0.04308,126,3050,0.03588,0.05029
2013,1st Quintile,Urban regions,Seldom,0.12639,382,3050,0.11459,0.13818
2013,1st Quintile,Urban regions,Never,0.46802,1485,3050,0.45031,0.48573
2013,1st Quintile,Rural regions,At least once per week,0.28415,577,2034,0.26454,0.30375
2013,1st Quintile,Rural regions,At least once per month,0.03836,69,2034,0.03001,0.04671
2013,1st Quintile,Rural regions,Seldom,0.17463,347,2034,0.15813,0.19114
2013,1st Quintile,Rural regions,Never,0.50286,1041,2034,0.48112,0.52459
2013,2nd Quintile,Urban regions,At least once per week,0.42201,1287,3026,0.40441,0.43961
2013,2nd Quintile,Urban regions,At least once per month,0.04467,132,3026,0.03731,0.05203
2013,2nd Quintile,Urban regions,Seldom,0.13099,402,3026,0.11897,0.14301
2013,2nd Quintile,Urban regions,Never,0.40233,1205,3026,0.38485,0.41980
2013,2nd Quintile,Rural regions,At least once per week,0.38148,805,2154,0.36096,0.40200
2013,2nd Quintile,Rural regions,At least once per month,0.04321,89,2154,0.03462,0.05180
2013,2nd Quintile,Rural regions,Seldom,0.14850,354,2154,0.13348,0.16352
2013,2nd Quintile,Rural regions,Never,0.42681,906,2154,0.40592,0.44770
2013,3rd Quintile,Urban regions,At least once per week,0.47418,1450,2923,0.45607,0.49228
2013,3rd Quintile,Urban regions,At least once per month,0.05660,161,2923,0.04822,0.06498
2013,3rd Quintile,Urban regions,Seldom,0.15238,413,2923,0.13935,0.16541
2013,3rd Quintile,Urban regions,Never,0.31684,899,2923,0.29997,0.33371
2013,3rd Quintile,Rural regions,At least once per week,0.43142,871,1923,0.40928,0.45357
2013,3rd Quintile,Rural regions,At least once per month,0.05014,99,1923,0.04038,0.05990
2013,3rd Quintile,Rural regions,Seldom,0.15345,285,1923,0.13733,0.16956
2013,3rd Quintile,Rural regions,Never,0.36499,668,1923,0.34347,0.38651
2013,4th Quintile,Urban regions,At least once per week,0.55275,1667,3052,0.53511,0.57040
2013,4th Quintile,Urban regions,At least once per month,0.05826,175,3052,0.04995,0.06657
2013,4th Quintile,Urban regions,Seldom,0.14289,464,3052,0.13048,0.15531
2013,4th Quintile,Urban regions,Never,0.24609,746,3052,0.23081,0.26138
2013,4th Quintile,Rural regions,At least once per week,0.53575,919,1761,0.51245,0.55905
2013,4th Quintile,Rural regions,At least once per month,0.06580,117,1761,0.05422,0.07738
2013,4th Quintile,Rural regions,Seldom,0.18431,303,1761,0.16619,0.20242
2013,4th Quintile,Rural regions,Never,0.21415,422,1761,0.19498,0.23331
2013,5th Quintile,Urban regions,At least once per week,0.61869,2571,4091,0.60381,0.63358
2013,5th Quintile,Urban regions,At least once per month,0.05550,210,4091,0.04849,0.06252
2013,5th Quintile,Urban regions,Seldom,0.12063,498,4091,0.11065,0.13061
2013,5th Quintile,Urban regions,Never,0.20518,812,4091,0.19280,0.21755
2013,5th Quintile,Rural regions,At least once per week,0.61896,848,1365,0.59319,0.64474
2013,5th Quintile,Rural regions,At least once per month,0.05579,70,1365,0.04361,0.06797
2013,5th Quintile,Rural regions,Seldom,0.13905,205,1365,0.12068,0.15741
2013,5th Quintile,Rural regions,Never,0.18620,242,1365,0.16554,0.20686
2015,1st Quintile,Urban regions,At least once per week,0.32554,1016,3226,0.30937,0.34171
2015,1st Quintile,Urban regions,At least once per month,0.05604,142,3226,0.04810,0.06397
2015,1st Quintile,Urban regions,Seldom,0.09471,356,3226,0.08461,0.10482
2015,1st Quintile,Urban regions,Never,0.52371,1712,3226,0.50647,0.54095
2015,1st Quintile,Rural regions,At least once per week,0.26662,467,1884,0.24665,0.28659
2015,1st Quintile,Rural regions,At least once per month,0.04746,72,1884,0.03785,0.05706
2015,1st Quintile,Rural regions,Seldom,0.12684,205,1884,0.11181,0.14187
2015,1st Quintile,Rural regions,Never,0.55908,1140,1884,0.53665,0.58151
2015,2nd Quintile,Urban regions,At least once per week,0.36609,1195,3146,0.34926,0.38293
2015,2nd Quintile,Urban regions,At least once per month,0.04282,124,3146,0.03574,0.04989
2015,2nd Quintile,Urban regions,Seldom,0.12327,436,3146,0.11178,0.13476
2015,2nd Quintile,Urban regions,Never,0.46782,1391,3146,0.45038,0.48526
2015,2nd Quintile,Rural regions,At least once per week,0.28204,611,2097,0.26278,0.30131
2015,2nd Quintile,Rural regions,At least once per month,0.03798,108,2097,0.02980,0.04617
2015,2nd Quintile,Rural regions,Seldom,0.14069,284,2097,0.12580,0.15557
2015,2nd Quintile,Rural regions,Never,0.53928,1094,2097,0.51795,0.56062
2015,3rd Quintile,Urban regions,At least once per week,0.43502,1324,2991,0.41725,0.45279
2015,3rd Quintile,Urban regions,At least once per month,0.06370,187,2991,0.05494,0.07245
2015,3rd Quintile,Urban regions,Seldom,0.13749,388,2991,0.12515,0.14984
2015,3rd Quintile,Urban regions,Never,0.36380,1092,2991,0.34655,0.38104
2015,3rd Quintile,Rural regions,At least once per week,0.37368,728,1844,0.35159,0.39576
2015,3rd Quintile,Rural regions,At least once per month,0.05334,119,1844,0.04308,0.06360
2015,3rd Quintile,Rural regions,Seldom,0.17018,287,1844,0.15302,0.18733
2015,3rd Quintile,Rural regions,Never,0.40281,710,1844,0.38042,0.42520
2015,4th Quintile,Urban regions,At least once per week,0.50277,1521,3064,0.48506,0.52047
2015,4th Quintile,Urban regions,At least once per month,0.05683,182,3064,0.04863,0.06503
2015,4th Quintile,Urban regions,Seldom,0.14140,462,3064,0.12906,0.15374
2015,4th Quintile,Urban regions,Never,0.29901,899,3064,0.28279,0.31522
2015,4th Quintile,Rural regions,At least once per week,0.47678,795,1692,0.45298,0.50059
2015,4th Quintile,Rural regions,At least once per month,0.07503,113,1692,0.06247,0.08759
2015,4th Quintile,Rural regions,Seldom,0.16317,289,1692,0.14556,0.18078
2015,4th Quintile,Rural regions,Never,0.28501,495,1692,0.26350,0.30653
2015,5th Quintile,Urban regions,At least once per week,0.60248,2293,3792,0.58690,0.61806
2015,5th Quintile,Urban regions,At least once per month,0.06293,226,3792,0.05520,0.07066
2015,5th Quintile,Urban regions,Seldom,0.12590,490,3792,0.11534,0.13646
2015,5th Quintile,Urban regions,Never,0.20869,783,3792,0.19575,0.22162
2015,5th Quintile,Rural regions,At least once per week,0.55229,730,1307,0.52532,0.57926
2015,5th Quintile,Rural regions,At least once per month,0.05802,73,1307,0.04534,0.07070
2015,5th Quintile,Rural regions,Seldom,0.16704,206,1307,0.14681,0.18727
2015,5th Quintile,Rural regions,Never,0.22265,298,1307,0.20009,0.24521
2017,1st Quintile,Urban regions,At least once per week,0.37521,1344,4063,0.36032,0.39010
2017,1st Quintile,Urban regions,At least once per month,0.03704,190,4063,0.03123,0.04284
2017,1st Quintile,Urban regions,Seldom,0.12239,517,4063,0.11231,0.13247
2017,1st Quintile,Urban regions,Never,0.46537,2012,4063,0.45003,0.48071
2017,1st Quintile,Rural regions,At least once per week,0.26685,549,2139,0.24810,0.28559
2017,1st Quintile,Rural regions,At least once per month,0.04191,94,2139,0.03341,0.05040
2017,1st Quintile,Rural regions,Seldom,0.11881,284,2139,0.10510,0.13253
2017,1st Quintile,Rural regions,Never,0.57243,1212,2139,0.55146,0.59341
2017,2nd Quintile,Urban regions,At least once per week,0.37732,1090,2967,0.35987,0.39476
2017,2nd Quintile,Urban regions,At least once per month,0.04919,148,2967,0.04141,0.05698
2017,2nd Quintile,Urban regions,Seldom,0.10290,373,2967,0.09197,0.11384
2017,2nd Quintile,Urban regions,Never,0.47059,1356,2967,0.45262,0.48855
2017,2nd Quintile,Rural regions,At least once per week,0.29388,564,1914,0.27347,0.31429
2017,2nd Quintile,Rural regions,At least once per month,0.05009,98,1914,0.04032,0.05987
2017,2nd Quintile,Rural regions,Seldom,0.13290,270,1914,0.11769,0.14811
2017,2nd Quintile,Rural regions,Never,0.52312,982,1914,0.50074,0.54551
2017,3rd Quintile,Urban regions,At least once per week,0.45593,1243,2689,0.43710,0.47476
2017,3rd Quintile,Urban regions,At least once per month,0.05057,134,2689,0.04229,0.05885
2017,3rd Quintile,Urban regions,Seldom,0.13256,366,2689,0.11974,0.14538
2017,3rd Quintile,Urban regions,Never,0.36094,946,2689,0.34279,0.37910
2017,3rd Quintile,Rural regions,At least once per week,0.38781,681,1734,0.36487,0.41075
2017,3rd Quintile,Rural regions,At least once per month,0.04726,92,1734,0.03727,0.05725
2017,3rd Quintile,Rural regions,Seldom,0.16419,277,1734,0.14675,0.18163
2017,3rd Quintile,Rural regions,Never,0.40074,684,1734,0.37766,0.42381
2017,4th Quintile,Urban regions,At least once per week,0.50167,1485,2832,0.48325,0.52009
2017,4th Quintile,Urban regions,At least once per month,0.06136,179,2832,0.05252,0.07020
2017,4th Quintile,Urban regions,Seldom,0.15117,420,2832,0.13798,0.16437
2017,4th Quintile,Urban regions,Never,0.28580,748,2832,0.26915,0.30244
2017,4th Quintile,Rural regions,At least once per week,0.49288,731,1521,0.46774,0.51801
2017,4th Quintile,Rural regions,At least once per month,0.06056,93,1521,0.04857,0.07255
2017,4th Quintile,Rural regions,Seldom,0.15572,249,1521,0.13749,0.17395
2017,4th Quintile,Rural regions,Never,0.29084,448,1521,0.26801,0.31368
2017,5th Quintile,Urban regions,At least once per week,0.59365,2097,3406,0.57715,0.61015
2017,5th Quintile,Urban regions,At least once per month,0.06685,221,3406,0.05846,0.07524
2017,5th Quintile,Urban regions,Seldom,0.12743,423,3406,0.11622,0.13863
2017,5th Quintile,Urban regions,Never,0.21207,665,3406,0.19834,0.22580
2017,5th Quintile,Rural regions,At least once per week,0.60327,673,1125,0.57467,0.63187
2017,5th Quintile,Rural regions,At least once per month,0.06504,60,1125,0.05063,0.07946
2017,5th Quintile,Rural regions,Seldom,0.14759,172,1125,0.12686,0.16833
2017,5th Quintile,Rural regions,Never,0.18409,220,1125,0.16143,0.20675
2019,1st Quintile,Urban regions,At least once per week,0.45845,1958,4725,0.44425,0.47266
2019,1st Quintile,Urban regions,At least once per month,0.03412,213,4725,0.02894,0.03930
2019,1st Quintile,Urban regions,Seldom,0.10414,575,4725,0.09543,0.11285
2019,1st Quintile,Urban regions,Never,0.40329,1979,4725,0.38930,0.41728
2019,1st Quintile,Rural regions,At least once per week,0.36114,798,2341,0.34168,0.38061
2019,1st Quintile,Rural regions,At least once per month,0.03949,108,2341,0.03160,0.04738
2019,1st Quintile,Rural regions,Seldom,0.12832,319,2341,0.11477,0.14188
2019,1st Quintile,Rural regions,Never,0.47104,1116,2341,0.45081,0.49126
2019,2nd Quintile,Urban regions,At least once per week,0.46220,1358,2980,0.44429,0.48010
2019,2nd Quintile,Urban regions,At least once per month,0.03960,115,2980,0.03260,0.04661
2019,2nd Quintile,Urban regions,Seldom,0.13732,414,2980,0.12496,0.14968
2019,2nd Quintile,Urban regions,Never,0.36088,1093,2980,0.34364,0.37813
2019,2nd Quintile,Rural regions,At least once per week,0.43072,796,1934,0.40865,0.45280
2019,2nd Quintile,Rural regions,At least once per month,0.03101,78,1934,0.02329,0.03874
2019,2nd Quintile,Rural regions,Seldom,0.16700,305,1934,0.15037,0.18363
2019,2nd Quintile,Rural regions,Never,0.37127,755,1934,0.34973,0.39280
2019,3rd Quintile,Urban regions,At least once per week,0.52525,1460,2766,0.50664,0.54386
2019,3rd Quintile,Urban regions,At least once per month,0.05526,137,2766,0.04674,0.06377
2019,3rd Quintile,Urban regions,Seldom,0.14657,414,2766,0.13339,0.15975
2019,3rd Quintile,Urban regions,Never,0.27292,755,2766,0.25632,0.28953
2019,3rd Quintile,Rural regions,At least once per week,0.47118,833,1670,0.44723,0.49513
2019,3rd Quintile,Rural regions,At least once per month,0.06705,92,1670,0.05505,0.07905
2019,3rd Quintile,Rural regions,Seldom,0.17412,289,1670,0.15593,0.19231
2019,3rd Quintile,Rural regions,Never,0.28765,456,1670,0.26594,0.30937
2019,4th Quintile,Urban regions,At least once per week,0.62357,1694,2767,0.60551,0.64162
2019,4th Quintile,Urban regions,At least once per month,0.05317,130,2767,0.04481,0.06153
2019,4th Quintile,Urban regions,Seldom,0.11763,349,2767,0.10563,0.12964
2019,4th Quintile,Urban regions,Never,0.20563,594,2767,0.19056,0.22069
2019,4th Quintile,Rural regions,At least once per week,0.59841,891,1502,0.57361,0.62321
2019,4th Quintile,Rural regions,At least once per month,0.04910,78,1502,0.03817,0.06003
2019,4th Quintile,Rural regions,Seldom,0.15897,222,1502,0.14047,0.17746
2019,4th Quintile,Rural regions,Never,0.19352,311,1502,0.17354,0.21351
2019,5th Quintile,Urban regions,At least once per week,0.66672,2421,3502,0.65111,0.68234
2019,5th Quintile,Urban regions,At least once per month,0.04978,161,3502,0.04257,0.05698
2019,5th Quintile,Urban regions,Seldom,0.11358,375,3502,0.10307,0.12409
2019,5th Quintile,Urban regions,Never,0.16992,545,3502,0.15748,0.18236
2019,5th Quintile,Rural regions,At least once per week,0.68686,885,1305,0.66169,0.71204
2019,5th Quintile,Rural regions,At least once per month,0.05177,76,1305,0.03975,0.06380
2019,5th Quintile,Rural regions,Seldom,0.11524,151,1305,0.09791,0.13257
2019,5th Quintile,Rural regions,Never,0.14613,193,1305,0.12695,0.16530
2021,1st Quintile,Urban regions,At least once per week,0.47556,1008,2113,0.45426,0.49686
2021,1st Quintile,Urban regions,At least once per month,0.07493,165,2113,0.06370,0.08615
2021,1st Quintile,Urban regions,Seldom,0.15516,312,2113,0.13972,0.17061
2021,1st Quintile,Urban regions,Never,0.29435,628,2113,0.27492,0.31379
2021,1st Quintile,Rural regions,At least once per week,0.40616,460,1126,0.37746,0.43486
2021,1st Quintile,Rural regions,At least once per month,0.07223,71,1126,0.05711,0.08736
2021,1st Quintile,Rural regions,Seldom,0.19970,205,1126,0.17634,0.22306
2021,1st Quintile,Rural regions,Never,0.32191,390,1126,0.29461,0.34921
2021,2nd Quintile,Urban regions,At least once per week,0.48935,1040,2012,0.46750,0.51119
2021,2nd Quintile,Urban regions,At least once per month,0.07650,151,2012,0.06488,0.08812
2021,2nd Quintile,Urban regions,Seldom,0.16149,314,2012,0.14540,0.17757
2021,2nd Quintile,Urban regions,Never,0.27267,507,2012,0.25320,0.29213
2021,2nd Quintile,Rural regions,At least once per week,0.46922,626,1324,0.44233,0.49612
2021,2nd Quintile,Rural regions,At least once per month,0.08611,103,1324,0.07099,0.10122
2021,2nd Quintile,Rural regions,Seldom,0.17084,225,1324,0.15056,0.19112
2021,2nd Quintile,Rural regions,Never,0.27383,370,1324,0.24980,0.29785
2021,3rd Quintile,Urban regions,At least once per week,0.53182,1095,1968,0.50977,0.55387
2021,3rd Quintile,Urban regions,At least once per month,0.09139,188,1968,0.07866,0.10413
2021,3rd Quintile,Urban regions,Seldom,0.17093,325,1968,0.15430,0.18757
2021,3rd Quintile,Urban regions,Never,0.20586,360,1968,0.18799,0.22372
2021,3rd Quintile,Rural regions,At least once per week,0.52017,603,1127,0.49099,0.54935
2021,3rd Quintile,Rural regions,At least once per month,0.11446,108,1127,0.09586,0.13305
2021,3rd Quintile,Rural regions,Seldom,0.13941,174,1127,0.11918,0.15964
2021,3rd Quintile,Rural regions,Never,0.22596,242,1127,0.20153,0.25039
2021,4th Quintile,Urban regions,At least once per week,0.60800,1347,2101,0.58712,0.62888
2021,4th Quintile,Urban regions,At least once per month,0.08833,185,2101,0.07620,0.10047
2021,4th Quintile,Urban regions,Seldom,0.13582,257,2101,0.12116,0.15047
2021,4th Quintile,Urban regions,Never,0.16785,312,2101,0.15186,0.18383
2021,4th Quintile,Rural regions,At least once per week,0.60502,664,1083,0.57590,0.63415
2021,4th Quintile,Rural regions,At least once per month,0.08550,98,1083,0.06884,0.10216
2021,4th Quintile,Rural regions,Seldom,0.12142,142,1083,0.10196,0.14088
2021,4th Quintile,Rural regions,Never,0.18806,179,1083,0.16478,0.21134
2021,5th Quintile,Urban regions,At least once per week,0.70877,2257,3161,0.69293,0.72462
2021,5th Quintile,Urban regions,At least once per month,0.07993,257,3161,0.07047,0.08938
2021,5th Quintile,Urban regions,Seldom,0.10054,321,3161,0.09006,0.11103
2021,5th Quintile,Urban regions,Never,0.11075,326,3161,0.09981,0.12170
2021,5th Quintile,Rural regions,At least once per week,0.62395,736,1113,0.59548,0.65242
2021,5th Quintile,Rural regions,At least once per month,0.11394,107,1113,0.09526,0.13261
2021,5th Quintile,Rural regions,Seldom,0.14559,146,1113,0.12486,0.16632
2021,5th Quintile,Rural regions,Never,0.11652,124,1113,0.09766,0.13538
