year,bula_h,migback,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,North Rhine-Westphalia,No migration background,Not at all,0.43498,1783,3615,0.41881,0.45114
2022,North Rhine-Westphalia,Direct migration background,Strong,0.18657,330,2010,0.16953,0.20360
2022,North Rhine-Westphalia,Direct migration background,A Little,0.42403,693,2010,0.40242,0.44564
2022,North Rhine-Westphalia,Direct migration background,Not at all,0.38940,987,2010,0.36808,0.41073
2022,North Rhine-Westphalia,Indirect migration background,Strong,0.13637,39,380,0.10182,0.17092
2022,North Rhine-Westphalia,Indirect migration background,A Little,0.34596,133,380,0.29807,0.39385
2022,North Rhine-Westphalia,Indirect migration background,Not at all,0.51767,208,380,0.46736,0.56798
2022,Hesse,No migration background,Strong,0.16047,108,1075,0.13852,0.18242
2022,Hesse,No migration background,A Little,0.39401,431,1075,0.36479,0.42324
2022,Hesse,No migration background,Not at all,0.44552,536,1075,0.41580,0.47525
2022,Hesse,Direct migration background,Strong,0.25746,82,668,0.22428,0.29065
2022,Hesse,Direct migration background,A Little,0.31065,258,668,0.27553,0.34577
2022,Hesse,Direct migration background,Not at all,0.43189,328,668,0.39429,0.46948
2022,Hesse,Indirect migration background,Not at all,0.68282,55,55,0.55869,0.80694
2022,"Rhineland-Palatinate, Saarland",No migration background,Strong,0.17166,116,833,0.14604,0.19729
2022,"Rhineland-Palatinate, Saarland",No migration background,A Little,0.43903,332,833,0.40531,0.47275
2022,"Rhineland-Palatinate, Saarland",No migration background,Not at all,0.38931,385,833,0.35618,0.42244
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Strong,0.15038,54,415,0.11595,0.18481
2022,"Rhineland-Palatinate, Saarland",Direct migration background,A Little,0.42360,148,415,0.37600,0.47120
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Not at all,0.42602,213,415,0.37839,0.47365
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,A Little,0.45757,32,74,0.34328,0.57185
2022,"Rhineland-Palatinate, Saarland",Indirect migration background,Not at all,0.43242,42,74,0.31877,0.54606
2022,Baden-Wuerttemberg,No migration background,Strong,0.11994,168,1929,0.10543,0.13444
2022,Baden-Wuerttemberg,No migration background,A Little,0.37404,699,1929,0.35244,0.39564
2022,Baden-Wuerttemberg,No migration background,Not at all,0.50602,1062,1929,0.48370,0.52834
2022,Baden-Wuerttemberg,Direct migration background,Strong,0.14484,131,1146,0.12446,0.16523
2022,Baden-Wuerttemberg,Direct migration background,A Little,0.38721,409,1146,0.35900,0.41543
2022,Baden-Wuerttemberg,Direct migration background,Not at all,0.46794,606,1146,0.43904,0.49685
2022,Baden-Wuerttemberg,Indirect migration background,A Little,0.29339,58,201,0.23029,0.35650
2022,Baden-Wuerttemberg,Indirect migration background,Not at all,0.64514,143,201,0.57883,0.71145
2022,Bavaria,No migration background,Strong,0.16982,344,2866,0.15607,0.18357
2022,Bavaria,No migration background,A Little,0.36964,1021,2866,0.35196,0.38732
2022,Bavaria,No migration background,Not at all,0.46054,1501,2866,0.44229,0.47879
2022,Bavaria,Direct migration background,Strong,0.19333,159,1287,0.17175,0.21491
2022,Bavaria,Direct migration background,A Little,0.37105,457,1287,0.34464,0.39745
2022,Bavaria,Direct migration background,Not at all,0.43562,671,1287,0.40852,0.46272
2022,Bavaria,Indirect migration background,Strong,0.11755,33,257,0.07810,0.15700
2022,Bavaria,Indirect migration background,A Little,0.39994,92,257,0.33993,0.45995
2022,Bavaria,Indirect migration background,Not at all,0.48251,132,257,0.42130,0.54372
2022,Berlin,No migration background,Strong,0.16839,85,778,0.14208,0.19471
2022,Berlin,No migration background,A Little,0.35165,273,778,0.31808,0.38523
2022,Berlin,No migration background,Not at all,0.47995,420,778,0.44482,0.51508
2022,Berlin,Direct migration background,Strong,0.11711,60,694,0.09317,0.14106
2022,Berlin,Direct migration background,A Little,0.37888,210,694,0.34276,0.41500
2022,Berlin,Direct migration background,Not at all,0.50401,424,694,0.46678,0.54123
2022,Berlin,Indirect migration background,Not at all,0.62406,55,55,0.49487,0.75325
2022,Brandenburg,No migration background,Strong,0.18398,136,871,0.15823,0.20972
2022,Brandenburg,No migration background,A Little,0.44771,388,871,0.41467,0.48075
2022,Brandenburg,No migration background,Not at all,0.36832,347,871,0.33626,0.40037
2022,Brandenburg,Direct migration background,A Little,0.32231,43,100,0.23025,0.41438
2022,Brandenburg,Direct migration background,Not at all,0.48315,57,100,0.38471,0.58159
2022,Mecklenburg-Western Pomerania,No migration background,Strong,0.20929,79,479,0.17282,0.24576
2022,Mecklenburg-Western Pomerania,No migration background,A Little,0.40394,189,479,0.35995,0.44793
2022,Mecklenburg-Western Pomerania,No migration background,Not at all,0.38677,211,479,0.34311,0.43043
2022,Mecklenburg-Western Pomerania,Direct migration background,Not at all,0.52351,44,44,0.37423,0.67279
2022,Saxony,No migration background,Strong,0.14637,186,1523,0.12861,0.16413
2022,Saxony,No migration background,A Little,0.39053,600,1523,0.36602,0.41504
2022,Saxony,No migration background,Not at all,0.46310,737,1523,0.43804,0.48815
2022,Saxony,Direct migration background,A Little,0.46060,83,184,0.38838,0.53282
2022,Saxony,Direct migration background,Not at all,0.44690,101,184,0.37486,0.51893
2022,Saxony-Anhalt,No migration background,Strong,0.19477,107,778,0.16693,0.22262
2022,Saxony-Anhalt,No migration background,A Little,0.45655,338,778,0.42153,0.49158
2022,Saxony-Anhalt,No migration background,Not at all,0.34868,333,778,0.31517,0.38218
2022,Saxony-Anhalt,Direct migration background,A Little,0.20969,38,98,0.12868,0.29071
2022,Saxony-Anhalt,Direct migration background,Not at all,0.54295,60,98,0.44382,0.64209
2022,Thuringa,No migration background,Strong,0.18627,116,689,0.15718,0.21536
2022,Thuringa,No migration background,A Little,0.40008,276,689,0.36347,0.43669
2022,Thuringa,No migration background,Not at all,0.41365,297,689,0.37685,0.45045
2022,Thuringa,Direct migration background,A Little,0.56370,74,142,0.48184,0.64556
2022,Thuringa,Direct migration background,Not at all,0.29571,68,142,0.22038,0.37104
