year,pgisced97,sex,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.90732,1220,1298,0.89154,0.92310
2012,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.09268,78,1298,0.07690,0.10846
2012,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.85035,958,1119,0.82944,0.87126
2012,First Stage of Tertiary Education,male,Disabled (> 30%),0.14917,161,1119,0.12829,0.17006
2012,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.89345,616,683,0.87029,0.91660
2012,First Stage of Tertiary Education,female,Disabled (> 30%),0.10080,67,683,0.07820,0.12339
2012,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.89969,2880,3145,0.88919,0.91019
2012,Second Stage of Tertiary Education,male,Disabled (> 30%),0.09982,265,3145,0.08935,0.11030
2012,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91368,2789,2994,0.90361,0.92374
2012,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08604,205,2994,0.07599,0.09609
2013,Pre-primary Level,male,Not Disabled (<= 30%),0.57692,308,308,0.52166,0.63219
2013,Pre-primary Level,female,Not Disabled (<= 30%),0.58479,311,311,0.52994,0.63965
2013,Primary Level,male,Not Disabled (<= 30%),0.84824,230,270,0.80536,0.89111
2013,Primary Level,male,Disabled (> 30%),0.15111,40,270,0.10831,0.19391
2013,Primary Level,female,Not Disabled (<= 30%),0.78935,320,356,0.74693,0.83177
2013,Primary Level,female,Disabled (> 30%),0.20379,36,356,0.16188,0.24569
2013,Lower Secondary Level,male,Not Disabled (<= 30%),0.85548,1278,1405,0.83709,0.87387
2013,Lower Secondary Level,male,Disabled (> 30%),0.12005,127,1405,0.10305,0.13705
2013,Lower Secondary Level,female,Not Disabled (<= 30%),0.83508,2036,2294,0.81989,0.85027
2013,Lower Secondary Level,female,Disabled (> 30%),0.15225,258,2294,0.13754,0.16695
2013,Upper Secondary Level,male,Not Disabled (<= 30%),0.83536,5448,6350,0.82624,0.84448
2013,Upper Secondary Level,male,Disabled (> 30%),0.16382,902,6350,0.15472,0.17292
2013,Upper Secondary Level,female,Not Disabled (<= 30%),0.86045,7005,7790,0.85275,0.86815
2013,Upper Secondary Level,female,Disabled (> 30%),0.13644,785,7790,0.12882,0.14406
2013,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.93183,791,845,0.91483,0.94884
2013,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.06748,54,845,0.05056,0.08440
2013,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.90748,1432,1515,0.89289,0.92208
2013,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.09252,83,1515,0.07792,0.10711
2013,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.83997,919,1071,0.81801,0.86194
2013,First Stage of Tertiary Education,male,Disabled (> 30%),0.15951,152,1071,0.13757,0.18144
2013,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.86170,585,651,0.83516,0.88824
2013,First Stage of Tertiary Education,female,Disabled (> 30%),0.13186,66,651,0.10585,0.15787
2013,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.89987,3148,3437,0.88983,0.90991
2013,Second Stage of Tertiary Education,male,Disabled (> 30%),0.09908,289,3437,0.08909,0.10907
2013,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91467,3202,3418,0.90530,0.92403
2013,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08285,216,3418,0.07361,0.09210
2014,Pre-primary Level,male,Not Disabled (<= 30%),0.52718,212,212,0.45981,0.59455
2014,Pre-primary Level,female,Not Disabled (<= 30%),0.56914,233,233,0.50542,0.63286
2014,Primary Level,male,Not Disabled (<= 30%),0.83538,180,180,0.78105,0.88970
2014,Primary Level,female,Not Disabled (<= 30%),0.77206,256,292,0.72386,0.82026
2014,Primary Level,female,Disabled (> 30%),0.22357,36,292,0.17570,0.27144
2014,Lower Secondary Level,male,Not Disabled (<= 30%),0.83408,1060,1186,0.81290,0.85527
2014,Lower Secondary Level,male,Disabled (> 30%),0.13330,126,1186,0.11395,0.15265
2014,Lower Secondary Level,female,Not Disabled (<= 30%),0.83256,1683,1913,0.81583,0.84930
2014,Lower Secondary Level,female,Disabled (> 30%),0.14927,230,1913,0.13330,0.16524
2014,Upper Secondary Level,male,Not Disabled (<= 30%),0.82794,4788,5646,0.81810,0.83779
2014,Upper Secondary Level,male,Disabled (> 30%),0.16860,858,5646,0.15884,0.17837
2014,Upper Secondary Level,female,Not Disabled (<= 30%),0.84745,6067,6869,0.83894,0.85595
2014,Upper Secondary Level,female,Disabled (> 30%),0.15054,802,6869,0.14208,0.15900
2014,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.93941,702,747,0.92229,0.95653
2014,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.06059,45,747,0.04347,0.07771
2014,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.89707,1217,1296,0.88052,0.91362
2014,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.10179,79,1296,0.08532,0.11825
2014,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.82733,838,982,0.80368,0.85098
2014,First Stage of Tertiary Education,male,Disabled (> 30%),0.17220,144,982,0.14857,0.19583
2014,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.85056,534,608,0.82220,0.87892
2014,First Stage of Tertiary Education,female,Disabled (> 30%),0.14781,74,608,0.11958,0.17605
2014,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.89622,2817,3095,0.88547,0.90697
2014,Second Stage of Tertiary Education,male,Disabled (> 30%),0.10261,278,3095,0.09192,0.11330
2014,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91386,2912,3126,0.90402,0.92370
2014,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08549,214,3126,0.07568,0.09529
2015,Pre-primary Level,male,Not Disabled (<= 30%),0.53483,167,167,0.45895,0.61071
2015,Pre-primary Level,female,Not Disabled (<= 30%),0.51390,205,205,0.44531,0.58248
2015,Primary Level,male,Not Disabled (<= 30%),0.78278,186,186,0.72336,0.84220
2015,Primary Level,female,Not Disabled (<= 30%),0.80501,284,315,0.76118,0.84883
2015,Primary Level,female,Disabled (> 30%),0.19052,31,315,0.14708,0.23396
2015,Lower Secondary Level,male,Not Disabled (<= 30%),0.85379,1070,1173,0.83356,0.87402
2015,Lower Secondary Level,male,Disabled (> 30%),0.11610,103,1173,0.09776,0.13444
2015,Lower Secondary Level,female,Not Disabled (<= 30%),0.83055,1577,1783,0.81313,0.84797
2015,Lower Secondary Level,female,Disabled (> 30%),0.14776,206,1783,0.13129,0.16424
2015,Upper Secondary Level,male,Not Disabled (<= 30%),0.82242,4670,5453,0.81228,0.83257
2015,Upper Secondary Level,male,Disabled (> 30%),0.17311,783,5453,0.16307,0.18315
2015,Upper Secondary Level,female,Not Disabled (<= 30%),0.85339,5926,6678,0.84490,0.86187
2015,Upper Secondary Level,female,Disabled (> 30%),0.14239,752,6678,0.13401,0.15077
2015,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.93859,771,810,0.92205,0.95514
2015,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.06141,39,810,0.04486,0.07795
2015,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.91373,1268,1344,0.89872,0.92875
2015,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.08522,76,1344,0.07029,0.10016
2015,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.84671,815,947,0.82375,0.86967
2015,First Stage of Tertiary Education,male,Disabled (> 30%),0.15329,132,947,0.13033,0.17625
2015,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.84312,509,582,0.81355,0.87269
2015,First Stage of Tertiary Education,female,Disabled (> 30%),0.15688,73,582,0.12731,0.18645
2015,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.90687,2945,3193,0.89678,0.91695
2015,Second Stage of Tertiary Education,male,Disabled (> 30%),0.09085,248,3193,0.08088,0.10082
2015,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91166,3003,3221,0.90185,0.92146
2015,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08742,218,3221,0.07766,0.09717
2016,Pre-primary Level,male,Not Disabled (<= 30%),0.43798,144,144,0.35667,0.51930
2016,Pre-primary Level,female,Not Disabled (<= 30%),0.53443,194,194,0.46405,0.60480
2016,Primary Level,male,Not Disabled (<= 30%),0.75169,152,152,0.68278,0.82060
2016,Primary Level,female,Not Disabled (<= 30%),0.74646,211,211,0.68762,0.80530
2016,Lower Secondary Level,male,Not Disabled (<= 30%),0.81460,900,1008,0.79060,0.83860
2016,Lower Secondary Level,male,Disabled (> 30%),0.14457,108,1008,0.12285,0.16629
2016,Lower Secondary Level,female,Not Disabled (<= 30%),0.83160,1389,1578,0.81313,0.85007
2016,Lower Secondary Level,female,Disabled (> 30%),0.13525,189,1578,0.11837,0.15213
2016,Upper Secondary Level,male,Not Disabled (<= 30%),0.82078,4213,4937,0.81008,0.83148
2016,Upper Secondary Level,male,Disabled (> 30%),0.17346,724,4937,0.16290,0.18402
2016,Upper Secondary Level,female,Not Disabled (<= 30%),0.85288,5357,6040,0.84395,0.86181
2016,Upper Secondary Level,female,Disabled (> 30%),0.14071,683,6040,0.13194,0.14948
2016,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.93017,706,751,0.91193,0.94841
2016,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.06713,45,751,0.04922,0.08504
2016,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.90935,1194,1268,0.89354,0.92516
2016,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.08882,74,1268,0.07315,0.10448
2016,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.84620,731,857,0.82203,0.87036
2016,First Stage of Tertiary Education,male,Disabled (> 30%),0.15206,126,857,0.12800,0.17611
2016,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.84674,471,542,0.81638,0.87710
2016,First Stage of Tertiary Education,female,Disabled (> 30%),0.14542,71,542,0.11571,0.17513
2016,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.89963,2681,2924,0.88873,0.91052
2016,Second Stage of Tertiary Education,male,Disabled (> 30%),0.09323,243,2924,0.08269,0.10377
2016,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.90901,2755,2975,0.89867,0.91934
2016,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08736,220,2975,0.07722,0.09751
2017,Pre-primary Level,male,Not Disabled (<= 30%),0.48201,191,191,0.41096,0.55306
2017,Pre-primary Level,female,Not Disabled (<= 30%),0.57159,215,215,0.50529,0.63789
2017,Primary Level,male,Not Disabled (<= 30%),0.68151,154,188,0.61474,0.74829
2017,Primary Level,male,Disabled (> 30%),0.17037,34,188,0.11648,0.22425
2017,Primary Level,female,Not Disabled (<= 30%),0.74122,233,233,0.68487,0.79758
2017,Lower Secondary Level,male,Not Disabled (<= 30%),0.80046,935,1057,0.77636,0.82457
2017,Lower Secondary Level,male,Disabled (> 30%),0.13938,122,1057,0.11849,0.16027
2017,Lower Secondary Level,female,Not Disabled (<= 30%),0.83823,1484,1678,0.82061,0.85586
2017,Lower Secondary Level,female,Disabled (> 30%),0.13734,194,1678,0.12087,0.15382
2017,Upper Secondary Level,male,Not Disabled (<= 30%),0.82658,4675,5463,0.81654,0.83662
2017,Upper Secondary Level,male,Disabled (> 30%),0.16654,788,5463,0.15666,0.17643
2017,Upper Secondary Level,female,Not Disabled (<= 30%),0.85065,5807,6576,0.84204,0.85927
2017,Upper Secondary Level,female,Disabled (> 30%),0.14474,769,6576,0.13623,0.15324
2017,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.92155,761,817,0.90311,0.94000
2017,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.07406,56,817,0.05609,0.09203
2017,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.88858,1286,1390,0.87203,0.90512
2017,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.10258,104,1390,0.08662,0.11854
2017,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.86210,800,939,0.84004,0.88417
2017,First Stage of Tertiary Education,male,Disabled (> 30%),0.13753,139,939,0.11549,0.15957
2017,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.85076,510,586,0.82188,0.87963
2017,First Stage of Tertiary Education,female,Disabled (> 30%),0.14237,76,586,0.11405,0.17068
2017,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.90484,2998,3253,0.89475,0.91492
2017,Second Stage of Tertiary Education,male,Disabled (> 30%),0.08711,255,3253,0.07742,0.09680
2017,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91917,3036,3257,0.90980,0.92853
2017,Second Stage of Tertiary Education,female,Disabled (> 30%),0.07522,221,3257,0.06616,0.08428
2018,Pre-primary Level,male,Not Disabled (<= 30%),0.51515,159,159,0.43722,0.59308
2018,Pre-primary Level,female,Not Disabled (<= 30%),0.56335,186,186,0.49188,0.63482
2018,Primary Level,male,Not Disabled (<= 30%),0.65983,170,208,0.59529,0.72437
2018,Primary Level,male,Disabled (> 30%),0.16247,38,208,0.11221,0.21272
2018,Primary Level,female,Not Disabled (<= 30%),0.72798,241,279,0.67567,0.78030
2018,Primary Level,female,Disabled (> 30%),0.16171,38,279,0.11843,0.20499
2018,Lower Secondary Level,male,Not Disabled (<= 30%),0.78923,938,1075,0.76484,0.81363
2018,Lower Secondary Level,male,Disabled (> 30%),0.15960,137,1075,0.13770,0.18151
2018,Lower Secondary Level,female,Not Disabled (<= 30%),0.83667,1424,1622,0.81868,0.85467
2018,Lower Secondary Level,female,Disabled (> 30%),0.13418,198,1622,0.11759,0.15078
2018,Upper Secondary Level,male,Not Disabled (<= 30%),0.82415,4400,5185,0.81378,0.83451
2018,Upper Secondary Level,male,Disabled (> 30%),0.17079,785,5185,0.16055,0.18103
2018,Upper Secondary Level,female,Not Disabled (<= 30%),0.85644,5540,6328,0.84780,0.86508
2018,Upper Secondary Level,female,Disabled (> 30%),0.13797,788,6328,0.12947,0.14646
2018,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.89362,725,793,0.87215,0.91509
2018,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.10306,68,793,0.08189,0.12424
2018,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.91419,1232,1333,0.89914,0.92923
2018,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.08374,101,1333,0.06886,0.09861
2018,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.86232,744,873,0.83945,0.88519
2018,First Stage of Tertiary Education,male,Disabled (> 30%),0.13547,129,873,0.11275,0.15818
2018,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.84406,487,570,0.81425,0.87387
2018,First Stage of Tertiary Education,female,Disabled (> 30%),0.15565,83,570,0.12587,0.18544
2018,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.90193,2889,3149,0.89154,0.91232
2018,Second Stage of Tertiary Education,male,Disabled (> 30%),0.08659,260,3149,0.07677,0.09642
2018,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.90937,2960,3193,0.89941,0.91933
2018,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08477,233,3193,0.07511,0.09444
2019,Pre-primary Level,male,Not Disabled (<= 30%),0.58328,165,165,0.50782,0.65873
2019,Pre-primary Level,female,Not Disabled (<= 30%),0.60836,161,161,0.53273,0.68400
2019,Primary Level,male,Not Disabled (<= 30%),0.60256,130,169,0.52856,0.67656
2019,Primary Level,male,Disabled (> 30%),0.20018,39,169,0.13967,0.26069
2019,Primary Level,female,Not Disabled (<= 30%),0.73010,189,189,0.66664,0.79355
2019,Lower Secondary Level,male,Not Disabled (<= 30%),0.78034,865,994,0.75459,0.80609
2019,Lower Secondary Level,male,Disabled (> 30%),0.15763,129,994,0.13496,0.18029
2019,Lower Secondary Level,female,Not Disabled (<= 30%),0.81644,1247,1422,0.79631,0.83657
2019,Lower Secondary Level,female,Disabled (> 30%),0.14416,175,1422,0.12590,0.16243
2019,Upper Secondary Level,male,Not Disabled (<= 30%),0.83111,4318,5064,0.82079,0.84143
2019,Upper Secondary Level,male,Disabled (> 30%),0.16283,746,5064,0.15266,0.17300
2019,Upper Secondary Level,female,Not Disabled (<= 30%),0.85298,5324,6055,0.84406,0.86190
2019,Upper Secondary Level,female,Disabled (> 30%),0.13934,731,6055,0.13062,0.14807
2019,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.88208,772,830,0.86012,0.90403
2019,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.10225,58,830,0.08163,0.12288
2019,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.90951,1237,1341,0.89415,0.92487
2019,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.08704,104,1341,0.07194,0.10213
2019,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.87087,936,1076,0.85083,0.89092
2019,First Stage of Tertiary Education,male,Disabled (> 30%),0.12874,140,1076,0.10872,0.14876
2019,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.84815,493,579,0.81889,0.87741
2019,First Stage of Tertiary Education,female,Disabled (> 30%),0.15154,86,579,0.12231,0.18078
2019,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.90869,3382,3666,0.89936,0.91801
2019,Second Stage of Tertiary Education,male,Disabled (> 30%),0.08048,284,3666,0.07168,0.08929
2019,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91415,3113,3347,0.90466,0.92365
2019,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08139,234,3347,0.07213,0.09066
2020,Pre-primary Level,male,Not Disabled (<= 30%),0.48032,181,181,0.40734,0.55331
2020,Pre-primary Level,female,Not Disabled (<= 30%),0.42573,162,162,0.34935,0.50211
2020,Primary Level,male,Not Disabled (<= 30%),0.72615,755,794,0.69512,0.75719
2020,Primary Level,male,Disabled (> 30%),0.19080,39,794,0.16345,0.21814
2020,Primary Level,female,Not Disabled (<= 30%),0.78815,638,676,0.75733,0.81898
2020,Primary Level,female,Disabled (> 30%),0.17739,38,676,0.14857,0.20621
2020,Lower Secondary Level,male,Not Disabled (<= 30%),0.79896,1267,1398,0.77794,0.81998
2020,Lower Secondary Level,male,Disabled (> 30%),0.15813,131,1398,0.13900,0.17726
2020,Lower Secondary Level,female,Not Disabled (<= 30%),0.82647,1453,1632,0.80809,0.84485
2020,Lower Secondary Level,female,Disabled (> 30%),0.15178,179,1632,0.13436,0.16919
2020,Upper Secondary Level,male,Not Disabled (<= 30%),0.82973,4469,5159,0.81948,0.83999
2020,Upper Secondary Level,male,Disabled (> 30%),0.16389,690,5159,0.15379,0.17399
2020,Upper Secondary Level,female,Not Disabled (<= 30%),0.85419,5314,6007,0.84526,0.86312
2020,Upper Secondary Level,female,Disabled (> 30%),0.14300,693,6007,0.13415,0.15186
2020,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.88815,874,938,0.86797,0.90833
2020,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.09866,64,938,0.07956,0.11775
2020,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.91001,1301,1402,0.89502,0.92499
2020,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.08663,101,1402,0.07190,0.10136
2020,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.86323,801,921,0.84102,0.88543
2020,First Stage of Tertiary Education,male,Disabled (> 30%),0.13675,120,921,0.11454,0.15895
2020,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.83547,460,536,0.80405,0.86689
2020,First Stage of Tertiary Education,female,Disabled (> 30%),0.16158,76,536,0.13039,0.19277
2020,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.91489,3743,4025,0.90627,0.92352
2020,Second Stage of Tertiary Education,male,Disabled (> 30%),0.08034,282,4025,0.07194,0.08874
2020,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.90972,3382,3632,0.90040,0.91904
2020,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08817,250,3632,0.07895,0.09740
2021,Pre-primary Level,male,Not Disabled (<= 30%),0.56516,98,98,0.46650,0.66381
2021,Pre-primary Level,female,Not Disabled (<= 30%),0.44938,91,91,0.34661,0.55215
2021,Primary Level,male,Not Disabled (<= 30%),0.67651,457,496,0.63530,0.71772
2021,Primary Level,male,Disabled (> 30%),0.27962,39,496,0.24009,0.31916
2021,Primary Level,female,Not Disabled (<= 30%),0.83443,390,390,0.79749,0.87137
2021,Lower Secondary Level,male,Not Disabled (<= 30%),0.74941,698,793,0.71922,0.77959
2021,Lower Secondary Level,male,Disabled (> 30%),0.19781,95,793,0.17007,0.22556
2021,Lower Secondary Level,female,Not Disabled (<= 30%),0.81154,852,957,0.78675,0.83633
2021,Lower Secondary Level,female,Disabled (> 30%),0.15866,105,957,0.13550,0.18182
2021,Upper Secondary Level,male,Not Disabled (<= 30%),0.82682,2882,3349,0.81401,0.83964
2021,Upper Secondary Level,male,Disabled (> 30%),0.16520,467,3349,0.15262,0.17778
2021,Upper Secondary Level,female,Not Disabled (<= 30%),0.84783,3475,3972,0.83666,0.85900
2021,Upper Secondary Level,female,Disabled (> 30%),0.14553,497,3972,0.13456,0.15649
2021,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.89240,569,617,0.86792,0.91687
2021,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.10608,48,617,0.08176,0.13040
2021,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.88790,884,976,0.86809,0.90770
2021,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.10914,92,976,0.08956,0.12871
2021,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.86504,533,608,0.83786,0.89222
2021,First Stage of Tertiary Education,male,Disabled (> 30%),0.12804,75,608,0.10146,0.15462
2021,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.81872,331,388,0.78034,0.85710
2021,First Stage of Tertiary Education,female,Disabled (> 30%),0.17749,57,388,0.13942,0.21556
2021,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.92259,2715,2941,0.91293,0.93225
2021,Second Stage of Tertiary Education,male,Disabled (> 30%),0.07539,226,2941,0.06585,0.08494
2021,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.91246,2545,2727,0.90185,0.92307
2021,Second Stage of Tertiary Education,female,Disabled (> 30%),0.08548,182,2727,0.07499,0.09598
2022,Pre-primary Level,male,Not Disabled (<= 30%),0.59888,148,148,0.51965,0.67811
2022,Pre-primary Level,female,Not Disabled (<= 30%),0.58138,163,163,0.50541,0.65735
2022,Primary Level,male,Not Disabled (<= 30%),0.71707,400,441,0.67499,0.75916
2022,Primary Level,male,Disabled (> 30%),0.23040,41,441,0.19106,0.26975
2022,Primary Level,female,Not Disabled (<= 30%),0.83308,357,392,0.79611,0.87004
2022,Primary Level,female,Disabled (> 30%),0.15809,35,392,0.12193,0.19426
2022,Lower Secondary Level,male,Not Disabled (<= 30%),0.76427,737,846,0.73565,0.79289
2022,Lower Secondary Level,male,Disabled (> 30%),0.21461,109,846,0.18693,0.24229
2022,Lower Secondary Level,female,Not Disabled (<= 30%),0.84164,923,1025,0.81928,0.86400
2022,Lower Secondary Level,female,Disabled (> 30%),0.14372,102,1025,0.12223,0.16521
2022,Upper Secondary Level,male,Not Disabled (<= 30%),0.82881,3642,4211,0.81744,0.84019
2022,Upper Secondary Level,male,Disabled (> 30%),0.16731,569,4211,0.15604,0.17859
2022,Upper Secondary Level,female,Not Disabled (<= 30%),0.84173,4387,4989,0.83160,0.85186
2022,Upper Secondary Level,female,Disabled (> 30%),0.15016,602,4989,0.14024,0.16007
2022,Post-secondary Non-tertiary Level,male,Not Disabled (<= 30%),0.90755,811,875,0.88835,0.92676
2022,Post-secondary Non-tertiary Level,male,Disabled (> 30%),0.09245,64,875,0.07324,0.11165
2022,Post-secondary Non-tertiary Level,female,Not Disabled (<= 30%),0.91189,1226,1324,0.89662,0.92717
2022,Post-secondary Non-tertiary Level,female,Disabled (> 30%),0.08730,98,1324,0.07209,0.10251
2022,First Stage of Tertiary Education,male,Not Disabled (<= 30%),0.85463,776,871,0.83121,0.87805
2022,First Stage of Tertiary Education,male,Disabled (> 30%),0.14537,95,871,0.12195,0.16879
2022,First Stage of Tertiary Education,female,Not Disabled (<= 30%),0.80461,416,496,0.76968,0.83954
2022,First Stage of Tertiary Education,female,Disabled (> 30%),0.19539,80,496,0.16046,0.23032
2022,Second Stage of Tertiary Education,male,Not Disabled (<= 30%),0.92767,4227,4477,0.92008,0.93526
2022,Second Stage of Tertiary Education,male,Disabled (> 30%),0.06791,250,4477,0.06054,0.07528
2022,Second Stage of Tertiary Education,female,Not Disabled (<= 30%),0.90704,3910,4170,0.89822,0.91585
2022,Second Stage of Tertiary Education,female,Disabled (> 30%),0.09043,260,4170,0.08173,0.09914
