year,bula_h,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.13106,46,431,0.09917,0.16296
2007,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96636,31,31,0.90185,1.03088
2007,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85712,69,69,0.77395,0.94030
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94094,209,209,0.90890,0.97298
2007,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.84605,56,56,0.75067,0.94143
2007,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.88337,490,552,0.85657,0.91017
2007,Thuringa,Upper Secondary Level,Disabled (> 30%),0.11455,62,552,0.08796,0.14114
2007,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87958,54,54,0.79196,0.96720
2007,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87800,164,164,0.82775,0.92824
2008,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.87190,50,50,0.77833,0.96548
2008,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.85267,249,294,0.81209,0.89326
2008,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.14733,45,294,0.10674,0.18791
2008,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.84453,32,32,0.71697,0.97209
2008,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84745,44,44,0.73998,0.95492
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90703,81,81,0.84339,0.97066
2008,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.82319,98,98,0.74727,0.89912
2008,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90547,74,74,0.83835,0.97258
2008,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.63755,39,39,0.48471,0.79040
2008,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.84832,176,176,0.79517,0.90147
2008,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85648,806,928,0.83391,0.87905
2008,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.13932,122,928,0.11702,0.16161
2008,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96227,105,105,0.92565,0.99889
2008,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86940,98,98,0.80234,0.93646
2008,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93456,289,289,0.90600,0.96312
2008,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.81400,58,58,0.71298,0.91501
2008,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95665,31,31,0.88378,1.02952
2008,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.58682,70,70,0.47063,0.70300
2008,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.85664,49,49,0.75750,0.95578
2008,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.82592,395,466,0.79146,0.86039
2008,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.16073,71,466,0.12735,0.19412
2008,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.84025,1619,1901,0.82377,0.85672
2008,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.15763,282,1901,0.14125,0.17402
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91423,275,275,0.88107,0.94739
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81174,229,272,0.76519,0.85828
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.18826,43,272,0.14172,0.23481
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90190,711,782,0.88103,0.92276
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.09810,71,782,0.07724,0.11897
2008,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.78576,106,106,0.70729,0.86424
2008,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.81144,513,621,0.78065,0.84223
2008,Hesse,Upper Secondary Level,Disabled (> 30%),0.18146,108,621,0.15112,0.21179
2008,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91684,89,89,0.85915,0.97453
2008,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86436,69,69,0.78297,0.94574
2008,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93347,298,298,0.90513,0.96181
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.85668,144,144,0.79925,0.91411
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.87825,494,562,0.85119,0.90531
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.12081,68,562,0.09384,0.14778
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92561,51,51,0.85288,0.99835
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.90612,81,81,0.84221,0.97003
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88260,158,158,0.83225,0.93296
2008,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.65582,53,53,0.52668,0.78495
2008,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.78585,250,302,0.73950,0.83219
2008,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.17433,52,302,0.13147,0.21719
2008,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.88493,996,1139,0.86638,0.90347
2008,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.11229,143,1139,0.09394,0.13063
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94206,128,128,0.90143,0.98269
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90458,154,154,0.85803,0.95113
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87275,421,458,0.84219,0.90330
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.12725,37,458,0.09670,0.15781
2008,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.48089,38,38,0.31989,0.64188
2008,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.81870,256,303,0.77525,0.86215
2008,Bavaria,Lower Secondary Level,Disabled (> 30%),0.14099,47,303,0.10174,0.18024
2008,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85744,1262,1445,0.83941,0.87548
2008,Bavaria,Upper Secondary Level,Disabled (> 30%),0.13800,183,1445,0.12021,0.15579
2008,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92035,124,124,0.87250,0.96820
2008,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87254,182,182,0.82395,0.92112
2008,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92524,515,556,0.90335,0.94712
2008,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07476,41,556,0.05288,0.09665
2008,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.78900,43,43,0.66561,0.91240
2008,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.82810,238,284,0.78414,0.87206
2008,Berlin,Upper Secondary Level,Disabled (> 30%),0.16244,46,284,0.11947,0.20542
2008,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89656,36,36,0.79567,0.99745
2008,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.73168,38,38,0.58890,0.87445
2008,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91261,236,236,0.87650,0.94872
2008,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.86412,54,54,0.77187,0.95637
2008,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.86138,346,402,0.82756,0.89521
2008,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.13604,56,402,0.10249,0.16960
2008,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86346,52,52,0.76922,0.95770
2008,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89324,213,213,0.85167,0.93481
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.87559,217,217,0.83157,0.91961
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79774,121,121,0.72587,0.86961
2008,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.81545,68,68,0.72255,0.90834
2008,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.90662,698,771,0.88606,0.92717
2008,Saxony,Upper Secondary Level,Disabled (> 30%),0.09269,73,771,0.07220,0.11317
2008,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87999,54,54,0.79250,0.96748
2008,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95047,113,113,0.91029,0.99066
2008,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89426,325,360,0.86245,0.92607
2008,Saxony,Second Stage of Tertiary Education,Disabled (> 30%),0.10574,35,360,0.07393,0.13755
2008,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.93048,53,53,0.86135,0.99961
2008,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.85923,378,419,0.82589,0.89257
2008,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.12845,41,419,0.09638,0.16053
2008,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84709,60,60,0.75526,0.93893
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93831,186,186,0.90365,0.97298
2008,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.89102,56,56,0.80867,0.97338
2008,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.89161,458,516,0.86477,0.91846
2008,Thuringa,Upper Secondary Level,Disabled (> 30%),0.10327,58,516,0.07699,0.12955
2008,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87279,51,51,0.78042,0.96515
2008,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.86730,164,164,0.81522,0.91938
2009,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.86542,42,42,0.76095,0.96988
2009,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.86037,234,275,0.81933,0.90141
2009,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.13427,41,275,0.09390,0.17464
2009,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.77738,38,38,0.64333,0.91142
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88161,71,71,0.80592,0.95729
2009,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.83904,101,101,0.76702,0.91107
2009,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89138,73,73,0.81951,0.96326
2009,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.80642,155,186,0.74948,0.86335
2009,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.18445,31,186,0.12856,0.24034
2009,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.84098,737,864,0.81658,0.86538
2009,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.15690,127,864,0.13264,0.18117
2009,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95194,92,92,0.90799,0.99589
2009,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84572,93,93,0.77190,0.91953
2009,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94511,288,288,0.91876,0.97146
2009,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.77695,49,49,0.65918,0.89472
2009,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.62342,74,74,0.51227,0.73457
2009,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.76566,42,42,0.63601,0.89532
2009,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.83628,347,410,0.80042,0.87214
2009,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.15101,63,410,0.11631,0.18572
2009,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83440,1477,1750,0.81698,0.85182
2009,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.16228,273,1750,0.14500,0.17956
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89863,245,245,0.86076,0.93650
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.80145,207,253,0.75220,0.85071
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.19855,46,253,0.14929,0.24780
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90396,674,740,0.88271,0.92520
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.09319,66,740,0.07223,0.11415
2009,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.79319,96,96,0.71175,0.87464
2009,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.82699,481,572,0.79596,0.85801
2009,Hesse,Upper Secondary Level,Disabled (> 30%),0.17263,91,572,0.14163,0.20363
2009,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90506,82,82,0.84122,0.96890
2009,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83513,60,60,0.74045,0.92982
2009,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93105,290,290,0.90184,0.96026
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.82052,138,138,0.75625,0.88478
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.86582,449,516,0.83639,0.89526
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.12980,67,516,0.10078,0.15883
2009,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90802,47,47,0.82450,0.99154
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.93274,71,71,0.87406,0.99142
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89791,147,147,0.84879,0.94702
2009,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.62105,39,39,0.46680,0.77530
2009,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.84023,234,273,0.79668,0.88377
2009,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.13381,39,273,0.09335,0.17427
2009,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.88555,884,1002,0.86582,0.90527
2009,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.10963,118,1002,0.09028,0.12899
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94368,111,111,0.90059,0.98676
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89905,139,139,0.84878,0.94931
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.86341,404,443,0.83139,0.89542
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.13659,39,443,0.10458,0.16861
2009,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.56413,49,49,0.42385,0.70442
2009,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.83420,235,273,0.79000,0.87840
2009,Bavaria,Lower Secondary Level,Disabled (> 30%),0.13067,38,273,0.09062,0.17073
2009,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.87071,1189,1363,0.85289,0.88853
2009,Bavaria,Upper Secondary Level,Disabled (> 30%),0.12869,174,1363,0.11091,0.14648
2009,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86054,119,119,0.79803,0.92304
2009,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88704,174,174,0.83987,0.93421
2009,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92914,488,529,0.90725,0.95102
2009,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07009,41,529,0.04832,0.09187
2009,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.87692,39,39,0.77246,0.98138
2009,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.82956,225,268,0.78445,0.87466
2009,Berlin,Upper Secondary Level,Disabled (> 30%),0.17044,43,268,0.12534,0.21555
2009,Berlin,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85735,35,35,0.73980,0.97490
2009,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.70118,39,39,0.55564,0.84672
2009,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91067,228,228,0.87356,0.94777
2009,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.93329,46,46,0.86038,1.00619
2009,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.87215,327,383,0.83866,0.90563
2009,Brandenburg,Upper Secondary Level,Disabled (> 30%),0.12785,56,383,0.09437,0.16134
2009,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89532,53,53,0.81212,0.97853
2009,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90680,213,213,0.86767,0.94593
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.90283,217,217,0.86333,0.94233
2009,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not Disabled (<= 30%),0.72980,33,33,0.57594,0.88366
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.84953,119,119,0.78502,0.91404
2009,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.84634,61,61,0.75509,0.93759
2009,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.89406,675,750,0.87202,0.91610
2009,Saxony,Upper Secondary Level,Disabled (> 30%),0.10594,75,750,0.08390,0.12798
2009,Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89613,47,47,0.80796,0.98430
2009,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96472,113,113,0.93056,0.99889
2009,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90957,313,313,0.87775,0.94139
2009,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.92095,43,43,0.83934,1.00255
2009,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.85838,352,397,0.82404,0.89272
2009,Saxony-Anhalt,Upper Secondary Level,Disabled (> 30%),0.14093,45,397,0.10666,0.17520
2009,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88879,60,60,0.80857,0.96901
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91858,183,183,0.87884,0.95831
2009,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.87577,46,46,0.77940,0.97215
2009,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.86723,424,490,0.83716,0.89731
2009,Thuringa,Upper Secondary Level,Disabled (> 30%),0.12945,66,490,0.09970,0.15921
2009,Thuringa,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84270,46,46,0.73632,0.94907
2009,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89569,158,158,0.84788,0.94350
2010,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.79207,68,68,0.69490,0.88925
2010,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.84363,319,367,0.80642,0.88084
2010,Schleswig-Holstein,Upper Secondary Level,Disabled (> 30%),0.14759,48,367,0.11125,0.18393
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91178,61,61,0.84002,0.98354
2010,Schleswig-Holstein,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84196,50,50,0.73982,0.94409
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93981,120,120,0.89708,0.98255
2010,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.82226,144,144,0.75960,0.88492
2010,Hamburg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94109,37,37,0.86418,1.01801
2010,Hamburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94706,113,113,0.90559,0.98853
2010,Lower Saxony,Pre-primary Level,Not Disabled (<= 30%),0.70592,46,46,0.57280,0.83905
2010,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.86113,32,32,0.73940,0.98287
2010,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.79262,223,256,0.74286,0.84238
2010,Lower Saxony,Lower Secondary Level,Disabled (> 30%),0.17354,33,256,0.12706,0.22003
2010,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85454,987,1102,0.83371,0.87537
2010,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.13793,115,1102,0.11756,0.15830
2010,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92275,150,150,0.87988,0.96562
2010,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82281,117,117,0.75332,0.89229
2010,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94303,405,405,0.92043,0.96563
2010,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.82169,66,66,0.72864,0.91475
2010,Bremen,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91511,47,47,0.83456,0.99566
2010,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.68577,109,109,0.59822,0.77332
2010,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.81986,100,100,0.74416,0.89557
2010,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.81230,561,631,0.78181,0.84279
2010,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.16166,70,631,0.13291,0.19041
2010,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.84043,1966,2237,0.82526,0.85561
2010,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.15595,271,2237,0.14092,0.17099
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88352,464,495,0.85523,0.91181
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disabled (> 30%),0.11648,31,495,0.08819,0.14477
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83194,253,297,0.78934,0.87454
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Disabled (> 30%),0.16434,44,297,0.12212,0.20655
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89580,931,1000,0.87686,0.91475
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Disabled (> 30%),0.10420,69,1000,0.08525,0.12314
2010,Hesse,Pre-primary Level,Not Disabled (<= 30%),0.71742,32,32,0.55892,0.87592
2010,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.81262,138,138,0.74728,0.87796
2010,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.82459,632,727,0.79692,0.85225
2010,Hesse,Upper Secondary Level,Disabled (> 30%),0.17181,95,727,0.14437,0.19925
2010,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95321,136,136,0.91758,0.98883
2010,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89956,80,80,0.83328,0.96585
2010,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91783,440,440,0.89214,0.94352
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.89470,183,183,0.85011,0.93929
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.86861,603,670,0.84302,0.89421
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.12861,67,670,0.10324,0.15398
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94846,84,84,0.90090,0.99603
2010,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.94552,88,88,0.89783,0.99321
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90910,204,204,0.86955,0.94864
2010,Baden-Wuerttemberg,Pre-primary Level,Not Disabled (<= 30%),0.66381,49,49,0.53016,0.79745
2010,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.89123,36,36,0.78808,0.99438
2010,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.85087,300,335,0.81266,0.88907
2010,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.11861,35,335,0.08393,0.15328
2010,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.88819,1228,1358,0.87143,0.90496
2010,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.10826,130,1358,0.09173,0.12479
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95948,186,186,0.93106,0.98789
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.91680,190,190,0.87742,0.95617
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88459,634,670,0.86038,0.90880
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disabled (> 30%),0.11541,36,670,0.09120,0.13962
2010,Bavaria,Pre-primary Level,Not Disabled (<= 30%),0.57792,68,68,0.45965,0.69618
2010,Bavaria,Primary Level,Not Disabled (<= 30%),0.91786,31,31,0.81961,1.01612
2010,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.82677,318,355,0.78735,0.86620
2010,Bavaria,Lower Secondary Level,Disabled (> 30%),0.14399,37,355,0.10742,0.18056
2010,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.85088,1700,1897,0.83484,0.86691
2010,Bavaria,Upper Secondary Level,Disabled (> 30%),0.14776,197,1897,0.13179,0.16374
2010,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88795,203,203,0.84445,0.93145
2010,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87109,228,259,0.83020,0.91198
2010,Bavaria,First Stage of Tertiary Education,Disabled (> 30%),0.12891,31,259,0.08802,0.16980
2010,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92742,663,703,0.90822,0.94661
2010,Bavaria,Second Stage of Tertiary Education,Disabled (> 30%),0.07258,40,703,0.05339,0.09178
2010,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.76438,65,65,0.66040,0.86835
2010,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.79039,290,341,0.74713,0.83366
