year,pgisced97,regtyp,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.82626,1592,1841,0.80894,0.84357
2012,Lower Secondary Level,Urban regions,Disabled (> 30%),0.15152,249,1841,0.13514,0.16790
2012,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.84604,922,1052,0.82421,0.86786
2012,Lower Secondary Level,Rural regions,Disabled (> 30%),0.13725,130,1052,0.11645,0.15806
2012,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.84445,6914,7958,0.83648,0.85241
2012,Upper Secondary Level,Urban regions,Disabled (> 30%),0.15185,1044,7958,0.14397,0.15974
2012,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.85691,4891,5559,0.84770,0.86611
2012,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14162,668,5559,0.13245,0.15079
2012,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.89633,1309,1407,0.88039,0.91226
2012,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.10367,98,1407,0.08774,0.11961
2012,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.94428,526,557,0.92522,0.96335
2012,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.05572,31,557,0.03665,0.07478
2012,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.86458,915,1060,0.84398,0.88519
2012,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.13166,145,1060,0.11129,0.15202
2012,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.86861,659,742,0.84428,0.89293
2012,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13139,83,742,0.10707,0.15572
2012,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.90943,4068,4381,0.90093,0.91793
2012,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.09028,313,4381,0.08179,0.09876
2012,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.89628,1601,1758,0.88202,0.91054
2012,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.10301,157,1758,0.08880,0.11723
2013,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.63040,442,442,0.58535,0.67545
2013,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.46900,177,177,0.39527,0.54273
2013,Primary Level,Urban regions,Not Disabled (<= 30%),0.81321,392,449,0.77712,0.84930
2013,Primary Level,Urban regions,Disabled (> 30%),0.18297,57,449,0.14717,0.21877
2013,Primary Level,Rural regions,Not Disabled (<= 30%),0.81892,158,158,0.75868,0.87916
2013,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.84777,2245,2506,0.83370,0.86183
2013,Lower Secondary Level,Urban regions,Disabled (> 30%),0.13872,261,2506,0.12519,0.15226
2013,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.83199,1069,1193,0.81077,0.85322
2013,Lower Secondary Level,Rural regions,Disabled (> 30%),0.14359,124,1193,0.12368,0.16350
2013,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.84182,7546,8596,0.83411,0.84953
2013,Upper Secondary Level,Urban regions,Disabled (> 30%),0.15624,1050,8596,0.14856,0.16392
2013,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.85976,4907,5544,0.85061,0.86890
2013,Upper Secondary Level,Rural regions,Disabled (> 30%),0.13810,637,5544,0.12902,0.14719
2013,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.91324,1630,1727,0.89996,0.92652
2013,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.08637,97,1727,0.07312,0.09962
2013,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.93316,593,633,0.91369,0.95263
2013,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.06684,40,633,0.04737,0.08631
2013,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.83834,895,1038,0.81593,0.86074
2013,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.15806,143,1038,0.13586,0.18027
2013,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.86441,609,684,0.83874,0.89009
2013,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13466,75,684,0.10906,0.16026
2013,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.90731,4652,5003,0.89928,0.91535
2013,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.09113,351,5003,0.08315,0.09910
2013,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.90474,1698,1852,0.89136,0.91811
2013,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.09311,154,1852,0.07987,0.10635
2014,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.52447,294,294,0.46728,0.58165
2014,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.59844,151,151,0.51999,0.67689
2014,Primary Level,Urban regions,Not Disabled (<= 30%),0.80041,308,355,0.75877,0.84205
2014,Primary Level,Urban regions,Disabled (> 30%),0.19616,47,355,0.15479,0.23753
2014,Primary Level,Rural regions,Not Disabled (<= 30%),0.79652,128,128,0.72650,0.86654
2014,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.83555,1832,2063,0.81955,0.85155
2014,Lower Secondary Level,Urban regions,Disabled (> 30%),0.14065,231,2063,0.12564,0.15565
2014,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.82843,911,1036,0.80546,0.85140
2014,Lower Secondary Level,Rural regions,Disabled (> 30%),0.14772,125,1036,0.12610,0.16934
2014,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83479,6561,7575,0.82642,0.84315
2014,Upper Secondary Level,Urban regions,Disabled (> 30%),0.16233,1014,7575,0.15403,0.17064
2014,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84407,4294,4940,0.83395,0.85419
2014,Upper Secondary Level,Rural regions,Disabled (> 30%),0.15355,646,4940,0.14349,0.16360
2014,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.90961,1389,1479,0.89499,0.92423
2014,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.08979,90,1479,0.07522,0.10437
2014,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.93557,530,564,0.91529,0.95585
2014,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.06367,34,564,0.04350,0.08384
2014,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.82193,808,949,0.79757,0.84628
2014,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.17759,141,949,0.15327,0.20192
2014,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.85916,564,641,0.83221,0.88611
2014,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13927,77,641,0.11244,0.16609
2014,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.90706,4176,4513,0.89858,0.91553
2014,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.09171,337,4513,0.08329,0.10013
2014,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.89705,1553,1708,0.88263,0.91146
2014,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.10295,155,1708,0.08854,0.11737
2015,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.49690,252,252,0.43505,0.55876
2015,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.58133,120,120,0.49269,0.66997
2015,Primary Level,Urban regions,Not Disabled (<= 30%),0.80718,337,379,0.76741,0.84695
2015,Primary Level,Urban regions,Disabled (> 30%),0.18927,42,379,0.14978,0.22876
2015,Primary Level,Rural regions,Not Disabled (<= 30%),0.76375,133,133,0.69129,0.83622
2015,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.84771,1767,1961,0.83181,0.86362
2015,Lower Secondary Level,Urban regions,Disabled (> 30%),0.13127,194,1961,0.11632,0.14622
2015,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.82418,880,995,0.80051,0.84784
2015,Lower Secondary Level,Rural regions,Disabled (> 30%),0.14285,115,995,0.12109,0.16460
2015,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83119,6365,7317,0.82260,0.83977
2015,Upper Secondary Level,Urban regions,Disabled (> 30%),0.16410,952,7317,0.15561,0.17258
2015,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.85171,4231,4814,0.84167,0.86175
2015,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14461,583,4814,0.13467,0.15454
2015,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.92305,1481,1567,0.90985,0.93625
2015,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.07619,86,1567,0.06305,0.08933
2015,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.93008,558,558,0.90890,0.95125
2015,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.83685,783,915,0.81290,0.86081
2015,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.16315,132,915,0.13919,0.18710
2015,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.86092,541,614,0.83353,0.88832
2015,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13908,73,614,0.11168,0.16647
2015,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.91016,4342,4656,0.90195,0.91837
2015,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.08775,314,4656,0.07962,0.09587
2015,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.90589,1606,1758,0.89224,0.91954
2015,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.09384,152,1758,0.08021,0.10748
2016,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.47812,246,246,0.41557,0.54067
2016,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.51161,92,92,0.40891,0.61432
2016,Primary Level,Urban regions,Not Disabled (<= 30%),0.77682,259,259,0.72601,0.82763
2016,Primary Level,Rural regions,Not Disabled (<= 30%),0.67620,104,104,0.58584,0.76657
2016,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.82885,1493,1683,0.81085,0.84685
2016,Lower Secondary Level,Urban regions,Disabled (> 30%),0.13711,190,1683,0.12067,0.15354
2016,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.81671,796,903,0.79146,0.84196
2016,Lower Secondary Level,Rural regions,Disabled (> 30%),0.14271,107,903,0.11988,0.16554
2016,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83327,5724,6586,0.82426,0.84227
2016,Upper Secondary Level,Urban regions,Disabled (> 30%),0.16014,862,6586,0.15129,0.16900
2016,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84456,3846,4391,0.83384,0.85528
2016,Upper Secondary Level,Rural regions,Disabled (> 30%),0.15020,545,4391,0.13963,0.16077
2016,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.91742,1385,1473,0.90336,0.93148
2016,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.08047,88,1473,0.06657,0.09436
2016,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.92225,515,546,0.89977,0.94473
2016,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.07520,31,546,0.05306,0.09734
2016,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.82781,699,830,0.80210,0.85351
2016,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.16779,131,830,0.14235,0.19323
2016,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.88005,503,569,0.85333,0.90677
2016,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.11682,66,569,0.09040,0.14323
2016,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.90400,3933,4247,0.89514,0.91286
2016,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.09059,314,4247,0.08196,0.09922
2016,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.90428,1503,1652,0.89009,0.91847
2016,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.09003,149,1652,0.07622,0.10383
2017,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.51845,289,289,0.46074,0.57616
2017,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.55623,117,117,0.46581,0.64664
2017,Primary Level,Urban regions,Not Disabled (<= 30%),0.73107,274,316,0.68210,0.78003
2017,Primary Level,Urban regions,Disabled (> 30%),0.15801,42,316,0.11773,0.19829
2017,Primary Level,Rural regions,Not Disabled (<= 30%),0.66189,113,113,0.57427,0.74950
2017,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.82184,1539,1737,0.80384,0.83984
2017,Lower Secondary Level,Urban regions,Disabled (> 30%),0.13872,198,1737,0.12246,0.15498
2017,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.82637,880,998,0.80286,0.84988
2017,Lower Secondary Level,Rural regions,Disabled (> 30%),0.13700,118,998,0.11565,0.15834
2017,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83254,6264,7220,0.82392,0.84115
2017,Upper Secondary Level,Urban regions,Disabled (> 30%),0.16149,956,7220,0.15300,0.16998
2017,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.85070,4218,4819,0.84063,0.86076
2017,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14408,601,4819,0.13416,0.15400
2017,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.90530,1471,1584,0.89088,0.91973
2017,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.08692,113,1584,0.07304,0.10080
2017,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.89553,576,623,0.87149,0.91956
2017,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.10055,47,623,0.07692,0.12419
2017,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.85348,759,892,0.83026,0.87670
2017,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.14229,133,892,0.11936,0.16523
2017,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.86598,551,633,0.83942,0.89254
2017,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13402,82,633,0.10746,0.16058
2017,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.91222,4365,4693,0.90413,0.92032
2017,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.08094,328,4693,0.07313,0.08874
2017,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.90954,1669,1817,0.89635,0.92274
2017,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.08333,148,1817,0.07062,0.09604
2018,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.58111,260,260,0.52102,0.64120
2018,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.40727,85,85,0.30220,0.51235
2018,Primary Level,Urban regions,Not Disabled (<= 30%),0.72817,299,352,0.68163,0.77472
2018,Primary Level,Urban regions,Disabled (> 30%),0.13790,53,352,0.10183,0.17397
2018,Primary Level,Rural regions,Not Disabled (<= 30%),0.61074,112,112,0.52003,0.70145
2018,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.81516,1494,1719,0.79680,0.83351
2018,Lower Secondary Level,Urban regions,Disabled (> 30%),0.14892,225,1719,0.13208,0.16575
2018,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.82155,868,978,0.79755,0.84556
2018,Lower Secondary Level,Rural regions,Disabled (> 30%),0.13582,110,978,0.11434,0.15730
2018,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83809,5980,6932,0.82942,0.84677
2018,Upper Secondary Level,Urban regions,Disabled (> 30%),0.15670,952,6932,0.14814,0.16526
2018,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84625,3960,4581,0.83580,0.85669
2018,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14817,621,4581,0.13788,0.15846
2018,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.90549,1392,1516,0.89075,0.92022
2018,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.09191,124,1516,0.07736,0.10646
2018,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.90386,565,610,0.88045,0.92727
2018,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.09344,45,610,0.07033,0.11656
2018,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.84800,710,839,0.82369,0.87231
2018,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.14956,129,839,0.12542,0.17371
2018,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.86897,521,604,0.84204,0.89591
2018,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13103,83,604,0.10409,0.15796
2018,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.90894,4267,4601,0.90063,0.91725
2018,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.08283,334,4601,0.07486,0.09079
2018,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.89380,1582,1741,0.87932,0.90827
2018,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.09533,159,1741,0.08153,0.10913
2019,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.63754,243,243,0.57697,0.69810
2019,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.47468,82,82,0.36593,0.58343
2019,Primary Level,Urban regions,Not Disabled (<= 30%),0.70942,229,273,0.65546,0.76338
2019,Primary Level,Urban regions,Disabled (> 30%),0.14740,44,273,0.10527,0.18953
2019,Primary Level,Rural regions,Not Disabled (<= 30%),0.56103,87,87,0.45615,0.66592
2019,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.80253,1286,1473,0.78219,0.82286
2019,Lower Secondary Level,Urban regions,Disabled (> 30%),0.15305,187,1473,0.13465,0.17144
2019,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.79844,794,907,0.77232,0.82456
2019,Lower Secondary Level,Rural regions,Disabled (> 30%),0.14660,113,907,0.12357,0.16963
2019,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83916,5705,6577,0.83028,0.84804
2019,Upper Secondary Level,Urban regions,Disabled (> 30%),0.15332,872,6577,0.14461,0.16203
2019,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84930,3752,4306,0.83861,0.85998
2019,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14458,554,4306,0.13407,0.15508
2019,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.90115,1405,1516,0.88612,0.91618
2019,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.09002,111,1516,0.07561,0.10444
2019,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.88490,551,594,0.85921,0.91058
2019,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.10652,43,594,0.08169,0.13136
2019,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.85702,807,946,0.83470,0.87934
2019,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.14239,139,946,0.12011,0.16467
2019,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.87244,600,685,0.84744,0.89744
2019,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.12756,85,685,0.10256,0.15256
2019,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.91716,4612,4941,0.90947,0.92484
2019,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.07542,329,4941,0.06806,0.08279
2019,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.89333,1721,1888,0.87941,0.90726
2019,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.09665,167,1888,0.08332,0.10998
2020,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.50028,253,253,0.43855,0.56201
2020,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.36772,90,90,0.26754,0.46790
2020,Primary Level,Urban regions,Not Disabled (<= 30%),0.77900,986,1036,0.75373,0.80428
2020,Primary Level,Urban regions,Disabled (> 30%),0.16232,50,1036,0.13985,0.18478
2020,Primary Level,Rural regions,Not Disabled (<= 30%),0.70962,407,407,0.66546,0.75377
2020,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.82033,1792,1980,0.80341,0.83724
2020,Lower Secondary Level,Urban regions,Disabled (> 30%),0.15172,188,1980,0.13592,0.16753
2020,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.80295,928,1051,0.77889,0.82701
2020,Lower Secondary Level,Rural regions,Disabled (> 30%),0.16034,123,1051,0.13814,0.18253
2020,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83879,6047,6910,0.83012,0.84746
2020,Upper Secondary Level,Urban regions,Disabled (> 30%),0.15665,863,6910,0.14808,0.16522
2020,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84946,3738,4259,0.83871,0.86020
2020,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14618,521,4259,0.13556,0.15679
2020,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.90388,1574,1696,0.88984,0.91791
2020,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.08693,122,1696,0.07352,0.10034
2020,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.89212,602,645,0.86816,0.91608
2020,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.10584,43,645,0.08208,0.12960
2020,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.84495,724,850,0.82061,0.86930
2020,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.15483,126,850,0.13050,0.17916
2020,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.86682,537,607,0.83977,0.89388
2020,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.13072,70,607,0.10388,0.15756
2020,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.92255,5303,5650,0.91557,0.92952
2020,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.07436,347,5650,0.06751,0.08120
2020,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.88031,1823,2008,0.86611,0.89452
2020,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.11479,185,2008,0.10084,0.12874
2021,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.49515,137,137,0.41112,0.57918
2021,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.53751,52,52,0.40066,0.67435
2021,Primary Level,Urban regions,Not Disabled (<= 30%),0.79361,663,711,0.76384,0.82338
2021,Primary Level,Urban regions,Disabled (> 30%),0.16266,48,711,0.13551,0.18980
2021,Primary Level,Rural regions,Not Disabled (<= 30%),0.58976,184,184,0.51850,0.66103
2021,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.77728,1009,1132,0.75303,0.80153
2021,Lower Secondary Level,Urban regions,Disabled (> 30%),0.18769,123,1132,0.16493,0.21045
2021,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.79879,541,619,0.76718,0.83040
2021,Lower Secondary Level,Rural regions,Disabled (> 30%),0.15415,78,619,0.12568,0.18262
2021,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.83543,3929,4531,0.82463,0.84623
2021,Upper Secondary Level,Urban regions,Disabled (> 30%),0.15809,602,4531,0.14747,0.16871
2021,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84229,2429,2792,0.82877,0.85581
2021,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14908,363,2792,0.13586,0.16229
2021,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.89408,1063,1168,0.87642,0.91173
2021,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.10308,105,1168,0.08563,0.12052
2021,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.87392,390,425,0.84233,0.90552
2021,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.12518,35,425,0.09368,0.15668
2021,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.84442,501,586,0.81505,0.87380
2021,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.14851,85,586,0.11969,0.17733
2021,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.85588,363,410,0.82184,0.88992
2021,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.14028,47,410,0.10662,0.17393
2021,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.92544,3908,4183,0.91748,0.93340
2021,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.07262,275,4183,0.06475,0.08049
2021,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.89460,1354,1487,0.87898,0.91021
2021,Second Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.10309,133,1487,0.08763,0.11855
2022,Pre-primary Level,Urban regions,Not Disabled (<= 30%),0.61156,232,232,0.54871,0.67442
2022,Pre-primary Level,Rural regions,Not Disabled (<= 30%),0.51636,80,80,0.40616,0.62656
2022,Primary Level,Urban regions,Not Disabled (<= 30%),0.80231,566,619,0.77091,0.83371
2022,Primary Level,Urban regions,Disabled (> 30%),0.15459,53,619,0.12609,0.18309
2022,Primary Level,Rural regions,Not Disabled (<= 30%),0.69958,191,191,0.63439,0.76477
2022,Lower Secondary Level,Urban regions,Not Disabled (<= 30%),0.81391,1059,1180,0.79170,0.83613
2022,Lower Secondary Level,Urban regions,Disabled (> 30%),0.16922,121,1180,0.14782,0.19062
2022,Lower Secondary Level,Rural regions,Not Disabled (<= 30%),0.80718,602,693,0.77778,0.83657
2022,Lower Secondary Level,Rural regions,Disabled (> 30%),0.17517,91,693,0.14685,0.20349
2022,Upper Secondary Level,Urban regions,Not Disabled (<= 30%),0.82935,4906,5619,0.81951,0.83919
2022,Upper Secondary Level,Urban regions,Disabled (> 30%),0.16374,713,5619,0.15406,0.17342
2022,Upper Secondary Level,Rural regions,Not Disabled (<= 30%),0.84715,3128,3586,0.83537,0.85893
2022,Upper Secondary Level,Rural regions,Disabled (> 30%),0.14796,458,3586,0.13634,0.15959
2022,Post-secondary Non-tertiary Level,Urban regions,Not Disabled (<= 30%),0.91765,1460,1574,0.90406,0.93123
2022,Post-secondary Non-tertiary Level,Urban regions,Disabled (> 30%),0.08193,114,1574,0.06838,0.09548
2022,Post-secondary Non-tertiary Level,Rural regions,Not Disabled (<= 30%),0.88903,579,627,0.86442,0.91363
2022,Post-secondary Non-tertiary Level,Rural regions,Disabled (> 30%),0.11036,48,627,0.08581,0.13490
2022,First Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.82902,682,790,0.80275,0.85529
2022,First Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.17098,108,790,0.14471,0.19725
2022,First Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.84937,510,577,0.82016,0.87858
2022,First Stage of Tertiary Education,Rural regions,Disabled (> 30%),0.15063,67,577,0.12142,0.17984
2022,Second Stage of Tertiary Education,Urban regions,Not Disabled (<= 30%),0.92999,6343,6672,0.92387,0.93612
2022,Second Stage of Tertiary Education,Urban regions,Disabled (> 30%),0.06715,329,6672,0.06115,0.07316
2022,Second Stage of Tertiary Education,Rural regions,Not Disabled (<= 30%),0.87919,1801,1983,0.86484,0.89354
