year,quintil_oecd,sex,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,3rd Quintile,male,Disabled (> 30%),0.15294,279,2168,0.13779,0.16810
2018,3rd Quintile,female,Not Disabled (<= 30%),0.88407,2313,2571,0.87169,0.89645
2018,3rd Quintile,female,Disabled (> 30%),0.11593,258,2571,0.10355,0.12831
2018,4th Quintile,male,Not Disabled (<= 30%),0.88496,2007,2258,0.87180,0.89813
2018,4th Quintile,male,Disabled (> 30%),0.11504,251,2258,0.10187,0.12820
2018,4th Quintile,female,Not Disabled (<= 30%),0.88383,2199,2441,0.87112,0.89654
2018,4th Quintile,female,Disabled (> 30%),0.11617,242,2441,0.10346,0.12888
2018,5th Quintile,male,Not Disabled (<= 30%),0.90897,2317,2552,0.89781,0.92013
2018,5th Quintile,male,Disabled (> 30%),0.09103,235,2552,0.07987,0.10219
2018,5th Quintile,female,Not Disabled (<= 30%),0.91420,2308,2509,0.90324,0.92516
2018,5th Quintile,female,Disabled (> 30%),0.08580,201,2509,0.07484,0.09676
2019,1st Quintile,male,Not Disabled (<= 30%),0.80299,1579,1870,0.78496,0.82103
2019,1st Quintile,male,Disabled (> 30%),0.19701,291,1870,0.17897,0.21504
2019,1st Quintile,female,Not Disabled (<= 30%),0.84738,2251,2556,0.83343,0.86132
2019,1st Quintile,female,Disabled (> 30%),0.15262,305,2556,0.13868,0.16657
2019,2nd Quintile,male,Not Disabled (<= 30%),0.83428,1810,2108,0.81840,0.85016
2019,2nd Quintile,male,Disabled (> 30%),0.16572,298,2108,0.14984,0.18160
2019,2nd Quintile,female,Not Disabled (<= 30%),0.86731,2338,2651,0.85439,0.88023
2019,2nd Quintile,female,Disabled (> 30%),0.13269,313,2651,0.11977,0.14561
2019,3rd Quintile,male,Not Disabled (<= 30%),0.86428,1768,2016,0.84933,0.87924
2019,3rd Quintile,male,Disabled (> 30%),0.13572,248,2016,0.12076,0.15067
2019,3rd Quintile,female,Not Disabled (<= 30%),0.87184,2150,2398,0.85845,0.88522
2019,3rd Quintile,female,Disabled (> 30%),0.12816,248,2398,0.11478,0.14155
2019,4th Quintile,male,Not Disabled (<= 30%),0.88730,1778,2018,0.87350,0.90110
2019,4th Quintile,male,Disabled (> 30%),0.11270,240,2018,0.09890,0.12650
2019,4th Quintile,female,Not Disabled (<= 30%),0.89043,2025,2246,0.87751,0.90335
2019,4th Quintile,female,Disabled (> 30%),0.10957,221,2246,0.09665,0.12249
2019,5th Quintile,male,Not Disabled (<= 30%),0.91253,2188,2420,0.90127,0.92379
2019,5th Quintile,male,Disabled (> 30%),0.08747,232,2420,0.07621,0.09873
2019,5th Quintile,female,Not Disabled (<= 30%),0.90617,2181,2393,0.89448,0.91785
2019,5th Quintile,female,Disabled (> 30%),0.09383,212,2393,0.08215,0.10552
2020,1st Quintile,male,Not Disabled (<= 30%),0.80452,2870,3189,0.79075,0.81828
2020,1st Quintile,male,Disabled (> 30%),0.19548,319,3189,0.18172,0.20925
2020,1st Quintile,female,Not Disabled (<= 30%),0.83917,3044,3368,0.82676,0.85158
2020,1st Quintile,female,Disabled (> 30%),0.16083,324,3368,0.14842,0.17324
2020,2nd Quintile,male,Not Disabled (<= 30%),0.84127,1886,2180,0.82593,0.85662
2020,2nd Quintile,male,Disabled (> 30%),0.15873,294,2180,0.14338,0.17407
2020,2nd Quintile,female,Not Disabled (<= 30%),0.87024,2330,2637,0.85741,0.88306
2020,2nd Quintile,female,Disabled (> 30%),0.12976,307,2637,0.11694,0.14259
2020,3rd Quintile,male,Not Disabled (<= 30%),0.86490,1740,1986,0.84986,0.87993
2020,3rd Quintile,male,Disabled (> 30%),0.13510,246,1986,0.12007,0.15014
2020,3rd Quintile,female,Not Disabled (<= 30%),0.87256,2015,2275,0.85885,0.88627
2020,3rd Quintile,female,Disabled (> 30%),0.12744,260,2275,0.11373,0.14115
2020,4th Quintile,male,Not Disabled (<= 30%),0.88877,1927,2178,0.87556,0.90197
2020,4th Quintile,male,Disabled (> 30%),0.11123,251,2178,0.09803,0.12444
2020,4th Quintile,female,Not Disabled (<= 30%),0.88032,2103,2340,0.86716,0.89347
2020,4th Quintile,female,Disabled (> 30%),0.11968,237,2340,0.10653,0.13284
2020,5th Quintile,male,Not Disabled (<= 30%),0.90906,2880,3120,0.89897,0.91915
2020,5th Quintile,male,Disabled (> 30%),0.09094,240,3120,0.08085,0.10103
2020,5th Quintile,female,Not Disabled (<= 30%),0.90629,2617,2836,0.89556,0.91701
2020,5th Quintile,female,Disabled (> 30%),0.09371,219,2836,0.08299,0.10444
2021,1st Quintile,male,Not Disabled (<= 30%),0.78262,2061,2296,0.76575,0.79950
2021,1st Quintile,male,Disabled (> 30%),0.21738,235,2296,0.20050,0.23425
2021,1st Quintile,female,Not Disabled (<= 30%),0.84534,2203,2459,0.83104,0.85963
2021,1st Quintile,female,Disabled (> 30%),0.15466,256,2459,0.14037,0.16896
2021,2nd Quintile,male,Not Disabled (<= 30%),0.84456,1374,1604,0.82682,0.86230
2021,2nd Quintile,male,Disabled (> 30%),0.15544,230,1604,0.13770,0.17318
2021,2nd Quintile,female,Not Disabled (<= 30%),0.87069,1716,1934,0.85573,0.88565
2021,2nd Quintile,female,Disabled (> 30%),0.12931,218,1934,0.11435,0.14427
2021,3rd Quintile,male,Not Disabled (<= 30%),0.87355,1279,1444,0.85641,0.89070
2021,3rd Quintile,male,Disabled (> 30%),0.12645,165,1444,0.10930,0.14359
2021,3rd Quintile,female,Not Disabled (<= 30%),0.87511,1537,1694,0.85936,0.89085
2021,3rd Quintile,female,Disabled (> 30%),0.12489,157,1694,0.10915,0.14064
2021,4th Quintile,male,Not Disabled (<= 30%),0.89173,1365,1525,0.87613,0.90733
2021,4th Quintile,male,Disabled (> 30%),0.10827,160,1525,0.09267,0.12387
2021,4th Quintile,female,Not Disabled (<= 30%),0.87832,1501,1673,0.86265,0.89399
2021,4th Quintile,female,Disabled (> 30%),0.12168,172,1673,0.10601,0.13735
2021,5th Quintile,male,Not Disabled (<= 30%),0.90819,2087,2270,0.89631,0.92007
2021,5th Quintile,male,Disabled (> 30%),0.09181,183,2270,0.07993,0.10369
2021,5th Quintile,female,Not Disabled (<= 30%),0.89167,1852,2022,0.87812,0.90522
2021,5th Quintile,female,Disabled (> 30%),0.10833,170,2022,0.09478,0.12188
2022,1st Quintile,male,Not Disabled (<= 30%),0.78898,1746,1974,0.77098,0.80699
2022,1st Quintile,male,Disabled (> 30%),0.21102,228,1974,0.19301,0.22902
2022,1st Quintile,female,Not Disabled (<= 30%),0.84532,2017,2264,0.83043,0.86022
2022,1st Quintile,female,Disabled (> 30%),0.15468,247,2264,0.13978,0.16957
2022,2nd Quintile,male,Not Disabled (<= 30%),0.82784,1271,1474,0.80856,0.84712
2022,2nd Quintile,male,Disabled (> 30%),0.17216,203,1474,0.15288,0.19144
2022,2nd Quintile,female,Not Disabled (<= 30%),0.86619,1546,1746,0.85021,0.88216
2022,2nd Quintile,female,Disabled (> 30%),0.13381,200,1746,0.11784,0.14979
2022,3rd Quintile,male,Not Disabled (<= 30%),0.86251,1239,1395,0.84443,0.88059
2022,3rd Quintile,male,Disabled (> 30%),0.13749,156,1395,0.11941,0.15557
2022,3rd Quintile,female,Not Disabled (<= 30%),0.83954,1367,1562,0.82133,0.85774
2022,3rd Quintile,female,Disabled (> 30%),0.16046,195,1562,0.14226,0.17867
2022,4th Quintile,male,Not Disabled (<= 30%),0.87883,1335,1503,0.86233,0.89533
2022,4th Quintile,male,Disabled (> 30%),0.12117,168,1503,0.10467,0.13767
2022,4th Quintile,female,Not Disabled (<= 30%),0.86048,1436,1610,0.84355,0.87741
2022,4th Quintile,female,Disabled (> 30%),0.13952,174,1610,0.12259,0.15645
2022,5th Quintile,male,Not Disabled (<= 30%),0.91918,1942,2099,0.90752,0.93084
2022,5th Quintile,male,Disabled (> 30%),0.08082,157,2099,0.06916,0.09248
2022,5th Quintile,female,Not Disabled (<= 30%),0.87897,1735,1909,0.86433,0.89360
2022,5th Quintile,female,Disabled (> 30%),0.12103,174,1909,0.10640,0.13567
