"m11124","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","73","0.957265033685447","0.912088749239015","1.00244131813188"
"Nicht beeinträchtigt","2001","Hauptschule","kein Migrationshintergrund","6271","0.824025692622201","0.815406424677392","0.832644960567009"
"Nicht beeinträchtigt","2001","Hauptschule","direkter Migrationshintergrund","1411","0.900618942413728","0.885782494992287","0.91545538983517"
"Nicht beeinträchtigt","2001","Hauptschule","indirekter Migrationshintergrund","281","0.942351088586951","0.915976275691547","0.968725901482355"
"Nicht beeinträchtigt","2001","Realschule","kein Migrationshintergrund","5001","0.926523256846102","0.919519901992489","0.933526611699715"
"Nicht beeinträchtigt","2001","Realschule","direkter Migrationshintergrund","209","0.885248187733876","0.843967906294717","0.926528469173035"
"Nicht beeinträchtigt","2001","Realschule","indirekter Migrationshintergrund","201","0.987442450867732","0.972124227006133","1.00276067472933"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","kein Migrationshintergrund","1552","0.930625508863474","0.91832810181506","0.942922915911888"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","direkter Migrationshintergrund","426","0.918161711875154","0.893029665737538","0.94329375801277"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","indirekter Migrationshintergrund","117","0.96878957526409","0.937677997512257","0.999901153015922"
"Nicht beeinträchtigt","2001","AkademikerIn","kein Migrationshintergrund","2886","0.91424894779509","0.904438309302376","0.924059586287804"
"Nicht beeinträchtigt","2001","AkademikerIn","direkter Migrationshintergrund","343","0.946712062475925","0.92351033871882","0.969913786233031"
"Nicht beeinträchtigt","2001","AkademikerIn","indirekter Migrationshintergrund","55","0.993547458420903","0.972576716684743","1.01451820015706"
"Beeinträchtigt","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","Hauptschule","kein Migrationshintergrund","1227","0.175974307377799","0.167355039432991","0.184593575322608"
"Beeinträchtigt","2001","Hauptschule","direkter Migrationshintergrund","151","0.0993810575862716","0.0845446101648298","0.114217505007713"
"Beeinträchtigt","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","Realschule","kein Migrationshintergrund","331","0.0734767431538977","0.0664733883002847","0.0804800980075107"
"Beeinträchtigt","2001","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","kein Migrationshintergrund","88","0.0693744911365262","0.0570770840881119","0.0816718981849404"
"Beeinträchtigt","2001","(Fach-)Abitur","direkter Migrationshintergrund","31","0.0818382881248458","0.0567062419872299","0.106970334262462"
"Beeinträchtigt","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","AkademikerIn","kein Migrationshintergrund","243","0.0857510522049099","0.0759404137121959","0.095561690697624"
"Beeinträchtigt","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","kein Migrationshintergrund","539","0.90895812062821","0.885174800732422","0.932741440523998"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","direkter Migrationshintergrund","241","0.950418429758055","0.923981210557897","0.976855648958213"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","84","0.954253621110566","0.9106003266859","0.997906915535231"
"Nicht beeinträchtigt","2002","Hauptschule","kein Migrationshintergrund","5891","0.806130563136074","0.796992776488941","0.815268349783207"
"Nicht beeinträchtigt","2002","Hauptschule","direkter Migrationshintergrund","1277","0.888834038250778","0.872587347958403","0.905080728543152"
"Nicht beeinträchtigt","2002","Hauptschule","indirekter Migrationshintergrund","242","0.92592327598994","0.894150422363991","0.957696129615889"
"Nicht beeinträchtigt","2002","Realschule","kein Migrationshintergrund","5173","0.918790828249673","0.911600522692726","0.92598113380662"
"Nicht beeinträchtigt","2002","Realschule","direkter Migrationshintergrund","206","0.875905549932125","0.832922355343236","0.918888744521015"
"Nicht beeinträchtigt","2002","Realschule","indirekter Migrationshintergrund","206","0.999057853189226","0.994878418640309","1.00323728773814"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","kein Migrationshintergrund","1786","0.933846028772098","0.92261968003303","0.945072377511166"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","direkter Migrationshintergrund","419","0.953261703215018","0.933561472597356","0.97296193383268"
"Nicht beeinträchtigt","2002","(Fach-)Abitur","indirekter Migrationshintergrund","126","0.97988941224657","0.955664949712273","1.00411387478087"
"Nicht beeinträchtigt","2002","AkademikerIn","kein Migrationshintergrund","3811","0.916755503229719","0.908296491288934","0.925214515170504"
"Nicht beeinträchtigt","2002","AkademikerIn","direkter Migrationshintergrund","371","0.911441869522559","0.88335324172656","0.939530497318559"
"Nicht beeinträchtigt","2002","AkademikerIn","indirekter Migrationshintergrund","65","0.990280038334393","0.966610629469515","1.01394944719927"
"Beeinträchtigt","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","Hauptschule","kein Migrationshintergrund","1299","0.193869436863926","0.184731650216793","0.203007223511059"
"Beeinträchtigt","2002","Hauptschule","direkter Migrationshintergrund","161","0.111165961749222","0.0949192714568479","0.127412652041597"
"Beeinträchtigt","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","Realschule","kein Migrationshintergrund","371","0.0812091717503267","0.0740188661933798","0.0883994773072736"
"Beeinträchtigt","2002","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","kein Migrationshintergrund","97","0.066153971227902","0.0549276224888335","0.0773803199669705"
"Beeinträchtigt","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","AkademikerIn","kein Migrationshintergrund","286","0.0832444967702813","0.0747854848294964","0.0917035087110661"
"Beeinträchtigt","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","kein Migrationshintergrund","560","0.921577428196391","0.899755140928529","0.943399715464253"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","direkter Migrationshintergrund","216","0.949327451124032","0.921225624044594","0.977429278203469"
"Nicht beeinträchtigt","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","79","0.985047894399537","0.958453938217898","1.01164185058118"
"Nicht beeinträchtigt","2003","Hauptschule","kein Migrationshintergrund","5577","0.805876813481673","0.796489079342619","0.815264547620727"
"Nicht beeinträchtigt","2003","Hauptschule","direkter Migrationshintergrund","1198","0.883569499819633","0.866516841031875","0.900622158607392"
"Nicht beeinträchtigt","2003","Hauptschule","indirekter Migrationshintergrund","240","0.950388091595747","0.923840508494724","0.97693567469677"
"Nicht beeinträchtigt","2003","Realschule","kein Migrationshintergrund","4988","0.919457227187196","0.91217333112459","0.926741123249803"
"Nicht beeinträchtigt","2003","Realschule","direkter Migrationshintergrund","192","0.873913805575392","0.828910644886023","0.918916966264762"
"Nicht beeinträchtigt","2003","Realschule","indirekter Migrationshintergrund","202","0.994846718442112","0.9850212553433","1.00467218154092"
"Nicht beeinträchtigt","2003","(Fach-)Abitur","kein Migrationshintergrund","1770","0.93581683326396","0.924691036203472","0.946942630324448"
"Nicht beeinträchtigt","2003","(Fach-)Abitur","direkter Migrationshintergrund","384","0.956453089309668","0.936601486068763","0.976304692550573"
"Nicht beeinträchtigt","2003","(Fach-)Abitur","indirekter Migrationshintergrund","134","0.981303025585859","0.958621354764517","1.0039846964072"
"Nicht beeinträchtigt","2003","AkademikerIn","kein Migrationshintergrund","3619","0.909357014330624","0.900368358106348","0.918345670554901"
"Nicht beeinträchtigt","2003","AkademikerIn","direkter Migrationshintergrund","347","0.914441051737262","0.885901609325175","0.94298049414935"
"Nicht beeinträchtigt","2003","AkademikerIn","indirekter Migrationshintergrund","62","0.989628216415601","0.964610908486298","1.0146455243449"
"Beeinträchtigt","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","Hauptschule","kein Migrationshintergrund","1242","0.194123186518327","0.184735452379273","0.203510920657381"
"Beeinträchtigt","2003","Hauptschule","direkter Migrationshintergrund","161","0.116430500180367","0.0993778413926084","0.133483158968125"
"Beeinträchtigt","2003","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","Realschule","kein Migrationshintergrund","374","0.0805427728128036","0.0732588767501974","0.0878266688754098"
"Beeinträchtigt","2003","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","(Fach-)Abitur","kein Migrationshintergrund","94","0.0641831667360399","0.053057369675552","0.0753089637965278"
"Beeinträchtigt","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","AkademikerIn","kein Migrationshintergrund","300","0.0906429856693756","0.0816543294450991","0.0996316418936521"
"Beeinträchtigt","2003","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2004","(noch) kein Abschluss","kein Migrationshintergrund","558","0.908628971722604","0.885199765709","0.932058177736207"
"Nicht beeinträchtigt","2004","(noch) kein Abschluss","direkter Migrationshintergrund","221","0.942065217391304","0.912384814770496","0.971745620012113"
"Nicht beeinträchtigt","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","90","1","1","1"
"Nicht beeinträchtigt","2004","Hauptschule","kein Migrationshintergrund","5270","0.80184453072131","0.792151942219936","0.811537119222684"
"Nicht beeinträchtigt","2004","Hauptschule","direkter Migrationshintergrund","1139","0.881513115656239","0.863924663084345","0.899101568228132"
"Nicht beeinträchtigt","2004","Hauptschule","indirekter Migrationshintergrund","241","0.937885911489924","0.908491262851213","0.967280560128634"
"Nicht beeinträchtigt","2004","Realschule","kein Migrationshintergrund","4817","0.911661533073158","0.903955675573201","0.919367390573115"
"Nicht beeinträchtigt","2004","Realschule","direkter Migrationshintergrund","184","0.882534769405513","0.838351933563748","0.926717605247278"
"Nicht beeinträchtigt","2004","Realschule","indirekter Migrationshintergrund","197","0.979880710959776","0.960421464776988","0.999339957142565"
"Nicht beeinträchtigt","2004","(Fach-)Abitur","kein Migrationshintergrund","1759","0.931297473315315","0.919795938370596","0.942799008260034"
"Nicht beeinträchtigt","2004","(Fach-)Abitur","direkter Migrationshintergrund","372","0.942003600596733","0.918924080317347","0.965083120876119"
"Nicht beeinträchtigt","2004","(Fach-)Abitur","indirekter Migrationshintergrund","138","0.982439165207814","0.960835405847235","1.00404292456839"
"Nicht beeinträchtigt","2004","AkademikerIn","kein Migrationshintergrund","3570","0.903596321418462","0.894301129252477","0.912891513584447"
"Nicht beeinträchtigt","2004","AkademikerIn","direkter Migrationshintergrund","331","0.902839476052293","0.872116436706042","0.933562515398543"
"Nicht beeinträchtigt","2004","AkademikerIn","indirekter Migrationshintergrund","60","0.98557004941701","0.955643314001892","1.01549678483213"
"Beeinträchtigt","2004","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","Hauptschule","kein Migrationshintergrund","1227","0.19815546927869","0.188462880777316","0.207848057780064"
"Beeinträchtigt","2004","Hauptschule","direkter Migrationshintergrund","158","0.118486884343761","0.100898431771868","0.136075336915655"
"Beeinträchtigt","2004","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","Realschule","kein Migrationshintergrund","393","0.0883384669268421","0.0806326094268854","0.0960443244267989"
"Beeinträchtigt","2004","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","(Fach-)Abitur","kein Migrationshintergrund","99","0.0687025266846845","0.0572009917399656","0.0802040616294034"
"Beeinträchtigt","2004","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","AkademikerIn","kein Migrationshintergrund","303","0.0964036785815379","0.0871084864155528","0.105698870747523"
"Beeinträchtigt","2004","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2004","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2005","(noch) kein Abschluss","kein Migrationshintergrund","561","0.908656569292128","0.885370404163724","0.931942734420531"
"Nicht beeinträchtigt","2005","(noch) kein Abschluss","direkter Migrationshintergrund","204","0.94030397753486","0.908853540962673","0.971754414107046"
"Nicht beeinträchtigt","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","97","1","1","1"
"Nicht beeinträchtigt","2005","Hauptschule","kein Migrationshintergrund","4906","0.800797313115397","0.79077444367609","0.810820182554705"
"Nicht beeinträchtigt","2005","Hauptschule","direkter Migrationshintergrund","1032","0.874267107752965","0.855405910624795","0.893128304881136"
"Nicht beeinträchtigt","2005","Hauptschule","indirekter Migrationshintergrund","248","0.948248623713316","0.921424872780188","0.975072374646444"
"Nicht beeinträchtigt","2005","Realschule","kein Migrationshintergrund","4583","0.90778464946477","0.899755345548677","0.915813953380864"
"Nicht beeinträchtigt","2005","Realschule","direkter Migrationshintergrund","179","0.907982898540837","0.867619466475409","0.948346330606264"
"Nicht beeinträchtigt","2005","Realschule","indirekter Migrationshintergrund","193","0.97522918063123","0.953469947495188","0.996988413767272"
"Nicht beeinträchtigt","2005","(Fach-)Abitur","kein Migrationshintergrund","1681","0.931535752787873","0.91980381442811","0.943267691147636"
"Nicht beeinträchtigt","2005","(Fach-)Abitur","direkter Migrationshintergrund","349","0.947868689991926","0.925249109591385","0.970488270392467"
"Nicht beeinträchtigt","2005","(Fach-)Abitur","indirekter Migrationshintergrund","140","0.986996382305783","0.968362909854606","1.00562985475696"
"Nicht beeinträchtigt","2005","AkademikerIn","kein Migrationshintergrund","3459","0.907867062443507","0.898615404954557","0.917118719932456"
"Nicht beeinträchtigt","2005","AkademikerIn","direkter Migrationshintergrund","311","0.907500252803622","0.876612707803925","0.938387797803319"
"Nicht beeinträchtigt","2005","AkademikerIn","indirekter Migrationshintergrund","67","0.971464112977606","0.932178583116092","1.01074964283912"
"Beeinträchtigt","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","Hauptschule","kein Migrationshintergrund","1194","0.199202686884602","0.189179817445295","0.20922555632391"
"Beeinträchtigt","2005","Hauptschule","direkter Migrationshintergrund","155","0.125732892247034","0.106871695118863","0.144594089375205"
"Beeinträchtigt","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","Realschule","kein Migrationshintergrund","405","0.0922153505352297","0.084186046619136","0.100244654451323"
"Beeinträchtigt","2005","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","(Fach-)Abitur","kein Migrationshintergrund","99","0.0684642472121267","0.0567323088523637","0.0801961855718897"
"Beeinträchtigt","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","AkademikerIn","kein Migrationshintergrund","295","0.0921329375564932","0.0828812800675436","0.101384595045443"
"Beeinträchtigt","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2006","(noch) kein Abschluss","kein Migrationshintergrund","374","0.874528864420717","0.842107230846392","0.906950497995042"
"Nicht beeinträchtigt","2006","(noch) kein Abschluss","direkter Migrationshintergrund","165","0.896925097854003","0.8527510750592","0.941099120648805"
"Nicht beeinträchtigt","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","66","0.996517289644925","0.982411032794168","1.01062354649568"
"Nicht beeinträchtigt","2006","Hauptschule","kein Migrationshintergrund","5362","0.799777678180863","0.790164160698928","0.809391195662799"
"Nicht beeinträchtigt","2006","Hauptschule","direkter Migrationshintergrund","1002","0.855572186737906","0.835438496141187","0.875705877334626"
"Nicht beeinträchtigt","2006","Hauptschule","indirekter Migrationshintergrund","240","0.94839979745424","0.921194551150015","0.975605043758465"
"Nicht beeinträchtigt","2006","Realschule","kein Migrationshintergrund","4890","0.90153750629498","0.893550924777642","0.909524087812317"
"Nicht beeinträchtigt","2006","Realschule","direkter Migrationshintergrund","182","0.919467015492589","0.881468209346391","0.957465821638786"
"Nicht beeinträchtigt","2006","Realschule","indirekter Migrationshintergrund","198","0.979972684747761","0.960605414411044","0.999339955084478"
"Nicht beeinträchtigt","2006","(Fach-)Abitur","kein Migrationshintergrund","1794","0.933236864255305","0.92200430465355","0.944469423857061"
"Nicht beeinträchtigt","2006","(Fach-)Abitur","direkter Migrationshintergrund","374","0.935199795153121","0.911105385185771","0.959294205120471"
"Nicht beeinträchtigt","2006","(Fach-)Abitur","indirekter Migrationshintergrund","147","0.982485019730949","0.961492225140122","1.00347781432178"
"Nicht beeinträchtigt","2006","AkademikerIn","kein Migrationshintergrund","3777","0.901666939606056","0.892587881709134","0.910745997502978"
"Nicht beeinträchtigt","2006","AkademikerIn","direkter Migrationshintergrund","342","0.924145989073458","0.897021153468592","0.951270824678324"
"Nicht beeinträchtigt","2006","AkademikerIn","indirekter Migrationshintergrund","75","0.986982257920035","0.961498480741293","1.01246603509878"
"Beeinträchtigt","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","Hauptschule","kein Migrationshintergrund","1294","0.200222321819137","0.190608804337201","0.209835839301072"
"Beeinträchtigt","2006","Hauptschule","direkter Migrationshintergrund","169","0.144427813262094","0.124294122665375","0.164561503858813"
"Beeinträchtigt","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","Realschule","kein Migrationshintergrund","456","0.0984624937050203","0.0904759121876829","0.106449075222358"
"Beeinträchtigt","2006","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","(Fach-)Abitur","kein Migrationshintergrund","103","0.0667631357446946","0.0555305761429391","0.0779956953464502"
"Beeinträchtigt","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","AkademikerIn","kein Migrationshintergrund","355","0.0983330603939443","0.0892540024970221","0.107412118290866"
"Beeinträchtigt","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2007","(noch) kein Abschluss","kein Migrationshintergrund","336","0.897229887171145","0.865686496518306","0.928773277823984"
"Nicht beeinträchtigt","2007","(noch) kein Abschluss","direkter Migrationshintergrund","128","0.876304409721846","0.823082061648925","0.929526757794767"
"Nicht beeinträchtigt","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","52","0.983763064567628","0.949737335113295","1.01778879402196"
"Nicht beeinträchtigt","2007","Hauptschule","kein Migrationshintergrund","4874","0.797565405101624","0.787447071897586","0.807683738305663"
"Nicht beeinträchtigt","2007","Hauptschule","direkter Migrationshintergrund","886","0.86664176098852","0.845819501949118","0.887464020027923"
"Nicht beeinträchtigt","2007","Hauptschule","indirekter Migrationshintergrund","227","0.957442470690826","0.931851091720843","0.983033849660809"
"Nicht beeinträchtigt","2007","Realschule","kein Migrationshintergrund","4580","0.900748693630274","0.892483299171054","0.909014088089495"
"Nicht beeinträchtigt","2007","Realschule","direkter Migrationshintergrund","163","0.919391025460684","0.879398399798081","0.959383651123287"
"Nicht beeinträchtigt","2007","Realschule","indirekter Migrationshintergrund","187","0.9791680720478","0.958913421171188","0.999422722924413"
"Nicht beeinträchtigt","2007","(Fach-)Abitur","kein Migrationshintergrund","1728","0.925640621136306","0.913675868547987","0.937605373724624"
"Nicht beeinträchtigt","2007","(Fach-)Abitur","direkter Migrationshintergrund","346","0.937980345723003","0.913470636397601","0.962490055048404"
"Nicht beeinträchtigt","2007","(Fach-)Abitur","indirekter Migrationshintergrund","132","0.952663561140362","0.917104083245488","0.988223039035235"
"Nicht beeinträchtigt","2007","AkademikerIn","kein Migrationshintergrund","3597","0.898104722188337","0.888678005208531","0.907531439168142"
"Nicht beeinträchtigt","2007","AkademikerIn","direkter Migrationshintergrund","318","0.90919191467236","0.878827919648373","0.939555909696346"
"Nicht beeinträchtigt","2007","AkademikerIn","indirekter Migrationshintergrund","84","0.98792584634823","0.964707614096079","1.01114407860038"
"Beeinträchtigt","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","Hauptschule","kein Migrationshintergrund","1184","0.202434594898376","0.192316261694337","0.212552928102414"
"Beeinträchtigt","2007","Hauptschule","direkter Migrationshintergrund","138","0.13335823901148","0.112535979972077","0.154180498050882"
"Beeinträchtigt","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","Realschule","kein Migrationshintergrund","447","0.099251306369726","0.0909859119105054","0.107516700828947"
"Beeinträchtigt","2007","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","(Fach-)Abitur","kein Migrationshintergrund","119","0.0743593788636942","0.0623946262753756","0.0863241314520129"
"Beeinträchtigt","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","AkademikerIn","kein Migrationshintergrund","359","0.101895277811663","0.0924685608318578","0.111321994791469"
"Beeinträchtigt","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2008","(noch) kein Abschluss","kein Migrationshintergrund","347","0.906005792588459","0.876109070074009","0.935902515102908"
"Nicht beeinträchtigt","2008","(noch) kein Abschluss","direkter Migrationshintergrund","105","0.880259726271434","0.822172183199278","0.938347269343589"
"Nicht beeinträchtigt","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","58","0.984000104891753","0.95225121052003","1.01574899926348"
"Nicht beeinträchtigt","2008","Hauptschule","kein Migrationshintergrund","4540","0.800164522448534","0.789732211321513","0.810596833575554"
"Nicht beeinträchtigt","2008","Hauptschule","direkter Migrationshintergrund","786","0.86221145589125","0.839878253889475","0.884544657893025"
"Nicht beeinträchtigt","2008","Hauptschule","indirekter Migrationshintergrund","219","0.941728144576935","0.911584462763969","0.971871826389902"
"Nicht beeinträchtigt","2008","Realschule","kein Migrationshintergrund","4323","0.900122050352335","0.891599720488225","0.908644380216446"
"Nicht beeinträchtigt","2008","Realschule","direkter Migrationshintergrund","152","0.939034752528463","0.902415610043921","0.975653895013004"
"Nicht beeinträchtigt","2008","Realschule","indirekter Migrationshintergrund","184","0.972074399796339","0.948459924577212","0.995688875015467"
"Nicht beeinträchtigt","2008","(Fach-)Abitur","kein Migrationshintergrund","1603","0.929063513361014","0.916881582865017","0.941245443857011"
"Nicht beeinträchtigt","2008","(Fach-)Abitur","direkter Migrationshintergrund","313","0.918528006420898","0.889450376452966","0.947605636388831"
"Nicht beeinträchtigt","2008","(Fach-)Abitur","indirekter Migrationshintergrund","119","0.939140420071099","0.897229921614407","0.98105091852779"
"Nicht beeinträchtigt","2008","AkademikerIn","kein Migrationshintergrund","3447","0.900755275440904","0.891238911357247","0.91027163952456"
"Nicht beeinträchtigt","2008","AkademikerIn","direkter Migrationshintergrund","293","0.922537742600701","0.892922651821966","0.952152833379436"
"Nicht beeinträchtigt","2008","AkademikerIn","indirekter Migrationshintergrund","83","0.978490119899826","0.947648594816204","1.00933164498345"
"Beeinträchtigt","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beeinträchtigt","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","Hauptschule","kein Migrationshintergrund","1104","0.199835477551466","0.189403166424446","0.210267788678487"
"Beeinträchtigt","2008","Hauptschule","direkter Migrationshintergrund","129","0.13778854410875","0.115455342106975","0.160121746110525"
"Beeinträchtigt","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","Realschule","kein Migrationshintergrund","432","0.0998779496476646","0.0913556197835538","0.108400279511775"
"Beeinträchtigt","2008","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","(Fach-)Abitur","kein Migrationshintergrund","103","0.070936486638986","0.058754556142989","0.0831184171349831"
"Beeinträchtigt","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","AkademikerIn","kein Migrationshintergrund","345","0.0992447245590964","0.0897283604754403","0.108761088642753"
"Beeinträchtigt","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2009","(noch) kein Abschluss","kein Migrationshintergrund","300","0.909558548674345","0.877935506942459","0.941181590406231"
"Nicht beeinträchtigt","2009","(noch) kein Abschluss","direkter Migrationshintergrund","98","0.860019744965977","0.795761822379616","0.924277667552338"
"Nicht beeinträchtigt","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","55","0.996972386895939","0.9825828826864","1.01136189110548"
"Nicht beeinträchtigt","2009","Hauptschule","kein Migrationshintergrund","4173","0.797806354890031","0.786895212568209","0.808717497211854"
"Nicht beeinträchtigt","2009","Hauptschule","direkter Migrationshintergrund","664","0.87100818120853","0.847394167501218","0.894622194915842"
