year,migback,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.85859,303,360,0.82255,0.89463
2009,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.13688,57,360,0.10132,0.17243
2009,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.90455,551,613,0.88126,0.92783
2009,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.09333,62,613,0.07028,0.11638
2009,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89565,155,155,0.84737,0.94394
2009,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86051,81,81,0.78459,0.93643
2009,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90251,269,269,0.86700,0.93802
2009,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.63844,49,49,0.50252,0.77436
2009,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.92411,140,140,0.88009,0.96814
2009,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.95153,277,277,0.92620,0.97687
2009,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98163,36,36,0.93714,1.02612
2009,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98280,85,85,0.95500,1.01060
2010,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.64971,300,300,0.59563,0.70378
2010,No migration background,Primary Level,Not Disabled (<= 30%),0.81525,123,123,0.74639,0.88412
2010,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80954,1406,1613,0.79037,0.82871
2010,No migration background,Lower Secondary Level,Disabled (> 30%),0.16224,207,1613,0.14424,0.18024
2010,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.84844,9008,10165,0.84147,0.85541
2010,No migration background,Upper Secondary Level,Disabled (> 30%),0.14746,1157,10165,0.14057,0.15436
2010,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90700,1228,1299,0.89120,0.92280
2010,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09241,71,1299,0.07665,0.10817
2010,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84930,1257,1439,0.83081,0.86780
2010,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.14615,182,1439,0.12789,0.16441
2010,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90205,4329,4661,0.89352,0.91059
2010,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09720,332,4661,0.08870,0.10571
2010,Direct migration background,Primary Level,Not Disabled (<= 30%),0.90704,166,166,0.86273,0.95134
2010,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.86553,578,634,0.83895,0.89210
2010,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.12449,56,634,0.09877,0.15021
2010,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.89273,1008,1083,0.87429,0.91117
2010,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.09661,75,1083,0.07901,0.11421
2010,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91311,317,317,0.88205,0.94416
2010,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89184,107,107,0.83271,0.95097
2010,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91441,536,536,0.89070,0.93811
2010,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.67996,82,82,0.57837,0.78155
2010,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.89654,181,181,0.85205,0.94104
2010,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.92868,437,437,0.90452,0.95283
2010,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99636,74,74,0.98253,1.01018
2010,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88280,47,47,0.78985,0.97576
2010,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98775,149,149,0.97002,1.00547
2011,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.57043,361,361,0.51929,0.62156
2011,No migration background,Primary Level,Not Disabled (<= 30%),0.74232,160,198,0.68124,0.80339
2011,No migration background,Primary Level,Disabled (> 30%),0.24889,38,198,0.18851,0.30926
2011,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.81164,1799,2079,0.79483,0.82845
2011,No migration background,Lower Secondary Level,Disabled (> 30%),0.16572,280,2079,0.14973,0.18170
2011,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.84598,10593,12136,0.83956,0.85241
2011,No migration background,Upper Secondary Level,Disabled (> 30%),0.15222,1543,12136,0.14583,0.15861
2011,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91255,1458,1545,0.89846,0.92664
2011,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08619,87,1545,0.07219,0.10019
2011,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86308,1470,1665,0.84656,0.87959
2011,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.13134,195,1665,0.11511,0.14757
2011,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90339,4973,5394,0.89551,0.91128
2011,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09661,421,5394,0.08872,0.10449
2011,Direct migration background,Primary Level,Not Disabled (<= 30%),0.86855,163,163,0.81651,0.92058
2011,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.88772,605,662,0.86365,0.91179
2011,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.09559,57,662,0.07318,0.11801
2011,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.90986,1142,1233,0.89387,0.92586
2011,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.08988,91,1233,0.07391,0.10586
2011,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93517,349,349,0.90930,0.96104
2011,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89984,114,114,0.84449,0.95520
2011,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93288,610,641,0.91349,0.95226
2011,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.05789,31,641,0.03980,0.07599
2011,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.52386,88,88,0.41891,0.62881
2011,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.91112,196,196,0.87117,0.95106
2011,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.93940,485,485,0.91815,0.96066
2011,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99657,85,85,0.98406,1.00907
2011,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97595,53,53,0.93431,1.01759
2011,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97717,172,172,0.95479,0.99956
2012,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.56320,356,356,0.51160,0.61479
2012,No migration background,Primary Level,Not Disabled (<= 30%),0.74391,163,204,0.68386,0.80395
2012,No migration background,Primary Level,Disabled (> 30%),0.25609,41,204,0.19605,0.31614
2012,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80609,1733,2044,0.78894,0.82323
2012,No migration background,Lower Secondary Level,Disabled (> 30%),0.17199,311,2044,0.15562,0.18835
2012,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.84143,10260,11841,0.83485,0.84801
2012,No migration background,Upper Secondary Level,Disabled (> 30%),0.15524,1581,11841,0.14871,0.16176
2012,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90428,1403,1502,0.88939,0.91916
2012,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09572,99,1502,0.08084,0.11061
2012,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86002,1419,1631,0.84318,0.87686
2012,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.13730,212,1631,0.12060,0.15401
2012,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89823,4891,5323,0.89010,0.90635
2012,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.10130,432,5323,0.09319,0.10941
2012,Direct migration background,Primary Level,Not Disabled (<= 30%),0.88148,140,140,0.82775,0.93522
2012,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.89415,583,641,0.87031,0.91798
2012,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.09583,58,641,0.07302,0.11863
2012,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.88845,1085,1185,0.87052,0.90638
2012,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.11142,100,1185,0.09349,0.12934
2012,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90908,347,347,0.87879,0.93937
2012,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90963,101,101,0.85343,0.96582
2012,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93958,613,647,0.92121,0.95795
2012,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.06042,34,647,0.04205,0.07879
2012,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.50293,92,92,0.40020,0.60566
2012,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.90580,198,198,0.86501,0.94659
2012,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.90953,460,491,0.88414,0.93493
2012,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.08987,31,491,0.06454,0.11519
2012,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97831,85,85,0.94716,1.00946
2012,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95188,54,54,0.89426,1.00950
2012,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97504,165,165,0.95117,0.99892
2013,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.53457,337,337,0.48123,0.58790
2013,No migration background,Primary Level,Not Disabled (<= 30%),0.73040,151,185,0.66629,0.79452
2013,No migration background,Primary Level,Disabled (> 30%),0.26337,34,185,0.19973,0.32701
2013,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80548,1618,1897,0.78766,0.82330
2013,No migration background,Lower Secondary Level,Disabled (> 30%),0.17280,279,1897,0.15578,0.18982
2013,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.84158,9601,11099,0.83479,0.84838
2013,No migration background,Upper Secondary Level,Disabled (> 30%),0.15632,1498,11099,0.14956,0.16308
2013,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91822,1340,1427,0.90400,0.93244
2013,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08160,87,1427,0.06739,0.09581
2013,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84273,1325,1533,0.82449,0.86096
2013,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.15442,208,1533,0.13632,0.17251
2013,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89894,4741,5175,0.89073,0.90716
2013,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09909,434,5175,0.09095,0.10723
2013,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.89709,114,114,0.84107,0.95312
2013,Direct migration background,Primary Level,Not Disabled (<= 30%),0.87587,351,385,0.84289,0.90885
2013,Direct migration background,Primary Level,Disabled (> 30%),0.12093,34,385,0.08832,0.15354
2013,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.91037,1269,1361,0.89519,0.92555
2013,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.08829,92,1361,0.07321,0.10337
2013,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.87396,2083,2239,0.86021,0.88772
2013,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.12543,156,2239,0.11171,0.13915
2013,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90742,756,804,0.88737,0.92747
2013,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09188,48,804,0.07190,0.11186
2013,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89637,119,119,0.84138,0.95136
2013,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93433,1315,1379,0.92125,0.94740
2013,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.06506,64,1379,0.05203,0.07808
2013,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.64902,168,168,0.57663,0.72141
2013,Indirect migration background,Primary Level,Not Disabled (<= 30%),0.84488,48,48,0.74138,0.94838
2013,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.94624,427,427,0.92482,0.96766
2013,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.93164,769,802,0.91416,0.94912
2013,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.06437,33,802,0.04738,0.08137
2013,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98211,127,127,0.95896,1.00525
2013,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94548,60,60,0.88754,1.00341
2013,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97344,294,294,0.95503,0.99185
2014,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.53542,281,281,0.47700,0.59384
2014,No migration background,Primary Level,Not Disabled (<= 30%),0.71709,141,173,0.64978,0.78440
2014,No migration background,Primary Level,Disabled (> 30%),0.27425,32,173,0.20757,0.34092
2014,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80145,1437,1703,0.78250,0.82040
2014,No migration background,Lower Secondary Level,Disabled (> 30%),0.17548,266,1703,0.15741,0.19356
2014,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.82973,8514,9990,0.82236,0.83711
2014,No migration background,Upper Secondary Level,Disabled (> 30%),0.16712,1476,9990,0.15980,0.17444
2014,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91556,1216,1299,0.90043,0.93069
2014,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08377,83,1299,0.06870,0.09884
2014,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83036,1215,1419,0.81083,0.84990
2014,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.16868,204,1419,0.14919,0.18817
2014,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89577,4391,4826,0.88714,0.90439
2014,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.10372,435,4826,0.09512,0.11233
2014,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.62350,60,60,0.49986,0.74713
2014,Direct migration background,Primary Level,Not Disabled (<= 30%),0.86759,257,257,0.82606,0.90911
2014,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.89850,966,1045,0.88018,0.91682
2014,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.09351,79,1045,0.07585,0.11117
2014,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.87396,1691,1844,0.85880,0.88911
2014,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.12599,153,1844,0.11084,0.14114
2014,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90458,591,630,0.88163,0.92754
2014,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09477,39,630,0.07188,0.11767
2014,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87031,103,103,0.80510,0.93551
2014,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93538,1097,1150,0.92116,0.94960
2014,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.06100,53,1150,0.04716,0.07483
2014,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.55922,104,104,0.46333,0.65510
2014,Indirect migration background,Primary Level,Not Disabled (<= 30%),0.81586,38,38,0.69097,0.94075
2014,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.89589,340,340,0.86338,0.92840
2014,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.91759,650,681,0.89692,0.93826
2014,Indirect migration background,Upper Secondary Level,Disabled (> 30%),0.08208,31,681,0.06145,0.10271
2014,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98153,112,112,0.95649,1.00658
2014,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.98978,54,54,0.96270,1.01686
2014,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98042,241,241,0.96289,0.99795
2015,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.47752,214,214,0.41044,0.54460
2015,No migration background,Primary Level,Not Disabled (<= 30%),0.73096,131,131,0.65472,0.80719
2015,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80264,1354,1588,0.78306,0.82222
2015,No migration background,Lower Secondary Level,Disabled (> 30%),0.17008,234,1588,0.15159,0.18856
2015,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.82765,8082,9462,0.82004,0.83526
2015,No migration background,Upper Secondary Level,Disabled (> 30%),0.16777,1380,9462,0.16024,0.17530
2015,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92113,1163,1234,0.90608,0.93617
2015,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07887,71,1234,0.06383,0.09392
2015,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83916,1169,1365,0.81967,0.85866
2015,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.16084,196,1365,0.14134,0.18033
2015,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89911,4254,4667,0.89047,0.90775
2015,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09893,413,4667,0.09036,0.10750
2015,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.58812,58,58,0.46035,0.71590
2015,Direct migration background,Primary Level,Not Disabled (<= 30%),0.84725,309,309,0.80708,0.88743
2015,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.91310,984,1052,0.89607,0.93013
2015,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.08055,68,1052,0.06409,0.09700
2015,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.89038,1894,2020,0.87675,0.90400
2015,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.10825,126,2020,0.09470,0.12180
2015,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92709,772,814,0.90922,0.94497
2015,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07089,42,814,0.05325,0.08853
2015,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88533,101,101,0.82288,0.94778
2015,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94519,1464,1510,0.93371,0.95668
2015,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.05437,46,1510,0.04293,0.06581
2015,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.66979,100,100,0.57715,0.76243
2015,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.91387,309,309,0.88253,0.94520
2015,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.92610,620,620,0.90550,0.94671
2015,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97162,104,104,0.93956,1.00369
2015,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97346,230,230,0.95265,0.99428
2016,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.48329,212,212,0.41587,0.55072
2016,No migration background,Primary Level,Not Disabled (<= 30%),0.72323,107,107,0.63806,0.80841
2016,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.79429,1250,1472,0.77364,0.81495
2016,No migration background,Lower Secondary Level,Disabled (> 30%),0.17185,222,1472,0.15257,0.19113
2016,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.82785,7437,8707,0.81992,0.83578
2016,No migration background,Upper Secondary Level,Disabled (> 30%),0.16835,1270,8707,0.16049,0.17621
2016,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.91439,1107,1177,0.89840,0.93038
2016,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08508,70,1177,0.06913,0.10102
2016,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84457,1061,1243,0.82442,0.86472
2016,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.15106,182,1243,0.13114,0.17098
2016,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89854,4014,4416,0.88963,0.90745
2016,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.10074,402,4416,0.09186,0.10962
2016,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.69703,49,49,0.56702,0.82703
2016,Direct migration background,Primary Level,Not Disabled (<= 30%),0.75554,231,231,0.70000,0.81108
2016,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.87742,751,817,0.85492,0.89992
2016,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.09089,66,817,0.07117,0.11061
2016,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.86516,1559,1672,0.84878,0.88153
2016,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.11008,113,1672,0.09507,0.12509
2016,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.92050,694,739,0.90099,0.94002
2016,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.07250,45,739,0.05379,0.09121
2016,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81960,88,88,0.73880,0.90040
2016,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91176,1216,1271,0.89616,0.92736
2016,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.05697,55,1271,0.04422,0.06972
2016,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.43652,77,77,0.32502,0.54803
2016,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.89520,288,288,0.85976,0.93064
2016,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.94370,574,574,0.92483,0.96258
2016,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96948,99,99,0.93542,1.00354
2016,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99494,53,53,0.97567,1.01422
2016,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97492,206,206,0.95352,0.99633
2017,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.55287,281,281,0.49464,0.61111
2017,No migration background,Primary Level,Not Disabled (<= 30%),0.73531,129,164,0.66758,0.80303
2017,No migration background,Primary Level,Disabled (> 30%),0.25873,35,164,0.19150,0.32597
2017,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80443,1435,1679,0.78546,0.82341
2017,No migration background,Lower Secondary Level,Disabled (> 30%),0.16730,244,1679,0.14944,0.18516
2017,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.82824,8324,9729,0.82074,0.83573
2017,No migration background,Upper Secondary Level,Disabled (> 30%),0.16848,1405,9729,0.16105,0.17592
2017,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90099,1328,1432,0.88551,0.91646
2017,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09635,104,1432,0.08106,0.11164
2017,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85580,1172,1370,0.83719,0.87441
2017,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.14123,198,1370,0.12278,0.15968
2017,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90800,4617,5033,0.90001,0.91598
2017,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09084,416,5033,0.08289,0.09878
2017,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.41568,37,37,0.25469,0.57667
2017,Direct migration background,Primary Level,Not Disabled (<= 30%),0.69410,228,228,0.63416,0.75405
2017,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.84569,722,782,0.82035,0.87102
2017,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.09192,60,782,0.07165,0.11218
2017,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.87196,1501,1624,0.85571,0.88822
2017,Direct migration background,Upper Secondary Level,Disabled (> 30%),0.10260,123,1624,0.08784,0.11736
2017,Direct migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89350,609,659,0.86993,0.91707
2017,Direct migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.08623,50,659,0.06478,0.10768
2017,Direct migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84551,89,89,0.77000,0.92102
2017,Direct migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90893,1168,1222,0.89279,0.92507
2017,Direct migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.05261,54,1222,0.04009,0.06514
2017,Indirect migration background,Pre-primary Level,Not Disabled (<= 30%),0.46827,88,88,0.36342,0.57313
2017,Indirect migration background,Lower Secondary Level,Not Disabled (<= 30%),0.90647,262,262,0.87114,0.94179
2017,Indirect migration background,Upper Secondary Level,Not Disabled (<= 30%),0.95018,657,657,0.93353,0.96683
2017,Indirect migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96971,110,110,0.93753,1.00188
2017,Indirect migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96610,49,49,0.91490,1.01730
2017,Indirect migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98172,249,249,0.96504,0.99839
2018,No migration background,Pre-primary Level,Not Disabled (<= 30%),0.54531,220,220,0.47936,0.61126
2018,No migration background,Primary Level,Not Disabled (<= 30%),0.70381,122,168,0.63456,0.77306
2018,No migration background,Primary Level,Disabled (> 30%),0.28568,46,168,0.21717,0.35420
2018,No migration background,Lower Secondary Level,Not Disabled (<= 30%),0.80610,1416,1660,0.78708,0.82513
2018,No migration background,Lower Secondary Level,Disabled (> 30%),0.16632,244,1660,0.14840,0.18424
2018,No migration background,Upper Secondary Level,Not Disabled (<= 30%),0.82928,7902,9319,0.82164,0.83692
2018,No migration background,Upper Secondary Level,Disabled (> 30%),0.16776,1417,9319,0.16018,0.17535
2018,No migration background,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90796,1291,1402,0.89282,0.92310
2018,No migration background,Post-secondary Non-tertiary Level,Disabled (> 30%),0.09197,111,1402,0.07684,0.10710
2018,No migration background,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85378,1110,1308,0.83462,0.87293
2018,No migration background,First Stage of Tertiary Education,Disabled (> 30%),0.14453,198,1308,0.12546,0.16359
2018,No migration background,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90231,4477,4900,0.89400,0.91063
2018,No migration background,Second Stage of Tertiary Education,Disabled (> 30%),0.09408,423,4900,0.08590,0.10225
2018,Direct migration background,Pre-primary Level,Not Disabled (<= 30%),0.52399,42,42,0.37112,0.67687
2018,Direct migration background,Primary Level,Not Disabled (<= 30%),0.69535,257,257,0.63896,0.75173
2018,Direct migration background,Lower Secondary Level,Not Disabled (<= 30%),0.83859,677,752,0.81227,0.86490
2018,Direct migration background,Lower Secondary Level,Disabled (> 30%),0.10125,75,752,0.07968,0.12283
2018,Direct migration background,Upper Secondary Level,Not Disabled (<= 30%),0.88611,1407,1521,0.87014,0.90208
