year,age_gr,quintil_oecd,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,66 and older,5th Quintile,Not Disabled (<= 30%),0.74317,579,749,0.71186,0.77448
2004,66 and older,5th Quintile,Disabled (> 30%),0.25239,170,749,0.22126,0.28352
2005,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.97913,889,889,0.96973,0.98853
2005,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.98006,710,710,0.96977,0.99035
2005,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.98032,683,683,0.96989,0.99074
2005,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.98676,734,734,0.97849,0.99504
2005,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.98632,753,753,0.97802,0.99462
2005,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.92970,837,893,0.91293,0.94648
2005,30-45 y.,1st Quintile,Disabled (> 30%),0.06849,56,893,0.05191,0.08507
2005,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94559,990,1039,0.93179,0.95939
2005,30-45 y.,2nd Quintile,Disabled (> 30%),0.05441,49,1039,0.04061,0.06821
2005,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95457,1136,1188,0.94273,0.96642
2005,30-45 y.,3rd Quintile,Disabled (> 30%),0.04534,52,1188,0.03351,0.05718
2005,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95398,1296,1338,0.94275,0.96521
2005,30-45 y.,4th Quintile,Disabled (> 30%),0.04522,42,1338,0.03408,0.05636
2005,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97104,1571,1624,0.96288,0.97920
2005,30-45 y.,5th Quintile,Disabled (> 30%),0.02896,53,1624,0.02080,0.03712
2005,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.76030,599,772,0.73017,0.79043
2005,46-65 y.,1st Quintile,Disabled (> 30%),0.23402,173,772,0.20414,0.26391
2005,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.79602,761,960,0.77052,0.82153
2005,46-65 y.,2nd Quintile,Disabled (> 30%),0.20065,199,960,0.17531,0.22600
2005,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83915,929,1102,0.81744,0.86085
2005,46-65 y.,3rd Quintile,Disabled (> 30%),0.15529,173,1102,0.13389,0.17668
2005,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83486,1246,1474,0.81590,0.85382
2005,46-65 y.,4th Quintile,Disabled (> 30%),0.16318,228,1474,0.14431,0.18205
2005,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87303,2395,2691,0.86045,0.88561
2005,46-65 y.,5th Quintile,Disabled (> 30%),0.12578,296,2691,0.11325,0.13831
2005,66 and older,1st Quintile,Not Disabled (<= 30%),0.77815,453,575,0.74416,0.81214
2005,66 and older,1st Quintile,Disabled (> 30%),0.21494,122,575,0.18133,0.24854
2005,66 and older,2nd Quintile,Not Disabled (<= 30%),0.74711,682,904,0.71876,0.77547
2005,66 and older,2nd Quintile,Disabled (> 30%),0.25021,222,904,0.22196,0.27847
2005,66 and older,3rd Quintile,Not Disabled (<= 30%),0.73352,573,764,0.70215,0.76490
2005,66 and older,3rd Quintile,Disabled (> 30%),0.26387,191,764,0.23260,0.29515
2005,66 and older,4th Quintile,Not Disabled (<= 30%),0.70141,536,742,0.66845,0.73436
2005,66 and older,4th Quintile,Disabled (> 30%),0.29212,206,742,0.25938,0.32486
2005,66 and older,5th Quintile,Not Disabled (<= 30%),0.73768,594,767,0.70653,0.76883
2005,66 and older,5th Quintile,Disabled (> 30%),0.26232,173,767,0.23117,0.29347
2006,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90270,773,773,0.88179,0.92360
2006,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.90538,575,575,0.88144,0.92933
2006,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.89123,601,601,0.86631,0.91614
2006,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.92914,664,664,0.90961,0.94868
2006,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.93493,629,629,0.91564,0.95422
2006,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.92506,764,809,0.90690,0.94321
2006,30-45 y.,1st Quintile,Disabled (> 30%),0.06717,45,809,0.04991,0.08443
2006,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93890,923,975,0.92386,0.95394
2006,30-45 y.,2nd Quintile,Disabled (> 30%),0.06088,52,975,0.04586,0.07589
2006,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96670,1050,1084,0.95602,0.97739
2006,30-45 y.,3rd Quintile,Disabled (> 30%),0.03330,34,1084,0.02261,0.04398
2006,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95370,1197,1238,0.94199,0.96541
2006,30-45 y.,4th Quintile,Disabled (> 30%),0.04630,41,1238,0.03459,0.05801
2006,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96725,1408,1453,0.95809,0.97640
2006,30-45 y.,5th Quintile,Disabled (> 30%),0.03275,45,1453,0.02360,0.04191
2006,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.76767,604,774,0.73789,0.79744
2006,46-65 y.,1st Quintile,Disabled (> 30%),0.22126,170,774,0.19199,0.25052
2006,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78890,667,827,0.76107,0.81673
2006,46-65 y.,2nd Quintile,Disabled (> 30%),0.20349,160,827,0.17604,0.23095
2006,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83622,880,1039,0.81370,0.85873
2006,46-65 y.,3rd Quintile,Disabled (> 30%),0.16318,159,1039,0.14070,0.18567
2006,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83070,1178,1382,0.81092,0.85048
2006,46-65 y.,4th Quintile,Disabled (> 30%),0.16842,204,1382,0.14868,0.18816
2006,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87698,2320,2624,0.86441,0.88955
2006,46-65 y.,5th Quintile,Disabled (> 30%),0.12124,304,2624,0.10875,0.13373
2006,66 and older,1st Quintile,Not Disabled (<= 30%),0.74089,428,564,0.70470,0.77708
2006,66 and older,1st Quintile,Disabled (> 30%),0.25125,136,564,0.21542,0.28707
2006,66 and older,2nd Quintile,Not Disabled (<= 30%),0.70825,666,922,0.67889,0.73761
2006,66 and older,2nd Quintile,Disabled (> 30%),0.28121,256,922,0.25217,0.31024
2006,66 and older,3rd Quintile,Not Disabled (<= 30%),0.75068,632,838,0.72138,0.77999
2006,66 and older,3rd Quintile,Disabled (> 30%),0.24778,206,838,0.21853,0.27702
2006,66 and older,4th Quintile,Not Disabled (<= 30%),0.69151,484,679,0.65674,0.72627
2006,66 and older,4th Quintile,Disabled (> 30%),0.30518,195,679,0.27052,0.33984
2006,66 and older,5th Quintile,Not Disabled (<= 30%),0.73133,632,808,0.70075,0.76192
2006,66 and older,5th Quintile,Disabled (> 30%),0.26420,176,808,0.23378,0.29462
2007,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90736,834,834,0.88767,0.92705
2007,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.86207,643,643,0.83540,0.88874
2007,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90410,626,626,0.88101,0.92718
2007,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.90857,651,651,0.88641,0.93073
2007,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.95070,593,593,0.93326,0.96814
2007,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93024,751,801,0.91258,0.94789
2007,30-45 y.,1st Quintile,Disabled (> 30%),0.06976,50,801,0.05211,0.08742
2007,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95455,968,1013,0.94172,0.96739
2007,30-45 y.,2nd Quintile,Disabled (> 30%),0.04454,45,1013,0.03183,0.05725
2007,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94905,1072,1126,0.93620,0.96190
2007,30-45 y.,3rd Quintile,Disabled (> 30%),0.05095,54,1126,0.03810,0.06380
2007,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95337,1251,1294,0.94188,0.96486
2007,30-45 y.,4th Quintile,Disabled (> 30%),0.04521,43,1294,0.03389,0.05654
2007,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96725,1431,1473,0.95815,0.97634
2007,30-45 y.,5th Quintile,Disabled (> 30%),0.03275,42,1473,0.02366,0.04185
2007,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.73126,626,835,0.70118,0.76135
2007,46-65 y.,1st Quintile,Disabled (> 30%),0.25773,209,835,0.22805,0.28742
2007,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81510,721,874,0.78935,0.84086
2007,46-65 y.,2nd Quintile,Disabled (> 30%),0.17958,153,874,0.15411,0.20504
2007,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82602,931,1111,0.80372,0.84832
2007,46-65 y.,3rd Quintile,Disabled (> 30%),0.16728,180,1111,0.14532,0.18923
2007,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.83782,1329,1559,0.81952,0.85612
2007,46-65 y.,4th Quintile,Disabled (> 30%),0.15705,230,1559,0.13898,0.17511
2007,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87511,2361,2661,0.86254,0.88767
2007,46-65 y.,5th Quintile,Disabled (> 30%),0.12471,300,2661,0.11216,0.13727
2007,66 and older,1st Quintile,Not Disabled (<= 30%),0.77871,545,707,0.74809,0.80933
2007,66 and older,1st Quintile,Disabled (> 30%),0.21632,162,707,0.18595,0.24669
2007,66 and older,2nd Quintile,Not Disabled (<= 30%),0.72815,727,972,0.70017,0.75614
2007,66 and older,2nd Quintile,Disabled (> 30%),0.26891,245,972,0.24102,0.29679
2007,66 and older,3rd Quintile,Not Disabled (<= 30%),0.75088,755,984,0.72384,0.77791
2007,66 and older,3rd Quintile,Disabled (> 30%),0.24775,229,984,0.22077,0.27474
2007,66 and older,4th Quintile,Not Disabled (<= 30%),0.72111,587,800,0.69001,0.75221
2007,66 and older,4th Quintile,Disabled (> 30%),0.27889,213,800,0.24779,0.30999
2007,66 and older,5th Quintile,Not Disabled (<= 30%),0.72431,675,865,0.69452,0.75411
2007,66 and older,5th Quintile,Disabled (> 30%),0.26361,190,865,0.23423,0.29299
2008,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90000,756,756,0.87860,0.92140
2008,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.89497,580,580,0.86999,0.91994
2008,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90264,626,626,0.87940,0.92588
2008,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.92612,579,579,0.90480,0.94745
2008,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.93100,564,564,0.91007,0.95194
2008,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.92063,681,730,0.90101,0.94025
2008,30-45 y.,1st Quintile,Disabled (> 30%),0.07761,49,730,0.05819,0.09703
2008,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.95678,886,917,0.94362,0.96995
2008,30-45 y.,2nd Quintile,Disabled (> 30%),0.04322,31,917,0.03005,0.05638
2008,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95695,1043,1086,0.94487,0.96903
2008,30-45 y.,3rd Quintile,Disabled (> 30%),0.04251,43,1086,0.03051,0.05452
2008,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.95243,1091,1133,0.94003,0.96483
2008,30-45 y.,4th Quintile,Disabled (> 30%),0.04757,42,1133,0.03517,0.05997
2008,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96144,1262,1298,0.95096,0.97192
2008,30-45 y.,5th Quintile,Disabled (> 30%),0.03549,36,1298,0.02542,0.04556
2008,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.73976,591,785,0.70905,0.77047
2008,46-65 y.,1st Quintile,Disabled (> 30%),0.25007,194,785,0.21976,0.28038
2008,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81582,669,819,0.78926,0.84239
2008,46-65 y.,2nd Quintile,Disabled (> 30%),0.18223,150,819,0.15577,0.20868
2008,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83138,959,1141,0.80965,0.85312
2008,46-65 y.,3rd Quintile,Disabled (> 30%),0.16215,182,1141,0.14076,0.18355
2008,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.85815,1250,1443,0.84014,0.87616
2008,46-65 y.,4th Quintile,Disabled (> 30%),0.14027,193,1443,0.12234,0.15819
2008,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88243,2208,2489,0.86978,0.89509
2008,46-65 y.,5th Quintile,Disabled (> 30%),0.11734,281,2489,0.10469,0.12998
2008,66 and older,1st Quintile,Not Disabled (<= 30%),0.77333,524,678,0.74179,0.80487
2008,66 and older,1st Quintile,Disabled (> 30%),0.21834,154,678,0.18722,0.24946
2008,66 and older,2nd Quintile,Not Disabled (<= 30%),0.74268,793,1044,0.71614,0.76921
2008,66 and older,2nd Quintile,Disabled (> 30%),0.25378,251,1044,0.22737,0.28019
2008,66 and older,3rd Quintile,Not Disabled (<= 30%),0.75822,728,941,0.73085,0.78559
2008,66 and older,3rd Quintile,Disabled (> 30%),0.23965,213,941,0.21236,0.26694
2008,66 and older,4th Quintile,Not Disabled (<= 30%),0.70989,517,711,0.67651,0.74327
2008,66 and older,4th Quintile,Disabled (> 30%),0.28935,194,711,0.25600,0.32271
2008,66 and older,5th Quintile,Not Disabled (<= 30%),0.76011,725,908,0.73232,0.78790
2008,66 and older,5th Quintile,Disabled (> 30%),0.23855,183,908,0.21081,0.26629
2009,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.91520,697,697,0.89451,0.93590
2009,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.89651,475,475,0.86909,0.92393
2009,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.92782,552,552,0.90621,0.94943
2009,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.92913,581,581,0.90824,0.95001
2009,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.93396,501,501,0.91219,0.95573
2009,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.91434,620,664,0.89303,0.93564
2009,30-45 y.,1st Quintile,Disabled (> 30%),0.08497,44,664,0.06375,0.10620
2009,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93765,809,849,0.92138,0.95393
2009,30-45 y.,2nd Quintile,Disabled (> 30%),0.06097,40,849,0.04487,0.07708
2009,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95346,903,941,0.93999,0.96692
2009,30-45 y.,3rd Quintile,Disabled (> 30%),0.04654,38,941,0.03308,0.06001
2009,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96405,1014,1050,0.95278,0.97532
2009,30-45 y.,4th Quintile,Disabled (> 30%),0.03477,36,1050,0.02369,0.04586
2009,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.96399,1133,1164,0.95328,0.97470
2009,30-45 y.,5th Quintile,Disabled (> 30%),0.03151,31,1164,0.02147,0.04155
2009,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72515,572,773,0.69365,0.75664
2009,46-65 y.,1st Quintile,Disabled (> 30%),0.26916,201,773,0.23788,0.30045
2009,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.81256,640,774,0.78505,0.84007
2009,46-65 y.,2nd Quintile,Disabled (> 30%),0.18722,134,774,0.15972,0.21472
2009,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84051,901,1069,0.81855,0.86247
2009,46-65 y.,3rd Quintile,Disabled (> 30%),0.15441,168,1069,0.13274,0.17608
2009,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.86196,1219,1400,0.84388,0.88003
2009,46-65 y.,4th Quintile,Disabled (> 30%),0.13595,181,1400,0.11799,0.15391
2009,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.88292,2028,2287,0.86974,0.89610
2009,46-65 y.,5th Quintile,Disabled (> 30%),0.11531,259,2287,0.10222,0.12841
2009,66 and older,1st Quintile,Not Disabled (<= 30%),0.75581,536,712,0.72423,0.78739
2009,66 and older,1st Quintile,Disabled (> 30%),0.24175,176,712,0.21028,0.27322
2009,66 and older,2nd Quintile,Not Disabled (<= 30%),0.77242,811,1046,0.74700,0.79784
2009,66 and older,2nd Quintile,Disabled (> 30%),0.22587,235,1046,0.20052,0.25123
2009,66 and older,3rd Quintile,Not Disabled (<= 30%),0.76936,656,833,0.74074,0.79798
2009,66 and older,3rd Quintile,Disabled (> 30%),0.23064,177,833,0.20202,0.25926
2009,66 and older,4th Quintile,Not Disabled (<= 30%),0.70582,530,722,0.67256,0.73908
2009,66 and older,4th Quintile,Disabled (> 30%),0.28890,192,722,0.25582,0.32199
2009,66 and older,5th Quintile,Not Disabled (<= 30%),0.75139,665,840,0.72215,0.78064
2009,66 and older,5th Quintile,Disabled (> 30%),0.24453,175,840,0.21544,0.27361
2010,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.93475,589,589,0.91479,0.95471
2010,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.91214,440,440,0.88565,0.93862
2010,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.91985,497,497,0.89596,0.94375
2010,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.94499,491,491,0.92480,0.96518
2010,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.94018,442,442,0.91804,0.96231
2010,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.89293,551,588,0.86792,0.91795
2010,30-45 y.,1st Quintile,Disabled (> 30%),0.10707,37,588,0.08205,0.13208
2010,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94051,712,745,0.92351,0.95750
2010,30-45 y.,2nd Quintile,Disabled (> 30%),0.05949,33,745,0.04250,0.07649
2010,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.93416,831,867,0.91764,0.95068
2010,30-45 y.,3rd Quintile,Disabled (> 30%),0.06584,36,867,0.04932,0.08236
2010,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.97134,899,899,0.96042,0.98225
2010,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97244,951,951,0.96203,0.98285
2010,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72739,537,714,0.69470,0.76008
2010,46-65 y.,1st Quintile,Disabled (> 30%),0.25909,177,714,0.22693,0.29125
2010,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78981,649,803,0.76161,0.81801
2010,46-65 y.,2nd Quintile,Disabled (> 30%),0.20235,154,803,0.17455,0.23016
2010,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.81522,824,991,0.79105,0.83940
2010,46-65 y.,3rd Quintile,Disabled (> 30%),0.17980,167,991,0.15588,0.20372
2010,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.88192,1165,1344,0.86466,0.89918
2010,46-65 y.,4th Quintile,Disabled (> 30%),0.11754,179,1344,0.10032,0.13477
2010,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87980,1903,2140,0.86602,0.89358
2010,46-65 y.,5th Quintile,Disabled (> 30%),0.11977,237,2140,0.10601,0.13353
2010,66 and older,1st Quintile,Not Disabled (<= 30%),0.78116,515,658,0.74955,0.81278
2010,66 and older,1st Quintile,Disabled (> 30%),0.20566,143,658,0.17476,0.23657
2010,66 and older,2nd Quintile,Not Disabled (<= 30%),0.75578,767,1003,0.72918,0.78238
2010,66 and older,2nd Quintile,Disabled (> 30%),0.23800,236,1003,0.21163,0.26437
2010,66 and older,3rd Quintile,Not Disabled (<= 30%),0.74862,644,828,0.71906,0.77819
2010,66 and older,3rd Quintile,Disabled (> 30%),0.24627,184,828,0.21691,0.27563
2010,66 and older,4th Quintile,Not Disabled (<= 30%),0.74634,529,701,0.71411,0.77858
2010,66 and older,4th Quintile,Disabled (> 30%),0.25123,172,701,0.21910,0.28336
2010,66 and older,5th Quintile,Not Disabled (<= 30%),0.73848,632,801,0.70802,0.76893
2010,66 and older,5th Quintile,Disabled (> 30%),0.25635,169,801,0.22609,0.28661
2011,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90265,1046,1046,0.88468,0.92062
2011,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.88908,706,706,0.86589,0.91226
2011,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.91910,616,616,0.89755,0.94065
2011,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.91079,522,522,0.88631,0.93527
2011,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.93989,408,408,0.91680,0.96299
2011,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.93931,1629,1708,0.92799,0.95064
2011,30-45 y.,1st Quintile,Disabled (> 30%),0.06005,79,1708,0.04878,0.07132
2011,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94420,1636,1693,0.93327,0.95514
2011,30-45 y.,2nd Quintile,Disabled (> 30%),0.05580,57,1693,0.04486,0.06673
2011,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.95256,1447,1490,0.94176,0.96336
2011,30-45 y.,3rd Quintile,Disabled (> 30%),0.04744,43,1490,0.03664,0.05824
2011,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96793,1492,1535,0.95911,0.97674
2011,30-45 y.,4th Quintile,Disabled (> 30%),0.03207,43,1535,0.02326,0.04089
2011,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97397,1369,1369,0.96553,0.98241
2011,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72613,853,1087,0.69961,0.75266
2011,46-65 y.,1st Quintile,Disabled (> 30%),0.26655,234,1087,0.24025,0.29285
2011,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.80226,841,1005,0.77762,0.82690
2011,46-65 y.,2nd Quintile,Disabled (> 30%),0.18934,164,1005,0.16510,0.21357
2011,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.83125,1017,1205,0.81010,0.85241
2011,46-65 y.,3rd Quintile,Disabled (> 30%),0.16875,188,1205,0.14759,0.18990
2011,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.88494,1276,1462,0.86857,0.90130
2011,46-65 y.,4th Quintile,Disabled (> 30%),0.11423,186,1462,0.09792,0.13054
2011,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.87367,1900,2128,0.85956,0.88779
2011,46-65 y.,5th Quintile,Disabled (> 30%),0.12633,228,2128,0.11221,0.14044
2011,66 and older,1st Quintile,Not Disabled (<= 30%),0.77356,558,715,0.74286,0.80426
2011,66 and older,1st Quintile,Disabled (> 30%),0.21650,157,715,0.18629,0.24671
2011,66 and older,2nd Quintile,Not Disabled (<= 30%),0.77199,695,905,0.74464,0.79934
2011,66 and older,2nd Quintile,Disabled (> 30%),0.22569,210,905,0.19844,0.25294
2011,66 and older,3rd Quintile,Not Disabled (<= 30%),0.74460,618,805,0.71445,0.77474
2011,66 and older,3rd Quintile,Disabled (> 30%),0.25391,187,805,0.22382,0.28400
2011,66 and older,4th Quintile,Not Disabled (<= 30%),0.72827,442,599,0.69261,0.76392
2011,66 and older,4th Quintile,Disabled (> 30%),0.26926,157,599,0.23371,0.30481
2011,66 and older,5th Quintile,Not Disabled (<= 30%),0.74090,617,786,0.71025,0.77155
2011,66 and older,5th Quintile,Disabled (> 30%),0.25910,169,786,0.22845,0.28975
2012,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90949,1185,1185,0.89314,0.92583
2012,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.89380,723,723,0.87133,0.91628
2012,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90591,664,664,0.88369,0.92814
2012,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.89964,571,571,0.87497,0.92431
2012,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.89536,412,412,0.86577,0.92496
2012,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.91253,1837,1948,0.89998,0.92508
2012,30-45 y.,1st Quintile,Disabled (> 30%),0.08653,111,1948,0.07404,0.09901
2012,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93371,1743,1812,0.92225,0.94517
2012,30-45 y.,2nd Quintile,Disabled (> 30%),0.06544,69,1812,0.05405,0.07683
2012,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.96191,1648,1694,0.95279,0.97103
2012,30-45 y.,3rd Quintile,Disabled (> 30%),0.03809,46,1694,0.02897,0.04721
2012,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96826,1558,1602,0.95968,0.97685
2012,30-45 y.,4th Quintile,Disabled (> 30%),0.03174,44,1602,0.02315,0.04032
2012,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.97118,1425,1457,0.96259,0.97977
2012,30-45 y.,5th Quintile,Disabled (> 30%),0.02849,32,1457,0.01995,0.03704
2012,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.72920,1078,1376,0.70571,0.75268
2012,46-65 y.,1st Quintile,Disabled (> 30%),0.26062,298,1376,0.23742,0.28382
2012,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.78080,1017,1256,0.75791,0.80369
2012,46-65 y.,2nd Quintile,Disabled (> 30%),0.21431,239,1256,0.19161,0.23702
2012,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.82874,1284,1515,0.80976,0.84772
2012,46-65 y.,3rd Quintile,Disabled (> 30%),0.16800,231,1515,0.14917,0.18683
2012,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.85428,1536,1778,0.83788,0.87068
2012,46-65 y.,4th Quintile,Disabled (> 30%),0.14564,242,1778,0.12923,0.16204
2012,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.89795,2260,2496,0.88607,0.90983
2012,46-65 y.,5th Quintile,Disabled (> 30%),0.09930,236,2496,0.08756,0.11103
2012,66 and older,1st Quintile,Not Disabled (<= 30%),0.75210,586,778,0.72174,0.78246
2012,66 and older,1st Quintile,Disabled (> 30%),0.23985,192,778,0.20983,0.26988
2012,66 and older,2nd Quintile,Not Disabled (<= 30%),0.78678,880,1131,0.76290,0.81066
2012,66 and older,2nd Quintile,Disabled (> 30%),0.21102,251,1131,0.18723,0.23481
2012,66 and older,3rd Quintile,Not Disabled (<= 30%),0.76854,732,946,0.74165,0.79543
2012,66 and older,3rd Quintile,Disabled (> 30%),0.23088,214,946,0.20402,0.25775
2012,66 and older,4th Quintile,Not Disabled (<= 30%),0.71338,623,847,0.68291,0.74385
2012,66 and older,4th Quintile,Disabled (> 30%),0.28662,224,847,0.25615,0.31709
2012,66 and older,5th Quintile,Not Disabled (<= 30%),0.77269,710,884,0.74504,0.80033
2012,66 and older,5th Quintile,Disabled (> 30%),0.22671,174,884,0.19910,0.25433
2013,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.89000,1097,1097,0.87148,0.90853
2013,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.87945,798,798,0.85685,0.90206
2013,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.90317,654,654,0.88049,0.92585
2013,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.92397,573,573,0.90225,0.94569
2013,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.89495,454,454,0.86671,0.92319
2013,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.89753,1662,1776,0.88342,0.91164
2013,30-45 y.,1st Quintile,Disabled (> 30%),0.10035,114,1776,0.08638,0.11433
2013,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.93173,1738,1813,0.92012,0.94334
2013,30-45 y.,2nd Quintile,Disabled (> 30%),0.06702,75,1813,0.05551,0.07854
2013,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94700,1490,1542,0.93581,0.95819
