"ple0098_v5","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2010","Realschule","4","866","0.70147988606178","0.676030242518256","0.726929529605305"
"Nein","2010","Realschule","5 Einkommensstärkstes Quintil","477","0.624803309215657","0.590759453455453","0.658847164975861"
"Nein","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","480","0.927003269664041","0.904940003748159","0.949066535579923"
"Nein","2010","(Fach-)Abitur","2","515","0.837916366319693","0.809275282254701","0.866557450384686"
"Nein","2010","(Fach-)Abitur","3","358","0.736465801181425","0.697054365522019","0.775877236840831"
"Nein","2010","(Fach-)Abitur","4","396","0.711082404013471","0.674384078774629","0.747780729252313"
"Nein","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","248","0.535552004986258","0.488247388650747","0.582856621321769"
"Nein","2010","AkademikerIn","1 Einkommensschwächstes Quintil","260","0.778657910802266","0.732218761468152","0.82509706013638"
"Nein","2010","AkademikerIn","2","448","0.827967498505232","0.796653185500494","0.859281811509969"
"Nein","2010","AkademikerIn","3","487","0.777042936401526","0.744515046244246","0.809570826558805"
"Nein","2010","AkademikerIn","4","663","0.644078997176444","0.613979354811091","0.674178639541797"
"Nein","2010","AkademikerIn","5 Einkommensstärkstes Quintil","640","0.552685142869987","0.523630376580447","0.581739909159527"
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Ja","2011","(noch) kein Abschluss","2","7","","",""
"Ja","2011","(noch) kein Abschluss","3","10","","",""
"Ja","2011","(noch) kein Abschluss","4","18","","",""
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","75","0.0476568465797694","0.0367921594035804","0.0585215337559584"
"Ja","2011","Hauptschule","2","185","0.102742607985506","0.0890105979455099","0.116474618025502"
"Ja","2011","Hauptschule","3","246","0.161536184552426","0.142541043024903","0.18053132607995"
"Ja","2011","Hauptschule","4","290","0.230352082245246","0.207312378873654","0.253391785616837"
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","207","0.310137956161941","0.274330154287104","0.345945758036778"
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","73","0.107236230325678","0.0851948291442698","0.129277631507086"
"Ja","2011","Realschule","2","175","0.146260774443022","0.124722328038934","0.16779922084711"
"Ja","2011","Realschule","3","236","0.229026664947488","0.202596420524002","0.255456909370974"
"Ja","2011","Realschule","4","369","0.305406346100905","0.279656384622532","0.331156307579277"
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","381","0.399738676906819","0.368256490746477","0.431220863067161"
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","44","0.11265005614019","0.0809449231736089","0.144355189106772"
"Ja","2011","(Fach-)Abitur","2","64","0.147438350777115","0.112160643131749","0.182716058422481"
"Ja","2011","(Fach-)Abitur","3","85","0.237400631083113","0.193325284804877","0.281475977361349"
"Ja","2011","(Fach-)Abitur","4","154","0.301975866913444","0.262012189133253","0.341939544693635"
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","186","0.399315220235108","0.353131654210509","0.445498786259706"
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","37","0.18976845118662","0.137354675893531","0.242182226479709"
"Ja","2011","AkademikerIn","2","79","0.219608716081612","0.175861556409744","0.263355875753479"
"Ja","2011","AkademikerIn","3","140","0.264229981293359","0.225387444827187","0.303072517759531"
"Ja","2011","AkademikerIn","4","290","0.382260167129878","0.349437462008901","0.415082872250856"
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","441","0.397847885963789","0.368989064788373","0.426706707139205"
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","182","0.967128834485626","0.94184277677163","0.992414892199623"
"Nein","2011","(noch) kein Abschluss","2","93","0.961243900777716","0.923414024655574","0.999073776899859"
"Nein","2011","(noch) kein Abschluss","3","51","0.874160995219329","0.790929724876519","0.957392265562139"
"Nein","2011","(noch) kein Abschluss","4","64","0.872664165741279","0.800513547757661","0.944814783724898"
"Nein","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.768589958158119","0.649282958064022","0.887896958252216"
"Nein","2011","Hauptschule","1 Einkommensschwächstes Quintil","1402","0.952343153420231","0.941478466244042","0.96320784059642"
"Nein","2011","Hauptschule","2","1693","0.897257392014494","0.883525381974498","0.91098940205449"
"Nein","2011","Hauptschule","3","1196","0.838463815447574","0.81946867392005","0.857458956975097"
"Nein","2011","Hauptschule","4","993","0.769647917754754","0.746608214383163","0.792687621126346"
"Nein","2011","Hauptschule","5 Einkommensstärkstes Quintil","434","0.689862043838059","0.654054241963221","0.725669845712896"
"Nein","2011","Realschule","1 Einkommensschwächstes Quintil","684","0.892763769674322","0.870722368492914","0.91480517085573"
"Nein","2011","Realschule","2","859","0.853739225556978","0.83220077915289","0.875277671961066"
"Nein","2011","Realschule","3","735","0.770973335052512","0.744543090629026","0.797403579475998"
"Nein","2011","Realschule","4","860","0.694593653899095","0.668843692420723","0.720343615377468"
"Nein","2011","Realschule","5 Einkommensstärkstes Quintil","549","0.600261323093181","0.568779136932839","0.631743509253523"
"Nein","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","338","0.88734994385981","0.855644810893228","0.919055076826391"
"Nein","2011","(Fach-)Abitur","2","324","0.852561649222885","0.817283941577519","0.887839356868251"
"Nein","2011","(Fach-)Abitur","3","273","0.762599368916887","0.718524022638651","0.806674715195123"
"Nein","2011","(Fach-)Abitur","4","353","0.698024133086556","0.658060455306365","0.737987810866747"
"Nein","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","246","0.600684779764892","0.554501213740294","0.646868345789491"
"Nein","2011","AkademikerIn","1 Einkommensschwächstes Quintil","178","0.81023154881338","0.757817773520291","0.862645324106469"
"Nein","2011","AkademikerIn","2","265","0.780391283918388","0.736644124246521","0.824138443590256"
"Nein","2011","AkademikerIn","3","355","0.735770018706641","0.696927482240469","0.774612555172812"
"Nein","2011","AkademikerIn","4","552","0.617739832870122","0.584917127749144","0.650562537991099"
"Nein","2011","AkademikerIn","5 Einkommensstärkstes Quintil","664","0.602152114036211","0.573293292860795","0.631010935211627"
"Ja","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Ja","2012","(noch) kein Abschluss","2","18","","",""
"Ja","2012","(noch) kein Abschluss","3","12","","",""
"Ja","2012","(noch) kein Abschluss","4","12","","",""
"Ja","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"Ja","2012","Hauptschule","1 Einkommensschwächstes Quintil","86","0.0434150614658901","0.0342829209483414","0.0525472019834387"
"Ja","2012","Hauptschule","2","275","0.0976321333913953","0.085613636728597","0.109650630054194"
"Ja","2012","Hauptschule","3","301","0.156278281289184","0.13936656291233","0.173189999666039"
"Ja","2012","Hauptschule","4","363","0.249799422950516","0.227571303217606","0.272027542683425"
"Ja","2012","Hauptschule","5 Einkommensstärkstes Quintil","254","0.327280388186056","0.293654456423347","0.360906319948765"
"Ja","2012","Realschule","1 Einkommensschwächstes Quintil","124","0.115285745887465","0.0968195518030361","0.133751939971894"
"Ja","2012","Realschule","2","314","0.153321102190097","0.136102597648354","0.170539606731839"
"Ja","2012","Realschule","3","390","0.225393561979554","0.204705257591942","0.246081866367166"
"Ja","2012","Realschule","4","488","0.310471550138834","0.287642828556019","0.333300271721649"
"Ja","2012","Realschule","5 Einkommensstärkstes Quintil","457","0.447253677637541","0.417208130838952","0.477299224436129"
"Ja","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","65","0.124643221555056","0.0965218150423995","0.152764628067713"
"Ja","2012","(Fach-)Abitur","2","110","0.166993122604316","0.137635165431187","0.196351079777446"
"Ja","2012","(Fach-)Abitur","3","161","0.228221107989847","0.195932442507377","0.260509773472318"
"Ja","2012","(Fach-)Abitur","4","246","0.286260278323609","0.253932295945504","0.318588260701713"
"Ja","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","257","0.425877570217573","0.385176933582354","0.466578206852792"
"Ja","2012","AkademikerIn","1 Einkommensschwächstes Quintil","45","0.134174449763739","0.0952139484800239","0.173134951047455"
"Ja","2012","AkademikerIn","2","105","0.187635861996513","0.153718466561274","0.221553257431752"
"Ja","2012","AkademikerIn","3","179","0.231666204932302","0.200478979562624","0.262853430301979"
"Ja","2012","AkademikerIn","4","387","0.351772012271745","0.32437474833563","0.379169276207861"
"Ja","2012","AkademikerIn","5 Einkommensstärkstes Quintil","606","0.415820273791666","0.390469521407569","0.441171026175764"
"Nein","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","312","0.97476217725319","0.957523267003583","0.992001087502796"
"Nein","2012","(noch) kein Abschluss","2","200","0.946507653701562","0.916638168817297","0.976377138585827"
"Nein","2012","(noch) kein Abschluss","3","108","0.892948328890511","0.83763021577968","0.948266442001342"
"Nein","2012","(noch) kein Abschluss","4","73","0.90484699403951","0.842468130470314","0.967225857608705"
"Nein","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","40","0.727671269777656","0.611079358366526","0.844263181188786"
"Nein","2012","Hauptschule","1 Einkommensschwächstes Quintil","1827","0.95658493853411","0.947452798016561","0.965717079051659"
"Nein","2012","Hauptschule","2","2068","0.902367866608605","0.890349369945806","0.914386363271403"
"Nein","2012","Hauptschule","3","1470","0.843721718710816","0.826810000333961","0.86063343708767"
"Nein","2012","Hauptschule","4","1094","0.750200577049485","0.727972457316575","0.772428696782394"
"Nein","2012","Hauptschule","5 Einkommensstärkstes Quintil","494","0.672719611813944","0.639093680051235","0.706345543576653"
"Nein","2012","Realschule","1 Einkommensschwächstes Quintil","1025","0.884714254112535","0.866248060028106","0.903180448196964"
"Nein","2012","Realschule","2","1368","0.846678897809903","0.829460393268161","0.863897402351646"
"Nein","2012","Realschule","3","1177","0.774606438020446","0.753918133632834","0.795294742408058"
"Nein","2012","Realschule","4","1090","0.689528449861166","0.666699728278351","0.712357171443981"
"Nein","2012","Realschule","5 Einkommensstärkstes Quintil","595","0.552746322362459","0.522700775563871","0.582791869161048"
"Nein","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","465","0.875356778444943","0.847235371932286","0.9034781849576"
"Nein","2012","(Fach-)Abitur","2","510","0.833006877395684","0.803648920222554","0.862364834568813"
"Nein","2012","(Fach-)Abitur","3","488","0.771778892010153","0.739490226527682","0.804067557492623"
"Nein","2012","(Fach-)Abitur","4","505","0.713739721676391","0.681411739298287","0.746067704054496"
"Nein","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","310","0.574122429782427","0.533421793147208","0.614823066417646"
"Nein","2012","AkademikerIn","1 Einkommensschwächstes Quintil","249","0.865825550236261","0.826865048952545","0.904786051519976"
"Nein","2012","AkademikerIn","2","404","0.812364138003487","0.778446742568247","0.846281533438726"
"Nein","2012","AkademikerIn","3","524","0.768333795067698","0.737146569698021","0.799521020437376"
"Nein","2012","AkademikerIn","4","780","0.648227987728254","0.620830723792139","0.67562525166437"
"Nein","2012","AkademikerIn","5 Einkommensstärkstes Quintil","846","0.584179726208334","0.558828973824236","0.609530478592431"
"Ja","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Ja","2013","(noch) kein Abschluss","2","9","","",""
"Ja","2013","(noch) kein Abschluss","3","14","","",""
"Ja","2013","(noch) kein Abschluss","4","10","","",""
"Ja","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"Ja","2013","Hauptschule","1 Einkommensschwächstes Quintil","45","0.0449556096010256","0.0324641173776753","0.057447101824376"
"Ja","2013","Hauptschule","2","178","0.119338239470866","0.10304075109555","0.135635727846181"
"Ja","2013","Hauptschule","3","231","0.161798774753028","0.142088373657243","0.181509175848814"
"Ja","2013","Hauptschule","4","316","0.250620269200207","0.226634238240315","0.2746063001601"
"Ja","2013","Hauptschule","5 Einkommensstärkstes Quintil","256","0.347658874210442","0.312329624137558","0.382988124283327"
"Ja","2013","Realschule","1 Einkommensschwächstes Quintil","63","0.129903013296014","0.102327507833364","0.157478518758664"
"Ja","2013","Realschule","2","146","0.191338635768541","0.164266510711003","0.218410760826078"
"Ja","2013","Realschule","3","236","0.242201199988364","0.214784715019215","0.269617684957512"
"Ja","2013","Realschule","4","380","0.308621154645226","0.282647632787435","0.334594676503017"
"Ja","2013","Realschule","5 Einkommensstärkstes Quintil","439","0.442624406082276","0.411574307406706","0.473674504757846"
"Ja","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","31","0.114735782011164","0.0765080655941768","0.152963498428151"
"Ja","2013","(Fach-)Abitur","2","54","0.147701125373247","0.108076917582658","0.187325333163837"
"Ja","2013","(Fach-)Abitur","3","87","0.282403480727759","0.233080616765903","0.331726344689615"
"Ja","2013","(Fach-)Abitur","4","164","0.339719589286727","0.298330239859978","0.381108938713476"
"Ja","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","220","0.412817801155647","0.369489376277317","0.456146226033976"
"Ja","2013","AkademikerIn","1 Einkommensschwächstes Quintil","25","","",""
"Ja","2013","AkademikerIn","2","80","0.244896447280395","0.196072323475085","0.293720571085704"
"Ja","2013","AkademikerIn","3","122","0.242716228898187","0.203622613500761","0.281809844295614"
"Ja","2013","AkademikerIn","4","243","0.342490332472537","0.309441149299438","0.375539515645635"
"Ja","2013","AkademikerIn","5 Einkommensstärkstes Quintil","551","0.451295806526262","0.423338032482004","0.47925358057052"
"Nein","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","133","0.916233038644958","0.870984328908343","0.961481748381573"
"Nein","2013","(noch) kein Abschluss","2","93","0.855034283394912","0.786710418889081","0.923358147900743"
"Nein","2013","(noch) kein Abschluss","3","59","0.866469894086201","0.788441441115927","0.944498347056474"
"Nein","2013","(noch) kein Abschluss","4","57","0.8747579380151","0.795502377751826","0.954013498278375"
"Nein","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","26","","",""
"Nein","2013","Hauptschule","1 Einkommensschwächstes Quintil","1012","0.955044390398974","0.942552898175624","0.967535882622325"
"Nein","2013","Hauptschule","2","1342","0.880661760529134","0.864364272153819","0.896959248904449"
"Nein","2013","Hauptschule","3","1110","0.838201225246972","0.818490824151186","0.857911626342757"
"Nein","2013","Hauptschule","4","938","0.749379730799793","0.725393699839901","0.773365761759685"
"Nein","2013","Hauptschule","5 Einkommensstärkstes Quintil","442","0.652341125789558","0.617011875716673","0.687670375862442"
"Nein","2013","Realschule","1 Einkommensschwächstes Quintil","508","0.870096986703986","0.842521481241336","0.897672492166636"
"Nein","2013","Realschule","2","665","0.808661364231459","0.781589239173922","0.835733489288997"
"Nein","2013","Realschule","3","702","0.757798800011636","0.730382315042488","0.785215284980785"
"Nein","2013","Realschule","4","835","0.691378845354774","0.665405323496983","0.717352367212565"
"Nein","2013","Realschule","5 Einkommensstärkstes Quintil","544","0.557375593917724","0.526325495242154","0.588425692593294"
"Nein","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","236","0.885264217988836","0.847036501571849","0.923491934405823"
"Nein","2013","(Fach-)Abitur","2","254","0.852298874626753","0.812674666836163","0.891923082417342"
"Nein","2013","(Fach-)Abitur","3","233","0.717596519272241","0.668273655310385","0.766919383234097"
"Nein","2013","(Fach-)Abitur","4","339","0.660280410713273","0.618891061286524","0.701669760140022"
"Nein","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","276","0.587182198844353","0.543853773966024","0.630510623722683"
"Nein","2013","AkademikerIn","1 Einkommensschwächstes Quintil","155","0.827852085173353","0.772702900618141","0.883001269728565"
"Nein","2013","AkademikerIn","2","218","0.755103552719605","0.706279428914296","0.803927676524915"
"Nein","2013","AkademikerIn","3","340","0.757283771101813","0.718190155704386","0.796377386499239"
"Nein","2013","AkademikerIn","4","549","0.657509667527463","0.624460484354365","0.690558850700562"
"Nein","2013","AkademikerIn","5 Einkommensstärkstes Quintil","666","0.548704193473738","0.52074641942948","0.576661967517996"
"Ja","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Ja","2014","(noch) kein Abschluss","2","21","","",""
"Ja","2014","(noch) kein Abschluss","3","14","","",""
"Ja","2014","(noch) kein Abschluss","4","20","","",""
"Ja","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Ja","2014","Hauptschule","1 Einkommensschwächstes Quintil","71","0.044639248466103","0.0347672206769462","0.0545112762552598"
"Ja","2014","Hauptschule","2","234","0.104091696843809","0.0912252305178839","0.116958163169734"
"Ja","2014","Hauptschule","3","267","0.175452905581477","0.156931301395028","0.193974509767926"
"Ja","2014","Hauptschule","4","418","0.251107189470524","0.229778594540893","0.272435784400155"
"Ja","2014","Hauptschule","5 Einkommensstärkstes Quintil","268","0.348978634608864","0.315202152586552","0.382755116631176"
"Ja","2014","Realschule","1 Einkommensschwächstes Quintil","77","0.0948647971175945","0.0748935766790468","0.114836017556142"
"Ja","2014","Realschule","2","244","0.192484335325859","0.171215960812379","0.213752709839339"
"Ja","2014","Realschule","3","347","0.263283283677068","0.24008040062947","0.286486166724667"
"Ja","2014","Realschule","4","525","0.331435504739773","0.308348541971138","0.354522467508408"
"Ja","2014","Realschule","5 Einkommensstärkstes Quintil","496","0.424996170195323","0.396499307434023","0.453493032956623"
"Ja","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","45","0.110797810633958","0.0847544609275123","0.136841160340404"
"Ja","2014","(Fach-)Abitur","2","106","0.158950249349616","0.131825743833271","0.18607475486596"
"Ja","2014","(Fach-)Abitur","3","146","0.215198969756843","0.183893590287172","0.246504349226514"
"Ja","2014","(Fach-)Abitur","4","253","0.287722743899284","0.257914055635686","0.317531432162881"
"Ja","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","314","0.39915600884208","0.363532886898274","0.434779130785885"
"Ja","2014","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.149817699470946","0.110714644044024","0.188920754897868"
"Ja","2014","AkademikerIn","2","80","0.193937932148153","0.157962607378802","0.229913256917504"
"Ja","2014","AkademikerIn","3","164","0.253232077770841","0.220619139716794","0.285845015824889"
"Ja","2014","AkademikerIn","4","370","0.336018471483334","0.309293512776434","0.362743430190234"
"Ja","2014","AkademikerIn","5 Einkommensstärkstes Quintil","726","0.440931722017715","0.417447237006376","0.464416207029055"
"Nein","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","388","0.982059055413849","0.969018442326445","0.995099668501253"
"Nein","2014","(noch) kein Abschluss","2","223","0.907432555359553","0.871067061201934","0.943798049517172"
"Nein","2014","(noch) kein Abschluss","3","104","0.896229232853881","0.841204980054648","0.951253485653115"
"Nein","2014","(noch) kein Abschluss","4","97","0.78359781631206","0.708981709041774","0.858213923582346"
"Nein","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","44","0.809264049128764","0.706364024021294","0.912164074236234"
"Nein","2014","Hauptschule","1 Einkommensschwächstes Quintil","1610","0.955360751533897","0.94548872374474","0.965232779323054"
"Nein","2014","Hauptschule","2","1930","0.895908303156191","0.883041836830266","0.908774769482116"
"Nein","2014","Hauptschule","3","1353","0.824547094418523","0.806025490232074","0.843068698604972"
"Nein","2014","Hauptschule","4","1170","0.748892810529476","0.727564215599845","0.770221405459106"
"Nein","2014","Hauptschule","5 Einkommensstärkstes Quintil","497","0.651021365391136","0.617244883368824","0.684797847413448"
"Nein","2014","Realschule","1 Einkommensschwächstes Quintil","750","0.905135202882405","0.885163982443858","0.925106423320953"
"Nein","2014","Realschule","2","1076","0.807515664674141","0.786247290160661","0.828784039187621"
"Nein","2014","Realschule","3","1037","0.736716716322932","0.713513833275333","0.75991959937053"
"Nein","2014","Realschule","4","1072","0.668564495260227","0.645477532491592","0.691651458028862"
"Nein","2014","Realschule","5 Einkommensstärkstes Quintil","660","0.575003829804677","0.546506967043377","0.603500692565977"
"Nein","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","513","0.889202189366042","0.863158839659596","0.915245539072488"
"Nein","2014","(Fach-)Abitur","2","592","0.841049750650384","0.81392524513404","0.868174256166729"
"Nein","2014","(Fach-)Abitur","3","516","0.784801030243157","0.753495650773486","0.816106409712828"
"Nein","2014","(Fach-)Abitur","4","633","0.712277256100716","0.682468567837119","0.742085944364314"
"Nein","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","412","0.60084399115792","0.565220869214114","0.636467113101726"
"Nein","2014","AkademikerIn","1 Einkommensschwächstes Quintil","278","0.850182300529054","0.811079245102132","0.889285355955976"
"Nein","2014","AkademikerIn","2","384","0.806062067851847","0.770086743082495","0.842037392621198"
"Nein","2014","AkademikerIn","3","519","0.746767922229158","0.714154984175111","0.779380860283206"
"Nein","2014","AkademikerIn","4","830","0.663981528516666","0.637256569809766","0.690706487223566"
"Nein","2014","AkademikerIn","5 Einkommensstärkstes Quintil","991","0.559068277982285","0.535583792970945","0.582552762993624"
"Ja","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","(noch) kein Abschluss","2","","","",""
"Ja","2015","(noch) kein Abschluss","3","","","",""
"Ja","2015","(noch) kein Abschluss","4","","","",""
"Ja","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Hauptschule","2","","","",""
"Ja","2015","Hauptschule","3","","","",""
"Ja","2015","Hauptschule","4","","","",""
"Ja","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Realschule","2","","","",""
"Ja","2015","Realschule","3","","","",""
"Ja","2015","Realschule","4","","","",""
"Ja","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","(Fach-)Abitur","2","","","",""
"Ja","2015","(Fach-)Abitur","3","","","",""
"Ja","2015","(Fach-)Abitur","4","","","",""
"Ja","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","AkademikerIn","2","","","",""
"Ja","2015","AkademikerIn","3","","","",""
"Ja","2015","AkademikerIn","4","","","",""
"Ja","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","(noch) kein Abschluss","2","","","",""
"Nein","2015","(noch) kein Abschluss","3","","","",""
"Nein","2015","(noch) kein Abschluss","4","","","",""
"Nein","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Hauptschule","2","","","",""
"Nein","2015","Hauptschule","3","","","",""
"Nein","2015","Hauptschule","4","","","",""
"Nein","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","Realschule","2","","","",""
"Nein","2015","Realschule","3","","","",""
"Nein","2015","Realschule","4","","","",""
"Nein","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","(Fach-)Abitur","2","","","",""
"Nein","2015","(Fach-)Abitur","3","","","",""
"Nein","2015","(Fach-)Abitur","4","","","",""
"Nein","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","AkademikerIn","2","","","",""
"Nein","2015","AkademikerIn","3","","","",""
"Nein","2015","AkademikerIn","4","","","",""
"Nein","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja","2016","(noch) kein Abschluss","2","16","","",""
"Ja","2016","(noch) kein Abschluss","3","5","","",""
"Ja","2016","(noch) kein Abschluss","4","16","","",""
"Ja","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Ja","2016","Hauptschule","1 Einkommensschwächstes Quintil","39","0.0356929129072873","0.0253375522733682","0.0460482735412064"
"Ja","2016","Hauptschule","2","129","0.0894903144952826","0.075516607520137","0.103464021470428"
"Ja","2016","Hauptschule","3","206","0.132054849446076","0.114513960788608","0.149595738103543"
"Ja","2016","Hauptschule","4","310","0.189966515122496","0.170581160790802","0.20935186945419"
"Ja","2016","Hauptschule","5 Einkommensstärkstes Quintil","268","0.341874705252258","0.309388879068078","0.374360531436439"
"Ja","2016","Realschule","1 Einkommensschwächstes Quintil","60","0.0877992703962197","0.0662249053740584","0.109373635418381"
"Ja","2016","Realschule","2","125","0.123594365240642","0.102498652558377","0.144690077922908"
"Ja","2016","Realschule","3","232","0.198162928708536","0.17501348812179","0.221312369295283"
"Ja","2016","Realschule","4","457","0.284008027444064","0.261500629556452","0.306515425331675"
"Ja","2016","Realschule","5 Einkommensstärkstes Quintil","476","0.39405823836861","0.366604692192424","0.421511784544796"
"Ja","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","28","","",""
"Ja","2016","(Fach-)Abitur","2","57","0.0966638614500996","0.0726359077055609","0.120691815194638"
"Ja","2016","(Fach-)Abitur","3","121","0.221310476614269","0.18834019950883","0.254280753719709"
"Ja","2016","(Fach-)Abitur","4","226","0.246824554421865","0.218288721619996","0.275360387223734"
"Ja","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","300","0.381117287594436","0.346858424927906","0.415376150260965"
"Ja","2016","AkademikerIn","1 Einkommensschwächstes Quintil","21","","",""
"Ja","2016","AkademikerIn","2","68","0.178227395740761","0.140862942802633","0.215591848678888"
"Ja","2016","AkademikerIn","3","117","0.186546721416687","0.15470663146806","0.218386811365315"
"Ja","2016","AkademikerIn","4","322","0.306947094869477","0.280208416724525","0.333685773014428"
"Ja","2016","AkademikerIn","5 Einkommensstärkstes Quintil","653","0.386330042419807","0.363898689110707","0.408761395728906"
"Nein","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","265","0.989752599697411","0.977672719232849","1.00183248016197"
"Nein","2016","(noch) kein Abschluss","2","199","0.915292312848391","0.878072843194062","0.952511782502719"
"Nein","2016","(noch) kein Abschluss","3","107","0.974669978785716","0.945570470455744","1.00376948711569"
"Nein","2016","(noch) kein Abschluss","4","89","0.854551111591526","0.787117306480267","0.921984916702785"
"Nein","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","40","0.767742858367499","0.655115566341522","0.880370150393475"
"Nein","2016","Hauptschule","1 Einkommensschwächstes Quintil","1194","0.964307087092713","0.953951726458794","0.974662447726632"
"Nein","2016","Hauptschule","2","1474","0.910509685504717","0.896535978529572","0.924483392479863"
"Nein","2016","Hauptschule","3","1225","0.867945150553925","0.850404261896457","0.885486039211392"
"Nein","2016","Hauptschule","4","1263","0.810033484877504","0.79064813054581","0.829418839209198"
"Nein","2016","Hauptschule","5 Einkommensstärkstes Quintil","551","0.658125294747742","0.625639468563561","0.690611120931922"
"Nein","2016","Realschule","1 Einkommensschwächstes Quintil","601","0.91220072960378","0.890626364581619","0.933775094625942"
"Nein","2016","Realschule","2","810","0.876405634759358","0.855309922077092","0.897501347441623"
"Nein","2016","Realschule","3","907","0.801837071291464","0.778687630704717","0.82498651187821"
"Nein","2016","Realschule","4","1085","0.715991972555936","0.693484574668325","0.738499370443548"
"Nein","2016","Realschule","5 Einkommensstärkstes Quintil","741","0.60594176163139","0.578488215455203","0.633395307807576"
