year,age_gr,quintil_oecd,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,46-65 y.,3rd Quintile,No,0.72237,653,950,0.69388,0.75087
2022,46-65 y.,4th Quintile,Yes,0.33733,403,1095,0.30931,0.36535
2022,46-65 y.,4th Quintile,No,0.66267,692,1095,0.63465,0.69069
2022,46-65 y.,5th Quintile,Yes,0.45979,680,1449,0.43412,0.48547
2022,46-65 y.,5th Quintile,No,0.54021,769,1449,0.51453,0.56588
2022,66 and older,1st Quintile,Yes,0.12196,69,540,0.09433,0.14959
2022,66 and older,1st Quintile,No,0.87804,471,540,0.85041,0.90567
2022,66 and older,2nd Quintile,Yes,0.20394,157,734,0.17477,0.23311
2022,66 and older,2nd Quintile,No,0.79606,577,734,0.76689,0.82523
2022,66 and older,3rd Quintile,Yes,0.30105,198,621,0.26495,0.33716
2022,66 and older,3rd Quintile,No,0.69895,423,621,0.66284,0.73505
2022,66 and older,4th Quintile,Yes,0.36449,148,422,0.31852,0.41047
2022,66 and older,4th Quintile,No,0.63551,274,422,0.58953,0.68148
2022,66 and older,5th Quintile,Yes,0.45997,175,365,0.40877,0.51117
2022,66 and older,5th Quintile,No,0.54003,190,365,0.48883,0.59123
