"ple0098_v5","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","4408","0.808225549156265","0.797835036061357","0.818616062251173"
"Nein","2014","Hauptschule","direkter Migrationshintergrund","1755","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","397","0.873260643126263","0.842246152732346","0.90427513352018"
"Nein","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","3897","0.706848284030311","0.69478174065367","0.718914827406953"
"Nein","2014","Realschule","direkter Migrationshintergrund","344","0.868647887493154","0.835080796551548","0.902214978434759"
"Nein","2014","Realschule","indirekter Migrationshintergrund","354","0.791345621340746","0.75284896059728","0.829842282084212"
"Nein","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","1359","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","1045","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","262","","",""
"Nein","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","1984","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","850","0.829975153177606","0.806761801957052","0.853188504398159"
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","168","","",""
"Nein","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Realschule","kein Migrationshintergrund","","","",""
"Ja","2015","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","Realschule","kein Migrationshintergrund","","","",""
"Nein","2015","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(noch) kein Abschluss","kein Migrationshintergrund","44","0.113972692710302","0.079317302929705","0.148628082490898"
"Ja","2016","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0318227864191956","0.0130544844251854","0.0505910884132058"
"Ja","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Hauptschule","kein Migrationshintergrund","830","0.172261469388691","0.161467190738644","0.183055748038738"
"Ja","2016","Hauptschule","direkter Migrationshintergrund","80","0.0837933515659452","0.0701698846095248","0.0974168185223655"
"Ja","2016","Hauptschule","indirekter Migrationshintergrund","42","0.144486373890451","0.108613859419699","0.180358888361202"
"Ja","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","Realschule","kein Migrationshintergrund","1259","","",""
"Ja","2016","Realschule","direkter Migrationshintergrund","38","0.138561535086457","0.0998517419186495","0.177271328254265"
"Ja","2016","Realschule","indirekter Migrationshintergrund","53","0.163321438668237","0.125294120583797","0.201348756752678"
"Ja","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","(Fach-)Abitur","kein Migrationshintergrund","597","0.299462340775305","0.278921498003933","0.320003183546676"
"Ja","2016","(Fach-)Abitur","direkter Migrationshintergrund","85","0.0880317919082222","0.0714230471984907","0.104640536617954"
"Ja","2016","(Fach-)Abitur","indirekter Migrationshintergrund","50","0.128723902236728","0.090953455815451","0.166494348658005"
"Ja","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2016","AkademikerIn","kein Migrationshintergrund","978","0.345092824129354","0.327784431460672","0.362401216798036"
"Ja","2016","AkademikerIn","direkter Migrationshintergrund","157","","",""
"Ja","2016","AkademikerIn","indirekter Migrationshintergrund","46","0.299358375550079","0.233718014396017","0.364998736704141"
"Ja","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(noch) kein Abschluss","kein Migrationshintergrund","279","","",""
"Nein","2016","(noch) kein Abschluss","direkter Migrationshintergrund","330","0.968177213580804","0.949408911586794","0.986945515574815"
"Nein","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","91","0.986741063745959","0.963618280584486","1.00986384690743"
"Nein","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Hauptschule","kein Migrationshintergrund","3871","0.827738530611309","0.816944251961262","0.838532809261356"
"Nein","2016","Hauptschule","direkter Migrationshintergrund","1509","","",""
"Nein","2016","Hauptschule","indirekter Migrationshintergrund","327","0.855513626109549","0.819641111638798","0.891386140580301"
"Nein","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","Realschule","kein Migrationshintergrund","3566","0.74198740961758","0.729641640532058","0.754333178703101"
"Nein","2016","Realschule","direkter Migrationshintergrund","268","","",""
"Nein","2016","Realschule","indirekter Migrationshintergrund","310","0.836678561331762","0.798651243247322","0.874705879416203"
"Nein","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","(Fach-)Abitur","kein Migrationshintergrund","1313","","",""
"Nein","2016","(Fach-)Abitur","direkter Migrationshintergrund","1033","","",""
"Nein","2016","(Fach-)Abitur","indirekter Migrationshintergrund","252","","",""
"Nein","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2016","AkademikerIn","kein Migrationshintergrund","1920","","",""
"Nein","2016","AkademikerIn","direkter Migrationshintergrund","965","0.858693656063348","0.838311429738214","0.879075882388483"
"Nein","2016","AkademikerIn","indirekter Migrationshintergrund","141","","",""
"Nein","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2017","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","Realschule","kein Migrationshintergrund","","","",""
"Ja","2017","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2017","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2017","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Realschule","kein Migrationshintergrund","","","",""
"Nein","2017","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2017","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2017","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(noch) kein Abschluss","kein Migrationshintergrund","32","0.122602974373188","0.0889556727820618","0.156250275964315"
"Ja","2018","(noch) kein Abschluss","direkter Migrationshintergrund","7","0.0305236556680149","0.0122116833540429","0.048835627981987"
"Ja","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Ja","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Hauptschule","kein Migrationshintergrund","817","0.178731822504073","0.16777391862971","0.189689726378435"
"Ja","2018","Hauptschule","direkter Migrationshintergrund","90","0.095551382870951","0.0802718973677803","0.110830868374122"
"Ja","2018","Hauptschule","indirekter Migrationshintergrund","32","0.101234560849499","0.0707456611136097","0.131723460585389"
"Ja","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Realschule","kein Migrationshintergrund","1440","","",""
"Ja","2018","Realschule","direkter Migrationshintergrund","44","0.189888324836386","0.145282513459156","0.234494136213616"
"Ja","2018","Realschule","indirekter Migrationshintergrund","60","0.177637486877985","0.139655974565777","0.215618999190192"
"Ja","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(Fach-)Abitur","kein Migrationshintergrund","680","0.299561049221711","0.280824484608514","0.318297613834908"
"Ja","2018","(Fach-)Abitur","direkter Migrationshintergrund","74","0.0915839979063549","0.073506810912395","0.109661184900315"
"Ja","2018","(Fach-)Abitur","indirekter Migrationshintergrund","57","0.167195103734643","0.127473053676015","0.206917153793272"
"Ja","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","AkademikerIn","kein Migrationshintergrund","1135","","",""
"Ja","2018","AkademikerIn","direkter Migrationshintergrund","153","","",""
"Ja","2018","AkademikerIn","indirekter Migrationshintergrund","56","0.310800387666857","0.24893579621591","0.372664979117803"
"Ja","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(noch) kein Abschluss","kein Migrationshintergrund","333","0.877397025626812","0.843749724035685","0.911044327217938"
"Nein","2018","(noch) kein Abschluss","direkter Migrationshintergrund","332","0.969476344331985","0.951164372018013","0.987788316645957"
"Nein","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","108","","",""
"Nein","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Hauptschule","kein Migrationshintergrund","3879","0.821268177495927","0.810310273621565","0.83222608137029"
"Nein","2018","Hauptschule","direkter Migrationshintergrund","1332","","",""
"Nein","2018","Hauptschule","indirekter Migrationshintergrund","344","0.898765439150501","0.868276539414611","0.92925433888639"
"Nein","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Realschule","kein Migrationshintergrund","4001","0.734560961115571","0.722828069792984","0.746293852438157"
"Nein","2018","Realschule","direkter Migrationshintergrund","253","","",""
"Nein","2018","Realschule","indirekter Migrationshintergrund","329","0.822362513122015","0.784381000809808","0.860344025434223"
"Nein","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(Fach-)Abitur","kein Migrationshintergrund","1616","","",""
"Nein","2018","(Fach-)Abitur","direkter Migrationshintergrund","904","0.908416002093645","0.890338815099685","0.926493189087605"
"Nein","2018","(Fach-)Abitur","indirekter Migrationshintergrund","282","","",""
"Nein","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","AkademikerIn","kein Migrationshintergrund","2192","","",""
"Nein","2018","AkademikerIn","direkter Migrationshintergrund","903","0.847117230153416","0.825411861785466","0.868822598521367"
"Nein","2018","AkademikerIn","indirekter Migrationshintergrund","159","","",""
"Nein","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Realschule","kein Migrationshintergrund","","","",""
"Ja","2019","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Realschule","kein Migrationshintergrund","","","",""
"Nein","2019","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","(noch) kein Abschluss","kein Migrationshintergrund","35","0.124689036482909","0.0866662088616511","0.162711864104168"
"Ja","2020","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Ja","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja","2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","Hauptschule","kein Migrationshintergrund","732","0.184006498742604","0.171879475018543","0.196133522466664"
"Ja","2020","Hauptschule","direkter Migrationshintergrund","84","0.101896807792892","0.0859071138398921","0.117886501745893"
"Ja","2020","Hauptschule","indirekter Migrationshintergrund","35","0.108788502136078","0.0747259280792743","0.142851076192883"
"Ja","2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","Realschule","kein Migrationshintergrund","1367","","",""
"Ja","2020","Realschule","direkter Migrationshintergrund","37","0.199808519602954","0.150634558276308","0.248982480929599"
"Ja","2020","Realschule","indirekter Migrationshintergrund","65","0.173220432087636","0.133573599646593","0.212867264528679"
"Ja","2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","(Fach-)Abitur","kein Migrationshintergrund","720","0.29520295326806","0.27648826240075","0.31391764413537"
"Ja","2020","(Fach-)Abitur","direkter Migrationshintergrund","103","","",""
"Ja","2020","(Fach-)Abitur","indirekter Migrationshintergrund","57","0.112271670343827","0.0788128850722155","0.145730455615438"
"Ja","2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","AkademikerIn","kein Migrationshintergrund","1258","","",""
"Ja","2020","AkademikerIn","direkter Migrationshintergrund","172","","",""
"Ja","2020","AkademikerIn","indirekter Migrationshintergrund","84","0.318266976545672","0.261971542497624","0.374562410593721"
"Ja","2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","(noch) kein Abschluss","kein Migrationshintergrund","255","","",""
"Nein","2020","(noch) kein Abschluss","direkter Migrationshintergrund","412","0.941856271010958","0.919555408260095","0.964157133761821"
"Nein","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","110","","",""
"Nein","2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","Hauptschule","kein Migrationshintergrund","3190","0.815993501257396","0.803866477533336","0.828120524981457"
"Nein","2020","Hauptschule","direkter Migrationshintergrund","1291","","",""
"Nein","2020","Hauptschule","indirekter Migrationshintergrund","286","","",""
"Nein","2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","Realschule","kein Migrationshintergrund","3623","0.736478620983506","0.724255395659932","0.74870184630708"
"Nein","2020","Realschule","direkter Migrationshintergrund","217","","",""
"Nein","2020","Realschule","indirekter Migrationshintergrund","285","","",""
"Nein","2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","(Fach-)Abitur","kein Migrationshintergrund","1562","","",""
"Nein","2020","(Fach-)Abitur","direkter Migrationshintergrund","1217","","",""
"Nein","2020","(Fach-)Abitur","indirekter Migrationshintergrund","285","","",""
"Nein","2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","AkademikerIn","kein Migrationshintergrund","2194","","",""
"Nein","2020","AkademikerIn","direkter Migrationshintergrund","1285","","",""
"Nein","2020","AkademikerIn","indirekter Migrationshintergrund","179","","",""
"Nein","2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
