year,pgisced97,quintil_oecd,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No answer / don't know,1st Quintile,No,0.95373,95,95,0.91127,0.99620
2013,No answer / don't know,2nd Quintile,No,0.95244,32,32,0.87751,1.02736
2013,No answer / don't know,3rd Quintile,No,0.85285,32,32,0.72814,0.97755
2013,Pre-primary Level,1st Quintile,No,0.75611,44,44,0.62775,0.88446
2013,Pre-primary Level,2nd Quintile,No,0.85750,40,40,0.74778,0.96721
2013,Pre-primary Level,4th Quintile,No,0.90022,37,37,0.80232,0.99812
2013,Primary Level,1st Quintile,No,0.97843,116,116,0.95188,1.00498
2013,Lower Secondary Level,1st Quintile,No,0.94699,585,585,0.92882,0.96516
2013,Lower Secondary Level,2nd Quintile,Yes,0.10827,47,509,0.08125,0.13529
2013,Lower Secondary Level,2nd Quintile,No,0.89173,462,509,0.86471,0.91875
2013,Lower Secondary Level,3rd Quintile,Yes,0.11421,42,337,0.08020,0.14822
2013,Lower Secondary Level,3rd Quintile,No,0.88579,295,337,0.85178,0.91980
2013,Lower Secondary Level,4th Quintile,Yes,0.19366,45,217,0.14096,0.24636
2013,Lower Secondary Level,4th Quintile,No,0.80634,172,217,0.75364,0.85904
2013,Lower Secondary Level,5th Quintile,No,0.76986,80,80,0.67704,0.86268
2013,Upper Secondary Level,1st Quintile,Yes,0.08482,149,1647,0.07136,0.09828
2013,Upper Secondary Level,1st Quintile,No,0.91518,1498,1647,0.90172,0.92864
2013,Upper Secondary Level,2nd Quintile,Yes,0.13713,284,1915,0.12172,0.15254
2013,Upper Secondary Level,2nd Quintile,No,0.86287,1631,1915,0.84746,0.87828
2013,Upper Secondary Level,3rd Quintile,Yes,0.22676,461,1907,0.20796,0.24556
2013,Upper Secondary Level,3rd Quintile,No,0.77324,1446,1907,0.75444,0.79204
2013,Upper Secondary Level,4th Quintile,Yes,0.33886,583,1806,0.31703,0.36070
2013,Upper Secondary Level,4th Quintile,No,0.66114,1223,1806,0.63930,0.68297
2013,Upper Secondary Level,5th Quintile,Yes,0.42395,559,1323,0.39731,0.45059
2013,Upper Secondary Level,5th Quintile,No,0.57605,764,1323,0.54941,0.60269
2013,Post-secondary Non-tertiary Level,1st Quintile,No,0.84618,109,109,0.77814,0.91423
2013,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.29553,43,168,0.22633,0.36474
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.70447,125,168,0.63526,0.77367
2013,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.33127,71,218,0.26864,0.39389
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.66873,147,218,0.60611,0.73136
2013,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.37981,91,220,0.31553,0.44409
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.62019,129,220,0.55591,0.68447
2013,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.48035,133,263,0.41985,0.54085
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.51965,130,263,0.45915,0.58015
2013,First Stage of Tertiary Education,1st Quintile,No,0.87427,89,89,0.80500,0.94354
2013,First Stage of Tertiary Education,2nd Quintile,Yes,0.17732,35,192,0.12315,0.23148
2013,First Stage of Tertiary Education,2nd Quintile,No,0.82268,157,192,0.76852,0.87685
2013,First Stage of Tertiary Education,3rd Quintile,Yes,0.29830,86,262,0.24279,0.35381
2013,First Stage of Tertiary Education,3rd Quintile,No,0.70170,176,262,0.64619,0.75721
2013,First Stage of Tertiary Education,4th Quintile,Yes,0.31892,85,279,0.26413,0.37370
2013,First Stage of Tertiary Education,4th Quintile,No,0.68108,194,279,0.62630,0.73587
2013,First Stage of Tertiary Education,5th Quintile,Yes,0.33487,91,260,0.27739,0.39235
2013,First Stage of Tertiary Education,5th Quintile,No,0.66513,169,260,0.60765,0.72261
2013,Second Stage of Tertiary Education,1st Quintile,Yes,0.25512,53,240,0.19985,0.31038
2013,Second Stage of Tertiary Education,1st Quintile,No,0.74488,187,240,0.68962,0.80015
2013,Second Stage of Tertiary Education,2nd Quintile,Yes,0.21915,83,395,0.17830,0.26000
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.78085,312,395,0.74000,0.82170
2013,Second Stage of Tertiary Education,3rd Quintile,Yes,0.28726,158,505,0.24776,0.32676
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.71274,347,505,0.67324,0.75224
2013,Second Stage of Tertiary Education,4th Quintile,Yes,0.36228,233,684,0.32623,0.39833
2013,Second Stage of Tertiary Education,4th Quintile,No,0.63772,451,684,0.60167,0.67377
2013,Second Stage of Tertiary Education,5th Quintile,Yes,0.44413,494,1125,0.41508,0.47318
2013,Second Stage of Tertiary Education,5th Quintile,No,0.55587,631,1125,0.52682,0.58492
2014,No answer / don't know,1st Quintile,No,0.96411,250,250,0.94100,0.98721
2014,No answer / don't know,2nd Quintile,No,0.94867,100,100,0.90520,0.99214
2014,No answer / don't know,3rd Quintile,No,0.77570,78,78,0.68253,0.86887
2014,No answer / don't know,4th Quintile,No,0.72608,44,44,0.59278,0.85938
2014,No answer / don't know,5th Quintile,No,0.79865,40,40,0.67280,0.92451
2014,Pre-primary Level,1st Quintile,No,0.93945,135,135,0.89907,0.97983
2014,Pre-primary Level,2nd Quintile,No,0.96610,85,85,0.92740,1.00480
2014,Pre-primary Level,3rd Quintile,No,0.79235,45,45,0.67249,0.91220
2014,Pre-primary Level,4th Quintile,No,0.70489,44,44,0.56857,0.84121
2014,Pre-primary Level,5th Quintile,No,0.88242,41,41,0.78260,0.98224
2014,Primary Level,1st Quintile,No,0.99540,330,330,0.98808,1.00271
2014,Primary Level,2nd Quintile,No,0.93077,91,91,0.87832,0.98321
2014,Primary Level,3rd Quintile,No,0.91208,34,34,0.81546,1.00870
2014,Lower Secondary Level,1st Quintile,Yes,0.05032,49,1267,0.03827,0.06236
2014,Lower Secondary Level,1st Quintile,No,0.94968,1218,1267,0.93764,0.96173
2014,Lower Secondary Level,2nd Quintile,Yes,0.08771,74,814,0.06826,0.10715
2014,Lower Secondary Level,2nd Quintile,No,0.91229,740,814,0.89285,0.93174
2014,Lower Secondary Level,3rd Quintile,Yes,0.15280,66,528,0.12208,0.18352
2014,Lower Secondary Level,3rd Quintile,No,0.84720,462,528,0.81648,0.87792
2014,Lower Secondary Level,4th Quintile,Yes,0.17328,57,296,0.13009,0.21647
2014,Lower Secondary Level,4th Quintile,No,0.82672,239,296,0.78353,0.86991
2014,Lower Secondary Level,5th Quintile,No,0.71576,78,78,0.61501,0.81651
2014,Upper Secondary Level,1st Quintile,Yes,0.08838,264,2699,0.07767,0.09910
2014,Upper Secondary Level,1st Quintile,No,0.91162,2435,2699,0.90090,0.92233
2014,Upper Secondary Level,2nd Quintile,Yes,0.15689,481,2922,0.14370,0.17008
2014,Upper Secondary Level,2nd Quintile,No,0.84311,2441,2922,0.82992,0.85630
2014,Upper Secondary Level,3rd Quintile,Yes,0.25302,642,2498,0.23597,0.27008
2014,Upper Secondary Level,3rd Quintile,No,0.74698,1856,2498,0.72992,0.76403
2014,Upper Secondary Level,4th Quintile,Yes,0.31507,678,2170,0.29552,0.33462
2014,Upper Secondary Level,4th Quintile,No,0.68493,1492,2170,0.66538,0.70448
2014,Upper Secondary Level,5th Quintile,Yes,0.45148,573,1317,0.42460,0.47837
2014,Upper Secondary Level,5th Quintile,No,0.54852,744,1317,0.52163,0.57540
2014,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.11206,44,362,0.07952,0.14460
2014,Post-secondary Non-tertiary Level,1st Quintile,No,0.88794,318,362,0.85540,0.92048
2014,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.18518,73,397,0.14692,0.22344
2014,Post-secondary Non-tertiary Level,2nd Quintile,No,0.81482,324,397,0.77656,0.85308
2014,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.31053,128,414,0.26591,0.35516
2014,Post-secondary Non-tertiary Level,3rd Quintile,No,0.68947,286,414,0.64484,0.73409
2014,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.37758,163,423,0.33133,0.42384
2014,Post-secondary Non-tertiary Level,4th Quintile,No,0.62242,260,423,0.57616,0.66867
2014,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.41671,154,320,0.36261,0.47081
2014,Post-secondary Non-tertiary Level,5th Quintile,No,0.58329,166,320,0.52919,0.63739
2014,First Stage of Tertiary Education,1st Quintile,No,0.92694,106,106,0.87717,0.97672
2014,First Stage of Tertiary Education,2nd Quintile,Yes,0.21532,53,254,0.16467,0.26597
2014,First Stage of Tertiary Education,2nd Quintile,No,0.78468,201,254,0.73403,0.83533
2014,First Stage of Tertiary Education,3rd Quintile,Yes,0.28022,81,309,0.23006,0.33037
2014,First Stage of Tertiary Education,3rd Quintile,No,0.71978,228,309,0.66963,0.76994
2014,First Stage of Tertiary Education,4th Quintile,Yes,0.35170,126,362,0.30244,0.40096
2014,First Stage of Tertiary Education,4th Quintile,No,0.64830,236,362,0.59904,0.69756
2014,First Stage of Tertiary Education,5th Quintile,Yes,0.35213,118,292,0.29725,0.40701
2014,First Stage of Tertiary Education,5th Quintile,No,0.64787,174,292,0.59299,0.70275
2014,Second Stage of Tertiary Education,1st Quintile,Yes,0.18086,71,496,0.14695,0.21476
2014,Second Stage of Tertiary Education,1st Quintile,No,0.81914,425,496,0.78524,0.85305
2014,Second Stage of Tertiary Education,2nd Quintile,Yes,0.25532,121,617,0.22089,0.28976
2014,Second Stage of Tertiary Education,2nd Quintile,No,0.74468,496,617,0.71024,0.77911
2014,Second Stage of Tertiary Education,3rd Quintile,Yes,0.26762,227,831,0.23750,0.29774
2014,Second Stage of Tertiary Education,3rd Quintile,No,0.73238,604,831,0.70226,0.76250
2014,Second Stage of Tertiary Education,4th Quintile,Yes,0.39341,339,994,0.36303,0.42380
2014,Second Stage of Tertiary Education,4th Quintile,No,0.60659,655,994,0.57620,0.63697
2014,Second Stage of Tertiary Education,5th Quintile,Yes,0.43416,624,1445,0.40860,0.45973
2014,Second Stage of Tertiary Education,5th Quintile,No,0.56584,821,1445,0.54027,0.59140
2016,No answer / don't know,1st Quintile,No,0.96718,235,235,0.94435,0.99001
2016,No answer / don't know,2nd Quintile,No,0.91280,113,113,0.86055,0.96505
2016,No answer / don't know,3rd Quintile,No,0.81782,74,74,0.72928,0.90637
2016,No answer / don't know,4th Quintile,No,0.85544,49,49,0.75595,0.95492
2016,No answer / don't know,5th Quintile,No,0.89993,31,31,0.79254,1.00732
2016,Pre-primary Level,1st Quintile,No,0.98011,93,93,0.95159,1.00864
2016,Pre-primary Level,2nd Quintile,No,0.90846,63,63,0.83668,0.98024
2016,Pre-primary Level,3rd Quintile,No,0.92304,47,47,0.84601,1.00006
2016,Pre-primary Level,4th Quintile,No,0.92278,32,32,0.82881,1.01675
2016,Primary Level,1st Quintile,No,0.99793,249,249,0.99226,1.00359
2016,Primary Level,2nd Quintile,No,0.97786,76,76,0.94457,1.01116
2016,Primary Level,3rd Quintile,No,0.97493,36,36,0.92314,1.02672
2016,Lower Secondary Level,1st Quintile,No,0.97353,1024,1024,0.96369,0.98336
2016,Lower Secondary Level,2nd Quintile,Yes,0.08475,52,677,0.06376,0.10575
2016,Lower Secondary Level,2nd Quintile,No,0.91525,625,677,0.89425,0.93624
2016,Lower Secondary Level,3rd Quintile,Yes,0.09916,46,410,0.07020,0.12813
2016,Lower Secondary Level,3rd Quintile,No,0.90084,364,410,0.87187,0.92980
2016,Lower Secondary Level,4th Quintile,Yes,0.22081,45,225,0.16649,0.27513
2016,Lower Secondary Level,4th Quintile,No,0.77919,180,225,0.72487,0.83351
2016,Lower Secondary Level,5th Quintile,No,0.75688,85,85,0.66514,0.84861
2016,Upper Secondary Level,1st Quintile,Yes,0.08537,168,2276,0.07389,0.09686
2016,Upper Secondary Level,1st Quintile,No,0.91463,2108,2276,0.90314,0.92611
2016,Upper Secondary Level,2nd Quintile,Yes,0.13457,395,2674,0.12163,0.14750
2016,Upper Secondary Level,2nd Quintile,No,0.86543,2279,2674,0.85250,0.87837
2016,Upper Secondary Level,3rd Quintile,Yes,0.20823,479,2208,0.19129,0.22517
2016,Upper Secondary Level,3rd Quintile,No,0.79177,1729,2208,0.77483,0.80871
2016,Upper Secondary Level,4th Quintile,Yes,0.31603,571,1873,0.29497,0.33709
2016,Upper Secondary Level,4th Quintile,No,0.68397,1302,1873,0.66291,0.70503
2016,Upper Secondary Level,5th Quintile,Yes,0.38066,448,1159,0.35269,0.40862
2016,Upper Secondary Level,5th Quintile,No,0.61934,711,1159,0.59138,0.64731
2016,Post-secondary Non-tertiary Level,1st Quintile,No,0.91485,336,336,0.88497,0.94474
2016,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.15043,72,442,0.11707,0.18380
2016,Post-secondary Non-tertiary Level,2nd Quintile,No,0.84957,370,442,0.81620,0.88293
2016,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.23959,102,414,0.19842,0.28075
2016,Post-secondary Non-tertiary Level,3rd Quintile,No,0.76041,312,414,0.71925,0.80158
2016,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.35009,142,401,0.30335,0.39684
2016,Post-secondary Non-tertiary Level,4th Quintile,No,0.64991,259,401,0.60316,0.69665
2016,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.46601,145,295,0.40899,0.52303
2016,Post-secondary Non-tertiary Level,5th Quintile,No,0.53399,150,295,0.47697,0.59101
2016,First Stage of Tertiary Education,1st Quintile,No,0.83656,83,83,0.75652,0.91659
2016,First Stage of Tertiary Education,2nd Quintile,Yes,0.13982,40,246,0.09639,0.18325
2016,First Stage of Tertiary Education,2nd Quintile,No,0.86018,206,246,0.81675,0.90361
2016,First Stage of Tertiary Education,3rd Quintile,Yes,0.21340,74,280,0.16532,0.26148
2016,First Stage of Tertiary Education,3rd Quintile,No,0.78660,206,280,0.73852,0.83468
2016,First Stage of Tertiary Education,4th Quintile,Yes,0.34870,97,293,0.29404,0.40336
2016,First Stage of Tertiary Education,4th Quintile,No,0.65130,196,293,0.59664,0.70596
2016,First Stage of Tertiary Education,5th Quintile,Yes,0.33859,102,268,0.28183,0.39535
2016,First Stage of Tertiary Education,5th Quintile,No,0.66141,166,268,0.60465,0.71817
2016,Second Stage of Tertiary Education,1st Quintile,Yes,0.16660,56,500,0.13390,0.19929
2016,Second Stage of Tertiary Education,1st Quintile,No,0.83340,444,500,0.80071,0.86610
2016,Second Stage of Tertiary Education,2nd Quintile,Yes,0.16693,103,587,0.13674,0.19712
2016,Second Stage of Tertiary Education,2nd Quintile,No,0.83307,484,587,0.80288,0.86326
2016,Second Stage of Tertiary Education,3rd Quintile,Yes,0.25781,203,789,0.22727,0.28836
2016,Second Stage of Tertiary Education,3rd Quintile,No,0.74219,586,789,0.71164,0.77273
2016,Second Stage of Tertiary Education,4th Quintile,Yes,0.30748,291,992,0.27875,0.33621
2016,Second Stage of Tertiary Education,4th Quintile,No,0.69252,701,992,0.66379,0.72125
2016,Second Stage of Tertiary Education,5th Quintile,Yes,0.42690,528,1338,0.40039,0.45341
2016,Second Stage of Tertiary Education,5th Quintile,No,0.57310,810,1338,0.54659,0.59961
2018,No answer / don't know,1st Quintile,No,0.92952,223,223,0.89585,0.96319
2018,No answer / don't know,2nd Quintile,No,0.87831,125,125,0.82077,0.93586
2018,No answer / don't know,3rd Quintile,No,0.84468,81,81,0.76530,0.92405
2018,No answer / don't know,4th Quintile,No,0.89192,68,68,0.81758,0.96627
2018,No answer / don't know,5th Quintile,No,0.83603,37,37,0.71509,0.95698
2018,Pre-primary Level,1st Quintile,No,0.95412,83,83,0.90883,0.99940
2018,Pre-primary Level,2nd Quintile,No,0.78868,64,64,0.68786,0.88949
2018,Pre-primary Level,3rd Quintile,No,0.77585,55,55,0.66462,0.88708
2018,Pre-primary Level,4th Quintile,No,0.90887,38,38,0.81614,1.00160
2018,Primary Level,1st Quintile,No,0.99001,235,235,0.97727,1.00275
2018,Primary Level,3rd Quintile,No,0.99291,34,34,0.96429,1.02153
2018,Lower Secondary Level,1st Quintile,Yes,0.04619,34,977,0.03302,0.05936
2018,Lower Secondary Level,1st Quintile,No,0.95381,943,977,0.94064,0.96698
2018,Lower Secondary Level,2nd Quintile,Yes,0.08787,55,689,0.06671,0.10902
2018,Lower Secondary Level,2nd Quintile,No,0.91213,634,689,0.89098,0.93329
2018,Lower Secondary Level,3rd Quintile,Yes,0.12847,56,420,0.09643,0.16051
2018,Lower Secondary Level,3rd Quintile,No,0.87153,364,420,0.83949,0.90357
2018,Lower Secondary Level,4th Quintile,Yes,0.23474,46,215,0.17795,0.29153
2018,Lower Secondary Level,4th Quintile,No,0.76526,169,215,0.70847,0.82205
2018,Lower Secondary Level,5th Quintile,No,0.83537,83,83,0.75510,0.91564
2018,Upper Secondary Level,1st Quintile,Yes,0.08555,171,2166,0.07377,0.09733
2018,Upper Secondary Level,1st Quintile,No,0.91445,1995,2166,0.90267,0.92623
2018,Upper Secondary Level,2nd Quintile,Yes,0.15047,399,2618,0.13677,0.16416
2018,Upper Secondary Level,2nd Quintile,No,0.84953,2219,2618,0.83584,0.86323
2018,Upper Secondary Level,3rd Quintile,Yes,0.23999,560,2254,0.22236,0.25763
2018,Upper Secondary Level,3rd Quintile,No,0.76001,1694,2254,0.74237,0.77764
2018,Upper Secondary Level,4th Quintile,Yes,0.27667,547,1867,0.25637,0.29696
2018,Upper Secondary Level,4th Quintile,No,0.72333,1320,1867,0.70304,0.74363
2018,Upper Secondary Level,5th Quintile,Yes,0.41256,498,1278,0.38556,0.43957
2018,Upper Secondary Level,5th Quintile,No,0.58744,780,1278,0.56043,0.61444
2018,Post-secondary Non-tertiary Level,1st Quintile,No,0.87912,329,329,0.84384,0.91440
2018,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.18099,77,427,0.14443,0.21755
2018,Post-secondary Non-tertiary Level,2nd Quintile,No,0.81901,350,427,0.78245,0.85557
2018,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.25449,117,440,0.21374,0.29523
2018,Post-secondary Non-tertiary Level,3rd Quintile,No,0.74551,323,440,0.70477,0.78626
2018,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.35314,144,404,0.30648,0.39981
2018,Post-secondary Non-tertiary Level,4th Quintile,No,0.64686,260,404,0.60019,0.69352
2018,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.46207,152,307,0.40621,0.51794
2018,Post-secondary Non-tertiary Level,5th Quintile,No,0.53793,155,307,0.48206,0.59379
2018,First Stage of Tertiary Education,1st Quintile,No,0.88470,83,83,0.81557,0.95383
2018,First Stage of Tertiary Education,2nd Quintile,Yes,0.20097,59,248,0.15099,0.25094
2018,First Stage of Tertiary Education,2nd Quintile,No,0.79903,189,248,0.74906,0.84901
2018,First Stage of Tertiary Education,3rd Quintile,Yes,0.25388,80,272,0.20206,0.30570
2018,First Stage of Tertiary Education,3rd Quintile,No,0.74612,192,272,0.69430,0.79794
2018,First Stage of Tertiary Education,4th Quintile,Yes,0.32081,103,307,0.26851,0.37311
2018,First Stage of Tertiary Education,4th Quintile,No,0.67919,204,307,0.62689,0.73149
2018,First Stage of Tertiary Education,5th Quintile,Yes,0.41198,101,264,0.35249,0.47146
2018,First Stage of Tertiary Education,5th Quintile,No,0.58802,163,264,0.52854,0.64751
2018,Second Stage of Tertiary Education,1st Quintile,Yes,0.14978,53,440,0.11640,0.18316
2018,Second Stage of Tertiary Education,1st Quintile,No,0.85022,387,440,0.81684,0.88360
2018,Second Stage of Tertiary Education,2nd Quintile,Yes,0.19061,133,641,0.16018,0.22105
2018,Second Stage of Tertiary Education,2nd Quintile,No,0.80939,508,641,0.77895,0.83982
2018,Second Stage of Tertiary Education,3rd Quintile,Yes,0.26791,207,823,0.23763,0.29818
2018,Second Stage of Tertiary Education,3rd Quintile,No,0.73209,616,823,0.70182,0.76237
2018,Second Stage of Tertiary Education,4th Quintile,Yes,0.33066,337,1052,0.30222,0.35910
2018,Second Stage of Tertiary Education,4th Quintile,No,0.66934,715,1052,0.64090,0.69778
2018,Second Stage of Tertiary Education,5th Quintile,Yes,0.40576,574,1418,0.38019,0.43133
2018,Second Stage of Tertiary Education,5th Quintile,No,0.59424,844,1418,0.56867,0.61981
2020,No answer / don't know,1st Quintile,No,0.96821,164,164,0.94127,0.99514
2020,No answer / don't know,2nd Quintile,No,0.94524,107,107,0.90193,0.98855
2020,No answer / don't know,3rd Quintile,No,0.92951,70,70,0.86911,0.98990
2020,No answer / don't know,4th Quintile,No,0.80713,41,41,0.68486,0.92940
2020,No answer / don't know,5th Quintile,No,0.89700,36,36,0.79630,0.99770
2020,Pre-primary Level,1st Quintile,No,0.92746,59,59,0.86070,0.99421
2020,Pre-primary Level,2nd Quintile,No,0.89663,57,57,0.81689,0.97637
2020,Pre-primary Level,3rd Quintile,No,0.75111,51,51,0.63126,0.87095
2020,Pre-primary Level,4th Quintile,No,0.93227,33,33,0.84520,1.01933
2020,Primary Level,1st Quintile,No,0.98591,197,197,0.96941,1.00241
2020,Primary Level,2nd Quintile,No,0.92029,76,76,0.85899,0.98159
2020,Lower Secondary Level,1st Quintile,No,0.94103,815,815,0.92485,0.95721
2020,Lower Secondary Level,2nd Quintile,Yes,0.08307,52,584,0.06067,0.10547
2020,Lower Secondary Level,2nd Quintile,No,0.91693,532,584,0.89453,0.93933
2020,Lower Secondary Level,3rd Quintile,Yes,0.16920,57,345,0.12958,0.20882
2020,Lower Secondary Level,3rd Quintile,No,0.83080,288,345,0.79118,0.87042
2020,Lower Secondary Level,4th Quintile,Yes,0.21618,44,217,0.16129,0.27108
2020,Lower Secondary Level,4th Quintile,No,0.78382,173,217,0.72892,0.83871
2020,Lower Secondary Level,5th Quintile,Yes,0.21188,35,110,0.13516,0.28859
2020,Lower Secondary Level,5th Quintile,No,0.78812,75,110,0.71141,0.86484
2020,Upper Secondary Level,1st Quintile,Yes,0.07511,151,1973,0.06348,0.08675
2020,Upper Secondary Level,1st Quintile,No,0.92489,1822,1973,0.91325,0.93652
2020,Upper Secondary Level,2nd Quintile,Yes,0.17340,399,2431,0.15834,0.18845
2020,Upper Secondary Level,2nd Quintile,No,0.82660,2032,2431,0.81155,0.84166
2020,Upper Secondary Level,3rd Quintile,Yes,0.24489,490,1915,0.22563,0.26416
2020,Upper Secondary Level,3rd Quintile,No,0.75511,1425,1915,0.73584,0.77437
2020,Upper Secondary Level,4th Quintile,Yes,0.29840,526,1723,0.27679,0.32001
2020,Upper Secondary Level,4th Quintile,No,0.70160,1197,1723,0.67999,0.72321
2020,Upper Secondary Level,5th Quintile,Yes,0.36044,507,1250,0.33381,0.38707
2020,Upper Secondary Level,5th Quintile,No,0.63956,743,1250,0.61293,0.66619
2020,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17649,48,330,0.13529,0.21769
2020,Post-secondary Non-tertiary Level,1st Quintile,No,0.82351,282,330,0.78231,0.86471
2020,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.18659,76,387,0.14772,0.22545
2020,Post-secondary Non-tertiary Level,2nd Quintile,No,0.81341,311,387,0.77455,0.85228
2020,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.27850,117,400,0.23452,0.32249
2020,Post-secondary Non-tertiary Level,3rd Quintile,No,0.72150,283,400,0.67751,0.76548
2020,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.34434,154,390,0.29712,0.39156
2020,Post-secondary Non-tertiary Level,4th Quintile,No,0.65566,236,390,0.60844,0.70288
2020,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.39637,177,383,0.34731,0.44542
2020,Post-secondary Non-tertiary Level,5th Quintile,No,0.60363,206,383,0.55458,0.65269
2020,First Stage of Tertiary Education,1st Quintile,No,0.81417,77,77,0.72672,0.90162
2020,First Stage of Tertiary Education,2nd Quintile,Yes,0.19029,52,222,0.13854,0.24204
2020,First Stage of Tertiary Education,2nd Quintile,No,0.80971,170,222,0.75796,0.86146
2020,First Stage of Tertiary Education,3rd Quintile,Yes,0.29955,84,242,0.24171,0.35738
2020,First Stage of Tertiary Education,3rd Quintile,No,0.70045,158,242,0.64262,0.75829
2020,First Stage of Tertiary Education,4th Quintile,Yes,0.29809,87,285,0.24489,0.35129
2020,First Stage of Tertiary Education,4th Quintile,No,0.70191,198,285,0.64871,0.75511
2020,First Stage of Tertiary Education,5th Quintile,Yes,0.33353,117,301,0.28018,0.38688
2020,First Stage of Tertiary Education,5th Quintile,No,0.66647,184,301,0.61312,0.71982
2020,Second Stage of Tertiary Education,1st Quintile,Yes,0.13591,59,426,0.10333,0.16850
2020,Second Stage of Tertiary Education,1st Quintile,No,0.86409,367,426,0.83150,0.89667
2020,Second Stage of Tertiary Education,2nd Quintile,Yes,0.25683,130,591,0.22157,0.29208
2020,Second Stage of Tertiary Education,2nd Quintile,No,0.74317,461,591,0.70792,0.77843
2020,Second Stage of Tertiary Education,3rd Quintile,Yes,0.27439,220,800,0.24345,0.30533
2020,Second Stage of Tertiary Education,3rd Quintile,No,0.72561,580,800,0.69467,0.75655
2020,Second Stage of Tertiary Education,4th Quintile,Yes,0.30735,349,1063,0.27960,0.33510
2020,Second Stage of Tertiary Education,4th Quintile,No,0.69265,714,1063,0.66490,0.72040
2020,Second Stage of Tertiary Education,5th Quintile,Yes,0.41740,723,1686,0.39385,0.44095
2020,Second Stage of Tertiary Education,5th Quintile,No,0.58260,963,1686,0.55905,0.60615
2022,No answer / don't know,1st Quintile,No,0.88799,156,156,0.83834,0.93764
2022,No answer / don't know,2nd Quintile,No,0.76485,69,69,0.66405,0.86565
2022,No answer / don't know,3rd Quintile,No,0.75879,61,61,0.65054,0.86705
2022,No answer / don't know,4th Quintile,No,0.69752,43,43,0.55860,0.83644
2022,No answer / don't know,5th Quintile,Yes,0.34037,49,136,0.26044,0.42031
2022,No answer / don't know,5th Quintile,No,0.65963,87,136,0.57969,0.73956
2022,Pre-primary Level,1st Quintile,No,0.90885,36,36,0.81350,1.00421
2022,Primary Level,1st Quintile,No,0.95580,115,115,0.91806,0.99353
2022,Lower Secondary Level,1st Quintile,No,0.95766,450,450,0.93903,0.97629
2022,Lower Secondary Level,2nd Quintile,Yes,0.15288,43,303,0.11229,0.19347
2022,Lower Secondary Level,2nd Quintile,No,0.84712,260,303,0.80653,0.88771
2022,Lower Secondary Level,3rd Quintile,No,0.90376,163,163,0.85834,0.94918
2022,Lower Secondary Level,4th Quintile,Yes,0.37200,32,98,0.27582,0.46819
2022,Lower Secondary Level,4th Quintile,No,0.62800,66,98,0.53181,0.72418
2022,Lower Secondary Level,5th Quintile,No,0.69817,41,41,0.55591,0.84043
2022,Upper Secondary Level,1st Quintile,Yes,0.10836,130,1282,0.09134,0.12538
2022,Upper Secondary Level,1st Quintile,No,0.89164,1152,1282,0.87462,0.90866
2022,Upper Secondary Level,2nd Quintile,Yes,0.21742,306,1473,0.19635,0.23850
2022,Upper Secondary Level,2nd Quintile,No,0.78258,1167,1473,0.76150,0.80365
2022,Upper Secondary Level,3rd Quintile,Yes,0.28463,329,1180,0.25887,0.31039
2022,Upper Secondary Level,3rd Quintile,No,0.71537,851,1180,0.68961,0.74113
2022,Upper Secondary Level,4th Quintile,Yes,0.33121,317,973,0.30162,0.36080
2022,Upper Secondary Level,4th Quintile,No,0.66879,656,973,0.63920,0.69838
2022,Upper Secondary Level,5th Quintile,Yes,0.43106,330,765,0.39594,0.46617
2022,Upper Secondary Level,5th Quintile,No,0.56894,435,765,0.53383,0.60406
2022,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16515,36,226,0.11663,0.21367
2022,Post-secondary Non-tertiary Level,1st Quintile,No,0.83485,190,226,0.78633,0.88337
