year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.23648,399,1914,0.21744,0.25552
2005,66 and older,Primary Level,Not Employed,0.99159,50,50,0.96602,1.01716
2005,66 and older,Lower Secondary Level,Not Employed,0.97900,720,720,0.96852,0.98948
2005,66 and older,Upper Secondary Level,Not Employed,0.97287,1906,1906,0.96557,0.98017
2005,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97376,98,98,0.94194,1.00557
2005,66 and older,First Stage of Tertiary Education,Not Employed,0.97033,243,243,0.94895,0.99171
2005,66 and older,Second Stage of Tertiary Education,Not Employed,0.92349,603,603,0.90225,0.94472
2006,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.14700,99,618,0.11906,0.17494
2006,17-29 y.,Pre-primary Level,Not Employed,0.82232,519,618,0.79216,0.85248
2006,17-29 y.,Lower Secondary Level,Full-Time Employment,0.14945,90,705,0.12312,0.17579
2006,17-29 y.,Lower Secondary Level,Vocational Training,0.33490,269,705,0.30004,0.36976
2006,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05949,44,705,0.04202,0.07696
2006,17-29 y.,Lower Secondary Level,Not Employed,0.40536,302,705,0.36909,0.44163
2006,17-29 y.,Upper Secondary Level,Full-Time Employment,0.42758,660,1675,0.40388,0.45128
2006,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06162,101,1675,0.05010,0.07314
2006,17-29 y.,Upper Secondary Level,Vocational Training,0.07305,123,1675,0.06059,0.08552
2006,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07958,142,1675,0.06661,0.09254
2006,17-29 y.,Upper Secondary Level,Not Employed,0.35796,649,1675,0.33499,0.38092
2006,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.48651,143,227,0.42134,0.55167
2006,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.29569,84,227,0.23619,0.35519
2006,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.71919,50,50,0.59336,0.84502
2006,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66926,156,206,0.60486,0.73367
2006,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19722,50,206,0.14275,0.25169
2006,30-45 y.,Primary Level,Not Employed,0.65131,34,34,0.48871,0.81391
2006,30-45 y.,Lower Secondary Level,Full-Time Employment,0.41140,140,361,0.36056,0.46223
2006,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.13915,64,361,0.10339,0.17490
2006,30-45 y.,Lower Secondary Level,Not Employed,0.37585,157,361,0.32582,0.42588
2006,30-45 y.,Upper Secondary Level,Full-Time Employment,0.55679,1739,3173,0.53951,0.57408
2006,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.16571,560,3173,0.15277,0.17865
2006,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06054,199,3173,0.05224,0.06884
2006,30-45 y.,Upper Secondary Level,Not Employed,0.21223,675,3173,0.19800,0.22646
2006,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57318,302,557,0.53207,0.61430
2006,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18410,109,557,0.15188,0.21631
2006,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.06644,34,557,0.04574,0.08714
2006,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.17554,112,557,0.14392,0.20716
2006,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.68383,413,629,0.64746,0.72020
2006,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14805,109,629,0.12028,0.17583
2006,30-45 y.,First Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05737,36,629,0.03918,0.07556
2006,30-45 y.,First Stage of Tertiary Education,Not Employed,0.11074,71,629,0.08620,0.13529
2006,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68579,1002,1444,0.66184,0.70974
2006,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13235,216,1444,0.11487,0.14984
2006,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03927,49,1444,0.02924,0.04929
2006,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.14259,177,1444,0.12455,0.16063
2006,46-65 y.,Primary Level,Not Employed,0.63428,52,52,0.50210,0.76647
2006,46-65 y.,Lower Secondary Level,Full-Time Employment,0.24179,140,545,0.20581,0.27777
2006,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11110,72,545,0.08469,0.13751
2006,46-65 y.,Lower Secondary Level,Not Employed,0.59250,333,545,0.55120,0.63379
2006,46-65 y.,Upper Secondary Level,Full-Time Employment,0.42715,1612,3911,0.41165,0.44266
2006,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.11420,496,3911,0.10423,0.12417
2006,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05692,221,3911,0.04966,0.06419
2006,46-65 y.,Upper Secondary Level,Not Employed,0.39984,1582,3911,0.38448,0.41519
2006,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.46546,127,253,0.40388,0.52705
2006,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19465,51,253,0.14576,0.24353
2006,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.32083,75,253,0.26319,0.37846
2006,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52555,328,622,0.48628,0.56483
2006,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.10636,88,622,0.08211,0.13061
2006,46-65 y.,First Stage of Tertiary Education,Not Employed,0.33553,206,622,0.29840,0.37267
2006,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60395,1292,2089,0.58297,0.62493
2006,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12521,292,2089,0.11101,0.13941
2006,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04916,74,2089,0.03988,0.05843
2006,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.22169,431,2089,0.20387,0.23950
2006,66 and older,Primary Level,Not Employed,0.99107,56,56,0.96620,1.01593
2006,66 and older,Lower Secondary Level,Not Employed,0.97872,809,809,0.96877,0.98867
2006,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01413,35,2264,0.00927,0.01900
2006,66 and older,Upper Secondary Level,Not Employed,0.96388,2229,2264,0.95619,0.97157
2006,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.95287,107,107,0.91252,0.99321
2006,66 and older,First Stage of Tertiary Education,Not Employed,0.96601,295,295,0.94530,0.98673
2006,66 and older,Second Stage of Tertiary Education,Not Employed,0.92864,730,730,0.90995,0.94732
2007,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.15353,95,622,0.12518,0.18189
2007,17-29 y.,Pre-primary Level,Not Employed,0.82754,527,622,0.79782,0.85725
2007,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18784,102,595,0.15643,0.21925
2007,17-29 y.,Lower Secondary Level,Vocational Training,0.31014,220,595,0.27295,0.34734
2007,17-29 y.,Lower Secondary Level,Not Employed,0.39028,273,595,0.35105,0.42951
2007,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41521,615,1572,0.39085,0.43958
2007,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07358,114,1572,0.06067,0.08649
2007,17-29 y.,Upper Secondary Level,Vocational Training,0.08072,121,1572,0.06725,0.09419
2007,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.08702,142,1572,0.07308,0.10096
2007,17-29 y.,Upper Secondary Level,Not Employed,0.34347,580,1572,0.31999,0.36695
2007,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55650,131,202,0.48782,0.62518
2007,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.25534,71,202,0.19505,0.31562
2007,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72805,40,40,0.58840,0.86770
2007,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.61719,143,181,0.54618,0.68820
2007,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.18767,38,181,0.13063,0.24471
2007,30-45 y.,Lower Secondary Level,Full-Time Employment,0.41447,127,302,0.35881,0.47012
2007,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16887,53,302,0.12655,0.21119
2007,30-45 y.,Lower Secondary Level,Not Employed,0.32391,122,302,0.27104,0.37678
2007,30-45 y.,Upper Secondary Level,Full-Time Employment,0.58128,1608,2840,0.56314,0.59943
2007,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.17057,534,2840,0.15673,0.18440
2007,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06316,185,2840,0.05421,0.07211
2007,30-45 y.,Upper Secondary Level,Not Employed,0.17997,513,2840,0.16584,0.19410
2007,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55458,288,496,0.51080,0.59837
2007,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20408,114,496,0.16857,0.23958
2007,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.17813,94,496,0.14442,0.21184
2007,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.66609,370,529,0.62586,0.70631
2007,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.17921,111,529,0.14649,0.21192
2007,30-45 y.,First Stage of Tertiary Education,Not Employed,0.09323,48,529,0.06843,0.11803
2007,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70262,964,1377,0.67846,0.72677
2007,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14631,227,1377,0.12763,0.16498
2007,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03774,43,1377,0.02767,0.04781
2007,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11334,143,1377,0.09659,0.13009
2007,46-65 y.,Primary Level,Not Employed,0.73373,50,50,0.60997,0.85749
2007,46-65 y.,Lower Secondary Level,Full-Time Employment,0.24234,120,498,0.20467,0.28002
2007,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11201,60,498,0.08428,0.13974
2007,46-65 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05908,31,498,0.03835,0.07981
2007,46-65 y.,Lower Secondary Level,Not Employed,0.57907,287,498,0.53566,0.62248
2007,46-65 y.,Upper Secondary Level,Full-Time Employment,0.45056,1583,3623,0.43436,0.46677
2007,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.12433,499,3623,0.11359,0.13508
2007,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05152,196,3623,0.04432,0.05872
2007,46-65 y.,Upper Secondary Level,Not Employed,0.37139,1345,3623,0.35566,0.38713
2007,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.47455,130,251,0.41265,0.53645
2007,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18803,52,251,0.13959,0.23647
2007,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.28197,69,251,0.22620,0.33775
2007,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.55082,320,585,0.51048,0.59117
2007,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12045,89,585,0.09405,0.14685
2007,46-65 y.,First Stage of Tertiary Education,Not Employed,0.29587,176,585,0.25885,0.33289
2007,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60327,1216,1975,0.58169,0.62486
2007,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12851,285,1975,0.11375,0.14327
2007,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04180,59,1975,0.03297,0.05063
2007,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.22641,415,1975,0.20795,0.24488
2007,66 and older,Primary Level,Not Employed,0.97929,52,52,0.94020,1.01838
2007,66 and older,Lower Secondary Level,Not Employed,0.98185,753,753,0.97231,0.99139
2007,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01546,32,2227,0.01034,0.02059
2007,66 and older,Upper Secondary Level,Not Employed,0.96422,2195,2227,0.95650,0.97194
2007,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.97555,116,116,0.94732,1.00378
2007,66 and older,First Stage of Tertiary Education,Not Employed,0.95563,297,297,0.93217,0.97909
2007,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03444,31,768,0.02153,0.04735
2007,66 and older,Second Stage of Tertiary Education,Not Employed,0.91777,737,768,0.89833,0.93721
2008,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16770,94,551,0.13647,0.19892
2008,17-29 y.,Pre-primary Level,Not Employed,0.82772,457,551,0.79616,0.85928
2008,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18218,91,544,0.14972,0.21465
2008,17-29 y.,Lower Secondary Level,Vocational Training,0.33658,220,544,0.29683,0.37633
2008,17-29 y.,Lower Secondary Level,Not Employed,0.39987,233,544,0.35867,0.44107
2008,17-29 y.,Upper Secondary Level,Full-Time Employment,0.43115,586,1416,0.40534,0.45695
2008,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.06662,86,1416,0.05363,0.07961
2008,17-29 y.,Upper Secondary Level,Vocational Training,0.07657,102,1416,0.06272,0.09043
2008,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.11244,144,1416,0.09598,0.12890
2008,17-29 y.,Upper Secondary Level,Not Employed,0.31322,498,1416,0.28906,0.33739
2008,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61565,128,173,0.54295,0.68835
2008,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.16625,45,173,0.11061,0.22189
2008,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.79539,33,33,0.65561,0.93517
2008,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68675,154,202,0.62263,0.75088
2008,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.15995,48,202,0.10927,0.21062
2008,30-45 y.,Lower Secondary Level,Full-Time Employment,0.42658,121,309,0.37135,0.48182
2008,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16780,52,309,0.12607,0.20954
2008,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.10654,34,309,0.07209,0.14100
2008,30-45 y.,Lower Secondary Level,Not Employed,0.28507,102,309,0.23465,0.33549
2008,30-45 y.,Upper Secondary Level,Full-Time Employment,0.60074,1509,2594,0.58189,0.61959
2008,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15465,462,2594,0.14074,0.16857
2008,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.06819,176,2594,0.05849,0.07790
2008,30-45 y.,Upper Secondary Level,Not Employed,0.16929,447,2594,0.15485,0.18372
2008,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.57915,268,447,0.53333,0.62497
2008,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.20209,101,447,0.16482,0.23936
2008,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.15454,78,447,0.12099,0.18808
2008,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.71241,323,455,0.67077,0.75405
2008,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.18514,91,455,0.14941,0.22087
2008,30-45 y.,First Stage of Tertiary Education,Not Employed,0.06730,41,455,0.04425,0.09034
2008,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.71853,884,1235,0.69343,0.74362
2008,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.14010,192,1235,0.12073,0.15946
2008,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04092,42,1235,0.02987,0.05198
2008,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.10045,117,1235,0.08368,0.11723
2008,46-65 y.,Primary Level,Not Employed,0.62704,38,38,0.47122,0.78287
2008,46-65 y.,Lower Secondary Level,Full-Time Employment,0.25404,116,412,0.21195,0.29613
2008,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.11582,60,412,0.08488,0.14676
2008,46-65 y.,Lower Secondary Level,Not Employed,0.55967,236,412,0.51168,0.60767
2008,46-65 y.,Upper Secondary Level,Full-Time Employment,0.46440,1558,3463,0.44778,0.48101
2008,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.13835,513,3463,0.12685,0.14985
2008,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05159,183,3463,0.04422,0.05896
2008,46-65 y.,Upper Secondary Level,Not Employed,0.34292,1209,3463,0.32710,0.35873
2008,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.48238,141,267,0.42233,0.54243
2008,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19291,55,267,0.14549,0.24033
2008,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.25879,71,267,0.20615,0.31142
2008,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.52736,312,550,0.48560,0.56912
2008,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12714,87,550,0.09928,0.15501
2008,46-65 y.,First Stage of Tertiary Education,Not Employed,0.28289,151,550,0.24521,0.32056
2008,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.63183,1165,1850,0.60984,0.65381
2008,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.13021,281,1850,0.11487,0.14555
2008,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04075,57,1850,0.03174,0.04976
2008,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.19682,347,1850,0.17870,0.21495
2008,66 and older,Primary Level,Not Employed,0.97602,41,41,0.92861,1.02343
2008,66 and older,Lower Secondary Level,Not Employed,0.97716,708,708,0.96615,0.98818
2008,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02418,47,2193,0.01775,0.03061
2008,66 and older,Upper Secondary Level,Not Employed,0.95513,2146,2193,0.94646,0.96379
2008,66 and older,Post-secondary Non-tertiary Level,Not Employed,0.99199,107,107,0.97501,1.00896
2008,66 and older,First Stage of Tertiary Education,Not Employed,0.96147,301,301,0.93968,0.98325
2008,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.03937,34,821,0.02606,0.05268
2008,66 and older,Second Stage of Tertiary Education,Not Employed,0.91844,787,821,0.89970,0.93717
2009,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.16101,82,499,0.12873,0.19329
2009,17-29 y.,Pre-primary Level,Not Employed,0.82639,417,499,0.79312,0.85966
2009,17-29 y.,Lower Secondary Level,Full-Time Employment,0.18425,75,480,0.14953,0.21897
2009,17-29 y.,Lower Secondary Level,Vocational Training,0.33116,204,480,0.28902,0.37331
2009,17-29 y.,Lower Secondary Level,Not Employed,0.39668,201,480,0.35287,0.44049
2009,17-29 y.,Upper Secondary Level,Full-Time Employment,0.41536,507,1262,0.38816,0.44256
2009,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07439,86,1262,0.05990,0.08887
2009,17-29 y.,Upper Secondary Level,Vocational Training,0.09500,108,1262,0.07881,0.11118
2009,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.11366,126,1262,0.09614,0.13118
2009,17-29 y.,Upper Secondary Level,Not Employed,0.30145,435,1262,0.27613,0.32678
2009,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.62647,100,151,0.54905,0.70388
2009,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.21906,51,151,0.15287,0.28526
2009,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68466,165,209,0.62152,0.74781
2009,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.13727,44,209,0.09051,0.18404
2009,30-45 y.,Lower Secondary Level,Full-Time Employment,0.49153,123,248,0.42918,0.55387
2009,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.12166,40,248,0.08089,0.16242
2009,30-45 y.,Lower Secondary Level,Not Employed,0.32482,85,248,0.26642,0.38322
2009,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59638,1322,2322,0.57642,0.61634
2009,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.14988,424,2322,0.13536,0.16440
2009,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07127,162,2322,0.06081,0.08174
2009,30-45 y.,Upper Secondary Level,Not Employed,0.17807,414,2322,0.16250,0.19363
2009,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.56924,239,416,0.52160,0.61688
2009,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.22396,101,416,0.18385,0.26407
2009,30-45 y.,Post-secondary Non-tertiary Level,Not Employed,0.16410,76,416,0.12846,0.19973
2009,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.67804,293,410,0.63276,0.72333
2009,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.14912,74,410,0.11460,0.18364
2009,30-45 y.,First Stage of Tertiary Education,Not Employed,0.12865,43,410,0.09620,0.16110
2009,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.71729,807,1149,0.69124,0.74334
2009,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.15604,196,1149,0.13505,0.17703
2009,30-45 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04167,40,1149,0.03011,0.05323
2009,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.08500,106,1149,0.06887,0.10113
2009,46-65 y.,Primary Level,Not Employed,0.67086,34,34,0.51053,0.83119
2009,46-65 y.,Lower Secondary Level,Full-Time Employment,0.23318,97,357,0.18925,0.27711
2009,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.13317,54,357,0.09788,0.16846
2009,46-65 y.,Lower Secondary Level,Not Employed,0.55056,206,357,0.49889,0.60223
2009,46-65 y.,Upper Secondary Level,Full-Time Employment,0.46737,1515,3287,0.45031,0.48443
2009,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.13925,495,3287,0.12741,0.15109
2009,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.05691,179,3287,0.04899,0.06484
2009,46-65 y.,Upper Secondary Level,Not Employed,0.33338,1098,3287,0.31726,0.34949
2009,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.51588,146,257,0.45466,0.57710
2009,46-65 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.18331,46,257,0.13591,0.23071
2009,46-65 y.,Post-secondary Non-tertiary Level,Not Employed,0.21573,65,257,0.16534,0.26612
2009,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.58492,314,522,0.54261,0.62723
2009,46-65 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12390,80,522,0.09561,0.15219
2009,46-65 y.,First Stage of Tertiary Education,Not Employed,0.24112,128,522,0.20439,0.27785
2009,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.64009,1126,1759,0.61765,0.66252
2009,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12568,258,1759,0.11019,0.14118
2009,46-65 y.,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.04357,47,1759,0.03403,0.05311
2009,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.19066,328,1759,0.17230,0.20902
2009,66 and older,Primary Level,Not Employed,0.97835,40,40,0.93267,1.02403
2009,66 and older,Lower Secondary Level,Not Employed,0.98273,640,640,0.97263,0.99283
2009,66 and older,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02442,57,2124,0.01785,0.03099
2009,66 and older,Upper Secondary Level,Not Employed,0.94897,2067,2124,0.93961,0.95833
2009,66 and older,First Stage of Tertiary Education,Not Employed,0.95676,301,301,0.93374,0.97977
2009,66 and older,Second Stage of Tertiary Education,Full-Time Employment,0.02623,34,854,0.01550,0.03695
2009,66 and older,Second Stage of Tertiary Education,"Marginal, Irregular Part-Time Employment",0.05673,34,854,0.04120,0.07225
2009,66 and older,Second Stage of Tertiary Education,Not Employed,0.89195,786,854,0.87112,0.91279
2010,17-29 y.,Pre-primary Level,"Marginal, Irregular Part-Time Employment",0.15277,127,697,0.12604,0.17950
2010,17-29 y.,Pre-primary Level,Not Employed,0.83298,570,697,0.80527,0.86069
2010,17-29 y.,Primary Level,Not Employed,0.58352,70,70,0.46720,0.69984
2010,17-29 y.,Lower Secondary Level,Full-Time Employment,0.14483,88,791,0.12029,0.16937
2010,17-29 y.,Lower Secondary Level,Vocational Training,0.39711,269,791,0.36299,0.43123
2010,17-29 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.03992,35,791,0.02627,0.05357
2010,17-29 y.,Lower Secondary Level,Not Employed,0.37160,399,791,0.33790,0.40529
2010,17-29 y.,Upper Secondary Level,Full-Time Employment,0.39687,579,1718,0.37372,0.42001
2010,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.07077,129,1718,0.05864,0.08290
2010,17-29 y.,Upper Secondary Level,Vocational Training,0.09616,110,1718,0.08221,0.11010
2010,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.09721,153,1718,0.08319,0.11122
2010,17-29 y.,Upper Secondary Level,Not Employed,0.33845,747,1718,0.31607,0.36083
2010,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59022,119,215,0.52432,0.65611
2010,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.21330,96,215,0.15841,0.26818
2010,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.70391,38,38,0.55680,0.85101
2010,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.60676,170,299,0.55130,0.66222
2010,17-29 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12822,37,299,0.09026,0.16618
2010,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.21036,92,299,0.16408,0.25663
2010,30-45 y.,Primary Level,Full-Time Employment,0.31909,34,133,0.23957,0.39861
2010,30-45 y.,Primary Level,Not Employed,0.55380,99,133,0.46900,0.63860
2010,30-45 y.,Lower Secondary Level,Full-Time Employment,0.42262,207,648,0.38456,0.46068
2010,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16495,95,648,0.13635,0.19354
2010,30-45 y.,Lower Secondary Level,"Marginal, Irregular Part-Time Employment",0.05266,64,648,0.03545,0.06987
2010,30-45 y.,Lower Secondary Level,Not Employed,0.35117,282,648,0.31439,0.38795
2010,30-45 y.,Upper Secondary Level,Full-Time Employment,0.59428,2080,4362,0.57970,0.60885
2010,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.15005,769,4362,0.13945,0.16065
2010,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.07879,357,4362,0.07079,0.08679
2010,30-45 y.,Upper Secondary Level,Not Employed,0.17353,1156,4362,0.16229,0.18477
2010,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.59433,403,958,0.56322,0.62544
2010,30-45 y.,Post-secondary Non-tertiary Level,Regular Part-Time Employment,0.19926,212,958,0.17395,0.22457
2010,30-45 y.,Post-secondary Non-tertiary Level,"Marginal, Irregular Part-Time Employment",0.05549,73,958,0.04099,0.07000
