year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Hesse,Vocational Training,0.02292,33,895,0.01311,0.03273
1999,Hesse,"Marginal, Irregular Part-Time Employment",0.03315,38,895,0.02141,0.04489
1999,Hesse,Not Employed,0.39075,366,895,0.35876,0.42273
1999,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29968,314,742,0.26669,0.33267
1999,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.04680,53,742,0.03160,0.06201
1999,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.03540,35,742,0.02210,0.04871
1999,"Rhineland-Palatinate, Saarland",Not Employed,0.41264,340,742,0.37720,0.44809
1999,Baden-Wuerttemberg,Full-Time Employment,0.32608,770,1724,0.30395,0.34822
1999,Baden-Wuerttemberg,Regular Part-Time Employment,0.07031,147,1724,0.05824,0.08238
1999,Baden-Wuerttemberg,Vocational Training,0.02215,53,1724,0.01520,0.02910
1999,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03535,63,1724,0.02663,0.04407
1999,Baden-Wuerttemberg,Not Employed,0.35567,691,1724,0.33307,0.37828
1999,Bavaria,Full-Time Employment,0.35128,829,1791,0.32917,0.37340
1999,Bavaria,Regular Part-Time Employment,0.06633,160,1791,0.05481,0.07786
1999,Bavaria,Vocational Training,0.02185,47,1791,0.01508,0.02863
1999,Bavaria,"Marginal, Irregular Part-Time Employment",0.03001,69,1791,0.02211,0.03791
1999,Bavaria,Not Employed,0.36043,686,1791,0.33819,0.38268
1999,Berlin,Full-Time Employment,0.34310,230,453,0.29933,0.38687
1999,Berlin,Not Employed,0.39967,223,453,0.35451,0.44482
1999,Brandenburg,Full-Time Employment,0.32969,258,561,0.29075,0.36862
1999,Brandenburg,Regular Part-Time Employment,0.06027,39,561,0.04056,0.07999
1999,Brandenburg,Not Employed,0.41088,264,561,0.37013,0.45163
1999,Mecklenburg-Western Pomerania,Full-Time Employment,0.34515,186,372,0.29677,0.39353
1999,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05831,32,372,0.03446,0.08215
1999,Mecklenburg-Western Pomerania,Not Employed,0.38996,154,372,0.34033,0.43959
1999,Saxony,Full-Time Employment,0.34590,513,1135,0.31821,0.37358
1999,Saxony,Regular Part-Time Employment,0.05008,77,1135,0.03739,0.06278
1999,Saxony,Vocational Training,0.03066,51,1135,0.02063,0.04069
1999,Saxony,Not Employed,0.40982,494,1135,0.38119,0.43844
1999,Saxony-Anhalt,Full-Time Employment,0.35818,315,651,0.32132,0.39504
1999,Saxony-Anhalt,Vocational Training,0.03098,32,651,0.01766,0.04429
1999,Saxony-Anhalt,Not Employed,0.44879,304,651,0.41055,0.48702
1999,Thuringa,Full-Time Employment,0.33043,336,679,0.29503,0.36584
1999,Thuringa,Regular Part-Time Employment,0.04409,40,679,0.02864,0.05954
1999,Thuringa,Not Employed,0.41117,303,679,0.37413,0.44820
2000,Schleswig-Holstein,Full-Time Employment,0.36208,302,693,0.32627,0.39789
2000,Schleswig-Holstein,Regular Part-Time Employment,0.08404,72,693,0.06337,0.10471
2000,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03637,37,693,0.02242,0.05032
2000,Schleswig-Holstein,Not Employed,0.33246,282,693,0.29736,0.36756
2000,Hamburg,Full-Time Employment,0.37653,133,259,0.31741,0.43565
2000,Hamburg,Not Employed,0.36474,126,259,0.30600,0.42347
2000,Lower Saxony,Full-Time Employment,0.31880,814,2024,0.29849,0.33911
2000,Lower Saxony,Regular Part-Time Employment,0.08596,222,2024,0.07375,0.09818
2000,Lower Saxony,Vocational Training,0.01969,59,2024,0.01364,0.02575
2000,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.02851,73,2024,0.02126,0.03576
2000,Lower Saxony,Not Employed,0.35682,856,2024,0.33594,0.37769
2000,Bremen,Full-Time Employment,0.30630,71,158,0.23420,0.37841
2000,Bremen,Not Employed,0.42979,87,158,0.35235,0.50722
2000,North Rhine-Westphalia,Full-Time Employment,0.33492,2082,5134,0.32201,0.34783
2000,North Rhine-Westphalia,Regular Part-Time Employment,0.08502,557,5134,0.07739,0.09265
2000,North Rhine-Westphalia,Vocational Training,0.01653,122,5134,0.01304,0.02002
2000,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02582,158,5134,0.02148,0.03015
2000,North Rhine-Westphalia,Not Employed,0.36798,2215,5134,0.35479,0.38118
2000,Hesse,Full-Time Employment,0.32514,691,1670,0.30266,0.34761
2000,Hesse,Regular Part-Time Employment,0.07994,175,1670,0.06693,0.09296
2000,Hesse,Vocational Training,0.01539,38,1670,0.00948,0.02129
2000,Hesse,"Marginal, Irregular Part-Time Employment",0.03093,63,1670,0.02263,0.03924
2000,Hesse,Not Employed,0.36945,703,1670,0.34630,0.39261
2000,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30581,577,1458,0.28215,0.32947
2000,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06230,130,1458,0.04989,0.07471
2000,"Rhineland-Palatinate, Saarland",Vocational Training,0.01902,35,1458,0.01201,0.02603
2000,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.02359,40,1458,0.01579,0.03138
2000,"Rhineland-Palatinate, Saarland",Not Employed,0.39078,676,1458,0.36572,0.41583
2000,Baden-Wuerttemberg,Full-Time Employment,0.33499,1262,2952,0.31797,0.35202
2000,Baden-Wuerttemberg,Regular Part-Time Employment,0.07319,274,2952,0.06379,0.08259
2000,Baden-Wuerttemberg,Vocational Training,0.01990,80,2952,0.01486,0.02493
2000,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03431,123,2952,0.02774,0.04087
2000,Baden-Wuerttemberg,Not Employed,0.34024,1213,2952,0.32315,0.35734
2000,Bavaria,Full-Time Employment,0.34968,1460,3369,0.33358,0.36579
2000,Bavaria,Regular Part-Time Employment,0.07661,339,3369,0.06762,0.08559
2000,Bavaria,Vocational Training,0.02136,93,3369,0.01647,0.02624
2000,Bavaria,"Marginal, Irregular Part-Time Employment",0.03304,145,3369,0.02701,0.03908
2000,Bavaria,Not Employed,0.35574,1332,3369,0.33957,0.37191
2000,Berlin,Full-Time Employment,0.33503,349,773,0.30173,0.36833
2000,Berlin,Regular Part-Time Employment,0.07298,69,773,0.05463,0.09133
2000,Berlin,Not Employed,0.36535,355,773,0.33138,0.39932
2000,Brandenburg,Full-Time Employment,0.34100,425,998,0.31158,0.37043
2000,Brandenburg,Regular Part-Time Employment,0.04132,53,998,0.02896,0.05367
2000,Brandenburg,Vocational Training,0.03605,51,998,0.02448,0.04763
2000,Brandenburg,Not Employed,0.42337,469,998,0.39270,0.45404
2000,Mecklenburg-Western Pomerania,Full-Time Employment,0.35247,252,532,0.31184,0.39311
2000,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05997,47,532,0.03977,0.08016
2000,Mecklenburg-Western Pomerania,Not Employed,0.38996,233,532,0.34848,0.43145
2000,Saxony,Full-Time Employment,0.32861,758,1752,0.30661,0.35061
2000,Saxony,Regular Part-Time Employment,0.05641,125,1752,0.04561,0.06722
2000,Saxony,Vocational Training,0.02584,69,1752,0.01841,0.03328
2000,Saxony,Not Employed,0.41429,800,1752,0.39122,0.43736
2000,Saxony-Anhalt,Full-Time Employment,0.31866,425,1031,0.29020,0.34711
2000,Saxony-Anhalt,Regular Part-Time Employment,0.04002,61,1031,0.02805,0.05199
2000,Saxony-Anhalt,Vocational Training,0.03099,45,1031,0.02041,0.04158
2000,Saxony-Anhalt,Not Employed,0.45720,500,1031,0.42677,0.48762
2000,Thuringa,Full-Time Employment,0.33264,459,1036,0.30393,0.36134
2000,Thuringa,Regular Part-Time Employment,0.04806,60,1036,0.03503,0.06109
2000,Thuringa,Vocational Training,0.02578,40,1036,0.01613,0.03544
2000,Thuringa,Not Employed,0.42575,477,1036,0.39563,0.45588
2001,Schleswig-Holstein,Full-Time Employment,0.33170,261,600,0.29399,0.36940
2001,Schleswig-Holstein,Regular Part-Time Employment,0.08068,67,600,0.05887,0.10249
2001,Schleswig-Holstein,Not Employed,0.36208,272,600,0.32359,0.40057
2001,Hamburg,Full-Time Employment,0.37528,121,234,0.31310,0.43745
2001,Hamburg,Not Employed,0.36991,113,234,0.30792,0.43190
2001,Lower Saxony,Full-Time Employment,0.30721,723,1850,0.28619,0.32824
2001,Lower Saxony,Regular Part-Time Employment,0.08361,193,1850,0.07099,0.09623
2001,Lower Saxony,Vocational Training,0.01927,53,1850,0.01301,0.02554
2001,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03193,76,1850,0.02392,0.03994
2001,Lower Saxony,Not Employed,0.36933,805,1850,0.34733,0.39133
2001,Bremen,Full-Time Employment,0.30354,63,132,0.22481,0.38228
2001,Bremen,Not Employed,0.40576,69,132,0.32167,0.48985
2001,North Rhine-Westphalia,Full-Time Employment,0.32477,1857,4640,0.31129,0.33824
2001,North Rhine-Westphalia,Regular Part-Time Employment,0.08035,483,4640,0.07253,0.08817
2001,North Rhine-Westphalia,Vocational Training,0.02274,140,4640,0.01845,0.02703
2001,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02810,164,4640,0.02334,0.03285
2001,North Rhine-Westphalia,Not Employed,0.37272,1996,4640,0.35881,0.38664
2001,Hesse,Full-Time Employment,0.33161,618,1481,0.30762,0.35559
2001,Hesse,Regular Part-Time Employment,0.07418,152,1481,0.06083,0.08754
2001,Hesse,Vocational Training,0.01645,36,1481,0.00997,0.02293
2001,Hesse,"Marginal, Irregular Part-Time Employment",0.02713,59,1481,0.01885,0.03541
2001,Hesse,Not Employed,0.37106,616,1481,0.34645,0.39567
2001,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29794,515,1320,0.27326,0.32262
2001,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06911,135,1320,0.05543,0.08280
2001,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.02789,49,1320,0.01901,0.03678
2001,"Rhineland-Palatinate, Saarland",Not Employed,0.38032,621,1320,0.35412,0.40652
2001,Baden-Wuerttemberg,Full-Time Employment,0.33909,1121,2596,0.32088,0.35731
2001,Baden-Wuerttemberg,Regular Part-Time Employment,0.08211,271,2596,0.07154,0.09267
2001,Baden-Wuerttemberg,Vocational Training,0.02035,70,2596,0.01492,0.02578
2001,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03415,111,2596,0.02716,0.04113
2001,Baden-Wuerttemberg,Not Employed,0.32638,1023,2596,0.30834,0.34442
2001,Bavaria,Full-Time Employment,0.35501,1320,3035,0.33798,0.37204
2001,Bavaria,Regular Part-Time Employment,0.07808,317,3035,0.06853,0.08763
2001,Bavaria,Vocational Training,0.02347,90,3035,0.01808,0.02886
2001,Bavaria,"Marginal, Irregular Part-Time Employment",0.02996,123,3035,0.02389,0.03602
2001,Bavaria,Not Employed,0.35474,1185,3035,0.33772,0.37176
2001,Berlin,Full-Time Employment,0.35858,351,776,0.32481,0.39234
2001,Berlin,Regular Part-Time Employment,0.06871,62,776,0.05090,0.08652
2001,Berlin,"Marginal, Irregular Part-Time Employment",0.03312,31,776,0.02052,0.04572
2001,Berlin,Not Employed,0.33949,332,776,0.30615,0.37283
2001,Brandenburg,Full-Time Employment,0.31515,378,934,0.28534,0.34496
2001,Brandenburg,Regular Part-Time Employment,0.06181,64,934,0.04636,0.07726
2001,Brandenburg,Vocational Training,0.03982,52,934,0.02727,0.05236
2001,Brandenburg,Not Employed,0.42780,440,934,0.39605,0.45954
2001,Mecklenburg-Western Pomerania,Full-Time Employment,0.36061,230,480,0.31760,0.40361
2001,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05804,41,480,0.03710,0.07898
2001,Mecklenburg-Western Pomerania,Not Employed,0.39550,209,480,0.35171,0.43929
2001,Saxony,Full-Time Employment,0.33049,693,1618,0.30756,0.35342
2001,Saxony,Regular Part-Time Employment,0.05245,112,1618,0.04159,0.06332
2001,Saxony,Vocational Training,0.02926,66,1618,0.02104,0.03747
2001,Saxony,Not Employed,0.42552,747,1618,0.40142,0.44961
2001,Saxony-Anhalt,Full-Time Employment,0.31261,400,975,0.28350,0.34172
2001,Saxony-Anhalt,Regular Part-Time Employment,0.04532,58,975,0.03226,0.05839
2001,Saxony-Anhalt,Vocational Training,0.03156,44,975,0.02058,0.04254
2001,Saxony-Anhalt,Not Employed,0.46111,473,975,0.42980,0.49241
2001,Thuringa,Full-Time Employment,0.33011,408,951,0.30020,0.36001
2001,Thuringa,Regular Part-Time Employment,0.05470,63,951,0.04024,0.06916
2001,Thuringa,Vocational Training,0.02567,34,951,0.01561,0.03572
2001,Thuringa,Not Employed,0.44107,446,951,0.40950,0.47265
2002,Schleswig-Holstein,Full-Time Employment,0.33750,304,697,0.30237,0.37263
2002,Schleswig-Holstein,Regular Part-Time Employment,0.07749,75,697,0.05763,0.09735
2002,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.03739,34,697,0.02329,0.05148
2002,Schleswig-Holstein,Not Employed,0.35199,284,697,0.31651,0.38748
2002,Hamburg,Full-Time Employment,0.34701,146,304,0.29341,0.40061
2002,Hamburg,Regular Part-Time Employment,0.09298,36,304,0.06028,0.12568
2002,Hamburg,Not Employed,0.36837,122,304,0.31406,0.42269
2002,Lower Saxony,Full-Time Employment,0.30186,783,1975,0.28161,0.32211
2002,Lower Saxony,Regular Part-Time Employment,0.07877,214,1975,0.06688,0.09065
2002,Lower Saxony,Vocational Training,0.01578,45,1975,0.01028,0.02128
2002,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03166,76,1975,0.02394,0.03938
2002,Lower Saxony,Not Employed,0.38668,857,1975,0.36520,0.40816
2002,Bremen,Full-Time Employment,0.28344,72,143,0.20932,0.35757
2002,Bremen,Not Employed,0.44596,71,143,0.36421,0.52772
2002,North Rhine-Westphalia,Full-Time Employment,0.31279,1949,4862,0.29975,0.32582
2002,North Rhine-Westphalia,Regular Part-Time Employment,0.08575,545,4862,0.07788,0.09362
2002,North Rhine-Westphalia,Vocational Training,0.01912,122,4862,0.01527,0.02297
2002,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02854,186,4862,0.02386,0.03323
2002,North Rhine-Westphalia,Not Employed,0.38758,2060,4862,0.37389,0.40128
2002,Hesse,Full-Time Employment,0.32075,710,1637,0.29813,0.34337
2002,Hesse,Regular Part-Time Employment,0.08653,194,1637,0.07291,0.10015
2002,Hesse,Vocational Training,0.02177,42,1637,0.01470,0.02884
2002,Hesse,"Marginal, Irregular Part-Time Employment",0.02721,64,1637,0.01933,0.03510
2002,Hesse,Not Employed,0.35419,627,1637,0.33102,0.37737
2002,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.29024,521,1374,0.26623,0.31425
2002,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.06426,141,1374,0.05129,0.07723
2002,"Rhineland-Palatinate, Saarland",Vocational Training,0.02578,41,1374,0.01740,0.03416
2002,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.03215,58,1374,0.02282,0.04148
2002,"Rhineland-Palatinate, Saarland",Not Employed,0.38624,613,1374,0.36049,0.41199
2002,Baden-Wuerttemberg,Full-Time Employment,0.33262,1215,2796,0.31515,0.35009
2002,Baden-Wuerttemberg,Regular Part-Time Employment,0.07864,302,2796,0.06866,0.08862
2002,Baden-Wuerttemberg,Vocational Training,0.01974,75,2796,0.01458,0.02489
2002,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03750,119,2796,0.03046,0.04454
2002,Baden-Wuerttemberg,Not Employed,0.33790,1085,2796,0.32037,0.35544
2002,Bavaria,Full-Time Employment,0.33454,1401,3252,0.31832,0.35076
2002,Bavaria,Regular Part-Time Employment,0.07635,356,3252,0.06722,0.08548
2002,Bavaria,Vocational Training,0.02583,97,3252,0.02038,0.03129
2002,Bavaria,"Marginal, Irregular Part-Time Employment",0.03326,148,3252,0.02710,0.03943
2002,Bavaria,Not Employed,0.36296,1250,3252,0.34643,0.37949
2002,Berlin,Full-Time Employment,0.34184,365,784,0.30862,0.37507
2002,Berlin,Regular Part-Time Employment,0.07300,74,784,0.05478,0.09123
2002,Berlin,Not Employed,0.37502,345,784,0.34111,0.40893
2002,Brandenburg,Full-Time Employment,0.28145,356,934,0.25260,0.31031
2002,Brandenburg,Regular Part-Time Employment,0.06449,72,934,0.04873,0.08025
2002,Brandenburg,Vocational Training,0.03755,41,934,0.02535,0.04974
2002,Brandenburg,Not Employed,0.46790,465,934,0.43588,0.49991
2002,Mecklenburg-Western Pomerania,Full-Time Employment,0.33072,230,482,0.28868,0.37277
2002,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05556,34,482,0.03509,0.07604
2002,Mecklenburg-Western Pomerania,Not Employed,0.42980,218,482,0.38556,0.47404
2002,Saxony,Full-Time Employment,0.32138,712,1646,0.29881,0.34394
2002,Saxony,Regular Part-Time Employment,0.05264,114,1646,0.04185,0.06343
2002,Saxony,Vocational Training,0.03293,59,1646,0.02431,0.04156
2002,Saxony,"Marginal, Irregular Part-Time Employment",0.02014,33,1646,0.01335,0.02693
2002,Saxony,Not Employed,0.43104,728,1646,0.40711,0.45497
2002,Saxony-Anhalt,Full-Time Employment,0.30336,395,948,0.27408,0.33264
2002,Saxony-Anhalt,Regular Part-Time Employment,0.04212,45,948,0.02933,0.05491
2002,Saxony-Anhalt,Vocational Training,0.03388,40,948,0.02235,0.04540
2002,Saxony-Anhalt,Not Employed,0.48236,468,948,0.45053,0.51418
2002,Thuringa,Full-Time Employment,0.30694,393,955,0.27767,0.33621
2002,Thuringa,Regular Part-Time Employment,0.04938,64,955,0.03563,0.06313
2002,Thuringa,Vocational Training,0.02397,36,955,0.01426,0.03368
2002,Thuringa,Not Employed,0.46870,462,955,0.43704,0.50037
2003,Schleswig-Holstein,Full-Time Employment,0.31987,260,612,0.28289,0.35686
2003,Schleswig-Holstein,Regular Part-Time Employment,0.08800,78,612,0.06553,0.11046
2003,Schleswig-Holstein,Not Employed,0.35612,274,612,0.31815,0.39408
2003,Hamburg,Full-Time Employment,0.34113,127,279,0.28540,0.39686
2003,Hamburg,Regular Part-Time Employment,0.07829,34,279,0.04671,0.10987
2003,Hamburg,Not Employed,0.38947,118,279,0.33215,0.44679
2003,Lower Saxony,Full-Time Employment,0.29954,745,1904,0.27896,0.32012
2003,Lower Saxony,Regular Part-Time Employment,0.08262,213,1904,0.07025,0.09499
2003,Lower Saxony,Vocational Training,0.01199,34,1904,0.00710,0.01688
2003,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03335,88,1904,0.02528,0.04142
2003,Lower Saxony,Not Employed,0.39634,824,1904,0.37436,0.41831
2003,Bremen,Full-Time Employment,0.26995,64,142,0.19667,0.34322
2003,Bremen,Not Employed,0.46986,78,142,0.38748,0.55224
2003,North Rhine-Westphalia,Full-Time Employment,0.30642,1803,4660,0.29318,0.31965
2003,North Rhine-Westphalia,Regular Part-Time Employment,0.07995,515,4660,0.07216,0.08774
2003,North Rhine-Westphalia,Vocational Training,0.01691,114,4660,0.01321,0.02061
2003,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03261,191,4660,0.02751,0.03771
2003,North Rhine-Westphalia,Not Employed,0.39330,2037,4660,0.37928,0.40733
2003,Hesse,Full-Time Employment,0.31346,645,1497,0.28996,0.33697
2003,Hesse,Regular Part-Time Employment,0.09059,184,1497,0.07605,0.10514
2003,Hesse,Vocational Training,0.02344,39,1497,0.01578,0.03111
2003,Hesse,"Marginal, Irregular Part-Time Employment",0.02726,55,1497,0.01901,0.03551
2003,Hesse,Not Employed,0.35837,574,1497,0.33407,0.38267
2003,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.27908,479,1351,0.25515,0.30301
2003,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07456,150,1351,0.06054,0.08857
2003,"Rhineland-Palatinate, Saarland",Vocational Training,0.02995,43,1351,0.02086,0.03905
2003,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.03720,56,1351,0.02710,0.04729
2003,"Rhineland-Palatinate, Saarland",Not Employed,0.39437,623,1351,0.36830,0.42044
2003,Baden-Wuerttemberg,Full-Time Employment,0.33615,1155,2683,0.31827,0.35403
2003,Baden-Wuerttemberg,Regular Part-Time Employment,0.07721,272,2683,0.06711,0.08732
2003,Baden-Wuerttemberg,Vocational Training,0.01507,66,2683,0.01046,0.01968
2003,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03480,122,2683,0.02787,0.04174
2003,Baden-Wuerttemberg,Not Employed,0.33977,1068,2683,0.32185,0.35770
2003,Bavaria,Full-Time Employment,0.33136,1305,3122,0.31485,0.34787
2003,Bavaria,Regular Part-Time Employment,0.07961,366,3122,0.07011,0.08910
2003,Bavaria,Vocational Training,0.02064,86,3122,0.01565,0.02563
2003,Bavaria,"Marginal, Irregular Part-Time Employment",0.03521,144,3122,0.02874,0.04167
2003,Bavaria,Not Employed,0.36757,1221,3122,0.35066,0.38449
2003,Berlin,Full-Time Employment,0.31070,331,805,0.27871,0.34269
2003,Berlin,Regular Part-Time Employment,0.07769,72,805,0.05919,0.09619
2003,Berlin,"Marginal, Irregular Part-Time Employment",0.03359,38,805,0.02113,0.04604
2003,Berlin,Not Employed,0.40262,364,805,0.36872,0.43652
2003,Brandenburg,Full-Time Employment,0.29391,354,910,0.26429,0.32352
2003,Brandenburg,Regular Part-Time Employment,0.06612,74,910,0.04996,0.08227
2003,Brandenburg,Vocational Training,0.03040,34,910,0.01923,0.04156
2003,Brandenburg,Not Employed,0.45302,448,910,0.42066,0.48538
2003,Mecklenburg-Western Pomerania,Full-Time Employment,0.30341,205,490,0.26266,0.34416
2003,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.05630,39,490,0.03587,0.07673
2003,Mecklenburg-Western Pomerania,Not Employed,0.45623,246,490,0.41208,0.50038
2003,Saxony,Full-Time Employment,0.30697,653,1608,0.28441,0.32952
2003,Saxony,Regular Part-Time Employment,0.06195,122,1608,0.05016,0.07374
2003,Saxony,Vocational Training,0.02036,44,1608,0.01346,0.02727
2003,Saxony,"Marginal, Irregular Part-Time Employment",0.01901,36,1608,0.01234,0.02569
2003,Saxony,Not Employed,0.45185,753,1608,0.42751,0.47618
2003,Saxony-Anhalt,Full-Time Employment,0.27768,353,886,0.24817,0.30718
2003,Saxony-Anhalt,Regular Part-Time Employment,0.04706,58,886,0.03311,0.06102
2003,Saxony-Anhalt,Not Employed,0.50594,475,886,0.47300,0.53888
2003,Thuringa,Full-Time Employment,0.30738,378,936,0.27780,0.33696
2003,Thuringa,Regular Part-Time Employment,0.05896,73,936,0.04386,0.07406
2003,Thuringa,Vocational Training,0.03965,43,936,0.02715,0.05216
2003,Thuringa,Not Employed,0.45248,442,936,0.42058,0.48439
2004,Schleswig-Holstein,Full-Time Employment,0.30655,251,621,0.27026,0.34285
2004,Schleswig-Holstein,Regular Part-Time Employment,0.08404,76,621,0.06220,0.10588
2004,Schleswig-Holstein,Not Employed,0.39585,294,621,0.35736,0.43435
2004,Hamburg,Full-Time Employment,0.33703,116,244,0.27760,0.39647
2004,Hamburg,Not Employed,0.39804,128,244,0.33650,0.45959
2004,Lower Saxony,Full-Time Employment,0.29617,719,1883,0.27554,0.31680
2004,Lower Saxony,Regular Part-Time Employment,0.07434,204,1883,0.06248,0.08619
2004,Lower Saxony,Vocational Training,0.01587,39,1883,0.01023,0.02152
2004,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.03674,101,1883,0.02824,0.04524
2004,Lower Saxony,Not Employed,0.39935,820,1883,0.37723,0.42148
2004,Bremen,Full-Time Employment,0.27599,64,140,0.20167,0.35030
2004,Bremen,Not Employed,0.49185,76,140,0.40874,0.57496
2004,North Rhine-Westphalia,Full-Time Employment,0.31254,1759,4537,0.29905,0.32603
2004,North Rhine-Westphalia,Regular Part-Time Employment,0.07818,478,4537,0.07037,0.08599
2004,North Rhine-Westphalia,Vocational Training,0.01672,101,4537,0.01299,0.02045
2004,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.03847,210,4537,0.03287,0.04406
2004,North Rhine-Westphalia,Not Employed,0.39160,1989,4537,0.37739,0.40580
2004,Hesse,Full-Time Employment,0.30296,600,1441,0.27923,0.32670
2004,Hesse,Regular Part-Time Employment,0.09328,179,1441,0.07826,0.10830
2004,Hesse,Vocational Training,0.02291,43,1441,0.01519,0.03064
2004,Hesse,"Marginal, Irregular Part-Time Employment",0.03263,62,1441,0.02345,0.04181
2004,Hesse,Not Employed,0.35070,557,1441,0.32606,0.37535
2004,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.28644,476,1303,0.26188,0.31100
2004,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07115,141,1303,0.05719,0.08512
2004,"Rhineland-Palatinate, Saarland",Vocational Training,0.02898,39,1303,0.01987,0.03809
2004,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.02779,52,1303,0.01886,0.03672
2004,"Rhineland-Palatinate, Saarland",Not Employed,0.40294,595,1303,0.37630,0.42958
2004,Baden-Wuerttemberg,Full-Time Employment,0.32820,1090,2601,0.31015,0.34625
2004,Baden-Wuerttemberg,Regular Part-Time Employment,0.07411,265,2601,0.06404,0.08418
2004,Baden-Wuerttemberg,Vocational Training,0.02149,72,2601,0.01591,0.02706
2004,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03185,116,2601,0.02510,0.03860
2004,Baden-Wuerttemberg,Not Employed,0.35084,1058,2601,0.33249,0.36918
2004,Bavaria,Full-Time Employment,0.32871,1236,3041,0.31201,0.34541
2004,Bavaria,Regular Part-Time Employment,0.07716,351,3041,0.06767,0.08664
2004,Bavaria,Vocational Training,0.02116,86,3041,0.01604,0.02628
2004,Bavaria,"Marginal, Irregular Part-Time Employment",0.03849,151,3041,0.03165,0.04533
2004,Bavaria,Not Employed,0.37818,1217,3041,0.36095,0.39542
2004,Berlin,Full-Time Employment,0.30149,323,781,0.26928,0.33369
2004,Berlin,Regular Part-Time Employment,0.08152,72,781,0.06231,0.10072
2004,Berlin,"Marginal, Irregular Part-Time Employment",0.04762,43,781,0.03268,0.06257
2004,Berlin,Not Employed,0.38756,343,781,0.35337,0.42175
2004,Brandenburg,Full-Time Employment,0.26207,319,875,0.23292,0.29123
2004,Brandenburg,Regular Part-Time Employment,0.08067,77,875,0.06261,0.09872
2004,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02981,32,875,0.01853,0.04108
2004,Brandenburg,Not Employed,0.46709,447,875,0.43401,0.50016
2004,Mecklenburg-Western Pomerania,Full-Time Employment,0.30203,207,483,0.26104,0.34302
2004,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.06848,37,483,0.04593,0.09102
2004,Mecklenburg-Western Pomerania,Not Employed,0.45345,239,483,0.40901,0.49790
2004,Saxony,Full-Time Employment,0.31506,643,1568,0.29206,0.33806
2004,Saxony,Regular Part-Time Employment,0.06023,126,1568,0.04845,0.07201
2004,Saxony,Vocational Training,0.02000,46,1568,0.01307,0.02693
2004,Saxony,"Marginal, Irregular Part-Time Employment",0.02556,42,1568,0.01774,0.03337
2004,Saxony,Not Employed,0.45015,711,1568,0.42551,0.47478
2004,Saxony-Anhalt,Full-Time Employment,0.26368,352,873,0.23443,0.29292
2004,Saxony-Anhalt,Regular Part-Time Employment,0.06334,65,873,0.04717,0.07950
2004,Saxony-Anhalt,Not Employed,0.51088,456,873,0.47770,0.54405
2004,Thuringa,Full-Time Employment,0.29195,363,917,0.26251,0.32139
