year,age_gr,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Brandenburg,Full-Time Employment,0.49576,142,242,0.43264,0.55889
2009,46-65 y.,Brandenburg,Not Employed,0.32383,100,242,0.26475,0.38291
2009,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.41260,95,165,0.33726,0.48795
2009,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.39581,70,165,0.32097,0.47066
2009,46-65 y.,Saxony,Full-Time Employment,0.54568,267,468,0.50052,0.59084
2009,46-65 y.,Saxony,Regular Part-Time Employment,0.12697,62,468,0.09677,0.15716
2009,46-65 y.,Saxony,Not Employed,0.30152,139,468,0.25990,0.34314
2009,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.47270,156,243,0.40979,0.53560
2009,46-65 y.,Saxony-Anhalt,Not Employed,0.33958,87,243,0.27992,0.39925
2009,46-65 y.,Thuringa,Full-Time Employment,0.50457,142,275,0.44537,0.56377
2009,46-65 y.,Thuringa,Regular Part-Time Employment,0.10816,34,275,0.07139,0.14494
2009,46-65 y.,Thuringa,Not Employed,0.34049,99,275,0.28438,0.39660
2009,66 and older,Schleswig-Holstein,Not Employed,0.90274,126,126,0.85079,0.95468
2009,66 and older,Hamburg,Not Employed,0.99035,64,64,0.96622,1.01449
2009,66 and older,Lower Saxony,Not Employed,0.92774,391,391,0.90204,0.95344
2009,66 and older,North Rhine-Westphalia,Not Employed,0.93923,790,790,0.92256,0.95590
2009,66 and older,Hesse,Not Employed,0.93077,227,227,0.89768,0.96387
2009,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.97473,216,216,0.95376,0.99571
2009,66 and older,Baden-Wuerttemberg,Not Employed,0.96085,429,429,0.94248,0.97923
2009,66 and older,Bavaria,Not Employed,0.92936,516,516,0.90723,0.95149
2009,66 and older,Berlin,Not Employed,0.92861,135,135,0.88502,0.97221
2009,66 and older,Brandenburg,Not Employed,0.97552,210,210,0.95457,0.99647
2009,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.94803,102,102,0.90475,0.99132
2009,66 and older,Saxony,Not Employed,0.98679,317,317,0.97420,0.99938
2009,66 and older,Saxony-Anhalt,Not Employed,0.99226,179,179,0.97939,1.00513
2009,66 and older,Thuringa,Not Employed,0.97879,204,204,0.95896,0.99861
2010,17-29 y.,Schleswig-Holstein,Not Employed,0.30887,61,61,0.19196,0.42578
2010,17-29 y.,Hamburg,Not Employed,0.48768,36,36,0.32208,0.65328
2010,17-29 y.,Lower Saxony,Full-Time Employment,0.35887,89,366,0.30966,0.40808
2010,17-29 y.,Lower Saxony,Vocational Training,0.10220,40,366,0.07112,0.13328
2010,17-29 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.07978,41,366,0.05199,0.10758
2010,17-29 y.,Lower Saxony,Not Employed,0.39446,196,366,0.34432,0.44460
2010,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.24956,184,895,0.22119,0.27793
2010,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.04288,43,895,0.02960,0.05616
2010,17-29 y.,North Rhine-Westphalia,Vocational Training,0.14566,85,895,0.12253,0.16878
2010,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.11669,98,895,0.09565,0.13774
2010,17-29 y.,North Rhine-Westphalia,Not Employed,0.44287,485,895,0.41031,0.47543
2010,17-29 y.,Hesse,Full-Time Employment,0.26814,64,231,0.21089,0.32539
2010,17-29 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.12865,34,231,0.08538,0.17192
2010,17-29 y.,Hesse,Not Employed,0.40719,133,231,0.34369,0.47069
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.27818,55,203,0.21638,0.33997
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.19547,37,203,0.14078,0.25016
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.36992,111,203,0.30334,0.43649
2010,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.31196,152,550,0.27320,0.35071
2010,17-29 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.08293,31,550,0.05986,0.10599
2010,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.15418,69,550,0.12397,0.18439
2010,17-29 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.09828,54,550,0.07338,0.12318
2010,17-29 y.,Baden-Wuerttemberg,Not Employed,0.35160,244,550,0.31166,0.39154
2010,17-29 y.,Bavaria,Full-Time Employment,0.40147,183,614,0.36266,0.44027
2010,17-29 y.,Bavaria,Regular Part-Time Employment,0.04953,31,614,0.03235,0.06670
2010,17-29 y.,Bavaria,Vocational Training,0.15256,74,614,0.12409,0.18102
2010,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.08507,60,614,0.06298,0.10716
2010,17-29 y.,Bavaria,Not Employed,0.31138,266,614,0.27472,0.34804
2010,17-29 y.,Berlin,Full-Time Employment,0.28288,31,126,0.20392,0.36184
2010,17-29 y.,Berlin,Not Employed,0.41229,95,126,0.32599,0.49858
2010,17-29 y.,Brandenburg,Full-Time Employment,0.27544,35,115,0.19343,0.35745
2010,17-29 y.,Brandenburg,Not Employed,0.54584,80,115,0.45444,0.63723
2010,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.45746,56,56,0.32580,0.58913
2010,17-29 y.,Saxony,Full-Time Employment,0.25368,71,272,0.20187,0.30549
2010,17-29 y.,Saxony,Vocational Training,0.13887,36,272,0.09769,0.18004
2010,17-29 y.,Saxony,Not Employed,0.45111,165,272,0.39186,0.51035
2010,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.30961,42,130,0.22982,0.38939
2010,17-29 y.,Saxony-Anhalt,Not Employed,0.43163,88,130,0.34615,0.51710
2010,17-29 y.,Thuringa,Full-Time Employment,0.45839,58,130,0.37240,0.54437
2010,17-29 y.,Thuringa,Not Employed,0.36599,72,130,0.28286,0.44912
2010,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.63745,138,274,0.58043,0.69448
2010,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.11496,39,274,0.07712,0.15280
2010,30-45 y.,Schleswig-Holstein,Not Employed,0.19062,97,274,0.14402,0.23721
2010,30-45 y.,Hamburg,Full-Time Employment,0.73132,81,116,0.65030,0.81234
2010,30-45 y.,Hamburg,Not Employed,0.08319,35,116,0.03272,0.13367
2010,30-45 y.,Lower Saxony,Full-Time Employment,0.60981,399,837,0.57674,0.64288
2010,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.15126,159,837,0.12697,0.17555
2010,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05618,70,837,0.04057,0.07179
2010,30-45 y.,Lower Saxony,Not Employed,0.17749,209,837,0.15158,0.20339
2010,30-45 y.,Bremen,Full-Time Employment,0.53517,34,34,0.36500,0.70534
2010,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.57505,895,1960,0.55316,0.59694
2010,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.17534,349,1960,0.15850,0.19218
2010,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.07126,126,1960,0.05987,0.08266
2010,30-45 y.,North Rhine-Westphalia,Not Employed,0.17423,590,1960,0.15743,0.19103
2010,30-45 y.,Hesse,Full-Time Employment,0.57977,312,663,0.54217,0.61737
2010,30-45 y.,Hesse,Regular Part-Time Employment,0.17919,122,663,0.14998,0.20841
2010,30-45 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.05919,41,663,0.04121,0.07717
2010,30-45 y.,Hesse,Not Employed,0.17957,188,663,0.15033,0.20881
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.59890,226,463,0.55420,0.64359
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.11754,76,463,0.08817,0.14691
2010,30-45 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.10380,44,463,0.07599,0.13161
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.17665,117,463,0.14187,0.21143
2010,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.64996,593,1179,0.62272,0.67719
2010,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.14817,207,1179,0.12788,0.16845
2010,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.07060,81,1179,0.05597,0.08523
2010,30-45 y.,Baden-Wuerttemberg,Not Employed,0.12759,298,1179,0.10854,0.14665
2010,30-45 y.,Bavaria,Full-Time Employment,0.62223,675,1432,0.59711,0.64735
2010,30-45 y.,Bavaria,Regular Part-Time Employment,0.16749,293,1432,0.14814,0.18684
2010,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.05598,126,1432,0.04406,0.06789
2010,30-45 y.,Bavaria,Not Employed,0.15261,338,1432,0.13398,0.17124
2010,30-45 y.,Berlin,Full-Time Employment,0.61922,157,296,0.56381,0.67464
2010,30-45 y.,Berlin,Regular Part-Time Employment,0.10094,50,296,0.06656,0.13532
2010,30-45 y.,Berlin,Not Employed,0.22946,89,296,0.18148,0.27745
2010,30-45 y.,Brandenburg,Full-Time Employment,0.69750,170,293,0.64481,0.75018
2010,30-45 y.,Brandenburg,Regular Part-Time Employment,0.12900,41,293,0.09055,0.16745
2010,30-45 y.,Brandenburg,Not Employed,0.15081,82,293,0.10977,0.19186
2010,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.64953,99,143,0.57105,0.72800
2010,30-45 y.,Mecklenburg-Western Pomerania,Not Employed,0.17099,44,143,0.10907,0.23292
2010,30-45 y.,Saxony,Full-Time Employment,0.64817,318,558,0.60851,0.68783
2010,30-45 y.,Saxony,Regular Part-Time Employment,0.16161,100,558,0.13104,0.19218
2010,30-45 y.,Saxony,Not Employed,0.16316,140,558,0.13247,0.19384
2010,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.65979,164,286,0.60478,0.71479
2010,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.14424,51,286,0.10345,0.18503
2010,30-45 y.,Saxony-Anhalt,Not Employed,0.15499,71,286,0.11298,0.19701
2010,30-45 y.,Thuringa,Full-Time Employment,0.62539,178,295,0.57006,0.68072
2010,30-45 y.,Thuringa,Regular Part-Time Employment,0.17906,60,295,0.13523,0.22289
2010,30-45 y.,Thuringa,Not Employed,0.13879,57,295,0.09927,0.17831
2010,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.43725,82,175,0.36355,0.51096
2010,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.13403,37,175,0.08341,0.18466
2010,46-65 y.,Schleswig-Holstein,Not Employed,0.37563,56,175,0.30367,0.44758
2010,46-65 y.,Hamburg,Full-Time Employment,0.53222,50,50,0.39251,0.67193
2010,46-65 y.,Lower Saxony,Full-Time Employment,0.47834,282,592,0.43807,0.51862
2010,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.18068,116,592,0.14966,0.21170
2010,46-65 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.08935,43,592,0.06635,0.11235
2010,46-65 y.,Lower Saxony,Not Employed,0.25163,151,592,0.21664,0.28661
2010,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.43884,661,1383,0.41268,0.46501
2010,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.17634,243,1383,0.15624,0.19643
2010,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06615,99,1383,0.05305,0.07926
2010,46-65 y.,North Rhine-Westphalia,Not Employed,0.31489,380,1383,0.29040,0.33937
2010,46-65 y.,Hesse,Full-Time Employment,0.48722,264,528,0.44455,0.52990
2010,46-65 y.,Hesse,Regular Part-Time Employment,0.15299,93,528,0.12226,0.18373
2010,46-65 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.07044,35,528,0.04859,0.09229
2010,46-65 y.,Hesse,Not Employed,0.28934,136,528,0.25063,0.32806
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.47069,216,407,0.42214,0.51924
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.14749,75,407,0.11300,0.18198
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.32161,116,407,0.27617,0.36704
2010,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.57388,418,782,0.53920,0.60856
2010,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.12761,123,782,0.10421,0.15101
2010,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04866,47,782,0.03357,0.06375
2010,46-65 y.,Baden-Wuerttemberg,Not Employed,0.24365,194,782,0.21354,0.27376
2010,46-65 y.,Bavaria,Full-Time Employment,0.51293,512,1044,0.48259,0.54326
2010,46-65 y.,Bavaria,Regular Part-Time Employment,0.12425,188,1044,0.10423,0.14427
2010,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06977,54,1044,0.05431,0.08523
2010,46-65 y.,Bavaria,Not Employed,0.29136,290,1044,0.26378,0.31893
2010,46-65 y.,Berlin,Full-Time Employment,0.52008,153,273,0.46070,0.57945
2010,46-65 y.,Berlin,Regular Part-Time Employment,0.15011,46,273,0.10766,0.19256
2010,46-65 y.,Berlin,Not Employed,0.28268,74,273,0.22917,0.33620
2010,46-65 y.,Brandenburg,Full-Time Employment,0.51280,148,285,0.45467,0.57093
2010,46-65 y.,Brandenburg,Regular Part-Time Employment,0.12685,40,285,0.08814,0.16555
2010,46-65 y.,Brandenburg,Not Employed,0.31435,97,285,0.26036,0.36835
2010,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.44842,97,158,0.37062,0.52621
2010,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.28294,61,158,0.21248,0.35339
2010,46-65 y.,Saxony,Full-Time Employment,0.55510,281,470,0.51012,0.60008
2010,46-65 y.,Saxony,Regular Part-Time Employment,0.11902,68,470,0.08972,0.14833
2010,46-65 y.,Saxony,Not Employed,0.27551,121,470,0.23507,0.31594
2010,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.52971,158,241,0.46656,0.59286
2010,46-65 y.,Saxony-Anhalt,Not Employed,0.30708,83,241,0.24872,0.36544
2010,46-65 y.,Thuringa,Full-Time Employment,0.47617,142,278,0.41735,0.53498
2010,46-65 y.,Thuringa,Regular Part-Time Employment,0.14190,37,278,0.10081,0.18300
2010,46-65 y.,Thuringa,Not Employed,0.33865,99,278,0.28292,0.39438
2010,66 and older,Schleswig-Holstein,Not Employed,0.94189,126,126,0.90088,0.98290
2010,66 and older,Hamburg,Not Employed,0.98930,60,60,0.96305,1.01555
2010,66 and older,Lower Saxony,Not Employed,0.92726,379,379,0.90108,0.95345
2010,66 and older,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.02877,32,784,0.01706,0.04047
2010,66 and older,North Rhine-Westphalia,Not Employed,0.93579,752,784,0.91862,0.95296
2010,66 and older,Hesse,Not Employed,0.95963,215,215,0.93326,0.98600
2010,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.98746,214,214,0.97251,1.00240
2010,66 and older,Baden-Wuerttemberg,Not Employed,0.95400,406,406,0.93360,0.97440
2010,66 and older,Bavaria,Not Employed,0.94646,519,519,0.92707,0.96585
2010,66 and older,Berlin,Not Employed,0.92003,151,151,0.87662,0.96344
2010,66 and older,Brandenburg,Not Employed,0.99260,208,208,0.98093,1.00428
2010,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.94480,100,100,0.89982,0.98979
2010,66 and older,Saxony,Not Employed,0.98903,300,300,0.97723,1.00084
2010,66 and older,Saxony-Anhalt,Not Employed,0.99120,166,166,0.97695,1.00545
2010,66 and older,Thuringa,Not Employed,0.98317,188,188,0.96474,1.00161
2011,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.29709,44,143,0.22193,0.37225
2011,17-29 y.,Schleswig-Holstein,Not Employed,0.41065,99,143,0.32974,0.49157
2011,17-29 y.,Hamburg,Not Employed,0.31468,37,37,0.16298,0.46638
2011,17-29 y.,Lower Saxony,Full-Time Employment,0.32918,94,399,0.28301,0.37535
2011,17-29 y.,Lower Saxony,Vocational Training,0.12591,51,399,0.09332,0.15850
2011,17-29 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.07053,40,399,0.04537,0.09568
2011,17-29 y.,Lower Saxony,Not Employed,0.40019,214,399,0.35205,0.44832
2011,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.26612,205,972,0.23833,0.29392
2011,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.06153,53,972,0.04642,0.07665
2011,17-29 y.,North Rhine-Westphalia,Vocational Training,0.12115,109,972,0.10062,0.14167
2011,17-29 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.12791,109,972,0.10690,0.14892
2011,17-29 y.,North Rhine-Westphalia,Not Employed,0.41788,496,972,0.38686,0.44890
2011,17-29 y.,Hesse,Full-Time Employment,0.33960,74,276,0.28363,0.39558
2011,17-29 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.11462,43,276,0.07697,0.15227
2011,17-29 y.,Hesse,Not Employed,0.41988,159,276,0.36155,0.47822
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.33140,65,217,0.26862,0.39417
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Vocational Training,0.13769,43,217,0.09174,0.18365
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.38395,109,217,0.31909,0.44881
2011,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.36841,152,609,0.33007,0.40675
2011,17-29 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.04227,33,609,0.02628,0.05827
2011,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.13634,77,609,0.10906,0.16361
2011,17-29 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.05876,62,609,0.04006,0.07745
2011,17-29 y.,Baden-Wuerttemberg,Not Employed,0.39355,285,609,0.35471,0.43238
2011,17-29 y.,Bavaria,Full-Time Employment,0.43766,218,706,0.40104,0.47429
2011,17-29 y.,Bavaria,Regular Part-Time Employment,0.06348,48,706,0.04548,0.08148
2011,17-29 y.,Bavaria,Vocational Training,0.15072,101,706,0.12431,0.17713
2011,17-29 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.06031,53,706,0.04273,0.07788
2011,17-29 y.,Bavaria,Not Employed,0.28737,286,706,0.25396,0.32077
2011,17-29 y.,Berlin,Not Employed,0.42785,85,85,0.32205,0.53366
2011,17-29 y.,Brandenburg,Full-Time Employment,0.37760,48,123,0.29157,0.46363
2011,17-29 y.,Brandenburg,Not Employed,0.43466,75,123,0.34670,0.52262
2011,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.46826,57,57,0.33757,0.59896
2011,17-29 y.,Saxony,Full-Time Employment,0.38770,92,245,0.32657,0.44884
2011,17-29 y.,Saxony,Not Employed,0.41869,153,245,0.35678,0.48059
2011,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.37045,55,135,0.28868,0.45222
2011,17-29 y.,Saxony-Anhalt,Not Employed,0.37479,80,135,0.29283,0.45676
2011,17-29 y.,Thuringa,Full-Time Employment,0.39938,55,130,0.31486,0.48390
2011,17-29 y.,Thuringa,Not Employed,0.35910,75,130,0.27631,0.44188
2011,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.59493,168,330,0.54188,0.64797
2011,30-45 y.,Schleswig-Holstein,Regular Part-Time Employment,0.15478,70,330,0.11570,0.19387
2011,30-45 y.,Schleswig-Holstein,Not Employed,0.18958,92,330,0.14722,0.23193
2011,30-45 y.,Hamburg,Full-Time Employment,0.75096,83,151,0.68175,0.82017
2011,30-45 y.,Hamburg,Regular Part-Time Employment,0.07701,33,151,0.03435,0.11968
2011,30-45 y.,Hamburg,Not Employed,0.15779,35,151,0.09945,0.21613
2011,30-45 y.,Lower Saxony,Full-Time Employment,0.64022,445,918,0.60915,0.67128
2011,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.16199,210,918,0.13814,0.18583
2011,30-45 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05848,69,918,0.04329,0.07366
2011,30-45 y.,Lower Saxony,Not Employed,0.13676,194,918,0.11453,0.15900
2011,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.59260,949,2029,0.57122,0.61399
2011,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.17043,414,2029,0.15407,0.18680
2011,30-45 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06843,159,2029,0.05744,0.07942
2011,30-45 y.,North Rhine-Westphalia,Not Employed,0.16422,507,2029,0.14809,0.18034
2011,30-45 y.,Hesse,Full-Time Employment,0.56626,344,731,0.53031,0.60221
2011,30-45 y.,Hesse,Regular Part-Time Employment,0.16974,165,731,0.14250,0.19697
2011,30-45 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.05558,48,731,0.03896,0.07220
2011,30-45 y.,Hesse,Not Employed,0.20506,174,731,0.17577,0.23435
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.59328,259,531,0.55146,0.63510
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.10545,105,531,0.07930,0.13160
2011,30-45 y.,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.06274,36,531,0.04209,0.08338
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.23197,131,531,0.19604,0.26791
2011,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.63838,705,1342,0.61266,0.66409
2011,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.17360,287,1342,0.15333,0.19387
2011,30-45 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04937,86,1342,0.03778,0.06097
2011,30-45 y.,Baden-Wuerttemberg,Not Employed,0.13511,264,1342,0.11681,0.15340
2011,30-45 y.,Bavaria,Full-Time Employment,0.62958,781,1583,0.60578,0.65338
2011,30-45 y.,Bavaria,Regular Part-Time Employment,0.18690,386,1583,0.16769,0.20611
2011,30-45 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.05105,121,1583,0.04020,0.06190
2011,30-45 y.,Bavaria,Not Employed,0.12261,295,1583,0.10645,0.13878
2011,30-45 y.,Berlin,Full-Time Employment,0.58752,165,305,0.53218,0.64286
2011,30-45 y.,Berlin,Regular Part-Time Employment,0.14543,62,305,0.10580,0.18506
2011,30-45 y.,Berlin,Not Employed,0.21514,78,305,0.16895,0.26134
2011,30-45 y.,Brandenburg,Full-Time Employment,0.68145,179,308,0.62933,0.73357
2011,30-45 y.,Brandenburg,Regular Part-Time Employment,0.13734,55,308,0.09884,0.17584
2011,30-45 y.,Brandenburg,Not Employed,0.13690,74,308,0.09844,0.17535
2011,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.69997,116,165,0.62983,0.77011
2011,30-45 y.,Mecklenburg-Western Pomerania,Not Employed,0.17721,49,165,0.11877,0.23566
2011,30-45 y.,Saxony,Full-Time Employment,0.64035,341,604,0.60204,0.67865
2011,30-45 y.,Saxony,Regular Part-Time Employment,0.18125,135,604,0.15050,0.21199
2011,30-45 y.,Saxony,Not Employed,0.14443,128,604,0.11637,0.17249
2011,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.71189,199,340,0.66368,0.76010
2011,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.07452,51,340,0.04657,0.10248
2011,30-45 y.,Saxony-Anhalt,Not Employed,0.15092,90,340,0.11282,0.18903
2011,30-45 y.,Thuringa,Full-Time Employment,0.63671,206,326,0.58442,0.68900
2011,30-45 y.,Thuringa,Regular Part-Time Employment,0.17105,73,326,0.13011,0.21199
2011,30-45 y.,Thuringa,Not Employed,0.12479,47,326,0.08886,0.16072
2011,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.48946,130,258,0.42834,0.55058
2011,46-65 y.,Schleswig-Holstein,Regular Part-Time Employment,0.12787,46,258,0.08704,0.16870
2011,46-65 y.,Schleswig-Holstein,Not Employed,0.33556,82,258,0.27783,0.39329
2011,46-65 y.,Hamburg,Full-Time Employment,0.59209,58,58,0.46451,0.71967
2011,46-65 y.,Lower Saxony,Full-Time Employment,0.50609,401,828,0.47202,0.54017
2011,46-65 y.,Lower Saxony,Regular Part-Time Employment,0.17114,162,828,0.14547,0.19681
2011,46-65 y.,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.06327,45,828,0.04668,0.07986
2011,46-65 y.,Lower Saxony,Not Employed,0.25929,220,828,0.22942,0.28916
2011,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.46972,881,1815,0.44675,0.49269
2011,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.16424,322,1815,0.14719,0.18129
2011,46-65 y.,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05691,104,1815,0.04625,0.06757
2011,46-65 y.,North Rhine-Westphalia,Not Employed,0.30841,508,1815,0.28716,0.32966
2011,46-65 y.,Hesse,Full-Time Employment,0.52627,346,685,0.48885,0.56369
2011,46-65 y.,Hesse,Regular Part-Time Employment,0.15516,121,685,0.12803,0.18230
2011,46-65 y.,Hesse,"Marginal, Irregular Part-Time Employment",0.07658,49,685,0.05665,0.09651
2011,46-65 y.,Hesse,Not Employed,0.24199,169,685,0.20989,0.27409
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.50177,281,512,0.45842,0.54512
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.14335,86,512,0.11297,0.17374
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.29530,145,512,0.25575,0.33486
2011,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.57886,567,1084,0.54945,0.60826
2011,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.13883,192,1084,0.11824,0.15942
2011,46-65 y.,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04388,49,1084,0.03168,0.05608
2011,46-65 y.,Baden-Wuerttemberg,Not Employed,0.23406,276,1084,0.20884,0.25928
2011,46-65 y.,Bavaria,Full-Time Employment,0.53124,737,1432,0.50538,0.55710
2011,46-65 y.,Bavaria,Regular Part-Time Employment,0.13288,230,1432,0.11529,0.15047
2011,46-65 y.,Bavaria,"Marginal, Irregular Part-Time Employment",0.05895,88,1432,0.04674,0.07115
2011,46-65 y.,Bavaria,Not Employed,0.27524,377,1432,0.25210,0.29838
2011,46-65 y.,Berlin,Full-Time Employment,0.52819,185,319,0.47332,0.58306
2011,46-65 y.,Berlin,Regular Part-Time Employment,0.12487,54,319,0.08854,0.16120
2011,46-65 y.,Berlin,Not Employed,0.27109,80,319,0.22223,0.31995
2011,46-65 y.,Brandenburg,Full-Time Employment,0.54515,209,399,0.49623,0.59407
2011,46-65 y.,Brandenburg,Regular Part-Time Employment,0.10349,50,399,0.07357,0.13342
2011,46-65 y.,Brandenburg,Not Employed,0.30201,140,399,0.25690,0.34712
2011,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.42190,112,196,0.35259,0.49122
2011,46-65 y.,Mecklenburg-Western Pomerania,Not Employed,0.33871,84,196,0.27228,0.40514
2011,46-65 y.,Saxony,Full-Time Employment,0.55178,318,551,0.51022,0.59335
2011,46-65 y.,Saxony,Regular Part-Time Employment,0.11790,80,551,0.09095,0.14485
