year,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,3rd Quintile,Vocational Training,0.02717,106,4168,0.02224,0.03211
2011,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04493,241,4168,0.03864,0.05122
2011,3rd Quintile,Not Employed,0.35749,1550,4168,0.34294,0.37204
2011,4th Quintile,Full-Time Employment,0.42545,1937,4085,0.41028,0.44061
2011,4th Quintile,Regular Part-Time Employment,0.09768,618,4085,0.08857,0.10678
2011,4th Quintile,Vocational Training,0.01892,74,4085,0.01474,0.02310
2011,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04310,203,4085,0.03687,0.04933
2011,4th Quintile,Not Employed,0.27724,1253,4085,0.26351,0.29097
2011,5th Quintile,Full-Time Employment,0.51909,2555,4832,0.50500,0.53318
2011,5th Quintile,Regular Part-Time Employment,0.09557,668,4832,0.08728,0.10386
2011,5th Quintile,Vocational Training,0.00974,43,4832,0.00697,0.01251
2011,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03109,183,4832,0.02620,0.03599
2011,5th Quintile,Not Employed,0.23852,1383,4832,0.22650,0.25054
2012,1st Quintile,Full-Time Employment,0.13559,1085,5531,0.12656,0.14461
2012,1st Quintile,Regular Part-Time Employment,0.06976,693,5531,0.06305,0.07648
2012,1st Quintile,Vocational Training,0.02019,154,5531,0.01648,0.02389
2012,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06210,483,5531,0.05574,0.06846
2012,1st Quintile,Not Employed,0.51957,3116,5531,0.50640,0.53274
2012,2nd Quintile,Full-Time Employment,0.23257,1536,5055,0.22093,0.24422
2012,2nd Quintile,Regular Part-Time Employment,0.08670,766,5055,0.07894,0.09446
2012,2nd Quintile,Vocational Training,0.02278,133,5055,0.01866,0.02689
2012,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05087,370,5055,0.04481,0.05693
2012,2nd Quintile,Not Employed,0.44029,2250,5055,0.42660,0.45397
2012,3rd Quintile,Full-Time Employment,0.34371,1949,4929,0.33045,0.35697
2012,3rd Quintile,Regular Part-Time Employment,0.09162,746,4929,0.08356,0.09967
2012,3rd Quintile,Vocational Training,0.02303,137,4929,0.01884,0.02722
2012,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05352,325,4929,0.04723,0.05980
2012,3rd Quintile,Not Employed,0.33252,1772,4929,0.31936,0.34567
2012,4th Quintile,Full-Time Employment,0.41361,2219,4850,0.39975,0.42747
2012,4th Quintile,Regular Part-Time Employment,0.09939,756,4850,0.09097,0.10781
2012,4th Quintile,Vocational Training,0.01746,97,4850,0.01377,0.02115
2012,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04047,243,4850,0.03492,0.04601
2012,4th Quintile,Not Employed,0.29076,1535,4850,0.27797,0.30354
2012,5th Quintile,Full-Time Employment,0.52173,2812,5299,0.50827,0.53518
2012,5th Quintile,Regular Part-Time Employment,0.09822,703,5299,0.09021,0.10624
2012,5th Quintile,Vocational Training,0.00820,44,5299,0.00577,0.01063
2012,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03169,221,5299,0.02697,0.03641
2012,5th Quintile,Not Employed,0.23589,1519,5299,0.22446,0.24732
2013,1st Quintile,Full-Time Employment,0.12123,949,5363,0.11249,0.12997
2013,1st Quintile,Regular Part-Time Employment,0.07132,672,5363,0.06443,0.07821
2013,1st Quintile,Vocational Training,0.02905,203,5363,0.02456,0.03355
2013,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07535,546,5363,0.06829,0.08242
2013,1st Quintile,Not Employed,0.52910,2993,5363,0.51574,0.54246
2013,2nd Quintile,Full-Time Employment,0.23300,1677,5338,0.22165,0.24434
2013,2nd Quintile,Regular Part-Time Employment,0.08587,777,5338,0.07835,0.09338
2013,2nd Quintile,Vocational Training,0.02417,176,5338,0.02005,0.02829
2013,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05598,399,5338,0.04981,0.06214
2013,2nd Quintile,Not Employed,0.44599,2309,5338,0.43265,0.45932
2013,3rd Quintile,Full-Time Employment,0.31425,1867,5021,0.30141,0.32709
2013,3rd Quintile,Regular Part-Time Employment,0.10158,777,5021,0.09322,0.10994
2013,3rd Quintile,Vocational Training,0.01670,121,5021,0.01316,0.02025
2013,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04387,333,5021,0.03820,0.04953
2013,3rd Quintile,Not Employed,0.37610,1923,5021,0.36270,0.38950
2013,4th Quintile,Full-Time Employment,0.41356,2248,4955,0.39985,0.42727
2013,4th Quintile,Regular Part-Time Employment,0.10691,832,4955,0.09831,0.11552
2013,4th Quintile,Vocational Training,0.01961,98,4955,0.01575,0.02347
2013,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03452,242,4955,0.02944,0.03960
2013,4th Quintile,Not Employed,0.29763,1535,4955,0.28490,0.31037
2013,5th Quintile,Full-Time Employment,0.50979,2881,5532,0.49662,0.52297
2013,5th Quintile,Regular Part-Time Employment,0.09967,773,5532,0.09178,0.10757
2013,5th Quintile,Vocational Training,0.00951,55,5532,0.00695,0.01206
2013,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03981,243,5532,0.03466,0.04496
2013,5th Quintile,Not Employed,0.24642,1580,5532,0.23507,0.25778
2014,1st Quintile,Full-Time Employment,0.12637,1066,5981,0.11795,0.13480
2014,1st Quintile,Regular Part-Time Employment,0.07558,695,5981,0.06888,0.08228
2014,1st Quintile,Vocational Training,0.02827,242,5981,0.02407,0.03247
2014,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07712,650,5981,0.07036,0.08388
2014,1st Quintile,Not Employed,0.49135,3328,5981,0.47867,0.50402
2014,2nd Quintile,Full-Time Employment,0.22851,1789,5661,0.21758,0.23945
2014,2nd Quintile,Regular Part-Time Employment,0.08869,787,5661,0.08128,0.09610
2014,2nd Quintile,Vocational Training,0.02359,186,5661,0.01964,0.02755
2014,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05778,471,5661,0.05170,0.06385
2014,2nd Quintile,Not Employed,0.43118,2428,5661,0.41827,0.44408
2014,3rd Quintile,Full-Time Employment,0.31893,2039,5274,0.30635,0.33151
2014,3rd Quintile,Regular Part-Time Employment,0.10343,819,5274,0.09521,0.11165
2014,3rd Quintile,Vocational Training,0.02322,154,5274,0.01916,0.02729
2014,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.05596,358,5274,0.04975,0.06216
2014,3rd Quintile,Not Employed,0.34990,1904,5274,0.33703,0.36277
2014,4th Quintile,Full-Time Employment,0.40845,2389,5236,0.39513,0.42176
2014,4th Quintile,Regular Part-Time Employment,0.10992,834,5236,0.10144,0.11839
2014,4th Quintile,Vocational Training,0.02068,130,5236,0.01682,0.02453
2014,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03744,262,5236,0.03229,0.04258
2014,4th Quintile,Not Employed,0.29283,1621,5236,0.28050,0.30515
2014,5th Quintile,Full-Time Employment,0.53279,2943,5459,0.51955,0.54602
2014,5th Quintile,Regular Part-Time Employment,0.10410,768,5459,0.09600,0.11220
2014,5th Quintile,Vocational Training,0.01029,53,5459,0.00761,0.01297
2014,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03734,243,5459,0.03231,0.04237
2014,5th Quintile,Not Employed,0.21989,1452,5459,0.20890,0.23088
2015,1st Quintile,Full-Time Employment,0.12616,915,5207,0.11714,0.13518
2015,1st Quintile,Regular Part-Time Employment,0.07753,621,5207,0.07027,0.08480
2015,1st Quintile,Vocational Training,0.03239,233,5207,0.02758,0.03720
2015,1st Quintile,"Marginal, Irregular Part-Time Employment",0.08129,516,5207,0.07386,0.08871
2015,1st Quintile,Not Employed,0.48955,2922,5207,0.47597,0.50313
2015,2nd Quintile,Full-Time Employment,0.22986,1651,5415,0.21865,0.24106
2015,2nd Quintile,Regular Part-Time Employment,0.08982,788,5415,0.08220,0.09743
2015,2nd Quintile,Vocational Training,0.02445,182,5415,0.02034,0.02857
2015,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05579,412,5415,0.04967,0.06190
2015,2nd Quintile,Not Employed,0.43873,2382,5415,0.42551,0.45195
2015,3rd Quintile,Full-Time Employment,0.32716,1898,4990,0.31414,0.34018
2015,3rd Quintile,Regular Part-Time Employment,0.11429,806,4990,0.10546,0.12312
2015,3rd Quintile,Vocational Training,0.01908,138,4990,0.01528,0.02287
2015,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04956,333,4990,0.04354,0.05558
2015,3rd Quintile,Not Employed,0.33956,1815,4990,0.32642,0.35270
2015,4th Quintile,Full-Time Employment,0.41248,2221,4854,0.39863,0.42633
2015,4th Quintile,Regular Part-Time Employment,0.12198,818,4854,0.11277,0.13119
2015,4th Quintile,Vocational Training,0.02078,131,4854,0.01677,0.02479
2015,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03682,236,4854,0.03152,0.04212
2015,4th Quintile,Not Employed,0.28029,1448,4854,0.26765,0.29293
2015,5th Quintile,Full-Time Employment,0.51107,2676,5166,0.49743,0.52470
2015,5th Quintile,Regular Part-Time Employment,0.10331,742,5166,0.09501,0.11161
2015,5th Quintile,Vocational Training,0.01077,55,5166,0.00795,0.01358
2015,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03692,236,5166,0.03178,0.04206
2015,5th Quintile,Not Employed,0.24096,1457,5166,0.22930,0.25263
2016,1st Quintile,Full-Time Employment,0.12847,946,5182,0.11936,0.13759
2016,1st Quintile,Regular Part-Time Employment,0.07465,638,5182,0.06749,0.08180
2016,1st Quintile,Vocational Training,0.03217,230,5182,0.02737,0.03698
2016,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07047,498,5182,0.06350,0.07744
2016,1st Quintile,Not Employed,0.48855,2870,5182,0.47494,0.50217
2016,2nd Quintile,Full-Time Employment,0.23314,1654,5295,0.22175,0.24453
2016,2nd Quintile,Regular Part-Time Employment,0.10717,797,5295,0.09884,0.11550
2016,2nd Quintile,Vocational Training,0.02495,186,5295,0.02075,0.02916
2016,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05800,409,5295,0.05170,0.06430
2016,2nd Quintile,Not Employed,0.41398,2249,5295,0.40071,0.42725
2016,3rd Quintile,Full-Time Employment,0.33837,1855,4740,0.32490,0.35184
2016,3rd Quintile,Regular Part-Time Employment,0.11166,783,4740,0.10270,0.12063
2016,3rd Quintile,Vocational Training,0.02020,140,4740,0.01619,0.02420
2016,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04280,271,4740,0.03704,0.04856
2016,3rd Quintile,Not Employed,0.33064,1691,4740,0.31725,0.34404
2016,4th Quintile,Full-Time Employment,0.43339,2212,4670,0.41917,0.44760
2016,4th Quintile,Regular Part-Time Employment,0.12128,788,4670,0.11192,0.13065
2016,4th Quintile,Vocational Training,0.01536,97,4670,0.01183,0.01889
2016,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03923,219,4670,0.03366,0.04479
2016,4th Quintile,Not Employed,0.26682,1354,4670,0.25413,0.27951
2016,5th Quintile,Full-Time Employment,0.50786,2476,4887,0.49384,0.52188
2016,5th Quintile,Regular Part-Time Employment,0.10646,734,4887,0.09781,0.11511
2016,5th Quintile,Vocational Training,0.01154,55,4887,0.00855,0.01454
2016,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03204,198,4887,0.02711,0.03698
2016,5th Quintile,Not Employed,0.24322,1424,4887,0.23119,0.25525
2017,1st Quintile,Full-Time Employment,0.11963,1006,6430,0.11170,0.12756
2017,1st Quintile,Regular Part-Time Employment,0.08173,707,6430,0.07503,0.08842
2017,1st Quintile,Vocational Training,0.03362,305,6430,0.02921,0.03802
2017,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07227,495,6430,0.06594,0.07860
2017,1st Quintile,Not Employed,0.48230,3917,6430,0.47008,0.49451
2017,2nd Quintile,Full-Time Employment,0.24075,1620,5079,0.22899,0.25251
2017,2nd Quintile,Regular Part-Time Employment,0.10254,762,5079,0.09420,0.11088
2017,2nd Quintile,Vocational Training,0.02409,178,5079,0.01987,0.02830
2017,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05623,370,5079,0.04990,0.06257
2017,2nd Quintile,Not Employed,0.41759,2149,5079,0.40402,0.43115
2017,3rd Quintile,Full-Time Employment,0.31307,1772,4517,0.29955,0.32660
2017,3rd Quintile,Regular Part-Time Employment,0.10933,743,4517,0.10023,0.11843
2017,3rd Quintile,Vocational Training,0.01660,116,4517,0.01287,0.02032
2017,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04535,266,4517,0.03928,0.05142
2017,3rd Quintile,Not Employed,0.36176,1620,4517,0.34774,0.37577
2017,4th Quintile,Full-Time Employment,0.42799,2069,4396,0.41336,0.44262
2017,4th Quintile,Regular Part-Time Employment,0.11836,734,4396,0.10881,0.12792
2017,4th Quintile,Vocational Training,0.01538,87,4396,0.01175,0.01902
2017,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04003,199,4396,0.03424,0.04583
2017,4th Quintile,Not Employed,0.28186,1307,4396,0.26856,0.29516
2017,5th Quintile,Full-Time Employment,0.49657,2361,4594,0.48211,0.51103
2017,5th Quintile,Regular Part-Time Employment,0.10704,717,4594,0.09810,0.11598
2017,5th Quintile,Vocational Training,0.01324,52,4594,0.00993,0.01654
2017,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03538,182,4594,0.03004,0.04072
2017,5th Quintile,Not Employed,0.24503,1282,4594,0.23259,0.25747
2018,1st Quintile,Full-Time Employment,0.12980,1198,7339,0.12211,0.13749
2018,1st Quintile,Regular Part-Time Employment,0.09016,778,7339,0.08361,0.09671
2018,1st Quintile,Vocational Training,0.03572,348,7339,0.03147,0.03997
2018,1st Quintile,"Marginal, Irregular Part-Time Employment",0.07282,568,7339,0.06688,0.07877
2018,1st Quintile,Not Employed,0.46619,4447,7339,0.45478,0.47761
2018,2nd Quintile,Full-Time Employment,0.25030,1757,5574,0.23893,0.26168
2018,2nd Quintile,Regular Part-Time Employment,0.11024,885,5574,0.10201,0.11846
2018,2nd Quintile,Vocational Training,0.02185,203,5574,0.01801,0.02569
2018,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.05367,387,5574,0.04775,0.05958
2018,2nd Quintile,Not Employed,0.39407,2342,5574,0.38125,0.40690
2018,3rd Quintile,Full-Time Employment,0.34136,1960,4898,0.32808,0.35464
2018,3rd Quintile,Regular Part-Time Employment,0.11028,845,4898,0.10150,0.11905
2018,3rd Quintile,Vocational Training,0.01907,124,4898,0.01524,0.02290
2018,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.04201,270,4898,0.03639,0.04763
2018,3rd Quintile,Not Employed,0.33895,1699,4898,0.32569,0.35221
2018,4th Quintile,Full-Time Employment,0.42540,2191,4700,0.41127,0.43954
2018,4th Quintile,Regular Part-Time Employment,0.12615,841,4700,0.11666,0.13565
2018,4th Quintile,Vocational Training,0.01424,87,4700,0.01085,0.01763
2018,4th Quintile,"Marginal, Irregular Part-Time Employment",0.04338,241,4700,0.03756,0.04921
2018,4th Quintile,Not Employed,0.26398,1340,4700,0.25137,0.27658
2018,5th Quintile,Full-Time Employment,0.51980,2719,5154,0.50616,0.53344
2018,5th Quintile,Regular Part-Time Employment,0.11752,824,5154,0.10873,0.12631
2018,5th Quintile,Vocational Training,0.00900,62,5154,0.00642,0.01158
2018,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03489,197,5154,0.02988,0.03990
2018,5th Quintile,Not Employed,0.21987,1352,5154,0.20856,0.23118
2019,1st Quintile,Full-Time Employment,0.12675,1235,7189,0.11905,0.13444
2019,1st Quintile,Regular Part-Time Employment,0.09896,774,7189,0.09205,0.10586
2019,1st Quintile,Vocational Training,0.02812,344,7189,0.02430,0.03194
2019,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06187,521,7189,0.05630,0.06744
2019,1st Quintile,Not Employed,0.47230,4315,7189,0.46076,0.48384
2019,2nd Quintile,Full-Time Employment,0.25335,1570,5030,0.24133,0.26537
2019,2nd Quintile,Regular Part-Time Employment,0.11895,818,5030,0.11000,0.12790
2019,2nd Quintile,Vocational Training,0.02226,198,5030,0.01818,0.02634
2019,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03905,297,5030,0.03370,0.04441
2019,2nd Quintile,Not Employed,0.39541,2147,5030,0.38189,0.40892
2019,3rd Quintile,Full-Time Employment,0.35688,1859,4594,0.34302,0.37073
2019,3rd Quintile,Regular Part-Time Employment,0.11642,802,4594,0.10715,0.12570
2019,3rd Quintile,Vocational Training,0.02455,137,4594,0.02008,0.02903
2019,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03960,251,4594,0.03396,0.04524
2019,3rd Quintile,Not Employed,0.30872,1545,4594,0.29536,0.32208
2019,4th Quintile,Full-Time Employment,0.41123,1994,4334,0.39658,0.42588
2019,4th Quintile,Regular Part-Time Employment,0.13351,777,4334,0.12339,0.14364
2019,4th Quintile,Vocational Training,0.01685,97,4334,0.01302,0.02068
2019,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03693,220,4334,0.03131,0.04254
2019,4th Quintile,Not Employed,0.26528,1246,4334,0.25214,0.27843
2019,5th Quintile,Full-Time Employment,0.51476,2520,4835,0.50067,0.52885
2019,5th Quintile,Regular Part-Time Employment,0.11712,795,4835,0.10806,0.12619
2019,5th Quintile,Vocational Training,0.00847,49,4835,0.00589,0.01105
2019,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03619,216,4835,0.03092,0.04145
2019,5th Quintile,Not Employed,0.22581,1255,4835,0.21402,0.23759
2020,1st Quintile,Full-Time Employment,0.12693,1261,6729,0.11898,0.13489
2020,1st Quintile,Regular Part-Time Employment,0.09681,753,6729,0.08975,0.10388
2020,1st Quintile,Vocational Training,0.02891,318,6729,0.02491,0.03291
2020,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06349,431,6729,0.05766,0.06932
2020,1st Quintile,Not Employed,0.48014,3966,6729,0.46820,0.49208
2020,2nd Quintile,Full-Time Employment,0.24766,1520,4813,0.23546,0.25986
2020,2nd Quintile,Regular Part-Time Employment,0.11387,770,4813,0.10489,0.12284
2020,2nd Quintile,Vocational Training,0.02473,166,4813,0.02034,0.02912
2020,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.04032,292,4813,0.03476,0.04587
2020,2nd Quintile,Not Employed,0.39809,2065,4813,0.38426,0.41192
2020,3rd Quintile,Full-Time Employment,0.34587,1812,4466,0.33191,0.35982
2020,3rd Quintile,Regular Part-Time Employment,0.12847,792,4466,0.11866,0.13829
2020,3rd Quintile,Vocational Training,0.01980,126,4466,0.01571,0.02389
2020,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03580,225,4466,0.03035,0.04125
2020,3rd Quintile,Not Employed,0.31638,1511,4466,0.30274,0.33003
2020,4th Quintile,Full-Time Employment,0.43172,2168,4494,0.41724,0.44620
2020,4th Quintile,Regular Part-Time Employment,0.13147,816,4494,0.12159,0.14135
2020,4th Quintile,Vocational Training,0.01857,92,4494,0.01462,0.02252
2020,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03259,193,4494,0.02740,0.03778
2020,4th Quintile,Not Employed,0.24588,1225,4494,0.23329,0.25847
2020,5th Quintile,Full-Time Employment,0.50077,3325,6082,0.48820,0.51333
2020,5th Quintile,Regular Part-Time Employment,0.11621,983,6082,0.10815,0.12426
2020,5th Quintile,Vocational Training,0.01058,71,6082,0.00801,0.01315
2020,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03764,250,6082,0.03285,0.04242
2020,5th Quintile,Not Employed,0.22862,1453,6082,0.21807,0.23918
2021,1st Quintile,Full-Time Employment,0.15189,1101,4828,0.14176,0.16201
2021,1st Quintile,Regular Part-Time Employment,0.10105,579,4828,0.09255,0.10956
2021,1st Quintile,Vocational Training,0.02461,185,4828,0.02024,0.02898
2021,1st Quintile,"Marginal, Irregular Part-Time Employment",0.06378,256,4828,0.05688,0.07067
2021,1st Quintile,Not Employed,0.44371,2630,4828,0.42969,0.45772
2021,1st Quintile,In short-time work (since 2021),0.00766,77,4828,0.00520,0.01012
2021,2nd Quintile,Full-Time Employment,0.25969,1242,3676,0.24552,0.27387
2021,2nd Quintile,Regular Part-Time Employment,0.11771,581,3676,0.10729,0.12813
2021,2nd Quintile,Vocational Training,0.02003,100,3676,0.01550,0.02456
2021,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03918,196,3676,0.03290,0.04545
2021,2nd Quintile,Not Employed,0.37542,1525,3676,0.35976,0.39107
2021,2nd Quintile,In short-time work (since 2021),0.00591,32,3676,0.00343,0.00839
2021,3rd Quintile,Full-Time Employment,0.33779,1289,3078,0.32108,0.35450
2021,3rd Quintile,Regular Part-Time Employment,0.12229,573,3078,0.11071,0.13386
2021,3rd Quintile,Vocational Training,0.01633,67,3078,0.01185,0.02081
2021,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03947,142,3078,0.03259,0.04635
2021,3rd Quintile,Not Employed,0.30530,1007,3078,0.28903,0.32158
2021,4th Quintile,Full-Time Employment,0.42969,1578,3271,0.41272,0.44665
2021,4th Quintile,Regular Part-Time Employment,0.12284,554,3271,0.11159,0.13410
2021,4th Quintile,Vocational Training,0.01364,52,3271,0.00966,0.01761
2021,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03572,133,3271,0.02936,0.04208
2021,4th Quintile,Not Employed,0.25657,954,3271,0.24161,0.27154
2021,5th Quintile,Full-Time Employment,0.50235,2376,4328,0.48746,0.51725
2021,5th Quintile,Regular Part-Time Employment,0.11023,671,4328,0.10090,0.11956
2021,5th Quintile,Vocational Training,0.00668,39,4328,0.00425,0.00911
2021,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02994,154,4328,0.02486,0.03502
2021,5th Quintile,Not Employed,0.22375,1088,4328,0.21133,0.23617
