"plh0108","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"2 Wichtig","2008","Realschule","maennlich","751","0.328990886544976","0.309176649304708","0.348805123785245"
"2 Wichtig","2008","Realschule","weiblich","1019","0.337632307677549","0.32052657682055","0.354738038534547"
"2 Wichtig","2008","(Fach-)Abitur","maennlich","322","0.297346631092355","0.268522142852896","0.326171119331813"
"2 Wichtig","2008","(Fach-)Abitur","weiblich","407","0.32894105403492","0.302369560722428","0.355512547347412"
"2 Wichtig","2008","AkademikerIn","maennlich","875","0.359311388293782","0.339621446071956","0.379001330515607"
"2 Wichtig","2008","AkademikerIn","weiblich","679","0.306534304200491","0.285748385619449","0.327320222781532"
"3 Weniger wichtig","2008","(noch) kein Abschluss","maennlich","94","0.361236301092731","0.301572045792452","0.420900556393009"
"3 Weniger wichtig","2008","(noch) kein Abschluss","weiblich","110","0.368561364767344","0.313134275063145","0.423988454471543"
"3 Weniger wichtig","2008","Hauptschule","maennlich","833","0.268079230827617","0.252875985222735","0.283282476432499"
"3 Weniger wichtig","2008","Hauptschule","weiblich","901","0.266583757563154","0.251861019821891","0.281306495304418"
"3 Weniger wichtig","2008","Realschule","maennlich","652","0.313643588011192","0.294077037436363","0.333210138586021"
"3 Weniger wichtig","2008","Realschule","weiblich","966","0.343333813678311","0.326158658047047","0.360508969309576"
"3 Weniger wichtig","2008","(Fach-)Abitur","maennlich","351","0.384210238232572","0.353536957703984","0.414883518761161"
"3 Weniger wichtig","2008","(Fach-)Abitur","weiblich","424","0.363229332058962","0.336029979379254","0.390428684738671"
"3 Weniger wichtig","2008","AkademikerIn","maennlich","613","0.310552190580413","0.291563131534437","0.329541249626389"
"3 Weniger wichtig","2008","AkademikerIn","weiblich","615","0.363148412405865","0.341467458717342","0.384829366094388"
"4 Ganz unwichtig","2008","(noch) kein Abschluss","maennlich","36","0.130606094438143","0.0887519532886173","0.172460235587668"
"4 Ganz unwichtig","2008","(noch) kein Abschluss","weiblich","51","0.233149169103224","0.184567326928408","0.281731011278039"
"4 Ganz unwichtig","2008","Hauptschule","maennlich","530","0.180549873958718","0.167348092183966","0.19375165573347"
"4 Ganz unwichtig","2008","Hauptschule","weiblich","769","0.25439662588899","0.239895354601672","0.268897897176308"
"4 Ganz unwichtig","2008","Realschule","maennlich","266","0.152935541511703","0.137756873648188","0.168114209375218"
"4 Ganz unwichtig","2008","Realschule","weiblich","413","0.161072953197099","0.147776265326391","0.174369641067808"
"4 Ganz unwichtig","2008","(Fach-)Abitur","maennlich","115","0.142264449782994","0.120235975050706","0.164292924515282"
"4 Ganz unwichtig","2008","(Fach-)Abitur","weiblich","155","0.155048927642565","0.134578507729828","0.175519347555301"
"4 Ganz unwichtig","2008","AkademikerIn","maennlich","257","0.130359589647033","0.116542174798237","0.144177004495829"
"4 Ganz unwichtig","2008","AkademikerIn","weiblich","274","0.192143450939823","0.174381236570835","0.209905665308812"
"1 Sehr wichtig","2009","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","2009","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","2009","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","2009","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","2009","Realschule","maennlich","","","",""
"1 Sehr wichtig","2009","Realschule","weiblich","","","",""
"1 Sehr wichtig","2009","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","2009","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","2009","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","2009","AkademikerIn","weiblich","","","",""
"2 Wichtig","2009","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","2009","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","2009","Hauptschule","maennlich","","","",""
"2 Wichtig","2009","Hauptschule","weiblich","","","",""
"2 Wichtig","2009","Realschule","maennlich","","","",""
"2 Wichtig","2009","Realschule","weiblich","","","",""
"2 Wichtig","2009","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","2009","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","2009","AkademikerIn","maennlich","","","",""
"2 Wichtig","2009","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","2009","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","2009","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","2009","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","2009","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","2009","Realschule","maennlich","","","",""
"3 Weniger wichtig","2009","Realschule","weiblich","","","",""
"3 Weniger wichtig","2009","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","2009","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","2009","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","2009","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","2009","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","2009","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","2009","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","2009","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","2009","Realschule","maennlich","","","",""
"4 Ganz unwichtig","2009","Realschule","weiblich","","","",""
"4 Ganz unwichtig","2009","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","2009","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","2009","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","2009","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","2010","(noch) kein Abschluss","maennlich","52","0.321628946438958","0.248563930576823","0.394693962301092"
"1 Sehr wichtig","2010","(noch) kein Abschluss","weiblich","56","0.307062474637053","0.242649198104385","0.371475751169721"
"1 Sehr wichtig","2010","Hauptschule","maennlich","314","0.31949802587972","0.28951406391676","0.34948198784268"
"1 Sehr wichtig","2010","Hauptschule","weiblich","203","0.204097123665063","0.178615043571466","0.22957920375866"
"1 Sehr wichtig","2010","Realschule","maennlich","229","0.276509118143774","0.244917346024591","0.308100890262958"
"1 Sehr wichtig","2010","Realschule","weiblich","251","0.145600369475341","0.128081117896589","0.163119621054093"
"1 Sehr wichtig","2010","(Fach-)Abitur","maennlich","95","0.233571970249859","0.191952275620958","0.27519166487876"
"1 Sehr wichtig","2010","(Fach-)Abitur","weiblich","150","0.19449006569734","0.166331445827644","0.222648685567036"
"1 Sehr wichtig","2010","AkademikerIn","maennlich","166","0.233961892964502","0.202689615414155","0.265234170514848"
"1 Sehr wichtig","2010","AkademikerIn","weiblich","120","0.155414119831754","0.130869714920903","0.179958524742605"
"2 Wichtig","2010","(noch) kein Abschluss","maennlich","47","0.288203907204717","0.217356167897563","0.35905164651187"
"2 Wichtig","2010","(noch) kein Abschluss","weiblich","62","0.296682034899415","0.232894406147305","0.360469663651525"
"2 Wichtig","2010","Hauptschule","maennlich","343","0.372371841303274","0.341284766357386","0.403458916249163"
"2 Wichtig","2010","Hauptschule","weiblich","322","0.316488974798622","0.287082805579025","0.34589514401822"
"2 Wichtig","2010","Realschule","maennlich","273","0.366340099463956","0.332309228025102","0.400370970902811"
"2 Wichtig","2010","Realschule","weiblich","554","0.348703704727051","0.325032445069084","0.372374964385019"
"2 Wichtig","2010","(Fach-)Abitur","maennlich","154","0.356335592780526","0.30922569227186","0.403445493289193"
"2 Wichtig","2010","(Fach-)Abitur","weiblich","279","0.36035746561029","0.326201809468836","0.394513121751744"
"2 Wichtig","2010","AkademikerIn","maennlich","288","0.393585818319517","0.357497540551362","0.429674096087671"
"2 Wichtig","2010","AkademikerIn","weiblich","325","0.403481238318268","0.370245212446561","0.436717264189975"
"3 Weniger wichtig","2010","(noch) kein Abschluss","maennlich","47","0.319237441053035","0.246316375464809","0.392158506641262"
"3 Weniger wichtig","2010","(noch) kein Abschluss","weiblich","65","0.324280496765163","0.258913486798992","0.389647506731333"
"3 Weniger wichtig","2010","Hauptschule","maennlich","218","0.248050000099287","0.220278180748965","0.275821819449609"
"3 Weniger wichtig","2010","Hauptschule","weiblich","320","0.344026858208268","0.313991998977012","0.374061717439524"
"3 Weniger wichtig","2010","Realschule","maennlich","210","0.271247455425232","0.239844132371912","0.302650778478552"
"3 Weniger wichtig","2010","Realschule","weiblich","538","0.360402678411424","0.336554725369413","0.384250631453435"
"3 Weniger wichtig","2010","(Fach-)Abitur","maennlich","122","0.348257340277962","0.301393157151714","0.395121523404209"
"3 Weniger wichtig","2010","(Fach-)Abitur","weiblich","251","0.336489954031385","0.302874652918312","0.370105255144457"
"3 Weniger wichtig","2010","AkademikerIn","maennlich","207","0.298939775601057","0.265123071507953","0.332756479694161"
"3 Weniger wichtig","2010","AkademikerIn","weiblich","292","0.333206647531715","0.301273787211158","0.365139507852272"
"4 Ganz unwichtig","2010","(noch) kein Abschluss","maennlich","11","","",""
"4 Ganz unwichtig","2010","(noch) kein Abschluss","weiblich","14","","",""
"4 Ganz unwichtig","2010","Hauptschule","maennlich","54","0.060080132717719","0.0447991568300018","0.0753611086054361"
"4 Ganz unwichtig","2010","Hauptschule","weiblich","116","0.135387043328046","0.11375558402468","0.157018502631412"
"4 Ganz unwichtig","2010","Realschule","maennlich","58","0.085903326967037","0.0661106842756013","0.105695969658473"
"4 Ganz unwichtig","2010","Realschule","weiblich","214","0.145293247386183","0.127789337549321","0.162797157223046"
"4 Ganz unwichtig","2010","(Fach-)Abitur","maennlich","26","","",""
"4 Ganz unwichtig","2010","(Fach-)Abitur","weiblich","79","0.108662514660985","0.0865219769377522","0.130803052384218"
"4 Ganz unwichtig","2010","AkademikerIn","maennlich","43","0.0735125131149248","0.0542345042583202","0.0927905219715294"
"4 Ganz unwichtig","2010","AkademikerIn","weiblich","100","0.107897994318263","0.0868796111120547","0.128916377524471"
"1 Sehr wichtig","2011","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","2011","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","2011","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","2011","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","2011","Realschule","maennlich","","","",""
"1 Sehr wichtig","2011","Realschule","weiblich","","","",""
"1 Sehr wichtig","2011","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","2011","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","2011","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","2011","AkademikerIn","weiblich","","","",""
"2 Wichtig","2011","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","2011","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","2011","Hauptschule","maennlich","","","",""
"2 Wichtig","2011","Hauptschule","weiblich","","","",""
"2 Wichtig","2011","Realschule","maennlich","","","",""
"2 Wichtig","2011","Realschule","weiblich","","","",""
"2 Wichtig","2011","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","2011","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","2011","AkademikerIn","maennlich","","","",""
"2 Wichtig","2011","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","2011","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","2011","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","2011","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","2011","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","2011","Realschule","maennlich","","","",""
"3 Weniger wichtig","2011","Realschule","weiblich","","","",""
"3 Weniger wichtig","2011","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","2011","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","2011","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","2011","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","2011","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","2011","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","2011","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","2011","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","2011","Realschule","maennlich","","","",""
"4 Ganz unwichtig","2011","Realschule","weiblich","","","",""
"4 Ganz unwichtig","2011","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","2011","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","2011","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","2011","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","2012","(noch) kein Abschluss","maennlich","98","0.24996437145548","0.208052585721151","0.291876157189809"
"1 Sehr wichtig","2012","(noch) kein Abschluss","weiblich","83","0.171467226786661","0.13767789909965","0.205256554473673"
"1 Sehr wichtig","2012","Hauptschule","maennlich","1060","0.220805381575613","0.208208345086552","0.233402418064674"
"1 Sehr wichtig","2012","Hauptschule","weiblich","779","0.173256292011014","0.162087414731478","0.18442516929055"
"1 Sehr wichtig","2012","Realschule","maennlich","770","0.219376095928632","0.204636494828472","0.234115697028793"
"1 Sehr wichtig","2012","Realschule","weiblich","802","0.154064442718346","0.143731409551963","0.16439747588473"
"1 Sehr wichtig","2012","(Fach-)Abitur","maennlich","297","0.181966358614585","0.161899238364402","0.202033478864769"
"1 Sehr wichtig","2012","(Fach-)Abitur","weiblich","341","0.141503778937989","0.126674207031327","0.156333350844651"
"1 Sehr wichtig","2012","AkademikerIn","maennlich","706","0.208454122941996","0.194250854644418","0.222657391239575"
"1 Sehr wichtig","2012","AkademikerIn","weiblich","486","0.155111700859016","0.142114139185998","0.168109262532033"
"2 Wichtig","2012","(noch) kein Abschluss","maennlich","137","0.278336902137282","0.234954978411477","0.321718825863088"
"2 Wichtig","2012","(noch) kein Abschluss","weiblich","148","0.31167569671167","0.27015332383794","0.353198069585399"
"2 Wichtig","2012","Hauptschule","maennlich","1448","0.344278307743516","0.329848677801598","0.358707937685435"
"2 Wichtig","2012","Hauptschule","weiblich","1451","0.319318874586116","0.305560608286457","0.333077140885775"
"2 Wichtig","2012","Realschule","maennlich","1038","0.339570684620981","0.322703273825097","0.356438095416865"
"2 Wichtig","2012","Realschule","weiblich","1576","0.335439191671121","0.321925243812776","0.348953139529466"
"2 Wichtig","2012","(Fach-)Abitur","maennlich","524","0.342760553274066","0.318073960837752","0.367447145710379"
"2 Wichtig","2012","(Fach-)Abitur","weiblich","748","0.342083642370497","0.321898728655431","0.362268556085563"
"2 Wichtig","2012","AkademikerIn","maennlich","1258","0.374787372382675","0.357861488929498","0.391713255835853"
"2 Wichtig","2012","AkademikerIn","weiblich","1063","0.305567874081471","0.289028894640476","0.322106853522466"
"3 Weniger wichtig","2012","(noch) kein Abschluss","maennlich","132","0.330308620009755","0.284783251398969","0.375833988620541"
"3 Weniger wichtig","2012","(noch) kein Abschluss","weiblich","180","0.357201581898405","0.314245147144872","0.400158016651939"
"3 Weniger wichtig","2012","Hauptschule","maennlich","1003","0.253761748685796","0.240545980241345","0.266977517130247"
"3 Weniger wichtig","2012","Hauptschule","weiblich","1177","0.254327560260696","0.241476163830837","0.267178956690555"
"3 Weniger wichtig","2012","Realschule","maennlich","854","0.290206937563066","0.274041408382864","0.306372466743269"
"3 Weniger wichtig","2012","Realschule","weiblich","1521","0.313092118760318","0.299818379204875","0.32636585831576"
"3 Weniger wichtig","2012","(Fach-)Abitur","maennlich","436","0.324847992002886","0.300489814331249","0.349206169674523"
"3 Weniger wichtig","2012","(Fach-)Abitur","weiblich","770","0.364385771929351","0.34390940460291","0.384862139255792"
"3 Weniger wichtig","2012","AkademikerIn","maennlich","820","0.282866370150853","0.267117996734972","0.298614743566733"
"3 Weniger wichtig","2012","AkademikerIn","weiblich","973","0.355927254653859","0.338736773113636","0.373117736194083"
"4 Ganz unwichtig","2012","(noch) kein Abschluss","maennlich","43","0.141390106397483","0.107664200994244","0.175116011800721"
"4 Ganz unwichtig","2012","(noch) kein Abschluss","weiblich","67","0.159655494603264","0.126819153393245","0.192491835813283"
"4 Ganz unwichtig","2012","Hauptschule","maennlich","654","0.181154561995075","0.169457785464449","0.1928513385257"
"4 Ganz unwichtig","2012","Hauptschule","weiblich","1004","0.253097273142174","0.240266426396894","0.265928119887455"
"4 Ganz unwichtig","2012","Realschule","maennlich","366","0.150846281887321","0.138098617580227","0.163593946194414"
"4 Ganz unwichtig","2012","Realschule","weiblich","790","0.197404246850215","0.186011337308513","0.208797156391917"
"4 Ganz unwichtig","2012","(Fach-)Abitur","maennlich","163","0.150425096108463","0.131831435256661","0.169018756960265"
"4 Ganz unwichtig","2012","(Fach-)Abitur","weiblich","263","0.152026806762163","0.136750212308767","0.16730340121556"
"4 Ganz unwichtig","2012","AkademikerIn","maennlich","358","0.133892134524476","0.121984965335145","0.145799303713806"
"4 Ganz unwichtig","2012","AkademikerIn","weiblich","458","0.183393170405654","0.169498826564661","0.197287514246647"
"1 Sehr wichtig","2013","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","2013","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","2013","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","2013","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","2013","Realschule","maennlich","","","",""
"1 Sehr wichtig","2013","Realschule","weiblich","","","",""
"1 Sehr wichtig","2013","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","2013","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","2013","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","2013","AkademikerIn","weiblich","","","",""
"2 Wichtig","2013","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","2013","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","2013","Hauptschule","maennlich","","","",""
"2 Wichtig","2013","Hauptschule","weiblich","","","",""
"2 Wichtig","2013","Realschule","maennlich","","","",""
"2 Wichtig","2013","Realschule","weiblich","","","",""
"2 Wichtig","2013","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","2013","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","2013","AkademikerIn","maennlich","","","",""
"2 Wichtig","2013","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","2013","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","2013","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","2013","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","2013","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","2013","Realschule","maennlich","","","",""
"3 Weniger wichtig","2013","Realschule","weiblich","","","",""
"3 Weniger wichtig","2013","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","2013","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","2013","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","2013","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","2013","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","2013","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","2013","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","2013","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","2013","Realschule","maennlich","","","",""
"4 Ganz unwichtig","2013","Realschule","weiblich","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","2013","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","2013","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","2014","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","2014","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","2014","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","2014","Realschule","maennlich","","","",""
"1 Sehr wichtig","2014","Realschule","weiblich","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","2014","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","2014","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","2014","AkademikerIn","weiblich","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","2014","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","2014","Hauptschule","maennlich","","","",""
"2 Wichtig","2014","Hauptschule","weiblich","","","",""
"2 Wichtig","2014","Realschule","maennlich","","","",""
"2 Wichtig","2014","Realschule","weiblich","","","",""
"2 Wichtig","2014","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","2014","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","2014","AkademikerIn","maennlich","","","",""
"2 Wichtig","2014","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","2014","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","2014","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","2014","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","2014","Realschule","maennlich","","","",""
"3 Weniger wichtig","2014","Realschule","weiblich","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","2014","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","2014","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","2014","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","2014","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","2014","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","2014","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","2014","Realschule","maennlich","","","",""
"4 Ganz unwichtig","2014","Realschule","weiblich","","","",""
"4 Ganz unwichtig","2014","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","2014","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","2014","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","2014","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","2015","(noch) kein Abschluss","maennlich","","","",""
"1 Sehr wichtig","2015","(noch) kein Abschluss","weiblich","","","",""
"1 Sehr wichtig","2015","Hauptschule","maennlich","","","",""
"1 Sehr wichtig","2015","Hauptschule","weiblich","","","",""
"1 Sehr wichtig","2015","Realschule","maennlich","","","",""
"1 Sehr wichtig","2015","Realschule","weiblich","","","",""
"1 Sehr wichtig","2015","(Fach-)Abitur","maennlich","","","",""
"1 Sehr wichtig","2015","(Fach-)Abitur","weiblich","","","",""
"1 Sehr wichtig","2015","AkademikerIn","maennlich","","","",""
"1 Sehr wichtig","2015","AkademikerIn","weiblich","","","",""
"2 Wichtig","2015","(noch) kein Abschluss","maennlich","","","",""
"2 Wichtig","2015","(noch) kein Abschluss","weiblich","","","",""
"2 Wichtig","2015","Hauptschule","maennlich","","","",""
"2 Wichtig","2015","Hauptschule","weiblich","","","",""
"2 Wichtig","2015","Realschule","maennlich","","","",""
"2 Wichtig","2015","Realschule","weiblich","","","",""
"2 Wichtig","2015","(Fach-)Abitur","maennlich","","","",""
"2 Wichtig","2015","(Fach-)Abitur","weiblich","","","",""
"2 Wichtig","2015","AkademikerIn","maennlich","","","",""
"2 Wichtig","2015","AkademikerIn","weiblich","","","",""
"3 Weniger wichtig","2015","(noch) kein Abschluss","maennlich","","","",""
"3 Weniger wichtig","2015","(noch) kein Abschluss","weiblich","","","",""
"3 Weniger wichtig","2015","Hauptschule","maennlich","","","",""
"3 Weniger wichtig","2015","Hauptschule","weiblich","","","",""
"3 Weniger wichtig","2015","Realschule","maennlich","","","",""
"3 Weniger wichtig","2015","Realschule","weiblich","","","",""
"3 Weniger wichtig","2015","(Fach-)Abitur","maennlich","","","",""
"3 Weniger wichtig","2015","(Fach-)Abitur","weiblich","","","",""
"3 Weniger wichtig","2015","AkademikerIn","maennlich","","","",""
"3 Weniger wichtig","2015","AkademikerIn","weiblich","","","",""
"4 Ganz unwichtig","2015","(noch) kein Abschluss","maennlich","","","",""
"4 Ganz unwichtig","2015","(noch) kein Abschluss","weiblich","","","",""
"4 Ganz unwichtig","2015","Hauptschule","maennlich","","","",""
"4 Ganz unwichtig","2015","Hauptschule","weiblich","","","",""
"4 Ganz unwichtig","2015","Realschule","maennlich","","","",""
"4 Ganz unwichtig","2015","Realschule","weiblich","","","",""
"4 Ganz unwichtig","2015","(Fach-)Abitur","maennlich","","","",""
"4 Ganz unwichtig","2015","(Fach-)Abitur","weiblich","","","",""
"4 Ganz unwichtig","2015","AkademikerIn","maennlich","","","",""
"4 Ganz unwichtig","2015","AkademikerIn","weiblich","","","",""
"1 Sehr wichtig","2016","(noch) kein Abschluss","maennlich","92","0.185909771456461","0.145497759620818","0.226321783292105"
"1 Sehr wichtig","2016","(noch) kein Abschluss","weiblich","108","0.245249979349908","0.20601863777188","0.284481320927937"
"1 Sehr wichtig","2016","Hauptschule","maennlich","873","0.233732883470712","0.219584450953485","0.24788131598794"
"1 Sehr wichtig","2016","Hauptschule","weiblich","626","0.175157042786969","0.162560898525354","0.187753187048585"
"1 Sehr wichtig","2016","Realschule","maennlich","620","0.231813119572961","0.214919740685938","0.248706498459984"
"1 Sehr wichtig","2016","Realschule","weiblich","639","0.175167011701711","0.162757209159799","0.187576814243623"
"1 Sehr wichtig","2016","(Fach-)Abitur","maennlich","357","0.176669566526936","0.157670574126341","0.195668558927531"
"1 Sehr wichtig","2016","(Fach-)Abitur","weiblich","424","0.188931594743656","0.172346336370585","0.205516853116726"
"1 Sehr wichtig","2016","AkademikerIn","maennlich","662","0.209547845636834","0.194791209150038","0.224304482123631"
"1 Sehr wichtig","2016","AkademikerIn","weiblich","521","0.157584816373699","0.144467974914791","0.170701657832606"
"2 Wichtig","2016","(noch) kein Abschluss","maennlich","132","0.358931115804068","0.309102250741035","0.4087599808671"
"2 Wichtig","2016","(noch) kein Abschluss","weiblich","133","0.298461705570995","0.256736632803339","0.340186778338651"
"2 Wichtig","2016","Hauptschule","maennlich","1216","0.331474721102368","0.315736978106505","0.34721246409823"
"2 Wichtig","2016","Hauptschule","weiblich","1141","0.330484554136716","0.314896422229571","0.346072686043861"
"2 Wichtig","2016","Realschule","maennlich","833","0.330057823122299","0.311233136743637","0.34888250950096"
"2 Wichtig","2016","Realschule","weiblich","1217","0.320948089914658","0.305706699595586","0.336189480233729"
"2 Wichtig","2016","(Fach-)Abitur","maennlich","565","0.349151019463992","0.325403984890836","0.372898054037148"
"2 Wichtig","2016","(Fach-)Abitur","weiblich","771","0.341888483012182","0.321791392638088","0.361985573386275"
"2 Wichtig","2016","AkademikerIn","maennlich","1145","0.385709012245003","0.368059815259359","0.403358209230646"
"2 Wichtig","2016","AkademikerIn","weiblich","1107","0.358335741885543","0.341073071420431","0.375598412350655"
"3 Weniger wichtig","2016","(noch) kein Abschluss","maennlich","93","0.335835344350282","0.286775725188056","0.384894963512507"
"3 Weniger wichtig","2016","(noch) kein Abschluss","weiblich","148","0.269910560123741","0.229431998211469","0.310389122036013"
"3 Weniger wichtig","2016","Hauptschule","maennlich","835","0.263614398505588","0.248884643182274","0.278344153828902"
"3 Weniger wichtig","2016","Hauptschule","weiblich","923","0.248580615915088","0.234258307701783","0.262902924128394"
"3 Weniger wichtig","2016","Realschule","maennlich","632","0.274290629173296","0.256429828455603","0.292151429890989"
"3 Weniger wichtig","2016","Realschule","weiblich","1131","0.317546066888926","0.30234774146333","0.332744392314522"
"3 Weniger wichtig","2016","(Fach-)Abitur","maennlich","461","0.346634690476723","0.322927687147356","0.370341693806089"
"3 Weniger wichtig","2016","(Fach-)Abitur","weiblich","671","0.326022572380214","0.306162185007128","0.345882959753301"
