year,pgisced97,quintil_oecd,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.42316,226,226,0.35860,0.48772
2006,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.49649,419,460,0.45075,0.54223
2006,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06877,41,460,0.04562,0.09193
2006,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.55626,1278,1363,0.52987,0.58265
2006,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04069,85,1363,0.03020,0.05119
2007,Lower Secondary Level,1st Quintile,Permanent job,0.10722,70,144,0.05651,0.15792
2007,Lower Secondary Level,1st Quintile,Temporary job,0.11923,74,144,0.06611,0.17234
2007,Lower Secondary Level,2nd Quintile,Permanent job,0.21908,114,179,0.15831,0.27984
2007,Lower Secondary Level,2nd Quintile,Temporary job,0.08665,65,179,0.04532,0.12798
2007,Lower Secondary Level,3rd Quintile,Permanent job,0.26241,100,165,0.19508,0.32975
2007,Lower Secondary Level,3rd Quintile,Temporary job,0.11951,65,165,0.06987,0.16916
2007,Lower Secondary Level,4th Quintile,Permanent job,0.21539,77,128,0.14389,0.28689
2007,Lower Secondary Level,4th Quintile,Temporary job,0.14766,51,128,0.08596,0.20936
2007,Lower Secondary Level,5th Quintile,Permanent job,0.30635,51,51,0.17857,0.43412
2007,Upper Secondary Level,1st Quintile,Permanent job,0.19783,372,528,0.16381,0.23184
2007,Upper Secondary Level,1st Quintile,Temporary job,0.08768,156,528,0.06353,0.11183
2007,Upper Secondary Level,2nd Quintile,Permanent job,0.35339,756,882,0.32182,0.38495
2007,Upper Secondary Level,2nd Quintile,Temporary job,0.06586,126,882,0.04948,0.08224
2007,Upper Secondary Level,3rd Quintile,Permanent job,0.46669,996,1117,0.43741,0.49596
2007,Upper Secondary Level,3rd Quintile,Temporary job,0.05474,121,1117,0.04140,0.06809
2007,Upper Secondary Level,4th Quintile,Permanent job,0.52268,1137,1243,0.49490,0.55046
2007,Upper Secondary Level,4th Quintile,Temporary job,0.04240,106,1243,0.03119,0.05361
2007,Upper Secondary Level,5th Quintile,Permanent job,0.49199,1006,1093,0.46234,0.52164
2007,Upper Secondary Level,5th Quintile,Temporary job,0.04015,87,1093,0.02851,0.05180
2007,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.32192,57,57,0.19955,0.44429
2007,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.45108,88,88,0.34652,0.55564
2007,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.57134,125,125,0.48423,0.65844
2007,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.63013,173,173,0.55798,0.70228
2007,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.55312,193,193,0.48280,0.62345
2007,First Stage of Tertiary Education,1st Quintile,Permanent job,0.18560,31,31,0.04647,0.32472
2007,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.35527,93,93,0.25747,0.45307
2007,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.42682,156,156,0.34895,0.50469
2007,First Stage of Tertiary Education,4th Quintile,Permanent job,0.61879,226,226,0.55533,0.68226
2007,First Stage of Tertiary Education,5th Quintile,Permanent job,0.56240,244,244,0.50003,0.62478
2007,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.22404,54,89,0.13692,0.31115
2007,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.16526,35,89,0.08765,0.24286
2007,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.30500,122,122,0.22297,0.38704
2007,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.41527,234,265,0.35583,0.47472
2007,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.05599,31,265,0.02826,0.08372
2007,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.51124,473,533,0.46876,0.55372
2007,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06602,60,533,0.04492,0.08712
2007,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.56400,1313,1417,0.53817,0.58983
2007,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.05403,104,1417,0.04225,0.06580
2008,Lower Secondary Level,1st Quintile,Permanent job,0.11807,78,140,0.06442,0.17171
2008,Lower Secondary Level,1st Quintile,Temporary job,0.10730,62,140,0.05585,0.15875
2008,Lower Secondary Level,2nd Quintile,Permanent job,0.19202,97,153,0.12940,0.25464
2008,Lower Secondary Level,2nd Quintile,Temporary job,0.08426,56,153,0.04010,0.12842
2008,Lower Secondary Level,3rd Quintile,Permanent job,0.26757,99,177,0.20217,0.33298
2008,Lower Secondary Level,3rd Quintile,Temporary job,0.15476,78,177,0.10133,0.20819
2008,Lower Secondary Level,4th Quintile,Permanent job,0.28552,75,121,0.20470,0.36633
2008,Lower Secondary Level,4th Quintile,Temporary job,0.15522,46,121,0.09043,0.22001
2008,Lower Secondary Level,5th Quintile,Permanent job,0.28039,43,43,0.14454,0.41624
2008,Upper Secondary Level,1st Quintile,Permanent job,0.22044,359,502,0.18414,0.25674
2008,Upper Secondary Level,1st Quintile,Temporary job,0.08715,143,502,0.06245,0.11185
2008,Upper Secondary Level,2nd Quintile,Permanent job,0.38267,747,884,0.35061,0.41473
2008,Upper Secondary Level,2nd Quintile,Temporary job,0.07523,137,884,0.05783,0.09263
2008,Upper Secondary Level,3rd Quintile,Permanent job,0.46636,973,1098,0.43684,0.49588
2008,Upper Secondary Level,3rd Quintile,Temporary job,0.05681,125,1098,0.04311,0.07050
2008,Upper Secondary Level,4th Quintile,Permanent job,0.50971,1067,1165,0.48099,0.53843
2008,Upper Secondary Level,4th Quintile,Temporary job,0.05753,98,1165,0.04416,0.07091
2008,Upper Secondary Level,5th Quintile,Permanent job,0.52588,970,1042,0.49554,0.55621
2008,Upper Secondary Level,5th Quintile,Temporary job,0.03772,72,1042,0.02615,0.04929
2008,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.37968,48,48,0.24093,0.51843
2008,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.50802,81,81,0.39846,0.61757
2008,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.64450,118,118,0.55777,0.73124
2008,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.66689,161,161,0.59386,0.73992
2008,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.56432,196,196,0.49473,0.63392
2008,First Stage of Tertiary Education,1st Quintile,Permanent job,0.26972,32,32,0.11348,0.42595
2008,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.31052,74,74,0.20437,0.41666
2008,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.48222,161,161,0.40480,0.55965
2008,First Stage of Tertiary Education,4th Quintile,Permanent job,0.58047,191,191,0.51030,0.65064
2008,First Stage of Tertiary Education,5th Quintile,Permanent job,0.58034,239,239,0.51764,0.64304
2008,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.20706,50,85,0.12040,0.29371
2008,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.16353,35,85,0.08444,0.24263
2008,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.35197,124,124,0.26756,0.43637
2008,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.42990,267,315,0.37514,0.48466
2008,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.07903,48,315,0.04919,0.10887
2008,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.51515,407,464,0.46963,0.56067
2008,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07295,57,464,0.04926,0.09664
2008,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.58014,1266,1348,0.55378,0.60649
2008,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04422,82,1348,0.03324,0.05520
2009,Lower Secondary Level,1st Quintile,Permanent job,0.12313,73,134,0.06728,0.17897
2009,Lower Secondary Level,1st Quintile,Temporary job,0.08666,61,134,0.03884,0.13447
2009,Lower Secondary Level,2nd Quintile,Permanent job,0.20542,90,139,0.13801,0.27283
2009,Lower Secondary Level,2nd Quintile,Temporary job,0.09847,49,139,0.04876,0.14819
2009,Lower Secondary Level,3rd Quintile,Permanent job,0.24387,85,163,0.17775,0.31000
2009,Lower Secondary Level,3rd Quintile,Temporary job,0.20997,78,163,0.14725,0.27268
2009,Lower Secondary Level,4th Quintile,Permanent job,0.25044,62,103,0.16636,0.33453
2009,Lower Secondary Level,4th Quintile,Temporary job,0.13218,41,103,0.06645,0.19791
2009,Lower Secondary Level,5th Quintile,Permanent job,0.31773,36,36,0.16348,0.47199
2009,Upper Secondary Level,1st Quintile,Permanent job,0.21774,346,497,0.18142,0.25406
2009,Upper Secondary Level,1st Quintile,Temporary job,0.10444,151,497,0.07753,0.13136
2009,Upper Secondary Level,2nd Quintile,Permanent job,0.33456,627,746,0.30068,0.36844
2009,Upper Secondary Level,2nd Quintile,Temporary job,0.06690,119,746,0.04895,0.08484
2009,Upper Secondary Level,3rd Quintile,Permanent job,0.48902,918,1028,0.45844,0.51959
2009,Upper Secondary Level,3rd Quintile,Temporary job,0.06612,110,1028,0.05093,0.08132
2009,Upper Secondary Level,4th Quintile,Permanent job,0.54066,1051,1135,0.51166,0.56967
2009,Upper Secondary Level,4th Quintile,Temporary job,0.05002,84,1135,0.03733,0.06270
2009,Upper Secondary Level,5th Quintile,Permanent job,0.53462,882,952,0.50292,0.56633
2009,Upper Secondary Level,5th Quintile,Temporary job,0.04107,70,952,0.02845,0.05368
2009,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.40856,38,38,0.25016,0.56695
2009,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.49703,68,68,0.37731,0.61676
2009,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.61375,115,115,0.52437,0.70313
2009,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.64791,149,149,0.57096,0.72486
2009,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.64867,189,189,0.58043,0.71691
2009,First Stage of Tertiary Education,1st Quintile,Permanent job,0.25744,34,34,0.10826,0.40661
2009,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.31137,69,69,0.20131,0.42144
2009,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.46315,140,140,0.38026,0.54605
2009,First Stage of Tertiary Education,4th Quintile,Permanent job,0.52794,189,189,0.45658,0.59930
2009,First Stage of Tertiary Education,5th Quintile,Permanent job,0.61542,214,214,0.55009,0.68076
2009,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.21122,50,90,0.12642,0.29603
2009,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.21460,40,90,0.12931,0.29990
2009,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.37705,113,113,0.28730,0.46681
2009,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.44796,233,268,0.38831,0.50761
2009,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.06016,35,268,0.03164,0.08868
2009,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.52506,439,503,0.48138,0.56875
2009,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.08756,64,503,0.06284,0.11229
2009,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.57397,1157,1234,0.54637,0.60157
2009,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04006,77,1234,0.02911,0.05101
2010,Lower Secondary Level,1st Quintile,Permanent job,0.12495,73,124,0.06651,0.18339
2010,Lower Secondary Level,1st Quintile,Temporary job,0.07501,51,124,0.02846,0.12157
2010,Lower Secondary Level,2nd Quintile,Permanent job,0.20439,81,134,0.13586,0.27293
2010,Lower Secondary Level,2nd Quintile,Temporary job,0.11288,53,134,0.05910,0.16666
2010,Lower Secondary Level,3rd Quintile,Permanent job,0.26396,73,120,0.18476,0.34315
2010,Lower Secondary Level,3rd Quintile,Temporary job,0.18328,47,120,0.11376,0.25279
2010,Lower Secondary Level,4th Quintile,Permanent job,0.30205,62,99,0.21114,0.39295
2010,Lower Secondary Level,4th Quintile,Temporary job,0.15111,37,99,0.08020,0.22202
2010,Upper Secondary Level,1st Quintile,Permanent job,0.18854,306,454,0.15252,0.22456
2010,Upper Secondary Level,1st Quintile,Temporary job,0.10482,148,454,0.07661,0.13303
2010,Upper Secondary Level,2nd Quintile,Permanent job,0.34374,656,748,0.30968,0.37780
2010,Upper Secondary Level,2nd Quintile,Temporary job,0.05082,92,748,0.03507,0.06657
2010,Upper Secondary Level,3rd Quintile,Permanent job,0.45973,826,946,0.42796,0.49151
2010,Upper Secondary Level,3rd Quintile,Temporary job,0.06961,120,946,0.05338,0.08584
2010,Upper Secondary Level,4th Quintile,Permanent job,0.51476,895,983,0.48350,0.54602
2010,Upper Secondary Level,4th Quintile,Temporary job,0.05130,88,983,0.03750,0.06509
2010,Upper Secondary Level,5th Quintile,Permanent job,0.56932,786,847,0.53595,0.60268
2010,Upper Secondary Level,5th Quintile,Temporary job,0.04288,61,847,0.02923,0.05653
2010,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.59018,89,89,0.48742,0.69293
2010,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.61287,92,92,0.51279,0.71295
2010,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.63519,159,159,0.56013,0.71025
2010,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.67231,178,178,0.60316,0.74146
2010,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.32435,67,67,0.21140,0.43729
2010,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.46173,122,122,0.37290,0.55056
2010,First Stage of Tertiary Education,4th Quintile,Permanent job,0.56058,188,188,0.48944,0.63171
2010,First Stage of Tertiary Education,5th Quintile,Permanent job,0.67729,209,209,0.61375,0.74082
2010,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.20165,47,81,0.11372,0.28957
2010,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.16273,34,81,0.08184,0.24362
2010,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.33171,99,99,0.23849,0.42493
2010,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.40074,228,275,0.34271,0.45877
2010,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.09880,47,275,0.06346,0.13413
2010,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.51511,410,464,0.46959,0.56063
2010,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.05674,54,464,0.03567,0.07781
2010,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.58104,1079,1172,0.55279,0.60930
2010,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04772,93,1172,0.03551,0.05993
2011,Lower Secondary Level,1st Quintile,Permanent job,0.13568,174,279,0.09542,0.17593
2011,Lower Secondary Level,1st Quintile,Temporary job,0.07290,105,279,0.04234,0.10346
2011,Lower Secondary Level,2nd Quintile,Permanent job,0.20577,125,204,0.15016,0.26139
2011,Lower Secondary Level,2nd Quintile,Temporary job,0.12239,79,204,0.07731,0.16748
2011,Lower Secondary Level,3rd Quintile,Permanent job,0.23389,97,157,0.16746,0.30032
2011,Lower Secondary Level,3rd Quintile,Temporary job,0.15692,60,157,0.09984,0.21399
2011,Lower Secondary Level,4th Quintile,Permanent job,0.32525,66,101,0.23343,0.41707
2011,Lower Secondary Level,4th Quintile,Temporary job,0.11695,35,101,0.05396,0.17993
2011,Lower Secondary Level,5th Quintile,Permanent job,0.27277,36,36,0.12521,0.42033
2011,Upper Secondary Level,1st Quintile,Permanent job,0.22707,743,979,0.20081,0.25332
2011,Upper Secondary Level,1st Quintile,Temporary job,0.09161,236,979,0.07353,0.10969
2011,Upper Secondary Level,2nd Quintile,Permanent job,0.36402,1149,1322,0.33807,0.38997
2011,Upper Secondary Level,2nd Quintile,Temporary job,0.06560,173,1322,0.05225,0.07895
2011,Upper Secondary Level,3rd Quintile,Permanent job,0.46118,1133,1276,0.43382,0.48855
2011,Upper Secondary Level,3rd Quintile,Temporary job,0.08038,143,1276,0.06545,0.09530
2011,Upper Secondary Level,4th Quintile,Permanent job,0.54724,1050,1148,0.51844,0.57605
2011,Upper Secondary Level,4th Quintile,Temporary job,0.04643,98,1148,0.03426,0.05861
2011,Upper Secondary Level,5th Quintile,Permanent job,0.53364,777,836,0.49980,0.56747
2011,Upper Secondary Level,5th Quintile,Temporary job,0.04232,59,836,0.02867,0.05598
2011,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.20940,86,86,0.12290,0.29590
2011,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.63008,176,176,0.55855,0.70161
2011,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.61988,207,207,0.55359,0.68616
2011,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.67406,214,214,0.61111,0.73701
2011,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.71680,209,209,0.65557,0.77803
2011,First Stage of Tertiary Education,1st Quintile,Permanent job,0.16351,50,50,0.05996,0.26706
2011,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.38338,127,127,0.29849,0.46828
2011,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.40373,169,169,0.32954,0.47793
2011,First Stage of Tertiary Education,4th Quintile,Permanent job,0.61776,223,223,0.55384,0.68169
2011,First Stage of Tertiary Education,5th Quintile,Permanent job,0.61098,212,212,0.54520,0.67677
2011,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.28313,97,154,0.21174,0.35451
2011,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.13609,57,154,0.08175,0.19042
2011,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.35274,206,244,0.29266,0.41281
2011,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.07140,38,244,0.03902,0.10377
2011,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.37869,332,393,0.33067,0.42671
2011,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.07797,61,393,0.05143,0.10451
2011,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.54427,642,731,0.50814,0.58040
2011,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.08259,89,731,0.06263,0.10256
2011,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.56759,1298,1419,0.54181,0.59338
2011,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.06334,121,1419,0.05067,0.07602
2012,Primary Level,1st Quintile,Permanent job,0.17081,49,49,0.06434,0.27727
2012,Lower Secondary Level,1st Quintile,Permanent job,0.17520,230,341,0.13480,0.21561
2012,Lower Secondary Level,1st Quintile,Temporary job,0.07084,111,341,0.04357,0.09811
2012,Lower Secondary Level,2nd Quintile,Permanent job,0.23636,162,270,0.18559,0.28713
2012,Lower Secondary Level,2nd Quintile,Temporary job,0.12274,108,270,0.08353,0.16195
2012,Lower Secondary Level,3rd Quintile,Permanent job,0.30484,125,207,0.24198,0.36771
2012,Lower Secondary Level,3rd Quintile,Temporary job,0.15910,82,207,0.10915,0.20905
2012,Lower Secondary Level,4th Quintile,Permanent job,0.28655,73,124,0.20664,0.36646
2012,Lower Secondary Level,4th Quintile,Temporary job,0.13126,51,124,0.07158,0.19093
2012,Lower Secondary Level,5th Quintile,Permanent job,0.35490,37,37,0.19860,0.51121
2012,Upper Secondary Level,1st Quintile,Permanent job,0.23440,898,1198,0.21040,0.25840
2012,Upper Secondary Level,1st Quintile,Temporary job,0.09344,300,1198,0.07695,0.10992
2012,Upper Secondary Level,2nd Quintile,Permanent job,0.37159,1307,1513,0.34723,0.39595
2012,Upper Secondary Level,2nd Quintile,Temporary job,0.06189,206,1513,0.04975,0.07404
2012,Upper Secondary Level,3rd Quintile,Permanent job,0.47942,1325,1503,0.45415,0.50468
2012,Upper Secondary Level,3rd Quintile,Temporary job,0.06494,178,1503,0.05248,0.07741
2012,Upper Secondary Level,4th Quintile,Permanent job,0.52905,1231,1356,0.50247,0.55563
2012,Upper Secondary Level,4th Quintile,Temporary job,0.05624,125,1356,0.04397,0.06850
2012,Upper Secondary Level,5th Quintile,Permanent job,0.53729,835,914,0.50495,0.56964
2012,Upper Secondary Level,5th Quintile,Temporary job,0.04602,79,914,0.03243,0.05962
2012,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.27165,111,155,0.20139,0.34190
2012,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.14312,44,155,0.08781,0.19843
2012,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.50489,190,227,0.43971,0.57008
2012,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.14463,37,227,0.09877,0.19049
2012,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.68301,264,298,0.63009,0.73593
2012,Post-secondary Non-tertiary Level,3rd Quintile,Temporary job,0.10900,34,298,0.07356,0.14445
2012,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.58792,264,264,0.52843,0.64741
2012,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.69360,222,222,0.63282,0.75438
2012,First Stage of Tertiary Education,1st Quintile,Permanent job,0.23627,66,66,0.13300,0.33954
2012,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.30520,131,131,0.22604,0.38436
2012,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.46104,188,188,0.38960,0.53249
2012,First Stage of Tertiary Education,4th Quintile,Permanent job,0.61759,258,258,0.55817,0.67701
2012,First Stage of Tertiary Education,5th Quintile,Permanent job,0.65650,242,242,0.59655,0.71646
2012,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.19139,98,162,0.13062,0.25216
2012,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.13297,64,162,0.08052,0.18542
2012,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.35767,226,276,0.30102,0.41432
2012,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.10305,50,276,0.06712,0.13898
2012,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.41178,414,504,0.36876,0.45479
2012,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.11601,90,504,0.08802,0.14399
2012,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.53247,749,823,0.49836,0.56658
2012,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.06458,74,823,0.04778,0.08138
2012,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.55241,1439,1575,0.52785,0.57698
2012,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.06279,136,1575,0.05081,0.07478
2013,Primary Level,1st Quintile,Permanent job,0.12961,34,34,0.01502,0.24421
2013,Lower Secondary Level,1st Quintile,Permanent job,0.12855,193,318,0.09170,0.16539
2013,Lower Secondary Level,1st Quintile,Temporary job,0.08624,125,318,0.05534,0.11714
2013,Lower Secondary Level,2nd Quintile,Permanent job,0.21887,193,305,0.17239,0.26535
2013,Lower Secondary Level,2nd Quintile,Temporary job,0.11318,112,305,0.07756,0.14879
2013,Lower Secondary Level,3rd Quintile,Permanent job,0.26085,114,188,0.19791,0.32379
2013,Lower Secondary Level,3rd Quintile,Temporary job,0.09932,74,188,0.05645,0.14218
2013,Lower Secondary Level,4th Quintile,Permanent job,0.28744,84,129,0.20903,0.36584
2013,Lower Secondary Level,4th Quintile,Temporary job,0.16062,45,129,0.09701,0.22423
2013,Lower Secondary Level,5th Quintile,Permanent job,0.32759,40,40,0.18029,0.47489
2013,Upper Secondary Level,1st Quintile,Permanent job,0.22420,873,1177,0.20037,0.24804
2013,Upper Secondary Level,1st Quintile,Temporary job,0.09460,304,1177,0.07788,0.11133
2013,Upper Secondary Level,2nd Quintile,Permanent job,0.34854,1312,1557,0.32487,0.37222
2013,Upper Secondary Level,2nd Quintile,Temporary job,0.07826,245,1557,0.06491,0.09160
2013,Upper Secondary Level,3rd Quintile,Permanent job,0.46102,1322,1481,0.43562,0.48641
2013,Upper Secondary Level,3rd Quintile,Temporary job,0.05696,159,1481,0.04515,0.06877
2013,Upper Secondary Level,4th Quintile,Permanent job,0.50258,1247,1375,0.47614,0.52901
2013,Upper Secondary Level,4th Quintile,Temporary job,0.05431,128,1375,0.04233,0.06629
2013,Upper Secondary Level,5th Quintile,Permanent job,0.51560,869,948,0.48377,0.54743
2013,Upper Secondary Level,5th Quintile,Temporary job,0.04404,79,948,0.03097,0.05711
2013,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.29243,110,150,0.21939,0.36547
2013,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.11650,40,150,0.06499,0.16802
2013,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.49264,223,257,0.43140,0.55388
2013,Post-secondary Non-tertiary Level,2nd Quintile,Temporary job,0.11386,34,257,0.07495,0.15278
2013,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.63680,232,232,0.57478,0.69882
2013,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.66735,252,252,0.60906,0.72563
2013,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.65326,247,247,0.59379,0.71274
2013,First Stage of Tertiary Education,1st Quintile,Permanent job,0.16130,45,45,0.05262,0.26999
2013,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.38205,129,129,0.29787,0.46623
2013,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.44317,204,204,0.37484,0.51151
2013,First Stage of Tertiary Education,4th Quintile,Permanent job,0.59549,246,246,0.53403,0.65695
2013,First Stage of Tertiary Education,5th Quintile,Permanent job,0.59284,244,244,0.53107,0.65462
2013,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.21193,97,181,0.15223,0.27163
2013,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.18922,84,181,0.13200,0.24644
2013,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.30366,233,300,0.25154,0.35579
2013,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.09711,67,300,0.06354,0.13067
2013,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.39107,415,496,0.34808,0.43406
2013,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.10216,81,496,0.07548,0.12884
2013,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.53879,755,850,0.50526,0.57232
2013,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07221,95,850,0.05480,0.08962
2013,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.54387,1426,1551,0.51908,0.56867
2013,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04975,125,1551,0.03893,0.06058
2014,Primary Level,1st Quintile,Permanent job,0.14805,54,89,0.07385,0.22226
2014,Primary Level,1st Quintile,Temporary job,0.09045,35,89,0.03052,0.15038
2014,Primary Level,2nd Quintile,Permanent job,0.29954,33,33,0.14083,0.45825
2014,Lower Secondary Level,1st Quintile,Permanent job,0.15322,252,445,0.11971,0.18672
2014,Lower Secondary Level,1st Quintile,Temporary job,0.12101,193,445,0.09068,0.15135
2014,Lower Secondary Level,2nd Quintile,Permanent job,0.24791,253,382,0.20455,0.29127
2014,Lower Secondary Level,2nd Quintile,Temporary job,0.10775,129,382,0.07662,0.13889
2014,Lower Secondary Level,3rd Quintile,Permanent job,0.30279,180,276,0.24849,0.35710
2014,Lower Secondary Level,3rd Quintile,Temporary job,0.14376,96,276,0.10229,0.18523
2014,Lower Secondary Level,4th Quintile,Permanent job,0.34324,105,174,0.27249,0.41400
2014,Lower Secondary Level,4th Quintile,Temporary job,0.18083,69,174,0.12348,0.23819
2014,Lower Secondary Level,5th Quintile,Permanent job,0.35599,37,37,0.19958,0.51240
2014,Upper Secondary Level,1st Quintile,Permanent job,0.23044,853,1197,0.20657,0.25431
2014,Upper Secondary Level,1st Quintile,Temporary job,0.12068,344,1197,0.10222,0.13914
