,Unnamed: 0,year,quintil_oecd,regtyp,plb0037_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
599,599,2018,1st Quintile,Urban regions,Permanent job,0.59355,908,14369,0.5387,0.65154
600,600,2018,1st Quintile,Urban regions,Temporary job,0.40645,704,14369,0.36213,0.46032
601,601,2018,1st Quintile,Rural regions,Permanent job,0.72255,576,14369,0.63833,0.80573
602,602,2018,1st Quintile,Rural regions,Temporary job,0.27745,318,14369,0.2251,0.33549
603,603,2018,2nd Quintile,Urban regions,Permanent job,0.77922,1383,14369,0.73086,0.82613
604,604,2018,2nd Quintile,Urban regions,Temporary job,0.22078,411,14369,0.19813,0.25342
605,605,2018,2nd Quintile,Rural regions,Permanent job,0.85469,919,14369,0.78586,0.92238
606,606,2018,2nd Quintile,Rural regions,Temporary job,0.14531,203,14369,0.12243,0.16954
607,607,2018,3rd Quintile,Urban regions,Permanent job,0.82861,1498,14369,0.77234,0.89032
608,608,2018,3rd Quintile,Urban regions,Temporary job,0.17139,276,14369,0.14376,0.19803
609,609,2018,3rd Quintile,Rural regions,Permanent job,0.87987,988,14369,0.81293,0.9434
610,610,2018,3rd Quintile,Rural regions,Temporary job,0.12013,148,14369,0.10194,0.14313
611,611,2018,4th Quintile,Urban regions,Permanent job,0.88266,1706,14369,0.83314,0.9395
612,612,2018,4th Quintile,Urban regions,Temporary job,0.11734,226,14369,0.10174,0.13124
613,613,2018,4th Quintile,Rural regions,Permanent job,0.87994,911,14369,0.81932,0.94882
614,614,2018,4th Quintile,Rural regions,Temporary job,0.12006,108,14369,0.09357,0.15628
615,615,2018,5th Quintile,Urban regions,Permanent job,0.91372,2043,14369,0.86293,0.96032
616,616,2018,5th Quintile,Urban regions,Temporary job,0.08628,184,14369,0.07245,0.10458
617,617,2018,5th Quintile,Rural regions,Permanent job,0.93907,797,14369,0.86721,1.01925
618,618,2018,5th Quintile,Rural regions,Temporary job,0.06093,62,14369,0.0456,0.07777
619,619,2019,1st Quintile,Urban regions,Permanent job,0.62683,913,13612,0.56819,0.68535
620,620,2019,1st Quintile,Urban regions,Temporary job,0.37317,786,13612,0.33042,0.42307
621,621,2019,1st Quintile,Rural regions,Permanent job,0.70952,561,13612,0.62255,0.80368
622,622,2019,1st Quintile,Rural regions,Temporary job,0.29048,327,13612,0.24361,0.35532
623,623,2019,2nd Quintile,Urban regions,Permanent job,0.77346,1225,13612,0.72208,0.82411
624,624,2019,2nd Quintile,Urban regions,Temporary job,0.22654,360,13612,0.19849,0.25987
625,625,2019,2nd Quintile,Rural regions,Permanent job,0.83968,842,13612,0.77503,0.89961
626,626,2019,2nd Quintile,Rural regions,Temporary job,0.16032,203,13612,0.13096,0.19578
627,627,2019,3rd Quintile,Urban regions,Permanent job,0.84272,1450,13612,0.78079,0.89508
628,628,2019,3rd Quintile,Urban regions,Temporary job,0.15728,290,13612,0.13764,0.18048
629,629,2019,3rd Quintile,Rural regions,Permanent job,0.88012,893,13612,0.81201,0.95284
630,630,2019,3rd Quintile,Rural regions,Temporary job,0.11988,123,13612,0.09353,0.14919
631,631,2019,4th Quintile,Urban regions,Permanent job,0.91178,1604,13612,0.86042,0.97135
632,632,2019,4th Quintile,Urban regions,Temporary job,0.08822,176,13612,0.07531,0.1052
633,633,2019,4th Quintile,Rural regions,Permanent job,0.91461,874,13612,0.84574,0.99622
634,634,2019,4th Quintile,Rural regions,Temporary job,0.08539,96,13612,0.07278,0.1004
635,635,2019,5th Quintile,Urban regions,Permanent job,0.90397,1901,13612,0.85083,0.95429
636,636,2019,5th Quintile,Urban regions,Temporary job,0.09603,182,13612,0.07907,0.11333
637,637,2019,5th Quintile,Rural regions,Permanent job,0.92244,755,13612,0.84263,1.00226
638,638,2019,5th Quintile,Rural regions,Temporary job,0.07756,51,13612,0.05177,0.10721
639,639,2020,1st Quintile,Urban regions,Permanent job,0.61252,898,13510,0.55489,0.6816
640,640,2020,1st Quintile,Urban regions,Temporary job,0.38748,732,13510,0.33188,0.44689
641,641,2020,1st Quintile,Rural regions,Permanent job,0.75514,563,13510,0.66461,0.8705
642,642,2020,1st Quintile,Rural regions,Temporary job,0.24486,286,13510,0.20168,0.29461
643,643,2020,2nd Quintile,Urban regions,Permanent job,0.82917,1220,13510,0.7636,0.8906
644,644,2020,2nd Quintile,Urban regions,Temporary job,0.17083,298,13510,0.14021,0.19619
645,645,2020,2nd Quintile,Rural regions,Permanent job,0.86476,830,13510,0.7888,0.93642
646,646,2020,2nd Quintile,Rural regions,Temporary job,0.13524,152,13510,0.11196,0.16611
647,647,2020,3rd Quintile,Urban regions,Permanent job,0.8516,1434,13510,0.79072,0.905
648,648,2020,3rd Quintile,Urban regions,Temporary job,0.1484,251,13510,0.12552,0.1752
649,649,2020,3rd Quintile,Rural regions,Permanent job,0.90346,851,13510,0.83358,0.96919
650,650,2020,3rd Quintile,Rural regions,Temporary job,0.09654,112,13510,0.08021,0.11378
651,651,2020,4th Quintile,Urban regions,Permanent job,0.86625,1621,13510,0.81502,0.91552
652,652,2020,4th Quintile,Urban regions,Temporary job,0.13375,232,13510,0.11179,0.15417
653,653,2020,4th Quintile,Rural regions,Permanent job,0.91847,892,13510,0.8399,0.9931
654,654,2020,4th Quintile,Rural regions,Temporary job,0.08153,76,13510,0.06088,0.10747
655,655,2020,5th Quintile,Urban regions,Permanent job,0.91588,2026,13510,0.86742,0.96333
656,656,2020,5th Quintile,Urban regions,Temporary job,0.08412,200,13510,0.0684,0.10046
657,657,2020,5th Quintile,Rural regions,Permanent job,0.93935,779,13510,0.8627,1.00996
658,658,2020,5th Quintile,Rural regions,Temporary job,0.06065,57,13510,0.0441,0.08192
659,659,2021,1st Quintile,Urban regions,Permanent job,0.64645,805,10050,0.57312,0.73207
660,660,2021,1st Quintile,Urban regions,Temporary job,0.35355,523,10050,0.30107,0.40557
661,661,2021,1st Quintile,Rural regions,Permanent job,0.76481,428,10050,0.64427,0.88855
662,662,2021,1st Quintile,Rural regions,Temporary job,0.23519,162,10050,0.17477,0.29965
663,663,2021,2nd Quintile,Urban regions,Permanent job,0.82014,1013,10050,0.74451,0.89677
664,664,2021,2nd Quintile,Urban regions,Temporary job,0.17986,224,10050,0.14663,0.21285
665,665,2021,2nd Quintile,Rural regions,Permanent job,0.85118,600,10050,0.75949,0.94076
666,666,2021,2nd Quintile,Rural regions,Temporary job,0.14882,97,10050,0.10168,0.1924
667,667,2021,3rd Quintile,Urban regions,Permanent job,0.86596,1044,10050,0.80251,0.94009
668,668,2021,3rd Quintile,Urban regions,Temporary job,0.13404,158,10050,0.10615,0.16355
669,669,2021,3rd Quintile,Rural regions,Permanent job,0.89722,589,10050,0.79679,1.00156
670,670,2021,3rd Quintile,Rural regions,Temporary job,0.10278,76,10050,0.07819,0.13025
671,671,2021,4th Quintile,Urban regions,Permanent job,0.89893,1226,10050,0.84084,0.96995
672,672,2021,4th Quintile,Urban regions,Temporary job,0.10107,158,10050,0.0803,0.12187
673,673,2021,4th Quintile,Rural regions,Permanent job,0.91117,620,10050,0.81193,1.00779
674,674,2021,4th Quintile,Rural regions,Temporary job,0.08883,56,10050,0.0512,0.15278
675,675,2021,5th Quintile,Urban regions,Permanent job,0.93226,1523,10050,0.86853,0.99716
676,676,2021,5th Quintile,Urban regions,Temporary job,0.06774,130,10050,0.05649,0.08256
677,677,2021,5th Quintile,Rural regions,Permanent job,0.94746,575,10050,0.85636,1.07006
678,678,2021,5th Quintile,Rural regions,Temporary job,0.05254,43,10050,0.03349,0.07677
