year,pgisced97,sex,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Primary Level,male,Temporary job,0.09922,82,243,0.06155,0.13688
2022,Primary Level,female,Permanent job,0.15033,40,77,0.06998,0.23068
2022,Primary Level,female,Temporary job,0.10237,37,77,0.03422,0.17053
2022,Lower Secondary Level,male,Permanent job,0.38512,313,458,0.34050,0.42974
2022,Lower Secondary Level,male,Temporary job,0.11798,145,458,0.08841,0.14756
2022,Lower Secondary Level,female,Permanent job,0.21822,272,374,0.17630,0.26014
2022,Lower Secondary Level,female,Temporary job,0.05702,102,374,0.03349,0.08055
2022,Upper Secondary Level,male,Permanent job,0.48276,2146,2511,0.46322,0.50231
2022,Upper Secondary Level,male,Temporary job,0.06005,365,2511,0.05075,0.06934
2022,Upper Secondary Level,female,Permanent job,0.39720,2303,2719,0.37880,0.41559
2022,Upper Secondary Level,female,Temporary job,0.05905,416,2719,0.05018,0.06791
2022,Post-secondary Non-tertiary Level,male,Permanent job,0.68416,567,640,0.64812,0.72020
2022,Post-secondary Non-tertiary Level,male,Temporary job,0.05677,73,640,0.03883,0.07471
2022,Post-secondary Non-tertiary Level,female,Permanent job,0.65747,888,985,0.62782,0.68712
2022,Post-secondary Non-tertiary Level,female,Temporary job,0.06469,97,985,0.04932,0.08006
2022,First Stage of Tertiary Education,male,Permanent job,0.52392,453,453,0.47788,0.56997
2022,First Stage of Tertiary Education,female,Permanent job,0.52139,287,287,0.46349,0.57928
2022,Second Stage of Tertiary Education,male,Permanent job,0.52388,2480,2917,0.50575,0.54200
2022,Second Stage of Tertiary Education,male,Temporary job,0.07074,437,2917,0.06144,0.08005
2022,Second Stage of Tertiary Education,female,Permanent job,0.52471,2294,2752,0.50605,0.54338
2022,Second Stage of Tertiary Education,female,Temporary job,0.08594,458,2752,0.07546,0.09641
