year,bula_h,hhtyp,hgeqpnrj,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Hamburg,Single-person household,No,0.86531,67,67,0.78295,0.94767
2021,Hamburg,Couple without children,No,0.95458,83,83,0.90951,0.99965
2021,Hamburg,Couple with children,No,0.77047,58,58,0.66130,0.87964
2021,Lower Saxony,Single-person household,No,0.87976,254,254,0.83968,0.91983
2021,Lower Saxony,Couple without children,No,0.89177,287,287,0.85577,0.92778
2021,Lower Saxony,Single parent,No,0.88248,82,82,0.81235,0.95261
2021,Lower Saxony,Couple with children,No,0.79388,270,270,0.74554,0.84222
2021,North Rhine-Westphalia,Single-person household,No,0.87179,538,538,0.84351,0.90006
2021,North Rhine-Westphalia,Couple without children,No,0.88697,593,593,0.86147,0.91248
2021,North Rhine-Westphalia,Single parent,No,0.85142,150,150,0.79431,0.90853
2021,North Rhine-Westphalia,Couple with children,Yes,0.05354,37,652,0.03625,0.07083
2021,North Rhine-Westphalia,Couple with children,No,0.78918,615,652,0.75784,0.82051
2021,North Rhine-Westphalia,Other Combinations,No,0.84239,57,57,0.74695,0.93782
2021,Hesse,Single-person household,No,0.81584,177,177,0.75857,0.87311
2021,Hesse,Couple without children,No,0.83839,178,178,0.78416,0.89262
2021,Hesse,Single parent,No,0.84323,51,51,0.74246,0.94401
2021,Hesse,Couple with children,No,0.85682,166,166,0.80338,0.91027
2021,"Rhineland-Palatinate, Saarland",Single-person household,No,0.91110,133,133,0.86255,0.95965
2021,"Rhineland-Palatinate, Saarland",Couple without children,No,0.85776,142,142,0.80010,0.91541
2021,"Rhineland-Palatinate, Saarland",Single parent,No,0.71964,33,33,0.56401,0.87527
2021,"Rhineland-Palatinate, Saarland",Couple with children,No,0.77333,126,126,0.69994,0.84673
2021,Baden-Wuerttemberg,Single-person household,No,0.82393,255,255,0.77709,0.87077
2021,Baden-Wuerttemberg,Couple without children,No,0.82620,293,293,0.78273,0.86966
2021,Baden-Wuerttemberg,Single parent,No,0.76869,71,71,0.66990,0.86747
2021,Baden-Wuerttemberg,Couple with children,No,0.83009,337,337,0.78994,0.87025
2021,Bavaria,Single-person household,No,0.85750,430,430,0.82442,0.89058
2021,Bavaria,Couple without children,No,0.91667,452,452,0.89116,0.94218
2021,Bavaria,Single parent,No,0.93680,117,117,0.89252,0.98108
2021,Bavaria,Couple with children,Yes,0.04916,48,479,0.02978,0.06854
2021,Bavaria,Couple with children,No,0.82620,431,479,0.79223,0.86017
2021,Bavaria,Other Combinations,No,0.86283,37,37,0.75045,0.97521
2021,Berlin,Single-person household,No,0.90926,212,212,0.87050,0.94802
2021,Berlin,Couple without children,No,0.89414,142,142,0.84336,0.94492
2021,Berlin,Single parent,No,0.92029,38,38,0.83301,1.00756
2021,Berlin,Couple with children,No,0.81829,105,105,0.74418,0.89240
2021,Brandenburg,Single-person household,No,0.89045,107,107,0.83099,0.94991
2021,Brandenburg,Couple without children,No,0.86569,134,134,0.80774,0.92364
2021,Brandenburg,Single parent,No,0.77475,34,34,0.63222,0.91728
2021,Brandenburg,Couple with children,No,0.84363,92,92,0.76901,0.91826
2021,Mecklenburg-Western Pomerania,Single-person household,No,0.85682,71,71,0.77477,0.93887
2021,Mecklenburg-Western Pomerania,Couple without children,No,0.83052,72,72,0.74325,0.91779
2021,Mecklenburg-Western Pomerania,Couple with children,No,0.88973,54,54,0.80540,0.97406
2021,Saxony,Single-person household,No,0.86570,170,170,0.81429,0.91711
2021,Saxony,Couple without children,No,0.87559,244,244,0.83409,0.91709
2021,Saxony,Single parent,No,0.94696,67,67,0.89289,1.00103
2021,Saxony,Couple with children,No,0.78339,148,148,0.71680,0.84998
2021,Saxony-Anhalt,Single-person household,No,0.80401,98,98,0.72501,0.88301
2021,Saxony-Anhalt,Couple without children,No,0.83521,108,108,0.76492,0.90551
2021,Saxony-Anhalt,Single parent,No,0.96448,35,35,0.90226,1.02670
2021,Saxony-Anhalt,Couple with children,No,0.58307,60,60,0.45726,0.70889
2021,Thuringa,Single-person household,No,0.88726,106,106,0.82676,0.94775
2021,Thuringa,Couple without children,No,0.95005,115,115,0.91006,0.99004
2021,Thuringa,Single parent,No,0.93517,37,37,0.85474,1.01561
2021,Thuringa,Couple with children,No,0.73018,75,75,0.62905,0.83131
2022,Schleswig-Holstein,Single-person household,No,0.95353,152,152,0.91995,0.98710
2022,Schleswig-Holstein,Couple without children,No,0.93181,193,193,0.89616,0.96747
2022,Schleswig-Holstein,Single parent,No,0.94784,46,46,0.88287,1.01280
2022,Schleswig-Holstein,Couple with children,No,0.88219,179,179,0.83483,0.92955
2022,Hamburg,Single-person household,No,0.97643,127,127,0.94995,1.00292
2022,Hamburg,Couple without children,No,0.95305,133,133,0.91696,0.98913
2022,Hamburg,Single parent,No,0.99934,36,36,0.99084,1.00784
2022,Hamburg,Couple with children,No,0.85475,94,94,0.78314,0.92636
2022,Lower Saxony,Single-person household,No,0.95580,431,431,0.93637,0.97523
2022,Lower Saxony,Couple without children,No,0.94321,465,465,0.92215,0.96427
2022,Lower Saxony,Single parent,No,0.93170,91,91,0.87958,0.98381
2022,Lower Saxony,Couple with children,Yes,0.09701,46,466,0.07010,0.12391
2022,Lower Saxony,Couple with children,No,0.87407,420,466,0.84391,0.90422
2022,Lower Saxony,Other Combinations,No,0.88616,85,85,0.81824,0.95409
2022,Bremen,Single-person household,No,0.95897,48,48,0.90226,1.01568
2022,Bremen,Couple without children,No,0.99015,34,34,0.95647,1.02384
2022,North Rhine-Westphalia,Single-person household,Yes,0.02439,49,1078,0.01517,0.03360
2022,North Rhine-Westphalia,Single-person household,No,0.95916,1029,1078,0.94734,0.97098
2022,North Rhine-Westphalia,Couple without children,Yes,0.07332,93,1184,0.05847,0.08818
2022,North Rhine-Westphalia,Couple without children,No,0.91788,1091,1184,0.90223,0.93352
2022,North Rhine-Westphalia,Single parent,No,0.95193,198,198,0.92206,0.98180
2022,North Rhine-Westphalia,Couple with children,Yes,0.10530,116,1117,0.08729,0.12331
2022,North Rhine-Westphalia,Couple with children,No,0.86465,1001,1117,0.84457,0.88472
2022,North Rhine-Westphalia,Other Combinations,No,0.93362,217,217,0.90042,0.96682
2022,Hesse,Single-person household,No,0.94861,361,361,0.92581,0.97142
2022,Hesse,Couple without children,No,0.91310,365,365,0.88417,0.94204
2022,Hesse,Single parent,No,0.96620,74,74,0.92475,1.00766
2022,Hesse,Couple with children,Yes,0.06363,32,318,0.03676,0.09050
2022,Hesse,Couple with children,No,0.91348,286,318,0.88253,0.94443
2022,Hesse,Other Combinations,No,0.90087,51,51,0.81803,0.98370
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.96234,252,252,0.93879,0.98589
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.93377,256,256,0.90324,0.96429
2022,"Rhineland-Palatinate, Saarland",Single parent,No,0.95532,48,48,0.89625,1.01439
2022,"Rhineland-Palatinate, Saarland",Couple with children,No,0.85329,198,198,0.80389,0.90270
2022,"Rhineland-Palatinate, Saarland",Other Combinations,No,0.96543,55,55,0.91671,1.01416
2022,Baden-Wuerttemberg,Single-person household,No,0.94493,577,577,0.92630,0.96356
2022,Baden-Wuerttemberg,Couple without children,Yes,0.06339,48,632,0.04437,0.08240
2022,Baden-Wuerttemberg,Couple without children,No,0.93642,584,632,0.91738,0.95546
2022,Baden-Wuerttemberg,Single parent,No,0.92372,97,97,0.87061,0.97682
2022,Baden-Wuerttemberg,Couple with children,Yes,0.09686,85,713,0.07513,0.11859
2022,Baden-Wuerttemberg,Couple with children,No,0.88129,628,713,0.85753,0.90505
2022,Baden-Wuerttemberg,Other Combinations,No,0.92108,149,149,0.87765,0.96452
2022,Bavaria,Single-person household,Yes,0.03162,35,888,0.02011,0.04314
2022,Bavaria,Single-person household,No,0.95818,853,888,0.94500,0.97135
2022,Bavaria,Couple without children,Yes,0.06054,54,905,0.04499,0.07608
2022,Bavaria,Couple without children,No,0.93342,851,905,0.91717,0.94967
2022,Bavaria,Single parent,No,0.97848,172,172,0.95674,1.00023
2022,Bavaria,Couple with children,Yes,0.08765,96,849,0.06861,0.10668
2022,Bavaria,Couple with children,No,0.89631,753,849,0.87580,0.91683
2022,Bavaria,Other Combinations,No,0.93754,182,182,0.90228,0.97279
2022,Berlin,Single-person household,No,0.99033,455,455,0.98133,0.99933
2022,Berlin,Couple without children,No,0.97531,335,335,0.95866,0.99195
2022,Berlin,Single parent,No,0.98981,64,64,0.96502,1.01461
2022,Berlin,Couple with children,No,0.95503,189,189,0.92540,0.98465
2022,Berlin,Other Combinations,No,0.96495,57,57,0.91679,1.01312
2022,Brandenburg,Single-person household,No,0.94994,180,180,0.91800,0.98189
2022,Brandenburg,Couple without children,No,0.93784,223,223,0.90607,0.96960
2022,Brandenburg,Single parent,No,0.87848,46,46,0.78301,0.97394
2022,Brandenburg,Couple with children,No,0.91387,176,176,0.87230,0.95543
2022,Brandenburg,Other Combinations,No,0.98186,41,41,0.94050,1.02322
2022,Mecklenburg-Western Pomerania,Single-person household,No,0.95223,146,146,0.91751,0.98694
2022,Mecklenburg-Western Pomerania,Couple without children,No,0.92873,111,111,0.88065,0.97681
2022,Mecklenburg-Western Pomerania,Single parent,No,0.96230,36,36,0.89919,1.02540
2022,Mecklenburg-Western Pomerania,Couple with children,No,0.85338,81,81,0.77587,0.93090
2022,Saxony,Single-person household,No,0.96916,378,378,0.95171,0.98661
2022,Saxony,Couple without children,No,0.94057,372,372,0.91651,0.96463
2022,Saxony,Single parent,No,0.97703,101,101,0.94767,1.00639
2022,Saxony,Couple with children,Yes,0.14135,36,320,0.10312,0.17958
2022,Saxony,Couple with children,No,0.84344,284,320,0.80356,0.88332
2022,Saxony,Other Combinations,No,0.98127,66,66,0.94831,1.01423
2022,Saxony-Anhalt,Single-person household,No,0.95640,188,188,0.92714,0.98567
2022,Saxony-Anhalt,Couple without children,No,0.96854,187,187,0.94345,0.99362
2022,Saxony-Anhalt,Single parent,No,0.96721,43,43,0.91335,1.02107
2022,Saxony-Anhalt,Couple with children,No,0.85198,149,149,0.79476,0.90919
2022,Saxony-Anhalt,Other Combinations,No,0.94933,40,40,0.88049,1.01816
2022,Thuringa,Single-person household,No,0.97870,165,165,0.95660,1.00080
2022,Thuringa,Couple without children,No,0.98152,156,156,0.96032,1.00272
2022,Thuringa,Single parent,No,0.95464,35,35,0.88470,1.02459
2022,Thuringa,Couple with children,No,0.84539,134,134,0.78394,0.90683
2022,Thuringa,Other Combinations,No,0.90742,31,31,0.80371,1.01114
