year,age_gr,regtyp,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Rural regions,Comp. time,0.22716,813,1522,0.20610,0.24822
2014,46-65 y.,Rural regions,Some of both,0.09970,328,1522,0.08464,0.11475
2014,46-65 y.,Rural regions,Paid,0.04139,144,1522,0.03138,0.05140
2014,46-65 y.,Rural regions,Not compensated,0.06634,237,1522,0.05383,0.07884
2018,17-29 y.,Urban regions,Comp. time,0.19060,483,961,0.16576,0.21545
2018,17-29 y.,Urban regions,Some of both,0.09016,223,961,0.07204,0.10827
2018,17-29 y.,Urban regions,Paid,0.04314,141,961,0.03029,0.05600
2018,17-29 y.,Urban regions,Not compensated,0.04214,114,961,0.02943,0.05485
2018,17-29 y.,Rural regions,Comp. time,0.25407,287,525,0.21680,0.29135
2018,17-29 y.,Rural regions,Some of both,0.09836,142,525,0.07286,0.12386
2018,17-29 y.,Rural regions,Paid,0.03848,61,525,0.02201,0.05495
2018,17-29 y.,Rural regions,Not compensated,0.02097,35,525,0.00870,0.03324
2018,30-45 y.,Urban regions,Comp. time,0.29349,1193,2353,0.27509,0.31189
2018,30-45 y.,Urban regions,Some of both,0.13200,526,2353,0.11832,0.14568
2018,30-45 y.,Urban regions,Paid,0.06181,294,2353,0.05208,0.07155
2018,30-45 y.,Urban regions,Not compensated,0.07594,340,2353,0.06524,0.08665
2018,30-45 y.,Rural regions,Comp. time,0.33040,694,1255,0.30437,0.35643
2018,30-45 y.,Rural regions,Some of both,0.14330,291,1255,0.12391,0.16270
2018,30-45 y.,Rural regions,Paid,0.06436,148,1255,0.05078,0.07794
2018,30-45 y.,Rural regions,Not compensated,0.06447,122,1255,0.05087,0.07806
2018,46-65 y.,Urban regions,Comp. time,0.26322,1642,2996,0.24744,0.27899
2018,46-65 y.,Urban regions,Some of both,0.09816,569,2996,0.08751,0.10882
2018,46-65 y.,Urban regions,Paid,0.05615,340,2996,0.04791,0.06440
2018,46-65 y.,Urban regions,Not compensated,0.07542,445,2996,0.06596,0.08487
2018,46-65 y.,Rural regions,Comp. time,0.26774,940,1711,0.24675,0.28873
2018,46-65 y.,Rural regions,Some of both,0.10546,372,1711,0.09091,0.12002
2018,46-65 y.,Rural regions,Paid,0.04511,186,1711,0.03527,0.05494
2018,46-65 y.,Rural regions,Not compensated,0.06934,213,1711,0.05730,0.08138
2020,17-29 y.,Urban regions,Comp. time,0.21062,579,1132,0.18686,0.23438
2020,17-29 y.,Urban regions,Some of both,0.09233,264,1132,0.07545,0.10920
2020,17-29 y.,Urban regions,Paid,0.04521,165,1132,0.03310,0.05732
2020,17-29 y.,Urban regions,Not compensated,0.03066,124,1132,0.02061,0.04070
2020,17-29 y.,Rural regions,Comp. time,0.24265,264,490,0.20466,0.28065
2020,17-29 y.,Rural regions,Some of both,0.08440,117,490,0.05976,0.10904
2020,17-29 y.,Rural regions,Paid,0.03617,73,490,0.01962,0.05273
2020,17-29 y.,Rural regions,Not compensated,0.02981,36,490,0.01474,0.04489
2020,30-45 y.,Urban regions,Comp. time,0.33400,1219,2374,0.31502,0.35298
2020,30-45 y.,Urban regions,Some of both,0.14373,548,2374,0.12961,0.15784
2020,30-45 y.,Urban regions,Paid,0.05153,278,2374,0.04264,0.06043
2020,30-45 y.,Urban regions,Not compensated,0.06857,329,2374,0.05840,0.07874
2020,30-45 y.,Rural regions,Comp. time,0.34748,616,1172,0.32020,0.37475
2020,30-45 y.,Rural regions,Some of both,0.17579,320,1172,0.15399,0.19759
2020,30-45 y.,Rural regions,Paid,0.04185,125,1172,0.03038,0.05332
2020,30-45 y.,Rural regions,Not compensated,0.04659,111,1172,0.03452,0.05867
2020,46-65 y.,Urban regions,Comp. time,0.27584,1612,2997,0.25983,0.29184
2020,46-65 y.,Urban regions,Some of both,0.10284,614,2997,0.09197,0.11372
2020,46-65 y.,Urban regions,Paid,0.05064,274,2997,0.04279,0.05849
2020,46-65 y.,Urban regions,Not compensated,0.06753,497,2997,0.05854,0.07652
2020,46-65 y.,Rural regions,Comp. time,0.28443,967,1686,0.26289,0.30598
2020,46-65 y.,Rural regions,Some of both,0.11536,342,1686,0.10011,0.13061
2020,46-65 y.,Rural regions,Paid,0.05778,169,1686,0.04664,0.06893
2020,46-65 y.,Rural regions,Not compensated,0.06737,208,1686,0.05540,0.07934
