year,age_gr,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,30-45 y.,No migration background,Paid,0.05054,294,3109,0.04284,0.05824
2014,30-45 y.,No migration background,Not compensated,0.10532,495,3109,0.09453,0.11612
2014,30-45 y.,Direct migration background,Comp. time,0.15889,387,923,0.13529,0.18249
2014,30-45 y.,Direct migration background,Some of both,0.08282,211,923,0.06503,0.10061
2014,30-45 y.,Direct migration background,Paid,0.06843,188,923,0.05214,0.08473
2014,30-45 y.,Direct migration background,Not compensated,0.06537,137,923,0.04942,0.08133
2014,30-45 y.,Indirect migration background,Comp. time,0.26114,151,331,0.21374,0.30853
2014,30-45 y.,Indirect migration background,Some of both,0.10954,77,331,0.07585,0.14324
2014,30-45 y.,Indirect migration background,Paid,0.08080,41,331,0.05140,0.11021
2014,30-45 y.,Indirect migration background,Not compensated,0.10960,62,331,0.07590,0.14331
2014,46-65 y.,No migration background,Comp. time,0.24571,1929,3610,0.23167,0.25976
2014,46-65 y.,No migration background,Some of both,0.10102,712,3610,0.09119,0.11085
2014,46-65 y.,No migration background,Paid,0.04709,319,3610,0.04018,0.05400
2014,46-65 y.,No migration background,Not compensated,0.07779,650,3610,0.06905,0.08653
2014,46-65 y.,Direct migration background,Comp. time,0.14168,223,522,0.11173,0.17162
2014,46-65 y.,Direct migration background,Some of both,0.07084,125,522,0.04881,0.09287
2014,46-65 y.,Direct migration background,Paid,0.06632,118,522,0.04495,0.08769
2014,46-65 y.,Direct migration background,Not compensated,0.05388,56,522,0.03449,0.07327
2014,46-65 y.,Indirect migration background,Comp. time,0.39051,50,50,0.25391,0.52711
2018,17-29 y.,No migration background,Comp. time,0.23861,603,1126,0.21370,0.26351
2018,17-29 y.,No migration background,Some of both,0.10097,288,1126,0.08337,0.11858
2018,17-29 y.,No migration background,Paid,0.03763,125,1126,0.02651,0.04876
2018,17-29 y.,No migration background,Not compensated,0.04039,110,1126,0.02888,0.05189
2018,17-29 y.,Direct migration background,Comp. time,0.11025,63,135,0.05722,0.16328
2018,17-29 y.,Direct migration background,Some of both,0.06517,35,135,0.02338,0.10696
2018,17-29 y.,Direct migration background,Paid,0.06676,37,135,0.02450,0.10902
2018,17-29 y.,Indirect migration background,Comp. time,0.15419,104,186,0.10215,0.20623
2018,17-29 y.,Indirect migration background,Some of both,0.07705,42,186,0.03862,0.11547
2018,17-29 y.,Indirect migration background,Paid,0.04202,40,186,0.01310,0.07093
2018,30-45 y.,No migration background,Comp. time,0.35182,1416,2529,0.33320,0.37043
2018,30-45 y.,No migration background,Some of both,0.14316,542,2529,0.12951,0.15681
2018,30-45 y.,No migration background,Paid,0.05471,243,2529,0.04584,0.06357
2018,30-45 y.,No migration background,Not compensated,0.07853,328,2529,0.06804,0.08902
2018,30-45 y.,Direct migration background,Comp. time,0.16737,322,788,0.14129,0.19345
2018,30-45 y.,Direct migration background,Some of both,0.10941,211,788,0.08760,0.13122
2018,30-45 y.,Direct migration background,Paid,0.07795,164,788,0.05922,0.09669
2018,30-45 y.,Direct migration background,Not compensated,0.05240,91,788,0.03683,0.06797
2018,30-45 y.,Indirect migration background,Comp. time,0.31117,149,291,0.25789,0.36446
2018,30-45 y.,Indirect migration background,Some of both,0.14502,64,291,0.10449,0.18555
2018,30-45 y.,Indirect migration background,Paid,0.08063,35,291,0.04929,0.11196
2018,30-45 y.,Indirect migration background,Not compensated,0.08403,43,291,0.05210,0.11596
2018,46-65 y.,No migration background,Comp. time,0.27784,2263,4012,0.26397,0.29170
2018,46-65 y.,No migration background,Some of both,0.10359,773,4012,0.09416,0.11302
2018,46-65 y.,No migration background,Paid,0.04965,401,4012,0.04293,0.05638
2018,46-65 y.,No migration background,Not compensated,0.07785,575,4012,0.06956,0.08614
2018,46-65 y.,Direct migration background,Comp. time,0.19511,258,572,0.16261,0.22761
2018,46-65 y.,Direct migration background,Some of both,0.08979,148,572,0.06634,0.11324
2018,46-65 y.,Direct migration background,Paid,0.06328,107,572,0.04331,0.08325
2018,46-65 y.,Direct migration background,Not compensated,0.04974,59,572,0.03191,0.06757
2018,46-65 y.,Indirect migration background,Comp. time,0.27684,61,61,0.16362,0.39006
2020,17-29 y.,No migration background,Comp. time,0.24252,580,1029,0.21632,0.26872
2020,17-29 y.,No migration background,Some of both,0.10438,252,1029,0.08569,0.12307
2020,17-29 y.,No migration background,Paid,0.04109,105,1029,0.02896,0.05323
2020,17-29 y.,No migration background,Not compensated,0.03704,92,1029,0.02549,0.04858
2020,17-29 y.,Direct migration background,Comp. time,0.10599,154,385,0.07520,0.13678
2020,17-29 y.,Direct migration background,Some of both,0.05371,83,385,0.03116,0.07626
2020,17-29 y.,Direct migration background,Paid,0.05420,99,385,0.03155,0.07685
2020,17-29 y.,Direct migration background,Not compensated,0.01542,49,385,0.00309,0.02774
2020,17-29 y.,Indirect migration background,Comp. time,0.18733,109,189,0.13156,0.24311
2020,17-29 y.,Indirect migration background,Some of both,0.04672,46,189,0.01655,0.07689
2020,17-29 y.,Indirect migration background,Paid,0.04235,34,189,0.01356,0.07114
2020,30-45 y.,No migration background,Comp. time,0.38683,1282,2274,0.36681,0.40685
2020,30-45 y.,No migration background,Some of both,0.15901,537,2274,0.14397,0.17404
2020,30-45 y.,No migration background,Paid,0.04183,170,2274,0.03360,0.05006
2020,30-45 y.,No migration background,Not compensated,0.07041,285,2274,0.05989,0.08092
2020,30-45 y.,Direct migration background,Comp. time,0.20657,418,982,0.18124,0.23190
2020,30-45 y.,Direct migration background,Some of both,0.13136,247,982,0.11022,0.15250
2020,30-45 y.,Direct migration background,Paid,0.06515,199,982,0.04971,0.08059
2020,30-45 y.,Direct migration background,Not compensated,0.03914,118,982,0.02701,0.05128
2020,30-45 y.,Indirect migration background,Comp. time,0.28842,135,290,0.23619,0.34066
2020,30-45 y.,Indirect migration background,Some of both,0.16429,84,290,0.12157,0.20701
2020,30-45 y.,Indirect migration background,Paid,0.06055,34,290,0.03305,0.08805
2020,30-45 y.,Indirect migration background,Not compensated,0.05460,37,290,0.02841,0.08080
2020,46-65 y.,No migration background,Comp. time,0.30491,2242,3945,0.29054,0.31928
2020,46-65 y.,No migration background,Some of both,0.10669,766,3945,0.09706,0.11633
2020,46-65 y.,No migration background,Paid,0.05324,335,3945,0.04623,0.06024
2020,46-65 y.,No migration background,Not compensated,0.07134,602,3945,0.06331,0.07938
2020,46-65 y.,Direct migration background,Comp. time,0.13994,274,613,0.11245,0.16743
2020,46-65 y.,Direct migration background,Some of both,0.10909,162,613,0.08439,0.13379
2020,46-65 y.,Direct migration background,Paid,0.05441,99,613,0.03644,0.07238
2020,46-65 y.,Direct migration background,Not compensated,0.04320,78,613,0.02709,0.05930
2020,46-65 y.,Indirect migration background,Comp. time,0.24956,63,63,0.14184,0.35729
