"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2003","(noch) kein Abschluss","Nordrhein-Westfalen","28.44","32.5","41","22.95","33.93"
"2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2003","(noch) kein Abschluss","Sachsen","","","","",""
"2003","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2003","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2003","(noch) kein Abschluss","Thüringen","","","","",""
"2003","AkademikerIn","Baden-Württemberg","40.69","41.75","338","39.09","42.29"
"2003","AkademikerIn","Bayern","41.61","41.75","432","40.33","42.89"
"2003","AkademikerIn","Berlin","42.07","41.5","162","40.23","43.91"
"2003","AkademikerIn","Brandenburg","39.91","39.25","154","38.03","41.79"
"2003","AkademikerIn","Bremen","40.21","38.75","31","35.66","44.76"
"2003","AkademikerIn","Hamburg","36.2","38.75","54","32.37","40.03"
"2003","AkademikerIn","Hessen","41.75","42.75","244","40.11","43.39"
"2003","AkademikerIn","Mecklenburg-Vorpommern","39.73","40.25","91","37.09","42.37"
"2003","AkademikerIn","Niedersachsen","41.94","42.5","218","40.1","43.78"
"2003","AkademikerIn","Nordrhein-Westfalen","41.54","41.9","631","40.47","42.61"
"2003","AkademikerIn","Rheinland-Pfalz,Saarland","41.17","41.75","130","39.1","43.24"
"2003","AkademikerIn","Sachsen","41.43","41.5","258","40.16","42.7"
"2003","AkademikerIn","Sachsen-Anhalt","42.87","41.75","153","40.92","44.82"
"2003","AkademikerIn","Schleswig-Holstein","44.8","44.5","80","41.94","47.66"
"2003","AkademikerIn","Thüringen","40.74","41.75","123","39.06","42.42"
"2003","Hauptschule","Baden-Württemberg","36.66","39.25","579","35.68","37.64"
"2003","Hauptschule","Bayern","36.59","38.75","749","35.65","37.53"
"2003","Hauptschule","Berlin","38.91","39.75","53","34.52","43.3"
"2003","Hauptschule","Brandenburg","39.11","39.25","50","35.77","42.45"
"2003","Hauptschule","Bremen","","","","",""
"2003","Hauptschule","Hamburg","35.61","37.75","34","31.08","40.14"
"2003","Hauptschule","Hessen","36.47","39.5","269","34.81","38.13"
"2003","Hauptschule","Mecklenburg-Vorpommern","37.63","38.9","33","32.25","43.01"
"2003","Hauptschule","Niedersachsen","36.64","38.75","341","35.12","38.16"
"2003","Hauptschule","Nordrhein-Westfalen","35.89","38.25","811","34.96","36.82"
"2003","Hauptschule","Rheinland-Pfalz,Saarland","36.4","38.75","312","34.88","37.92"
"2003","Hauptschule","Sachsen","39.69","39","68","36.8","42.58"
"2003","Hauptschule","Sachsen-Anhalt","38.71","39.5","55","35.7","41.72"
"2003","Hauptschule","Schleswig-Holstein","38.21","39.75","130","35.78","40.64"
"2003","Hauptschule","Thüringen","40.74","39.5","68","37.76","43.72"
"2003","Realschule","Baden-Württemberg","36.98","39.75","403","35.63","38.33"
"2003","Realschule","Bayern","37.29","39.75","485","36.03","38.55"
"2003","Realschule","Berlin","38.36","39.5","155","36.88","39.84"
"2003","Realschule","Brandenburg","40.79","39.75","232","39.51","42.07"
"2003","Realschule","Bremen","","","","",""
"2003","Realschule","Hamburg","41.46","40.5","43","38","44.92"
"2003","Realschule","Hessen","36.4","38.25","236","34.74","38.06"
"2003","Realschule","Mecklenburg-Vorpommern","41.32","39.5","136","39.82","42.82"
"2003","Realschule","Niedersachsen","37.32","39.75","363","35.91","38.73"
"2003","Realschule","Nordrhein-Westfalen","35.88","38.25","625","34.88","36.88"
"2003","Realschule","Rheinland-Pfalz,Saarland","36.25","38.75","179","34.43","38.07"
"2003","Realschule","Sachsen","41.25","39.5","444","40.28","42.22"
"2003","Realschule","Sachsen-Anhalt","41.07","39.25","206","39.57","42.57"
"2003","Realschule","Schleswig-Holstein","36.8","39.5","111","34.52","39.08"
"2003","Realschule","Thüringen","43.72","41.5","270","42.37","45.07"
"2004","(Fach-)Abitur","Baden-Württemberg","36.99","39.5","193","34.97","39.01"
"2004","(Fach-)Abitur","Bayern","34.78","39.5","156","32.38","37.18"
"2004","(Fach-)Abitur","Berlin","29.2","27","65","25.28","33.12"
"2004","(Fach-)Abitur","Brandenburg","35.47","39.25","38","31.53","39.41"
"2004","(Fach-)Abitur","Bremen","","","","",""
"2004","(Fach-)Abitur","Hamburg","","","","",""
"2004","(Fach-)Abitur","Hessen","36.18","39.75","126","33.75","38.61"
"2004","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2004","(Fach-)Abitur","Niedersachsen","34.47","38.75","120","31.86","37.08"
"2004","(Fach-)Abitur","Nordrhein-Westfalen","36.47","39.75","430","35.17","37.77"
"2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","38.63","39.75","79","35.36","41.9"
"2004","(Fach-)Abitur","Sachsen","36.71","39.5","67","32.84","40.58"
"2004","(Fach-)Abitur","Sachsen-Anhalt","33.01","37.75","35","28.54","37.48"
"2004","(Fach-)Abitur","Schleswig-Holstein","29.9","37","49","25.08","34.72"
"2004","(Fach-)Abitur","Thüringen","39.92","40.5","38","35.37","44.47"
"2004","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2004","(noch) kein Abschluss","Bayern","","","","",""
"2004","(noch) kein Abschluss","Berlin","","","","",""
"2004","(noch) kein Abschluss","Brandenburg","","","","",""
"2004","(noch) kein Abschluss","Bremen","","","","",""
"2004","(noch) kein Abschluss","Hamburg","","","","",""
"2004","(noch) kein Abschluss","Hessen","","","","",""
"2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2004","(noch) kein Abschluss","Niedersachsen","","","","",""
"2004","(noch) kein Abschluss","Nordrhein-Westfalen","32.19","37.25","32","25.91","38.47"
"2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2004","(noch) kein Abschluss","Sachsen","","","","",""
"2004","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2004","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2004","(noch) kein Abschluss","Thüringen","","","","",""
"2004","AkademikerIn","Baden-Württemberg","40.74","42.25","329","39.27","42.21"
"2004","AkademikerIn","Bayern","41.31","41.5","406","40.06","42.56"
"2004","AkademikerIn","Berlin","39.79","39.5","167","37.79","41.79"
"2004","AkademikerIn","Brandenburg","40.62","39.75","144","38.86","42.38"
"2004","AkademikerIn","Bremen","","","","",""
"2004","AkademikerIn","Hamburg","40.45","41","52","36.93","43.97"
"2004","AkademikerIn","Hessen","40.94","41.5","244","39.27","42.61"
"2004","AkademikerIn","Mecklenburg-Vorpommern","43.03","42.75","84","40.42","45.64"
"2004","AkademikerIn","Niedersachsen","41.18","40.5","214","39.27","43.09"
"2004","AkademikerIn","Nordrhein-Westfalen","41.86","41.75","613","40.8","42.92"
"2004","AkademikerIn","Rheinland-Pfalz,Saarland","40.59","42.5","127","38.28","42.9"
"2004","AkademikerIn","Sachsen","39.87","40.5","257","38.42","41.32"
"2004","AkademikerIn","Sachsen-Anhalt","43.33","41.5","150","41.52","45.14"
"2004","AkademikerIn","Schleswig-Holstein","40.19","42.5","83","37.45","42.93"
"2004","AkademikerIn","Thüringen","40.64","40.5","120","38.74","42.54"
"2004","Hauptschule","Baden-Württemberg","36.35","39.75","534","35.28","37.42"
"2004","Hauptschule","Bayern","36.54","39.75","694","35.53","37.55"
"2004","Hauptschule","Berlin","37.82","39.25","49","34.08","41.56"
"2004","Hauptschule","Brandenburg","35.44","39.75","51","31.31","39.57"
"2004","Hauptschule","Bremen","","","","",""
"2004","Hauptschule","Hamburg","31.4","33","35","26.14","36.66"
"2004","Hauptschule","Hessen","36.2","39.5","229","34.33","38.07"
"2004","Hauptschule","Mecklenburg-Vorpommern","36.26","38.75","35","31.97","40.55"
"2004","Hauptschule","Niedersachsen","35.68","38.4","327","34.12","37.24"
"2004","Hauptschule","Nordrhein-Westfalen","35.91","38.25","768","34.96","36.86"
"2004","Hauptschule","Rheinland-Pfalz,Saarland","36.28","39.75","292","34.75","37.81"
"2004","Hauptschule","Sachsen","40.84","39","63","37.45","44.23"
"2004","Hauptschule","Sachsen-Anhalt","37.29","39.25","61","34.1","40.48"
"2004","Hauptschule","Schleswig-Holstein","40.41","39.75","106","37.56","43.26"
"2004","Hauptschule","Thüringen","41.69","40.5","63","38.78","44.6"
"2004","Realschule","Baden-Württemberg","36.83","39.5","394","35.52","38.14"
"2004","Realschule","Bayern","38.24","39.5","474","37","39.48"
"2004","Realschule","Berlin","38.32","39.5","147","36.54","40.1"
"2004","Realschule","Brandenburg","40.19","39.5","199","38.66","41.72"
"2004","Realschule","Bremen","","","","",""
"2004","Realschule","Hamburg","40.19","39.5","38","36.73","43.65"
"2004","Realschule","Hessen","37.5","39.5","227","35.92","39.08"
"2004","Realschule","Mecklenburg-Vorpommern","40.2","39.5","131","38.62","41.78"
"2004","Realschule","Niedersachsen","37.07","39.75","332","35.63","38.51"
"2004","Realschule","Nordrhein-Westfalen","36.09","39.25","598","35.07","37.11"
"2004","Realschule","Rheinland-Pfalz,Saarland","37.01","39.75","168","34.99","39.03"
"2004","Realschule","Sachsen","41.97","39.5","433","41.02","42.92"
"2004","Realschule","Sachsen-Anhalt","39.73","39.5","207","38.21","41.25"
"2004","Realschule","Schleswig-Holstein","38.77","39.5","107","36.34","41.2"
"2004","Realschule","Thüringen","41.14","41.5","258","39.65","42.63"
"2005","(Fach-)Abitur","Baden-Württemberg","36.63","39.5","179","34.74","38.52"
"2005","(Fach-)Abitur","Bayern","32.82","38.75","162","30.41","35.23"
"2005","(Fach-)Abitur","Berlin","34.22","37.75","58","30.05","38.39"
"2005","(Fach-)Abitur","Brandenburg","39.42","39.5","39","35.5","43.34"
"2005","(Fach-)Abitur","Bremen","","","","",""
"2005","(Fach-)Abitur","Hamburg","","","","",""
"2005","(Fach-)Abitur","Hessen","35.6","37.75","118","33.02","38.18"
"2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2005","(Fach-)Abitur","Niedersachsen","34.23","39.5","109","31.56","36.9"
"2005","(Fach-)Abitur","Nordrhein-Westfalen","36.47","39.65","414","35.02","37.92"
"2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36.32","39.5","74","32.97","39.67"
"2005","(Fach-)Abitur","Sachsen","38.98","39.5","64","35.31","42.65"
"2005","(Fach-)Abitur","Sachsen-Anhalt","38.02","39.75","35","34.28","41.76"
"2005","(Fach-)Abitur","Schleswig-Holstein","29.31","28.5","45","24.04","34.58"
"2005","(Fach-)Abitur","Thüringen","37.87","39.5","32","32.62","43.12"
"2005","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2005","(noch) kein Abschluss","Bayern","","","","",""
"2005","(noch) kein Abschluss","Berlin","","","","",""
"2005","(noch) kein Abschluss","Brandenburg","","","","",""
"2005","(noch) kein Abschluss","Bremen","","","","",""
"2005","(noch) kein Abschluss","Hamburg","","","","",""
"2005","(noch) kein Abschluss","Hessen","","","","",""
"2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2005","(noch) kein Abschluss","Niedersachsen","","","","",""
"2005","(noch) kein Abschluss","Nordrhein-Westfalen","30.36","36.25","36","23.9","36.82"
"2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2005","(noch) kein Abschluss","Sachsen","","","","",""
"2005","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2005","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2005","(noch) kein Abschluss","Thüringen","","","","",""
"2005","AkademikerIn","Baden-Württemberg","41.06","42.25","304","39.52","42.6"
"2005","AkademikerIn","Bayern","40.68","41.75","398","39.46","41.9"
"2005","AkademikerIn","Berlin","40.07","39.5","158","38.25","41.89"
"2005","AkademikerIn","Brandenburg","37.17","39.5","138","35.04","39.3"
"2005","AkademikerIn","Bremen","","","","",""
"2005","AkademikerIn","Hamburg","39.62","39.25","55","35.58","43.66"
"2005","AkademikerIn","Hessen","42.08","42.75","235","40.43","43.73"
"2005","AkademikerIn","Mecklenburg-Vorpommern","39.5","38.75","84","36.71","42.29"
"2005","AkademikerIn","Niedersachsen","41.65","41.75","200","39.71","43.59"
"2005","AkademikerIn","Nordrhein-Westfalen","41.82","41.75","573","40.72","42.92"
"2005","AkademikerIn","Rheinland-Pfalz,Saarland","42.05","41.25","115","39.61","44.49"
"2005","AkademikerIn","Sachsen","41.22","40.25","242","39.64","42.8"
"2005","AkademikerIn","Sachsen-Anhalt","42.95","41.5","149","40.98","44.92"
"2005","AkademikerIn","Schleswig-Holstein","41.85","43.5","71","39.12","44.58"
"2005","AkademikerIn","Thüringen","40.53","39.75","108","38.73","42.33"
"2005","Hauptschule","Baden-Württemberg","37","39.75","498","35.87","38.13"
"2005","Hauptschule","Bayern","36.87","39.75","649","35.84","37.9"
"2005","Hauptschule","Berlin","37.66","39.5","43","33.29","42.03"
"2005","Hauptschule","Brandenburg","36.14","39.25","36","31.37","40.91"
"2005","Hauptschule","Bremen","","","","",""
"2005","Hauptschule","Hamburg","","","","",""
"2005","Hauptschule","Hessen","35.66","38.25","231","33.74","37.58"
"2005","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2005","Hauptschule","Niedersachsen","37.02","39.5","291","35.33","38.71"
"2005","Hauptschule","Nordrhein-Westfalen","35.88","39.75","700","34.89","36.87"
"2005","Hauptschule","Rheinland-Pfalz,Saarland","35.63","39.5","289","33.99","37.27"
"2005","Hauptschule","Sachsen","40","39.5","58","36.47","43.53"
"2005","Hauptschule","Sachsen-Anhalt","40.71","40.75","50","36.69","44.73"
"2005","Hauptschule","Schleswig-Holstein","37.82","39.75","103","34.91","40.73"
"2005","Hauptschule","Thüringen","40.32","38.5","43","36.54","44.1"
"2005","Realschule","Baden-Württemberg","37.88","39.75","368","36.47","39.29"
"2005","Realschule","Bayern","37.66","39.75","447","36.34","38.98"
"2005","Realschule","Berlin","39.45","39.5","129","37.72","41.18"
"2005","Realschule","Brandenburg","41.59","39.5","204","40.09","43.09"
"2005","Realschule","Bremen","","","","",""
"2005","Realschule","Hamburg","42.95","39.25","37","39.1","46.8"
"2005","Realschule","Hessen","36.68","39.5","219","35","38.36"
"2005","Realschule","Mecklenburg-Vorpommern","39.61","39.5","126","37.88","41.34"
"2005","Realschule","Niedersachsen","36.93","39.5","329","35.52","38.34"
"2005","Realschule","Nordrhein-Westfalen","36.52","39.75","581","35.44","37.6"
"2005","Realschule","Rheinland-Pfalz,Saarland","38.23","39.5","164","36.27","40.19"
"2005","Realschule","Sachsen","42.39","41.5","421","41.47","43.31"
"2005","Realschule","Sachsen-Anhalt","40.56","41.6","194","38.96","42.16"
"2005","Realschule","Schleswig-Holstein","38.24","39.5","107","35.91","40.57"
"2005","Realschule","Thüringen","43.78","42.25","232","42.21","45.35"
"2006","(Fach-)Abitur","Baden-Württemberg","36.75","39.5","194","34.72","38.78"
"2006","(Fach-)Abitur","Bayern","35.21","39.75","173","32.97","37.45"
"2006","(Fach-)Abitur","Berlin","30.63","37.75","63","26.72","34.54"
"2006","(Fach-)Abitur","Brandenburg","40","39","43","35.86","44.14"
"2006","(Fach-)Abitur","Bremen","","","","",""
"2006","(Fach-)Abitur","Hamburg","41.21","39.75","30","35.43","46.99"
"2006","(Fach-)Abitur","Hessen","35.72","39.5","116","33.28","38.16"
"2006","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2006","(Fach-)Abitur","Niedersachsen","36.57","39.75","127","34.28","38.86"
"2006","(Fach-)Abitur","Nordrhein-Westfalen","35.65","39.75","410","34.27","37.03"
"2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36.04","39.25","83","32.88","39.2"
"2006","(Fach-)Abitur","Sachsen","39.16","39.5","61","35.56","42.76"
"2006","(Fach-)Abitur","Sachsen-Anhalt","40.13","39.25","41","36.82","43.44"
"2006","(Fach-)Abitur","Schleswig-Holstein","30.97","32.5","47","26.41","35.53"
"2006","(Fach-)Abitur","Thüringen","","","","",""
"2006","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2006","(noch) kein Abschluss","Bayern","","","","",""
"2006","(noch) kein Abschluss","Berlin","","","","",""
"2006","(noch) kein Abschluss","Brandenburg","","","","",""
"2006","(noch) kein Abschluss","Bremen","","","","",""
"2006","(noch) kein Abschluss","Hamburg","","","","",""
"2006","(noch) kein Abschluss","Hessen","","","","",""
"2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2006","(noch) kein Abschluss","Niedersachsen","","","","",""
"2006","(noch) kein Abschluss","Nordrhein-Westfalen","31.46","31","31","24.69","38.23"
"2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2006","(noch) kein Abschluss","Sachsen","","","","",""
"2006","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2006","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2006","(noch) kein Abschluss","Thüringen","","","","",""
"2006","AkademikerIn","Baden-Württemberg","41.86","44.5","361","40.44","43.28"
"2006","AkademikerIn","Bayern","41.66","42.75","414","40.39","42.93"
"2006","AkademikerIn","Berlin","41.98","43.5","165","39.88","44.08"
"2006","AkademikerIn","Brandenburg","40.3","39.75","143","38.48","42.12"
"2006","AkademikerIn","Bremen","","","","",""
"2006","AkademikerIn","Hamburg","39.58","40.75","53","35.71","43.45"
"2006","AkademikerIn","Hessen","42.22","43.25","263","40.51","43.93"
"2006","AkademikerIn","Mecklenburg-Vorpommern","42.01","41.5","88","39.87","44.15"
"2006","AkademikerIn","Niedersachsen","40.58","41.5","222","38.73","42.43"
"2006","AkademikerIn","Nordrhein-Westfalen","41.9","43.5","611","40.82","42.98"
"2006","AkademikerIn","Rheinland-Pfalz,Saarland","39.48","39.25","130","37.17","41.79"
"2006","AkademikerIn","Sachsen","40.25","41.75","249","38.87","41.63"
"2006","AkademikerIn","Sachsen-Anhalt","43.11","39","147","40.97","45.25"
"2006","AkademikerIn","Schleswig-Holstein","41.26","44","86","38.81","43.71"
"2006","AkademikerIn","Thüringen","40.03","41.5","126","38.13","41.93"
"2006","Hauptschule","Baden-Württemberg","36.9","39.5","519","35.84","37.96"
"2006","Hauptschule","Bayern","36.87","39.75","704","35.84","37.9"
"2006","Hauptschule","Berlin","36.57","38.25","46","32.38","40.76"
"2006","Hauptschule","Brandenburg","36.15","39.75","41","31.69","40.61"
"2006","Hauptschule","Bremen","","","","",""
"2006","Hauptschule","Hamburg","","","","",""
"2006","Hauptschule","Hessen","35.17","39.75","220","33.27","37.07"
"2006","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2006","Hauptschule","Niedersachsen","36.18","39.25","315","34.6","37.76"
"2006","Hauptschule","Nordrhein-Westfalen","36.76","39.75","713","35.72","37.8"
"2006","Hauptschule","Rheinland-Pfalz,Saarland","36.91","39.5","304","35.34","38.48"
"2006","Hauptschule","Sachsen","41.57","39","58","38.05","45.09"
"2006","Hauptschule","Sachsen-Anhalt","40.25","39.25","51","36.73","43.77"
"2006","Hauptschule","Schleswig-Holstein","35.07","38.75","107","32.21","37.93"
"2006","Hauptschule","Thüringen","40.45","39.25","48","37.85","43.05"
"2006","Realschule","Baden-Württemberg","37.23","39.75","406","35.86","38.6"
"2006","Realschule","Bayern","37.65","39.75","464","36.39","38.91"
"2006","Realschule","Berlin","38.1","39.5","132","36.14","40.06"
"2006","Realschule","Brandenburg","42.39","41.75","216","40.79","43.99"
"2006","Realschule","Bremen","","","","",""
"2006","Realschule","Hamburg","37.42","41.1","35","33.27","41.57"
"2006","Realschule","Hessen","38.15","39.5","239","36.49","39.81"
"2006","Realschule","Mecklenburg-Vorpommern","40.65","39.75","129","38.95","42.35"
"2006","Realschule","Niedersachsen","38.21","39.75","344","36.75","39.67"
"2006","Realschule","Nordrhein-Westfalen","36.45","39.75","602","35.38","37.52"
"2006","Realschule","Rheinland-Pfalz,Saarland","37.29","39.5","174","35.31","39.27"
"2006","Realschule","Sachsen","41.31","39.5","442","40.33","42.29"
"2006","Realschule","Sachsen-Anhalt","40.1","41.5","202","38.52","41.68"
"2006","Realschule","Schleswig-Holstein","40.45","39.5","106","37.84","43.06"
"2006","Realschule","Thüringen","42.5","41.5","264","40.92","44.08"
"2007","(Fach-)Abitur","Baden-Württemberg","35.03","39.5","187","32.88","37.18"
"2007","(Fach-)Abitur","Bayern","34.71","39.5","165","32.38","37.04"
"2007","(Fach-)Abitur","Berlin","34.64","39.25","57","30.37","38.91"
"2007","(Fach-)Abitur","Brandenburg","38.21","39.25","50","34.91","41.51"
"2007","(Fach-)Abitur","Bremen","","","","",""
"2007","(Fach-)Abitur","Hamburg","37.93","39","33","33.51","42.35"
"2007","(Fach-)Abitur","Hessen","33.71","38.25","115","31.1","36.32"
"2007","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2007","(Fach-)Abitur","Niedersachsen","36.81","39.5","123","34.02","39.6"
"2007","(Fach-)Abitur","Nordrhein-Westfalen","36.44","39.75","409","35.01","37.87"
"2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","38.31","39.5","80","35.41","41.21"
"2007","(Fach-)Abitur","Sachsen","33.67","39","76","30.18","37.16"
"2007","(Fach-)Abitur","Sachsen-Anhalt","46.27","44","40","42.31","50.23"
"2007","(Fach-)Abitur","Schleswig-Holstein","31.03","39.5","36","26.08","35.98"
"2007","(Fach-)Abitur","Thüringen","41.34","41.5","30","36.13","46.55"
"2007","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2007","(noch) kein Abschluss","Bayern","","","","",""
"2007","(noch) kein Abschluss","Berlin","","","","",""
"2007","(noch) kein Abschluss","Brandenburg","","","","",""
"2007","(noch) kein Abschluss","Bremen","","","","",""
"2007","(noch) kein Abschluss","Hamburg","","","","",""
"2007","(noch) kein Abschluss","Hessen","","","","",""
"2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2007","(noch) kein Abschluss","Niedersachsen","","","","",""
"2007","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2007","(noch) kein Abschluss","Sachsen","","","","",""
"2007","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2007","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2007","(noch) kein Abschluss","Thüringen","","","","",""
"2007","AkademikerIn","Baden-Württemberg","42.18","44.5","330","40.77","43.59"
"2007","AkademikerIn","Bayern","42.45","44.5","392","41.08","43.82"
"2007","AkademikerIn","Berlin","41.67","41.25","179","39.85","43.49"
"2007","AkademikerIn","Brandenburg","39.82","39.25","133","37.78","41.86"
"2007","AkademikerIn","Bremen","","","","",""
"2007","AkademikerIn","Hamburg","42.36","41.5","55","38.89","45.83"
"2007","AkademikerIn","Hessen","39.83","41.9","249","38.05","41.61"
"2007","AkademikerIn","Mecklenburg-Vorpommern","41.94","42.25","78","39.13","44.75"
"2007","AkademikerIn","Niedersachsen","40.64","41.5","209","38.68","42.6"
"2007","AkademikerIn","Nordrhein-Westfalen","41.96","43.75","584","40.84","43.08"
"2007","AkademikerIn","Rheinland-Pfalz,Saarland","38.73","39.5","127","36.28","41.18"
"2007","AkademikerIn","Sachsen","41.37","41.75","247","39.97","42.77"
"2007","AkademikerIn","Sachsen-Anhalt","43.11","44.5","151","40.92","45.3"
"2007","AkademikerIn","Schleswig-Holstein","40.99","42.5","74","37.67","44.31"
"2007","AkademikerIn","Thüringen","40.86","39.75","122","39.04","42.68"
"2007","Hauptschule","Baden-Württemberg","36.19","39.5","470","35","37.38"
"2007","Hauptschule","Bayern","37.25","39.75","681","36.26","38.24"
"2007","Hauptschule","Berlin","33.04","38.75","45","28.89","37.19"
"2007","Hauptschule","Brandenburg","41.72","38.5","32","35.17","48.27"
"2007","Hauptschule","Bremen","","","","",""
"2007","Hauptschule","Hamburg","","","","",""
"2007","Hauptschule","Hessen","35.48","39.75","194","33.52","37.44"
"2007","Hauptschule","Mecklenburg-Vorpommern","40.13","37.5","31","35.31","44.95"
"2007","Hauptschule","Niedersachsen","37.13","39.75","296","35.4","38.86"
"2007","Hauptschule","Nordrhein-Westfalen","37.11","39.75","652","36.06","38.16"
"2007","Hauptschule","Rheinland-Pfalz,Saarland","36.25","39.75","269","34.55","37.95"
"2007","Hauptschule","Sachsen","42.02","38","58","38.07","45.97"
"2007","Hauptschule","Sachsen-Anhalt","38.09","39.25","44","34.71","41.47"
"2007","Hauptschule","Schleswig-Holstein","39.52","39.5","91","36.34","42.7"
"2007","Hauptschule","Thüringen","41.1","38","46","37.76","44.44"
"2007","Realschule","Baden-Württemberg","37.59","39.5","371","36.23","38.95"
"2007","Realschule","Bayern","38.31","39.75","447","37.01","39.61"
"2007","Realschule","Berlin","38.61","39.5","132","36.85","40.37"
"2007","Realschule","Brandenburg","42.25","39.75","198","41.02","43.48"
"2007","Realschule","Bremen","","","","",""
"2007","Realschule","Hamburg","41.77","42.75","32","37.15","46.39"
"2007","Realschule","Hessen","36.79","39.5","225","34.97","38.61"
"2007","Realschule","Mecklenburg-Vorpommern","41.21","39.5","124","39.37","43.05"
"2007","Realschule","Niedersachsen","38.07","39.75","342","36.58","39.56"
"2007","Realschule","Nordrhein-Westfalen","36.86","39.9","565","35.74","37.98"
"2007","Realschule","Rheinland-Pfalz,Saarland","36.89","38.75","159","34.87","38.91"
"2007","Realschule","Sachsen","41.65","41.5","429","40.64","42.66"
"2007","Realschule","Sachsen-Anhalt","39.84","39.75","200","38.21","41.47"
"2007","Realschule","Schleswig-Holstein","38.34","39.5","96","35.82","40.86"
"2007","Realschule","Thüringen","43.15","40.75","254","41.67","44.63"
"2008","(Fach-)Abitur","Baden-Württemberg","36.27","39.75","175","34.03","38.51"
"2008","(Fach-)Abitur","Bayern","36.77","39.75","155","34.49","39.05"
"2008","(Fach-)Abitur","Berlin","30.73","36.25","58","26.35","35.11"
"2008","(Fach-)Abitur","Brandenburg","42.71","40.5","37","39.5","45.92"
"2008","(Fach-)Abitur","Bremen","","","","",""
"2008","(Fach-)Abitur","Hamburg","","","","",""
"2008","(Fach-)Abitur","Hessen","31.35","38.5","107","28.46","34.24"
"2008","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2008","(Fach-)Abitur","Niedersachsen","38.01","39.75","110","35.28","40.74"
"2008","(Fach-)Abitur","Nordrhein-Westfalen","35.33","39.5","385","33.96","36.7"
"2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","34.94","38.75","73","32","37.88"
"2008","(Fach-)Abitur","Sachsen","36.95","39.75","70","33.39","40.51"
"2008","(Fach-)Abitur","Sachsen-Anhalt","42.33","39.5","44","38.81","45.85"
"2008","(Fach-)Abitur","Schleswig-Holstein","32.14","35.5","45","27.6","36.68"
"2008","(Fach-)Abitur","Thüringen","","","","",""
"2008","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2008","(noch) kein Abschluss","Bayern","","","","",""
"2008","(noch) kein Abschluss","Berlin","","","","",""
"2008","(noch) kein Abschluss","Brandenburg","","","","",""
"2008","(noch) kein Abschluss","Bremen","","","","",""
"2008","(noch) kein Abschluss","Hamburg","","","","",""
"2008","(noch) kein Abschluss","Hessen","","","","",""
"2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2008","(noch) kein Abschluss","Niedersachsen","","","","",""
"2008","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2008","(noch) kein Abschluss","Sachsen","","","","",""
"2008","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2008","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2008","(noch) kein Abschluss","Thüringen","","","","",""
"2008","AkademikerIn","Baden-Württemberg","41.92","42.75","313","40.48","43.36"
