"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2017","(Fach-)Abitur","Berlin","3.66","3.5","175","3.48","3.84"
"2017","(Fach-)Abitur","Brandenburg","3.94","3.83","149","3.72","4.16"
"2017","(Fach-)Abitur","Bremen","4.17","4.17","52","3.83","4.51"
"2017","(Fach-)Abitur","Hamburg","3.85","3.83","85","3.61","4.09"
"2017","(Fach-)Abitur","Hessen","3.7","3.5","375","3.57","3.83"
"2017","(Fach-)Abitur","Mecklenburg-Vorpommern","3.44","3.17","60","3.16","3.72"
"2017","(Fach-)Abitur","Niedersachsen","3.89","3.83","464","3.78","4"
"2017","(Fach-)Abitur","Nordrhein-Westfalen","3.94","3.83","1223","3.87","4.01"
"2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3.84","3.5","274","3.69","3.99"
"2017","(Fach-)Abitur","Sachsen","3.68","3.5","167","3.52","3.84"
"2017","(Fach-)Abitur","Sachsen-Anhalt","3.54","3.5","103","3.31","3.77"
"2017","(Fach-)Abitur","Schleswig-Holstein","3.81","3.5","174","3.63","3.99"
"2017","(Fach-)Abitur","Thüringen","3.57","3.83","105","3.3","3.84"
"2017","(noch) kein Abschluss","Baden-Württemberg","4.48","4.5","184","4.28","4.68"
"2017","(noch) kein Abschluss","Bayern","3.78","3.5","221","3.6","3.96"
"2017","(noch) kein Abschluss","Berlin","4.25","3.83","52","3.89","4.61"
"2017","(noch) kein Abschluss","Brandenburg","3.69","3.5","63","3.36","4.02"
"2017","(noch) kein Abschluss","Bremen","","","","",""
"2017","(noch) kein Abschluss","Hamburg","","","","",""
"2017","(noch) kein Abschluss","Hessen","3.64","3.58","146","3.42","3.86"
"2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","3.77","3.83","35","3.36","4.18"
"2017","(noch) kein Abschluss","Niedersachsen","4.09","4.17","186","3.91","4.27"
"2017","(noch) kein Abschluss","Nordrhein-Westfalen","4.15","4.17","395","4.02","4.28"
"2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4.18","3.83","87","3.9","4.46"
"2017","(noch) kein Abschluss","Sachsen","3.82","3.83","74","3.53","4.11"
"2017","(noch) kein Abschluss","Sachsen-Anhalt","3.95","4.5","47","3.54","4.36"
"2017","(noch) kein Abschluss","Schleswig-Holstein","4","3.83","86","3.73","4.27"
"2017","(noch) kein Abschluss","Thüringen","3.92","3.33","33","3.52","4.32"
"2017","AkademikerIn","Baden-Württemberg","3.61","3.5","919","3.53","3.69"
"2017","AkademikerIn","Bayern","3.53","3.17","1082","3.46","3.6"
"2017","AkademikerIn","Berlin","3.84","3.5","411","3.72","3.96"
"2017","AkademikerIn","Brandenburg","3.98","3.83","258","3.84","4.12"
"2017","AkademikerIn","Bremen","3.81","3.5","57","3.48","4.14"
"2017","AkademikerIn","Hamburg","3.56","3.5","180","3.37","3.75"
"2017","AkademikerIn","Hessen","3.56","3.5","531","3.46","3.66"
"2017","AkademikerIn","Mecklenburg-Vorpommern","3.81","3.83","140","3.6","4.02"
"2017","AkademikerIn","Niedersachsen","3.4","3.17","603","3.3","3.5"
"2017","AkademikerIn","Nordrhein-Westfalen","3.61","3.5","1295","3.54","3.68"
"2017","AkademikerIn","Rheinland-Pfalz,Saarland","3.5","3.17","311","3.36","3.64"
"2017","AkademikerIn","Sachsen","3.74","3.5","447","3.63","3.85"
"2017","AkademikerIn","Sachsen-Anhalt","3.56","3.5","228","3.42","3.7"
"2017","AkademikerIn","Schleswig-Holstein","3.82","3.5","231","3.67","3.97"
"2017","AkademikerIn","Thüringen","3.72","3.5","234","3.56","3.88"
"2017","Hauptschule","Baden-Württemberg","3.89","3.83","889","3.81","3.97"
"2017","Hauptschule","Bayern","3.9","3.83","1451","3.84","3.96"
"2017","Hauptschule","Berlin","4.01","3.83","163","3.81","4.21"
"2017","Hauptschule","Brandenburg","3.93","3.83","247","3.78","4.08"
"2017","Hauptschule","Bremen","4.09","3.83","51","3.76","4.42"
"2017","Hauptschule","Hamburg","3.89","3.83","97","3.64","4.14"
"2017","Hauptschule","Hessen","3.81","3.5","482","3.7","3.92"
"2017","Hauptschule","Mecklenburg-Vorpommern","3.77","3.5","108","3.51","4.03"
"2017","Hauptschule","Niedersachsen","3.88","3.83","770","3.79","3.97"
"2017","Hauptschule","Nordrhein-Westfalen","3.92","3.83","1662","3.86","3.98"
"2017","Hauptschule","Rheinland-Pfalz,Saarland","3.8","3.5","632","3.7","3.9"
"2017","Hauptschule","Sachsen","4.15","3.83","305","4.02","4.28"
"2017","Hauptschule","Sachsen-Anhalt","4.13","3.83","227","3.97","4.29"
"2017","Hauptschule","Schleswig-Holstein","3.75","3.5","298","3.61","3.89"
"2017","Hauptschule","Thüringen","3.71","3.5","232","3.54","3.88"
"2017","Realschule","Baden-Württemberg","3.8","3.58","689","3.71","3.89"
"2017","Realschule","Bayern","3.84","3.83","968","3.76","3.92"
"2017","Realschule","Berlin","3.92","3.83","232","3.76","4.08"
"2017","Realschule","Brandenburg","3.92","3.83","377","3.8","4.04"
"2017","Realschule","Bremen","4.07","4.17","48","3.73","4.41"
"2017","Realschule","Hamburg","3.57","3.17","79","3.29","3.85"
"2017","Realschule","Hessen","3.91","3.83","406","3.79","4.03"
"2017","Realschule","Mecklenburg-Vorpommern","3.9","3.83","245","3.74","4.06"
"2017","Realschule","Niedersachsen","3.82","3.5","765","3.74","3.9"
"2017","Realschule","Nordrhein-Westfalen","3.99","3.83","1118","3.92","4.06"
"2017","Realschule","Rheinland-Pfalz,Saarland","3.7","3.5","294","3.56","3.84"
"2017","Realschule","Sachsen","3.93","3.5","701","3.84","4.02"
"2017","Realschule","Sachsen-Anhalt","3.86","3.5","368","3.74","3.98"
"2017","Realschule","Schleswig-Holstein","3.77","3.5","258","3.63","3.91"
"2017","Realschule","Thüringen","3.89","3.5","393","3.77","4.01"
"2018","(Fach-)Abitur","Baden-Württemberg","","","","",""
"2018","(Fach-)Abitur","Bayern","","","","",""
"2018","(Fach-)Abitur","Berlin","","","","",""
"2018","(Fach-)Abitur","Brandenburg","","","","",""
"2018","(Fach-)Abitur","Bremen","","","","",""
"2018","(Fach-)Abitur","Hamburg","","","","",""
"2018","(Fach-)Abitur","Hessen","","","","",""
"2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"2018","(Fach-)Abitur","Niedersachsen","","","","",""
"2018","(Fach-)Abitur","Nordrhein-Westfalen","","","","",""
"2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"2018","(Fach-)Abitur","Sachsen","","","","",""
"2018","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"2018","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"2018","(Fach-)Abitur","Thüringen","","","","",""
"2018","(noch) kein Abschluss","Baden-Württemberg","","","","",""
"2018","(noch) kein Abschluss","Bayern","","","","",""
"2018","(noch) kein Abschluss","Berlin","","","","",""
"2018","(noch) kein Abschluss","Brandenburg","","","","",""
"2018","(noch) kein Abschluss","Bremen","","","","",""
"2018","(noch) kein Abschluss","Hamburg","","","","",""
"2018","(noch) kein Abschluss","Hessen","","","","",""
"2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2018","(noch) kein Abschluss","Niedersachsen","","","","",""
"2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","","",""
"2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","",""
"2018","(noch) kein Abschluss","Sachsen","","","","",""
"2018","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2018","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"2018","(noch) kein Abschluss","Thüringen","","","","",""
"2018","AkademikerIn","Baden-Württemberg","","","","",""
"2018","AkademikerIn","Bayern","","","","",""
"2018","AkademikerIn","Berlin","","","","",""
"2018","AkademikerIn","Brandenburg","","","","",""
"2018","AkademikerIn","Bremen","","","","",""
"2018","AkademikerIn","Hamburg","","","","",""
"2018","AkademikerIn","Hessen","","","","",""
"2018","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"2018","AkademikerIn","Niedersachsen","","","","",""
"2018","AkademikerIn","Nordrhein-Westfalen","","","","",""
"2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","","",""
"2018","AkademikerIn","Sachsen","","","","",""
"2018","AkademikerIn","Sachsen-Anhalt","","","","",""
"2018","AkademikerIn","Schleswig-Holstein","","","","",""
"2018","AkademikerIn","Thüringen","","","","",""
"2018","Hauptschule","Baden-Württemberg","","","","",""
"2018","Hauptschule","Bayern","","","","",""
"2018","Hauptschule","Berlin","","","","",""
"2018","Hauptschule","Brandenburg","","","","",""
"2018","Hauptschule","Bremen","","","","",""
"2018","Hauptschule","Hamburg","","","","",""
"2018","Hauptschule","Hessen","","","","",""
"2018","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"2018","Hauptschule","Niedersachsen","","","","",""
"2018","Hauptschule","Nordrhein-Westfalen","","","","",""
"2018","Hauptschule","Rheinland-Pfalz,Saarland","","","","",""
"2018","Hauptschule","Sachsen","","","","",""
"2018","Hauptschule","Sachsen-Anhalt","","","","",""
"2018","Hauptschule","Schleswig-Holstein","","","","",""
"2018","Hauptschule","Thüringen","","","","",""
"2018","Realschule","Baden-Württemberg","","","","",""
"2018","Realschule","Bayern","","","","",""
"2018","Realschule","Berlin","","","","",""
"2018","Realschule","Brandenburg","","","","",""
"2018","Realschule","Bremen","","","","",""
"2018","Realschule","Hamburg","","","","",""
"2018","Realschule","Hessen","","","","",""
"2018","Realschule","Mecklenburg-Vorpommern","","","","",""
"2018","Realschule","Niedersachsen","","","","",""
"2018","Realschule","Nordrhein-Westfalen","","","","",""
"2018","Realschule","Rheinland-Pfalz,Saarland","","","","",""
"2018","Realschule","Sachsen","","","","",""
"2018","Realschule","Sachsen-Anhalt","","","","",""
"2018","Realschule","Schleswig-Holstein","","","","",""
"2018","Realschule","Thüringen","","","","",""
"2019","(Fach-)Abitur","Baden-Württemberg","3.61","3.5","453","3.49","3.73"
"2019","(Fach-)Abitur","Bayern","3.48","3.17","543","3.37","3.59"
"2019","(Fach-)Abitur","Berlin","3.75","3.5","166","3.55","3.95"
"2019","(Fach-)Abitur","Brandenburg","3.75","3.5","144","3.57","3.93"
"2019","(Fach-)Abitur","Bremen","3.57","3.17","36","3.15","3.99"
"2019","(Fach-)Abitur","Hamburg","3.52","3.17","107","3.3","3.74"
"2019","(Fach-)Abitur","Hessen","3.45","3.17","342","3.31","3.59"
"2019","(Fach-)Abitur","Mecklenburg-Vorpommern","3.3","3.5","71","3.04","3.56"
"2019","(Fach-)Abitur","Niedersachsen","3.42","3.17","400","3.3","3.54"
"2019","(Fach-)Abitur","Nordrhein-Westfalen","3.7","3.5","1169","3.63","3.77"
"2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3.69","3.5","235","3.53","3.85"
"2019","(Fach-)Abitur","Sachsen","3.74","3.83","164","3.57","3.91"
"2019","(Fach-)Abitur","Sachsen-Anhalt","3.85","3.83","90","3.58","4.12"
"2019","(Fach-)Abitur","Schleswig-Holstein","3.63","3.83","154","3.45","3.81"
"2019","(Fach-)Abitur","Thüringen","3.49","3.5","82","3.21","3.77"
"2019","(noch) kein Abschluss","Baden-Württemberg","3.65","3.58","69","3.33","3.97"
"2019","(noch) kein Abschluss","Bayern","4.11","4.17","91","3.83","4.39"
"2019","(noch) kein Abschluss","Berlin","","","","",""
"2019","(noch) kein Abschluss","Brandenburg","","","","",""
"2019","(noch) kein Abschluss","Bremen","","","","",""
"2019","(noch) kein Abschluss","Hamburg","","","","",""
"2019","(noch) kein Abschluss","Hessen","3.02","3.17","51","2.67","3.37"
"2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"2019","(noch) kein Abschluss","Niedersachsen","3.74","3.5","91","3.47","4.01"
"2019","(noch) kein Abschluss","Nordrhein-Westfalen","4.11","4.17","229","3.94","4.28"
"2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4.26","3.83","56","3.87","4.65"
"2019","(noch) kein Abschluss","Sachsen","4.02","3.17","30","3.51","4.53"
"2019","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"2019","(noch) kein Abschluss","Schleswig-Holstein","4.12","3.83","30","3.69","4.55"
"2019","(noch) kein Abschluss","Thüringen","","","","",""
"2019","AkademikerIn","Baden-Württemberg","3.33","3.17","873","3.25","3.41"
"2019","AkademikerIn","Bayern","3.31","3.17","1079","3.24","3.38"
"2019","AkademikerIn","Berlin","3.57","3.5","467","3.46","3.68"
"2019","AkademikerIn","Brandenburg","3.65","3.5","289","3.51","3.79"
"2019","AkademikerIn","Bremen","3.5","3.17","62","3.21","3.79"
"2019","AkademikerIn","Hamburg","3.36","3.17","192","3.18","3.54"
"2019","AkademikerIn","Hessen","3.36","3.17","529","3.25","3.47"
"2019","AkademikerIn","Mecklenburg-Vorpommern","3.4","3.17","165","3.23","3.57"
"2019","AkademikerIn","Niedersachsen","3.45","3.17","575","3.35","3.55"
"2019","AkademikerIn","Nordrhein-Westfalen","3.46","3.17","1319","3.39","3.53"
"2019","AkademikerIn","Rheinland-Pfalz,Saarland","3.23","3.17","304","3.09","3.37"
"2019","AkademikerIn","Sachsen","3.54","3.17","492","3.43","3.65"
"2019","AkademikerIn","Sachsen-Anhalt","3.66","3.17","232","3.51","3.81"
"2019","AkademikerIn","Schleswig-Holstein","3.48","3.17","223","3.32","3.64"
"2019","AkademikerIn","Thüringen","3.56","3.5","236","3.4","3.72"
"2019","Hauptschule","Baden-Württemberg","3.55","3.5","679","3.45","3.65"
"2019","Hauptschule","Bayern","3.64","3.5","1185","3.56","3.72"
"2019","Hauptschule","Berlin","3.88","3.5","132","3.66","4.1"
"2019","Hauptschule","Brandenburg","3.91","3.83","209","3.74","4.08"
"2019","Hauptschule","Bremen","3.98","3.83","46","3.7","4.26"
"2019","Hauptschule","Hamburg","3.68","3.17","99","3.44","3.92"
"2019","Hauptschule","Hessen","3.6","3.5","357","3.47","3.73"
"2019","Hauptschule","Mecklenburg-Vorpommern","3.86","3.83","94","3.59","4.13"
"2019","Hauptschule","Niedersachsen","3.63","3.5","634","3.53","3.73"
"2019","Hauptschule","Nordrhein-Westfalen","3.76","3.5","1402","3.69","3.83"
"2019","Hauptschule","Rheinland-Pfalz,Saarland","3.64","3.58","530","3.53","3.75"
"2019","Hauptschule","Sachsen","3.95","3.83","236","3.79","4.11"
"2019","Hauptschule","Sachsen-Anhalt","3.84","3.5","172","3.65","4.03"
"2019","Hauptschule","Schleswig-Holstein","3.52","3.5","237","3.36","3.68"
"2019","Hauptschule","Thüringen","3.63","3.5","188","3.43","3.83"
"2019","Realschule","Baden-Württemberg","3.58","3.58","637","3.49","3.67"
"2019","Realschule","Bayern","3.55","3.5","956","3.47","3.63"
"2019","Realschule","Berlin","3.78","3.5","219","3.61","3.95"
"2019","Realschule","Brandenburg","3.64","3.5","414","3.53","3.75"
"2019","Realschule","Bremen","3.61","2.83","44","3.24","3.98"
"2019","Realschule","Hamburg","3.59","3.17","94","3.31","3.87"
"2019","Realschule","Hessen","3.61","3.5","387","3.48","3.74"
"2019","Realschule","Mecklenburg-Vorpommern","3.63","3.17","245","3.47","3.79"
"2019","Realschule","Niedersachsen","3.66","3.58","709","3.57","3.75"
"2019","Realschule","Nordrhein-Westfalen","3.68","3.58","1071","3.6","3.76"
"2019","Realschule","Rheinland-Pfalz,Saarland","3.64","3.58","281","3.49","3.79"
"2019","Realschule","Sachsen","3.6","3.58","676","3.51","3.69"
"2019","Realschule","Sachsen-Anhalt","3.61","3.17","348","3.48","3.74"
"2019","Realschule","Schleswig-Holstein","3.59","3.17","278","3.45","3.73"
"2019","Realschule","Thüringen","3.9","3.83","389","3.78","4.02"
