year,hhtyp,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Single-person household,Rural regions,No,0.47313,788,1474,0.44764,0.49863
2020,Couple without children,Urban regions,Yes,0.64676,2002,3408,0.63071,0.66281
2020,Couple without children,Urban regions,No,0.35324,1406,3408,0.33719,0.36929
2020,Couple without children,Rural regions,Yes,0.81020,1322,1761,0.79188,0.82852
2020,Couple without children,Rural regions,No,0.18980,439,1761,0.17148,0.20812
2020,Single parent,Urban regions,Yes,0.48250,442,1111,0.45310,0.51189
2020,Single parent,Urban regions,No,0.51750,669,1111,0.48811,0.54690
2020,Single parent,Rural regions,Yes,0.67066,289,487,0.62887,0.71244
2020,Single parent,Rural regions,No,0.32934,198,487,0.28756,0.37113
2020,Couple with children,Urban regions,Yes,0.71899,2540,4540,0.70592,0.73207
2020,Couple with children,Urban regions,No,0.28101,2000,4540,0.26793,0.29408
2020,Couple with children,Rural regions,Yes,0.85835,1484,2025,0.84316,0.87354
2020,Couple with children,Rural regions,No,0.14165,541,2025,0.12646,0.15684
2020,Multi-generational household,Urban regions,Yes,0.57442,49,93,0.47339,0.67545
2020,Multi-generational household,Urban regions,No,0.42558,44,93,0.32455,0.52661
2020,Multi-generational household,Rural regions,Yes,0.79248,35,35,0.65617,0.92879
2020,Other Combinations,Urban regions,Yes,0.51615,130,354,0.46402,0.56828
2020,Other Combinations,Urban regions,No,0.48385,224,354,0.43172,0.53598
2020,Other Combinations,Rural regions,Yes,0.89310,77,126,0.83893,0.94727
2020,Other Combinations,Rural regions,No,0.10690,49,126,0.05273,0.16107
2021,Single-person household,Urban regions,Yes,0.43434,807,2200,0.41362,0.45506
2021,Single-person household,Urban regions,No,0.56566,1393,2200,0.54494,0.58638
2021,Single-person household,Rural regions,Yes,0.53556,460,891,0.50279,0.56832
2021,Single-person household,Rural regions,No,0.46444,431,891,0.43168,0.49721
2021,Couple without children,Urban regions,Yes,0.64562,1252,2052,0.62492,0.66632
2021,Couple without children,Urban regions,No,0.35438,800,2052,0.33368,0.37508
2021,Couple without children,Rural regions,Yes,0.82054,879,1122,0.79808,0.84301
2021,Couple without children,Rural regions,No,0.17946,243,1122,0.15699,0.20192
2021,Single parent,Urban regions,Yes,0.49925,272,615,0.45970,0.53880
2021,Single parent,Urban regions,No,0.50075,343,615,0.46120,0.54030
2021,Single parent,Rural regions,Yes,0.64644,190,311,0.59322,0.69966
2021,Single parent,Rural regions,No,0.35356,121,311,0.30034,0.40678
2021,Couple with children,Urban regions,Yes,0.71689,1480,2460,0.69908,0.73469
2021,Couple with children,Urban regions,No,0.28311,980,2460,0.26531,0.30092
2021,Couple with children,Rural regions,Yes,0.85705,868,1113,0.83648,0.87763
2021,Couple with children,Rural regions,No,0.14295,245,1113,0.12237,0.16352
2021,Other Combinations,Urban regions,Yes,0.57929,100,211,0.51251,0.64606
2021,Other Combinations,Urban regions,No,0.42071,111,211,0.35394,0.48749
2021,Other Combinations,Rural regions,Yes,0.71533,52,86,0.61940,0.81126
2021,Other Combinations,Rural regions,No,0.28467,34,86,0.18874,0.38060
2022,No answer / don't know,Urban regions,Yes,0.49794,154,305,0.44174,0.55415
2022,No answer / don't know,Urban regions,No,0.50206,151,305,0.44585,0.55826
2022,No answer / don't know,Rural regions,Yes,0.66815,106,151,0.59279,0.74351
2022,No answer / don't know,Rural regions,No,0.33185,45,151,0.25649,0.40721
2022,Single-person household,Urban regions,Yes,0.44654,1495,4174,0.43146,0.46162
2022,Single-person household,Urban regions,No,0.55346,2679,4174,0.53838,0.56854
2022,Single-person household,Rural regions,Yes,0.58512,841,1578,0.56081,0.60944
2022,Single-person household,Rural regions,No,0.41488,737,1578,0.39056,0.43919
2022,Couple without children,Urban regions,Yes,0.64442,2245,3926,0.62944,0.65940
2022,Couple without children,Urban regions,No,0.35558,1681,3926,0.34060,0.37056
2022,Couple without children,Rural regions,Yes,0.82186,1438,1837,0.80436,0.83936
2022,Couple without children,Rural regions,No,0.17814,399,1837,0.16064,0.19564
2022,Single parent,Urban regions,Yes,0.51401,385,814,0.47966,0.54837
2022,Single parent,Urban regions,No,0.48599,429,814,0.45163,0.52034
2022,Single parent,Rural regions,Yes,0.67316,243,395,0.62685,0.71948
2022,Single parent,Rural regions,No,0.32684,152,395,0.28052,0.37315
2022,Couple with children,Urban regions,Yes,0.72147,2460,3731,0.70708,0.73586
2022,Couple with children,Urban regions,No,0.27853,1271,3731,0.26414,0.29292
2022,Couple with children,Rural regions,Yes,0.85549,1556,1885,0.83962,0.87137
2022,Couple with children,Rural regions,No,0.14451,329,1885,0.12863,0.16038
2022,Multi-generational household,Urban regions,Yes,0.78521,37,37,0.65106,0.91937
2022,Multi-generational household,Rural regions,Yes,0.94483,33,33,0.86573,1.02394
2022,Other Combinations,Urban regions,Yes,0.54624,444,814,0.51201,0.58046
2022,Other Combinations,Urban regions,No,0.45376,370,814,0.41954,0.48799
2022,Other Combinations,Rural regions,Yes,0.77337,274,352,0.72957,0.81717
2022,Other Combinations,Rural regions,No,0.22663,78,352,0.18283,0.27043
