"ple0055","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"2","2009","2","Ländlicher Raum","40","0.184519292430072","0.133144063583204","0.23589452127694"
"2","2009","3","Städtischer Raum","54","0.223857908260899","0.173860291948826","0.273855524572971"
"2","2009","3","Ländlicher Raum","38","0.213980273747022","0.155042298640299","0.272918248853744"
"2","2009","4","Städtischer Raum","47","0.114554638843013","0.0799293317176248","0.149179945968402"
"2","2009","4","Ländlicher Raum","24","","",""
"2","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","56","0.159786853491334","0.120373416567329","0.199200290415339"
"2","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","20","","",""
"3","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","11","","",""
"3","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","8","","",""
"3","2009","2","Städtischer Raum","14","","",""
"3","2009","2","Ländlicher Raum","15","","",""
"3","2009","3","Städtischer Raum","13","","",""
"3","2009","3","Ländlicher Raum","10","","",""
"3","2009","4","Städtischer Raum","22","","",""
"3","2009","4","Ländlicher Raum","5","","",""
"3","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","18","","",""
"3","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","4","","",""
"4","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","4","","",""
"4","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","3","","",""
"4","2009","2","Städtischer Raum","6","","",""
"4","2009","2","Ländlicher Raum","3","","",""
"4","2009","3","Städtischer Raum","6","","",""
"4","2009","3","Ländlicher Raum","3","","",""
"4","2009","4","Städtischer Raum","5","","",""
"4","2009","4","Ländlicher Raum","","","",""
"4","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"4","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","3","","",""
"5","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"5","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"5","2009","2","Städtischer Raum","1","","",""
"5","2009","2","Ländlicher Raum","2","","",""
"5","2009","3","Städtischer Raum","2","","",""
"5","2009","3","Ländlicher Raum","1","","",""
"5","2009","4","Städtischer Raum","1","","",""
"5","2009","4","Ländlicher Raum","","","",""
"5","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"5","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"6","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"6","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"6","2009","2","Städtischer Raum","2","","",""
"6","2009","2","Ländlicher Raum","2","","",""
"6","2009","3","Städtischer Raum","","","",""
"6","2009","3","Ländlicher Raum","","","",""
"6","2009","4","Städtischer Raum","","","",""
"6","2009","4","Ländlicher Raum","","","",""
"6","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"6","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"7","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"7","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"7","2009","2","Städtischer Raum","","","",""
"7","2009","2","Ländlicher Raum","","","",""
"7","2009","3","Städtischer Raum","","","",""
"7","2009","3","Ländlicher Raum","","","",""
"7","2009","4","Städtischer Raum","1","","",""
"7","2009","4","Ländlicher Raum","","","",""
"7","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"7","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"8","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"8","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"8","2009","2","Städtischer Raum","1","","",""
"8","2009","2","Ländlicher Raum","","","",""
"8","2009","3","Städtischer Raum","1","","",""
"8","2009","3","Ländlicher Raum","","","",""
"8","2009","4","Städtischer Raum","","","",""
"8","2009","4","Ländlicher Raum","","","",""
"8","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"8","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"9","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"9","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"9","2009","2","Städtischer Raum","1","","",""
"9","2009","2","Ländlicher Raum","","","",""
"9","2009","3","Städtischer Raum","","","",""
"9","2009","3","Ländlicher Raum","","","",""
"9","2009","4","Städtischer Raum","","","",""
"9","2009","4","Ländlicher Raum","","","",""
"9","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"9","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"10","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"10","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"10","2009","2","Städtischer Raum","","","",""
"10","2009","2","Ländlicher Raum","","","",""
"10","2009","3","Städtischer Raum","","","",""
"10","2009","3","Ländlicher Raum","1","","",""
"10","2009","4","Städtischer Raum","","","",""
"10","2009","4","Ländlicher Raum","","","",""
"10","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"10","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"11","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"11","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"11","2009","2","Städtischer Raum","","","",""
"11","2009","2","Ländlicher Raum","","","",""
"11","2009","3","Städtischer Raum","","","",""
"11","2009","3","Ländlicher Raum","","","",""
"11","2009","4","Städtischer Raum","","","",""
"11","2009","4","Ländlicher Raum","","","",""
"11","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","1","","",""
"11","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"12","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"12","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"12","2009","2","Städtischer Raum","","","",""
"12","2009","2","Ländlicher Raum","","","",""
"12","2009","3","Städtischer Raum","","","",""
"12","2009","3","Ländlicher Raum","","","",""
"12","2009","4","Städtischer Raum","","","",""
"12","2009","4","Ländlicher Raum","1","","",""
"12","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"12","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"13","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"13","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"13","2009","2","Städtischer Raum","","","",""
"13","2009","2","Ländlicher Raum","","","",""
"13","2009","3","Städtischer Raum","","","",""
"13","2009","3","Ländlicher Raum","","","",""
"13","2009","4","Städtischer Raum","","","",""
"13","2009","4","Ländlicher Raum","","","",""
"13","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"13","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"14","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"14","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"14","2009","2","Städtischer Raum","","","",""
"14","2009","2","Ländlicher Raum","1","","",""
"14","2009","3","Städtischer Raum","","","",""
"14","2009","3","Ländlicher Raum","","","",""
"14","2009","4","Städtischer Raum","","","",""
"14","2009","4","Ländlicher Raum","","","",""
"14","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"14","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"15","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"15","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"15","2009","2","Städtischer Raum","","","",""
"15","2009","2","Ländlicher Raum","","","",""
"15","2009","3","Städtischer Raum","","","",""
"15","2009","3","Ländlicher Raum","","","",""
"15","2009","4","Städtischer Raum","","","",""
"15","2009","4","Ländlicher Raum","","","",""
"15","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"15","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"16","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"16","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"16","2009","2","Städtischer Raum","","","",""
"16","2009","2","Ländlicher Raum","","","",""
"16","2009","3","Städtischer Raum","","","",""
"16","2009","3","Ländlicher Raum","","","",""
"16","2009","4","Städtischer Raum","","","",""
"16","2009","4","Ländlicher Raum","","","",""
"16","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"16","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"17","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"17","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"17","2009","2","Städtischer Raum","","","",""
"17","2009","2","Ländlicher Raum","","","",""
"17","2009","3","Städtischer Raum","","","",""
"17","2009","3","Ländlicher Raum","","","",""
"17","2009","4","Städtischer Raum","","","",""
"17","2009","4","Ländlicher Raum","","","",""
"17","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"17","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"18","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"18","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"18","2009","2","Städtischer Raum","","","",""
"18","2009","2","Ländlicher Raum","","","",""
"18","2009","3","Städtischer Raum","","","",""
"18","2009","3","Ländlicher Raum","","","",""
"18","2009","4","Städtischer Raum","","","",""
"18","2009","4","Ländlicher Raum","","","",""
"18","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"18","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"19","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"19","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"19","2009","2","Städtischer Raum","","","",""
"19","2009","2","Ländlicher Raum","","","",""
"19","2009","3","Städtischer Raum","","","",""
"19","2009","3","Ländlicher Raum","","","",""
"19","2009","4","Städtischer Raum","","","",""
"19","2009","4","Ländlicher Raum","","","",""
"19","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"19","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"20","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"20","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"20","2009","2","Städtischer Raum","","","",""
"20","2009","2","Ländlicher Raum","","","",""
"20","2009","3","Städtischer Raum","","","",""
"20","2009","3","Ländlicher Raum","","","",""
"20","2009","4","Städtischer Raum","","","",""
"20","2009","4","Ländlicher Raum","","","",""
"20","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"20","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"21","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"21","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"21","2009","2","Städtischer Raum","","","",""
"21","2009","2","Ländlicher Raum","","","",""
"21","2009","3","Städtischer Raum","","","",""
"21","2009","3","Ländlicher Raum","","","",""
"21","2009","4","Städtischer Raum","","","",""
"21","2009","4","Ländlicher Raum","","","",""
"21","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"21","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"22","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"22","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"22","2009","2","Städtischer Raum","","","",""
"22","2009","2","Ländlicher Raum","","","",""
"22","2009","3","Städtischer Raum","","","",""
"22","2009","3","Ländlicher Raum","","","",""
"22","2009","4","Städtischer Raum","","","",""
"22","2009","4","Ländlicher Raum","","","",""
"22","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"22","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"23","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"23","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"23","2009","2","Städtischer Raum","","","",""
"23","2009","2","Ländlicher Raum","","","",""
"23","2009","3","Städtischer Raum","","","",""
"23","2009","3","Ländlicher Raum","","","",""
"23","2009","4","Städtischer Raum","","","",""
"23","2009","4","Ländlicher Raum","","","",""
"23","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"23","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"24","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"24","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"24","2009","2","Städtischer Raum","","","",""
"24","2009","2","Ländlicher Raum","","","",""
"24","2009","3","Städtischer Raum","","","",""
"24","2009","3","Ländlicher Raum","","","",""
"24","2009","4","Städtischer Raum","","","",""
"24","2009","4","Ländlicher Raum","","","",""
"24","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"24","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"25","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"25","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"25","2009","2","Städtischer Raum","","","",""
"25","2009","2","Ländlicher Raum","","","",""
"25","2009","3","Städtischer Raum","","","",""
"25","2009","3","Ländlicher Raum","","","",""
"25","2009","4","Städtischer Raum","","","",""
"25","2009","4","Ländlicher Raum","","","",""
"25","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"25","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"26","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"26","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"26","2009","2","Städtischer Raum","","","",""
"26","2009","2","Ländlicher Raum","","","",""
"26","2009","3","Städtischer Raum","","","",""
"26","2009","3","Ländlicher Raum","","","",""
"26","2009","4","Städtischer Raum","","","",""
"26","2009","4","Ländlicher Raum","","","",""
"26","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"26","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"28","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"28","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"28","2009","2","Städtischer Raum","","","",""
"28","2009","2","Ländlicher Raum","1","","",""
"28","2009","3","Städtischer Raum","","","",""
"28","2009","3","Ländlicher Raum","","","",""
"28","2009","4","Städtischer Raum","","","",""
"28","2009","4","Ländlicher Raum","","","",""
"28","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"28","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"30","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"30","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"30","2009","2","Städtischer Raum","","","",""
"30","2009","2","Ländlicher Raum","","","",""
"30","2009","3","Städtischer Raum","","","",""
"30","2009","3","Ländlicher Raum","","","",""
"30","2009","4","Städtischer Raum","","","",""
"30","2009","4","Ländlicher Raum","","","",""
"30","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"30","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"32","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"32","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"32","2009","2","Städtischer Raum","","","",""
"32","2009","2","Ländlicher Raum","","","",""
"32","2009","3","Städtischer Raum","","","",""
"32","2009","3","Ländlicher Raum","","","",""
"32","2009","4","Städtischer Raum","","","",""
"32","2009","4","Ländlicher Raum","","","",""
"32","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"32","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"35","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"35","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"35","2009","2","Städtischer Raum","","","",""
"35","2009","2","Ländlicher Raum","","","",""
"35","2009","3","Städtischer Raum","","","",""
"35","2009","3","Ländlicher Raum","","","",""
"35","2009","4","Städtischer Raum","","","",""
"35","2009","4","Ländlicher Raum","","","",""
"35","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"35","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"36","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"36","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"36","2009","2","Städtischer Raum","","","",""
"36","2009","2","Ländlicher Raum","","","",""
"36","2009","3","Städtischer Raum","","","",""
"36","2009","3","Ländlicher Raum","","","",""
"36","2009","4","Städtischer Raum","","","",""
"36","2009","4","Ländlicher Raum","","","",""
"36","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"36","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"40","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"40","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"40","2009","2","Städtischer Raum","","","",""
"40","2009","2","Ländlicher Raum","","","",""
"40","2009","3","Städtischer Raum","","","",""
"40","2009","3","Ländlicher Raum","","","",""
"40","2009","4","Städtischer Raum","","","",""
"40","2009","4","Ländlicher Raum","","","",""
"40","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"40","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"42","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"42","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"42","2009","2","Städtischer Raum","","","",""
"42","2009","2","Ländlicher Raum","","","",""
"42","2009","3","Städtischer Raum","","","",""
"42","2009","3","Ländlicher Raum","","","",""
"42","2009","4","Städtischer Raum","","","",""
"42","2009","4","Ländlicher Raum","","","",""
"42","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"42","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"45","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"45","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"45","2009","2","Städtischer Raum","","","",""
"45","2009","2","Ländlicher Raum","","","",""
"45","2009","3","Städtischer Raum","","","",""
"45","2009","3","Ländlicher Raum","","","",""
"45","2009","4","Städtischer Raum","","","",""
"45","2009","4","Ländlicher Raum","","","",""
"45","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"45","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"48","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"48","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"48","2009","2","Städtischer Raum","","","",""
"48","2009","2","Ländlicher Raum","","","",""
"48","2009","3","Städtischer Raum","","","",""
"48","2009","3","Ländlicher Raum","","","",""
"48","2009","4","Städtischer Raum","","","",""
"48","2009","4","Ländlicher Raum","","","",""
"48","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"48","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"50","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"50","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"50","2009","2","Städtischer Raum","","","",""
"50","2009","2","Ländlicher Raum","","","",""
"50","2009","3","Städtischer Raum","","","",""
"50","2009","3","Ländlicher Raum","","","",""
"50","2009","4","Städtischer Raum","","","",""
"50","2009","4","Ländlicher Raum","","","",""
"50","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"50","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"64","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"64","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"64","2009","2","Städtischer Raum","","","",""
"64","2009","2","Ländlicher Raum","","","",""
"64","2009","3","Städtischer Raum","","","",""
"64","2009","3","Ländlicher Raum","","","",""
"64","2009","4","Städtischer Raum","","","",""
"64","2009","4","Ländlicher Raum","","","",""
"64","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"64","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"98","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"98","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"98","2009","2","Städtischer Raum","","","",""
"98","2009","2","Ländlicher Raum","","","",""
"98","2009","3","Städtischer Raum","","","",""
"98","2009","3","Ländlicher Raum","","","",""
"98","2009","4","Städtischer Raum","","","",""
"98","2009","4","Ländlicher Raum","","","",""
"98","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"98","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"100","2009","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"100","2009","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"100","2009","2","Städtischer Raum","","","",""
"100","2009","2","Ländlicher Raum","","","",""
"100","2009","3","Städtischer Raum","","","",""
"100","2009","3","Ländlicher Raum","","","",""
"100","2009","4","Städtischer Raum","","","",""
"100","2009","4","Ländlicher Raum","","","",""
"100","2009","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"100","2009","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"0","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"0","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"0","2010","2","Städtischer Raum","","","",""
"0","2010","2","Ländlicher Raum","","","",""
"0","2010","3","Städtischer Raum","","","",""
"0","2010","3","Ländlicher Raum","","","",""
"0","2010","4","Städtischer Raum","","","",""
"0","2010","4","Ländlicher Raum","","","",""
"0","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"0","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"1","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","330","0.70119530484644","0.657523104471757","0.744867505221123"
"1","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","199","0.773479788027323","0.72336583536051","0.823593740694136"
"1","2010","2","Städtischer Raum","367","0.767699782158128","0.730193490400606","0.80520607391565"
"1","2010","2","Ländlicher Raum","240","0.657071556500741","0.605304327595677","0.708838785405805"
"1","2010","3","Städtischer Raum","298","0.829863653899851","0.791420679570888","0.868306628228814"
"1","2010","3","Ländlicher Raum","154","0.709187082337878","0.648198920464413","0.770175244211342"
"1","2010","4","Städtischer Raum","338","0.784860745382693","0.74583965278778","0.823881837977605"
"1","2010","4","Ländlicher Raum","167","0.744442226120287","0.686542049036541","0.802342403204033"
"1","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","291","0.727261005012413","0.682540739642417","0.771981270382409"
"1","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","92","0.755457868443269","0.677240884122229","0.833674852764309"
"2","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","53","0.172869060168576","0.136791460578782","0.20894665975837"
"2","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","37","0.124919135370839","0.0853351723327525","0.164503098408925"
"2","2010","2","Städtischer Raum","80","0.136338668979655","0.105862184213456","0.166815153745854"
"2","2010","2","Ländlicher Raum","57","0.240222202216848","0.193631774109255","0.286812630324441"
"2","2010","3","Städtischer Raum","47","0.0968545278235405","0.0665955761668746","0.127113479480206"
"2","2010","3","Ländlicher Raum","41","0.196865017256804","0.143465560913713","0.250264473599896"
"2","2010","4","Städtischer Raum","58","0.135726288565026","0.103202514920201","0.16825006220985"
"2","2010","4","Ländlicher Raum","39","0.213887087833638","0.15945505012418","0.268319125543097"
"2","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","68","0.210053223445512","0.169150785532866","0.250955661358157"
"2","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","21","","",""
"3","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","19","","",""
"3","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","18","","",""
"3","2010","2","Städtischer Raum","27","","",""
"3","2010","2","Ländlicher Raum","12","","",""
"3","2010","3","Städtischer Raum","15","","",""
"3","2010","3","Ländlicher Raum","13","","",""
"3","2010","4","Städtischer Raum","21","","",""
"3","2010","4","Ländlicher Raum","8","","",""
"3","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","15","","",""
"3","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","2","","",""
"4","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","12","","",""
"4","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","6","","",""
"4","2010","2","Städtischer Raum","5","","",""
"4","2010","2","Ländlicher Raum","7","","",""
"4","2010","3","Städtischer Raum","4","","",""
"4","2010","3","Ländlicher Raum","5","","",""
"4","2010","4","Städtischer Raum","3","","",""
"4","2010","4","Ländlicher Raum","1","","",""
"4","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","3","","",""
"4","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","1","","",""
"5","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","5","","",""
"5","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"5","2010","2","Städtischer Raum","4","","",""
"5","2010","2","Ländlicher Raum","4","","",""
"5","2010","3","Städtischer Raum","1","","",""
"5","2010","3","Ländlicher Raum","","","",""
"5","2010","4","Städtischer Raum","2","","",""
"5","2010","4","Ländlicher Raum","3","","",""
"5","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"5","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"6","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"6","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"6","2010","2","Städtischer Raum","1","","",""
"6","2010","2","Ländlicher Raum","","","",""
"6","2010","3","Städtischer Raum","","","",""
"6","2010","3","Ländlicher Raum","","","",""
"6","2010","4","Städtischer Raum","1","","",""
"6","2010","4","Ländlicher Raum","","","",""
"6","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","2","","",""
"6","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"7","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","1","","",""
"7","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","2","","",""
"7","2010","2","Städtischer Raum","1","","",""
"7","2010","2","Ländlicher Raum","2","","",""
"7","2010","3","Städtischer Raum","","","",""
"7","2010","3","Ländlicher Raum","","","",""
"7","2010","4","Städtischer Raum","1","","",""
"7","2010","4","Ländlicher Raum","","","",""
"7","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"7","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"8","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"8","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"8","2010","2","Städtischer Raum","","","",""
"8","2010","2","Ländlicher Raum","1","","",""
"8","2010","3","Städtischer Raum","","","",""
"8","2010","3","Ländlicher Raum","","","",""
"8","2010","4","Städtischer Raum","1","","",""
"8","2010","4","Ländlicher Raum","","","",""
"8","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"8","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
