"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"20","2001","direkter Migrationshintergrund","","","",""
"20","2001","indirekter Migrationshintergrund","","","",""
"20","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2001","kein Migrationshintergrund","","","",""
"21","2001","direkter Migrationshintergrund","","","",""
"21","2001","indirekter Migrationshintergrund","","","",""
"21","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2001","kein Migrationshintergrund","","","",""
"22","2001","direkter Migrationshintergrund","","","",""
"22","2001","indirekter Migrationshintergrund","","","",""
"22","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2001","kein Migrationshintergrund","","","",""
"23","2001","direkter Migrationshintergrund","","","",""
"23","2001","indirekter Migrationshintergrund","","","",""
"23","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2001","kein Migrationshintergrund","","","",""
"24","2001","direkter Migrationshintergrund","","","",""
"24","2001","indirekter Migrationshintergrund","","","",""
"24","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2001","kein Migrationshintergrund","","","",""
"25","2001","direkter Migrationshintergrund","","","",""
"25","2001","indirekter Migrationshintergrund","","","",""
"25","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2001","kein Migrationshintergrund","","","",""
"26","2001","direkter Migrationshintergrund","","","",""
"26","2001","indirekter Migrationshintergrund","","","",""
"26","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2001","kein Migrationshintergrund","","","",""
"27","2001","direkter Migrationshintergrund","","","",""
"27","2001","indirekter Migrationshintergrund","","","",""
"27","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2001","kein Migrationshintergrund","","","",""
"28","2001","direkter Migrationshintergrund","","","",""
"28","2001","indirekter Migrationshintergrund","","","",""
"28","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2001","kein Migrationshintergrund","","","",""
"30","2001","direkter Migrationshintergrund","","","",""
"30","2001","indirekter Migrationshintergrund","","","",""
"30","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2001","kein Migrationshintergrund","","","",""
"31","2001","direkter Migrationshintergrund","","","",""
"31","2001","indirekter Migrationshintergrund","","","",""
"31","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2001","kein Migrationshintergrund","","","",""
"32","2001","direkter Migrationshintergrund","","","",""
"32","2001","indirekter Migrationshintergrund","","","",""
"32","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2001","kein Migrationshintergrund","","","",""
"35","2001","direkter Migrationshintergrund","","","",""
"35","2001","indirekter Migrationshintergrund","","","",""
"35","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2001","kein Migrationshintergrund","","","",""
"36","2001","direkter Migrationshintergrund","","","",""
"36","2001","indirekter Migrationshintergrund","","","",""
"36","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2001","kein Migrationshintergrund","","","",""
"40","2001","direkter Migrationshintergrund","","","",""
"40","2001","indirekter Migrationshintergrund","","","",""
"40","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2001","kein Migrationshintergrund","","","",""
"42","2001","direkter Migrationshintergrund","","","",""
"42","2001","indirekter Migrationshintergrund","","","",""
"42","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2001","kein Migrationshintergrund","","","",""
"45","2001","direkter Migrationshintergrund","","","",""
"45","2001","indirekter Migrationshintergrund","","","",""
"45","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2001","kein Migrationshintergrund","","","",""
"48","2001","direkter Migrationshintergrund","","","",""
"48","2001","indirekter Migrationshintergrund","","","",""
"48","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2001","kein Migrationshintergrund","","","",""
"50","2001","direkter Migrationshintergrund","","","",""
"50","2001","indirekter Migrationshintergrund","","","",""
"50","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2001","kein Migrationshintergrund","","","",""
"51","2001","direkter Migrationshintergrund","","","",""
"51","2001","indirekter Migrationshintergrund","","","",""
"51","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2001","kein Migrationshintergrund","","","",""
"64","2001","direkter Migrationshintergrund","","","",""
"64","2001","indirekter Migrationshintergrund","","","",""
"64","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2001","kein Migrationshintergrund","","","",""
"65","2001","direkter Migrationshintergrund","","","",""
"65","2001","indirekter Migrationshintergrund","","","",""
"65","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2001","kein Migrationshintergrund","","","",""
"90","2001","direkter Migrationshintergrund","","","",""
"90","2001","indirekter Migrationshintergrund","","","",""
"90","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2001","kein Migrationshintergrund","","","",""
"98","2001","direkter Migrationshintergrund","","","",""
"98","2001","indirekter Migrationshintergrund","","","",""
"98","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2001","kein Migrationshintergrund","","","",""
"100","2001","direkter Migrationshintergrund","","","",""
"100","2001","indirekter Migrationshintergrund","","","",""
"100","2001","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2002","kein Migrationshintergrund","","","",""
"0","2002","direkter Migrationshintergrund","","","",""
"0","2002","indirekter Migrationshintergrund","","","",""
"0","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2002","kein Migrationshintergrund","1753","0.757459328331536","0.739792045686918","0.775126610976153"
"1","2002","direkter Migrationshintergrund","263","0.793082482522282","0.748767214211266","0.837397750833297"
"1","2002","indirekter Migrationshintergrund","63","0.757373568103269","0.664591234212335","0.850155901994203"
"1","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2002","kein Migrationshintergrund","375","0.181866332894398","0.165966736606","0.197765929182796"
"2","2002","direkter Migrationshintergrund","43","0.162102044900902","0.121785306861552","0.202418782940251"
"2","2002","indirekter Migrationshintergrund","10","","",""
"2","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2002","kein Migrationshintergrund","89","0.0378389376367657","0.0299740745645299","0.0457038007090015"
"3","2002","direkter Migrationshintergrund","11","","",""
"3","2002","indirekter Migrationshintergrund","5","","",""
"3","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2002","kein Migrationshintergrund","19","","",""
"4","2002","direkter Migrationshintergrund","2","","",""
"4","2002","indirekter Migrationshintergrund","2","","",""
"4","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2002","kein Migrationshintergrund","14","","",""
"5","2002","direkter Migrationshintergrund","1","","",""
"5","2002","indirekter Migrationshintergrund","1","","",""
"5","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2002","kein Migrationshintergrund","2","","",""
"6","2002","direkter Migrationshintergrund","","","",""
"6","2002","indirekter Migrationshintergrund","","","",""
"6","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2002","kein Migrationshintergrund","2","","",""
"7","2002","direkter Migrationshintergrund","","","",""
"7","2002","indirekter Migrationshintergrund","","","",""
"7","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2002","kein Migrationshintergrund","1","","",""
"8","2002","direkter Migrationshintergrund","","","",""
"8","2002","indirekter Migrationshintergrund","1","","",""
"8","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2002","kein Migrationshintergrund","","","",""
"9","2002","direkter Migrationshintergrund","1","","",""
"9","2002","indirekter Migrationshintergrund","","","",""
"9","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2002","kein Migrationshintergrund","2","","",""
"10","2002","direkter Migrationshintergrund","","","",""
"10","2002","indirekter Migrationshintergrund","","","",""
"10","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2002","kein Migrationshintergrund","1","","",""
"11","2002","direkter Migrationshintergrund","","","",""
"11","2002","indirekter Migrationshintergrund","","","",""
"11","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2002","kein Migrationshintergrund","1","","",""
"12","2002","direkter Migrationshintergrund","","","",""
"12","2002","indirekter Migrationshintergrund","","","",""
"12","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2002","kein Migrationshintergrund","","","",""
"13","2002","direkter Migrationshintergrund","","","",""
"13","2002","indirekter Migrationshintergrund","","","",""
"13","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2002","kein Migrationshintergrund","","","",""
"14","2002","direkter Migrationshintergrund","","","",""
"14","2002","indirekter Migrationshintergrund","","","",""
"14","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2002","kein Migrationshintergrund","","","",""
"15","2002","direkter Migrationshintergrund","","","",""
"15","2002","indirekter Migrationshintergrund","","","",""
"15","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2002","kein Migrationshintergrund","","","",""
"16","2002","direkter Migrationshintergrund","","","",""
"16","2002","indirekter Migrationshintergrund","","","",""
"16","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2002","kein Migrationshintergrund","","","",""
"17","2002","direkter Migrationshintergrund","","","",""
"17","2002","indirekter Migrationshintergrund","","","",""
"17","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2002","kein Migrationshintergrund","1","","",""
"18","2002","direkter Migrationshintergrund","","","",""
"18","2002","indirekter Migrationshintergrund","","","",""
"18","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2002","kein Migrationshintergrund","","","",""
"19","2002","direkter Migrationshintergrund","","","",""
"19","2002","indirekter Migrationshintergrund","","","",""
"19","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2002","kein Migrationshintergrund","","","",""
"20","2002","direkter Migrationshintergrund","","","",""
"20","2002","indirekter Migrationshintergrund","","","",""
"20","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2002","kein Migrationshintergrund","","","",""
"21","2002","direkter Migrationshintergrund","","","",""
"21","2002","indirekter Migrationshintergrund","","","",""
"21","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2002","kein Migrationshintergrund","","","",""
"22","2002","direkter Migrationshintergrund","","","",""
"22","2002","indirekter Migrationshintergrund","","","",""
"22","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2002","kein Migrationshintergrund","","","",""
"23","2002","direkter Migrationshintergrund","","","",""
"23","2002","indirekter Migrationshintergrund","","","",""
"23","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2002","kein Migrationshintergrund","","","",""
"24","2002","direkter Migrationshintergrund","","","",""
"24","2002","indirekter Migrationshintergrund","","","",""
"24","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2002","kein Migrationshintergrund","","","",""
"25","2002","direkter Migrationshintergrund","","","",""
"25","2002","indirekter Migrationshintergrund","","","",""
"25","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2002","kein Migrationshintergrund","","","",""
"26","2002","direkter Migrationshintergrund","","","",""
"26","2002","indirekter Migrationshintergrund","","","",""
"26","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2002","kein Migrationshintergrund","","","",""
"27","2002","direkter Migrationshintergrund","","","",""
"27","2002","indirekter Migrationshintergrund","","","",""
"27","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2002","kein Migrationshintergrund","","","",""
"28","2002","direkter Migrationshintergrund","","","",""
"28","2002","indirekter Migrationshintergrund","","","",""
"28","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2002","kein Migrationshintergrund","","","",""
"30","2002","direkter Migrationshintergrund","","","",""
"30","2002","indirekter Migrationshintergrund","","","",""
"30","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2002","kein Migrationshintergrund","","","",""
"31","2002","direkter Migrationshintergrund","","","",""
"31","2002","indirekter Migrationshintergrund","","","",""
"31","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2002","kein Migrationshintergrund","","","",""
"32","2002","direkter Migrationshintergrund","","","",""
"32","2002","indirekter Migrationshintergrund","","","",""
"32","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2002","kein Migrationshintergrund","","","",""
"35","2002","direkter Migrationshintergrund","","","",""
"35","2002","indirekter Migrationshintergrund","","","",""
"35","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2002","kein Migrationshintergrund","","","",""
"36","2002","direkter Migrationshintergrund","","","",""
"36","2002","indirekter Migrationshintergrund","","","",""
"36","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2002","kein Migrationshintergrund","","","",""
"40","2002","direkter Migrationshintergrund","","","",""
"40","2002","indirekter Migrationshintergrund","","","",""
"40","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2002","kein Migrationshintergrund","","","",""
"42","2002","direkter Migrationshintergrund","","","",""
"42","2002","indirekter Migrationshintergrund","","","",""
"42","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2002","kein Migrationshintergrund","","","",""
"45","2002","direkter Migrationshintergrund","","","",""
"45","2002","indirekter Migrationshintergrund","","","",""
"45","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2002","kein Migrationshintergrund","1","","",""
"48","2002","direkter Migrationshintergrund","","","",""
"48","2002","indirekter Migrationshintergrund","","","",""
"48","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2002","kein Migrationshintergrund","","","",""
"50","2002","direkter Migrationshintergrund","","","",""
"50","2002","indirekter Migrationshintergrund","","","",""
"50","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2002","kein Migrationshintergrund","","","",""
"51","2002","direkter Migrationshintergrund","","","",""
"51","2002","indirekter Migrationshintergrund","","","",""
"51","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2002","kein Migrationshintergrund","","","",""
"64","2002","direkter Migrationshintergrund","","","",""
"64","2002","indirekter Migrationshintergrund","","","",""
"64","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2002","kein Migrationshintergrund","","","",""
"65","2002","direkter Migrationshintergrund","","","",""
"65","2002","indirekter Migrationshintergrund","","","",""
"65","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2002","kein Migrationshintergrund","","","",""
"90","2002","direkter Migrationshintergrund","","","",""
"90","2002","indirekter Migrationshintergrund","","","",""
"90","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2002","kein Migrationshintergrund","","","",""
"98","2002","direkter Migrationshintergrund","","","",""
"98","2002","indirekter Migrationshintergrund","","","",""
"98","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2002","kein Migrationshintergrund","","","",""
"100","2002","direkter Migrationshintergrund","","","",""
"100","2002","indirekter Migrationshintergrund","","","",""
"100","2002","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2003","kein Migrationshintergrund","","","",""
"0","2003","direkter Migrationshintergrund","","","",""
"0","2003","indirekter Migrationshintergrund","","","",""
"0","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2003","kein Migrationshintergrund","1672","0.740525830970533","0.722225477975719","0.758826183965347"
"1","2003","direkter Migrationshintergrund","231","0.764549754783042","0.716378006402383","0.8127215031637"
"1","2003","indirekter Migrationshintergrund","58","0.73442521935695","0.632413739141915","0.836436699571986"
"1","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2003","kein Migrationshintergrund","378","0.182295238184807","0.166176604648265","0.198413871721348"
"2","2003","direkter Migrationshintergrund","45","0.17175126063021","0.128928928311657","0.214573592948762"
"2","2003","indirekter Migrationshintergrund","9","","",""
"2","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2003","kein Migrationshintergrund","91","0.0427754964168578","0.0343276360128707","0.0512233568208449"
"3","2003","direkter Migrationshintergrund","10","","",""
"3","2003","indirekter Migrationshintergrund","3","","",""
"3","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2003","kein Migrationshintergrund","32","0.018568422525392","0.0129325674794779","0.0242042775713062"
"4","2003","direkter Migrationshintergrund","6","","",""
"4","2003","indirekter Migrationshintergrund","","","",""
"4","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2003","kein Migrationshintergrund","11","","",""
"5","2003","direkter Migrationshintergrund","1","","",""
"5","2003","indirekter Migrationshintergrund","1","","",""
"5","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2003","kein Migrationshintergrund","5","","",""
"6","2003","direkter Migrationshintergrund","4","","",""
"6","2003","indirekter Migrationshintergrund","1","","",""
"6","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2003","kein Migrationshintergrund","7","","",""
"7","2003","direkter Migrationshintergrund","1","","",""
"7","2003","indirekter Migrationshintergrund","","","",""
"7","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2003","kein Migrationshintergrund","2","","",""
"8","2003","direkter Migrationshintergrund","","","",""
"8","2003","indirekter Migrationshintergrund","","","",""
"8","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2003","kein Migrationshintergrund","","","",""
"9","2003","direkter Migrationshintergrund","","","",""
"9","2003","indirekter Migrationshintergrund","","","",""
"9","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2003","kein Migrationshintergrund","2","","",""
"10","2003","direkter Migrationshintergrund","","","",""
"10","2003","indirekter Migrationshintergrund","","","",""
"10","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2003","kein Migrationshintergrund","","","",""
"11","2003","direkter Migrationshintergrund","","","",""
"11","2003","indirekter Migrationshintergrund","","","",""
"11","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2003","kein Migrationshintergrund","2","","",""
"12","2003","direkter Migrationshintergrund","","","",""
"12","2003","indirekter Migrationshintergrund","","","",""
"12","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2003","kein Migrationshintergrund","","","",""
"13","2003","direkter Migrationshintergrund","","","",""
"13","2003","indirekter Migrationshintergrund","","","",""
"13","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2003","kein Migrationshintergrund","1","","",""
"14","2003","direkter Migrationshintergrund","","","",""
"14","2003","indirekter Migrationshintergrund","","","",""
"14","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","2003","kein Migrationshintergrund","1","","",""
"15","2003","direkter Migrationshintergrund","","","",""
"15","2003","indirekter Migrationshintergrund","","","",""
"15","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","2003","kein Migrationshintergrund","","","",""
"16","2003","direkter Migrationshintergrund","","","",""
"16","2003","indirekter Migrationshintergrund","","","",""
"16","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","2003","kein Migrationshintergrund","","","",""
"17","2003","direkter Migrationshintergrund","","","",""
"17","2003","indirekter Migrationshintergrund","","","",""
"17","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","2003","kein Migrationshintergrund","","","",""
"18","2003","direkter Migrationshintergrund","","","",""
"18","2003","indirekter Migrationshintergrund","","","",""
"18","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","2003","kein Migrationshintergrund","","","",""
"19","2003","direkter Migrationshintergrund","","","",""
"19","2003","indirekter Migrationshintergrund","","","",""
"19","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","2003","kein Migrationshintergrund","","","",""
"20","2003","direkter Migrationshintergrund","","","",""
"20","2003","indirekter Migrationshintergrund","","","",""
"20","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","2003","kein Migrationshintergrund","","","",""
"21","2003","direkter Migrationshintergrund","","","",""
"21","2003","indirekter Migrationshintergrund","","","",""
"21","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","2003","kein Migrationshintergrund","","","",""
"22","2003","direkter Migrationshintergrund","","","",""
"22","2003","indirekter Migrationshintergrund","","","",""
"22","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","2003","kein Migrationshintergrund","","","",""
"23","2003","direkter Migrationshintergrund","","","",""
"23","2003","indirekter Migrationshintergrund","","","",""
"23","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","2003","kein Migrationshintergrund","","","",""
"24","2003","direkter Migrationshintergrund","","","",""
"24","2003","indirekter Migrationshintergrund","","","",""
"24","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","2003","kein Migrationshintergrund","","","",""
"25","2003","direkter Migrationshintergrund","","","",""
"25","2003","indirekter Migrationshintergrund","","","",""
"25","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","2003","kein Migrationshintergrund","","","",""
"26","2003","direkter Migrationshintergrund","","","",""
"26","2003","indirekter Migrationshintergrund","","","",""
"26","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2003","kein Migrationshintergrund","","","",""
"27","2003","direkter Migrationshintergrund","","","",""
"27","2003","indirekter Migrationshintergrund","","","",""
"27","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2003","kein Migrationshintergrund","","","",""
"28","2003","direkter Migrationshintergrund","","","",""
"28","2003","indirekter Migrationshintergrund","","","",""
"28","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2003","kein Migrationshintergrund","","","",""
"30","2003","direkter Migrationshintergrund","","","",""
"30","2003","indirekter Migrationshintergrund","","","",""
"30","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2003","kein Migrationshintergrund","","","",""
"31","2003","direkter Migrationshintergrund","","","",""
"31","2003","indirekter Migrationshintergrund","","","",""
"31","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2003","kein Migrationshintergrund","","","",""
"32","2003","direkter Migrationshintergrund","","","",""
"32","2003","indirekter Migrationshintergrund","","","",""
"32","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2003","kein Migrationshintergrund","","","",""
"35","2003","direkter Migrationshintergrund","","","",""
"35","2003","indirekter Migrationshintergrund","","","",""
"35","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2003","kein Migrationshintergrund","","","",""
"36","2003","direkter Migrationshintergrund","","","",""
"36","2003","indirekter Migrationshintergrund","","","",""
"36","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2003","kein Migrationshintergrund","","","",""
"40","2003","direkter Migrationshintergrund","","","",""
"40","2003","indirekter Migrationshintergrund","","","",""
"40","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2003","kein Migrationshintergrund","","","",""
"42","2003","direkter Migrationshintergrund","","","",""
"42","2003","indirekter Migrationshintergrund","","","",""
"42","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2003","kein Migrationshintergrund","","","",""
"45","2003","direkter Migrationshintergrund","","","",""
"45","2003","indirekter Migrationshintergrund","","","",""
"45","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2003","kein Migrationshintergrund","","","",""
"48","2003","direkter Migrationshintergrund","","","",""
"48","2003","indirekter Migrationshintergrund","","","",""
"48","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2003","kein Migrationshintergrund","","","",""
"50","2003","direkter Migrationshintergrund","","","",""
"50","2003","indirekter Migrationshintergrund","","","",""
"50","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2003","kein Migrationshintergrund","","","",""
"51","2003","direkter Migrationshintergrund","","","",""
"51","2003","indirekter Migrationshintergrund","","","",""
"51","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2003","kein Migrationshintergrund","","","",""
"64","2003","direkter Migrationshintergrund","","","",""
"64","2003","indirekter Migrationshintergrund","","","",""
"64","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2003","kein Migrationshintergrund","","","",""
"65","2003","direkter Migrationshintergrund","","","",""
"65","2003","indirekter Migrationshintergrund","","","",""
"65","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2003","kein Migrationshintergrund","","","",""
"90","2003","direkter Migrationshintergrund","","","",""
"90","2003","indirekter Migrationshintergrund","","","",""
"90","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2003","kein Migrationshintergrund","","","",""
"98","2003","direkter Migrationshintergrund","","","",""
"98","2003","indirekter Migrationshintergrund","","","",""
"98","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2003","kein Migrationshintergrund","","","",""
"100","2003","direkter Migrationshintergrund","","","",""
"100","2003","indirekter Migrationshintergrund","","","",""
"100","2003","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2004","kein Migrationshintergrund","","","",""
"0","2004","direkter Migrationshintergrund","","","",""
"0","2004","indirekter Migrationshintergrund","","","",""
"0","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2004","kein Migrationshintergrund","1641","0.739138237862684","0.720629010375329","0.757647465350039"
"1","2004","direkter Migrationshintergrund","225","0.745239356699906","0.695517064365759","0.794961649034054"
"1","2004","indirekter Migrationshintergrund","65","0.863641377158266","0.786991625470087","0.940291128846446"
"1","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2004","kein Migrationshintergrund","369","0.182960673389869","0.166663187950284","0.199258158829454"
"2","2004","direkter Migrationshintergrund","47","0.170369060806503","0.127467319724596","0.213270801888411"
"2","2004","indirekter Migrationshintergrund","11","","",""
"2","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2004","kein Migrationshintergrund","93","0.0492201043525924","0.0401014342024949","0.0583387745026899"
"3","2004","direkter Migrationshintergrund","16","","",""
"3","2004","indirekter Migrationshintergrund","1","","",""
"3","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2004","kein Migrationshintergrund","21","","",""
"4","2004","direkter Migrationshintergrund","6","","",""
"4","2004","indirekter Migrationshintergrund","","","",""
"4","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2004","kein Migrationshintergrund","16","","",""
"5","2004","direkter Migrationshintergrund","","","",""
"5","2004","indirekter Migrationshintergrund","","","",""
"5","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2004","kein Migrationshintergrund","6","","",""
"6","2004","direkter Migrationshintergrund","","","",""
"6","2004","indirekter Migrationshintergrund","","","",""
"6","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2004","kein Migrationshintergrund","2","","",""
"7","2004","direkter Migrationshintergrund","","","",""
"7","2004","indirekter Migrationshintergrund","","","",""
"7","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2004","kein Migrationshintergrund","4","","",""
"8","2004","direkter Migrationshintergrund","1","","",""
"8","2004","indirekter Migrationshintergrund","","","",""
"8","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2004","kein Migrationshintergrund","","","",""
"9","2004","direkter Migrationshintergrund","","","",""
"9","2004","indirekter Migrationshintergrund","","","",""
"9","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2004","kein Migrationshintergrund","4","","",""
"10","2004","direkter Migrationshintergrund","","","",""
"10","2004","indirekter Migrationshintergrund","","","",""
"10","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2004","kein Migrationshintergrund","2","","",""
"11","2004","direkter Migrationshintergrund","","","",""
"11","2004","indirekter Migrationshintergrund","","","",""
"11","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","2004","kein Migrationshintergrund","2","","",""
"12","2004","direkter Migrationshintergrund","","","",""
"12","2004","indirekter Migrationshintergrund","","","",""
"12","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","2004","kein Migrationshintergrund","2","","",""
"13","2004","direkter Migrationshintergrund","","","",""
"13","2004","indirekter Migrationshintergrund","","","",""
"13","2004","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","2004","kein Migrationshintergrund","","","",""
"14","2004","direkter Migrationshintergrund","","","",""
"14","2004","indirekter Migrationshintergrund","","","",""
