"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"27","2005","17-29","indirekter Migrationshintergrund","","","",""
"27","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2005","30-45","kein Migrationshintergrund","","","",""
"27","2005","30-45","direkter Migrationshintergrund","","","",""
"27","2005","30-45","indirekter Migrationshintergrund","","","",""
"27","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2005","46-65","kein Migrationshintergrund","","","",""
"27","2005","46-65","direkter Migrationshintergrund","","","",""
"27","2005","46-65","indirekter Migrationshintergrund","","","",""
"27","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","2005","66","kein Migrationshintergrund","","","",""
"27","2005","66","direkter Migrationshintergrund","","","",""
"27","2005","66","indirekter Migrationshintergrund","","","",""
"27","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2005","17-29","kein Migrationshintergrund","","","",""
"28","2005","17-29","direkter Migrationshintergrund","","","",""
"28","2005","17-29","indirekter Migrationshintergrund","","","",""
"28","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2005","30-45","kein Migrationshintergrund","","","",""
"28","2005","30-45","direkter Migrationshintergrund","","","",""
"28","2005","30-45","indirekter Migrationshintergrund","","","",""
"28","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2005","46-65","kein Migrationshintergrund","","","",""
"28","2005","46-65","direkter Migrationshintergrund","","","",""
"28","2005","46-65","indirekter Migrationshintergrund","","","",""
"28","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","2005","66","kein Migrationshintergrund","","","",""
"28","2005","66","direkter Migrationshintergrund","","","",""
"28","2005","66","indirekter Migrationshintergrund","","","",""
"28","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2005","17-29","kein Migrationshintergrund","","","",""
"30","2005","17-29","direkter Migrationshintergrund","","","",""
"30","2005","17-29","indirekter Migrationshintergrund","","","",""
"30","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2005","30-45","kein Migrationshintergrund","","","",""
"30","2005","30-45","direkter Migrationshintergrund","","","",""
"30","2005","30-45","indirekter Migrationshintergrund","","","",""
"30","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2005","46-65","kein Migrationshintergrund","","","",""
"30","2005","46-65","direkter Migrationshintergrund","","","",""
"30","2005","46-65","indirekter Migrationshintergrund","","","",""
"30","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","2005","66","kein Migrationshintergrund","","","",""
"30","2005","66","direkter Migrationshintergrund","","","",""
"30","2005","66","indirekter Migrationshintergrund","","","",""
"30","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2005","17-29","kein Migrationshintergrund","","","",""
"31","2005","17-29","direkter Migrationshintergrund","","","",""
"31","2005","17-29","indirekter Migrationshintergrund","","","",""
"31","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2005","30-45","kein Migrationshintergrund","","","",""
"31","2005","30-45","direkter Migrationshintergrund","","","",""
"31","2005","30-45","indirekter Migrationshintergrund","","","",""
"31","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2005","46-65","kein Migrationshintergrund","","","",""
"31","2005","46-65","direkter Migrationshintergrund","","","",""
"31","2005","46-65","indirekter Migrationshintergrund","","","",""
"31","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","2005","66","kein Migrationshintergrund","","","",""
"31","2005","66","direkter Migrationshintergrund","","","",""
"31","2005","66","indirekter Migrationshintergrund","","","",""
"31","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2005","17-29","kein Migrationshintergrund","","","",""
"32","2005","17-29","direkter Migrationshintergrund","","","",""
"32","2005","17-29","indirekter Migrationshintergrund","","","",""
"32","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2005","30-45","kein Migrationshintergrund","","","",""
"32","2005","30-45","direkter Migrationshintergrund","","","",""
"32","2005","30-45","indirekter Migrationshintergrund","","","",""
"32","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2005","46-65","kein Migrationshintergrund","","","",""
"32","2005","46-65","direkter Migrationshintergrund","","","",""
"32","2005","46-65","indirekter Migrationshintergrund","","","",""
"32","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","2005","66","kein Migrationshintergrund","","","",""
"32","2005","66","direkter Migrationshintergrund","","","",""
"32","2005","66","indirekter Migrationshintergrund","","","",""
"32","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2005","17-29","kein Migrationshintergrund","","","",""
"35","2005","17-29","direkter Migrationshintergrund","","","",""
"35","2005","17-29","indirekter Migrationshintergrund","","","",""
"35","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2005","30-45","kein Migrationshintergrund","","","",""
"35","2005","30-45","direkter Migrationshintergrund","","","",""
"35","2005","30-45","indirekter Migrationshintergrund","","","",""
"35","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2005","46-65","kein Migrationshintergrund","","","",""
"35","2005","46-65","direkter Migrationshintergrund","","","",""
"35","2005","46-65","indirekter Migrationshintergrund","","","",""
"35","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","2005","66","kein Migrationshintergrund","","","",""
"35","2005","66","direkter Migrationshintergrund","","","",""
"35","2005","66","indirekter Migrationshintergrund","","","",""
"35","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2005","17-29","kein Migrationshintergrund","","","",""
"36","2005","17-29","direkter Migrationshintergrund","","","",""
"36","2005","17-29","indirekter Migrationshintergrund","","","",""
"36","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2005","30-45","kein Migrationshintergrund","","","",""
"36","2005","30-45","direkter Migrationshintergrund","","","",""
"36","2005","30-45","indirekter Migrationshintergrund","","","",""
"36","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2005","46-65","kein Migrationshintergrund","","","",""
"36","2005","46-65","direkter Migrationshintergrund","","","",""
"36","2005","46-65","indirekter Migrationshintergrund","","","",""
"36","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","2005","66","kein Migrationshintergrund","","","",""
"36","2005","66","direkter Migrationshintergrund","","","",""
"36","2005","66","indirekter Migrationshintergrund","","","",""
"36","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2005","17-29","kein Migrationshintergrund","","","",""
"40","2005","17-29","direkter Migrationshintergrund","","","",""
"40","2005","17-29","indirekter Migrationshintergrund","","","",""
"40","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2005","30-45","kein Migrationshintergrund","","","",""
"40","2005","30-45","direkter Migrationshintergrund","","","",""
"40","2005","30-45","indirekter Migrationshintergrund","","","",""
"40","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2005","46-65","kein Migrationshintergrund","","","",""
"40","2005","46-65","direkter Migrationshintergrund","","","",""
"40","2005","46-65","indirekter Migrationshintergrund","","","",""
"40","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","2005","66","kein Migrationshintergrund","","","",""
"40","2005","66","direkter Migrationshintergrund","","","",""
"40","2005","66","indirekter Migrationshintergrund","","","",""
"40","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2005","17-29","kein Migrationshintergrund","","","",""
"42","2005","17-29","direkter Migrationshintergrund","","","",""
"42","2005","17-29","indirekter Migrationshintergrund","","","",""
"42","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2005","30-45","kein Migrationshintergrund","","","",""
"42","2005","30-45","direkter Migrationshintergrund","","","",""
"42","2005","30-45","indirekter Migrationshintergrund","","","",""
"42","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2005","46-65","kein Migrationshintergrund","","","",""
"42","2005","46-65","direkter Migrationshintergrund","","","",""
"42","2005","46-65","indirekter Migrationshintergrund","","","",""
"42","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","2005","66","kein Migrationshintergrund","","","",""
"42","2005","66","direkter Migrationshintergrund","","","",""
"42","2005","66","indirekter Migrationshintergrund","","","",""
"42","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2005","17-29","kein Migrationshintergrund","","","",""
"45","2005","17-29","direkter Migrationshintergrund","","","",""
"45","2005","17-29","indirekter Migrationshintergrund","","","",""
"45","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2005","30-45","kein Migrationshintergrund","","","",""
"45","2005","30-45","direkter Migrationshintergrund","","","",""
"45","2005","30-45","indirekter Migrationshintergrund","","","",""
"45","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2005","46-65","kein Migrationshintergrund","","","",""
"45","2005","46-65","direkter Migrationshintergrund","","","",""
"45","2005","46-65","indirekter Migrationshintergrund","","","",""
"45","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","2005","66","kein Migrationshintergrund","","","",""
"45","2005","66","direkter Migrationshintergrund","","","",""
"45","2005","66","indirekter Migrationshintergrund","","","",""
"45","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2005","17-29","kein Migrationshintergrund","","","",""
"48","2005","17-29","direkter Migrationshintergrund","","","",""
"48","2005","17-29","indirekter Migrationshintergrund","","","",""
"48","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2005","30-45","kein Migrationshintergrund","","","",""
"48","2005","30-45","direkter Migrationshintergrund","","","",""
"48","2005","30-45","indirekter Migrationshintergrund","","","",""
"48","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2005","46-65","kein Migrationshintergrund","","","",""
"48","2005","46-65","direkter Migrationshintergrund","","","",""
"48","2005","46-65","indirekter Migrationshintergrund","","","",""
"48","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","2005","66","kein Migrationshintergrund","","","",""
"48","2005","66","direkter Migrationshintergrund","","","",""
"48","2005","66","indirekter Migrationshintergrund","","","",""
"48","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2005","17-29","kein Migrationshintergrund","","","",""
"50","2005","17-29","direkter Migrationshintergrund","","","",""
"50","2005","17-29","indirekter Migrationshintergrund","","","",""
"50","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2005","30-45","kein Migrationshintergrund","","","",""
"50","2005","30-45","direkter Migrationshintergrund","","","",""
"50","2005","30-45","indirekter Migrationshintergrund","","","",""
"50","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2005","46-65","kein Migrationshintergrund","","","",""
"50","2005","46-65","direkter Migrationshintergrund","","","",""
"50","2005","46-65","indirekter Migrationshintergrund","","","",""
"50","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","2005","66","kein Migrationshintergrund","","","",""
"50","2005","66","direkter Migrationshintergrund","","","",""
"50","2005","66","indirekter Migrationshintergrund","","","",""
"50","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2005","17-29","kein Migrationshintergrund","","","",""
"51","2005","17-29","direkter Migrationshintergrund","","","",""
"51","2005","17-29","indirekter Migrationshintergrund","","","",""
"51","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2005","30-45","kein Migrationshintergrund","","","",""
"51","2005","30-45","direkter Migrationshintergrund","","","",""
"51","2005","30-45","indirekter Migrationshintergrund","","","",""
"51","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2005","46-65","kein Migrationshintergrund","","","",""
"51","2005","46-65","direkter Migrationshintergrund","","","",""
"51","2005","46-65","indirekter Migrationshintergrund","","","",""
"51","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","2005","66","kein Migrationshintergrund","","","",""
"51","2005","66","direkter Migrationshintergrund","","","",""
"51","2005","66","indirekter Migrationshintergrund","","","",""
"51","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2005","17-29","kein Migrationshintergrund","","","",""
"64","2005","17-29","direkter Migrationshintergrund","","","",""
"64","2005","17-29","indirekter Migrationshintergrund","","","",""
"64","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2005","30-45","kein Migrationshintergrund","","","",""
"64","2005","30-45","direkter Migrationshintergrund","","","",""
"64","2005","30-45","indirekter Migrationshintergrund","","","",""
"64","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2005","46-65","kein Migrationshintergrund","","","",""
"64","2005","46-65","direkter Migrationshintergrund","","","",""
"64","2005","46-65","indirekter Migrationshintergrund","","","",""
"64","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","2005","66","kein Migrationshintergrund","","","",""
"64","2005","66","direkter Migrationshintergrund","","","",""
"64","2005","66","indirekter Migrationshintergrund","","","",""
"64","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2005","17-29","kein Migrationshintergrund","","","",""
"65","2005","17-29","direkter Migrationshintergrund","","","",""
"65","2005","17-29","indirekter Migrationshintergrund","","","",""
"65","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2005","30-45","kein Migrationshintergrund","","","",""
"65","2005","30-45","direkter Migrationshintergrund","","","",""
"65","2005","30-45","indirekter Migrationshintergrund","","","",""
"65","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2005","46-65","kein Migrationshintergrund","","","",""
"65","2005","46-65","direkter Migrationshintergrund","","","",""
"65","2005","46-65","indirekter Migrationshintergrund","","","",""
"65","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","2005","66","kein Migrationshintergrund","","","",""
"65","2005","66","direkter Migrationshintergrund","","","",""
"65","2005","66","indirekter Migrationshintergrund","","","",""
"65","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2005","17-29","kein Migrationshintergrund","","","",""
"90","2005","17-29","direkter Migrationshintergrund","","","",""
"90","2005","17-29","indirekter Migrationshintergrund","","","",""
"90","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2005","30-45","kein Migrationshintergrund","","","",""
"90","2005","30-45","direkter Migrationshintergrund","","","",""
"90","2005","30-45","indirekter Migrationshintergrund","","","",""
"90","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2005","46-65","kein Migrationshintergrund","","","",""
"90","2005","46-65","direkter Migrationshintergrund","","","",""
"90","2005","46-65","indirekter Migrationshintergrund","","","",""
"90","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","2005","66","kein Migrationshintergrund","","","",""
"90","2005","66","direkter Migrationshintergrund","","","",""
"90","2005","66","indirekter Migrationshintergrund","","","",""
"90","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2005","17-29","kein Migrationshintergrund","","","",""
"98","2005","17-29","direkter Migrationshintergrund","","","",""
"98","2005","17-29","indirekter Migrationshintergrund","","","",""
"98","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2005","30-45","kein Migrationshintergrund","","","",""
"98","2005","30-45","direkter Migrationshintergrund","","","",""
"98","2005","30-45","indirekter Migrationshintergrund","","","",""
"98","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2005","46-65","kein Migrationshintergrund","","","",""
"98","2005","46-65","direkter Migrationshintergrund","","","",""
"98","2005","46-65","indirekter Migrationshintergrund","","","",""
"98","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","2005","66","kein Migrationshintergrund","","","",""
"98","2005","66","direkter Migrationshintergrund","","","",""
"98","2005","66","indirekter Migrationshintergrund","","","",""
"98","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2005","17-29","kein Migrationshintergrund","","","",""
"100","2005","17-29","direkter Migrationshintergrund","","","",""
"100","2005","17-29","indirekter Migrationshintergrund","","","",""
"100","2005","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2005","30-45","kein Migrationshintergrund","","","",""
"100","2005","30-45","direkter Migrationshintergrund","","","",""
"100","2005","30-45","indirekter Migrationshintergrund","","","",""
"100","2005","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2005","46-65","kein Migrationshintergrund","","","",""
"100","2005","46-65","direkter Migrationshintergrund","","","",""
"100","2005","46-65","indirekter Migrationshintergrund","","","",""
"100","2005","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","2005","66","kein Migrationshintergrund","","","",""
"100","2005","66","direkter Migrationshintergrund","","","",""
"100","2005","66","indirekter Migrationshintergrund","","","",""
"100","2005","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2006","17-29","kein Migrationshintergrund","","","",""
"0","2006","17-29","direkter Migrationshintergrund","","","",""
"0","2006","17-29","indirekter Migrationshintergrund","","","",""
"0","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2006","30-45","kein Migrationshintergrund","","","",""
"0","2006","30-45","direkter Migrationshintergrund","","","",""
"0","2006","30-45","indirekter Migrationshintergrund","","","",""
"0","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2006","46-65","kein Migrationshintergrund","","","",""
"0","2006","46-65","direkter Migrationshintergrund","","","",""
"0","2006","46-65","indirekter Migrationshintergrund","","","",""
"0","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","2006","66","kein Migrationshintergrund","","","",""
"0","2006","66","direkter Migrationshintergrund","","","",""
"0","2006","66","indirekter Migrationshintergrund","","","",""
"0","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2006","17-29","kein Migrationshintergrund","187","0.823461941357398","0.77439996513135","0.872523917583446"
"1","2006","17-29","direkter Migrationshintergrund","23","","",""
"1","2006","17-29","indirekter Migrationshintergrund","26","","",""
"1","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2006","30-45","kein Migrationshintergrund","344","0.821389197882854","0.784888071934985","0.857890323830723"
"1","2006","30-45","direkter Migrationshintergrund","49","0.884080166096127","0.80169314634428","0.966467185847973"
"1","2006","30-45","indirekter Migrationshintergrund","25","","",""
"1","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2006","46-65","kein Migrationshintergrund","516","0.720392667802592","0.687587477179435","0.753197858425749"
"1","2006","46-65","direkter Migrationshintergrund","80","0.802041071667598","0.722333729873897","0.881748413461299"
"1","2006","46-65","indirekter Migrationshintergrund","4","","",""
"1","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","2006","66","kein Migrationshintergrund","","","",""
"1","2006","66","direkter Migrationshintergrund","","","",""
"1","2006","66","indirekter Migrationshintergrund","","","",""
"1","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2006","17-29","kein Migrationshintergrund","27","","",""
"2","2006","17-29","direkter Migrationshintergrund","3","","",""
"2","2006","17-29","indirekter Migrationshintergrund","5","","",""
"2","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2006","30-45","kein Migrationshintergrund","55","0.113080533759467","0.0829009027419356","0.143260164776999"
"2","2006","30-45","direkter Migrationshintergrund","8","","",""
"2","2006","30-45","indirekter Migrationshintergrund","2","","",""
"2","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2006","46-65","kein Migrationshintergrund","141","0.180273080221476","0.152174544769503","0.20837161567345"
"2","2006","46-65","direkter Migrationshintergrund","12","","",""
"2","2006","46-65","indirekter Migrationshintergrund","1","","",""
"2","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","2006","66","kein Migrationshintergrund","","","",""
"2","2006","66","direkter Migrationshintergrund","","","",""
"2","2006","66","indirekter Migrationshintergrund","","","",""
"2","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2006","17-29","kein Migrationshintergrund","11","","",""
"3","2006","17-29","direkter Migrationshintergrund","","","",""
"3","2006","17-29","indirekter Migrationshintergrund","1","","",""
"3","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2006","30-45","kein Migrationshintergrund","15","","",""
"3","2006","30-45","direkter Migrationshintergrund","","","",""
"3","2006","30-45","indirekter Migrationshintergrund","2","","",""
"3","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2006","46-65","kein Migrationshintergrund","43","0.0699306545957402","0.0512894012917106","0.0885719078997698"
"3","2006","46-65","direkter Migrationshintergrund","3","","",""
"3","2006","46-65","indirekter Migrationshintergrund","1","","",""
"3","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","2006","66","kein Migrationshintergrund","","","",""
"3","2006","66","direkter Migrationshintergrund","","","",""
"3","2006","66","indirekter Migrationshintergrund","","","",""
"3","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2006","17-29","kein Migrationshintergrund","4","","",""
"4","2006","17-29","direkter Migrationshintergrund","","","",""
"4","2006","17-29","indirekter Migrationshintergrund","","","",""
"4","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2006","30-45","kein Migrationshintergrund","6","","",""
"4","2006","30-45","direkter Migrationshintergrund","","","",""
"4","2006","30-45","indirekter Migrationshintergrund","1","","",""
"4","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2006","46-65","kein Migrationshintergrund","8","","",""
"4","2006","46-65","direkter Migrationshintergrund","","","",""
"4","2006","46-65","indirekter Migrationshintergrund","1","","",""
"4","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","2006","66","kein Migrationshintergrund","","","",""
"4","2006","66","direkter Migrationshintergrund","","","",""
"4","2006","66","indirekter Migrationshintergrund","","","",""
"4","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2006","17-29","kein Migrationshintergrund","","","",""
"5","2006","17-29","direkter Migrationshintergrund","","","",""
"5","2006","17-29","indirekter Migrationshintergrund","","","",""
"5","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2006","30-45","kein Migrationshintergrund","1","","",""
"5","2006","30-45","direkter Migrationshintergrund","","","",""
"5","2006","30-45","indirekter Migrationshintergrund","","","",""
"5","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2006","46-65","kein Migrationshintergrund","5","","",""
"5","2006","46-65","direkter Migrationshintergrund","","","",""
"5","2006","46-65","indirekter Migrationshintergrund","","","",""
"5","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","2006","66","kein Migrationshintergrund","","","",""
"5","2006","66","direkter Migrationshintergrund","","","",""
"5","2006","66","indirekter Migrationshintergrund","","","",""
"5","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2006","17-29","kein Migrationshintergrund","","","",""
"6","2006","17-29","direkter Migrationshintergrund","","","",""
"6","2006","17-29","indirekter Migrationshintergrund","","","",""
"6","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2006","30-45","kein Migrationshintergrund","","","",""
"6","2006","30-45","direkter Migrationshintergrund","","","",""
"6","2006","30-45","indirekter Migrationshintergrund","","","",""
"6","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2006","46-65","kein Migrationshintergrund","2","","",""
"6","2006","46-65","direkter Migrationshintergrund","","","",""
"6","2006","46-65","indirekter Migrationshintergrund","","","",""
"6","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","2006","66","kein Migrationshintergrund","","","",""
"6","2006","66","direkter Migrationshintergrund","","","",""
"6","2006","66","indirekter Migrationshintergrund","","","",""
"6","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2006","17-29","kein Migrationshintergrund","2","","",""
"7","2006","17-29","direkter Migrationshintergrund","","","",""
"7","2006","17-29","indirekter Migrationshintergrund","","","",""
"7","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2006","30-45","kein Migrationshintergrund","1","","",""
"7","2006","30-45","direkter Migrationshintergrund","","","",""
"7","2006","30-45","indirekter Migrationshintergrund","","","",""
"7","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2006","46-65","kein Migrationshintergrund","1","","",""
"7","2006","46-65","direkter Migrationshintergrund","1","","",""
"7","2006","46-65","indirekter Migrationshintergrund","","","",""
"7","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","2006","66","kein Migrationshintergrund","","","",""
"7","2006","66","direkter Migrationshintergrund","","","",""
"7","2006","66","indirekter Migrationshintergrund","","","",""
"7","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2006","17-29","kein Migrationshintergrund","","","",""
"8","2006","17-29","direkter Migrationshintergrund","","","",""
"8","2006","17-29","indirekter Migrationshintergrund","","","",""
"8","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2006","30-45","kein Migrationshintergrund","","","",""
"8","2006","30-45","direkter Migrationshintergrund","","","",""
"8","2006","30-45","indirekter Migrationshintergrund","","","",""
"8","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2006","46-65","kein Migrationshintergrund","","","",""
"8","2006","46-65","direkter Migrationshintergrund","","","",""
"8","2006","46-65","indirekter Migrationshintergrund","","","",""
"8","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","2006","66","kein Migrationshintergrund","","","",""
"8","2006","66","direkter Migrationshintergrund","","","",""
"8","2006","66","indirekter Migrationshintergrund","","","",""
"8","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2006","17-29","kein Migrationshintergrund","","","",""
"9","2006","17-29","direkter Migrationshintergrund","","","",""
"9","2006","17-29","indirekter Migrationshintergrund","","","",""
"9","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2006","30-45","kein Migrationshintergrund","","","",""
"9","2006","30-45","direkter Migrationshintergrund","","","",""
"9","2006","30-45","indirekter Migrationshintergrund","","","",""
"9","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2006","46-65","kein Migrationshintergrund","","","",""
"9","2006","46-65","direkter Migrationshintergrund","","","",""
"9","2006","46-65","indirekter Migrationshintergrund","","","",""
"9","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","2006","66","kein Migrationshintergrund","","","",""
"9","2006","66","direkter Migrationshintergrund","","","",""
"9","2006","66","indirekter Migrationshintergrund","","","",""
"9","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2006","17-29","kein Migrationshintergrund","","","",""
"10","2006","17-29","direkter Migrationshintergrund","","","",""
"10","2006","17-29","indirekter Migrationshintergrund","","","",""
"10","2006","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2006","30-45","kein Migrationshintergrund","","","",""
"10","2006","30-45","direkter Migrationshintergrund","","","",""
"10","2006","30-45","indirekter Migrationshintergrund","","","",""
"10","2006","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2006","46-65","kein Migrationshintergrund","","","",""
"10","2006","46-65","direkter Migrationshintergrund","","","",""
"10","2006","46-65","indirekter Migrationshintergrund","","","",""
"10","2006","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","2006","66","kein Migrationshintergrund","","","",""
"10","2006","66","direkter Migrationshintergrund","","","",""
"10","2006","66","indirekter Migrationshintergrund","","","",""
"10","2006","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","2006","17-29","kein Migrationshintergrund","","","",""
"11","2006","17-29","direkter Migrationshintergrund","","","",""
"11","2006","17-29","indirekter Migrationshintergrund","","","",""
