"ple0055","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"1","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"2","2007","kein Migrationshintergrund","Westdeutschland","279","0.195649306256506","0.175607275809089","0.215691336703922"
"2","2007","kein Migrationshintergrund","Ostdeutschland","111","0.207438734796164","0.175048716413259","0.239828753179069"
"2","2007","direkter Migrationshintergrund","Westdeutschland","30","0.150871169232403","0.103682049544927","0.198060288919879"
"2","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"2","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"2","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"3","2007","kein Migrationshintergrund","Westdeutschland","86","0.0586517925020364","0.0467805647863791","0.0705230202176937"
"3","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"3","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"3","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"3","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"3","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"4","2007","kein Migrationshintergrund","Westdeutschland","30","0.0207732709814351","0.0135676085264399","0.0279789334364303"
"4","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"4","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"4","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"4","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"4","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"5","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"5","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"6","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"7","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"8","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"9","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"10","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"10","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"10","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"10","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"10","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"11","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"11","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"11","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"11","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"11","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"11","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"12","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"12","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"12","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"12","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"12","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"12","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"13","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"13","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"13","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"13","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"13","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"13","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"14","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"14","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"14","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"14","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"14","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"14","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"15","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"15","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"15","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"15","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"15","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"15","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"16","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"16","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"16","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"16","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"16","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"16","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"17","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"17","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"17","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"17","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"17","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"17","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"18","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"18","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"18","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"18","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"18","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"18","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"19","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"19","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"19","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"19","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"19","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"19","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"20","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"20","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"20","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"20","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"20","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"20","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"21","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"21","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"21","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"21","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"21","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"21","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"22","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"22","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"22","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"22","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"22","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"22","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"23","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"23","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"23","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"23","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"23","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"23","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"24","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"24","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"24","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"24","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"24","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"24","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"25","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"25","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"25","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"25","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"25","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"25","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"26","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"26","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"26","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"26","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"26","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"26","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"27","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"27","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"27","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"27","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"27","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"27","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"28","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"28","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"28","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"28","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"28","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"28","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"30","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"30","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"31","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"32","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"35","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"36","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"40","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"42","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"42","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"42","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"42","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"45","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"45","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"45","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"45","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"45","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"45","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"48","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"48","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"48","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"48","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"48","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"48","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"50","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"50","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"50","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"50","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"50","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"50","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"51","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"51","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"51","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"51","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"51","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"51","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"64","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"64","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"64","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"64","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"64","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"64","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"65","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"65","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"65","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"65","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"65","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"65","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"90","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"90","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"90","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"90","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"90","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"90","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"98","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"98","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"98","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"98","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"98","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"98","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"100","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"100","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"100","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"100","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"100","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"100","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"0","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"0","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"0","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"0","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"0","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"0","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"1","2008","kein Migrationshintergrund","Westdeutschland","978","0.716303939795959","0.692167622075332","0.740440257516585"
"1","2008","kein Migrationshintergrund","Ostdeutschland","422","0.743572422514685","0.708066236272399","0.779078608756971"
"1","2008","direkter Migrationshintergrund","Westdeutschland","157","0.764623189862923","0.705532227223966","0.82371415250188"
"1","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"1","2008","indirekter Migrationshintergrund","Westdeutschland","58","0.881422264212649","0.802829059566267","0.960015468859032"
"1","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"2","2008","kein Migrationshintergrund","Westdeutschland","257","0.197691007184026","0.176367434104754","0.219014580263299"
"2","2008","kein Migrationshintergrund","Ostdeutschland","111","0.191792628104288","0.159778816587135","0.223806439621441"
"2","2008","direkter Migrationshintergrund","Westdeutschland","32","0.185101337063988","0.131004474722836","0.23919819940514"
"2","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"2","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"2","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"3","2008","kein Migrationshintergrund","Westdeutschland","67","0.0515448249313264","0.0397063262106497","0.0633833236520031"
"3","2008","kein Migrationshintergrund","Ostdeutschland","31","0.0441455641640125","0.0274423734266515","0.0608487549013736"
"3","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"3","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"3","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"3","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"4","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"4","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"4","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"4","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"4","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"4","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"5","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"5","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"6","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"7","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"8","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"9","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"10","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"10","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"10","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"10","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"10","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"11","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"11","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"11","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"11","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"11","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"11","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"12","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"12","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"12","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"12","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"12","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"12","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"13","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"13","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"13","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"13","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"13","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"13","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"14","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"14","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"14","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"14","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"14","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"14","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"15","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"15","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"15","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"15","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"15","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"15","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"16","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"16","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"16","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"16","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"16","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"16","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"17","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"17","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"17","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"17","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"17","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"17","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"18","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"18","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"18","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"18","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"18","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"18","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"19","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"19","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"19","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"19","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"19","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"19","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"20","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"20","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"20","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"20","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"20","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"20","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"21","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"21","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"21","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"21","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"21","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"21","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"22","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"22","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"22","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"22","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"22","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"22","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"23","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"23","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"23","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"23","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"23","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"23","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"24","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"24","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"24","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"24","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"24","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"24","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"25","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"25","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"25","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"25","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"25","2008","indirekter Migrationshintergrund","Westdeutschland","","","",""
"25","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"26","2008","kein Migrationshintergrund","Westdeutschland","","","",""
"26","2008","kein Migrationshintergrund","Ostdeutschland","","","",""
"26","2008","direkter Migrationshintergrund","Westdeutschland","","","",""
"26","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
