"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"14","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"15","2000","kein Migrationshintergrund","maennlich","","","",""
"15","2000","kein Migrationshintergrund","weiblich","","","",""
"15","2000","direkter Migrationshintergrund","maennlich","","","",""
"15","2000","direkter Migrationshintergrund","weiblich","","","",""
"15","2000","indirekter Migrationshintergrund","maennlich","","","",""
"15","2000","indirekter Migrationshintergrund","weiblich","","","",""
"15","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"15","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"16","2000","kein Migrationshintergrund","maennlich","","","",""
"16","2000","kein Migrationshintergrund","weiblich","","","",""
"16","2000","direkter Migrationshintergrund","maennlich","","","",""
"16","2000","direkter Migrationshintergrund","weiblich","","","",""
"16","2000","indirekter Migrationshintergrund","maennlich","","","",""
"16","2000","indirekter Migrationshintergrund","weiblich","","","",""
"16","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"16","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"17","2000","kein Migrationshintergrund","maennlich","","","",""
"17","2000","kein Migrationshintergrund","weiblich","","","",""
"17","2000","direkter Migrationshintergrund","maennlich","1","","",""
"17","2000","direkter Migrationshintergrund","weiblich","","","",""
"17","2000","indirekter Migrationshintergrund","maennlich","","","",""
"17","2000","indirekter Migrationshintergrund","weiblich","","","",""
"17","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"17","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"18","2000","kein Migrationshintergrund","maennlich","","","",""
"18","2000","kein Migrationshintergrund","weiblich","","","",""
"18","2000","direkter Migrationshintergrund","maennlich","","","",""
"18","2000","direkter Migrationshintergrund","weiblich","","","",""
"18","2000","indirekter Migrationshintergrund","maennlich","","","",""
"18","2000","indirekter Migrationshintergrund","weiblich","","","",""
"18","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"18","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"19","2000","kein Migrationshintergrund","maennlich","","","",""
"19","2000","kein Migrationshintergrund","weiblich","","","",""
"19","2000","direkter Migrationshintergrund","maennlich","","","",""
"19","2000","direkter Migrationshintergrund","weiblich","","","",""
"19","2000","indirekter Migrationshintergrund","maennlich","","","",""
"19","2000","indirekter Migrationshintergrund","weiblich","","","",""
"19","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"19","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"20","2000","kein Migrationshintergrund","maennlich","1","","",""
"20","2000","kein Migrationshintergrund","weiblich","1","","",""
"20","2000","direkter Migrationshintergrund","maennlich","","","",""
"20","2000","direkter Migrationshintergrund","weiblich","","","",""
"20","2000","indirekter Migrationshintergrund","maennlich","","","",""
"20","2000","indirekter Migrationshintergrund","weiblich","","","",""
"20","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"20","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"21","2000","kein Migrationshintergrund","maennlich","","","",""
"21","2000","kein Migrationshintergrund","weiblich","","","",""
"21","2000","direkter Migrationshintergrund","maennlich","1","","",""
"21","2000","direkter Migrationshintergrund","weiblich","","","",""
"21","2000","indirekter Migrationshintergrund","maennlich","","","",""
"21","2000","indirekter Migrationshintergrund","weiblich","","","",""
"21","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"21","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"22","2000","kein Migrationshintergrund","maennlich","1","","",""
"22","2000","kein Migrationshintergrund","weiblich","","","",""
"22","2000","direkter Migrationshintergrund","maennlich","","","",""
"22","2000","direkter Migrationshintergrund","weiblich","","","",""
"22","2000","indirekter Migrationshintergrund","maennlich","","","",""
"22","2000","indirekter Migrationshintergrund","weiblich","","","",""
"22","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"22","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"23","2000","kein Migrationshintergrund","maennlich","","","",""
"23","2000","kein Migrationshintergrund","weiblich","","","",""
"23","2000","direkter Migrationshintergrund","maennlich","","","",""
"23","2000","direkter Migrationshintergrund","weiblich","","","",""
"23","2000","indirekter Migrationshintergrund","maennlich","","","",""
"23","2000","indirekter Migrationshintergrund","weiblich","","","",""
"23","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"23","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"24","2000","kein Migrationshintergrund","maennlich","","","",""
"24","2000","kein Migrationshintergrund","weiblich","1","","",""
"24","2000","direkter Migrationshintergrund","maennlich","","","",""
"24","2000","direkter Migrationshintergrund","weiblich","","","",""
"24","2000","indirekter Migrationshintergrund","maennlich","","","",""
"24","2000","indirekter Migrationshintergrund","weiblich","","","",""
"24","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"24","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"25","2000","kein Migrationshintergrund","maennlich","","","",""
"25","2000","kein Migrationshintergrund","weiblich","","","",""
"25","2000","direkter Migrationshintergrund","maennlich","","","",""
"25","2000","direkter Migrationshintergrund","weiblich","","","",""
"25","2000","indirekter Migrationshintergrund","maennlich","","","",""
"25","2000","indirekter Migrationshintergrund","weiblich","","","",""
"25","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"25","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"26","2000","kein Migrationshintergrund","maennlich","","","",""
"26","2000","kein Migrationshintergrund","weiblich","","","",""
"26","2000","direkter Migrationshintergrund","maennlich","","","",""
"26","2000","direkter Migrationshintergrund","weiblich","","","",""
"26","2000","indirekter Migrationshintergrund","maennlich","","","",""
"26","2000","indirekter Migrationshintergrund","weiblich","","","",""
"26","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"26","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","2000","kein Migrationshintergrund","maennlich","","","",""
"27","2000","kein Migrationshintergrund","weiblich","","","",""
"27","2000","direkter Migrationshintergrund","maennlich","","","",""
"27","2000","direkter Migrationshintergrund","weiblich","","","",""
"27","2000","indirekter Migrationshintergrund","maennlich","","","",""
"27","2000","indirekter Migrationshintergrund","weiblich","","","",""
"27","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","2000","kein Migrationshintergrund","maennlich","","","",""
"28","2000","kein Migrationshintergrund","weiblich","","","",""
"28","2000","direkter Migrationshintergrund","maennlich","","","",""
"28","2000","direkter Migrationshintergrund","weiblich","","","",""
"28","2000","indirekter Migrationshintergrund","maennlich","","","",""
"28","2000","indirekter Migrationshintergrund","weiblich","","","",""
"28","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","2000","kein Migrationshintergrund","maennlich","","","",""
"30","2000","kein Migrationshintergrund","weiblich","1","","",""
"30","2000","direkter Migrationshintergrund","maennlich","","","",""
"30","2000","direkter Migrationshintergrund","weiblich","","","",""
"30","2000","indirekter Migrationshintergrund","maennlich","","","",""
"30","2000","indirekter Migrationshintergrund","weiblich","","","",""
"30","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","2000","kein Migrationshintergrund","maennlich","","","",""
"31","2000","kein Migrationshintergrund","weiblich","","","",""
"31","2000","direkter Migrationshintergrund","maennlich","","","",""
"31","2000","direkter Migrationshintergrund","weiblich","","","",""
"31","2000","indirekter Migrationshintergrund","maennlich","","","",""
"31","2000","indirekter Migrationshintergrund","weiblich","","","",""
"31","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","2000","kein Migrationshintergrund","maennlich","","","",""
"32","2000","kein Migrationshintergrund","weiblich","","","",""
"32","2000","direkter Migrationshintergrund","maennlich","","","",""
"32","2000","direkter Migrationshintergrund","weiblich","","","",""
"32","2000","indirekter Migrationshintergrund","maennlich","","","",""
"32","2000","indirekter Migrationshintergrund","weiblich","","","",""
"32","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","2000","kein Migrationshintergrund","maennlich","","","",""
"35","2000","kein Migrationshintergrund","weiblich","","","",""
"35","2000","direkter Migrationshintergrund","maennlich","","","",""
"35","2000","direkter Migrationshintergrund","weiblich","","","",""
"35","2000","indirekter Migrationshintergrund","maennlich","","","",""
"35","2000","indirekter Migrationshintergrund","weiblich","","","",""
"35","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"35","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"36","2000","kein Migrationshintergrund","maennlich","","","",""
"36","2000","kein Migrationshintergrund","weiblich","","","",""
"36","2000","direkter Migrationshintergrund","maennlich","","","",""
"36","2000","direkter Migrationshintergrund","weiblich","","","",""
"36","2000","indirekter Migrationshintergrund","maennlich","","","",""
"36","2000","indirekter Migrationshintergrund","weiblich","","","",""
"36","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"36","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"40","2000","kein Migrationshintergrund","maennlich","","","",""
"40","2000","kein Migrationshintergrund","weiblich","","","",""
"40","2000","direkter Migrationshintergrund","maennlich","","","",""
"40","2000","direkter Migrationshintergrund","weiblich","","","",""
"40","2000","indirekter Migrationshintergrund","maennlich","","","",""
"40","2000","indirekter Migrationshintergrund","weiblich","","","",""
"40","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"40","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"42","2000","kein Migrationshintergrund","maennlich","","","",""
"42","2000","kein Migrationshintergrund","weiblich","","","",""
"42","2000","direkter Migrationshintergrund","maennlich","","","",""
"42","2000","direkter Migrationshintergrund","weiblich","","","",""
"42","2000","indirekter Migrationshintergrund","maennlich","","","",""
"42","2000","indirekter Migrationshintergrund","weiblich","","","",""
"42","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"42","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"45","2000","kein Migrationshintergrund","maennlich","1","","",""
"45","2000","kein Migrationshintergrund","weiblich","","","",""
"45","2000","direkter Migrationshintergrund","maennlich","","","",""
"45","2000","direkter Migrationshintergrund","weiblich","","","",""
"45","2000","indirekter Migrationshintergrund","maennlich","","","",""
"45","2000","indirekter Migrationshintergrund","weiblich","","","",""
"45","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"45","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"48","2000","kein Migrationshintergrund","maennlich","","","",""
"48","2000","kein Migrationshintergrund","weiblich","","","",""
"48","2000","direkter Migrationshintergrund","maennlich","","","",""
"48","2000","direkter Migrationshintergrund","weiblich","","","",""
"48","2000","indirekter Migrationshintergrund","maennlich","","","",""
"48","2000","indirekter Migrationshintergrund","weiblich","","","",""
"48","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"48","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"50","2000","kein Migrationshintergrund","maennlich","","","",""
"50","2000","kein Migrationshintergrund","weiblich","","","",""
"50","2000","direkter Migrationshintergrund","maennlich","","","",""
"50","2000","direkter Migrationshintergrund","weiblich","","","",""
"50","2000","indirekter Migrationshintergrund","maennlich","","","",""
"50","2000","indirekter Migrationshintergrund","weiblich","","","",""
"50","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"50","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"51","2000","kein Migrationshintergrund","maennlich","","","",""
"51","2000","kein Migrationshintergrund","weiblich","","","",""
"51","2000","direkter Migrationshintergrund","maennlich","","","",""
"51","2000","direkter Migrationshintergrund","weiblich","","","",""
"51","2000","indirekter Migrationshintergrund","maennlich","","","",""
"51","2000","indirekter Migrationshintergrund","weiblich","","","",""
"51","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"51","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"64","2000","kein Migrationshintergrund","maennlich","","","",""
"64","2000","kein Migrationshintergrund","weiblich","","","",""
"64","2000","direkter Migrationshintergrund","maennlich","","","",""
"64","2000","direkter Migrationshintergrund","weiblich","","","",""
"64","2000","indirekter Migrationshintergrund","maennlich","","","",""
"64","2000","indirekter Migrationshintergrund","weiblich","","","",""
"64","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"64","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"65","2000","kein Migrationshintergrund","maennlich","","","",""
"65","2000","kein Migrationshintergrund","weiblich","","","",""
"65","2000","direkter Migrationshintergrund","maennlich","","","",""
"65","2000","direkter Migrationshintergrund","weiblich","","","",""
"65","2000","indirekter Migrationshintergrund","maennlich","","","",""
"65","2000","indirekter Migrationshintergrund","weiblich","","","",""
"65","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"65","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"90","2000","kein Migrationshintergrund","maennlich","","","",""
"90","2000","kein Migrationshintergrund","weiblich","","","",""
"90","2000","direkter Migrationshintergrund","maennlich","","","",""
"90","2000","direkter Migrationshintergrund","weiblich","","","",""
"90","2000","indirekter Migrationshintergrund","maennlich","","","",""
"90","2000","indirekter Migrationshintergrund","weiblich","","","",""
"90","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"90","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"98","2000","kein Migrationshintergrund","maennlich","","","",""
"98","2000","kein Migrationshintergrund","weiblich","","","",""
"98","2000","direkter Migrationshintergrund","maennlich","","","",""
"98","2000","direkter Migrationshintergrund","weiblich","","","",""
"98","2000","indirekter Migrationshintergrund","maennlich","","","",""
"98","2000","indirekter Migrationshintergrund","weiblich","","","",""
"98","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"98","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"100","2000","kein Migrationshintergrund","maennlich","","","",""
"100","2000","kein Migrationshintergrund","weiblich","","","",""
"100","2000","direkter Migrationshintergrund","maennlich","","","",""
"100","2000","direkter Migrationshintergrund","weiblich","","","",""
"100","2000","indirekter Migrationshintergrund","maennlich","","","",""
"100","2000","indirekter Migrationshintergrund","weiblich","","","",""
"100","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"100","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"0","2001","kein Migrationshintergrund","maennlich","","","",""
"0","2001","kein Migrationshintergrund","weiblich","","","",""
"0","2001","direkter Migrationshintergrund","maennlich","","","",""
"0","2001","direkter Migrationshintergrund","weiblich","","","",""
"0","2001","indirekter Migrationshintergrund","maennlich","","","",""
"0","2001","indirekter Migrationshintergrund","weiblich","","","",""
"0","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"0","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"1","2001","kein Migrationshintergrund","maennlich","642","0.720018758104675","0.69052096936321","0.74951654684614"
"1","2001","kein Migrationshintergrund","weiblich","1016","0.780581824031246","0.757874379014723","0.803289269047769"
"1","2001","direkter Migrationshintergrund","maennlich","108","0.665560576319573","0.590309598924406","0.74081155371474"
"1","2001","direkter Migrationshintergrund","weiblich","146","0.710025453151282","0.645675489570477","0.774375416732087"
"1","2001","indirekter Migrationshintergrund","maennlich","19","","",""
"1","2001","indirekter Migrationshintergrund","weiblich","43","0.815919715472335","0.713497515876866","0.918341915067804"
"1","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"1","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"2","2001","kein Migrationshintergrund","maennlich","170","0.196246720982842","0.170154222249967","0.222339219715717"
"2","2001","kein Migrationshintergrund","weiblich","189","0.165366876179601","0.144982622129986","0.185751130229217"
"2","2001","direkter Migrationshintergrund","maennlich","33","0.252233780218035","0.182963943685991","0.321503616750079"
"2","2001","direkter Migrationshintergrund","weiblich","34","0.219412748106786","0.160721538126621","0.278103958086951"
"2","2001","indirekter Migrationshintergrund","maennlich","1","","",""
"2","2001","indirekter Migrationshintergrund","weiblich","10","","",""
"2","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"2","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"3","2001","kein Migrationshintergrund","maennlich","47","0.0463447087614925","0.0325329533886469","0.060156464134338"
"3","2001","kein Migrationshintergrund","weiblich","48","0.0369889251006325","0.0266333493442512","0.0473445008570138"
"3","2001","direkter Migrationshintergrund","maennlich","7","","",""
"3","2001","direkter Migrationshintergrund","weiblich","8","","",""
"3","2001","indirekter Migrationshintergrund","maennlich","1","","",""
"3","2001","indirekter Migrationshintergrund","weiblich","1","","",""
"3","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"3","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"4","2001","kein Migrationshintergrund","maennlich","13","","",""
"4","2001","kein Migrationshintergrund","weiblich","11","","",""
"4","2001","direkter Migrationshintergrund","maennlich","1","","",""
"4","2001","direkter Migrationshintergrund","weiblich","1","","",""
"4","2001","indirekter Migrationshintergrund","maennlich","1","","",""
"4","2001","indirekter Migrationshintergrund","weiblich","","","",""
"4","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"4","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"5","2001","kein Migrationshintergrund","maennlich","8","","",""
"5","2001","kein Migrationshintergrund","weiblich","3","","",""
"5","2001","direkter Migrationshintergrund","maennlich","2","","",""
"5","2001","direkter Migrationshintergrund","weiblich","2","","",""
"5","2001","indirekter Migrationshintergrund","maennlich","","","",""
"5","2001","indirekter Migrationshintergrund","weiblich","1","","",""
"5","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"5","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"6","2001","kein Migrationshintergrund","maennlich","5","","",""
"6","2001","kein Migrationshintergrund","weiblich","1","","",""
"6","2001","direkter Migrationshintergrund","maennlich","","","",""
"6","2001","direkter Migrationshintergrund","weiblich","","","",""
"6","2001","indirekter Migrationshintergrund","maennlich","","","",""
"6","2001","indirekter Migrationshintergrund","weiblich","","","",""
"6","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"6","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"7","2001","kein Migrationshintergrund","maennlich","1","","",""
"7","2001","kein Migrationshintergrund","weiblich","","","",""
"7","2001","direkter Migrationshintergrund","maennlich","","","",""
"7","2001","direkter Migrationshintergrund","weiblich","","","",""
"7","2001","indirekter Migrationshintergrund","maennlich","","","",""
"7","2001","indirekter Migrationshintergrund","weiblich","","","",""
"7","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"7","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"8","2001","kein Migrationshintergrund","maennlich","1","","",""
"8","2001","kein Migrationshintergrund","weiblich","4","","",""
"8","2001","direkter Migrationshintergrund","maennlich","","","",""
"8","2001","direkter Migrationshintergrund","weiblich","","","",""
"8","2001","indirekter Migrationshintergrund","maennlich","","","",""
"8","2001","indirekter Migrationshintergrund","weiblich","","","",""
"8","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"8","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"9","2001","kein Migrationshintergrund","maennlich","","","",""
"9","2001","kein Migrationshintergrund","weiblich","1","","",""
"9","2001","direkter Migrationshintergrund","maennlich","","","",""
"9","2001","direkter Migrationshintergrund","weiblich","","","",""
"9","2001","indirekter Migrationshintergrund","maennlich","","","",""
"9","2001","indirekter Migrationshintergrund","weiblich","","","",""
"9","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"9","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"10","2001","kein Migrationshintergrund","maennlich","","","",""
"10","2001","kein Migrationshintergrund","weiblich","1","","",""
"10","2001","direkter Migrationshintergrund","maennlich","","","",""
"10","2001","direkter Migrationshintergrund","weiblich","","","",""
"10","2001","indirekter Migrationshintergrund","maennlich","","","",""
"10","2001","indirekter Migrationshintergrund","weiblich","","","",""
"10","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"10","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"11","2001","kein Migrationshintergrund","maennlich","","","",""
"11","2001","kein Migrationshintergrund","weiblich","1","","",""
"11","2001","direkter Migrationshintergrund","maennlich","","","",""
"11","2001","direkter Migrationshintergrund","weiblich","","","",""
"11","2001","indirekter Migrationshintergrund","maennlich","","","",""
"11","2001","indirekter Migrationshintergrund","weiblich","","","",""
"11","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"11","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"12","2001","kein Migrationshintergrund","maennlich","3","","",""
"12","2001","kein Migrationshintergrund","weiblich","1","","",""
"12","2001","direkter Migrationshintergrund","maennlich","","","",""
"12","2001","direkter Migrationshintergrund","weiblich","","","",""
"12","2001","indirekter Migrationshintergrund","maennlich","","","",""
"12","2001","indirekter Migrationshintergrund","weiblich","","","",""
"12","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"12","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"13","2001","kein Migrationshintergrund","maennlich","","","",""
"13","2001","kein Migrationshintergrund","weiblich","","","",""
"13","2001","direkter Migrationshintergrund","maennlich","","","",""
"13","2001","direkter Migrationshintergrund","weiblich","","","",""
"13","2001","indirekter Migrationshintergrund","maennlich","","","",""
"13","2001","indirekter Migrationshintergrund","weiblich","","","",""
"13","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"13","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"14","2001","kein Migrationshintergrund","maennlich","","","",""
"14","2001","kein Migrationshintergrund","weiblich","","","",""
"14","2001","direkter Migrationshintergrund","maennlich","","","",""
"14","2001","direkter Migrationshintergrund","weiblich","","","",""
"14","2001","indirekter Migrationshintergrund","maennlich","","","",""
"14","2001","indirekter Migrationshintergrund","weiblich","","","",""
"14","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"14","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"15","2001","kein Migrationshintergrund","maennlich","","","",""
"15","2001","kein Migrationshintergrund","weiblich","","","",""
"15","2001","direkter Migrationshintergrund","maennlich","","","",""
"15","2001","direkter Migrationshintergrund","weiblich","","","",""
"15","2001","indirekter Migrationshintergrund","maennlich","","","",""
"15","2001","indirekter Migrationshintergrund","weiblich","","","",""
"15","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"15","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"16","2001","kein Migrationshintergrund","maennlich","","","",""
"16","2001","kein Migrationshintergrund","weiblich","","","",""
"16","2001","direkter Migrationshintergrund","maennlich","","","",""
"16","2001","direkter Migrationshintergrund","weiblich","","","",""
"16","2001","indirekter Migrationshintergrund","maennlich","","","",""
"16","2001","indirekter Migrationshintergrund","weiblich","","","",""
"16","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"16","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"17","2001","kein Migrationshintergrund","maennlich","","","",""
"17","2001","kein Migrationshintergrund","weiblich","","","",""
"17","2001","direkter Migrationshintergrund","maennlich","","","",""
"17","2001","direkter Migrationshintergrund","weiblich","","","",""
"17","2001","indirekter Migrationshintergrund","maennlich","","","",""
"17","2001","indirekter Migrationshintergrund","weiblich","","","",""
"17","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"17","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"18","2001","kein Migrationshintergrund","maennlich","","","",""
"18","2001","kein Migrationshintergrund","weiblich","","","",""
"18","2001","direkter Migrationshintergrund","maennlich","","","",""
"18","2001","direkter Migrationshintergrund","weiblich","","","",""
"18","2001","indirekter Migrationshintergrund","maennlich","","","",""
"18","2001","indirekter Migrationshintergrund","weiblich","","","",""
"18","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"18","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"19","2001","kein Migrationshintergrund","maennlich","","","",""
"19","2001","kein Migrationshintergrund","weiblich","","","",""
"19","2001","direkter Migrationshintergrund","maennlich","","","",""
"19","2001","direkter Migrationshintergrund","weiblich","","","",""
"19","2001","indirekter Migrationshintergrund","maennlich","","","",""
"19","2001","indirekter Migrationshintergrund","weiblich","","","",""
"19","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"19","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"20","2001","kein Migrationshintergrund","maennlich","","","",""
"20","2001","kein Migrationshintergrund","weiblich","","","",""
"20","2001","direkter Migrationshintergrund","maennlich","","","",""
"20","2001","direkter Migrationshintergrund","weiblich","","","",""
"20","2001","indirekter Migrationshintergrund","maennlich","","","",""
"20","2001","indirekter Migrationshintergrund","weiblich","","","",""
"20","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"20","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"21","2001","kein Migrationshintergrund","maennlich","","","",""
"21","2001","kein Migrationshintergrund","weiblich","","","",""
"21","2001","direkter Migrationshintergrund","maennlich","","","",""
"21","2001","direkter Migrationshintergrund","weiblich","","","",""
"21","2001","indirekter Migrationshintergrund","maennlich","","","",""
"21","2001","indirekter Migrationshintergrund","weiblich","","","",""
"21","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"21","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"22","2001","kein Migrationshintergrund","maennlich","","","",""
"22","2001","kein Migrationshintergrund","weiblich","","","",""
"22","2001","direkter Migrationshintergrund","maennlich","","","",""
"22","2001","direkter Migrationshintergrund","weiblich","","","",""
"22","2001","indirekter Migrationshintergrund","maennlich","","","",""
"22","2001","indirekter Migrationshintergrund","weiblich","","","",""
"22","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"22","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"23","2001","kein Migrationshintergrund","maennlich","","","",""
"23","2001","kein Migrationshintergrund","weiblich","","","",""
"23","2001","direkter Migrationshintergrund","maennlich","","","",""
"23","2001","direkter Migrationshintergrund","weiblich","","","",""
"23","2001","indirekter Migrationshintergrund","maennlich","","","",""
"23","2001","indirekter Migrationshintergrund","weiblich","","","",""
"23","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"23","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"24","2001","kein Migrationshintergrund","maennlich","","","",""
"24","2001","kein Migrationshintergrund","weiblich","","","",""
"24","2001","direkter Migrationshintergrund","maennlich","","","",""
"24","2001","direkter Migrationshintergrund","weiblich","","","",""
"24","2001","indirekter Migrationshintergrund","maennlich","","","",""
"24","2001","indirekter Migrationshintergrund","weiblich","","","",""
"24","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"24","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
