year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.15635,49,240,0.11030,0.20240
2006,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.19194,65,240,0.14201,0.24187
2006,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.11803,44,240,0.07713,0.15894
2006,17-29 y.,Indirect migration background,(0) No qualification (yet),0.15709,86,395,0.12116,0.19302
2006,17-29 y.,Indirect migration background,(1b) General Elementary School,0.15242,70,395,0.11693,0.18791
2006,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.09429,47,395,0.06544,0.12315
2006,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24085,120,395,0.19863,0.28308
2006,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.12778,72,395,0.09482,0.16075
2006,30-45 y.,No migration background,(1b) General Elementary School,0.03114,139,5166,0.02641,0.03588
2006,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.22637,1042,5166,0.21496,0.23778
2006,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.38512,2064,5166,0.37185,0.39839
2006,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01221,68,5166,0.00922,0.01521
2006,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.11814,592,5166,0.10934,0.12695
2006,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09159,533,5166,0.08373,0.09946
2006,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.12431,728,5166,0.11531,0.13330
2006,30-45 y.,Direct migration background,(1b) General Elementary School,0.16912,151,724,0.14180,0.19645
2006,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.26211,225,724,0.23005,0.29417
2006,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09312,71,724,0.07194,0.11431
2006,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05682,41,724,0.03994,0.07369
2006,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.18907,128,724,0.16053,0.21761
2006,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.14817,108,724,0.12227,0.17407
2006,30-45 y.,Indirect migration background,(1b) General Elementary School,0.12856,35,250,0.08698,0.17013
2006,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.30164,74,250,0.24463,0.35865
2006,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28761,73,250,0.23138,0.34383
2006,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.10869,32,250,0.07003,0.14735
2006,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.10676,36,250,0.06840,0.14512
2006,46-65 y.,No migration background,(1b) General Elementary School,0.06370,312,6577,0.05780,0.06961
2006,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.38331,2173,6577,0.37156,0.39506
2006,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28617,1879,6577,0.27525,0.29710
2006,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04079,295,6577,0.03601,0.04557
2006,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09221,756,6577,0.08522,0.09920
2006,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12204,1162,6577,0.11413,0.12996
2006,46-65 y.,Direct migration background,(1a) Inadequately completed,0.08648,69,816,0.06718,0.10577
2006,46-65 y.,Direct migration background,(1b) General Elementary School,0.22274,199,816,0.19417,0.25131
2006,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.31000,266,816,0.27825,0.34175
2006,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04466,46,816,0.03048,0.05884
2006,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10583,103,816,0.08471,0.12695
2006,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14612,133,816,0.12187,0.17037
2006,66 and older,No migration background,(1b) General Elementary School,0.19341,684,3959,0.18110,0.20571
2006,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46799,1878,3959,0.45245,0.48354
2006,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.13654,512,3959,0.12584,0.14723
2006,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03797,141,3959,0.03202,0.04393
2006,66 and older,No migration background,(3a) Lower Tertiary Education,0.07056,339,3959,0.06258,0.07854
2006,66 and older,No migration background,(3b) Higher Tertiary Education,0.07472,405,3959,0.06653,0.08291
2006,66 and older,Direct migration background,(1a) Inadequately completed,0.12652,47,321,0.09009,0.16294
2006,66 and older,Direct migration background,(1b) General Elementary School,0.28106,108,321,0.23181,0.33032
2006,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.31869,133,321,0.26764,0.36975
2006,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.09057,33,321,0.05912,0.12201
2007,17-29 y.,No migration background,(0) No qualification (yet),0.14170,505,2646,0.12841,0.15499
2007,17-29 y.,No migration background,(1b) General Elementary School,0.07864,190,2646,0.06838,0.08890
2007,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.09429,222,2646,0.08315,0.10543
2007,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28443,810,2646,0.26724,0.30162
2007,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15513,503,2646,0.14133,0.16893
2007,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07794,231,2646,0.06772,0.08816
2007,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.02222,66,2646,0.01660,0.02783
2007,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04396,119,2646,0.03615,0.05178
2007,17-29 y.,Direct migration background,(1b) General Elementary School,0.13739,32,173,0.08594,0.18884
2007,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.14363,39,173,0.09121,0.19604
2007,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.19281,54,173,0.13385,0.25177
2007,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.13037,48,173,0.08005,0.18069
2007,17-29 y.,Indirect migration background,(0) No qualification (yet),0.15374,95,376,0.11723,0.19025
2007,17-29 y.,Indirect migration background,(1b) General Elementary School,0.14838,65,376,0.11241,0.18436
2007,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.09526,42,376,0.06555,0.12498
2007,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25335,112,376,0.20933,0.29737
2007,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.13444,62,376,0.09991,0.16897
2007,30-45 y.,No migration background,(1b) General Elementary School,0.02984,116,4707,0.02498,0.03470
2007,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.20703,904,4707,0.19546,0.21861
2007,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37948,1863,4707,0.36562,0.39335
2007,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01307,64,4707,0.00983,0.01632
2007,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.12347,558,4707,0.11407,0.13286
2007,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09877,502,4707,0.09025,0.10730
2007,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.13788,700,4707,0.12803,0.14773
2007,30-45 y.,Direct migration background,(1b) General Elementary School,0.18187,130,631,0.15175,0.21199
2007,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25770,191,631,0.22355,0.29185
2007,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09794,70,631,0.07473,0.12115
2007,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05941,35,631,0.04095,0.07787
2007,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.16728,106,631,0.13813,0.19642
2007,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15164,99,631,0.12363,0.17964
2007,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10539,32,212,0.06396,0.14682
2007,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.29281,73,212,0.23141,0.35421
2007,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28669,71,212,0.22568,0.34771
2007,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.13113,36,212,0.08559,0.17668
2007,46-65 y.,No migration background,(1b) General Elementary School,0.06002,275,6188,0.05410,0.06594
2007,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.37074,1925,6188,0.35870,0.38277
2007,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29928,1850,6188,0.28787,0.31069
2007,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00376,31,6188,0.00223,0.00528
2007,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04409,298,6188,0.03897,0.04920
2007,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09328,707,6188,0.08603,0.10053
2007,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.12176,1102,6188,0.11361,0.12991
2007,46-65 y.,Direct migration background,(1a) Inadequately completed,0.08239,57,731,0.06245,0.10234
2007,46-65 y.,Direct migration background,(1b) General Elementary School,0.22539,172,731,0.19508,0.25570
2007,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29168,230,731,0.25871,0.32466
2007,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04234,39,731,0.02774,0.05695
2007,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12211,103,731,0.09835,0.14586
2007,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14798,130,731,0.12222,0.17374
2007,66 and older,No migration background,(1b) General Elementary School,0.17907,620,3907,0.16704,0.19109
2007,66 and older,No migration background,(1c) Basic Vocational Qualification,0.47198,1840,3907,0.45633,0.48764
2007,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14034,533,3907,0.12945,0.15123
2007,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04335,150,3907,0.03696,0.04973
2007,66 and older,No migration background,(3a) Lower Tertiary Education,0.07075,335,3907,0.06271,0.07879
2007,66 and older,No migration background,(3b) Higher Tertiary Education,0.07943,429,3907,0.07095,0.08791
2007,66 and older,Direct migration background,(1a) Inadequately completed,0.11009,42,276,0.07310,0.14709
2007,66 and older,Direct migration background,(1b) General Elementary School,0.29729,108,276,0.24327,0.35132
2007,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.33435,126,276,0.27860,0.39011
2008,17-29 y.,No migration background,(0) No qualification (yet),0.13538,446,2365,0.12159,0.14917
2008,17-29 y.,No migration background,(1b) General Elementary School,0.07346,161,2365,0.06294,0.08397
2008,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.08176,184,2365,0.07071,0.09280
2008,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.29333,733,2365,0.27498,0.31169
2008,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15212,439,2365,0.13765,0.16660
2008,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07884,205,2365,0.06798,0.08970
2008,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.02868,75,2365,0.02195,0.03541
2008,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.03859,122,2365,0.03082,0.04635
2008,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.20343,49,88,0.11884,0.28802
2008,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14951,39,88,0.07458,0.22444
2008,17-29 y.,Indirect migration background,(0) No qualification (yet),0.18554,98,366,0.14566,0.22542
2008,17-29 y.,Indirect migration background,(1b) General Elementary School,0.12128,63,366,0.08779,0.15477
2008,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08397,37,366,0.05552,0.11242
2008,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.23330,111,366,0.18991,0.27669
2008,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.13142,57,366,0.09676,0.16608
2008,30-45 y.,No migration background,(1b) General Elementary School,0.03090,110,4257,0.02570,0.03610
2008,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.20409,802,4257,0.19198,0.21620
2008,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37304,1693,4257,0.35851,0.38757
2008,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01667,67,4257,0.01282,0.02052
2008,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.11727,493,4257,0.10761,0.12694
2008,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09974,455,4257,0.09074,0.10875
2008,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.14638,637,4257,0.13576,0.15700
2008,30-45 y.,Direct migration background,(1b) General Elementary School,0.19143,119,562,0.15888,0.22399
2008,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.26058,171,562,0.22426,0.29691
2008,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09042,61,562,0.06669,0.11415
2008,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06514,32,562,0.04472,0.08556
2008,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.18049,101,562,0.14867,0.21232
2008,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.13297,78,562,0.10488,0.16107
2008,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10982,32,211,0.06753,0.15211
2008,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.33185,75,211,0.26816,0.39554
2008,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26448,69,211,0.20482,0.32413
2008,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.12872,35,211,0.08343,0.17402
2008,46-65 y.,No migration background,(1b) General Elementary School,0.05853,247,5907,0.05254,0.06452
2008,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.35954,1787,5907,0.34730,0.37178
2008,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.31327,1829,5907,0.30144,0.32510
2008,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00393,31,5907,0.00233,0.00553
2008,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05115,317,5907,0.04553,0.05676
2008,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08895,668,5907,0.08169,0.09621
2008,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11820,1028,5907,0.10997,0.12644
2008,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07913,50,651,0.05838,0.09988
2008,46-65 y.,Direct migration background,(1b) General Elementary School,0.21412,145,651,0.18258,0.24565
2008,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28169,203,651,0.24710,0.31627
2008,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05267,37,651,0.03550,0.06984
2008,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13307,97,651,0.10695,0.15918
2008,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14788,119,651,0.12059,0.17517
2008,66 and older,No migration background,(1b) General Elementary School,0.16653,573,3871,0.15480,0.17827
2008,66 and older,No migration background,(1c) Basic Vocational Qualification,0.47617,1820,3871,0.46044,0.49191
2008,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14252,531,3871,0.13151,0.15354
2008,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04053,138,3871,0.03431,0.04674
2008,66 and older,No migration background,(3a) Lower Tertiary Education,0.07610,355,3871,0.06775,0.08445
2008,66 and older,No migration background,(3b) Higher Tertiary Education,0.08421,454,3871,0.07546,0.09296
2008,66 and older,Direct migration background,(1a) Inadequately completed,0.09294,34,294,0.05969,0.12618
2008,66 and older,Direct migration background,(1b) General Elementary School,0.30880,109,294,0.25590,0.36170
2008,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.30486,116,294,0.25214,0.35757
2008,66 and older,Direct migration background,(3b) Higher Tertiary Education,0.09005,35,294,0.05727,0.12283
2009,17-29 y.,No migration background,(0) No qualification (yet),0.12937,401,2152,0.11519,0.14355
2009,17-29 y.,No migration background,(1b) General Elementary School,0.07204,154,2152,0.06111,0.08296
2009,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.07775,159,2152,0.06644,0.08907
2009,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.27162,641,2152,0.25282,0.29042
2009,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.16015,416,2152,0.14465,0.17565
2009,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07912,171,2152,0.06771,0.09052
2009,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03435,73,2152,0.02665,0.04205
2009,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04798,137,2152,0.03895,0.05701
2009,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.12209,31,65,0.04188,0.20230
2009,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.14128,34,65,0.05595,0.22662
2009,17-29 y.,Indirect migration background,(0) No qualification (yet),0.18368,85,311,0.14057,0.22678
2009,17-29 y.,Indirect migration background,(1b) General Elementary School,0.10647,51,311,0.07213,0.14080
2009,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08048,32,311,0.05020,0.11076
2009,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24504,97,311,0.19716,0.29292
2009,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.10985,46,311,0.07504,0.14466
2009,30-45 y.,No migration background,(1b) General Elementary School,0.02636,86,3835,0.02129,0.03143
2009,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.18978,677,3835,0.17737,0.20219
2009,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37384,1536,3835,0.35853,0.38916
2009,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01845,68,3835,0.01419,0.02271
2009,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.12198,462,3835,0.11162,0.13234
2009,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10438,430,3835,0.09471,0.11406
2009,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.15152,576,3835,0.14017,0.16287
2009,30-45 y.,Direct migration background,(1b) General Elementary School,0.16369,96,460,0.12984,0.19753
2009,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27058,148,460,0.22993,0.31122
2009,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10993,60,460,0.08131,0.13854
2009,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15516,84,460,0.12204,0.18828
2009,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15556,72,460,0.12241,0.18872
2009,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10500,32,214,0.06383,0.14617
2009,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.31380,75,214,0.25148,0.37612
2009,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26071,68,214,0.20175,0.31967
2009,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.13040,39,214,0.08517,0.17562
2009,46-65 y.,No migration background,(1b) General Elementary School,0.05463,225,5632,0.04870,0.06057
2009,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.34600,1651,5632,0.33358,0.35843
2009,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.32300,1796,5632,0.31079,0.33522
2009,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00588,32,5632,0.00388,0.00788
2009,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05417,314,5632,0.04826,0.06008
2009,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09187,643,5632,0.08432,0.09941
2009,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11858,971,5632,0.11014,0.12703
2009,46-65 y.,Direct migration background,(1a) Inadequately completed,0.08654,44,567,0.06338,0.10970
2009,46-65 y.,Direct migration background,(1b) General Elementary School,0.19582,121,567,0.16312,0.22851
2009,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27066,172,567,0.23406,0.30726
2009,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05507,31,567,0.03628,0.07387
2009,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13369,87,567,0.10566,0.16173
2009,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.15480,112,567,0.12500,0.18460
2009,66 and older,No migration background,(1b) General Elementary School,0.15588,523,3780,0.14431,0.16744
2009,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46892,1768,3780,0.45301,0.48483
2009,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15255,538,3780,0.14109,0.16402
2009,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04002,125,3780,0.03377,0.04627
2009,66 and older,No migration background,(3a) Lower Tertiary Education,0.07777,352,3780,0.06923,0.08631
2009,66 and older,No migration background,(3b) Higher Tertiary Education,0.09171,474,3780,0.08251,0.10091
2009,66 and older,Direct migration background,(1a) Inadequately completed,0.11020,34,230,0.06964,0.15076
2009,66 and older,Direct migration background,(1b) General Elementary School,0.30811,97,230,0.24831,0.36791
2009,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28292,99,230,0.22458,0.34126
2010,17-29 y.,No migration background,(0) No qualification (yet),0.12481,529,2945,0.11287,0.13675
2010,17-29 y.,No migration background,(1a) Inadequately completed,0.00456,45,2945,0.00213,0.00700
2010,17-29 y.,No migration background,(1b) General Elementary School,0.07640,263,2945,0.06681,0.08600
2010,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.06578,255,2945,0.05682,0.07473
2010,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.27127,910,2945,0.25521,0.28733
2010,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.17073,444,2945,0.15714,0.18432
2010,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07464,234,2945,0.06514,0.08413
2010,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.04893,108,2945,0.04114,0.05673
2010,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.04619,157,2945,0.03861,0.05378
2010,17-29 y.,Direct migration background,(0) No qualification (yet),0.08738,37,459,0.06152,0.11324
2010,17-29 y.,Direct migration background,(1a) Inadequately completed,0.03231,31,459,0.01612,0.04850
2010,17-29 y.,Direct migration background,(1b) General Elementary School,0.15985,102,459,0.12628,0.19341
2010,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.13322,74,459,0.10210,0.16434
2010,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.16438,82,459,0.13044,0.19832
2010,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12371,65,459,0.09355,0.15386
2010,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.04120,37,459,0.02300,0.05940
2010,17-29 y.,Direct migration background,(3b) Higher Tertiary Education,0.06525,31,459,0.04263,0.08787
2010,17-29 y.,Indirect migration background,(0) No qualification (yet),0.19565,143,429,0.15806,0.23323
2010,17-29 y.,Indirect migration background,(1b) General Elementary School,0.09275,74,429,0.06527,0.12023
2010,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.10365,48,429,0.07477,0.13252
2010,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.18780,110,429,0.15080,0.22480
2010,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.14452,54,429,0.11121,0.17784
2010,30-45 y.,No migration background,(1a) Inadequately completed,0.00677,53,7048,0.00486,0.00869
2010,30-45 y.,No migration background,(1b) General Elementary School,0.03296,213,7048,0.02879,0.03713
2010,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.16564,1150,7048,0.15696,0.17432
2010,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37514,2763,7048,0.36384,0.38645
2010,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01884,114,7048,0.01567,0.02201
2010,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.13652,916,7048,0.12850,0.14454
2010,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.10219,669,7048,0.09512,0.10926
2010,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.15836,1170,7048,0.14983,0.16688
2010,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04959,98,1433,0.03834,0.06083
2010,30-45 y.,Direct migration background,(1b) General Elementary School,0.18068,256,1433,0.16075,0.20061
2010,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24883,319,1433,0.22644,0.27123
2010,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08841,137,1433,0.07371,0.10312
2010,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06318,101,1433,0.05058,0.07578
2010,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12943,208,1433,0.11204,0.14681
2010,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.02763,41,1433,0.01914,0.03612
2010,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.19927,273,1433,0.17858,0.21996
2010,30-45 y.,Indirect migration background,(1b) General Elementary School,0.10649,51,511,0.07972,0.13326
2010,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.22666,114,511,0.19033,0.26300
2010,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29750,163,511,0.25782,0.33717
2010,30-45 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.08594,62,511,0.06162,0.11027
2010,30-45 y.,Indirect migration background,(3a) Lower Tertiary Education,0.06148,34,511,0.04063,0.08233
2010,30-45 y.,Indirect migration background,(3b) Higher Tertiary Education,0.12697,87,511,0.09808,0.15587
2010,46-65 y.,No migration background,(1b) General Elementary School,0.04918,226,6138,0.04377,0.05459
2010,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.33678,1709,6138,0.32495,0.34860
2010,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33384,2023,6138,0.32204,0.34564
2010,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00737,52,6138,0.00523,0.00951
2010,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05734,405,6138,0.05152,0.06316
2010,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.09106,685,6138,0.08386,0.09826
2010,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.11909,1038,6138,0.11099,0.12720
2010,46-65 y.,Direct migration background,(1a) Inadequately completed,0.07106,40,666,0.05153,0.09059
2010,46-65 y.,Direct migration background,(1b) General Elementary School,0.22525,147,666,0.19350,0.25700
2010,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.26829,183,666,0.23461,0.30196
2010,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.04618,31,666,0.03022,0.06213
2010,46-65 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05392,34,666,0.03675,0.07109
2010,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13945,108,666,0.11312,0.16578
2010,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.15293,123,666,0.12557,0.18028
2010,66 and older,No migration background,(1b) General Elementary School,0.15140,480,3659,0.13978,0.16301
2010,66 and older,No migration background,(1c) Basic Vocational Qualification,0.45926,1649,3659,0.44311,0.47541
