year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.42537,896,2460,0.40583,0.44491
2004,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.26575,698,2460,0.24829,0.28321
2004,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02939,77,2460,0.02271,0.03606
2004,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08607,301,2460,0.07499,0.09716
2004,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.08602,318,2460,0.07494,0.09710
2004,66 and older,Urban regions,(1a) Inadequately completed,0.02161,49,2447,0.01585,0.02737
2004,66 and older,Urban regions,(1b) General Elementary School,0.20558,467,2447,0.18957,0.22160
2004,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.43589,1054,2447,0.41624,0.45554
2004,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14369,333,2447,0.12979,0.15759
2004,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04905,114,2447,0.04049,0.05761
2004,66 and older,Urban regions,(3a) Lower Tertiary Education,0.06500,177,2447,0.05523,0.07477
2004,66 and older,Urban regions,(3b) Higher Tertiary Education,0.07044,253,2447,0.06030,0.08059
2004,66 and older,Rural regions,(1b) General Elementary School,0.23247,263,1271,0.20924,0.25571
2004,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.51178,677,1271,0.48429,0.53927
2004,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.08502,107,1271,0.06968,0.10036
2004,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02992,32,1271,0.02055,0.03929
2004,66 and older,Rural regions,(3a) Lower Tertiary Education,0.06518,100,1271,0.05160,0.07876
2004,66 and older,Rural regions,(3b) Higher Tertiary Education,0.05577,92,1271,0.04315,0.06840
2005,17-29 y.,Urban regions,(0) No qualification (yet),0.14643,447,2276,0.13191,0.16096
2005,17-29 y.,Urban regions,(1b) General Elementary School,0.10149,193,2276,0.08909,0.11390
2005,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.09555,204,2276,0.08347,0.10763
2005,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25312,637,2276,0.23526,0.27099
2005,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.14406,422,2276,0.12963,0.15849
2005,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08417,216,2276,0.07276,0.09558
2005,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02403,57,2276,0.01774,0.03032
2005,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03754,100,2276,0.02973,0.04536
2005,17-29 y.,Rural regions,(0) No qualification (yet),0.12622,207,1149,0.10701,0.14543
2005,17-29 y.,Rural regions,(1b) General Elementary School,0.11841,122,1149,0.09972,0.13710
2005,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.13549,130,1149,0.11570,0.15529
2005,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.35102,440,1149,0.32341,0.37863
2005,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.09267,163,1149,0.07590,0.10945
2005,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05962,87,1149,0.04592,0.07331
2005,30-45 y.,Urban regions,(1a) Inadequately completed,0.01945,55,4118,0.01524,0.02367
2005,30-45 y.,Urban regions,(1b) General Elementary School,0.06570,269,4118,0.05813,0.07327
2005,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.23239,897,4118,0.21949,0.24529
2005,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29797,1258,4118,0.28400,0.31194
2005,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02460,104,4118,0.01987,0.02933
2005,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13341,516,4118,0.12302,0.14379
2005,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08203,371,4118,0.07365,0.09041
2005,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13891,648,4118,0.12835,0.14948
2005,30-45 y.,Rural regions,(1b) General Elementary School,0.04444,71,1915,0.03521,0.05367
2005,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.23392,400,1915,0.21496,0.25289
2005,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.46023,918,1915,0.43790,0.48256
2005,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08484,164,1915,0.07235,0.09732
2005,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07611,178,1915,0.06423,0.08799
2005,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.08409,184,1915,0.07166,0.09652
2005,46-65 y.,Urban regions,(1a) Inadequately completed,0.01947,80,4603,0.01548,0.02346
2005,46-65 y.,Urban regions,(1b) General Elementary School,0.09902,362,4603,0.09039,0.10765
2005,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.39241,1510,4603,0.37831,0.40652
2005,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.20830,979,4603,0.19657,0.22003
2005,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01031,50,4603,0.00739,0.01323
2005,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06536,308,4603,0.05822,0.07250
2005,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07767,438,4603,0.06993,0.08540
2005,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.12603,876,4603,0.11644,0.13561
2005,46-65 y.,Rural regions,(1b) General Elementary School,0.07951,143,2373,0.06862,0.09040
2005,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.41323,843,2373,0.39342,0.43305
2005,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.28523,711,2373,0.26706,0.30340
2005,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03164,75,2373,0.02460,0.03869
2005,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08455,290,2373,0.07335,0.09574
2005,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.08698,311,2373,0.07564,0.09832
2005,66 and older,Urban regions,(1a) Inadequately completed,0.01906,44,2464,0.01366,0.02446
2005,66 and older,Urban regions,(1b) General Elementary School,0.19519,445,2464,0.17954,0.21084
2005,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.44332,1069,2464,0.42370,0.46294
2005,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14264,329,2464,0.12883,0.15645
2005,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04637,115,2464,0.03807,0.05468
2005,66 and older,Urban regions,(3a) Lower Tertiary Education,0.06657,185,2464,0.05672,0.07641
2005,66 and older,Urban regions,(3b) Higher Tertiary Education,0.07775,277,2464,0.06717,0.08832
2005,66 and older,Rural regions,(1b) General Elementary School,0.22645,252,1254,0.20328,0.24963
2005,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.50237,659,1254,0.47469,0.53006
2005,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.08835,110,1254,0.07264,0.10406
2005,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03146,32,1254,0.02179,0.04113
2005,66 and older,Rural regions,(3a) Lower Tertiary Education,0.06914,109,1254,0.05509,0.08318
2005,66 and older,Rural regions,(3b) Higher Tertiary Education,0.05716,92,1254,0.04430,0.07001
2006,17-29 y.,Urban regions,(0) No qualification (yet),0.12488,427,2316,0.11141,0.13835
2006,17-29 y.,Urban regions,(1b) General Elementary School,0.10328,197,2316,0.09088,0.11568
2006,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.08940,203,2316,0.07777,0.10102
2006,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.23793,633,2316,0.22058,0.25527
2006,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.15787,447,2316,0.14301,0.17272
2006,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08457,224,2316,0.07324,0.09591
2006,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02029,63,2316,0.01455,0.02604
2006,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.05371,122,2316,0.04452,0.06289
2006,17-29 y.,Rural regions,(0) No qualification (yet),0.11897,208,1250,0.10102,0.13693
2006,17-29 y.,Rural regions,(1b) General Elementary School,0.12721,142,1250,0.10873,0.14569
2006,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.12871,140,1250,0.11013,0.14728
2006,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.34478,468,1250,0.31842,0.37114
2006,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.09072,169,1250,0.07479,0.10665
2006,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06110,87,1250,0.04782,0.07438
2006,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.02072,36,1250,0.01282,0.02863
2006,30-45 y.,Urban regions,(1a) Inadequately completed,0.01336,42,4200,0.00988,0.01683
2006,30-45 y.,Urban regions,(1b) General Elementary School,0.05974,249,4200,0.05258,0.06691
2006,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.23220,904,4200,0.21943,0.24497
2006,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29113,1260,4200,0.27739,0.30487
2006,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02469,106,4200,0.01999,0.02938
2006,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.14068,562,4200,0.13016,0.15120
2006,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08122,381,4200,0.07295,0.08948
2006,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.15192,696,4200,0.14107,0.16278
2006,30-45 y.,Rural regions,(1b) General Elementary School,0.04604,76,2018,0.03689,0.05518
2006,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.24097,437,2018,0.22231,0.25964
2006,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44537,948,2018,0.42368,0.46706
2006,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09946,190,2018,0.08640,0.11252
2006,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.07879,191,2018,0.06703,0.09055
2006,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07029,176,2018,0.05913,0.08144
2006,46-65 y.,Urban regions,(1a) Inadequately completed,0.02241,74,4922,0.01827,0.02654
2006,46-65 y.,Urban regions,(1b) General Elementary School,0.09324,363,4922,0.08511,0.10136
2006,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.37253,1594,4922,0.35902,0.38604
2006,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.21652,1091,4922,0.20501,0.22803
2006,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01244,55,4922,0.00934,0.01554
2006,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05928,315,4922,0.05268,0.06587
2006,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08206,484,4922,0.07439,0.08972
2006,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.13826,946,4922,0.12861,0.14790
2006,46-65 y.,Rural regions,(1b) General Elementary School,0.07933,156,2609,0.06895,0.08970
2006,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.37125,861,2609,0.35271,0.38979
2006,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.31554,847,2609,0.29770,0.33338
2006,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03265,86,2609,0.02583,0.03948
2006,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08554,304,2609,0.07480,0.09627
2006,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.10015,355,2609,0.08863,0.11167
2006,66 and older,Urban regions,(1a) Inadequately completed,0.01914,52,2844,0.01411,0.02418
2006,66 and older,Urban regions,(1b) General Elementary School,0.19548,496,2844,0.18090,0.21005
2006,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.43025,1224,2844,0.41205,0.44845
2006,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14449,391,2844,0.13156,0.15741
2006,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04639,131,2844,0.03866,0.05412
2006,66 and older,Urban regions,(3a) Lower Tertiary Education,0.06927,225,2844,0.05994,0.07860
2006,66 and older,Urban regions,(3b) Higher Tertiary Education,0.08251,325,2844,0.07239,0.09262
2006,66 and older,Rural regions,(1b) General Elementary School,0.21419,299,1514,0.19352,0.23486
2006,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.50088,792,1514,0.47569,0.52608
2006,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09579,139,1514,0.08096,0.11062
2006,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02836,36,1514,0.02000,0.03673
2006,66 and older,Rural regions,(3a) Lower Tertiary Education,0.06834,134,1514,0.05563,0.08106
2006,66 and older,Rural regions,(3b) Higher Tertiary Education,0.06309,114,1514,0.05084,0.07534
2007,17-29 y.,Urban regions,(0) No qualification (yet),0.13858,415,2147,0.12396,0.15320
2007,17-29 y.,Urban regions,(1b) General Elementary School,0.08891,166,2147,0.07687,0.10095
2007,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.08229,175,2147,0.07067,0.09392
2007,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.23766,569,2147,0.21965,0.25567
2007,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.17048,448,2147,0.15457,0.18640
2007,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08125,204,2147,0.06969,0.09281
2007,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02274,60,2147,0.01643,0.02905
2007,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.05014,110,2147,0.04091,0.05937
2007,17-29 y.,Rural regions,(0) No qualification (yet),0.14275,214,1145,0.12248,0.16302
2007,17-29 y.,Rural regions,(1b) General Elementary School,0.10783,121,1145,0.08986,0.12581
2007,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.13462,128,1145,0.11485,0.15440
2007,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.33670,407,1145,0.30931,0.36408
2007,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.10675,165,1145,0.08885,0.12464
2007,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05040,78,1145,0.03772,0.06307
2007,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.01609,32,1145,0.00880,0.02338
2007,30-45 y.,Urban regions,(1a) Inadequately completed,0.01402,37,3805,0.01028,0.01775
2007,30-45 y.,Urban regions,(1b) General Elementary School,0.06157,214,3805,0.05393,0.06921
2007,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.21227,770,3805,0.19927,0.22526
2007,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28686,1146,3805,0.27249,0.30124
2007,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02587,97,3805,0.02082,0.03091
2007,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13867,507,3805,0.12769,0.14965
2007,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08861,369,3805,0.07958,0.09764
2007,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.16726,665,3805,0.15540,0.17912
2007,30-45 y.,Rural regions,(1b) General Elementary School,0.04072,64,1849,0.03171,0.04973
2007,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.23301,398,1849,0.21374,0.25229
2007,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44475,858,1849,0.42209,0.46741
2007,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.10252,186,1849,0.08869,0.11634
2007,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08184,173,1849,0.06934,0.09434
2007,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07589,170,1849,0.06382,0.08797
2007,46-65 y.,Urban regions,(1a) Inadequately completed,0.02154,63,4560,0.01733,0.02575
2007,46-65 y.,Urban regions,(1b) General Elementary School,0.09207,317,4560,0.08367,0.10046
2007,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.35878,1412,4560,0.34486,0.37271
2007,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.22431,1055,4560,0.21220,0.23642
2007,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01277,52,4560,0.00951,0.01603
2007,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06566,316,4560,0.05847,0.07285
2007,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.08140,448,4560,0.07346,0.08934
2007,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.14075,897,4560,0.13065,0.15084
2007,46-65 y.,Rural regions,(1b) General Elementary School,0.07516,137,2461,0.06475,0.08558
2007,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.35771,759,2461,0.33877,0.37665
2007,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.32766,846,2461,0.30912,0.34621
2007,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03766,89,2461,0.03014,0.04519
2007,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08842,287,2461,0.07720,0.09964
2007,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.09668,343,2461,0.08500,0.10836
2007,66 and older,Urban regions,(1a) Inadequately completed,0.01699,48,2801,0.01220,0.02178
2007,66 and older,Urban regions,(1b) General Elementary School,0.18141,451,2801,0.16713,0.19568
2007,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.43828,1202,2801,0.41990,0.45666
2007,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14626,404,2801,0.13317,0.15934
2007,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05183,137,2801,0.04362,0.06004
2007,66 and older,Urban regions,(3a) Lower Tertiary Education,0.07026,223,2801,0.06080,0.07973
2007,66 and older,Urban regions,(3b) Higher Tertiary Education,0.08338,336,2801,0.07314,0.09362
2007,66 and older,Rural regions,(1b) General Elementary School,0.20910,279,1490,0.18844,0.22975
2007,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.49995,769,1490,0.47455,0.52535
2007,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09838,146,1490,0.08326,0.11351
2007,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03365,40,1490,0.02449,0.04281
2007,66 and older,Rural regions,(3a) Lower Tertiary Education,0.06778,134,1490,0.05501,0.08054
2007,66 and older,Rural regions,(3b) Higher Tertiary Education,0.06989,122,1490,0.05694,0.08284
2008,17-29 y.,Urban regions,(0) No qualification (yet),0.13610,371,1949,0.12087,0.15133
2008,17-29 y.,Urban regions,(1b) General Elementary School,0.08026,151,1949,0.06819,0.09233
2008,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.07309,141,1949,0.06153,0.08465
2008,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25528,541,1949,0.23591,0.27464
2008,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.16707,395,1949,0.15051,0.18364
2008,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07840,174,1949,0.06647,0.09034
2008,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02592,62,1949,0.01886,0.03297
2008,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.04649,114,1949,0.03714,0.05584
2008,17-29 y.,Rural regions,(0) No qualification (yet),0.13515,187,986,0.11380,0.15650
2008,17-29 y.,Rural regions,(1b) General Elementary School,0.10873,100,986,0.08929,0.12817
2008,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.11658,107,986,0.09654,0.13662
2008,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.31354,352,986,0.28457,0.34251
2008,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.11019,140,986,0.09064,0.12975
2008,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04541,66,986,0.03241,0.05841
2008,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.02424,34,986,0.01464,0.03385
2008,30-45 y.,Urban regions,(1a) Inadequately completed,0.01486,34,3433,0.01081,0.01890
2008,30-45 y.,Urban regions,(1b) General Elementary School,0.06132,195,3433,0.05329,0.06934
2008,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.21428,689,3433,0.20055,0.22801
2008,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27671,1036,3433,0.26174,0.29168
2008,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03144,96,3433,0.02560,0.03727
2008,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13526,453,3433,0.12382,0.14671
2008,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.08581,324,3433,0.07644,0.09518
2008,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.17502,606,3433,0.16231,0.18774
2008,30-45 y.,Rural regions,(1b) General Elementary School,0.04965,66,1683,0.03927,0.06003
2008,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.23095,359,1683,0.21081,0.25109
2008,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44530,787,1683,0.42154,0.46905
2008,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09522,166,1683,0.08119,0.10924
2008,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08324,161,1683,0.07004,0.09644
2008,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07020,144,1683,0.05799,0.08241
2008,46-65 y.,Urban regions,(1a) Inadequately completed,0.01983,58,4323,0.01567,0.02399
2008,46-65 y.,Urban regions,(1b) General Elementary School,0.08635,278,4323,0.07798,0.09473
2008,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.35030,1306,4323,0.33608,0.36453
2008,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.23872,1039,4323,0.22601,0.25143
2008,46-65 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01279,52,4323,0.00944,0.01614
2008,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07239,325,4323,0.06467,0.08012
2008,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.07822,427,4323,0.07022,0.08623
2008,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.13944,838,4323,0.12911,0.14977
2008,46-65 y.,Rural regions,(1b) General Elementary School,0.07680,121,2339,0.06600,0.08759
2008,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.34271,699,2339,0.32348,0.36195
2008,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.34082,839,2339,0.32161,0.36004
2008,46-65 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04607,94,2339,0.03757,0.05457
2008,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08418,269,2339,0.07292,0.09543
2008,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.08983,317,2339,0.07824,0.10142
2008,66 and older,Urban regions,(1a) Inadequately completed,0.01413,39,2778,0.00974,0.01852
2008,66 and older,Urban regions,(1b) General Elementary School,0.17632,428,2778,0.16215,0.19049
2008,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.43956,1181,2778,0.42110,0.45802
2008,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.14592,400,2778,0.13279,0.15905
2008,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04898,128,2778,0.04096,0.05701
2008,66 and older,Urban regions,(3a) Lower Tertiary Education,0.07634,237,2778,0.06646,0.08621
2008,66 and older,Urban regions,(3b) Higher Tertiary Education,0.08997,365,2778,0.07933,0.10062
2008,66 and older,Rural regions,(1b) General Elementary School,0.18957,256,1470,0.16953,0.20962
2008,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.49934,760,1470,0.47377,0.52491
2008,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.10561,150,1470,0.08990,0.12133
2008,66 and older,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03374,37,1470,0.02451,0.04298
2008,66 and older,Rural regions,(3a) Lower Tertiary Education,0.07302,142,1470,0.05972,0.08633
2008,66 and older,Rural regions,(3b) Higher Tertiary Education,0.07389,125,1470,0.06051,0.08726
2009,17-29 y.,Urban regions,(0) No qualification (yet),0.14377,354,1755,0.12735,0.16019
2009,17-29 y.,Urban regions,(1b) General Elementary School,0.08246,146,1755,0.06959,0.09534
2009,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.07322,123,1755,0.06103,0.08541
2009,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.23148,461,1755,0.21174,0.25122
2009,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.15594,354,1755,0.13896,0.17292
2009,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07330,134,1755,0.06110,0.08549
2009,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03100,61,1755,0.02289,0.03911
2009,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.06196,122,1755,0.05068,0.07324
2009,17-29 y.,Rural regions,(0) No qualification (yet),0.11974,151,878,0.09825,0.14122
2009,17-29 y.,Rural regions,(1b) General Elementary School,0.09557,84,878,0.07611,0.11503
2009,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.10969,88,878,0.08900,0.13037
2009,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.30070,308,878,0.27035,0.33105
2009,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.13747,142,878,0.11468,0.16026
2009,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05779,65,878,0.04234,0.07323
2009,17-29 y.,Rural regions,(3b) Higher Tertiary Education,0.03007,40,878,0.01877,0.04137
2009,30-45 y.,Urban regions,(1a) Inadequately completed,0.01461,34,3056,0.01036,0.01887
2009,30-45 y.,Urban regions,(1b) General Elementary School,0.05518,159,3056,0.04709,0.06328
2009,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.20755,582,3056,0.19317,0.22193
2009,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27351,922,3056,0.25770,0.28932
2009,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03331,88,3056,0.02695,0.03968
2009,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.13567,416,3056,0.12353,0.14781
2009,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.09225,309,3056,0.08199,0.10252
2009,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.18099,546,3056,0.16734,0.19464
2009,30-45 y.,Rural regions,(1b) General Elementary School,0.04176,55,1562,0.03184,0.05169
2009,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.21434,318,1562,0.19398,0.23470
2009,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.45380,742,1562,0.42910,0.47849
2009,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09379,153,1562,0.07933,0.10825
2009,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.08345,153,1562,0.06973,0.09717
2009,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.08236,141,1562,0.06872,0.09599
2009,46-65 y.,Urban regions,(1a) Inadequately completed,0.02040,52,4028,0.01603,0.02476
2009,46-65 y.,Urban regions,(1b) General Elementary School,0.07813,246,4028,0.06985,0.08642
