year,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Indirect migration background,(1c) Basic Vocational Qualification,0.08522,189,1230,0.06961,0.10083
2011,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.10987,327,1230,0.09238,0.12735
2011,Indirect migration background,(2c_gen) General Maturity Certificate,0.05844,108,1230,0.04533,0.07156
2011,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.02850,104,1230,0.01920,0.03780
2011,Indirect migration background,(3a) Lower Tertiary Education,0.02296,59,1230,0.01458,0.03133
2011,Indirect migration background,(3b) Higher Tertiary Education,0.03835,124,1230,0.02761,0.04908
2012,No migration background,(0) No qualification (yet),0.01692,703,23231,0.01526,0.01857
2012,No migration background,(1a) Inadequately completed,0.00782,220,23231,0.00669,0.00895
2012,No migration background,(1b) General Elementary School,0.06549,1514,23231,0.06231,0.06867
2012,No migration background,(1c) Basic Vocational Qualification,0.23660,5591,23231,0.23114,0.24207
2012,No migration background,(2) Intermediate General/Vocational Qualification,0.24863,7177,23231,0.24308,0.25419
2012,No migration background,(2c_gen) General Maturity Certificate,0.03058,745,23231,0.02837,0.03280
2012,No migration background,(2c_voc) Vocational Maturity Certificate,0.06807,1945,23231,0.06483,0.07131
2012,No migration background,(3a) Lower Tertiary Education,0.07327,2106,23231,0.06992,0.07662
2012,No migration background,(3b) Higher Tertiary Education,0.10001,3230,23231,0.09615,0.10386
2012,Direct migration background,(0) No qualification (yet),0.00801,36,3079,0.00486,0.01116
2012,Direct migration background,(1a) Inadequately completed,0.05430,175,3079,0.04629,0.06231
2012,Direct migration background,(1b) General Elementary School,0.19035,583,3079,0.17648,0.20422
2012,Direct migration background,(1c) Basic Vocational Qualification,0.22797,692,3079,0.21315,0.24280
2012,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07687,308,3079,0.06746,0.08628
2012,Direct migration background,(2c_gen) General Maturity Certificate,0.07438,238,3079,0.06511,0.08365
2012,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11271,416,3079,0.10154,0.12388
2012,Direct migration background,(3a) Lower Tertiary Education,0.03359,107,3079,0.02722,0.03995
2012,Direct migration background,(3b) Higher Tertiary Education,0.15660,524,3079,0.14376,0.16944
2012,Indirect migration background,(0) No qualification (yet),0.05310,171,1203,0.04043,0.06578
2012,Indirect migration background,(1b) General Elementary School,0.04032,138,1203,0.02920,0.05144
2012,Indirect migration background,(1c) Basic Vocational Qualification,0.08132,189,1203,0.06587,0.09677
2012,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11339,316,1203,0.09547,0.13132
2012,Indirect migration background,(2c_gen) General Maturity Certificate,0.05046,103,1203,0.03809,0.06283
2012,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.03856,107,1203,0.02767,0.04944
2012,Indirect migration background,(3a) Lower Tertiary Education,0.02730,62,1203,0.01809,0.03651
2012,Indirect migration background,(3b) Higher Tertiary Education,0.03896,117,1203,0.02802,0.04990
2013,No migration background,(0) No qualification (yet),0.01774,702,22002,0.01599,0.01948
2013,No migration background,(1a) Inadequately completed,0.00739,206,22002,0.00626,0.00852
2013,No migration background,(1b) General Elementary School,0.06293,1373,22002,0.05972,0.06614
2013,No migration background,(1c) Basic Vocational Qualification,0.23400,5129,22002,0.22840,0.23959
2013,No migration background,(2) Intermediate General/Vocational Qualification,0.25098,6803,22002,0.24525,0.25671
2013,No migration background,(2c_gen) General Maturity Certificate,0.03105,747,22002,0.02876,0.03335
2013,No migration background,(2c_voc) Vocational Maturity Certificate,0.06946,1856,22002,0.06611,0.07282
2013,No migration background,(3a) Lower Tertiary Education,0.07441,2037,22002,0.07095,0.07788
2013,No migration background,(3b) Higher Tertiary Education,0.10237,3149,22002,0.09836,0.10637
2013,Direct migration background,(0) No qualification (yet),0.00900,131,6346,0.00668,0.01133
2013,Direct migration background,(1a) Inadequately completed,0.06876,421,6346,0.06253,0.07498
2013,Direct migration background,(1b) General Elementary School,0.18535,1206,6346,0.17579,0.19491
2013,Direct migration background,(1c) Basic Vocational Qualification,0.19245,1196,6346,0.18275,0.20215
2013,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07270,529,6346,0.06631,0.07908
2013,Direct migration background,(2c_gen) General Maturity Certificate,0.09527,645,6346,0.08805,0.10250
2013,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12120,851,6346,0.11317,0.12923
2013,Direct migration background,(3a) Lower Tertiary Education,0.03169,144,6346,0.02738,0.03600
2013,Direct migration background,(3b) Higher Tertiary Education,0.16001,1223,6346,0.15099,0.16903
2013,Indirect migration background,(0) No qualification (yet),0.05375,251,2052,0.04399,0.06351
2013,Indirect migration background,(1a) Inadequately completed,0.01108,49,2052,0.00655,0.01561
2013,Indirect migration background,(1b) General Elementary School,0.05362,281,2052,0.04387,0.06336
2013,Indirect migration background,(1c) Basic Vocational Qualification,0.07747,283,2052,0.06590,0.08904
2013,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11527,515,2052,0.10145,0.12909
2013,Indirect migration background,(2c_gen) General Maturity Certificate,0.05315,209,2052,0.04344,0.06286
2013,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.03090,155,2052,0.02341,0.03839
2013,Indirect migration background,(3a) Lower Tertiary Education,0.02988,94,2052,0.02251,0.03725
2013,Indirect migration background,(3b) Higher Tertiary Education,0.05001,215,2052,0.04058,0.05945
2014,No migration background,(0) No qualification (yet),0.01572,575,19993,0.01399,0.01744
2014,No migration background,(1a) Inadequately completed,0.00780,190,19993,0.00658,0.00902
2014,No migration background,(1b) General Elementary School,0.06208,1250,19993,0.05874,0.06543
2014,No migration background,(1c) Basic Vocational Qualification,0.22789,4645,19993,0.22207,0.23370
2014,No migration background,(2) Intermediate General/Vocational Qualification,0.24511,6073,19993,0.23915,0.25107
2014,No migration background,(2c_gen) General Maturity Certificate,0.03090,726,19993,0.02850,0.03330
2014,No migration background,(2c_voc) Vocational Maturity Certificate,0.07271,1699,19993,0.06911,0.07631
2014,No migration background,(3a) Lower Tertiary Education,0.07936,1951,19993,0.07561,0.08311
2014,No migration background,(3b) Higher Tertiary Education,0.10609,2884,19993,0.10182,0.11036
2014,Direct migration background,(0) No qualification (yet),0.01098,108,5106,0.00812,0.01383
2014,Direct migration background,(1a) Inadequately completed,0.06680,318,5106,0.05995,0.07365
2014,Direct migration background,(1b) General Elementary School,0.18078,937,5106,0.17023,0.19134
2014,Direct migration background,(1c) Basic Vocational Qualification,0.19075,977,5106,0.17997,0.20152
2014,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06559,431,5106,0.05880,0.07238
2014,Direct migration background,(2c_gen) General Maturity Certificate,0.10064,524,5106,0.09239,0.10889
2014,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12157,674,5106,0.11261,0.13054
2014,Direct migration background,(3a) Lower Tertiary Education,0.03313,135,5106,0.02822,0.03804
2014,Direct migration background,(3b) Higher Tertiary Education,0.16542,1002,5106,0.15523,0.17561
2014,Indirect migration background,(0) No qualification (yet),0.05027,209,1723,0.03995,0.06059
2014,Indirect migration background,(1a) Inadequately completed,0.01075,36,1723,0.00588,0.01563
2014,Indirect migration background,(1b) General Elementary School,0.05248,225,1723,0.04194,0.06301
2014,Indirect migration background,(1c) Basic Vocational Qualification,0.07440,229,1723,0.06201,0.08679
2014,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11704,442,1723,0.10186,0.13222
2014,Indirect migration background,(2c_gen) General Maturity Certificate,0.06093,189,1723,0.04963,0.07222
2014,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.03456,138,1723,0.02593,0.04319
2014,Indirect migration background,(3a) Lower Tertiary Education,0.03533,89,1723,0.02661,0.04405
2014,Indirect migration background,(3b) Higher Tertiary Education,0.04843,166,1723,0.03829,0.05857
2015,No migration background,(0) No qualification (yet),0.01438,507,18993,0.01269,0.01608
2015,No migration background,(1a) Inadequately completed,0.00795,178,18993,0.00669,0.00921
2015,No migration background,(1b) General Elementary School,0.05969,1165,18993,0.05632,0.06306
2015,No migration background,(1c) Basic Vocational Qualification,0.22056,4300,18993,0.21466,0.22645
2015,No migration background,(2) Intermediate General/Vocational Qualification,0.24917,5806,18993,0.24302,0.25532
2015,No migration background,(2c_gen) General Maturity Certificate,0.03063,745,18993,0.02818,0.03308
2015,No migration background,(2c_voc) Vocational Maturity Certificate,0.07318,1613,18993,0.06947,0.07688
2015,No migration background,(3a) Lower Tertiary Education,0.08155,1906,18993,0.07766,0.08544
2015,No migration background,(3b) Higher Tertiary Education,0.10888,2773,18993,0.10445,0.11331
2015,Direct migration background,(0) No qualification (yet),0.00693,100,5878,0.00481,0.00905
2015,Direct migration background,(1a) Inadequately completed,0.06259,380,5878,0.05640,0.06879
2015,Direct migration background,(1b) General Elementary School,0.17175,961,5878,0.16211,0.18139
2015,Direct migration background,(1c) Basic Vocational Qualification,0.18927,1035,5878,0.17926,0.19929
2015,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07008,416,5878,0.06356,0.07661
2015,Direct migration background,(2c_gen) General Maturity Certificate,0.09651,634,5878,0.08896,0.10406
2015,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13106,856,5878,0.12243,0.13969
2015,Direct migration background,(3a) Lower Tertiary Education,0.03169,133,5878,0.02721,0.03617
2015,Direct migration background,(3b) Higher Tertiary Education,0.17795,1363,5878,0.16817,0.18773
2015,Indirect migration background,(0) No qualification (yet),0.03728,172,1573,0.02791,0.04665
2015,Indirect migration background,(1b) General Elementary School,0.04687,191,1573,0.03642,0.05732
2015,Indirect migration background,(1c) Basic Vocational Qualification,0.07717,225,1573,0.06398,0.09036
2015,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11573,420,1573,0.09991,0.13154
2015,Indirect migration background,(2c_gen) General Maturity Certificate,0.05787,188,1573,0.04633,0.06941
2015,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.03389,130,1573,0.02495,0.04284
2015,Indirect migration background,(3a) Lower Tertiary Education,0.04038,88,1573,0.03065,0.05011
2015,Indirect migration background,(3b) Higher Tertiary Education,0.05358,159,1573,0.04245,0.06471
2016,No migration background,(0) No qualification (yet),0.01484,491,17664,0.01306,0.01662
2016,No migration background,(1a) Inadequately completed,0.00749,156,17664,0.00622,0.00876
2016,No migration background,(1b) General Elementary School,0.05719,1067,17664,0.05376,0.06061
2016,No migration background,(1c) Basic Vocational Qualification,0.21247,3943,17664,0.20644,0.21851
2016,No migration background,(2) Intermediate General/Vocational Qualification,0.24892,5373,17664,0.24255,0.25530
2016,No migration background,(2c_gen) General Maturity Certificate,0.03078,670,17664,0.02823,0.03333
2016,No migration background,(2c_voc) Vocational Maturity Certificate,0.07667,1534,17664,0.07274,0.08059
2016,No migration background,(3a) Lower Tertiary Education,0.08114,1802,17664,0.07711,0.08517
2016,No migration background,(3b) Higher Tertiary Education,0.11048,2628,17664,0.10585,0.11510
2016,Direct migration background,(0) No qualification (yet),0.00763,217,7754,0.00569,0.00957
2016,Direct migration background,(1a) Inadequately completed,0.06440,1349,7754,0.05894,0.06986
2016,Direct migration background,(1b) General Elementary School,0.17029,1299,7754,0.16192,0.17866
2016,Direct migration background,(1c) Basic Vocational Qualification,0.19171,993,7754,0.18295,0.20047
2016,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06033,362,7754,0.05503,0.06563
2016,Direct migration background,(2c_gen) General Maturity Certificate,0.08378,848,7754,0.07761,0.08995
2016,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13727,848,7754,0.12961,0.14493
2016,Direct migration background,(3a) Lower Tertiary Education,0.03528,135,7754,0.03118,0.03939
2016,Direct migration background,(3b) Higher Tertiary Education,0.17772,1703,7754,0.16921,0.18623
2016,Indirect migration background,(0) No qualification (yet),0.03614,162,1458,0.02655,0.04572
2016,Indirect migration background,(1b) General Elementary School,0.05213,177,1458,0.04072,0.06355
2016,Indirect migration background,(1c) Basic Vocational Qualification,0.08071,198,1458,0.06672,0.09470
2016,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12020,387,1458,0.10350,0.13690
2016,Indirect migration background,(2c_gen) General Maturity Certificate,0.06566,187,1458,0.05294,0.07838
2016,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.03925,127,1458,0.02927,0.04922
2016,Indirect migration background,(3a) Lower Tertiary Education,0.04259,75,1458,0.03222,0.05296
2016,Indirect migration background,(3b) Higher Tertiary Education,0.05523,145,1458,0.04350,0.06696
2017,No migration background,(0) No qualification (yet),0.01606,543,19961,0.01431,0.01780
2017,No migration background,(1a) Inadequately completed,0.00856,192,19961,0.00728,0.00984
2017,No migration background,(1b) General Elementary School,0.05736,1147,19961,0.05414,0.06059
2017,No migration background,(1c) Basic Vocational Qualification,0.20483,4127,19961,0.19923,0.21043
2017,No migration background,(2) Intermediate General/Vocational Qualification,0.25343,6237,19961,0.24740,0.25946
2017,No migration background,(2c_gen) General Maturity Certificate,0.03103,849,19961,0.02863,0.03344
2017,No migration background,(2c_voc) Vocational Maturity Certificate,0.07484,1819,19961,0.07119,0.07849
2017,No migration background,(3a) Lower Tertiary Education,0.08177,2052,19961,0.07797,0.08557
2017,No migration background,(3b) Higher Tertiary Education,0.11347,2995,19961,0.10907,0.11787
2017,Direct migration background,(0) No qualification (yet),0.00783,189,8576,0.00596,0.00970
2017,Direct migration background,(1a) Inadequately completed,0.07932,1796,8576,0.07360,0.08504
2017,Direct migration background,(1b) General Elementary School,0.16779,1544,8576,0.15988,0.17570
2017,Direct migration background,(1c) Basic Vocational Qualification,0.17739,933,8576,0.16930,0.18547
2017,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06448,377,8576,0.05928,0.06968
2017,Direct migration background,(2c_gen) General Maturity Certificate,0.08756,996,8576,0.08157,0.09354
2017,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12858,801,8576,0.12150,0.13567
2017,Direct migration background,(3a) Lower Tertiary Education,0.02840,127,8576,0.02488,0.03191
2017,Direct migration background,(3b) Higher Tertiary Education,0.18172,1813,8576,0.17356,0.18988
2017,Indirect migration background,(0) No qualification (yet),0.03685,193,1624,0.02769,0.04602
2017,Indirect migration background,(1a) Inadequately completed,0.00797,31,1624,0.00364,0.01229
2017,Indirect migration background,(1b) General Elementary School,0.04736,163,1624,0.03703,0.05769
2017,Indirect migration background,(1c) Basic Vocational Qualification,0.07671,200,1624,0.06376,0.08966
2017,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11537,405,1624,0.09983,0.13091
2017,Indirect migration background,(2c_gen) General Maturity Certificate,0.06398,229,1624,0.05208,0.07589
2017,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.04458,139,1624,0.03454,0.05462
2017,Indirect migration background,(3a) Lower Tertiary Education,0.04408,99,1624,0.03409,0.05407
2017,Indirect migration background,(3b) Higher Tertiary Education,0.05548,165,1624,0.04434,0.06662
2018,No migration background,(0) No qualification (yet),0.01382,448,19200,0.01217,0.01548
2018,No migration background,(1a) Inadequately completed,0.00781,195,19200,0.00656,0.00905
2018,No migration background,(1b) General Elementary School,0.05680,1133,19200,0.05352,0.06007
2018,No migration background,(1c) Basic Vocational Qualification,0.19865,3860,19200,0.19301,0.20430
2018,No migration background,(2) Intermediate General/Vocational Qualification,0.25167,5987,19200,0.24553,0.25780
2018,No migration background,(2c_gen) General Maturity Certificate,0.03349,864,19200,0.03094,0.03603
2018,No migration background,(2c_voc) Vocational Maturity Certificate,0.07896,1790,19200,0.07515,0.08278
2018,No migration background,(3a) Lower Tertiary Education,0.08595,2017,19200,0.08199,0.08992
2018,No migration background,(3b) Higher Tertiary Education,0.11527,2906,19200,0.11075,0.11978
2018,Direct migration background,(0) No qualification (yet),0.00617,167,7923,0.00445,0.00790
2018,Direct migration background,(1a) Inadequately completed,0.08076,1686,7923,0.07476,0.08676
2018,Direct migration background,(1b) General Elementary School,0.15694,1418,7923,0.14893,0.16495
2018,Direct migration background,(1c) Basic Vocational Qualification,0.18122,852,7923,0.17274,0.18970
2018,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06417,360,7923,0.05877,0.06957
2018,Direct migration background,(2c_gen) General Maturity Certificate,0.08560,919,7923,0.07944,0.09176
2018,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12364,722,7923,0.11639,0.13089
2018,Direct migration background,(3a) Lower Tertiary Education,0.03401,133,7923,0.03002,0.03800
2018,Direct migration background,(3b) Higher Tertiary Education,0.18508,1666,7923,0.17652,0.19363
2018,Indirect migration background,(0) No qualification (yet),0.03423,162,1586,0.02528,0.04319
2018,Indirect migration background,(1a) Inadequately completed,0.00961,37,1586,0.00481,0.01442
2018,Indirect migration background,(1b) General Elementary School,0.05404,171,1586,0.04291,0.06517
2018,Indirect migration background,(1c) Basic Vocational Qualification,0.07134,206,1586,0.05867,0.08401
2018,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11883,409,1586,0.10290,0.13476
2018,Indirect migration background,(2c_gen) General Maturity Certificate,0.06014,209,1586,0.04843,0.07184
2018,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.04509,136,1586,0.03488,0.05531
2018,Indirect migration background,(3a) Lower Tertiary Education,0.04845,103,1586,0.03788,0.05902
2018,Indirect migration background,(3b) Higher Tertiary Education,0.05642,153,1586,0.04506,0.06778
2019,No migration background,(0) No qualification (yet),0.01262,400,19912,0.01107,0.01417
2019,No migration background,(1a) Inadequately completed,0.00757,181,19912,0.00637,0.00878
2019,No migration background,(1b) General Elementary School,0.05435,1034,19912,0.05120,0.05750
2019,No migration background,(1c) Basic Vocational Qualification,0.18893,3647,19912,0.18349,0.19437
2019,No migration background,(2) Intermediate General/Vocational Qualification,0.25406,6138,19912,0.24802,0.26011
2019,No migration background,(2c_gen) General Maturity Certificate,0.03442,932,19912,0.03189,0.03695
2019,No migration background,(2c_voc) Vocational Maturity Certificate,0.08057,1947,19912,0.07679,0.08435
2019,No migration background,(3a) Lower Tertiary Education,0.08672,2231,19912,0.08281,0.09063
2019,No migration background,(3b) Higher Tertiary Education,0.11905,3402,19912,0.11455,0.12354
2019,Direct migration background,(0) No qualification (yet),0.00620,75,7027,0.00436,0.00803
2019,Direct migration background,(1a) Inadequately completed,0.08574,1591,7027,0.07919,0.09229
2019,Direct migration background,(1b) General Elementary School,0.15166,1207,7027,0.14327,0.16005
2019,Direct migration background,(1c) Basic Vocational Qualification,0.17765,736,7027,0.16871,0.18659
2019,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06367,335,7027,0.05796,0.06938
2019,Direct migration background,(2c_gen) General Maturity Certificate,0.08384,778,7027,0.07736,0.09032
2019,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12752,651,7027,0.11972,0.13532
2019,Direct migration background,(3a) Lower Tertiary Education,0.03053,126,7027,0.02651,0.03455
2019,Direct migration background,(3b) Higher Tertiary Education,0.19404,1528,7027,0.18479,0.20328
2019,Indirect migration background,(0) No qualification (yet),0.02842,141,1491,0.01998,0.03686
2019,Indirect migration background,(1b) General Elementary School,0.04802,138,1491,0.03716,0.05887
2019,Indirect migration background,(1c) Basic Vocational Qualification,0.06963,185,1491,0.05671,0.08256
2019,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11166,371,1491,0.09567,0.12765
2019,Indirect migration background,(2c_gen) General Maturity Certificate,0.06424,204,1491,0.05179,0.07669
2019,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05367,153,1491,0.04222,0.06511
2019,Indirect migration background,(3a) Lower Tertiary Education,0.04515,116,1491,0.03461,0.05570
2019,Indirect migration background,(3b) Higher Tertiary Education,0.05928,183,1491,0.04729,0.07127
2020,No migration background,(0) No qualification (yet),0.01466,435,18399,0.01292,0.01640
2020,No migration background,(1a) Inadequately completed,0.00695,152,18399,0.00575,0.00816
2020,No migration background,(1b) General Elementary School,0.05276,931,18399,0.04953,0.05599
2020,No migration background,(1c) Basic Vocational Qualification,0.18352,3274,18399,0.17793,0.18911
2020,No migration background,(2) Intermediate General/Vocational Qualification,0.24924,5619,18399,0.24299,0.25549
2020,No migration background,(2c_gen) General Maturity Certificate,0.03446,856,18399,0.03182,0.03709
2020,No migration background,(2c_voc) Vocational Maturity Certificate,0.08290,1836,18399,0.07891,0.08688
2020,No migration background,(3a) Lower Tertiary Education,0.08973,2099,18399,0.08560,0.09386
2020,No migration background,(3b) Higher Tertiary Education,0.12108,3197,18399,0.11637,0.12580
2020,Direct migration background,(0) No qualification (yet),0.00824,190,8681,0.00634,0.01014
2020,Direct migration background,(1a) Inadequately completed,0.08140,1734,8681,0.07564,0.08715
2020,Direct migration background,(1b) General Elementary School,0.15911,1468,8681,0.15141,0.16680
2020,Direct migration background,(1c) Basic Vocational Qualification,0.17122,810,8681,0.16329,0.17914
2020,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06819,343,8681,0.06289,0.07349
2020,Direct migration background,(2c_gen) General Maturity Certificate,0.08086,1148,8681,0.07512,0.08659
2020,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11677,821,8681,0.11001,0.12353
2020,Direct migration background,(3a) Lower Tertiary Education,0.03569,134,8681,0.03178,0.03959
2020,Direct migration background,(3b) Higher Tertiary Education,0.19334,2033,8681,0.18503,0.20164
2020,Indirect migration background,(0) No qualification (yet),0.02865,151,1473,0.02012,0.03717
2020,Indirect migration background,(1b) General Elementary School,0.04696,131,1473,0.03615,0.05776
2020,Indirect migration background,(1c) Basic Vocational Qualification,0.07783,184,1473,0.06414,0.09151
2020,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11001,351,1473,0.09402,0.12599
2020,Indirect migration background,(2c_gen) General Maturity Certificate,0.05756,201,1473,0.04566,0.06945
2020,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05954,155,1473,0.04745,0.07163
2020,Indirect migration background,(3a) Lower Tertiary Education,0.04744,122,1473,0.03658,0.05830
2020,Indirect migration background,(3b) Higher Tertiary Education,0.04927,178,1473,0.03821,0.06032
2021,No migration background,(0) No qualification (yet),0.01287,279,13010,0.01093,0.01480
2021,No migration background,(1a) Inadequately completed,0.00636,104,13010,0.00499,0.00772
2021,No migration background,(1b) General Elementary School,0.04537,564,13010,0.04179,0.04894
2021,No migration background,(1c) Basic Vocational Qualification,0.17823,2145,13010,0.17165,0.18481
2021,No migration background,(2) Intermediate General/Vocational Qualification,0.23971,3812,13010,0.23238,0.24705
2021,No migration background,(2c_gen) General Maturity Certificate,0.04031,682,13010,0.03693,0.04369
2021,No migration background,(2c_voc) Vocational Maturity Certificate,0.08537,1323,13010,0.08056,0.09017
2021,No migration background,(3a) Lower Tertiary Education,0.08736,1534,13010,0.08250,0.09221
2021,No migration background,(3b) Higher Tertiary Education,0.13517,2567,13010,0.12930,0.14105
2021,Direct migration background,(0) No qualification (yet),0.00964,110,4988,0.00693,0.01235
2021,Direct migration background,(1a) Inadequately completed,0.07480,1005,4988,0.06750,0.08210
2021,Direct migration background,(1b) General Elementary School,0.14378,759,4988,0.13404,0.15351
2021,Direct migration background,(1c) Basic Vocational Qualification,0.16248,452,4988,0.15225,0.17272
2021,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06524,228,4988,0.05839,0.07209
2021,Direct migration background,(2c_gen) General Maturity Certificate,0.06522,566,4988,0.05836,0.07207
2021,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11807,479,4988,0.10911,0.12703
2021,Direct migration background,(3a) Lower Tertiary Education,0.03822,109,4988,0.03290,0.04354
2021,Direct migration background,(3b) Higher Tertiary Education,0.19743,1280,4988,0.18638,0.20848
2021,Indirect migration background,(0) No qualification (yet),0.01502,60,928,0.00719,0.02285
2021,Indirect migration background,(1b) General Elementary School,0.03542,62,928,0.02352,0.04731
2021,Indirect migration background,(1c) Basic Vocational Qualification,0.07845,103,928,0.06114,0.09576
2021,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.09849,223,928,0.07931,0.11768
2021,Indirect migration background,(2c_gen) General Maturity Certificate,0.06883,155,928,0.05253,0.08513
2021,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06377,108,928,0.04804,0.07949
2021,Indirect migration background,(3a) Lower Tertiary Education,0.04480,85,928,0.03148,0.05812
2021,Indirect migration background,(3b) Higher Tertiary Education,0.06500,132,928,0.04913,0.08087
