year,bula_h,quintil_oecd,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Saxony-Anhalt,5th Quintile,Daily,0.78579,85,85,0.69805,0.87353
2019,Thuringa,1st Quintile,Daily,0.66751,153,153,0.59261,0.74240
2019,Thuringa,2nd Quintile,Daily,0.71341,193,193,0.64945,0.77737
2019,Thuringa,3rd Quintile,Daily,0.73958,160,160,0.67136,0.80779
2019,Thuringa,4th Quintile,Daily,0.68278,91,91,0.58663,0.77893
2019,Thuringa,5th Quintile,Daily,0.59207,58,58,0.46449,0.71966
2021,Schleswig-Holstein,1st Quintile,Daily,0.53482,111,111,0.44161,0.62803
2021,Schleswig-Holstein,2nd Quintile,Daily,0.53254,105,105,0.43664,0.62843
2021,Schleswig-Holstein,3rd Quintile,Daily,0.61287,94,94,0.51387,0.71187
2021,Schleswig-Holstein,4th Quintile,Daily,0.65011,102,102,0.55710,0.74313
2021,Schleswig-Holstein,5th Quintile,Daily,0.63914,122,122,0.55357,0.72472
2021,Hamburg,1st Quintile,Daily,0.65078,56,56,0.52478,0.77677
2021,Hamburg,2nd Quintile,Daily,0.63271,53,53,0.50169,0.76374
2021,Hamburg,3rd Quintile,Daily,0.72769,45,45,0.59616,0.85922
2021,Hamburg,4th Quintile,Daily,0.45529,56,56,0.32367,0.58690
2021,Hamburg,5th Quintile,Daily,0.77035,85,85,0.68040,0.86030
2021,Lower Saxony,1st Quintile,Daily,0.53794,222,277,0.47913,0.59676
2021,Lower Saxony,1st Quintile,At least once per week,0.13841,55,277,0.09766,0.17915
2021,Lower Saxony,2nd Quintile,Daily,0.57436,222,293,0.51765,0.63108
2021,Lower Saxony,2nd Quintile,At least once per week,0.16030,71,293,0.11822,0.20238
2021,Lower Saxony,3rd Quintile,Daily,0.60751,233,301,0.55225,0.66276
2021,Lower Saxony,3rd Quintile,At least once per week,0.15393,68,301,0.11309,0.19477
2021,Lower Saxony,4th Quintile,Daily,0.61230,239,293,0.55642,0.66819
2021,Lower Saxony,4th Quintile,At least once per week,0.15994,54,293,0.11790,0.20199
2021,Lower Saxony,5th Quintile,Daily,0.69332,311,379,0.64684,0.73981
2021,Lower Saxony,5th Quintile,At least once per week,0.16842,68,379,0.13069,0.20615
2021,North Rhine-Westphalia,1st Quintile,Daily,0.58273,552,713,0.54651,0.61895
2021,North Rhine-Westphalia,1st Quintile,At least once per week,0.07524,122,713,0.05586,0.09461
2021,North Rhine-Westphalia,1st Quintile,Seldom,0.04959,39,713,0.03364,0.06553
2021,North Rhine-Westphalia,2nd Quintile,Daily,0.63952,520,642,0.60235,0.67669
2021,North Rhine-Westphalia,2nd Quintile,At least once per week,0.14123,122,642,0.11427,0.16819
2021,North Rhine-Westphalia,3rd Quintile,Daily,0.66000,456,567,0.62098,0.69903
2021,North Rhine-Westphalia,3rd Quintile,At least once per week,0.15292,111,567,0.12327,0.18257
2021,North Rhine-Westphalia,4th Quintile,Daily,0.61899,464,601,0.58014,0.65785
2021,North Rhine-Westphalia,4th Quintile,At least once per week,0.20866,137,601,0.17614,0.24117
2021,North Rhine-Westphalia,5th Quintile,Daily,0.62640,625,825,0.59337,0.65943
2021,North Rhine-Westphalia,5th Quintile,At least once per week,0.19581,200,825,0.16871,0.22290
2021,Hesse,1st Quintile,Daily,0.51844,117,150,0.43821,0.59867
2021,Hesse,1st Quintile,At least once per week,0.09051,33,150,0.04444,0.13659
2021,Hesse,2nd Quintile,Daily,0.65167,113,147,0.57439,0.72896
2021,Hesse,2nd Quintile,At least once per week,0.10595,34,147,0.05602,0.15587
2021,Hesse,3rd Quintile,Daily,0.66945,138,169,0.59832,0.74059
2021,Hesse,3rd Quintile,At least once per week,0.09901,31,169,0.05385,0.14418
2021,Hesse,4th Quintile,Daily,0.63004,146,192,0.56157,0.69851
2021,Hesse,4th Quintile,At least once per week,0.16054,46,192,0.10848,0.21261
2021,Hesse,5th Quintile,Daily,0.58534,199,297,0.52921,0.64147
2021,Hesse,5th Quintile,At least once per week,0.23126,98,297,0.18323,0.27930
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Daily,0.57694,124,124,0.48962,0.66425
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Daily,0.66060,142,142,0.58244,0.73876
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Daily,0.68452,143,143,0.60809,0.76096
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Daily,0.70894,109,141,0.63369,0.78418
2021,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per week,0.14129,32,141,0.08359,0.19899
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Daily,0.58875,120,161,0.51250,0.66499
2021,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.22385,41,161,0.15926,0.28844
2021,Baden-Wuerttemberg,1st Quintile,Daily,0.52382,174,230,0.45913,0.58851
2021,Baden-Wuerttemberg,1st Quintile,At least once per week,0.14965,56,230,0.10345,0.19586
2021,Baden-Wuerttemberg,2nd Quintile,Daily,0.57741,229,298,0.52123,0.63359
2021,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.14192,69,298,0.10223,0.18161
2021,Baden-Wuerttemberg,3rd Quintile,Daily,0.51730,220,312,0.46176,0.57284
2021,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.18111,92,312,0.13831,0.22391
2021,Baden-Wuerttemberg,4th Quintile,Daily,0.62411,265,367,0.57449,0.67373
2021,Baden-Wuerttemberg,4th Quintile,At least once per week,0.16523,102,367,0.12718,0.20328
2021,Baden-Wuerttemberg,5th Quintile,Daily,0.52655,358,571,0.48556,0.56754
2021,Baden-Wuerttemberg,5th Quintile,At least once per week,0.27166,213,571,0.23514,0.30818
2021,Bavaria,1st Quintile,Daily,0.60761,276,346,0.55608,0.65913
2021,Bavaria,1st Quintile,At least once per week,0.11778,70,346,0.08377,0.15180
2021,Bavaria,2nd Quintile,Daily,0.61751,366,461,0.57310,0.66192
2021,Bavaria,2nd Quintile,At least once per week,0.12680,95,461,0.09639,0.15720
2021,Bavaria,3rd Quintile,Daily,0.55108,344,462,0.50567,0.59648
2021,Bavaria,3rd Quintile,At least once per week,0.18303,118,462,0.14773,0.21833
2021,Bavaria,4th Quintile,Daily,0.62651,395,508,0.58440,0.66862
2021,Bavaria,4th Quintile,At least once per week,0.17129,113,508,0.13849,0.20408
2021,Bavaria,5th Quintile,Daily,0.56333,453,694,0.52640,0.60026
2021,Bavaria,5th Quintile,At least once per week,0.22264,207,694,0.19167,0.25362
2021,Bavaria,5th Quintile,Seldom,0.04336,34,694,0.02819,0.05852
2021,Berlin,1st Quintile,Daily,0.51310,96,140,0.43000,0.59619
2021,Berlin,1st Quintile,At least once per week,0.17116,44,140,0.10854,0.23377
2021,Berlin,2nd Quintile,Daily,0.58292,105,105,0.48816,0.67769
2021,Berlin,3rd Quintile,Daily,0.46821,69,101,0.37040,0.56601
2021,Berlin,3rd Quintile,At least once per week,0.20806,32,101,0.12850,0.28762
2021,Berlin,4th Quintile,Daily,0.60720,93,133,0.52389,0.69052
2021,Berlin,4th Quintile,At least once per week,0.18271,40,133,0.11678,0.24863
2021,Berlin,5th Quintile,Daily,0.54812,131,191,0.47735,0.61888
2021,Berlin,5th Quintile,At least once per week,0.24534,60,191,0.18415,0.30652
2021,Brandenburg,1st Quintile,Daily,0.58415,99,99,0.48657,0.68173
2021,Brandenburg,2nd Quintile,Daily,0.65204,122,122,0.56717,0.73691
2021,Brandenburg,3rd Quintile,Daily,0.44253,91,91,0.33991,0.54514
2021,Brandenburg,4th Quintile,Daily,0.71831,87,87,0.62324,0.81338
2021,Brandenburg,5th Quintile,Daily,0.55627,79,117,0.46585,0.64668
2021,Brandenburg,5th Quintile,At least once per week,0.23408,38,117,0.15703,0.31114
2021,Mecklenburg-Western Pomerania,1st Quintile,Daily,0.78436,82,82,0.69480,0.87393
2021,Mecklenburg-Western Pomerania,2nd Quintile,Daily,0.56401,88,88,0.45981,0.66822
2021,Mecklenburg-Western Pomerania,3rd Quintile,Daily,0.54295,45,45,0.39576,0.69014
2021,Mecklenburg-Western Pomerania,4th Quintile,Daily,0.55877,42,42,0.40679,0.71076
2021,Mecklenburg-Western Pomerania,5th Quintile,Daily,0.69943,43,43,0.56076,0.83810
2021,Saxony,1st Quintile,Daily,0.53266,171,216,0.46597,0.59935
2021,Saxony,1st Quintile,At least once per week,0.15143,45,216,0.10352,0.19935
2021,Saxony,2nd Quintile,Daily,0.66767,204,248,0.60893,0.72642
2021,Saxony,2nd Quintile,At least once per week,0.16437,44,248,0.11815,0.21059
2021,Saxony,3rd Quintile,Daily,0.54747,185,234,0.48355,0.61138
2021,Saxony,3rd Quintile,At least once per week,0.17146,49,234,0.12306,0.21986
2021,Saxony,4th Quintile,Daily,0.50453,113,162,0.42730,0.58177
2021,Saxony,4th Quintile,At least once per week,0.26371,49,162,0.19564,0.33178
2021,Saxony,5th Quintile,Daily,0.50161,87,151,0.42159,0.58163
2021,Saxony,5th Quintile,At least once per week,0.29055,64,151,0.21789,0.36321
2021,Saxony-Anhalt,1st Quintile,Daily,0.71118,124,124,0.63109,0.79128
2021,Saxony-Anhalt,2nd Quintile,Daily,0.72896,113,113,0.64664,0.81128
2021,Saxony-Anhalt,3rd Quintile,Daily,0.63116,76,76,0.52197,0.74036
2021,Saxony-Anhalt,4th Quintile,Daily,0.52043,70,70,0.40255,0.63831
2021,Saxony-Anhalt,5th Quintile,Daily,0.76877,61,61,0.66209,0.87546
2021,Thuringa,1st Quintile,Daily,0.53542,105,105,0.43957,0.63128
2021,Thuringa,2nd Quintile,Daily,0.75144,126,126,0.67568,0.82721
2021,Thuringa,3rd Quintile,Daily,0.73818,76,76,0.63868,0.83767
2021,Thuringa,4th Quintile,Daily,0.53434,71,71,0.41749,0.65120
2021,Thuringa,5th Quintile,Daily,0.63260,73,73,0.52125,0.74396
