"pli0083","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2006","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","Realschule","kein Migrationshintergrund","","","",""
"Nie","2006","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2006","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2006","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2007","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2007","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","Realschule","kein Migrationshintergrund","","","",""
"Nie","2007","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","(noch) kein Abschluss","kein Migrationshintergrund","290","0.793165623223803","0.751499021529819","0.834832224917788"
"Täglich","2008","(noch) kein Abschluss","direkter Migrationshintergrund","106","0.866485397728787","0.805374365757993","0.927596429699581"
"Täglich","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","50","0.841862833685794","0.749539790713691","0.934185876657897"
"Täglich","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","Hauptschule","kein Migrationshintergrund","5158","0.908446057790509","0.900923496219387","0.915968619361631"
"Täglich","2008","Hauptschule","direkter Migrationshintergrund","834","0.903392989505421","0.884251301929831","0.922534677081012"
"Täglich","2008","Hauptschule","indirekter Migrationshintergrund","194","0.826603206653021","0.7777817003377","0.875424712968342"
"Täglich","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","Realschule","kein Migrationshintergrund","4034","0.842771057702056","0.832420193078074","0.853121922326037"
"Täglich","2008","Realschule","direkter Migrationshintergrund","142","0.88590676612228","0.837396900315353","0.934416631929207"
"Täglich","2008","Realschule","indirekter Migrationshintergrund","155","0.840863532670555","0.788293380470388","0.893433684870722"
"Täglich","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","(Fach-)Abitur","kein Migrationshintergrund","1246","0.749543431218518","0.728965326092761","0.770121536344275"
"Täglich","2008","(Fach-)Abitur","direkter Migrationshintergrund","270","0.808530576724909","0.766522666279038","0.85053848717078"
"Täglich","2008","(Fach-)Abitur","indirekter Migrationshintergrund","89","0.68039264145273","0.598643862701937","0.762141420203523"
"Täglich","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2008","AkademikerIn","kein Migrationshintergrund","2846","0.730792357671389","0.716669373278315","0.744915342064463"
"Täglich","2008","AkademikerIn","direkter Migrationshintergrund","241","0.802597549976137","0.758216861473205","0.846978238479068"
"Täglich","2008","AkademikerIn","indirekter Migrationshintergrund","61","0.668552338540067","0.568480054108795","0.76862462297134"
"Täglich","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","kein Migrationshintergrund","61","0.164046697129795","0.125951560727221","0.202141833532369"
"Min 1x pro Woche","2008","(noch) kein Abschluss","direkter Migrationshintergrund","5","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Hauptschule","kein Migrationshintergrund","302","0.0532885252244401","0.0474297973656993","0.059147253083181"
"Min 1x pro Woche","2008","Hauptschule","direkter Migrationshintergrund","49","0.0541293224131255","0.039468115583777","0.0687905292424741"
"Min 1x pro Woche","2008","Hauptschule","indirekter Migrationshintergrund","25","","",""
"Min 1x pro Woche","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","Realschule","kein Migrationshintergrund","503","0.110798938918334","0.101873627821925","0.119724250014744"
"Min 1x pro Woche","2008","Realschule","direkter Migrationshintergrund","11","","",""
"Min 1x pro Woche","2008","Realschule","indirekter Migrationshintergrund","19","","",""
"Min 1x pro Woche","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","kein Migrationshintergrund","354","0.196219375904889","0.177357691300759","0.21508106050902"
"Min 1x pro Woche","2008","(Fach-)Abitur","direkter Migrationshintergrund","43","0.136294549257101","0.0996630060748978","0.172926092439304"
"Min 1x pro Woche","2008","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2008","AkademikerIn","kein Migrationshintergrund","707","0.195824220874853","0.183188661109343","0.208459780640363"
"Min 1x pro Woche","2008","AkademikerIn","direkter Migrationshintergrund","38","0.0992930677657568","0.0659488857175335","0.13263724981398"
"Min 1x pro Woche","2008","AkademikerIn","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Woche","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Hauptschule","kein Migrationshintergrund","38","0.00800340841129559","0.00567922587411912","0.0103275909484721"
"Min 1x pro Monat","2008","Hauptschule","direkter Migrationshintergrund","11","","",""
"Min 1x pro Monat","2008","Hauptschule","indirekter Migrationshintergrund","5","","",""
"Min 1x pro Monat","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","Realschule","kein Migrationshintergrund","70","0.0138742631517657","0.0105482291372158","0.0172002971663156"
"Min 1x pro Monat","2008","Realschule","direkter Migrationshintergrund","1","","",""
"Min 1x pro Monat","2008","Realschule","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","kein Migrationshintergrund","43","0.0212387026838983","0.0143910274673627","0.0280863779004339"
"Min 1x pro Monat","2008","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2008","AkademikerIn","kein Migrationshintergrund","65","0.020615123312459","0.0160907810278715","0.0251394655970465"
"Min 1x pro Monat","2008","AkademikerIn","direkter Migrationshintergrund","8","","",""
"Min 1x pro Monat","2008","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Monat","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(noch) kein Abschluss","kein Migrationshintergrund","5","","",""
"Seltener","2008","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Seltener","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Hauptschule","kein Migrationshintergrund","91","0.0196533910834637","0.0160327437251725","0.023274038441755"
"Seltener","2008","Hauptschule","direkter Migrationshintergrund","11","","",""
"Seltener","2008","Hauptschule","indirekter Migrationshintergrund","6","","",""
"Seltener","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Realschule","kein Migrationshintergrund","108","0.0220030166511344","0.0178317740711391","0.0261742592311296"
"Seltener","2008","Realschule","direkter Migrationshintergrund","1","","",""
"Seltener","2008","Realschule","indirekter Migrationshintergrund","7","","",""
"Seltener","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(Fach-)Abitur","kein Migrationshintergrund","47","0.0242917752987656","0.0169798730364765","0.0316036775610548"
"Seltener","2008","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Seltener","2008","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Seltener","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","AkademikerIn","kein Migrationshintergrund","117","0.0299491701868189","0.024521975125941","0.0353763652476968"
"Seltener","2008","AkademikerIn","direkter Migrationshintergrund","13","","",""
"Seltener","2008","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Seltener","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2008","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Nie","2008","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Nie","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Nie","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2008","Hauptschule","kein Migrationshintergrund","57","0.0106086174902912","0.00793628118981261","0.0132809537907697"
"Nie","2008","Hauptschule","direkter Migrationshintergrund","10","","",""
"Nie","2008","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Nie","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2008","Realschule","kein Migrationshintergrund","36","0.0105527235767101","0.00764713455731464","0.0134583125961056"
"Nie","2008","Realschule","direkter Migrationshintergrund","10","","",""
"Nie","2008","Realschule","indirekter Migrationshintergrund","1","","",""
"Nie","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2008","(Fach-)Abitur","kein Migrationshintergrund","13","","",""
"Nie","2008","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Nie","2008","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Nie","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2008","AkademikerIn","kein Migrationshintergrund","54","0.0228191279544798","0.0180644315819114","0.0275738243270483"
"Nie","2008","AkademikerIn","direkter Migrationshintergrund","9","","",""
"Nie","2008","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Nie","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2009","Realschule","kein Migrationshintergrund","","","",""
"Täglich","2009","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2009","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2009","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2009","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2009","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
