"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Fast nie oder nie","2006","Brandenburg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2006","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2006","Sachsen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Sachsen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Sachsen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2006","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2006","Thueringen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Thueringen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Thueringen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2006","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Hamburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Hamburg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Hamburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Niedersachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Niedersachsen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Bremen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Bremen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Bremen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Hessen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Hessen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Hessen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Bayern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Bayern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Bayern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Berlin","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Berlin","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Berlin","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Brandenburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Brandenburg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Sachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Sachsen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Sachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2006","Thueringen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Thueringen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Thueringen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2006","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Hamburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Hamburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Niedersachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Niedersachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Bremen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Bremen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Hessen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Hessen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Hessen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Bayern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Bayern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Bayern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Berlin","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Berlin","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Sachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","2006","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Thueringen","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","2006","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Hamburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Hamburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Niedersachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Niedersachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Bremen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Bremen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Nordrhein-Westfalen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Hessen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Hessen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Hessen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Baden-Wuerttemberg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Bayern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Bayern","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Bayern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Berlin","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Berlin","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Berlin","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Sachsen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Sachsen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Sachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal die Woche","2006","Thueringen","kein Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Thueringen","direkter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Thueringen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal die Woche","2006","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Schleswig-Holstein","kein Migrationshintergrund","211","","",""
"Fast nie oder nie","2007","Schleswig-Holstein","direkter Migrationshintergrund","26","","",""
"Fast nie oder nie","2007","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Fast nie oder nie","2007","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Hamburg","kein Migrationshintergrund","87","0.392719087175256","0.33312899482665","0.452309179523863"
"Fast nie oder nie","2007","Hamburg","direkter Migrationshintergrund","21","","",""
"Fast nie oder nie","2007","Hamburg","indirekter Migrationshintergrund","3","","",""
"Fast nie oder nie","2007","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Niedersachsen","kein Migrationshintergrund","601","0.40300736409403","0.378928005714383","0.427086722473677"
"Fast nie oder nie","2007","Niedersachsen","direkter Migrationshintergrund","77","0.387012977260634","0.314642427616446","0.459383526904823"
"Fast nie oder nie","2007","Niedersachsen","indirekter Migrationshintergrund","14","","",""
"Fast nie oder nie","2007","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Bremen","kein Migrationshintergrund","48","0.437410372397305","0.351806455847259","0.52301428894735"
"Fast nie oder nie","2007","Bremen","direkter Migrationshintergrund","4","0.299110023070491","0.0400515055830397","0.558168540557942"
"Fast nie oder nie","2007","Bremen","indirekter Migrationshintergrund","1","","",""
"Fast nie oder nie","2007","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Nordrhein-Westfalen","kein Migrationshintergrund","1280","","",""
"Fast nie oder nie","2007","Nordrhein-Westfalen","direkter Migrationshintergrund","371","0.650346806255448","0.611061410631219","0.689632201879677"
"Fast nie oder nie","2007","Nordrhein-Westfalen","indirekter Migrationshintergrund","71","0.289176785919623","0.228992604395849","0.349360967443398"
"Fast nie oder nie","2007","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Hessen","kein Migrationshintergrund","343","0.322491167740533","0.295116082969069","0.349866252511996"
"Fast nie oder nie","2007","Hessen","direkter Migrationshintergrund","113","","",""
"Fast nie oder nie","2007","Hessen","indirekter Migrationshintergrund","18","","",""
"Fast nie oder nie","2007","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","416","0.443865305569556","0.41251801359357","0.475212597545542"
"Fast nie oder nie","2007","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","84","0.489680642164188","0.409682490872892","0.569678793455484"
"Fast nie oder nie","2007","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","14","","",""
"Fast nie oder nie","2007","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Baden-Wuerttemberg","kein Migrationshintergrund","624","0.371861029905245","0.349632621277706","0.394089438532784"
"Fast nie oder nie","2007","Baden-Wuerttemberg","direkter Migrationshintergrund","281","","",""
"Fast nie oder nie","2007","Baden-Wuerttemberg","indirekter Migrationshintergrund","56","0.307346159483598","0.24139215263637","0.373300166330826"
"Fast nie oder nie","2007","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Bayern","kein Migrationshintergrund","789","0.356894678738619","0.338062150957038","0.375727206520199"
"Fast nie oder nie","2007","Bayern","direkter Migrationshintergrund","159","","",""
"Fast nie oder nie","2007","Bayern","indirekter Migrationshintergrund","32","0.24808173256254","0.169822087975824","0.326341377149255"
"Fast nie oder nie","2007","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","2007","Saarland","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","2007","Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2007","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Berlin","kein Migrationshintergrund","221","","",""
"Fast nie oder nie","2007","Berlin","direkter Migrationshintergrund","22","","",""
"Fast nie oder nie","2007","Berlin","indirekter Migrationshintergrund","7","0.1880405673645","0.0406535768542929","0.335427557874708"
"Fast nie oder nie","2007","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Brandenburg","kein Migrationshintergrund","361","0.475220393034061","0.441246520394674","0.509194265673447"
"Fast nie oder nie","2007","Brandenburg","direkter Migrationshintergrund","8","0.531103706122847","0.259832011180661","0.802375401065033"
"Fast nie oder nie","2007","Brandenburg","indirekter Migrationshintergrund","5","0.449364639922809","0.141060336281895","0.757668943563722"
"Fast nie oder nie","2007","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Mecklenburg-Vorpommern","kein Migrationshintergrund","235","","",""
"Fast nie oder nie","2007","Mecklenburg-Vorpommern","direkter Migrationshintergrund","6","0.883836495304236","0.661800228906336","1.10587276170214"
"Fast nie oder nie","2007","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","2007","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Sachsen","kein Migrationshintergrund","633","0.456185648199888","0.430732711577289","0.481638584822487"
"Fast nie oder nie","2007","Sachsen","direkter Migrationshintergrund","17","","",""
"Fast nie oder nie","2007","Sachsen","indirekter Migrationshintergrund","5","0.27877443014935","0.000860627180054307","0.556688233118645"
"Fast nie oder nie","2007","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Sachsen-Anhalt","kein Migrationshintergrund","416","0.518518934030279","0.484809707767369","0.552228160293189"
"Fast nie oder nie","2007","Sachsen-Anhalt","direkter Migrationshintergrund","14","","",""
"Fast nie oder nie","2007","Sachsen-Anhalt","indirekter Migrationshintergrund","3","","",""
"Fast nie oder nie","2007","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","2007","Thueringen","kein Migrationshintergrund","441","0.520602805341097","0.487726176610868","0.553479434071326"
"Fast nie oder nie","2007","Thueringen","direkter Migrationshintergrund","6","0.39294114095378","0.153627611843664","0.632254670063896"
"Fast nie oder nie","2007","Thueringen","indirekter Migrationshintergrund","1","","",""
"Fast nie oder nie","2007","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Schleswig-Holstein","kein Migrationshintergrund","84","0.163096780568356","0.132276338360913","0.193917222775799"
"Mehrmals im Jahr","2007","Schleswig-Holstein","direkter Migrationshintergrund","10","","",""
"Mehrmals im Jahr","2007","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Hamburg","kein Migrationshintergrund","40","0.119914727205695","0.0802744323013272","0.159555022110064"
"Mehrmals im Jahr","2007","Hamburg","direkter Migrationshintergrund","2","","",""
"Mehrmals im Jahr","2007","Hamburg","indirekter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","2007","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Niedersachsen","kein Migrationshintergrund","266","","",""
"Mehrmals im Jahr","2007","Niedersachsen","direkter Migrationshintergrund","31","0.218905143979217","0.157464842329772","0.280345445628663"
"Mehrmals im Jahr","2007","Niedersachsen","indirekter Migrationshintergrund","14","","",""
"Mehrmals im Jahr","2007","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Bremen","kein Migrationshintergrund","24","","",""
"Mehrmals im Jahr","2007","Bremen","direkter Migrationshintergrund","4","0.392971257593617","0.116632062094531","0.669310453092702"
"Mehrmals im Jahr","2007","Bremen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","2007","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Nordrhein-Westfalen","kein Migrationshintergrund","563","0.176853296561641","0.164026514666655","0.189680078456627"
"Mehrmals im Jahr","2007","Nordrhein-Westfalen","direkter Migrationshintergrund","73","0.137997243831285","0.109583437964081","0.166411049698488"
"Mehrmals im Jahr","2007","Nordrhein-Westfalen","indirekter Migrationshintergrund","42","0.193997347536516","0.141506211057006","0.246488484016025"
"Mehrmals im Jahr","2007","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","2007","Hessen","kein Migrationshintergrund","173","","",""
"Mehrmals im Jahr","2007","Hessen","direkter Migrationshintergrund","24","","",""
"Mehrmals im Jahr","2007","Hessen","indirekter Migrationshintergrund","16","","",""
