year,age_gr,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,66 and older,Post-secondary Non-tertiary Level,Yes,0.29299,34,112,0.20832,0.37766
2016,66 and older,Post-secondary Non-tertiary Level,No,0.60964,78,112,0.51888,0.70039
2016,66 and older,First Stage of Tertiary Education,Yes,0.17318,54,276,0.12845,0.21790
2016,66 and older,First Stage of Tertiary Education,No,0.67332,222,276,0.61789,0.72875
2016,66 and older,Second Stage of Tertiary Education,Yes,0.18596,223,728,0.15768,0.21425
2016,66 and older,Second Stage of Tertiary Education,No,0.42182,505,728,0.38592,0.45772
2018,17-29 y.,Pre-primary Level,No,0.39348,266,266,0.33467,0.45230
2018,17-29 y.,Primary Level,No,0.56496,98,98,0.46630,0.66362
2018,17-29 y.,Lower Secondary Level,Yes,0.04442,39,767,0.02983,0.05901
2018,17-29 y.,Lower Secondary Level,No,0.80069,728,767,0.77240,0.82898
2018,17-29 y.,Upper Secondary Level,Yes,0.13940,211,1566,0.12224,0.15656
2018,17-29 y.,Upper Secondary Level,No,0.75993,1355,1566,0.73877,0.78109
2018,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.15352,54,295,0.11231,0.19473
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.75732,241,295,0.70832,0.80633
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.14345,72,400,0.10905,0.17784
2018,17-29 y.,Second Stage of Tertiary Education,No,0.66008,328,400,0.61360,0.70656
2018,30-45 y.,Primary Level,No,0.82446,174,174,0.76777,0.88115
2018,30-45 y.,Lower Secondary Level,Yes,0.07222,39,592,0.05135,0.09309
2018,30-45 y.,Lower Secondary Level,No,0.88016,553,592,0.85397,0.90634
2018,30-45 y.,Upper Secondary Level,Yes,0.20355,507,2559,0.18794,0.21915
2018,30-45 y.,Upper Secondary Level,No,0.74553,2052,2559,0.72865,0.76241
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.26045,207,802,0.23006,0.29084
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.66913,595,802,0.63654,0.70171
2018,30-45 y.,First Stage of Tertiary Education,Yes,0.31264,101,283,0.25853,0.36675
2018,30-45 y.,First Stage of Tertiary Education,No,0.58756,182,283,0.53010,0.64501
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.22021,451,1661,0.20028,0.24015
2018,30-45 y.,Second Stage of Tertiary Education,No,0.56492,1210,1661,0.54107,0.58877
2018,46-65 y.,Primary Level,No,0.91457,153,153,0.87014,0.95901
2018,46-65 y.,Lower Secondary Level,Yes,0.12616,75,675,0.10109,0.15122
2018,46-65 y.,Lower Secondary Level,No,0.84816,600,675,0.82107,0.87525
2018,46-65 y.,Upper Secondary Level,Yes,0.23027,1041,4281,0.21765,0.24288
2018,46-65 y.,Upper Secondary Level,No,0.69548,3240,4281,0.68169,0.70927
2018,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.31114,237,786,0.27875,0.34353
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.64269,549,786,0.60917,0.67621
2018,46-65 y.,First Stage of Tertiary Education,Yes,0.24108,180,606,0.20699,0.27516
2018,46-65 y.,First Stage of Tertiary Education,No,0.56555,426,606,0.52605,0.60505
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.24238,585,1756,0.22233,0.26243
2018,46-65 y.,Second Stage of Tertiary Education,No,0.42668,1171,1756,0.40354,0.44982
2018,66 and older,Primary Level,No,0.91783,36,36,0.82685,1.00882
2018,66 and older,Lower Secondary Level,Yes,0.11655,68,562,0.08999,0.14310
2018,66 and older,Lower Secondary Level,No,0.83015,494,562,0.79908,0.86122
2018,66 and older,Upper Secondary Level,Yes,0.18703,480,2284,0.17104,0.20303
2018,66 and older,Upper Secondary Level,No,0.71208,1804,2284,0.69350,0.73065
2018,66 and older,Post-secondary Non-tertiary Level,Yes,0.27388,36,132,0.19751,0.35025
2018,66 and older,Post-secondary Non-tertiary Level,No,0.61581,96,132,0.53251,0.69910
2018,66 and older,First Stage of Tertiary Education,Yes,0.15552,67,298,0.11431,0.19674
2018,66 and older,First Stage of Tertiary Education,No,0.68574,231,298,0.63294,0.73853
2018,66 and older,Second Stage of Tertiary Education,Yes,0.19578,236,781,0.16793,0.22362
2018,66 and older,Second Stage of Tertiary Education,No,0.41659,545,781,0.38199,0.45118
2020,17-29 y.,Pre-primary Level,No,0.34784,258,258,0.28961,0.40607
2020,17-29 y.,Primary Level,No,0.62732,118,118,0.53970,0.71493
2020,17-29 y.,Lower Secondary Level,Yes,0.06746,44,725,0.04919,0.08573
2020,17-29 y.,Lower Secondary Level,No,0.76779,681,725,0.73704,0.79855
2020,17-29 y.,Upper Secondary Level,Yes,0.10473,180,1519,0.08933,0.12013
2020,17-29 y.,Upper Secondary Level,No,0.81313,1339,1519,0.79352,0.83274
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.16367,55,325,0.12338,0.20395
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.79729,270,325,0.75351,0.84106
2020,17-29 y.,First Stage of Tertiary Education,No,0.66349,33,33,0.49977,0.82720
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.14038,87,576,0.11199,0.16878
2020,17-29 y.,Second Stage of Tertiary Education,No,0.64455,489,576,0.60542,0.68367
2020,30-45 y.,Primary Level,No,0.75005,204,204,0.69048,0.80961
2020,30-45 y.,Lower Secondary Level,Yes,0.06558,36,597,0.04570,0.08545
2020,30-45 y.,Lower Secondary Level,No,0.88527,561,597,0.85969,0.91086
2020,30-45 y.,Upper Secondary Level,Yes,0.21624,420,2217,0.19909,0.23338
2020,30-45 y.,Upper Secondary Level,No,0.73497,1797,2217,0.71659,0.75334
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.25746,204,776,0.22668,0.28825
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.68128,572,776,0.64848,0.71409
2020,30-45 y.,First Stage of Tertiary Education,Yes,0.29788,90,247,0.24073,0.35502
2020,30-45 y.,First Stage of Tertiary Education,No,0.58802,157,247,0.52651,0.64953
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.22831,462,1831,0.20908,0.24754
2020,30-45 y.,Second Stage of Tertiary Education,No,0.57467,1369,1831,0.55202,0.59732
2020,46-65 y.,Primary Level,No,0.91927,128,128,0.87189,0.96665
2020,46-65 y.,Lower Secondary Level,Yes,0.12650,75,579,0.09940,0.15359
2020,46-65 y.,Lower Secondary Level,No,0.82886,504,579,0.79815,0.85956
2020,46-65 y.,Upper Secondary Level,Yes,0.24255,1014,3917,0.22912,0.25597
2020,46-65 y.,Upper Secondary Level,No,0.68172,2903,3917,0.66713,0.69631
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.33526,296,866,0.30380,0.36672
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.60293,570,866,0.57032,0.63554
2020,46-65 y.,First Stage of Tertiary Education,Yes,0.26391,197,583,0.22810,0.29971
2020,46-65 y.,First Stage of Tertiary Education,No,0.55632,386,583,0.51596,0.59669
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.26089,697,1931,0.24130,0.28048
2020,46-65 y.,Second Stage of Tertiary Education,No,0.41726,1234,1931,0.39526,0.43926
2020,66 and older,Lower Secondary Level,Yes,0.13749,68,465,0.10615,0.16882
2020,66 and older,Lower Secondary Level,No,0.80556,397,465,0.76955,0.84157
2020,66 and older,Upper Secondary Level,Yes,0.17536,470,2146,0.15926,0.19145
2020,66 and older,Upper Secondary Level,No,0.72064,1676,2146,0.70165,0.73963
2020,66 and older,Post-secondary Non-tertiary Level,Yes,0.24538,34,133,0.17197,0.31879
2020,66 and older,Post-secondary Non-tertiary Level,No,0.62296,99,133,0.54028,0.70564
2020,66 and older,First Stage of Tertiary Education,Yes,0.14026,61,282,0.09966,0.18087
2020,66 and older,First Stage of Tertiary Education,No,0.69243,221,282,0.63847,0.74639
2020,66 and older,Second Stage of Tertiary Education,Yes,0.19660,261,809,0.16920,0.22401
2020,66 and older,Second Stage of Tertiary Education,No,0.40384,548,809,0.37001,0.43767
