year,pgisced97,regtyp,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Pre-primary Level,Rural regions,At least once per week,0.18210,35,35,0.05237,0.31182
2019,Primary Level,Urban regions,At least once per week,0.07624,57,1087,0.06045,0.09202
2019,Primary Level,Urban regions,At least once per month,0.03387,51,1087,0.02312,0.04463
2019,Primary Level,Urban regions,Seldom,0.15910,157,1087,0.13734,0.18085
2019,Primary Level,Urban regions,Never,0.71612,822,1087,0.68930,0.74294
2019,Primary Level,Rural regions,At least once per week,0.14493,31,434,0.11177,0.17809
2019,Primary Level,Rural regions,At least once per month,0.03011,37,434,0.01402,0.04621
2019,Primary Level,Rural regions,Seldom,0.08727,54,434,0.06069,0.11385
2019,Primary Level,Rural regions,Never,0.71192,312,434,0.66926,0.75457
2019,Lower Secondary Level,Urban regions,At least once per week,0.11937,226,1919,0.10486,0.13388
2019,Lower Secondary Level,Urban regions,At least once per month,0.04770,112,1919,0.03816,0.05724
2019,Lower Secondary Level,Urban regions,Seldom,0.17667,322,1919,0.15961,0.19374
2019,Lower Secondary Level,Urban regions,Never,0.62793,1259,1919,0.60630,0.64956
2019,Lower Secondary Level,Rural regions,At least once per week,0.13095,137,1079,0.11081,0.15109
2019,Lower Secondary Level,Rural regions,At least once per month,0.05744,84,1079,0.04355,0.07133
2019,Lower Secondary Level,Rural regions,Seldom,0.17380,191,1079,0.15118,0.19643
2019,Lower Secondary Level,Rural regions,Never,0.59717,667,1079,0.56789,0.62645
2019,Upper Secondary Level,Urban regions,At least once per week,0.14067,1027,6956,0.13250,0.14884
2019,Upper Secondary Level,Urban regions,At least once per month,0.07381,573,6956,0.06767,0.07996
2019,Upper Secondary Level,Urban regions,Seldom,0.24003,1597,6956,0.22999,0.25006
2019,Upper Secondary Level,Urban regions,Never,0.54184,3759,6956,0.53013,0.55355
2019,Upper Secondary Level,Rural regions,At least once per week,0.11866,568,4424,0.10913,0.12820
2019,Upper Secondary Level,Rural regions,At least once per month,0.07375,327,4424,0.06604,0.08145
2019,Upper Secondary Level,Rural regions,Seldom,0.23949,1039,4424,0.22691,0.25207
2019,Upper Secondary Level,Rural regions,Never,0.56336,2490,4424,0.54874,0.57797
2019,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.19815,289,1573,0.17844,0.21785
2019,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.10100,181,1573,0.08610,0.11590
2019,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.27509,394,1573,0.25302,0.29717
2019,Post-secondary Non-tertiary Level,Urban regions,Never,0.42481,709,1573,0.40038,0.44925
2019,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.17888,98,617,0.14861,0.20915
2019,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.12336,70,617,0.09739,0.14933
2019,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.23970,162,617,0.20599,0.27342
2019,Post-secondary Non-tertiary Level,Rural regions,Never,0.45746,287,617,0.41812,0.49680
2019,First Stage of Tertiary Education,Urban regions,At least once per week,0.17465,175,944,0.15042,0.19889
2019,First Stage of Tertiary Education,Urban regions,At least once per month,0.10340,84,944,0.08397,0.12284
2019,First Stage of Tertiary Education,Urban regions,Seldom,0.29118,253,944,0.26218,0.32018
2019,First Stage of Tertiary Education,Urban regions,Never,0.42772,432,944,0.39614,0.45930
2019,First Stage of Tertiary Education,Rural regions,At least once per week,0.14896,108,679,0.12216,0.17576
2019,First Stage of Tertiary Education,Rural regions,At least once per month,0.07541,61,679,0.05553,0.09528
2019,First Stage of Tertiary Education,Rural regions,Seldom,0.22046,163,679,0.18925,0.25166
2019,First Stage of Tertiary Education,Rural regions,Never,0.54460,347,679,0.50711,0.58208
2019,Second Stage of Tertiary Education,Urban regions,At least once per week,0.24826,1245,5345,0.23668,0.25984
2019,Second Stage of Tertiary Education,Urban regions,At least once per month,0.13824,740,5345,0.12898,0.14749
2019,Second Stage of Tertiary Education,Urban regions,Seldom,0.26070,1337,5345,0.24893,0.27247
2019,Second Stage of Tertiary Education,Urban regions,Never,0.35225,2023,5345,0.33944,0.36506
2019,Second Stage of Tertiary Education,Rural regions,At least once per week,0.22783,434,2018,0.20952,0.24613
2019,Second Stage of Tertiary Education,Rural regions,At least once per month,0.11089,234,2018,0.09719,0.12459
2019,Second Stage of Tertiary Education,Rural regions,Seldom,0.26447,543,2018,0.24522,0.28371
2019,Second Stage of Tertiary Education,Rural regions,Never,0.39411,807,2018,0.37278,0.41543
2021,Pre-primary Level,Urban regions,At least once per week,0.18767,61,97,0.10956,0.26577
2021,Pre-primary Level,Urban regions,Never,0.15340,36,97,0.08131,0.22548
2021,Primary Level,Urban regions,Never,0.57003,101,101,0.47300,0.66707
2021,Primary Level,Rural regions,Never,0.63934,34,34,0.47550,0.80317
2021,Lower Secondary Level,Urban regions,At least once per week,0.13277,159,833,0.10971,0.15583
2021,Lower Secondary Level,Urban regions,At least once per month,0.07548,74,833,0.05753,0.09344
2021,Lower Secondary Level,Urban regions,Seldom,0.21801,169,833,0.18996,0.24607
2021,Lower Secondary Level,Urban regions,Never,0.52333,431,833,0.48939,0.55727
2021,Lower Secondary Level,Rural regions,At least once per week,0.17133,101,542,0.13958,0.20308
2021,Lower Secondary Level,Rural regions,At least once per month,0.06184,37,542,0.04155,0.08214
2021,Lower Secondary Level,Rural regions,Seldom,0.15903,95,542,0.12821,0.18985
2021,Lower Secondary Level,Rural regions,Never,0.56281,309,542,0.52101,0.60461
2021,Upper Secondary Level,Urban regions,At least once per week,0.16795,797,4224,0.15667,0.17922
2021,Upper Secondary Level,Urban regions,At least once per month,0.09507,474,4224,0.08623,0.10392
2021,Upper Secondary Level,Urban regions,Seldom,0.23548,933,4224,0.22268,0.24828
2021,Upper Secondary Level,Urban regions,Never,0.49129,2020,4224,0.47621,0.50637
2021,Upper Secondary Level,Rural regions,At least once per week,0.13334,408,2733,0.12059,0.14608
2021,Upper Secondary Level,Rural regions,At least once per month,0.07933,239,2733,0.06919,0.08946
2021,Upper Secondary Level,Rural regions,Seldom,0.23077,616,2733,0.21497,0.24657
2021,Upper Secondary Level,Rural regions,Never,0.55078,1470,2733,0.53212,0.56943
2021,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.20152,245,1119,0.17800,0.22503
2021,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.14453,176,1119,0.12392,0.16514
2021,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.27953,289,1119,0.25323,0.30584
2021,Post-secondary Non-tertiary Level,Urban regions,Never,0.37073,409,1119,0.34241,0.39904
2021,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.17010,91,413,0.13382,0.20638
2021,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.13507,60,413,0.10207,0.16808
2021,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.26079,104,413,0.21840,0.30319
2021,Post-secondary Non-tertiary Level,Rural regions,Never,0.42931,158,413,0.38152,0.47711
2021,First Stage of Tertiary Education,Urban regions,At least once per week,0.16102,114,586,0.13123,0.19080
2021,First Stage of Tertiary Education,Urban regions,At least once per month,0.13277,64,586,0.10527,0.16027
2021,First Stage of Tertiary Education,Urban regions,Seldom,0.25693,159,586,0.22152,0.29234
2021,First Stage of Tertiary Education,Urban regions,Never,0.44678,249,586,0.40650,0.48707
2021,First Stage of Tertiary Education,Rural regions,At least once per week,0.16281,67,411,0.12707,0.19855
2021,First Stage of Tertiary Education,Rural regions,At least once per month,0.11254,44,411,0.08195,0.14313
2021,First Stage of Tertiary Education,Rural regions,Seldom,0.32260,115,411,0.27735,0.36785
2021,First Stage of Tertiary Education,Rural regions,Never,0.38803,185,411,0.34086,0.43520
2021,Second Stage of Tertiary Education,Urban regions,At least once per week,0.26126,1018,3886,0.24744,0.27507
2021,Second Stage of Tertiary Education,Urban regions,At least once per month,0.17645,690,3886,0.16447,0.18844
2021,Second Stage of Tertiary Education,Urban regions,Seldom,0.25816,990,3886,0.24440,0.27193
2021,Second Stage of Tertiary Education,Urban regions,Never,0.29541,1188,3886,0.28106,0.30976
2021,Second Stage of Tertiary Education,Rural regions,At least once per week,0.24035,343,1418,0.21810,0.26260
2021,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12991,194,1418,0.11240,0.14741
2021,Second Stage of Tertiary Education,Rural regions,Seldom,0.27866,388,1418,0.25531,0.30200
2021,Second Stage of Tertiary Education,Rural regions,Never,0.34301,493,1418,0.31830,0.36773
