"pli0093_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","2004","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2004","Realschule","Westdeutschland","","","",""
"Taeglich","2004","Realschule","Ostdeutschland","","","",""
"Taeglich","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2004","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2004","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2004","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2004","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2004","Hauptschule","Westdeutschland","","","",""
"Seltener","2004","Hauptschule","Ostdeutschland","","","",""
"Seltener","2004","Realschule","Westdeutschland","","","",""
"Seltener","2004","Realschule","Ostdeutschland","","","",""
"Seltener","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2004","AkademikerIn","Westdeutschland","","","",""
"Seltener","2004","AkademikerIn","Ostdeutschland","","","",""
"Nie","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2004","Hauptschule","Westdeutschland","","","",""
"Nie","2004","Hauptschule","Ostdeutschland","","","",""
"Nie","2004","Realschule","Westdeutschland","","","",""
"Nie","2004","Realschule","Ostdeutschland","","","",""
"Nie","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2004","AkademikerIn","Westdeutschland","","","",""
"Nie","2004","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2005","Hauptschule","Westdeutschland","","","",""
"Taeglich","2005","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2005","Realschule","Westdeutschland","","","",""
"Taeglich","2005","Realschule","Ostdeutschland","","","",""
"Taeglich","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2005","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2005","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Westdeutschland","161","0.166835833435018","0.139864027870383","0.193807638999654"
"Min 1x pro Woche","2005","(noch) kein Abschluss","Ostdeutschland","54","0.263968640828428","0.196712731931575","0.331224549725282"
"Min 1x pro Woche","2005","Hauptschule","Westdeutschland","347","0.05455670641994","0.048910336344075","0.0602030764958049"
"Min 1x pro Woche","2005","Hauptschule","Ostdeutschland","36","0.0294034066189971","0.020116020062401","0.0386907931755931"
"Min 1x pro Woche","2005","Realschule","Westdeutschland","341","0.0939109760924491","0.0842538546717366","0.103568097513162"
"Min 1x pro Woche","2005","Realschule","Ostdeutschland","119","0.0525970289122947","0.0423890094283818","0.0628050483962077"
"Min 1x pro Woche","2005","(Fach-)Abitur","Westdeutschland","234","0.129150841579419","0.114019332965197","0.144282350193641"
"Min 1x pro Woche","2005","(Fach-)Abitur","Ostdeutschland","60","0.15416036493883","0.118413707515582","0.189907022362078"
"Min 1x pro Woche","2005","AkademikerIn","Westdeutschland","467","0.155759543404091","0.142547827074037","0.168971259734144"
"Min 1x pro Woche","2005","AkademikerIn","Ostdeutschland","141","0.111567858660064","0.0940796593148762","0.129056058005251"
"Min 1x pro Monat","2005","(noch) kein Abschluss","Westdeutschland","63","0.0751693328687052","0.0560949050042715","0.0942437607331389"
"Min 1x pro Monat","2005","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Min 1x pro Monat","2005","Hauptschule","Westdeutschland","270","0.0408022654052332","0.035883866660751","0.0457206641497153"
"Min 1x pro Monat","2005","Hauptschule","Ostdeutschland","29","","",""
"Min 1x pro Monat","2005","Realschule","Westdeutschland","315","0.078466063937775","0.069563795613094","0.087368332262456"
"Min 1x pro Monat","2005","Realschule","Ostdeutschland","101","0.0605004299904663","0.04959805699045","0.0714028029904826"
"Min 1x pro Monat","2005","(Fach-)Abitur","Westdeutschland","201","0.104239374318363","0.0904522394749494","0.118026509161776"
"Min 1x pro Monat","2005","(Fach-)Abitur","Ostdeutschland","57","0.119218475229851","0.0871402053261107","0.151296745133591"
"Min 1x pro Monat","2005","AkademikerIn","Westdeutschland","350","0.115432582188443","0.103790557865906","0.12707460651098"
"Min 1x pro Monat","2005","AkademikerIn","Ostdeutschland","126","0.110959875826946","0.093513425537853","0.12840632611604"
"Seltener","2005","(noch) kein Abschluss","Westdeutschland","148","0.214702552105299","0.184997127979725","0.244407976230873"
"Seltener","2005","(noch) kein Abschluss","Ostdeutschland","33","0.192646299731307","0.132470984393535","0.252821615069079"
"Seltener","2005","Hauptschule","Westdeutschland","1396","0.228087698341217","0.217655821840266","0.238519574842169"
"Seltener","2005","Hauptschule","Ostdeutschland","249","0.181157654981794","0.159983611160153","0.202331698803434"
"Seltener","2005","Realschule","Westdeutschland","1092","0.310027338876674","0.294715758530358","0.325338919222991"
"Seltener","2005","Realschule","Ostdeutschland","554","0.297180469345323","0.27628146694768","0.318079471742967"
"Seltener","2005","(Fach-)Abitur","Westdeutschland","620","0.31410708378291","0.293164552873055","0.335049614692765"
"Seltener","2005","(Fach-)Abitur","Ostdeutschland","125","0.318420894269814","0.272303583911715","0.364538204627912"
"Seltener","2005","AkademikerIn","Westdeutschland","974","0.327679003015798","0.310578398162042","0.344779607869553"
"Seltener","2005","AkademikerIn","Ostdeutschland","502","0.397006966213952","0.369828895367324","0.424185037060581"
"Nie","2005","(noch) kein Abschluss","Westdeutschland","362","0.543292281590978","0.507256329215235","0.57932823396672"
"Nie","2005","(noch) kein Abschluss","Ostdeutschland","66","0.45125396800031","0.375325902988261","0.527182033012359"
"Nie","2005","Hauptschule","Westdeutschland","4202","0.67655332983361","0.664923325281327","0.688183334385892"
"Nie","2005","Hauptschule","Ostdeutschland","957","0.767162521736593","0.743927373460966","0.790397670012219"
"Nie","2005","Realschule","Westdeutschland","1757","0.517595621093101","0.501052974292331","0.534138267893872"
"Nie","2005","Realschule","Ostdeutschland","1063","0.589722071751916","0.567228610910807","0.612215532593024"
"Nie","2005","(Fach-)Abitur","Westdeutschland","832","0.452502700319309","0.430045080818883","0.474960319819734"
"Nie","2005","(Fach-)Abitur","Ostdeutschland","150","0.408200265561506","0.359545085744142","0.456855445378869"
"Nie","2005","AkademikerIn","Westdeutschland","1103","0.401128871391669","0.383271913413455","0.418985829369883"
"Nie","2005","AkademikerIn","Ostdeutschland","476","0.380465299299038","0.353496987547602","0.407433611050473"
"Taeglich","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2006","Hauptschule","Westdeutschland","","","",""
"Taeglich","2006","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2006","Realschule","Westdeutschland","","","",""
"Taeglich","2006","Realschule","Ostdeutschland","","","",""
"Taeglich","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2006","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2006","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2006","Hauptschule","Westdeutschland","","","",""
"Seltener","2006","Hauptschule","Ostdeutschland","","","",""
"Seltener","2006","Realschule","Westdeutschland","","","",""
"Seltener","2006","Realschule","Ostdeutschland","","","",""
"Seltener","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2006","AkademikerIn","Westdeutschland","","","",""
"Seltener","2006","AkademikerIn","Ostdeutschland","","","",""
"Nie","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2006","Hauptschule","Westdeutschland","","","",""
"Nie","2006","Hauptschule","Ostdeutschland","","","",""
"Nie","2006","Realschule","Westdeutschland","","","",""
"Nie","2006","Realschule","Ostdeutschland","","","",""
"Nie","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2006","AkademikerIn","Westdeutschland","","","",""
"Nie","2006","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2007","Hauptschule","Westdeutschland","","","",""
"Taeglich","2007","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2007","Realschule","Westdeutschland","","","",""
"Taeglich","2007","Realschule","Ostdeutschland","","","",""
"Taeglich","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2007","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2007","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Westdeutschland","90","0.14343233457305","0.11101111912237","0.175853550023729"
"Min 1x pro Woche","2007","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Min 1x pro Woche","2007","Hauptschule","Westdeutschland","376","0.0596525473415703","0.0536587295909505","0.0656463650921901"
"Min 1x pro Woche","2007","Hauptschule","Ostdeutschland","54","0.0442100774410849","0.0328508281193946","0.0555693267627753"
"Min 1x pro Woche","2007","Realschule","Westdeutschland","370","0.0875331430316273","0.0782206923115565","0.0968455937516981"
"Min 1x pro Woche","2007","Realschule","Ostdeutschland","125","0.0665170030670112","0.055046862723045","0.0779871434109773"
"Min 1x pro Woche","2007","(Fach-)Abitur","Westdeutschland","288","0.144055384590988","0.128489912740664","0.159620856441313"
"Min 1x pro Woche","2007","(Fach-)Abitur","Ostdeutschland","61","0.154239294079896","0.11843946289368","0.190039125266111"
"Min 1x pro Woche","2007","AkademikerIn","Westdeutschland","532","0.167465903235614","0.15425556736808","0.180676239103149"
"Min 1x pro Woche","2007","AkademikerIn","Ostdeutschland","169","0.140983577030755","0.122000353311383","0.159966800750127"
"Min 1x pro Monat","2007","(noch) kein Abschluss","Westdeutschland","38","0.0634221446442579","0.0408788532416711","0.0859654360468446"
"Min 1x pro Monat","2007","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Min 1x pro Monat","2007","Hauptschule","Westdeutschland","290","0.0419636286033491","0.036889372576299","0.0470378846303992"
"Min 1x pro Monat","2007","Hauptschule","Ostdeutschland","45","0.0339704914906954","0.0239600350089571","0.0439809479724338"
"Min 1x pro Monat","2007","Realschule","Westdeutschland","275","0.0709928175536211","0.0625305662402184","0.0794550688670239"
"Min 1x pro Monat","2007","Realschule","Ostdeutschland","105","0.0678909995399752","0.0563115306276899","0.0794704684522605"
"Min 1x pro Monat","2007","(Fach-)Abitur","Westdeutschland","216","0.0983832038356376","0.0851810074852892","0.111585400185986"
"Min 1x pro Monat","2007","(Fach-)Abitur","Ostdeutschland","46","0.114895684459758","0.0832868268716361","0.146504542047879"
"Min 1x pro Monat","2007","AkademikerIn","Westdeutschland","393","0.125067656554357","0.113364328236262","0.136770984872452"
"Min 1x pro Monat","2007","AkademikerIn","Ostdeutschland","158","0.115460315175099","0.0980278020700349","0.132892828280162"
"Seltener","2007","(noch) kein Abschluss","Westdeutschland","80","0.156713146692499","0.123087913804574","0.190338379580423"
"Seltener","2007","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Seltener","2007","Hauptschule","Westdeutschland","1217","0.201301398396709","0.191153883015936","0.211448913777483"
"Seltener","2007","Hauptschule","Ostdeutschland","192","0.125742087738131","0.107420298220926","0.144063877255335"
"Seltener","2007","Realschule","Westdeutschland","1050","0.299306674351637","0.284216600410842","0.314396748292432"
"Seltener","2007","Realschule","Ostdeutschland","525","0.263870416769477","0.24358323706887","0.284157596470085"
"Seltener","2007","(Fach-)Abitur","Westdeutschland","554","0.280200183390114","0.260292772354293","0.300107594425935"
"Seltener","2007","(Fach-)Abitur","Ostdeutschland","129","0.30138680064584","0.255904730897495","0.346868870394184"
"Seltener","2007","AkademikerIn","Westdeutschland","965","0.318418880383008","0.301936959386713","0.334900801379304"
"Seltener","2007","AkademikerIn","Ostdeutschland","475","0.348804497406433","0.3228069903878","0.374802004425066"
"Nie","2007","(noch) kein Abschluss","Westdeutschland","241","0.636432374090194","0.591939172812297","0.68092557536809"
"Nie","2007","(noch) kein Abschluss","Ostdeutschland","43","0.528808056595031","0.431458189312475","0.626157923877587"
"Nie","2007","Hauptschule","Westdeutschland","4115","0.697082425658371","0.685453243791591","0.708711607525151"
"Nie","2007","Hauptschule","Ostdeutschland","967","0.796077343330089","0.773812576944759","0.818342109715419"
"Nie","2007","Realschule","Westdeutschland","1843","0.542167365063115","0.52575053751324","0.558584192612989"
"Nie","2007","Realschule","Ostdeutschland","1058","0.601721580623536","0.579187472685467","0.624255688561605"
"Nie","2007","(Fach-)Abitur","Westdeutschland","897","0.47736122818326","0.455220133274038","0.499502323092483"
"Nie","2007","(Fach-)Abitur","Ostdeutschland","155","0.429478220814507","0.380413831364136","0.478542610264877"
"Nie","2007","AkademikerIn","Westdeutschland","1179","0.389047559827021","0.371798926241719","0.406296193412322"
"Nie","2007","AkademikerIn","Ostdeutschland","489","0.394751610387713","0.368088319766306","0.42141490100912"
"Taeglich","2008","(noch) kein Abschluss","Westdeutschland","38","0.0659835299426696","0.042866008567959","0.0891010513173803"
"Taeglich","2008","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Taeglich","2008","Hauptschule","Westdeutschland","72","0.0140471941661465","0.010959084130937","0.0171353042013561"
"Taeglich","2008","Hauptschule","Ostdeutschland","14","","",""
"Taeglich","2008","Realschule","Westdeutschland","61","0.0175050752746749","0.0130681280393159","0.021942022510034"
"Taeglich","2008","Realschule","Ostdeutschland","23","","",""
"Taeglich","2008","(Fach-)Abitur","Westdeutschland","71","0.0377165529772723","0.0289253698009694","0.0465077361535753"
"Taeglich","2008","(Fach-)Abitur","Ostdeutschland","22","","",""
"Taeglich","2008","AkademikerIn","Westdeutschland","145","0.047127736415571","0.039471618860781","0.054783853970361"
"Taeglich","2008","AkademikerIn","Ostdeutschland","46","0.0434266205974382","0.0320778295373564","0.05477541165752"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Westdeutschland","75","0.129743744533572","0.0984532073694782","0.161034281697666"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Min 1x pro Woche","2008","Hauptschule","Westdeutschland","353","0.0598585753582709","0.0536337138586076","0.0660834368579343"
"Min 1x pro Woche","2008","Hauptschule","Ostdeutschland","41","0.0394979184010501","0.0284314035885688","0.0505644332135314"
"Min 1x pro Woche","2008","Realschule","Westdeutschland","388","0.106407663165075","0.0959750456434792","0.116840280686671"
"Min 1x pro Woche","2008","Realschule","Ostdeutschland","138","0.0735992016319501","0.0613442708470913","0.0858541324168088"
"Min 1x pro Woche","2008","(Fach-)Abitur","Westdeutschland","294","0.158765123730235","0.141900913314486","0.175629334145983"
"Min 1x pro Woche","2008","(Fach-)Abitur","Ostdeutschland","43","0.118981005262179","0.0856747173905341","0.152287293133823"
"Min 1x pro Woche","2008","AkademikerIn","Westdeutschland","500","0.163961091817978","0.150584773182388","0.177337410453568"
"Min 1x pro Woche","2008","AkademikerIn","Ostdeutschland","168","0.148453794717706","0.128656210528504","0.168251378906908"
"Min 1x pro Monat","2008","(noch) kein Abschluss","Westdeutschland","45","0.0665775070049922","0.043363552797748","0.0897914612122364"
"Min 1x pro Monat","2008","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Min 1x pro Monat","2008","Hauptschule","Westdeutschland","310","0.0544720447478626","0.0485168778680324","0.0604272116276928"
"Min 1x pro Monat","2008","Hauptschule","Ostdeutschland","43","0.0329821081682227","0.0228352621255229","0.0431289542109226"
"Min 1x pro Monat","2008","Realschule","Westdeutschland","348","0.0988309778391632","0.0887341072893615","0.108927848388965"
"Min 1x pro Monat","2008","Realschule","Ostdeutschland","125","0.0742439591112141","0.0619397503938867","0.0865481678285416"
"Min 1x pro Monat","2008","(Fach-)Abitur","Westdeutschland","203","0.112687027336869","0.0980953505533771","0.127278704120362"
"Min 1x pro Monat","2008","(Fach-)Abitur","Ostdeutschland","48","0.118152431939562","0.0849467142043508","0.151358149674773"
"Min 1x pro Monat","2008","AkademikerIn","Westdeutschland","366","0.122926878568415","0.111063885192881","0.134789871943948"
"Min 1x pro Monat","2008","AkademikerIn","Ostdeutschland","199","0.164277174218988","0.143645608777683","0.184908739660292"
"Seltener","2008","(noch) kein Abschluss","Westdeutschland","73","0.15108788591254","0.117738148737835","0.184437623087246"
"Seltener","2008","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Seltener","2008","Hauptschule","Westdeutschland","1194","0.211603250891903","0.200885504150952","0.222320997632855"
"Seltener","2008","Hauptschule","Ostdeutschland","193","0.140410399356207","0.120671641291882","0.160149157420532"
"Seltener","2008","Realschule","Westdeutschland","973","0.291894086580391","0.276512580059091","0.307275593101691"
"Seltener","2008","Realschule","Ostdeutschland","462","0.257491361029989","0.236969963300218","0.27801275875976"
"Seltener","2008","(Fach-)Abitur","Westdeutschland","504","0.279452678725976","0.258745772493464","0.300159584958487"
"Seltener","2008","(Fach-)Abitur","Ostdeutschland","107","0.293719165237827","0.246864846032404","0.34057348444325"
"Seltener","2008","AkademikerIn","Westdeutschland","881","0.300436340886821","0.283873195565514","0.316999486208127"
"Seltener","2008","AkademikerIn","Ostdeutschland","414","0.311567978748194","0.285779876851471","0.337356080644918"
"Nie","2008","(noch) kein Abschluss","Westdeutschland","212","0.586607332606225","0.54075078488141","0.632463880331041"
"Nie","2008","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Nie","2008","Hauptschule","Westdeutschland","3650","0.660018934835816","0.647588810498482","0.672449059173151"
"Nie","2008","Hauptschule","Ostdeutschland","899","0.777766981060302","0.754145688734606","0.801388273385998"
"Nie","2008","Realschule","Westdeutschland","1586","0.485362197140696","0.468453080068753","0.502271314212639"
"Nie","2008","Realschule","Ostdeutschland","996","0.580300840794472","0.557139137164364","0.60346254442458"
"Nie","2008","(Fach-)Abitur","Westdeutschland","732","0.411378617229648","0.38867114986212","0.434086084597176"
"Nie","2008","(Fach-)Abitur","Ostdeutschland","143","0.4060286057918","0.35550947620632","0.456547735377279"
"Nie","2008","AkademikerIn","Westdeutschland","1051","0.365547952311216","0.348148942243861","0.382946962378571"
"Nie","2008","AkademikerIn","Ostdeutschland","412","0.332274431717673","0.306046750104322","0.358502113331025"
"Taeglich","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2009","Hauptschule","Westdeutschland","","","",""
"Taeglich","2009","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2009","Realschule","Westdeutschland","","","",""
"Taeglich","2009","Realschule","Ostdeutschland","","","",""
"Taeglich","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2009","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2009","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","Westdeutschland","91","0.160533045400562","0.124912379481568","0.196153711319556"
"Min 1x pro Woche","2009","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Min 1x pro Woche","2009","Hauptschule","Westdeutschland","335","0.0697967620485137","0.0627656492216356","0.0768278748753918"
"Min 1x pro Woche","2009","Hauptschule","Ostdeutschland","42","0.0353746450160206","0.0244928720086269","0.0462564180234143"
"Min 1x pro Woche","2009","Realschule","Westdeutschland","337","0.0975587695717949","0.0871238288340187","0.107993710309571"
"Min 1x pro Woche","2009","Realschule","Ostdeutschland","115","0.0658424015428953","0.0538758497243671","0.0778089533614236"
"Min 1x pro Woche","2009","(Fach-)Abitur","Westdeutschland","237","0.14918033816374","0.131979720605646","0.166380955721835"
"Min 1x pro Woche","2009","(Fach-)Abitur","Ostdeutschland","51","0.139075003362265","0.102509120129322","0.175640886595209"
"Min 1x pro Woche","2009","AkademikerIn","Westdeutschland","527","0.172205655911576","0.158245834445009","0.186165477378143"
"Min 1x pro Woche","2009","AkademikerIn","Ostdeutschland","158","0.145644250265184","0.125619089621852","0.165669410908516"
"Min 1x pro Monat","2009","(noch) kein Abschluss","Westdeutschland","41","0.0672992718117158","0.0429887461309696","0.0916097974924621"
"Min 1x pro Monat","2009","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Min 1x pro Monat","2009","Hauptschule","Westdeutschland","246","0.0496591934848235","0.0436646374308065","0.0556537495388405"
"Min 1x pro Monat","2009","Hauptschule","Ostdeutschland","22","","",""
"Min 1x pro Monat","2009","Realschule","Westdeutschland","274","0.082503998965071","0.0728281973582043","0.0921798005719377"
"Min 1x pro Monat","2009","Realschule","Ostdeutschland","88","0.0748045000661012","0.0621108437009918","0.0874981564312106"
"Min 1x pro Monat","2009","(Fach-)Abitur","Westdeutschland","172","0.103947055216648","0.0892123172079464","0.118681793225349"
"Min 1x pro Monat","2009","(Fach-)Abitur","Ostdeutschland","47","0.169307157777461","0.129676912208341","0.20893740334658"
"Min 1x pro Monat","2009","AkademikerIn","Westdeutschland","310","0.111698833796994","0.100052228255219","0.12334543933877"
"Min 1x pro Monat","2009","AkademikerIn","Ostdeutschland","124","0.12080039818211","0.102299709823277","0.139301086540944"
"Seltener","2009","(noch) kein Abschluss","Westdeutschland","80","0.166583419558005","0.130428702757778","0.202738136358233"
"Seltener","2009","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Seltener","2009","Hauptschule","Westdeutschland","1143","0.222568505273718","0.211090129838833","0.234046880708603"
"Seltener","2009","Hauptschule","Ostdeutschland","185","0.156872652448011","0.135448951935492","0.17829635296053"
"Seltener","2009","Realschule","Westdeutschland","910","0.297419282260547","0.281343206685981","0.313495357835114"
"Seltener","2009","Realschule","Ostdeutschland","505","0.281603246805784","0.259900878563811","0.303305615047757"
"Seltener","2009","(Fach-)Abitur","Westdeutschland","521","0.302890127941687","0.28070496293743","0.325075292945944"
"Seltener","2009","(Fach-)Abitur","Ostdeutschland","101","0.274977985780768","0.227794129792047","0.322161841769489"
"Seltener","2009","AkademikerIn","Westdeutschland","902","0.347235377768216","0.329632437357724","0.364838318178709"
"Seltener","2009","AkademikerIn","Ostdeutschland","449","0.350510021941376","0.323423926128902","0.377596117753851"
"Nie","2009","(noch) kein Abschluss","Westdeutschland","196","0.605584263229717","0.558161984671703","0.65300654178773"
"Nie","2009","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Nie","2009","Hauptschule","Westdeutschland","3321","0.657975539192945","0.644885198085781","0.671065880300109"
"Nie","2009","Hauptschule","Ostdeutschland","858","0.793829368063844","0.769997874429879","0.817660861697808"
"Nie","2009","Realschule","Westdeutschland","1585","0.522517949202587","0.504951802824232","0.540084095580941"
"Nie","2009","Realschule","Ostdeutschland","942","0.57774985158522","0.553917826592528","0.601581876577912"
"Nie","2009","(Fach-)Abitur","Westdeutschland","718","0.443982478677925","0.419994334980551","0.467970622375298"
"Nie","2009","(Fach-)Abitur","Ostdeutschland","145","0.416639853079506","0.364542260797324","0.468737445361688"
"Nie","2009","AkademikerIn","Westdeutschland","1071","0.368860132523213","0.351020389376479","0.386699875669948"
"Nie","2009","AkademikerIn","Ostdeutschland","461","0.383045329611329","0.355448342093157","0.410642317129502"
"Taeglich","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2010","Hauptschule","Westdeutschland","","","",""
"Taeglich","2010","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2010","Realschule","Westdeutschland","","","",""
"Taeglich","2010","Realschule","Ostdeutschland","","","",""
"Taeglich","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2010","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2010","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Realschule","Westdeutschland","","","",""
