year,migback,quintil_oecd,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Direct migration background,3rd Quintile,Never,0.52149,213,482,0.47685,0.56614
2021,Direct migration background,4th Quintile,At least once per week,0.15579,82,385,0.11952,0.19207
2021,Direct migration background,4th Quintile,At least once per month,0.11005,50,385,0.07875,0.14135
2021,Direct migration background,4th Quintile,Seldom,0.27199,98,385,0.22748,0.31649
2021,Direct migration background,4th Quintile,Never,0.46217,155,385,0.41230,0.51204
2021,Direct migration background,5th Quintile,At least once per week,0.19824,92,428,0.16043,0.23606
2021,Direct migration background,5th Quintile,At least once per month,0.14014,56,428,0.10721,0.17307
2021,Direct migration background,5th Quintile,Seldom,0.33482,125,428,0.29006,0.37958
2021,Direct migration background,5th Quintile,Never,0.32680,155,428,0.28231,0.37128
2021,Indirect migration background,1st Quintile,At least once per week,0.16326,50,210,0.11315,0.21337
2021,Indirect migration background,1st Quintile,Seldom,0.28917,46,210,0.22770,0.35064
2021,Indirect migration background,1st Quintile,Never,0.46309,114,210,0.39549,0.53069
2021,Indirect migration background,2nd Quintile,At least once per week,0.22375,50,204,0.16642,0.28109
2021,Indirect migration background,2nd Quintile,At least once per month,0.18115,33,204,0.12817,0.23413
2021,Indirect migration background,2nd Quintile,Seldom,0.25139,38,204,0.19171,0.31107
2021,Indirect migration background,2nd Quintile,Never,0.34371,83,204,0.27837,0.40904
2021,Indirect migration background,3rd Quintile,At least once per week,0.12394,33,133,0.06773,0.18015
2021,Indirect migration background,3rd Quintile,Seldom,0.40953,32,133,0.32564,0.49342
2021,Indirect migration background,3rd Quintile,Never,0.43622,68,133,0.35162,0.52083
2021,Indirect migration background,4th Quintile,At least once per week,0.28633,42,128,0.20771,0.36495
2021,Indirect migration background,4th Quintile,Seldom,0.14174,33,128,0.08108,0.20240
2021,Indirect migration background,4th Quintile,Never,0.40767,53,128,0.32220,0.49313
2021,Indirect migration background,5th Quintile,At least once per week,0.19894,46,189,0.14188,0.25601
2021,Indirect migration background,5th Quintile,At least once per month,0.14817,37,189,0.09738,0.19895
2021,Indirect migration background,5th Quintile,Seldom,0.15866,39,189,0.10644,0.21089
2021,Indirect migration background,5th Quintile,Never,0.49423,67,189,0.42276,0.56570
