"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Realschule","kein Migrationshintergrund","52.56","47.5","785","25","30","70","90","100","51.02","54.1","10","100","50","50"
"2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","direkter Migrationshintergrund","50.19","45","81","30","30","60","85","100","45.15","55.23","20","100","40","50"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","kein Migrationshintergrund","57.29","49.5","172","30","30","80","100","100","53.62","60.96","3","100","50","60"
"2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","59.38","45","42","50","50","70","100","100","52.33","66.43","20","100","50","60"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","kein Migrationshintergrund","70.78","75","42","30","50","100","100","100","62.87","78.69","20","100","50","80"
"2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","AkademikerIn","direkter Migrationshintergrund","63.37","55","65","30","45","80","100","100","57.3","69.44","20","100","50","60"
"2013","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","AkademikerIn","kein Migrationshintergrund","59.94","45","458","30","50","80","100","100","57.84","62.04","10","100","50","50"
"2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Hauptschule","direkter Migrationshintergrund","59.98","55.5","197","30","50","75","100","100","56.84","63.12","14","100","50","60"
"2013","Hauptschule","indirekter Migrationshintergrund","60.2","45","33","40","40","80","100","100","52.32","68.08","20","100","50","70"
"2013","Hauptschule","kein Migrationshintergrund","60.4","59.5","1281","30","40","80","100","100","59.12","61.68","10","100","50","60"
"2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Realschule","kein Migrationshintergrund","53.95","47.5","747","30","40","70","100","100","52.33","55.57","10","100","50","50"
"2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","direkter Migrationshintergrund","47.91","45","78","30","30","50","80","100","42.87","52.95","14","100","50","50"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","kein Migrationshintergrund","58.17","49.5","174","30","40","80","100","100","54.62","61.72","10","100","50","50"
"2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","64.97","55","37","50","50","80","100","100","56.5","73.44","20","100","50","70"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","63.72","57.5","40","30","50","80","100","100","55.67","71.77","10","100","50","60"
"2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","AkademikerIn","direkter Migrationshintergrund","58.58","47.5","53","30","40","80","90","100","51.85","65.31","20","100","40","60"
"2014","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","AkademikerIn","kein Migrationshintergrund","59.5","45","458","30","40","80","100","100","57.4","61.6","7","100","50","50"
"2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Hauptschule","direkter Migrationshintergrund","58.19","47.5","184","30","50","70","100","100","54.84","61.54","20","100","50","50"
"2014","Hauptschule","indirekter Migrationshintergrund","57.93","45","35","30","40","80","100","100","49.67","66.19","20","100","40","60"
"2014","Hauptschule","kein Migrationshintergrund","60.36","57.5","1247","30","50","80","100","100","59.07","61.65","10","100","50","60"
"2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Realschule","kein Migrationshintergrund","53.74","47.5","721","30","40","70","100","100","52.05","55.43","20","100","50","50"
"2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","direkter Migrationshintergrund","47.95","45","66","30","30","60","80","100","42.28","53.62","14","100","50","60"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","kein Migrationshintergrund","57.12","49.5","154","30","40","80","100","100","53.35","60.89","20","100","50","50"
"2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","57.91","45","34","40","50","70","80","100","49.96","65.86","20","100","50","70"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","68.54","75","34","30","50","100","100","100","59.27","77.81","20","100","40","80"
"2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","57.39","45","44","30","40","70","80","100","50.39","64.39","20","100","50","70"
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","58.99","47.5","440","30","40","80","100","100","56.84","61.14","7","100","50","50"
"2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","58.35","55","158","30","50","70","100","100","54.62","62.08","20","100","50","60"
"2015","Hauptschule","indirekter Migrationshintergrund","64.62","45","33","30","50","100","100","100","55.24","74","20","100","40","70"
"2015","Hauptschule","kein Migrationshintergrund","59.03","49.5","1111","30","40","80","100","100","57.68","60.38","10","100","50","55"
"2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","kein Migrationshintergrund","54.11","47.5","705","30","30","70","100","100","52.42","55.8","20","100","50","50"
"2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","48.98","47.5","71","30","40","50","80","100","43.92","54.04","20","100","50","50"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","kein Migrationshintergrund","57.26","49.5","153","30","40","70","100","100","53.41","61.11","3","100","50","50"
"2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","79.16","90","30","40","60","100","100","100","69.31","89.01","20","100","50","80"
"2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","59.37","47.5","51","30","45","70","80","100","52.99","65.75","20","100","40","60"
"2016","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","AkademikerIn","kein Migrationshintergrund","58.88","45","427","30","50","80","100","100","56.69","61.07","10","100","50","50"
"2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","58.18","45","138","30","40","70","100","100","54.09","62.27","10","100","50","60"
"2016","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","Hauptschule","kein Migrationshintergrund","59.98","52.5","1026","30","50","80","100","100","58.57","61.39","10","100","50","60"
"2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","Realschule","kein Migrationshintergrund","55.15","47.5","650","30","40","70","100","100","53.36","56.94","10","100","50","50"
"2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","49.79","47.5","81","30","30","60","80","100","45.14","54.44","20","100","40","50"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","kein Migrationshintergrund","60.11","45","186","30","40","80","100","100","56.66","63.56","20","100","50","50"
"2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","67.19","55","42","40","40","100","100","100","59.25","75.13","30","100","50","80"
"2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","59.78","47.5","54","30","45","80","90","100","53.53","66.03","20","100","50","60"
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","57.86","45","443","30","40","70","100","100","55.74","59.98","7","100","50","50"
"2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","59.84","57.5","143","30","50","70","100","100","56.19","63.49","10","100","50","60"
"2017","Hauptschule","indirekter Migrationshintergrund","68.39","65","37","40","50","100","100","100","59.91","76.87","20","100","50","80"
"2017","Hauptschule","kein Migrationshintergrund","60.18","47.5","1100","30","50","80","100","100","58.82","61.54","10","100","50","60"
"2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","kein Migrationshintergrund","55.43","47.5","764","30","40","70","100","100","53.79","57.07","10","100","50","50"
"2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","52.76","45","76","30","30","65","80","100","47.95","57.57","20","100","40","50"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","kein Migrationshintergrund","57.25","47.5","204","30","40","70","100","100","54","60.5","10","100","50","50"
"2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","62.83","55","31","40","50","70","100","100","54.84","70.82","30","100","50","70"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","64.63","55","47","40","50","80","100","100","57.9","71.36","25","100","50","60"
"2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","59.51","47.5","64","40","50","70","95","100","54.05","64.97","25","100","50","50"
"2018","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","AkademikerIn","kein Migrationshintergrund","56.75","49.5","446","30","50","70","90","100","54.65","58.85","7","100","50","50"
"2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","59.8","55","152","30","50","70","100","100","56.1","63.5","20","100","50","60"
"2018","Hauptschule","indirekter Migrationshintergrund","63.8","45","46","40","50","80","100","100","56.65","70.95","20","100","50","70"
"2018","Hauptschule","kein Migrationshintergrund","59.2","47.5","1107","30","50","80","100","100","57.87","60.53","10","100","50","50"
"2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Realschule","kein Migrationshintergrund","55.34","49","761","30","30","70","100","100","53.72","56.96","20","100","50","50"
"2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","47.93","45","63","30","30","60","70","100","42.82","53.04","20","100","40","60"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","kein Migrationshintergrund","57.22","45","221","30","40","70","100","100","54.11","60.33","10","100","50","50"
"2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","kein Migrationshintergrund","60.09","55","45","30","50","80","100","100","53.24","66.94","20","100","50","60"
"2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","AkademikerIn","direkter Migrationshintergrund","60.89","45","50","40","50","80","100","100","54.66","67.12","30","100","50","60"
"2019","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","kein Migrationshintergrund","56.94","49","491","30","50","70","90","100","54.98","58.9","7","100","50","50"
"2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Hauptschule","direkter Migrationshintergrund","56.48","55","126","20","40","70","100","100","52.37","60.59","15","100","50","60"
"2019","Hauptschule","indirekter Migrationshintergrund","63.51","45","41","40","40","100","100","100","55.65","71.37","20","100","40","70"
"2019","Hauptschule","kein Migrationshintergrund","59.83","47.5","1007","30","50","80","100","100","58.42","61.24","10","100","50","50"
"2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","kein Migrationshintergrund","55.29","47.5","791","30","35","70","100","100","53.71","56.87","10","100","50","50"
"2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","direkter Migrationshintergrund","56.17","45","72","30","40","70","100","100","50.54","61.8","3","100","50","50"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","kein Migrationshintergrund","57.16","45","220","30","40","70","100","100","54.02","60.3","2","100","50","50"
"2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","57.14","55","37","30","30","70","80","100","49.6","64.68","30","100","50","70"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","71.84","75","46","40","50","90","100","100","64.75","78.93","30","100","50","80"
"2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","60.36","55","69","30","50","80","100","100","54.94","65.78","20","100","50","60"
"2020","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","AkademikerIn","kein Migrationshintergrund","57.1","47.5","473","30","50","70","90","100","55.14","59.06","2","100","50","50"
"2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Hauptschule","direkter Migrationshintergrund","61.44","55","141","30","50","70","100","100","57.62","65.26","20","100","50","60"
"2020","Hauptschule","indirekter Migrationshintergrund","56.62","45","47","40","40","70","100","100","49.88","63.36","10","100","50","70"
"2020","Hauptschule","kein Migrationshintergrund","60.31","47.5","900","30","50","80","100","100","58.8","61.82","2","100","50","50"
"2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","Realschule","kein Migrationshintergrund","57.16","47.5","757","30","40","70","100","100","55.49","58.83","2","100","50","50"
"2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
