,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hlc0083_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
661,661,2019,Couple with children,5th Quintile,No,1.0,1397,18059,0.91442,1.09807
662,662,2019,Multi-generational household,1st Quintile,No,1.0,60,18059,0.63653,1.37611
663,663,2019,Other Combinations,1st Quintile,No,1.0,163,18059,0.61332,1.49058
664,664,2019,Other Combinations,2nd Quintile,No,1.0,51,18059,0.68045,1.4342
665,665,2019,Other Combinations,3rd Quintile,No,1.0,49,18059,0.77512,1.21187
666,666,2019,Other Combinations,4th Quintile,No,1.0,51,18059,0.79988,1.25773
667,667,2019,Other Combinations,5th Quintile,No,1.0,37,18059,0.61295,1.37753
668,668,2020,Single-person household,1st Quintile,Yes,0.05091,94,18653,0.03764,0.06444
669,669,2020,Single-person household,1st Quintile,No,0.94909,1910,18653,0.89572,1.0098
670,670,2020,Single-person household,2nd Quintile,No,1.0,992,18653,0.93279,1.06151
671,671,2020,Single-person household,3rd Quintile,No,1.0,745,18653,0.92163,1.07687
672,672,2020,Single-person household,4th Quintile,No,1.0,655,18653,0.92968,1.06593
673,673,2020,Single-person household,5th Quintile,No,1.0,706,18653,0.91964,1.0927
674,674,2020,Couple without children,1st Quintile,No,1.0,616,18653,0.88914,1.10866
675,675,2020,Couple without children,2nd Quintile,No,1.0,870,18653,0.90834,1.07247
676,676,2020,Couple without children,3rd Quintile,No,1.0,889,18653,0.92151,1.07581
677,677,2020,Couple without children,4th Quintile,No,1.0,980,18653,0.92209,1.06955
678,678,2020,Couple without children,5th Quintile,No,1.0,1716,18653,0.93928,1.04421
679,679,2020,Single parent,1st Quintile,Yes,0.06435,59,18653,0.03646,0.09581
680,680,2020,Single parent,1st Quintile,No,0.93565,646,18653,0.82813,1.05195
681,681,2020,Single parent,2nd Quintile,No,1.0,359,18653,0.88504,1.12729
682,682,2020,Single parent,3rd Quintile,No,1.0,219,18653,0.86672,1.17681
683,683,2020,Single parent,4th Quintile,No,1.0,149,18653,0.80493,1.2266
684,684,2020,Single parent,5th Quintile,No,1.0,116,18653,0.79668,1.23679
685,685,2020,Couple with children,1st Quintile,Yes,0.09421,230,18653,0.0646,0.12293
686,686,2020,Couple with children,1st Quintile,No,0.90579,2138,18653,0.82043,0.99304
687,687,2020,Couple with children,2nd Quintile,Yes,0.01962,33,18653,0.01175,0.02717
688,688,2020,Couple with children,2nd Quintile,No,0.98038,1015,18653,0.90207,1.08975
689,689,2020,Couple with children,3rd Quintile,No,1.0,971,18653,0.93279,1.08353
690,690,2020,Couple with children,4th Quintile,No,1.0,940,18653,0.93773,1.08226
691,691,2020,Couple with children,5th Quintile,No,1.0,1090,18653,0.92486,1.08939
692,692,2020,Multi-generational household,1st Quintile,No,1.0,66,18653,0.55257,1.47811
693,693,2020,Other Combinations,1st Quintile,No,1.0,225,18653,0.71926,1.30203
694,694,2020,Other Combinations,2nd Quintile,No,1.0,79,18653,0.6582,1.31683
695,695,2020,Other Combinations,3rd Quintile,No,1.0,61,18653,0.72625,1.30453
696,696,2020,Other Combinations,4th Quintile,No,1.0,48,18653,0.80269,1.25703
697,697,2020,Other Combinations,5th Quintile,No,1.0,36,18653,0.77221,1.27857
698,698,2021,Single-person household,1st Quintile,Yes,0.065,66,12147,0.05054,0.07968
699,699,2021,Single-person household,1st Quintile,No,0.935,1126,12147,0.86959,0.99309
700,700,2021,Single-person household,2nd Quintile,No,1.0,664,12147,0.92486,1.06754
701,701,2021,Single-person household,3rd Quintile,No,1.0,568,12147,0.92519,1.08132
702,702,2021,Single-person household,4th Quintile,No,1.0,495,12147,0.91752,1.06963
703,703,2021,Single-person household,5th Quintile,No,1.0,543,12147,0.91733,1.07475
704,704,2021,Couple without children,1st Quintile,No,1.0,373,12147,0.88561,1.12718
705,705,2021,Couple without children,2nd Quintile,No,1.0,569,12147,0.90548,1.10201
706,706,2021,Couple without children,3rd Quintile,No,1.0,556,12147,0.89351,1.09783
707,707,2021,Couple without children,4th Quintile,No,1.0,714,12147,0.91656,1.08905
708,708,2021,Couple without children,5th Quintile,No,1.0,1226,12147,0.92211,1.06357
709,709,2021,Single parent,1st Quintile,Yes,0.08167,35,12147,0.04433,0.12996
710,710,2021,Single parent,1st Quintile,No,0.91833,353,12147,0.78539,1.0823
711,711,2021,Single parent,2nd Quintile,No,1.0,262,12147,0.84533,1.15878
712,712,2021,Single parent,3rd Quintile,No,1.0,142,12147,0.79868,1.21706
713,713,2021,Single parent,4th Quintile,No,1.0,125,12147,0.78752,1.24426
714,714,2021,Single parent,5th Quintile,No,1.0,72,12147,0.73261,1.29154
715,715,2021,Couple with children,1st Quintile,Yes,0.11685,189,12147,0.08504,0.15966
716,716,2021,Couple with children,1st Quintile,No,0.88315,924,12147,0.78124,1.04532
717,717,2021,Couple with children,2nd Quintile,No,1.0,693,12147,0.87759,1.12353
718,718,2021,Couple with children,3rd Quintile,No,1.0,674,12147,0.90715,1.09525
719,719,2021,Couple with children,4th Quintile,No,1.0,676,12147,0.91645,1.08894
720,720,2021,Couple with children,5th Quintile,No,1.0,744,12147,0.9005,1.09164
721,721,2021,Multi-generational household,1st Quintile,No,1.0,34,12147,0.51458,1.67092
722,722,2021,Other Combinations,1st Quintile,No,1.0,114,12147,0.60576,1.569
723,723,2021,Other Combinations,2nd Quintile,No,1.0,57,12147,0.70077,1.40019
724,724,2021,Other Combinations,3rd Quintile,No,1.0,51,12147,0.7186,1.28772
725,725,2021,Other Combinations,4th Quintile,No,1.0,51,12147,0.71008,1.3428
726,726,2021,Other Combinations,5th Quintile,No,1.0,51,12147,0.64996,1.33254
