year,age_gr,bula_h,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.033992121324249454,47,2717,0.03382403418631246,0.034160208462186446
2011,17-29 y.,Baden-Wuerttemberg,Full-time,0.0685534975726175,135,2717,0.0683191023364718,0.0687878928087632
2011,17-29 y.,Baden-Wuerttemberg,Part-time,0.017378474115581428,41,2717,0.017257259783806517,0.01749968844735634
2011,17-29 y.,Bavaria,Full-time,0.046442243738213755,117,2717,0.046247041356496744,0.046637446119930766
2011,17-29 y.,Bavaria,Part-time,0.013754630699023215,41,2717,0.013646593834910637,0.013862667563135792
2011,17-29 y.,Berlin,Full-time,0.016218615051938664,38,2717,0.016101446463642612,0.016335783640234715
2011,17-29 y.,Saxony,Full-time,0.032970035475802205,71,2717,0.032804407121383584,0.033135663830220825
2011,17-29 y.,Saxony-Anhalt,Full-time,0.013603277931477297,35,2717,0.013495828874093552,0.013710726988861041
2011,17-29 y.,Thuringa,Full-time,0.021160127474256926,42,2717,0.021026630943438582,0.02129362400507527
2011,30-45 y.,Schleswig-Holstein,Part-time,0.012185293146363421,57,2717,0.01208352526137954,0.012287061031347302
2011,30-45 y.,Lower Saxony,Full-time,0.013190605571166901,36,2717,0.013084776735308829,0.013296434407024974
2011,30-45 y.,Lower Saxony,Part-time,0.025697084359243165,117,2717,0.025550312113187115,0.025843856605299215
2011,30-45 y.,North Rhine-Westphalia,Full-time,0.03897751252111774,103,2717,0.03879798590334832,0.039157039138887156
2011,30-45 y.,North Rhine-Westphalia,Part-time,0.054630545824899325,265,2717,0.05441974438804829,0.05484134726175036
2011,30-45 y.,North Rhine-Westphalia,Either,0.016906869678503123,42,2717,0.01678728268508335,0.017026456671922898
2011,30-45 y.,Hesse,Full-time,0.019970569439120452,35,2717,0.019840800785947632,0.020100338092293273
2011,30-45 y.,Hesse,Part-time,0.024082902703472738,91,2717,0.023940697367444672,0.024225108039500804
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.019178872354152002,56,2717,0.01905165057797559,0.019306094130328414
2011,30-45 y.,Baden-Wuerttemberg,Full-time,0.014959954274155479,31,2717,0.014847352018496152,0.015072556529814806
2011,30-45 y.,Baden-Wuerttemberg,Part-time,0.03755275027840658,170,2717,0.03737640478862884,0.03772909576818432
2011,30-45 y.,Bavaria,Full-time,0.009621617901955893,37,2717,0.009531069739137818,0.009712166064773967
2011,30-45 y.,Bavaria,Part-time,0.037343444201102007,188,2717,0.03716757172187242,0.037519316680331594
2011,30-45 y.,Berlin,Part-time,0.012602612970161707,38,2717,0.012499138955271077,0.012706086985052337
2011,30-45 y.,Saxony,Full-time,0.012231012988377078,42,2717,0.012129056722537309,0.012332969254216846
2011,30-45 y.,Saxony,Part-time,0.007172415842544098,49,2717,0.007094140556728755,0.007250691128359442
2011,30-45 y.,Saxony-Anhalt,Full-time,0.0051072353709428866,34,2717,0.005041114877361385,0.005173355864524388
2011,46-65 y.,North Rhine-Westphalia,Full-time,0.04150484124143779,47,2717,0.04131982947298981,0.041689853009885765
2011,46-65 y.,North Rhine-Westphalia,Part-time,0.023915849348432786,53,2717,0.02377412595288469,0.02405757274398088
2011,46-65 y.,Bavaria,Part-time,0.01698359650101142,45,2717,0.01686374313701124,0.0171034498650116
2011,46-65 y.,Saxony,Full-time,0.015099749975871267,32,2717,0.014986630856358195,0.015212869095384338
2012,17-29 y.,Schleswig-Holstein,Full-time,0.023830157248916118,51,2408,0.023688006071137656,0.02397230842669458
2012,17-29 y.,Lower Saxony,Full-time,0.04567778484494199,79,2408,0.04548319312843667,0.04587237656144731
2012,17-29 y.,Lower Saxony,Part-time,0.016318860222805796,34,2408,0.016200774770194434,0.016436945675417158
2012,17-29 y.,North Rhine-Westphalia,Full-time,0.1212229154338298,219,2408,0.12091871765472628,0.12152711321293333
2012,17-29 y.,North Rhine-Westphalia,Part-time,0.023966450297598446,71,2408,0.02382390314539132,0.02410899744980557
2012,17-29 y.,North Rhine-Westphalia,Either,0.014243095044800357,31,2408,0.014132658854854053,0.01435353123474666
2012,17-29 y.,Hesse,Full-time,0.022290193906556788,51,2408,0.02215260411152054,0.022427783701593037
2012,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.029634334942110627,44,2408,0.029476286718782472,0.029792383165438783
2012,17-29 y.,Baden-Wuerttemberg,Full-time,0.07132138696364893,119,2408,0.07108152193894475,0.0715612519883531
2012,17-29 y.,Bavaria,Full-time,0.05199890381270324,115,2408,0.05179197268291898,0.0522058349424875
2012,17-29 y.,Bavaria,Part-time,0.010788313295387238,31,2408,0.010692031160994916,0.01088459542977956
2012,17-29 y.,Berlin,Full-time,0.026203777289429717,48,2408,0.026054895936210107,0.026352658642649327
2012,17-29 y.,Brandenburg,Full-time,0.012968703597615509,35,2408,0.012863255667589195,0.013074151527641823
2012,17-29 y.,Saxony,Full-time,0.03392167671396485,67,2408,0.033752955714598354,0.03409039771333135
2012,17-29 y.,Saxony-Anhalt,Full-time,0.020237040598925858,41,2408,0.02010580298530566,0.020368278212546057
2012,17-29 y.,Thuringa,Full-time,0.01621267487952712,40,2408,0.01609496788704833,0.016330381872005913
2012,30-45 y.,Schleswig-Holstein,Part-time,0.00839787906806316,37,2408,0.008312828377023145,0.008482929759103175
2012,30-45 y.,Lower Saxony,Part-time,0.023691982892618636,87,2408,0.02355023440042354,0.02383373138481373
2012,30-45 y.,North Rhine-Westphalia,Full-time,0.04102723990519729,85,2408,0.04084237111424444,0.04121210869615014
2012,30-45 y.,North Rhine-Westphalia,Part-time,0.059031801497300175,226,2408,0.058812139561572614,0.059251463433027736
2012,30-45 y.,Hesse,Part-time,0.029143275214374553,93,2408,0.02898650228792732,0.029300048140821783
2012,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.012011975011386886,49,2408,0.011910441977061556,0.012113508045712216
2012,30-45 y.,Baden-Wuerttemberg,Part-time,0.0363586303422104,138,2408,0.03618417439049504,0.036533086293925765
2012,30-45 y.,Bavaria,Full-time,0.019567344834044157,32,2408,0.019438252887891444,0.01969643678019687
2012,30-45 y.,Bavaria,Part-time,0.035612985827114814,162,2408,0.03544026123122653,0.035785710423003096
2012,30-45 y.,Berlin,Part-time,0.012221926227814161,35,2408,0.012119520597566468,0.012324331858061853
2012,30-45 y.,Saxony,Part-time,0.009876265765018637,45,2408,0.009784100890846673,0.009968430639190602
2012,46-65 y.,Lower Saxony,Part-time,0.009384084488511985,31,2408,0.009294223142365447,0.009473945834658524
2012,46-65 y.,North Rhine-Westphalia,Full-time,0.038638426948979065,56,2408,0.03845879755162788,0.03881805634633025
2012,46-65 y.,North Rhine-Westphalia,Part-time,0.03111585564430001,59,2408,0.03095402859577956,0.03127768269282046
2012,46-65 y.,Hesse,Part-time,0.01911504185212998,38,2408,0.018987421194300795,0.019242662509959166
2012,46-65 y.,Baden-Wuerttemberg,Part-time,0.02869336230715896,45,2408,0.028537768175118283,0.02884895643919964
2012,46-65 y.,Bavaria,Part-time,0.016914282777068357,52,2408,0.01679409873627315,0.017034466817863563
2012,46-65 y.,Brandenburg,Full-time,0.01594959707365495,31,2408,0.01583283337463824,0.016066360772671658
2012,46-65 y.,Saxony,Full-time,0.012411773230291462,31,2408,0.012308585233137836,0.012514961227445089
2013,17-29 y.,Schleswig-Holstein,Full-time,0.019171948067508854,53,3106,0.01904938905223133,0.019294507082786377
2013,17-29 y.,Lower Saxony,Full-time,0.049902088510828446,134,3106,0.04970748115825122,0.05009669586340567
2013,17-29 y.,Lower Saxony,Part-time,0.010233409855895305,34,3106,0.010143461696478551,0.010323358015312058
2013,17-29 y.,North Rhine-Westphalia,Full-time,0.09721469156754445,294,3106,0.09694991844662061,0.09747946468846828
2013,17-29 y.,North Rhine-Westphalia,Part-time,0.0297910096449651,100,3106,0.02963906305422265,0.029942956235707547
2013,17-29 y.,North Rhine-Westphalia,Either,0.02012418891597599,48,3106,0.01999868409369615,0.02024969373825583
2013,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.018689934878482382,41,3106,0.018568896604342734,0.01881097315262203
2013,17-29 y.,Hesse,Full-time,0.02601424852644856,82,3106,0.025871983664734862,0.026156513388162255
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.024515371610691544,52,3106,0.024377159799794133,0.024653583421588954
2013,17-29 y.,Baden-Wuerttemberg,Full-time,0.06804571377370497,148,3106,0.0678206459591789,0.06827078158823104
2013,17-29 y.,Baden-Wuerttemberg,Part-time,0.010727778305472023,40,3106,0.010635706108948774,0.010819850501995272
2013,17-29 y.,Bavaria,Full-time,0.0626304355117685,166,3106,0.06241388269268216,0.06284698833085485
2013,17-29 y.,Bavaria,Part-time,0.01199176595699834,49,3106,0.01189448282240816,0.012089049091588519
2013,17-29 y.,Bavaria,Either,0.011904091847085647,32,3106,0.011807160692299163,0.01200102300187213
2013,17-29 y.,Berlin,Full-time,0.01688362156948118,49,3106,0.0167684750083781,0.016998768130584256
2013,17-29 y.,Saxony,Full-time,0.01909770838008272,50,3106,0.01897538225887537,0.01922003450129007
2013,17-29 y.,Saxony-Anhalt,Full-time,0.012931366679433008,46,3106,0.01283039220746679,0.013032341151399226
2013,30-45 y.,Schleswig-Holstein,Part-time,0.008524036062564437,49,3106,0.008441872467017995,0.008606199658110878
2013,30-45 y.,Lower Saxony,Full-time,0.0156164193045569,40,3106,0.015505606840250213,0.01572723176886359
2013,30-45 y.,Lower Saxony,Part-time,0.02309309647862203,97,3106,0.02295885603580386,0.023227336921440203
2013,30-45 y.,North Rhine-Westphalia,Full-time,0.054917866846009654,141,3106,0.05471425299960858,0.055121480692410726
2013,30-45 y.,North Rhine-Westphalia,Part-time,0.05464644410351106,268,3106,0.05444330488074125,0.05484958332628088
2013,30-45 y.,North Rhine-Westphalia,Either,0.017575027522424118,48,3106,0.0174575882355637,0.017692466809284536
2013,30-45 y.,Hesse,Part-time,0.02025879513391286,95,3106,0.020132879923695043,0.020384710344130676
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.009647277293460366,50,3106,0.009559917211545274,0.009734637375375459
2013,30-45 y.,Baden-Wuerttemberg,Full-time,0.02177917419530268,50,3106,0.021648720958797607,0.02190962743180775
2013,30-45 y.,Baden-Wuerttemberg,Part-time,0.03520859386179053,170,3106,0.035043869908956006,0.035373317814625056
2013,30-45 y.,Bavaria,Full-time,0.01825665863863755,51,3106,0.018137005159343158,0.018376312117931944
2013,30-45 y.,Bavaria,Part-time,0.04188979353363631,164,3106,0.04171074220624244,0.04206884486103018
2013,30-45 y.,Berlin,Part-time,0.011787706623460766,42,3106,0.011691244795604697,0.011884168451316835
2013,30-45 y.,Saxony,Part-time,0.005367441654023473,42,3106,0.005302139019340901,0.005432744288706045
2013,30-45 y.,Saxony-Anhalt,Full-time,0.008297260266301941,33,3106,0.008216187719728249,0.008378332812875634
2013,46-65 y.,Lower Saxony,Part-time,0.011787288682132828,36,3106,0.011690828543954705,0.01188374882031095
2013,46-65 y.,North Rhine-Westphalia,Full-time,0.035336263501269706,74,3106,0.03517125208544647,0.03550127491709294
2013,46-65 y.,North Rhine-Westphalia,Part-time,0.020290130336957667,58,3106,0.020164119800119687,0.020416140873795646
2013,46-65 y.,Hesse,Part-time,0.013098146062380646,32,3106,0.012996531114499409,0.013199761010261882
2013,46-65 y.,Baden-Wuerttemberg,Part-time,0.01953500600564014,50,3106,0.019411314885481097,0.019658697125799186
2013,46-65 y.,Bavaria,Full-time,0.02045595115795417,45,3106,0.020329437467040547,0.020582464848867794
2013,46-65 y.,Bavaria,Part-time,0.02276224913308312,53,3106,0.02262895120293711,0.02289554706322913
2014,17-29 y.,Schleswig-Holstein,Full-time,0.014043138787801227,34,2315,0.013933359790161791,0.014152917785440663
2014,17-29 y.,Lower Saxony,Full-time,0.05014238671806855,109,2315,0.04993878100247899,0.050345992433658115
2014,17-29 y.,North Rhine-Westphalia,Full-time,0.10834234202195873,215,2315,0.1080523698030134,0.10863231424090407
2014,17-29 y.,North Rhine-Westphalia,Part-time,0.03318006214551895,90,2315,0.03301296477847267,0.03334715951256523
2014,17-29 y.,North Rhine-Westphalia,Either,0.021999013256205673,35,2315,0.021862168091241002,0.022135858421170343
2014,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.015281163390128605,32,2315,0.015166719518186171,0.015395607262071039
2014,17-29 y.,Hesse,Full-time,0.03840195447737738,60,2315,0.03822267455294585,0.03858123440180892
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.030606224907094342,61,2315,0.030445525895261966,0.030766923918926718
2014,17-29 y.,Baden-Wuerttemberg,Full-time,0.07623828130724457,131,2315,0.07599069607354096,0.07648586654094817
2014,17-29 y.,Baden-Wuerttemberg,Part-time,0.009359277758427107,31,2315,0.00926944443505963,0.009449111081794583
2014,17-29 y.,Bavaria,Full-time,0.051728807246363376,130,2315,0.05152217850926936,0.051935435983457394
2014,17-29 y.,Bavaria,Part-time,0.00999317803850418,33,2315,0.00990038206839598,0.010085974008612377
2014,17-29 y.,Berlin,Full-time,0.014364359790760435,35,2315,0.014253350443993142,0.014475369137527727
2014,17-29 y.,Saxony,Full-time,0.013131485146745354,32,2315,0.013025280191475466,0.013237690102015242
2014,17-29 y.,Saxony-Anhalt,Full-time,0.019107417019353846,42,2315,0.018979693779422647,0.019235140259285046
2014,30-45 y.,Lower Saxony,Full-time,0.011306256542746753,32,2315,0.01120761757448958,0.011404895511003925
2014,30-45 y.,Lower Saxony,Part-time,0.03303404621353722,92,2315,0.03286730433583255,0.03320078809124189
2014,30-45 y.,North Rhine-Westphalia,Full-time,0.04337497218501398,99,2315,0.04318493058229233,0.04356501378773563
2014,30-45 y.,North Rhine-Westphalia,Part-time,0.06845609388427021,224,2315,0.06822049895864347,0.06869168880989694
2014,30-45 y.,Hesse,Part-time,0.01999613941180489,67,2315,0.019865538808991525,0.02012674001461825
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.016906975548523575,41,2315,0.016786696916560713,0.017027254180486437
2014,30-45 y.,Baden-Wuerttemberg,Full-time,0.017082497818869176,33,2315,0.01696160724716594,0.01720338839057241
2014,30-45 y.,Baden-Wuerttemberg,Part-time,0.04406877103433974,131,2315,0.04387728504422091,0.04426025702445857
2014,30-45 y.,Bavaria,Full-time,0.022431233646616647,34,2315,0.02229308124200587,0.022569386051227425
2014,30-45 y.,Bavaria,Part-time,0.04863847880825913,137,2315,0.048437790998567355,0.04883916661795091
2014,30-45 y.,Berlin,Part-time,0.014599125840230539,32,2315,0.014487226350039375,0.014711025330421703
2014,30-45 y.,Saxony,Part-time,0.00941497570175806,35,2315,0.009324878004555292,0.009505073398960829
2014,46-65 y.,Lower Saxony,Part-time,0.013889534993792273,31,2315,0.013780349523950363,0.013998720463634182
2014,46-65 y.,North Rhine-Westphalia,Full-time,0.03655573860375853,59,2315,0.036380653463265945,0.03673082374425111
2014,46-65 y.,North Rhine-Westphalia,Part-time,0.03401507135639951,71,2315,0.033845957544541005,0.03418418516825801
2014,46-65 y.,Baden-Wuerttemberg,Part-time,0.029704599297490402,52,2315,0.029546211381043422,0.029862987213937382
2014,46-65 y.,Bavaria,Full-time,0.013230700577671707,32,2315,0.01312410051859038,0.013337300636753034
2014,46-65 y.,Bavaria,Part-time,0.017375696523365326,43,2315,0.017253791087285072,0.01749760195944558
2015,17-29 y.,Schleswig-Holstein,Full-time,0.017665006523406013,36,2353,0.017541865566010225,0.017788147480801802
2015,17-29 y.,Lower Saxony,Full-time,0.061265290097219274,135,2353,0.06104111131664239,0.06148946887779616
2015,17-29 y.,North Rhine-Westphalia,Full-time,0.1366375958257189,253,2353,0.13631652748053344,0.13695866417090438
2015,17-29 y.,North Rhine-Westphalia,Part-time,0.03784092976150771,79,2353,0.03766256044192241,0.038019299081093014
2015,17-29 y.,North Rhine-Westphalia,Either,0.020989695300454456,56,2353,0.020855692919247906,0.021123697681661006
2015,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.00962219219488519,36,2353,0.009530937906878182,0.009713446482892197
2015,17-29 y.,Hesse,Full-time,0.0382197542556817,71,2353,0.038040529627229924,0.038398978884133475
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.02956292078771183,64,2353,0.029404587154269936,0.029721254421153722
2015,17-29 y.,Baden-Wuerttemberg,Full-time,0.07984151579076244,134,2353,0.07958814209782689,0.080094889483698
2015,17-29 y.,Bavaria,Full-time,0.04462267069566935,124,2353,0.04442966013926967,0.044815681252069035
2015,17-29 y.,Bavaria,Part-time,0.013655110355619525,50,2353,0.013546623324653015,0.013763597386586035
2015,17-29 y.,Berlin,Full-time,0.018929808111267963,34,2353,0.0188024170477482,0.019057199174787726
2015,17-29 y.,Saxony,Full-time,0.013440863199036963,31,2353,0.013333218918559658,0.013548507479514268
2015,17-29 y.,Thuringa,Full-time,0.013855409200695694,33,2353,0.013746140496228831,0.013964677905162556
2015,30-45 y.,Lower Saxony,Full-time,0.018024468977863365,45,2353,0.017900104202531165,0.018148833753195565
2015,30-45 y.,Lower Saxony,Part-time,0.030655665904219625,86,2353,0.03049452335399939,0.03081680845443986
2015,30-45 y.,North Rhine-Westphalia,Full-time,0.04032651113804974,104,2353,0.0401426148804356,0.04051040739566388
2015,30-45 y.,North Rhine-Westphalia,Part-time,0.06065667786195332,218,2353,0.060433543064177135,0.060879812659729506
2015,30-45 y.,North Rhine-Westphalia,Either,0.021276265771509588,50,2353,0.021141371477163325,0.02141116006585585
2015,30-45 y.,Hesse,Part-time,0.019246488464810075,66,2353,0.019118056979570936,0.019374919950049214
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.014758384946028677,38,2353,0.014645663485335863,0.01487110640672149
2015,30-45 y.,Baden-Wuerttemberg,Full-time,0.02332859648795892,43,2353,0.02318749410157129,0.02346969887434655
2015,30-45 y.,Baden-Wuerttemberg,Part-time,0.03218527841521268,112,2353,0.03202029489556139,0.032350261934863976
2015,30-45 y.,Bavaria,Full-time,0.02111831683896213,55,2353,0.020983913341878945,0.021252720336045316
2015,30-45 y.,Bavaria,Part-time,0.04307601176484119,125,2353,0.04288622222121833,0.043265801308464046
2015,30-45 y.,Saxony,Part-time,0.009151329771785607,41,2353,0.009062315101929187,0.009240344441642028
2015,46-65 y.,North Rhine-Westphalia,Full-time,0.04012056882251575,53,2353,0.03993712305301429,0.04030401459201721
2015,46-65 y.,North Rhine-Westphalia,Part-time,0.030545749024145915,61,2353,0.030384886504688957,0.030706611543602873
2015,46-65 y.,North Rhine-Westphalia,Either,0.01600004853248113,34,2353,0.015882755016271642,0.01611734204869062
2015,46-65 y.,Baden-Wuerttemberg,Part-time,0.023926845300650985,42,2353,0.023783988893884143,0.024069701707417828
2015,46-65 y.,Bavaria,Part-time,0.019454029877374233,44,2353,0.019324921451523557,0.01958313830322491
2016,17-29 y.,Lower Saxony,Full-time,0.06938906099214291,96,1585,0.06912285201703892,0.0696552699672469
2016,17-29 y.,North Rhine-Westphalia,Full-time,0.15106784411546068,200,1585,0.15069268489966675,0.1514430033312546
2016,17-29 y.,North Rhine-Westphalia,Part-time,0.045260288096747786,73,1585,0.04504251999662825,0.045478056196867324
2016,17-29 y.,North Rhine-Westphalia,Either,0.03305626025925773,43,1585,0.03286896767841169,0.033243552840103774
2016,17-29 y.,Hesse,Full-time,0.060132771733892774,64,1585,0.05988372435452697,0.06038181911325858
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.0398083261160809,57,1585,0.03960351239983321,0.04001313983232859
2016,17-29 y.,Baden-Wuerttemberg,Full-time,0.09194630618442294,106,1585,0.0916436036761438,0.09224900869270208
2016,17-29 y.,Bavaria,Full-time,0.06475694117851065,99,1585,0.06449913191296089,0.06501475044406041
2016,17-29 y.,Bavaria,Part-time,0.02100419216987496,37,1585,0.020853969139284327,0.02115441520046559
2016,17-29 y.,Saxony,Full-time,0.023101758338520854,33,1585,0.02294438168948708,0.02325913498755463
2016,30-45 y.,Schleswig-Holstein,Part-time,0.013565086447264762,32,1585,0.013443904308815015,0.01368626858571451
2016,30-45 y.,Lower Saxony,Part-time,0.03196602841315619,69,1585,0.03178174648342285,0.03215031034288953
2016,30-45 y.,North Rhine-Westphalia,Full-time,0.03834143875311245,73,1585,0.03814028054165467,0.038542596964570235
2016,30-45 y.,North Rhine-Westphalia,Part-time,0.08801165913188512,192,1585,0.08771486325818546,0.08830845500558478
2016,30-45 y.,Hesse,Part-time,0.020757690735758946,44,1585,0.020608333002155463,0.02090704846936243
2016,30-45 y.,Baden-Wuerttemberg,Part-time,0.0447504074778377,90,1585,0.04453381167372931,0.04496700328194609
2016,30-45 y.,Bavaria,Full-time,0.028266201494375125,37,1585,0.028092581198869995,0.028439821789880255
2016,30-45 y.,Bavaria,Part-time,0.05353207713217762,114,1585,0.05329627207824064,0.0537678821861146
2016,46-65 y.,North Rhine-Westphalia,Full-time,0.022140169348002177,33,1585,0.0219860270306228,0.022294311665381553
2016,46-65 y.,North Rhine-Westphalia,Part-time,0.03466723413389664,55,1585,0.03447559189667931,0.03485887637111398
2016,46-65 y.,Bavaria,Part-time,0.024478257747621034,38,1585,0.024316374525511043,0.024640140969731026
2017,17-29 y.,Schleswig-Holstein,Full-time,0.016828448412392102,56,3298,0.016714253463447876,0.01694264336133633
2017,17-29 y.,Lower Saxony,Full-time,0.04531621518655888,137,3298,0.045131557753838536,0.04550087261927922
2017,17-29 y.,Lower Saxony,Part-time,0.01050970410113157,53,3298,0.010419170203252458,0.010600237999010682
2017,17-29 y.,North Rhine-Westphalia,Full-time,0.10226493336111873,278,3298,0.1019959362167369,0.10253393050550057
2017,17-29 y.,North Rhine-Westphalia,Part-time,0.03194749778781886,85,3298,0.031791370762461434,0.03210362481317628
2017,17-29 y.,North Rhine-Westphalia,Either,0.023221167866482303,49,3298,0.023087462033584957,0.02335487369937965
2017,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.00879774047218328,37,3298,0.00871483619829718,0.008880644746069382
2017,17-29 y.,Hesse,Full-time,0.030711426002246703,79,3298,0.03055825140652715,0.030864600597966255
2017,17-29 y.,Hesse,Part-time,0.013416829144340075,34,3298,0.013314687698490774,0.013518970590189375
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Full-time,0.019164888137514047,64,3298,0.01904316830348737,0.019286607971540724
2017,17-29 y.,Baden-Wuerttemberg,Full-time,0.058096163816222186,127,3298,0.057888487383179504,0.05830384024926487
2017,17-29 y.,Baden-Wuerttemberg,Part-time,0.011961618103009185,31,3298,0.011865103710996647,0.012058132495021722
2017,17-29 y.,Baden-Wuerttemberg,Either,0.012482981188079735,34,3298,0.012384411891455671,0.012581550484703798
2017,17-29 y.,Bavaria,Full-time,0.04664962041874137,134,3298,0.04646239684360857,0.04683684399387417
2017,17-29 y.,Bavaria,Part-time,0.011814902924848835,45,3298,0.011718975136044836,0.011910830713652834
2017,17-29 y.,Bavaria,Either,0.015285854541344708,33,3298,0.015176933908848642,0.015394775173840775
2017,17-29 y.,Brandenburg,Full-time,0.008262522435384063,32,3298,0.00818215781573713,0.008342887055030997
2017,17-29 y.,Saxony,Full-time,0.02475865307029967,62,3298,0.02462070051003179,0.024896605630567552
2017,17-29 y.,Saxony-Anhalt,Full-time,0.013614423775768473,31,3298,0.013511543245535341,0.013717304306001604
2017,17-29 y.,Thuringa,Full-time,0.014513272232319158,34,3298,0.014407098211200387,0.014619446253437928
2017,30-45 y.,Schleswig-Holstein,Full-time,0.009438439151404252,34,3298,0.009352596913596085,0.009524281389212418
2017,30-45 y.,Schleswig-Holstein,Part-time,0.003103123472586718,38,3298,0.003053745318470253,0.0031525016267031835
2017,30-45 y.,Lower Saxony,Full-time,0.012359950529800285,60,3298,0.012261862069479304,0.012458038990121266
2017,30-45 y.,Lower Saxony,Part-time,0.02216959693151042,97,3298,0.022038883302608465,0.022300310560412376
2017,30-45 y.,North Rhine-Westphalia,Full-time,0.03449530092580724,183,3298,0.034333281395104095,0.03465732045651039
2017,30-45 y.,North Rhine-Westphalia,Part-time,0.06272863350350918,242,3298,0.0625133673289077,0.06294389967811066
2017,30-45 y.,North Rhine-Westphalia,Either,0.017146537833547217,42,3298,0.017031287335203413,0.017261788331891022
2017,30-45 y.,Hesse,Full-time,0.007989188221841729,62,3298,0.007910153171494273,0.008068223272189184
2017,30-45 y.,Hesse,Part-time,0.02140020087156448,72,3298,0.02127172496494472,0.021528676778184243
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Full-time,0.004662789319546186,38,3298,0.004602308422806471,0.004723270216285901
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Part-time,0.012964736714565675,43,3298,0.012864307887566881,0.013065165541564469
2017,30-45 y.,Baden-Wuerttemberg,Full-time,0.012869943239855249,72,3298,0.012769877431358753,0.012970009048351744
2017,30-45 y.,Baden-Wuerttemberg,Part-time,0.03186841602943275,105,3298,0.031712475990486516,0.03202435606837899
2017,30-45 y.,Baden-Wuerttemberg,Either,0.002300371303473797,39,3298,0.00225783996200121,0.0023429026449463845
2017,30-45 y.,Bavaria,Full-time,0.022815861801171178,69,3298,0.022683300472554825,0.02294842312978753
2017,30-45 y.,Bavaria,Part-time,0.03044502644542625,124,3298,0.030292496680100575,0.030597556210751928
2017,30-45 y.,Berlin,Full-time,0.014019196405947147,31,3298,0.013914819121229572,0.014123573690664722
2017,30-45 y.,Berlin,Part-time,0.015700768594060742,32,3298,0.01559040286554137,0.015811134322580116
2017,30-45 y.,Brandenburg,Full-time,0.0019961019555963795,36,3298,0.0019564771007924615,0.0020357268104002975
2017,30-45 y.,Saxony,Full-time,0.007600574572829199,42,3298,0.0075234706153774495,0.007677678530280948
2017,30-45 y.,Saxony,Part-time,0.008474386456605575,37,3298,0.008393006715030652,0.008555766198180497
2017,30-45 y.,Saxony-Anhalt,Full-time,0.007643967469180637,44,3298,0.007566645416083877,0.007721289522277397
2017,46-65 y.,Lower Saxony,Part-time,0.010783296825545787,41,3298,0.010691604770713788,0.010874988880377787
2017,46-65 y.,North Rhine-Westphalia,Full-time,0.011012511850287114,71,3298,0.010919861130413456,0.011105162570160773
2017,46-65 y.,North Rhine-Westphalia,Part-time,0.03435825733693298,78,3298,0.034196548488413095,0.03451996618545286
2017,46-65 y.,Hesse,Part-time,0.022879328271891528,33,3298,0.022746587010457276,0.02301206953332578
2017,46-65 y.,Baden-Wuerttemberg,Part-time,0.021211715670859502,45,3298,0.021083794482655436,0.02133963685906357
2017,46-65 y.,Bavaria,Part-time,0.015942915317416873,53,3298,0.015831715462442573,0.01605411517239117
2018,17-29 y.,Schleswig-Holstein,Full-time,0.010384529326933727,45,3780,0.010295681414262214,0.01047337723960524
2018,17-29 y.,Lower Saxony,Full-time,0.03303900957126043,131,3780,0.03288235662420349,0.03319566251831737
2018,17-29 y.,Lower Saxony,Part-time,0.008507597762322718,50,3780,0.008427102790602095,0.00858809273404334
2018,17-29 y.,Lower Saxony,Either,0.013110973357809003,39,3780,0.013011278625832236,0.01321066808978577
2018,17-29 y.,North Rhine-Westphalia,Full-time,0.11692892298525392,341,3780,0.11664729267879673,0.11721055329171112
2018,17-29 y.,North Rhine-Westphalia,Part-time,0.031589162698354406,119,3780,0.031435870708955475,0.03174245468775334
2018,17-29 y.,North Rhine-Westphalia,Either,0.014427135315933527,49,3780,0.014322626000222641,0.014531644631644412
2018,17-29 y.,North Rhine-Westphalia,I'm not sure yet,0.013039541967464475,61,3780,0.01294011558746435,0.0131389683474646
2018,17-29 y.,Hesse,Full-time,0.034635476351225956,100,3780,0.03447521572605448,0.034795736976397436
2018,17-29 y.,Hesse,Part-time,0.013445931471338695,42,3780,0.013344988409120372,0.013546874533557018
