year,bula_h,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Bavaria,Upper Secondary Level,Full-time,0.32326,79,173,0.25336,0.39316
2015,Bavaria,Upper Secondary Level,Part-time,0.39964,94,173,0.32644,0.47285
2015,Bavaria,Second Stage of Tertiary Education,Part-time,0.55964,59,59,0.43188,0.68741
2015,Saxony,Upper Secondary Level,Full-time,0.44280,39,79,0.33256,0.55303
2015,Saxony,Upper Secondary Level,Part-time,0.23055,40,79,0.13708,0.32402
2015,Saxony-Anhalt,Upper Secondary Level,Full-time,0.40341,33,33,0.23343,0.57339
2015,Thuringa,Upper Secondary Level,Full-time,0.64149,31,31,0.46988,0.81310
2016,Lower Saxony,Lower Secondary Level,Full-time,0.68793,33,33,0.52739,0.84847
2016,Lower Saxony,Upper Secondary Level,Full-time,0.41044,42,96,0.31152,0.50936
2016,Lower Saxony,Upper Secondary Level,Part-time,0.39014,54,96,0.29205,0.48823
2016,North Rhine-Westphalia,No answer / don't know,Full-time,0.89198,35,35,0.78765,0.99632
2016,North Rhine-Westphalia,Pre-primary Level,Full-time,0.72742,49,49,0.60145,0.85339
2016,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.31322,48,126,0.23191,0.39452
2016,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.48795,78,126,0.40032,0.57558
2016,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.46978,114,269,0.41002,0.52953
2016,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.32606,118,269,0.26994,0.38218
2016,North Rhine-Westphalia,Upper Secondary Level,Either,0.11820,37,269,0.07955,0.15685
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.46499,42,42,0.31232,0.61766
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.47590,50,50,0.33606,0.61574
2016,Hesse,Upper Secondary Level,Part-time,0.30592,34,34,0.14870,0.46314
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part-time,0.39678,33,33,0.22727,0.56629
2016,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.49896,61,120,0.40913,0.58880
2016,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.27103,59,120,0.19116,0.35089
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.46364,40,40,0.30713,0.62015
2016,Bavaria,Upper Secondary Level,Full-time,0.42898,61,140,0.34670,0.51126
2016,Bavaria,Upper Secondary Level,Part-time,0.35001,79,140,0.27071,0.42930
2016,Bavaria,Second Stage of Tertiary Education,Part-time,0.51090,47,47,0.36644,0.65536
2016,Saxony,Upper Secondary Level,Full-time,0.24858,34,34,0.10112,0.39604
2016,Saxony-Anhalt,Upper Secondary Level,Full-time,0.40882,33,33,0.23848,0.57915
2017,Lower Saxony,Primary Level,Part-time,0.26371,32,32,0.10859,0.41883
2017,Lower Saxony,Lower Secondary Level,Full-time,0.49044,56,95,0.38938,0.59150
2017,Lower Saxony,Lower Secondary Level,Part-time,0.27105,39,95,0.18119,0.36091
2017,Lower Saxony,Upper Secondary Level,Full-time,0.45528,65,125,0.36762,0.54293
2017,Lower Saxony,Upper Secondary Level,Part-time,0.34313,60,125,0.25957,0.42669
2017,Lower Saxony,Second Stage of Tertiary Education,Part-time,0.46665,32,32,0.29103,0.64227
2017,North Rhine-Westphalia,No answer / don't know,Full-time,0.51179,49,49,0.37038,0.65321
2017,North Rhine-Westphalia,Pre-primary Level,Full-time,0.73157,55,55,0.61338,0.84977
2017,North Rhine-Westphalia,Primary Level,Full-time,0.33807,63,108,0.24843,0.42770
2017,North Rhine-Westphalia,Primary Level,Part-time,0.34864,45,108,0.25835,0.43894
2017,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.39756,93,203,0.33007,0.46504
2017,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.32308,78,203,0.25858,0.38757
2017,North Rhine-Westphalia,Lower Secondary Level,Either,0.22818,32,203,0.17031,0.28606
2017,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.40570,164,310,0.35095,0.46045
2017,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.40138,146,310,0.34673,0.45604
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.42766,44,44,0.27978,0.57554
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.32855,88,155,0.25437,0.40273
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.41836,67,155,0.34045,0.49627
2017,Hesse,Lower Secondary Level,Full-time,0.43071,38,38,0.27116,0.59027
2017,Hesse,Upper Secondary Level,Full-time,0.35077,47,95,0.25430,0.44725
2017,Hesse,Upper Secondary Level,Part-time,0.39149,48,95,0.29282,0.49016
2017,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.53037,75,136,0.44618,0.61456
2017,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.33459,61,136,0.25500,0.41419
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-time,0.22857,36,89,0.14084,0.31631
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.65762,53,89,0.55848,0.75676
2017,Bavaria,Upper Secondary Level,Full-time,0.39901,78,190,0.32920,0.46883
2017,Bavaria,Upper Secondary Level,Part-time,0.24802,81,190,0.18645,0.30959
2017,Bavaria,Upper Secondary Level,Either,0.19259,31,190,0.13637,0.24880
2017,Bavaria,Second Stage of Tertiary Education,Full-time,0.44199,41,100,0.34416,0.53982
2017,Bavaria,Second Stage of Tertiary Education,Part-time,0.48330,59,100,0.38486,0.58174
2017,Saxony,Upper Secondary Level,Full-time,0.38186,44,75,0.27116,0.49256
2017,Saxony,Upper Secondary Level,Part-time,0.24156,31,75,0.14404,0.33909
2017,Saxony-Anhalt,Upper Secondary Level,Full-time,0.42028,45,45,0.27443,0.56614
2018,Lower Saxony,Primary Level,Full-time,0.43275,55,118,0.34297,0.52253
2018,Lower Saxony,Primary Level,Part-time,0.47546,63,118,0.38497,0.56596
2018,Lower Saxony,Lower Secondary Level,Full-time,0.53282,68,114,0.44083,0.62481
2018,Lower Saxony,Lower Secondary Level,Part-time,0.19255,46,114,0.11984,0.26525
2018,Lower Saxony,Upper Secondary Level,Full-time,0.51258,64,116,0.42122,0.60393
2018,Lower Saxony,Upper Secondary Level,Part-time,0.25426,52,116,0.17467,0.33385
2018,Lower Saxony,Second Stage of Tertiary Education,Part-time,0.33528,32,32,0.16909,0.50147
2018,North Rhine-Westphalia,No answer / don't know,Full-time,0.73784,63,96,0.64939,0.82628
2018,North Rhine-Westphalia,No answer / don't know,Part-time,0.13533,33,96,0.06654,0.20412
2018,North Rhine-Westphalia,Pre-primary Level,Full-time,0.77762,54,54,0.66567,0.88958
2018,North Rhine-Westphalia,Primary Level,Full-time,0.33574,104,215,0.27246,0.39901
2018,North Rhine-Westphalia,Primary Level,Part-time,0.27566,77,215,0.21579,0.33553
2018,North Rhine-Westphalia,Primary Level,I'm not sure yet,0.13742,34,215,0.09129,0.18355
2018,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.44822,128,209,0.38063,0.51581
2018,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.29343,81,209,0.23155,0.35531
2018,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.41704,155,334,0.36408,0.46999
2018,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.38415,139,334,0.33191,0.43639
2018,North Rhine-Westphalia,Upper Secondary Level,I'm not sure yet,0.10586,40,334,0.07281,0.13890
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.57823,50,50,0.43996,0.71651
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.48620,93,176,0.41215,0.56025
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.36159,83,176,0.29041,0.43278
2018,Hesse,Primary Level,Full-time,0.10869,57,92,0.04474,0.17264
2018,Hesse,Primary Level,Part-time,0.80796,35,92,0.72702,0.88889
2018,Hesse,Upper Secondary Level,Full-time,0.40079,60,109,0.30836,0.49321
2018,Hesse,Upper Secondary Level,Part-time,0.38455,49,109,0.29280,0.47630
2018,Hesse,Second Stage of Tertiary Education,Full-time,0.25830,31,31,0.10167,0.41493
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full-time,0.29239,34,34,0.13720,0.44758
2018,Baden-Wuerttemberg,Primary Level,Full-time,0.39924,54,54,0.26739,0.53109
2018,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.28335,34,34,0.12960,0.43710
2018,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.38498,64,123,0.29863,0.47132
2018,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.39349,59,123,0.30681,0.48018
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-time,0.28327,31,87,0.18803,0.37850
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.56582,56,87,0.46106,0.67057
2018,Bavaria,Primary Level,Full-time,0.08133,34,67,0.01539,0.14728
2018,Bavaria,Primary Level,Part-time,0.66198,33,67,0.54785,0.77610
2018,Bavaria,Lower Secondary Level,Part-time,0.41211,38,38,0.25350,0.57071
2018,Bavaria,Upper Secondary Level,Full-time,0.42916,82,164,0.35318,0.50515
2018,Bavaria,Upper Secondary Level,Part-time,0.34808,82,164,0.27495,0.42121
2018,Bavaria,Second Stage of Tertiary Education,Full-time,0.40423,43,102,0.30852,0.49994
2018,Bavaria,Second Stage of Tertiary Education,Part-time,0.49231,59,102,0.39481,0.58981
2018,Saxony,Upper Secondary Level,Full-time,0.36292,42,76,0.25410,0.47175
2018,Saxony,Upper Secondary Level,Part-time,0.23001,34,76,0.13477,0.32526
2018,Saxony-Anhalt,Upper Secondary Level,Full-time,0.32197,37,37,0.16934,0.47460
2019,Lower Saxony,Primary Level,Full-time,0.21523,48,95,0.13215,0.29832
2019,Lower Saxony,Primary Level,Part-time,0.51451,47,95,0.41347,0.61555
2019,Lower Saxony,Lower Secondary Level,Full-time,0.59085,62,93,0.49037,0.69132
2019,Lower Saxony,Lower Secondary Level,Part-time,0.19369,31,93,0.11293,0.27444
2019,Lower Saxony,Upper Secondary Level,Full-time,0.45260,62,108,0.35829,0.54692
2019,Lower Saxony,Upper Secondary Level,Part-time,0.29232,46,108,0.20614,0.37850
2019,North Rhine-Westphalia,No answer / don't know,Full-time,0.56851,58,94,0.46785,0.66918
2019,North Rhine-Westphalia,No answer / don't know,Part-time,0.18866,36,94,0.10914,0.26817
2019,North Rhine-Westphalia,Pre-primary Level,Full-time,0.60739,36,36,0.44561,0.76917
2019,North Rhine-Westphalia,Primary Level,Full-time,0.28493,76,164,0.21564,0.35423
2019,North Rhine-Westphalia,Primary Level,Part-time,0.30162,88,164,0.23116,0.37207
2019,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.43282,86,158,0.35532,0.51032
2019,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.40710,72,158,0.33025,0.48395
2019,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.42441,143,278,0.36620,0.48261
2019,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.39846,135,278,0.34081,0.45612
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.44453,37,37,0.28221,0.60686
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.37120,74,153,0.29439,0.44800
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.48896,79,153,0.40950,0.56843
2019,Hesse,Primary Level,Full-time,0.24008,31,31,0.08723,0.39293
2019,Hesse,Upper Secondary Level,Full-time,0.54528,40,40,0.38900,0.70156
2019,Baden-Wuerttemberg,Primary Level,Part-time,0.11994,38,38,0.01525,0.22463
2019,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.23005,34,76,0.13480,0.32530
2019,Baden-Wuerttemberg,Lower Secondary Level,Part-time,0.54527,42,76,0.43258,0.65797
2019,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.39483,61,122,0.30773,0.48193
2019,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.46795,61,122,0.37904,0.55686
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-time,0.37288,32,92,0.27352,0.47224
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.50372,60,92,0.40099,0.60645
2019,Bavaria,Primary Level,Full-time,0.44324,32,76,0.33081,0.55567
2019,Bavaria,Primary Level,Part-time,0.32130,44,76,0.21562,0.42699
2019,Bavaria,Lower Secondary Level,Full-time,0.25751,35,70,0.15434,0.36069
2019,Bavaria,Lower Secondary Level,Part-time,0.39302,35,70,0.27777,0.50826
2019,Bavaria,Upper Secondary Level,Full-time,0.29844,62,138,0.22182,0.37506
2019,Bavaria,Upper Secondary Level,Part-time,0.50333,76,138,0.41960,0.58705
2019,Bavaria,Second Stage of Tertiary Education,Part-time,0.53955,55,55,0.40660,0.67249
2020,Lower Saxony,Primary Level,Full-time,0.29966,54,90,0.20448,0.39483
2020,Lower Saxony,Primary Level,Part-time,0.30687,36,90,0.21105,0.40268
2020,Lower Saxony,Lower Secondary Level,Full-time,0.46312,51,84,0.35584,0.57039
2020,Lower Saxony,Lower Secondary Level,Part-time,0.24876,33,84,0.15576,0.34177
2020,Lower Saxony,Upper Secondary Level,Full-time,0.29318,58,105,0.20569,0.38067
2020,Lower Saxony,Upper Secondary Level,Part-time,0.22987,47,105,0.14901,0.31074
2020,North Rhine-Westphalia,No answer / don't know,Full-time,0.53654,47,47,0.39243,0.68065
2020,North Rhine-Westphalia,Pre-primary Level,Full-time,0.63742,38,38,0.48252,0.79233
2020,North Rhine-Westphalia,Primary Level,Full-time,0.32335,75,169,0.25261,0.39408
2020,North Rhine-Westphalia,Primary Level,Part-time,0.34422,63,169,0.27237,0.41606
2020,North Rhine-Westphalia,Primary Level,Either,0.21387,31,169,0.15187,0.27588
2020,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.38578,103,202,0.31848,0.45307
2020,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.26246,66,202,0.20163,0.32328
2020,North Rhine-Westphalia,Lower Secondary Level,Either,0.13805,33,202,0.09036,0.18574
2020,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.36098,127,335,0.30947,0.41249
2020,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.36096,126,335,0.30945,0.41247
2020,North Rhine-Westphalia,Upper Secondary Level,Either,0.09900,44,335,0.06697,0.13103
2020,North Rhine-Westphalia,Upper Secondary Level,I'm not sure yet,0.17906,38,335,0.13794,0.22018
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Part-time,0.71725,34,34,0.56360,0.87090
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.21084,66,134,0.14151,0.28016
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.60504,68,134,0.52196,0.68812
2020,Hesse,Primary Level,Part-time,0.29176,33,33,0.13426,0.44926
2020,Hesse,Upper Secondary Level,Full-time,0.39876,35,68,0.28151,0.51600
2020,Hesse,Upper Secondary Level,Part-time,0.21779,33,68,0.11896,0.31662
2020,Baden-Wuerttemberg,Primary Level,Part-time,0.54150,41,41,0.38708,0.69592
2020,Baden-Wuerttemberg,Lower Secondary Level,Full-time,0.27216,31,31,0.11289,0.43143
2020,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.38607,50,106,0.29294,0.47919
2020,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.47986,56,106,0.38430,0.57542
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-time,0.41545,37,82,0.30813,0.52277
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.38531,45,82,0.27932,0.49129
2020,Bavaria,Lower Secondary Level,Part-time,0.58546,36,36,0.42225,0.74867
2020,Bavaria,Upper Secondary Level,Full-time,0.35565,57,128,0.27239,0.43891
2020,Bavaria,Upper Secondary Level,Part-time,0.36991,71,128,0.28594,0.45387
2020,Bavaria,Second Stage of Tertiary Education,Full-time,0.31407,33,81,0.21236,0.41578
2020,Bavaria,Second Stage of Tertiary Education,Part-time,0.52268,48,81,0.41322,0.63213
2020,Saxony,Upper Secondary Level,Full-time,0.41901,36,36,0.25555,0.58248
2021,Lower Saxony,Upper Secondary Level,Full-time,0.48876,40,40,0.33188,0.64565
2021,North Rhine-Westphalia,No answer / don't know,Part-time,0.34165,35,35,0.18223,0.50107
2021,North Rhine-Westphalia,Primary Level,Full-time,0.36122,31,74,0.25102,0.47141
2021,North Rhine-Westphalia,Primary Level,Part-time,0.38938,43,74,0.27752,0.50123
2021,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.22212,43,96,0.13854,0.30571
2021,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.45352,53,96,0.35341,0.55363
2021,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.35967,63,206,0.29397,0.42536
2021,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.42740,103,206,0.35968,0.49512
2021,North Rhine-Westphalia,Upper Secondary Level,Either,0.13157,40,206,0.08530,0.17784
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.29970,34,96,0.20758,0.39183
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.43376,62,96,0.33410,0.53342
2021,Hesse,Upper Secondary Level,Part-time,0.44504,31,31,0.26720,0.62288
2021,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.30895,34,79,0.20640,0.41149
2021,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.47619,45,79,0.36536,0.58703
2021,Bavaria,Upper Secondary Level,Full-time,0.37709,41,82,0.27154,0.48264
2021,Bavaria,Upper Secondary Level,Part-time,0.32065,41,82,0.21901,0.42230
2021,Bavaria,Second Stage of Tertiary Education,Part-time,0.58383,37,37,0.42281,0.74485
2022,Lower Saxony,Upper Secondary Level,Part-time,0.32620,45,45,0.18767,0.46473
2022,North Rhine-Westphalia,No answer / don't know,Full-time,0.33941,45,109,0.25011,0.42872
2022,North Rhine-Westphalia,No answer / don't know,Part-time,0.41147,64,109,0.31866,0.50428
2022,North Rhine-Westphalia,Primary Level,Part-time,0.37713,61,61,0.25449,0.49977
2022,North Rhine-Westphalia,Lower Secondary Level,Full-time,0.39681,43,83,0.29091,0.50270
2022,North Rhine-Westphalia,Lower Secondary Level,Part-time,0.41097,40,83,0.30447,0.51746
2022,North Rhine-Westphalia,Upper Secondary Level,Full-time,0.25114,69,246,0.19684,0.30545
2022,North Rhine-Westphalia,Upper Secondary Level,Part-time,0.41855,100,246,0.35678,0.48033
2022,North Rhine-Westphalia,Upper Secondary Level,Either,0.16806,46,246,0.12124,0.21488
2022,North Rhine-Westphalia,Upper Secondary Level,I'm not sure yet,0.16224,31,246,0.11608,0.20841
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,Full-time,0.29407,47,111,0.20892,0.37921
2022,North Rhine-Westphalia,Second Stage of Tertiary Education,Part-time,0.51838,64,111,0.42500,0.61175
2022,Hesse,Upper Secondary Level,Part-time,0.25816,34,34,0.10885,0.40747
2022,Baden-Wuerttemberg,Upper Secondary Level,Full-time,0.41734,50,91,0.31546,0.51922
2022,Baden-Wuerttemberg,Upper Secondary Level,Part-time,0.30354,41,91,0.20855,0.39854
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full-time,0.45158,32,69,0.33330,0.56986
2022,Baden-Wuerttemberg,Second Stage of Tertiary Education,Part-time,0.43560,37,69,0.31775,0.55346
2022,Bavaria,Upper Secondary Level,Full-time,0.34388,43,118,0.25781,0.42995
2022,Bavaria,Upper Secondary Level,Part-time,0.43003,75,118,0.34032,0.51974
2022,Bavaria,Second Stage of Tertiary Education,Full-time,0.36185,31,66,0.24503,0.47867
2022,Bavaria,Second Stage of Tertiary Education,Part-time,0.33785,35,66,0.22287,0.45284
