year,age_gr,migback,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,17-29 y.,Direct migration background,I'm not sure yet,0.12763,57,428,0.09598,0.15928
2021,17-29 y.,Indirect migration background,Full-time,0.47342,67,102,0.37604,0.57079
2021,17-29 y.,Indirect migration background,Part-time,0.24296,35,102,0.15932,0.32660
2021,30-45 y.,No migration background,Full-time,0.29617,80,292,0.24371,0.34863
2021,30-45 y.,No migration background,Part-time,0.46858,164,292,0.41125,0.52592
2021,30-45 y.,No migration background,Either,0.18250,48,292,0.13812,0.22688
2021,30-45 y.,Direct migration background,Full-time,0.34388,209,753,0.30993,0.37783
2021,30-45 y.,Direct migration background,Part-time,0.41456,355,753,0.37935,0.44977
2021,30-45 y.,Direct migration background,Either,0.16477,132,753,0.13826,0.19129
2021,30-45 y.,Direct migration background,I'm not sure yet,0.07679,57,753,0.05776,0.09582
2021,46-65 y.,No migration background,Full-time,0.16498,55,309,0.12353,0.20643
2021,46-65 y.,No migration background,Part-time,0.54225,156,309,0.48661,0.59789
2021,46-65 y.,No migration background,Either,0.21907,62,309,0.17288,0.26527
2021,46-65 y.,No migration background,I'm not sure yet,0.07369,36,309,0.04451,0.10287
2021,46-65 y.,Direct migration background,Full-time,0.15710,98,380,0.12046,0.19374
2021,46-65 y.,Direct migration background,Part-time,0.42340,164,380,0.37365,0.47314
2021,46-65 y.,Direct migration background,Either,0.21711,78,380,0.17561,0.25862
2021,46-65 y.,Direct migration background,I'm not sure yet,0.20239,40,380,0.16194,0.24284
2021,66 and older,No migration background,Part-time,0.62343,41,41,0.47327,0.77358
2022,17-29 y.,No migration background,Full-time,0.49870,327,707,0.46182,0.53559
2022,17-29 y.,No migration background,Part-time,0.23121,166,707,0.20011,0.26231
2022,17-29 y.,No migration background,Either,0.17846,128,707,0.15022,0.20671
2022,17-29 y.,No migration background,I'm not sure yet,0.09163,86,707,0.07035,0.11291
2022,17-29 y.,Direct migration background,Full-time,0.31211,169,448,0.26916,0.35507
2022,17-29 y.,Direct migration background,Part-time,0.35415,131,448,0.30982,0.39849
2022,17-29 y.,Direct migration background,Either,0.18104,88,448,0.14535,0.21674
2022,17-29 y.,Direct migration background,I'm not sure yet,0.15269,60,448,0.11935,0.18604
2022,17-29 y.,Indirect migration background,Full-time,0.60104,74,111,0.50953,0.69255
2022,17-29 y.,Indirect migration background,Part-time,0.16973,37,111,0.09958,0.23989
2022,30-45 y.,No migration background,Full-time,0.26836,118,473,0.22839,0.30834
2022,30-45 y.,No migration background,Part-time,0.52457,271,473,0.47952,0.56963
2022,30-45 y.,No migration background,Either,0.13621,52,473,0.10526,0.16715
2022,30-45 y.,No migration background,I'm not sure yet,0.07085,32,473,0.04771,0.09400
2022,30-45 y.,Direct migration background,Full-time,0.29259,251,815,0.26134,0.32384
2022,30-45 y.,Direct migration background,Part-time,0.49475,382,815,0.46041,0.52910
2022,30-45 y.,Direct migration background,Either,0.15948,117,815,0.13433,0.18463
2022,30-45 y.,Direct migration background,I'm not sure yet,0.05318,65,815,0.03776,0.06859
2022,46-65 y.,No migration background,Full-time,0.25771,71,347,0.21162,0.30379
2022,46-65 y.,No migration background,Part-time,0.44580,167,347,0.39343,0.49818
2022,46-65 y.,No migration background,Either,0.16613,56,347,0.12691,0.20535
2022,46-65 y.,No migration background,I'm not sure yet,0.13036,53,347,0.09488,0.16584
2022,46-65 y.,Direct migration background,Full-time,0.40142,90,362,0.35085,0.45198
2022,46-65 y.,Direct migration background,Part-time,0.33441,169,362,0.28574,0.38308
2022,46-65 y.,Direct migration background,Either,0.14033,59,362,0.10450,0.17616
2022,46-65 y.,Direct migration background,I'm not sure yet,0.12384,44,362,0.08986,0.15782
2022,66 and older,No migration background,Part-time,0.70774,73,73,0.60269,0.81280
